actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
338,PT00M12.90S,2024-11-05T01:25:41.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,69.59592641261499,73.52941176470588,1610612765,67,50,2024-11-05T01:26:04Z,3370000,False,118.0,233.0,1,right,MISS C. Cunningham 26' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,,26.13,,,,,
339,PT00M09.40S,2024-11-05T01:25:45.3Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,67,50,2024-11-05T01:28:43Z,3380000,False,,,0,,A. Reaves REBOUND (Off:0 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,338.0,2.0,2.0,0.0,,,,,,
340,PT00M02.20S,2024-11-05T01:25:52.6Z,2,REGULAR,3pt,Jump Shot,[],2544,29.122864651773984,73.77450980392157,1610612747,67,53,2024-11-05T01:25:59Z,3390000,False,-119.0,221.0,1,left,L. James 25' 3PT  (14 PTS) (A. Reaves 3 AST),"[2544, 1630559]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,14.0,,,,,25.12,A. Reaves,1630559.0,3.0,,
342,PT00M00.40S,2024-11-05T01:26:05.4Z,2,REGULAR,turnover,bad pass,[],1627736,,,1610612765,67,53,2024-11-05T01:26:13Z,3410000,False,,,0,,M. Beasley bad pass TURNOVER (1 TO),"[1627736, 2544]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,1.0,James,2544.0,,,,,,,,,,,,,,,,,
343,PT00M00.40S,2024-11-05T01:26:05.4Z,2,REGULAR,steal,,[],2544,,,1610612747,67,53,2024-11-05T01:26:13Z,3420000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
344,PT00M00.00S,2024-11-05T01:26:17.6Z,2,REGULAR,period,end,[],0,,,1610612747,67,53,2024-11-05T01:26:17Z,3430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-11-05T01:41:06.1Z,3,REGULAR,substitution,out,['startperiod'],1627736,,,1610612747,67,53,2024-11-05T01:41:26Z,3440000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2024-11-05T01:41:06.1Z,3,REGULAR,substitution,out,['startperiod'],1630191,,,1610612747,67,53,2024-11-05T01:41:26Z,3450000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2024-11-05T01:41:06.1Z,3,REGULAR,substitution,out,['startperiod'],1629629,,,1610612747,67,53,2024-11-05T01:41:26Z,3460000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2024-11-05T01:41:06.1Z,3,REGULAR,substitution,in,['startperiod'],1631105,,,1610612747,67,53,2024-11-05T01:41:26Z,3470000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2024-11-05T01:41:06.1Z,3,REGULAR,substitution,in,['startperiod'],1631093,,,1610612747,67,53,2024-11-05T01:41:26Z,3480000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2024-11-05T01:41:06.1Z,3,REGULAR,substitution,in,['startperiod'],1629060,,,1610612747,67,53,2024-11-05T01:41:26Z,3490000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2024-11-05T01:41:25.4Z,3,REGULAR,period,start,[],0,,,1610612747,67,53,2024-11-05T01:41:27Z,3500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT11M49.00S,2024-11-05T01:41:43.6Z,3,REGULAR,foul,offensive,[],1630559,,,1610612747,67,53,2024-11-05T01:42:07Z,3510000,False,,,0,,A. Reaves offensive FOUL (1 PF),"[1630559, 203501]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Right,,,,1151.0,1.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,,,,
354,PT11M49.00S,2024-11-05T01:41:43.6Z,3,REGULAR,turnover,offensive foul,[],1630559,,,1610612747,67,53,2024-11-05T01:41:43Z,3530000,False,,,0,,A. Reaves offensive foul TURNOVER (2 TO),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Right,2.0,,,1151.0,,,,,,,,,,,,,,,,
355,PT11M39.00S,2024-11-05T01:42:09.9Z,3,REGULAR,foul,personal,[],1626156,,,1610612765,67,53,2024-11-05T01:42:32Z,3540000,False,,,0,,D. Russell personal FOUL (2 PF),"[1626156, 203501]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,,,,101283.0,2.0,1.0,Hardaway Jr.,203501.0,,,,,,,,,,,,
357,PT11M30.00S,2024-11-05T01:42:29.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202699,20.844283837056505,8.088235294117647,1610612765,67,53,2024-11-05T01:42:38Z,3560000,False,210.0,143.0,1,left,MISS T. Harris 25' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,,25.4,,,,,
358,PT11M28.00S,2024-11-05T01:42:31.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,67,53,2024-11-05T01:42:38Z,3570000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,357.0,,,,,,,,,
360,PT11M21.00S,2024-11-05T01:42:59.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631105,6.1268068331143235,47.05882352941176,1610612765,69,53,2024-11-05T01:43:05Z,3590000,False,15.0,5.0,1,left,J. Duren alley-oop DUNK (9 PTS) (C. Cunningham 6 AST),"[1631105, 1630595]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,9.0,,,,,1.56,C. Cunningham,1630595.0,6.0,,
362,PT10M59.00S,2024-11-05T01:43:21.8Z,3,REGULAR,3pt,Jump Shot,[],1630559,90.3580814717477,95.34313725490196,1610612747,69,53,2024-11-05T01:43:26Z,3610000,False,227.0,38.0,1,right,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,,,,,22.99,,,,,
363,PT10M57.00S,2024-11-05T01:43:23.8Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,69,53,2024-11-05T01:43:26Z,3620000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Right Corner 3,24+ Right,,,,,,,,,,,362.0,5.0,4.0,1.0,,,,,,
364,PT10M50.00S,2024-11-05T01:43:29.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631093,6.258212877792378,51.71568627450981,1610612765,69,53,2024-11-05T01:46:19Z,3630000,False,-9.0,6.0,1,left,MISS J. Ivey running Layup,[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,1.07,,,,,
366,PT10M46.00S,2024-11-05T01:43:33.6Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,69,53,2024-11-05T01:46:19Z,3650000,False,,,0,,J. Duren REBOUND (Off:6 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,364.0,11.0,5.0,6.0,,,,,,
367,PT10M46.00S,2024-11-05T01:43:35.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202699,22.421156373193167,9.313725490196079,1610612765,69,53,2024-11-05T01:43:42Z,3660000,False,203.0,158.0,1,left,MISS T. Harris 25' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,,25.77,,,,,
368,PT10M43.00S,2024-11-05T01:43:38.3Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,69,53,2024-11-05T01:43:42Z,3670000,False,,,0,,A. Davis REBOUND (Off:1 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,367.0,5.0,4.0,1.0,,,,,,
369,PT10M35.00S,2024-11-05T01:43:45.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,89.70105124835742,44.36274509803921,1610612747,69,53,2024-11-05T01:45:02Z,3680000,False,-28.0,44.0,1,right,MISS A. Davis driving floating Shot,[203076],1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,,,,5.25,,,,,
370,PT10M32.00S,2024-11-05T01:43:48.3Z,3,REGULAR,rebound,defensive,[],202699,,,1610612765,69,53,2024-11-05T01:43:49Z,3690000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,369.0,4.0,4.0,0.0,,,,,,
371,PT10M27.00S,2024-11-05T01:43:53.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,18.478975032851512,48.28431372549019,1610612765,69,53,2024-11-05T01:47:04Z,3700000,False,9.0,121.0,1,left,MISS C. Cunningham 12' driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,,,,,12.15,,,,,
372,PT10M25.00S,2024-11-05T01:43:55.5Z,3,REGULAR,rebound,offensive,[],1630595,,,1610612765,69,53,2024-11-05T01:47:04Z,3710000,False,,,0,,C. Cunningham REBOUND (Off:2 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,371.0,6.0,4.0,2.0,,,,,,
373,PT10M21.00S,2024-11-05T01:43:59.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203501,32.14520367936925,47.30392156862745,1610612765,72,53,2024-11-05T01:44:04Z,3720000,False,13.0,250.0,1,left,T. Hardaway Jr. 25' 3PT  (16 PTS) (C. Cunningham 7 AST),"[203501, 1630595]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,16.0,,,,,25.01,C. Cunningham,1630595.0,7.0,,
375,PT10M03.00S,2024-11-05T01:44:17.2Z,3,REGULAR,2pt,Jump Shot,[],203076,91.27792378449409,81.61764705882352,1610612747,72,55,2024-11-05T01:44:22Z,3740000,False,158.0,29.0,1,right,A. Davis 16' Jump Shot (20 PTS) (D. Russell 6 AST),"[203076, 1626156]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,,,,,,,,,Made,20.0,,,,,16.08,D. Russell,1626156.0,6.0,,
377,PT09M51.00S,2024-11-05T01:44:29.4Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,72,55,2024-11-05T01:44:35Z,3760000,False,,,0,,C. Cunningham bad pass TURNOVER (3 TO),"[1630595, 2544]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,3.0,James,2544.0,,,,,,,,,,,,,,,,,
378,PT09M51.00S,2024-11-05T01:44:29.4Z,3,REGULAR,steal,,[],2544,,,1610612747,72,55,2024-11-05T01:44:35Z,3770000,False,,,0,,L. James STEAL (2 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
379,PT09M38.00S,2024-11-05T01:44:43.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,67.62483574244416,32.35294117647059,1610612747,72,58,2024-11-05T01:47:48Z,3780000,False,-88.0,252.0,1,right,A. Reaves 26' 3PT pullup (7 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,7.0,,,,,26.68,,,,,
380,PT09M13.00S,2024-11-05T01:45:12.2Z,3,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612765,72,58,2024-11-05T01:45:17Z,3790000,False,,,0,,A. Reaves shooting personal FOUL (2 PF) (Ivey 2 FT),"[1630559, 1631093]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Center,,,,1151.0,2.0,0.0,Ivey,1631093.0,,,,,,,,,,,,
382,PT09M13.00S,2024-11-05T01:45:49.1Z,3,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,73,58,2024-11-05T01:45:49Z,3810000,False,,,0,,J. Ivey Free Throw 1 of 2 (12 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,Made,12.0,,,,,,,,,,
383,PT09M13.00S,2024-11-05T01:46:11.3Z,3,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,74,58,2024-11-05T01:46:11Z,3820000,False,,,0,,J. Ivey Free Throw 2 of 2 (13 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,Made,13.0,,,,,,,,,,
384,PT09M01.00S,2024-11-05T01:46:30.2Z,3,REGULAR,foul,personal,[],202699,,,1610612747,74,58,2024-11-05T01:46:35Z,3830000,False,,,0,,T. Harris personal FOUL (3 PF),"[202699, 203076]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,1151.0,3.0,0.0,Davis,203076.0,,,,,,,,,,,,
386,PT08M49.00S,2024-11-05T01:46:55.0Z,3,REGULAR,2pt,Jump Shot,[],1626156,85.49605781865965,19.852941176470587,1610612747,74,58,2024-11-05T01:47:00Z,3850000,False,-151.0,84.0,1,right,MISS D. Russell 17' fadeaway Shot,[1626156],1610612747.0,LAL,fadeaway,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left,,,,,,,,,Missed,,,,,,17.24,,,,,
387,PT08M45.00S,2024-11-05T01:46:59.0Z,3,REGULAR,rebound,defensive,[],1631093,,,1610612765,74,58,2024-11-05T01:47:00Z,3860000,False,,,0,,J. Ivey REBOUND (Off:0 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Left,,,,,,,,,,,386.0,2.0,2.0,0.0,,,,,,
388,PT08M43.00S,2024-11-05T01:47:02.2Z,3,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,74,58,2024-11-05T01:47:17Z,3870000,False,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (2 TO),[1631093],1610612765.0,DET,bad pass,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,2.0,,,1627964.0,,,,,,,,,,,,,,,,
389,PT08M32.00S,2024-11-05T01:47:19.9Z,3,REGULAR,turnover,out-of-bounds,[],203076,,,1610612747,74,58,2024-11-05T01:47:25Z,3880000,False,,,0,,A. Davis bad pass out-of-bounds TURNOVER (3 TO),[203076],1610612747.0,LAL,bad pass,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right,3.0,,,1627964.0,,,,,,,,,,,,,,,,
390,PT08M10.00S,2024-11-05T01:47:46.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203501,32.14520367936925,61.51960784313726,1610612765,77,58,2024-11-05T01:47:51Z,3890000,False,-58.0,250.0,1,left,T. Hardaway Jr. 25' 3PT step back (19 PTS),[203501],1610612765.0,DET,step back,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,19.0,,,,,25.63,,,,,
391,PT07M44.00S,2024-11-05T01:48:12.4Z,3,REGULAR,2pt,Jump Shot,[],203076,87.59855453350855,26.715686274509803,1610612747,77,58,2024-11-05T01:48:16Z,3900000,False,-116.0,64.0,1,right,MISS A. Davis 13' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,Missed,,,,,,13.29,,,,,
392,PT07M41.00S,2024-11-05T01:48:15.4Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,77,58,2024-11-05T01:48:16Z,3910000,False,,,0,,C. Cunningham REBOUND (Off:2 Def:5),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,,,,,,,,,,,391.0,7.0,5.0,2.0,,,,,,
393,PT07M37.00S,2024-11-05T01:48:18.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203501,27.414586070959263,77.94117647058823,1610612765,77,58,2024-11-05T01:48:29Z,3920000,False,-140.0,205.0,1,left,MISS T. Hardaway Jr. 24' running 3PT,[203501],1610612765.0,DET,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,,,,,24.82,,,,,
394,PT07M34.00S,2024-11-05T01:48:21.5Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,77,58,2024-11-05T01:48:21Z,3930000,False,,,0,,J. Duren REBOUND (Off:7 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,393.0,12.0,5.0,7.0,,,,,,
395,PT07M32.00S,2024-11-05T01:48:23.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202699,7.440867279894875,3.431372549019608,1610612765,77,58,2024-11-05T01:48:31Z,3940000,False,233.0,17.0,1,left,MISS T. Harris 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,,,,,23.34,,,,,
396,PT07M30.00S,2024-11-05T01:48:25.8Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612747,77,58,2024-11-05T01:48:31Z,3950000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,,,,,,,,,,,395.0,2.0,2.0,0.0,,,,,,
397,PT07M25.00S,2024-11-05T01:48:31.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,71.30420499342969,20.833333333333336,1610612747,77,61,2024-11-05T01:48:43Z,3960000,False,-146.0,217.0,1,right,D. Russell 26' 3PT running pullup (8 PTS),[1626156],1610612747.0,LAL,running pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,8.0,,,,,26.16,,,,,
398,PT06M58.00S,2024-11-05T01:48:58.1Z,3,REGULAR,3pt,Jump Shot,[],202699,5.338370565045992,3.9215686274509802,1610612765,77,61,2024-11-05T01:49:02Z,3970000,False,230.0,-2.0,1,left,MISS T. Harris 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,,,,,23.04,,,,,
399,PT06M54.00S,2024-11-05T01:49:02.1Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,77,61,2024-11-05T01:49:02Z,3980000,False,,,0,,L. James REBOUND (Off:1 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,,,,,,,,,,,398.0,6.0,5.0,1.0,,,,,,
400,PT06M52.00S,2024-11-05T01:49:04.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,70.25295663600527,78.67647058823529,1610612747,77,61,2024-11-05T01:49:11Z,3990000,False,143.0,227.0,1,right,MISS D. Russell 26' running pullup 3PT,[1626156],1610612747.0,LAL,running pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,,26.86,,,,,
401,PT06M49.00S,2024-11-05T01:49:07.7Z,3,REGULAR,rebound,offensive,[],1626156,,,1610612747,77,61,2024-11-05T01:49:07Z,4000000,False,,,0,,D. Russell REBOUND (Off:1 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,400.0,2.0,1.0,1.0,,,,,,
402,PT06M44.00S,2024-11-05T01:49:12.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629060,92.32917214191852,47.549019607843135,1610612747,77,61,2024-11-05T01:51:40Z,4010000,False,-12.0,20.0,1,right,MISS R. Hachimura driving finger roll Layup,[1629060],1610612747.0,LAL,driving finger roll,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,2.31,,,,,
403,PT06M43.00S,2024-11-05T01:49:13.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,77,61,2024-11-05T01:49:17Z,4020000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,402.0,,,,,,,,,
405,PT06M43.00S,2024-11-05T01:49:20.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,77,61,2024-11-05T01:49:20Z,4040000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M33.00S,2024-11-05T01:52:25.4Z,3,REGULAR,foul,personal,[],1629060,,,1610612765,77,61,2024-11-05T01:52:35Z,4050000,False,,,0,,R. Hachimura personal FOUL (1 PF),"[1629060, 203501]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,,,,1151.0,1.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,,,,
408,PT06M19.00S,2024-11-05T01:52:57.7Z,3,REGULAR,2pt,Jump Shot,[],1630595,7.440867279894875,27.696078431372552,1610612765,79,61,2024-11-05T01:53:04Z,4070000,False,112.0,17.0,1,left,C. Cunningham 11' pullup Jump Shot (6 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,,,,,,,,,Made,6.0,,,,,11.28,,,,,
409,PT06M00.00S,2024-11-05T01:53:16.2Z,3,REGULAR,3pt,Jump Shot,[],1630559,91.27792378449409,4.901960784313726,1610612747,79,61,2024-11-05T01:53:19Z,4080000,False,-225.0,29.0,1,right,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,,,,,,,,,Missed,,,,,,22.74,,,,,
410,PT05M59.00S,2024-11-05T01:53:17.2Z,3,REGULAR,rebound,defensive,[],202699,,,1610612765,79,61,2024-11-05T01:53:19Z,4090000,False,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,,,,,,,,,409.0,5.0,5.0,0.0,,,,,,
411,PT05M47.00S,2024-11-05T01:53:33.6Z,3,REGULAR,foul,offensive,[],202699,,,1610612765,79,61,2024-11-05T02:01:54Z,4100000,False,,,0,,T. Harris charge offensive FOUL (4 PF),"[202699, 1630559]",1610612765.0,DET,charge,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,1151.0,4.0,0.0,Reaves,1630559.0,,,,,,,,,,,,
413,PT05M47.00S,2024-11-05T01:53:33.6Z,3,REGULAR,turnover,offensive foul,[],202699,,,1610612765,79,61,2024-11-05T01:53:33Z,4120000,False,,,0,,T. Harris offensive foul TURNOVER (2 TO),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,2.0,,,1151.0,,,,,,,,,,,,,,,,
414,PT05M47.00S,2024-11-05T01:53:39.8Z,3,REGULAR,substitution,out,[],202699,,,1610612747,79,61,2024-11-05T01:54:06Z,4130000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M47.00S,2024-11-05T01:53:39.8Z,3,REGULAR,substitution,out,[],1631093,,,1610612747,79,61,2024-11-05T01:54:06Z,4140000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M47.00S,2024-11-05T01:53:39.8Z,3,REGULAR,substitution,out,[],2544,,,1610612747,79,61,2024-11-05T01:54:06Z,4150000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M47.00S,2024-11-05T01:53:39.8Z,3,REGULAR,substitution,in,[],1627736,,,1610612747,79,61,2024-11-05T01:54:06Z,4160000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M47.00S,2024-11-05T01:53:39.8Z,3,REGULAR,substitution,in,[],1631323,,,1610612747,79,61,2024-11-05T01:54:06Z,4170000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M47.00S,2024-11-05T01:53:39.8Z,3,REGULAR,substitution,in,[],1629629,,,1610612747,79,61,2024-11-05T01:54:06Z,4180000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M32.00S,2024-11-05T01:54:27.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203076,83.919185282523,46.81372549019608,1610612747,79,63,2024-11-05T01:54:32Z,4200000,False,-16.0,99.0,1,right,A. Davis 10' Hook (22 PTS) (D. Russell 7 AST),"[203076, 1626156]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,22.0,,,,,10.0,D. Russell,1626156.0,7.0,,
