actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
266,PT06M56.00S,2025-03-13T23:58:01.0Z,2,REGULAR,turnover,bad pass,[],1641709,,,1610612765,42,46,2025-03-13T23:58:06Z,2610000,False,,,0,,A. Thompson bad pass TURNOVER (2 TO),"[1641709, 1642273]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,2.0,George,1642273.0,,,,,
269,PT06M56.00S,2025-03-13T23:58:01.0Z,2,REGULAR,steal,,[],1642273,,,1610612764,42,46,2025-03-13T23:58:04Z,2620000,False,,,0,,K. George STEAL (2 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
270,PT06M46.00S,2025-03-13T23:58:10.8Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612764,42,46,2025-03-13T23:58:30Z,2630000,False,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 1630595]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1.0,Cunningham,1630595.0,,,,,
271,PT06M46.00S,2025-03-13T23:58:10.8Z,2,REGULAR,steal,,[],1630595,,,1610612765,42,46,2025-03-13T23:58:13Z,2640000,False,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
272,PT06M43.00S,2025-03-13T23:58:16.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641842,8.722076215505908,55.14705882352941,1610612765,44,46,2025-03-14T00:10:19Z,2650000,False,-26.0,29.0,1,left,R. Holland II floating Jump Shot (2 PTS) (C. Cunningham 3 AST),"[1641842, 1630595]",1610612765.0,DET,floating,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,3.91,Made,2.0,,,,,,,,,,,,,C. Cunningham,1630595.0,3.0,,
274,PT06M43.00S,2025-03-13T23:58:19.6Z,2,REGULAR,foul,personal,['1freethrow'],203935,,,1610612765,44,46,2025-03-13T23:58:36Z,2670000,False,,,0,,M. Smart shooting personal FOUL (2 PF) (Holland II 1 FT),"[203935, 1641842]",1610612764.0,WAS,shooting,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,2.0,0.0,Holland II,1641842.0,,,,,,,,
276,PT06M43.00S,2025-03-13T23:58:37.2Z,2,REGULAR,substitution,out,[],1630191,,,1610612765,44,46,2025-03-13T23:59:27Z,2690000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M43.00S,2025-03-13T23:58:37.2Z,2,REGULAR,substitution,out,[],1642273,,,1610612765,44,46,2025-03-13T23:59:27Z,2700000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT06M43.00S,2025-03-13T23:58:37.2Z,2,REGULAR,substitution,in,[],1631105,,,1610612765,44,46,2025-03-13T23:59:27Z,2710000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT06M43.00S,2025-03-13T23:58:37.2Z,2,REGULAR,substitution,in,[],1630557,,,1610612765,44,46,2025-03-13T23:59:27Z,2720000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT06M43.00S,2025-03-13T23:58:37.2Z,2,REGULAR,substitution,out,[],1626158,,,1610612765,44,46,2025-03-14T00:14:27Z,2725000,False,,,0,,SUB out: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT06M43.00S,2025-03-13T23:58:37.2Z,2,REGULAR,substitution,in,[],1642259,,,1610612765,44,46,2025-03-14T00:14:27Z,2727500,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT06M43.00S,2025-03-13T23:58:59.8Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1641842,,,1610612765,45,46,2025-03-13T23:58:59Z,2730000,False,,,0,,R. Holland II Free Throw 1 of 1 (3 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
281,PT06M25.00S,2025-03-13T23:59:22.3Z,2,REGULAR,2pt,Jump Shot,[],203114,93.74178712220763,32.84313725490196,1610612764,45,46,2025-03-14T00:16:36Z,2740000,False,-86.0,6.0,1,right,MISS K. Middleton 8' pullup Shot,[203114],1610612764.0,WAS,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,8.6,Missed,,,,,,,,,,,,,,,,,,
283,PT06M22.00S,2025-03-13T23:59:25.3Z,2,REGULAR,rebound,offensive,[],1642259,,,1610612764,45,46,2025-03-14T00:12:57Z,2760000,False,,,0,,A. Sarr REBOUND (Off:1 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Left,,,,281.0,2.0,1.0,1.0,,,,,,,,,,,,,
284,PT06M21.00S,2025-03-13T23:59:28.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,89.01116951379764,96.32352941176471,1610612764,45,46,2025-03-14T00:12:34Z,2770000,False,232.0,51.0,1,right,MISS J. Poole 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,23.71,Missed,,,,,,,,,,,,,,,,,,
285,PT06M18.00S,2025-03-13T23:59:31.9Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,45,46,2025-03-14T00:12:34Z,2780000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Right Corner 3,24+ Right,,,,284.0,1.0,1.0,0.0,,,,,,,,,,,,,
286,PT06M12.00S,2025-03-13T23:59:33.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203501,10.561760840998687,3.9215686274509807,1610612765,48,46,2025-03-14T00:14:49Z,2790000,False,230.0,47.0,1,left,T. Hardaway Jr. 3PT running (6 PTS) (C. Cunningham 4 AST),"[203501, 1630595]",1610612765.0,DET,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,23.51,Made,6.0,,,,,,,,,,,,,C. Cunningham,1630595.0,4.0,,
288,PT06M12.00S,2025-03-14T00:00:07.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,48,46,2025-03-14T00:00:08Z,2810000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT06M12.00S,2025-03-14T00:00:08.6Z,2,REGULAR,substitution,out,[],203935,,,1610612764,48,46,2025-03-14T00:02:19Z,2830000,False,,,0,,SUB out: M. Smart,[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT06M12.00S,2025-03-14T00:00:08.6Z,2,REGULAR,substitution,in,[],1630551,,,1610612764,48,46,2025-03-14T00:02:19Z,2850000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT05M55.00S,2025-03-14T00:02:51.2Z,2,REGULAR,foul,personal,['2freethrow'],203501,,,1610612764,48,46,2025-03-14T00:03:05Z,2860000,False,,,0,,T. Hardaway Jr. shooting personal FOUL (1 PF) (Middleton 2 FT),"[203501, 203114]",1610612765.0,DET,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,1.0,0.0,Middleton,203114.0,,,,,,,,
295,PT05M55.00S,2025-03-14T00:03:15.4Z,2,REGULAR,freethrow,1 of 2,[],203114,,,1610612764,48,47,2025-03-14T00:03:15Z,2880000,False,,,0,,K. Middleton Free Throw 1 of 2 (9 PTS),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
296,PT05M55.00S,2025-03-14T00:03:38.6Z,2,REGULAR,freethrow,2 of 2,[],203114,,,1610612764,48,48,2025-03-14T00:03:38Z,2890000,False,,,0,,K. Middleton Free Throw 2 of 2 (10 PTS),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
297,PT05M37.00S,2025-03-14T00:03:57.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,5.962549277266746,41.91176470588235,1610612765,50,48,2025-03-14T00:04:01Z,2900000,False,40.0,4.0,1,left,A. Thompson Layup (3 PTS) (C. Cunningham 5 AST),"[1641709, 1630595]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,4.06,Made,3.0,,,,,,,,,,,,,C. Cunningham,1630595.0,5.0,,
299,PT05M26.00S,2025-03-14T00:04:09.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,92.42772667542707,43.38235294117647,1610612764,50,48,2025-03-14T00:17:43Z,2920000,False,-33.0,19.0,1,right,MISS J. Poole driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,3.8,Missed,,,,,,,,,,,,,,,,,,
300,PT05M24.00S,2025-03-14T00:04:11.5Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,50,48,2025-03-14T00:17:43Z,2930000,False,,,0,,R. Holland II REBOUND (Off:1 Def:2),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,299.0,3.0,2.0,1.0,,,,,,,,,,,,,
301,PT05M20.00S,2025-03-14T00:04:16.8Z,2,REGULAR,foul,personal,['3freethrow'],1630557,,,1610612765,50,48,2025-03-14T00:04:31Z,2940000,False,,,0,,C. Kispert shooting personal FOUL (2 PF) (Hardaway Jr. 3 FT),"[1630557, 203501]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,,,201246.0,2.0,0.0,Hardaway Jr.,203501.0,,,,,,,,
303,PT05M20.00S,2025-03-14T00:04:51.8Z,2,REGULAR,freethrow,1 of 3,['fastbreak'],203501,,,1610612765,51,48,2025-03-14T00:04:51Z,2960000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 3 (7 PTS),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
304,PT05M20.00S,2025-03-14T00:04:51.8Z,2,REGULAR,freethrow,2 of 3,['fastbreak'],203501,,,1610612765,52,48,2025-03-14T00:05:28Z,2970000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 3 (8 PTS),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
305,PT05M20.00S,2025-03-14T00:04:51.8Z,2,REGULAR,freethrow,3 of 3,['fastbreak'],203501,,,1610612765,52,48,2025-03-14T00:05:28Z,2980000,False,,,0,,MISS T. Hardaway Jr. Free Throw 3 of 3,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
306,PT05M18.00S,2025-03-14T00:04:53.8Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,52,48,2025-03-14T00:19:10Z,2990000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,305.0,2.0,2.0,0.0,,,,,,,,,,,,,
307,PT05M07.00S,2025-03-14T00:05:38.8Z,2,REGULAR,foul,personal,['2freethrow'],1641709,,,1610612764,52,48,2025-03-14T00:05:53Z,3000000,False,,,0,,A. Thompson shooting personal FOUL (2 PF) (Kispert 2 FT),"[1641709, 1630557]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Center,,,,,,,,201246.0,2.0,0.0,Kispert,1630557.0,,,,,,,,
309,PT05M07.00S,2025-03-14T00:06:01.9Z,2,REGULAR,freethrow,1 of 2,[],1630557,,,1610612764,52,49,2025-03-14T00:06:01Z,3020000,False,,,0,,C. Kispert Free Throw 1 of 2 (6 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
310,PT05M07.00S,2025-03-14T00:06:02.8Z,2,REGULAR,substitution,out,[],1641842,,,1610612764,52,49,2025-03-14T00:06:07Z,3030000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT05M07.00S,2025-03-14T00:06:02.8Z,2,REGULAR,substitution,in,[],202699,,,1610612764,52,49,2025-03-14T00:06:07Z,3040000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT05M07.00S,2025-03-14T00:06:23.5Z,2,REGULAR,freethrow,2 of 2,[],1630557,,,1610612764,52,50,2025-03-14T00:06:23Z,3050000,False,,,0,,C. Kispert Free Throw 2 of 2 (7 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
313,PT04M50.00S,2025-03-14T00:06:41.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,6.356767411300922,42.64705882352941,1610612765,52,50,2025-03-14T00:06:47Z,3060000,False,37.0,7.0,1,left,MISS A. Thompson driving reverse Layup,[1641709],1610612765.0,DET,driving reverse,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.75,Missed,,,,,,,,,,,,,,,,,,
314,PT04M49.00S,2025-03-14T00:06:42.8Z,2,REGULAR,rebound,defensive,[],203114,,,1610612764,52,50,2025-03-14T00:20:23Z,3070000,False,,,0,,K. Middleton REBOUND (Off:2 Def:3),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,313.0,5.0,3.0,2.0,,,,,,,,,,,,,
315,PT04M44.00S,2025-03-14T00:06:47.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,74.81931668856767,90.44117647058823,1610612764,52,53,2025-03-14T00:20:46Z,3080000,False,202.0,184.0,1,right,C. Kispert 27' 3PT running (10 PTS) (K. Middleton 1 AST),"[1630557, 203114]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,27.35,Made,10.0,,,,,,,,,,,,,K. Middleton,203114.0,1.0,,
317,PT04M32.00S,2025-03-14T00:07:00.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,10.036136662286467,48.774509803921575,1610612765,52,53,2025-03-14T00:21:31Z,3100000,False,6.0,42.0,1,left,MISS C. Cunningham driving finger roll Layup,[1630595],1610612765.0,DET,driving finger roll,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,4.22,Missed,,,,,,,,,,,,,,,,,,
318,PT04M30.00S,2025-03-14T00:07:02.0Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,52,53,2025-03-14T00:07:06Z,3110000,False,,,0,,J. Poole REBOUND (Off:1 Def:4),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,317.0,5.0,4.0,1.0,,,,,,,,,,,,,
319,PT04M25.00S,2025-03-14T00:07:06.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,66.80354796320631,65.93137254901961,1610612764,52,56,2025-03-14T00:21:58Z,3120000,False,80.0,260.0,1,right,J. Poole 27' 3PT running pullup (8 PTS),[1629673],1610612764.0,WAS,running pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,27.15,Made,8.0,,,,,,,,,,,,,,,,,
320,PT04M07.00S,2025-03-14T00:07:25.8Z,2,REGULAR,3pt,Jump Shot,[],203501,31.84954007884363,71.56862745098039,1610612765,52,56,2025-03-14T00:22:37Z,3130000,False,-108.0,247.0,1,left,MISS T. Hardaway Jr. 26' pullup 3PT,[203501],1610612765.0,DET,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,26.94,Missed,,,,,,,,,,,,,,,,,,
321,PT04M05.00S,2025-03-14T00:07:27.8Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,52,56,2025-03-14T00:22:37Z,3140000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:3),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,320.0,3.0,3.0,0.0,,,,,,,,,,,,,
322,PT03M59.00S,2025-03-14T00:07:36.1Z,2,REGULAR,3pt,Jump Shot,[],1629673,67.19776609724047,25.24509803921569,1610612764,52,56,2025-03-14T00:23:21Z,3150000,False,-124.0,256.0,1,right,MISS J. Poole 28' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,28.42,Missed,,,,,,,,,,,,,,,,,,
323,PT03M52.00S,2025-03-14T00:07:43.1Z,2,REGULAR,rebound,defensive,[],203501,,,1610612765,52,56,2025-03-14T00:23:21Z,3160000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,,322.0,2.0,2.0,0.0,,,,,,,,,,,,,
324,PT03M46.00S,2025-03-14T00:07:45.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203501,6.619579500657039,58.57843137254902,1610612765,52,56,2025-03-14T00:43:06Z,3170000,False,-43.0,10.0,1,left,MISS T. Hardaway Jr. running finger roll Layup,[203501],1610612765.0,DET,running finger roll,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.4,Missed,,,,,,,,,,,,,,,,,,
325,PT03M45.00S,2025-03-14T00:07:46.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,52,56,2025-03-14T00:43:06Z,3180000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,324.0,,,,,,,,,,,,,,,,
327,PT03M31.00S,2025-03-14T00:08:23.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202699,8.853482260183966,97.30392156862744,1610612765,52,56,2025-03-14T00:25:46Z,3200000,False,-237.0,31.0,1,left,MISS T. Harris pullup 3PT,[202699],1610612765.0,DET,pullup,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,23.85,Missed,,,,,,,,,,,,,,,,,,
328,PT03M29.00S,2025-03-14T00:08:25.5Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,52,56,2025-03-14T00:25:46Z,3210000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:4),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,327.0,4.0,4.0,0.0,,,,,,,,,,,,,
329,PT03M07.00S,2025-03-14T00:08:48.1Z,2,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612764,52,56,2025-03-14T00:08:53Z,3220000,False,,,0,,J. Poole bad pass out-of-bounds TURNOVER (2 TO),[1629673],1610612764.0,WAS,bad pass,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,1628954.0,,,,,2.0,,,,,,,
330,PT02M56.00S,2025-03-14T00:09:02.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202699,18.577529566360056,34.803921568627445,1610612765,52,56,2025-03-14T00:09:06Z,3230000,False,76.0,122.0,1,left,MISS T. Harris 14' pullup Shot,[202699],1610612765.0,DET,pullup,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Right,14.38,Missed,,,,,,,,,,,,,,,,,,
331,PT02M55.00S,2025-03-14T00:09:03.0Z,2,REGULAR,rebound,defensive,[],1642259,,,1610612764,52,56,2025-03-14T00:26:23Z,3240000,False,,,0,,A. Sarr REBOUND (Off:1 Def:2),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Right,,,,330.0,3.0,2.0,1.0,,,,,,,,,,,,,
332,PT02M52.00S,2025-03-14T00:09:12.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203501,,,1610612764,52,56,2025-03-14T00:09:29Z,3250000,False,,,0,,T. Hardaway Jr. shooting personal FOUL (2 PF) (Sarr 2 FT),"[203501, 1642259]",1610612765.0,DET,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1628954.0,2.0,0.0,Sarr,1642259.0,,,,,,,,
334,PT02M52.00S,2025-03-14T00:09:50.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1642259,,,1610612764,52,57,2025-03-14T00:09:50Z,3270000,False,,,0,,A. Sarr Free Throw 1 of 2 (6 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
335,PT02M52.00S,2025-03-14T00:09:52.0Z,2,REGULAR,substitution,out,[],1641709,,,1610612764,52,57,2025-03-14T00:09:57Z,3280000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT02M52.00S,2025-03-14T00:09:52.0Z,2,REGULAR,substitution,in,[],1627736,,,1610612764,52,57,2025-03-14T00:09:57Z,3290000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT02M52.00S,2025-03-14T00:10:10.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1642259,,,1610612764,52,58,2025-03-14T00:10:10Z,3300000,False,,,0,,A. Sarr Free Throw 2 of 2 (7 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
338,PT02M46.00S,2025-03-14T00:10:21.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630557,,,1610612765,52,58,2025-03-14T00:10:30Z,3310000,False,,,0,,C. Kispert shooting personal FOUL (3 PF) (Cunningham 2 FT),"[1630557, 1630595]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,Mid-Range,8-16 Left,,,,,,,,201246.0,3.0,0.0,Cunningham,1630595.0,,,,,,,,
340,PT02M46.00S,2025-03-14T00:10:46.1Z,2,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,53,58,2025-03-14T00:10:46Z,3330000,False,,,0,,C. Cunningham Free Throw 1 of 2 (12 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
341,PT02M46.00S,2025-03-14T00:10:47.6Z,2,REGULAR,substitution,out,[],1630557,,,1610612765,53,58,2025-03-14T00:10:54Z,3340000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT02M46.00S,2025-03-14T00:10:47.6Z,2,REGULAR,substitution,in,[],1642267,,,1610612765,53,58,2025-03-14T00:10:54Z,3350000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT02M46.00S,2025-03-14T00:11:06.7Z,2,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,54,58,2025-03-14T00:11:06Z,3360000,False,,,0,,C. Cunningham Free Throw 2 of 2 (13 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
344,PT02M35.00S,2025-03-14T00:11:24.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627736,,,1610612764,54,58,2025-03-14T00:11:34Z,3370000,False,,,0,,M. Beasley personal FOUL (1 PF) (Poole 2 FT),"[1627736, 1629673]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627962.0,1.0,0.0,Poole,1629673.0,,,,,,,,
346,PT02M35.00S,2025-03-14T00:11:55.2Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,54,58,2025-03-14T00:11:55Z,3390000,False,,,0,,MISS J. Poole Free Throw 1 of 2,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
347,PT02M35.00S,2025-03-14T00:11:55.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,54,58,2025-03-14T00:11:55Z,3400000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,346.0,,,,,,,,,,,,,,,,
348,PT02M35.00S,2025-03-14T00:12:13.4Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,54,59,2025-03-14T00:12:13Z,3410000,False,,,0,,J. Poole Free Throw 2 of 2 (9 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
349,PT02M19.00S,2025-03-14T00:12:42.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630551,,,1610612765,54,59,2025-03-14T00:12:50Z,3420000,False,,,0,,J. Champagnie personal FOUL (3 PF) (Cunningham 2 FT),"[1630551, 1630595]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628954.0,3.0,0.0,Cunningham,1630595.0,,,,,,,,
351,PT02M19.00S,2025-03-14T00:12:59.4Z,2,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,55,59,2025-03-14T00:12:59Z,3440000,False,,,0,,C. Cunningham Free Throw 1 of 2 (14 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
352,PT02M19.00S,2025-03-14T00:13:01.2Z,2,REGULAR,substitution,out,[],1630551,,,1610612765,55,59,2025-03-14T00:13:12Z,3450000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
