actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
246,PT05M23.00S,2025-03-11T23:54:19.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641842,5.831143232588701,42.64705882352941,1610612765,51,39,2025-03-12T00:15:55Z,2460000,False,37.0,2.0,1,left,MISS R. Holland II driving Layup,[1641842],1610612765.0,DET,driving,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
247,PT05M22.00S,2025-03-11T23:54:20.4Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,51,39,2025-03-12T00:15:55Z,2470000,False,,,0,,J. Duren REBOUND (Off:4 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,246.0,7.0,3.0,4.0,,,,,,,,,,,,,,
248,PT05M22.00S,2025-03-11T23:54:23.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631105,5.590000152587891,50.0,1610612765,51,39,2025-03-12T00:16:11Z,2480000,False,0.0,0.0,1,left,MISS J. Duren tip Layup,[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
249,PT05M21.00S,2025-03-11T23:54:24.2Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,51,39,2025-03-12T00:16:11Z,2490000,False,,,0,,J. Poole REBOUND (Off:0 Def:4),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,248.0,4.0,4.0,0.0,,,,,,,,,,,,,,
250,PT05M08.00S,2025-03-11T23:54:30.3Z,2,REGULAR,3pt,Jump Shot,[],1629673,73.63666228646518,88.48039215686275,1610612764,51,42,2025-03-11T23:54:34Z,2500000,False,192.0,195.0,1,right,J. Poole 27' 3PT step back (9 PTS),[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,27.42,Made,,,,,9.0,,,,,,,,,,,,,
251,PT04M57.00S,2025-03-11T23:54:44.7Z,2,REGULAR,foul,personal,[],1642273,,,1610612765,51,42,2025-03-11T23:55:09Z,2510000,False,,,0,,K. George personal FOUL (3 PF),"[1642273, 1630595]",1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,2004.0,3.0,0.0,Cunningham,1630595.0,,,,,,
253,PT04M57.00S,2025-03-11T23:54:53.0Z,2,REGULAR,substitution,out,[],1641842,,,1610612765,51,42,2025-03-11T23:55:08Z,2530000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M57.00S,2025-03-11T23:54:53.0Z,2,REGULAR,substitution,out,[],203471,,,1610612765,51,42,2025-03-11T23:55:08Z,2540000,False,,,0,,SUB out: D. Schröder,[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M57.00S,2025-03-11T23:54:53.0Z,2,REGULAR,substitution,out,[],1626158,,,1610612765,51,42,2025-03-11T23:55:08Z,2550000,False,,,0,,SUB out: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M57.00S,2025-03-11T23:54:53.0Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,51,42,2025-03-11T23:55:08Z,2560000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M57.00S,2025-03-11T23:54:53.0Z,2,REGULAR,substitution,in,[],202699,,,1610612765,51,42,2025-03-11T23:55:08Z,2570000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M57.00S,2025-03-11T23:54:53.0Z,2,REGULAR,substitution,in,[],1642259,,,1610612765,51,42,2025-03-11T23:55:08Z,2580000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M51.00S,2025-03-11T23:55:12.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,9.904730617608408,59.068627450980394,1610612765,51,42,2025-03-12T00:17:27Z,2590000,False,-45.0,41.0,1,left,MISS C. Cunningham 6' turnaround Hook,[1630595],1610612765.0,DET,turnaround,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,6.08,Missed,,,,,,,,,,,,,,,,,,
260,PT04M50.00S,2025-03-11T23:55:13.6Z,2,REGULAR,rebound,defensive,[],1642273,,,1610612764,51,42,2025-03-12T00:17:27Z,2600000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,259.0,2.0,2.0,0.0,,,,,,,,,,,,,,
261,PT04M42.00S,2025-03-11T23:55:21.5Z,2,REGULAR,3pt,Jump Shot,[],1642267,67.32917214191853,20.833333333333343,1610612764,51,42,2025-03-12T00:18:21Z,2610000,False,-146.0,255.0,1,right,MISS B. Carrington 29' bank 3PT,[1642267],1610612764.0,WAS,bank,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,29.34,Missed,,,,,,,,,,,,,,,,,,
262,PT04M41.00S,2025-03-11T23:55:22.5Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,51,42,2025-03-12T00:18:21Z,2620000,False,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,261.0,5.0,5.0,0.0,,,,,,,,,,,,,,
263,PT04M32.00S,2025-03-11T23:55:32.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,7.408015768725363,45.09803921568627,1610612765,53,42,2025-03-12T00:18:41Z,2630000,False,25.0,17.0,1,left,J. Duren alley-oop DUNK (6 PTS) (C. Cunningham 3 AST),"[1631105, 1630595]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,6.0,,,,,,,,C. Cunningham,1630595.0,3.0,,,
265,PT04M06.00S,2025-03-11T23:55:57.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642267,80.20696452036793,35.78431372549019,1610612764,53,44,2025-03-12T00:19:11Z,2650000,False,-71.0,134.0,1,right,B. Carrington 15' pullup Jump Shot (7 PTS) (A. Sarr 1 AST),"[1642267, 1642259]",1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,15.13,Made,,,,,7.0,,,,,,,,A. Sarr,1642259.0,1.0,,,
267,PT03M56.00S,2025-03-11T23:56:08.8Z,2,REGULAR,foul,personal,[],1642259,,,1610612765,53,44,2025-03-11T23:56:22Z,2670000,False,,,0,,A. Sarr personal FOUL (1 PF),"[1642259, 1631105]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1155.0,1.0,0.0,Duren,1631105.0,,,,,,
269,PT03M48.00S,2025-03-11T23:56:35.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,11.218791064388967,43.872549019607845,1610612765,55,44,2025-03-12T00:19:42Z,2690000,False,31.0,53.0,1,left,C. Cunningham 6' turnaround Hook (10 PTS),[1630595],1610612765.0,DET,turnaround,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,6.12,Made,,,,,10.0,,,,,,,,,,,,,
270,PT03M38.00S,2025-03-11T23:56:44.4Z,2,REGULAR,3pt,Jump Shot,[],1629673,73.76806833114324,94.36274509803921,1610612764,55,47,2025-03-12T00:20:04Z,2700000,False,222.0,194.0,1,right,J. Poole 29' 3PT pullup (12 PTS),[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,29.47,Made,,,,,12.0,,,,,,,,,,,,,
271,PT03M25.00S,2025-03-11T23:57:00.3Z,2,REGULAR,3pt,Jump Shot,[],203501,35.56381406044679,51.669730392156865,1610612765,55,47,2025-03-12T00:20:31Z,2710000,False,-8.0,282.0,1,left,MISS T. Hardaway Jr. 28' 3PT,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,28.19,Missed,,,,,,,,,,,,,,,,,,
272,PT03M23.00S,2025-03-11T23:57:02.3Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,55,47,2025-03-12T00:20:31Z,2720000,False,,,0,,J. Poole REBOUND (Off:0 Def:5),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,271.0,5.0,5.0,0.0,,,,,,,,,,,,,,
273,PT03M15.00S,2025-03-11T23:57:09.3Z,2,REGULAR,3pt,Jump Shot,[],1629673,67.9862023653088,87.5,1610612764,55,47,2025-03-12T00:21:25Z,2730000,False,188.0,248.0,1,right,MISS J. Poole 31' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,31.12,Missed,,,,,,,,,,,,,,,,,,
274,PT03M11.00S,2025-03-11T23:57:13.3Z,2,REGULAR,rebound,offensive,[],1642273,,,1610612764,55,47,2025-03-12T00:21:25Z,2740000,False,,,0,,K. George REBOUND (Off:1 Def:2),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,273.0,3.0,2.0,1.0,,,,,,,,,,,,,,
275,PT03M08.00S,2025-03-11T23:57:17.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203114,88.35413929040736,25.980392156862735,1610612764,55,47,2025-03-12T00:22:04Z,2750000,False,-120.0,57.0,1,right,MISS K. Middleton 13' Jump Shot,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,13.29,Missed,,,,,,,,,,,,,,,,,,
276,PT03M06.00S,2025-03-11T23:57:19.5Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,55,47,2025-03-12T00:22:04Z,2760000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:5),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,,,275.0,6.0,5.0,1.0,,,,,,,,,,,,,,
277,PT02M58.00S,2025-03-11T23:57:25.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,5.699737187910642,56.86274509803921,1610612765,57,47,2025-03-12T00:22:19Z,2770000,False,-34.0,1.0,1,left,J. Duren cutting Layup (8 PTS) (C. Cunningham 4 AST),"[1631105, 1630595]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.43,Made,,,,,8.0,,,,,,,,C. Cunningham,1630595.0,4.0,,,
279,PT02M40.00S,2025-03-11T23:57:46.2Z,2,REGULAR,3pt,Jump Shot,[],203114,71.87089356110381,81.46446078431373,1610612764,57,47,2025-03-12T00:22:50Z,2790000,False,157.0,212.0,1,right,MISS K. Middleton 26' 3PT,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,26.39,Missed,,,,,,,,,,,,,,,,,,
280,PT02M38.00S,2025-03-11T23:57:48.2Z,2,REGULAR,rebound,offensive,[],1642267,,,1610612764,57,47,2025-03-12T00:22:50Z,2800000,False,,,0,,B. Carrington REBOUND (Off:1 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,279.0,3.0,2.0,1.0,,,,,,,,,,,,,,
281,PT02M30.00S,2025-03-11T23:57:55.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642267,92.0335085413929,2.4509803921568647,1610612764,57,47,2025-03-12T00:23:18Z,2810000,False,-238.0,22.0,1,right,MISS B. Carrington 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Left Corner 3,24+ Left,23.88,Missed,,,,,,,,,,,,,,,,,,
282,PT02M28.00S,2025-03-11T23:57:57.3Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,57,47,2025-03-12T00:23:18Z,2820000,False,,,0,,J. Duren REBOUND (Off:4 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Left Corner 3,24+ Left,,,281.0,8.0,4.0,4.0,,,,,,,,,,,,,,
283,PT02M22.00S,2025-03-11T23:58:02.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630595,4.911300919842304,60.53921568627451,1610612765,57,47,2025-03-12T00:23:53Z,2830000,False,-53.0,-6.0,1,left,MISS C. Cunningham running Layup - blocked,"[1630595, 1642273]",1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,5.31,Missed,,,,,,George,1642273.0,,,,,,,,,,,
284,PT02M22.00S,2025-03-11T23:58:02.4Z,2,REGULAR,block,,[],1642273,,,1610612765,57,47,2025-03-11T23:58:06Z,2840000,False,,,0,,K. George BLOCK (1 BLK),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
285,PT02M20.00S,2025-03-11T23:58:04.4Z,2,REGULAR,rebound,defensive,[],1642259,,,1610612764,57,47,2025-03-12T00:23:53Z,2850000,False,,,0,,A. Sarr REBOUND (Off:0 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,283.0,4.0,4.0,0.0,,,,,,,,,,,,,,
286,PT02M04.00S,2025-03-11T23:58:18.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,87.30289093298292,43.872549019607845,1610612764,57,47,2025-03-11T23:58:22Z,2860000,False,-31.0,67.0,1,right,MISS A. Sarr 7' turnaround fadeaway Shot,[1642259],1610612764.0,WAS,turnaround fadeaway,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,7.36,Missed,,,,,,,,,,,,,,,,,,
287,PT02M03.00S,2025-03-11T23:58:19.4Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,57,47,2025-03-12T00:24:17Z,2870000,False,,,0,,T. Harris REBOUND (Off:0 Def:6),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,286.0,6.0,6.0,0.0,,,,,,,,,,,,,,
288,PT01M55.00S,2025-03-11T23:58:27.1Z,2,REGULAR,turnover,bad pass,[],202699,,,1610612765,57,47,2025-03-11T23:58:32Z,2880000,False,,,0,,T. Harris bad pass TURNOVER (1 TO),"[202699, 1642273]",1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,George,1642273.0
289,PT01M55.00S,2025-03-11T23:58:27.1Z,2,REGULAR,steal,,[],1642273,,,1610612764,57,47,2025-03-11T23:58:30Z,2890000,False,,,0,,K. George STEAL (2 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
290,PT01M53.00S,2025-03-11T23:58:35.1Z,2,REGULAR,foul,personal,[],1641709,,,1610612764,57,47,2025-03-11T23:58:48Z,2900000,False,,,0,,A. Thompson personal FOUL (2 PF),"[1641709, 1642273]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1155.0,2.0,0.0,George,1642273.0,,,,,,
292,PT01M53.00S,2025-03-11T23:58:50.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,57,47,2025-03-11T23:58:50Z,2920000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M53.00S,2025-03-11T23:58:51.1Z,2,REGULAR,substitution,out,[],1642273,,,1610612764,57,47,2025-03-12T00:01:39Z,2930000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M53.00S,2025-03-11T23:58:51.1Z,2,REGULAR,substitution,in,[],1630551,,,1610612764,57,47,2025-03-12T00:01:39Z,2940000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M48.00S,2025-03-12T00:01:40.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629673,92.50985545335085,45.64185049019608,1610612764,57,47,2025-03-12T00:25:10Z,2950000,False,-22.0,18.0,1,right,MISS J. Poole driving Layup,[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,,,,,,,,,,,
296,PT01M46.00S,2025-03-12T00:01:42.4Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,57,47,2025-03-12T00:25:10Z,2960000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:6),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,295.0,7.0,6.0,1.0,,,,,,,,,,,,,,
298,PT01M41.00S,2025-03-12T00:02:08.9Z,2,REGULAR,foul,personal,['1freethrow'],1630551,,,1610612765,57,47,2025-03-12T00:02:25Z,2980000,False,,,0,,J. Champagnie away-from-play personal FOUL (1 PF) (Hardaway Jr. 1 FT),"[1630551, 203501]",1610612764.0,WAS,away-from-play,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Left,,,,,,,,,,1627524.0,1.0,0.0,Hardaway Jr.,203501.0,,,,,,
300,PT01M41.00S,2025-03-12T00:02:30.9Z,2,REGULAR,freethrow,1 of 1,[],203501,,,1610612765,58,47,2025-03-12T00:02:30Z,3000000,False,,,0,,T. Hardaway Jr. away-from-play Free Throw 1 of 1 (7 PTS),[203501],1610612765.0,DET,away-from-play,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
301,PT01M33.00S,2025-03-12T00:02:58.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,17.47700394218134,49.854473039215684,1610612765,60,47,2025-03-12T00:03:13Z,3010000,False,1.0,112.0,1,left,C. Cunningham 11' turnaround fadeaway Jump Shot (12 PTS),[1630595],1610612765.0,DET,turnaround fadeaway,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,11.18,Made,,,,,12.0,,,,,,,,,,,,,
302,PT01M33.00S,2025-03-12T00:03:01.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642267,,,1610612765,60,47,2025-03-12T00:03:13Z,3020000,False,,,0,,B. Carrington shooting personal FOUL (1 PF) (Cunningham 1 FT),"[1642267, 1630595]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2004.0,1.0,0.0,Cunningham,1630595.0,,,,,,
304,PT01M33.00S,2025-03-12T00:03:24.8Z,2,REGULAR,freethrow,1 of 1,[],1630595,,,1610612765,61,47,2025-03-12T00:03:24Z,3040000,False,,,0,,C. Cunningham Free Throw 1 of 1 (13 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
305,PT01M21.00S,2025-03-12T00:03:40.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631105,,,1610612764,61,47,2025-03-12T00:03:50Z,3050000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Sarr 2 FT),"[1631105, 1642259]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2004.0,1.0,1.0,Sarr,1642259.0,,,,,,
307,PT01M21.00S,2025-03-12T00:04:17.6Z,2,REGULAR,freethrow,1 of 2,[],1642259,,,1610612764,61,47,2025-03-12T00:04:17Z,3070000,False,,,0,,MISS A. Sarr Free Throw 1 of 2,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
308,PT01M21.00S,2025-03-12T00:04:17.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,61,47,2025-03-12T00:04:17Z,3080000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,307.0,,,,,,,,,,,,,,,,,
309,PT01M21.00S,2025-03-12T00:04:33.4Z,2,REGULAR,freethrow,2 of 2,[],1642259,,,1610612764,61,48,2025-03-12T00:04:33Z,3090000,False,,,0,,A. Sarr Free Throw 2 of 2 (4 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
310,PT00M58.90S,2025-03-12T00:04:59.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,6.549770039421816,50.52466299019608,1610612765,63,48,2025-03-12T00:05:06Z,3100000,False,-3.0,9.0,1,left,J. Duren alley-oop DUNK (10 PTS) (C. Cunningham 5 AST),"[1631105, 1630595]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,10.0,,,,,,,,C. Cunningham,1630595.0,5.0,,,
312,PT00M47.20S,2025-03-12T00:05:17.9Z,2,REGULAR,turnover,out-of-bounds,[],1642259,,,1610612764,63,48,2025-03-12T00:05:25Z,3120000,False,,,0,,A. Sarr step out-of-bounds TURNOVER (2 TO),[1642259],1610612764.0,WAS,step,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,2004.0,,,,,,,,2.0,,
313,PT00M36.10S,2025-03-12T00:05:44.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630551,,,1610612765,63,48,2025-03-12T00:05:52Z,3130000,False,,,0,,J. Champagnie shooting personal FOUL (2 PF) (Duren 2 FT),"[1630551, 1631105]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2004.0,2.0,0.0,Duren,1631105.0,,,,,,
315,PT00M36.10S,2025-03-12T00:06:14.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631105,,,1610612765,63,48,2025-03-12T00:06:14Z,3150000,False,,,0,,MISS J. Duren Free Throw 1 of 2,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
316,PT00M36.10S,2025-03-12T00:06:14.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,63,48,2025-03-12T00:06:14Z,3160000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,,,
317,PT00M36.10S,2025-03-12T00:06:33.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631105,,,1610612765,64,48,2025-03-12T00:06:33Z,3170000,False,,,0,,J. Duren Free Throw 2 of 2 (11 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
318,PT00M30.30S,2025-03-12T00:06:46.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612764,64,48,2025-03-12T00:07:47Z,3180000,False,,,0,,C. Cunningham shooting personal FOUL (3 PF) (Sarr 2 FT),"[1630595, 1642259]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,2004.0,3.0,0.0,Sarr,1642259.0,,,,,,
320,PT00M30.30S,2025-03-12T00:07:12.7Z,2,REGULAR,freethrow,1 of 2,[],1642259,,,1610612764,64,49,2025-03-12T00:07:50Z,3200000,False,,,0,,A. Sarr Free Throw 1 of 2 (5 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
321,PT00M30.30S,2025-03-12T00:07:12.7Z,2,REGULAR,freethrow,2 of 2,[],1642259,,,1610612764,64,49,2025-03-12T00:07:50Z,3210000,False,,,0,,MISS A. Sarr Free Throw 2 of 2,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
322,PT00M28.70S,2025-03-12T00:07:14.3Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,64,49,2025-03-12T00:29:05Z,3220000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:7),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,321.0,8.0,7.0,1.0,,,,,,,,,,,,,,
323,PT00M08.80S,2025-03-12T00:08:07.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642267,,,1610612765,64,49,2025-03-12T00:08:19Z,3230000,False,,,0,,B. Carrington shooting personal FOUL (2 PF) (Cunningham 2 FT),"[1642267, 1630595]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,,,,2004.0,2.0,0.0,Cunningham,1630595.0,,,,,,
325,PT00M08.80S,2025-03-12T00:08:32.2Z,2,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,65,49,2025-03-12T00:08:32Z,3250000,False,,,0,,C. Cunningham Free Throw 1 of 2 (14 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
326,PT00M08.80S,2025-03-12T00:08:34.0Z,2,REGULAR,substitution,out,[],1630551,,,1610612765,65,49,2025-03-12T00:08:39Z,3260000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M08.80S,2025-03-12T00:08:34.0Z,2,REGULAR,substitution,in,[],1630557,,,1610612765,65,49,2025-03-12T00:08:39Z,3270000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M08.80S,2025-03-12T00:08:55.5Z,2,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,66,49,2025-03-12T00:08:55Z,3280000,False,,,0,,C. Cunningham Free Throw 2 of 2 (15 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
