actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
182,PT00M00.10S,2024-10-26T23:39:53.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,31,42,2024-10-26T23:40:31Z,1750000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,181.0,,,,,,,,,,,,,,,,,
183,PT00M00.00S,2024-10-26T23:40:08.0Z,1,REGULAR,period,end,[],0,,,1610612765,31,42,2024-10-26T23:40:08Z,1760000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2024-10-26T23:41:01.7Z,2,REGULAR,substitution,out,['startperiod'],1631323,,,1610612765,31,42,2024-10-26T23:42:05Z,1770000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2024-10-26T23:41:01.7Z,2,REGULAR,substitution,out,['startperiod'],1631093,,,1610612765,31,42,2024-10-26T23:42:05Z,1780000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2024-10-26T23:41:01.7Z,2,REGULAR,substitution,in,['startperiod'],202699,,,1610612765,31,42,2024-10-26T23:42:05Z,1790000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2024-10-26T23:41:01.7Z,2,REGULAR,substitution,in,['startperiod'],1630595,,,1610612765,31,42,2024-10-26T23:42:05Z,1800000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2024-10-26T23:42:16.9Z,2,REGULAR,period,start,[],0,,,1610612765,31,42,2024-10-26T23:42:16Z,1810000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT11M39.00S,2024-10-26T23:42:37.1Z,2,REGULAR,3pt,Jump Shot,[],1627736,27.11892247043363,83.82352941176471,1610612765,31,42,2024-10-26T23:43:30Z,1820000,False,-169.0,202.0,1,left,MISS M. Beasley 26' pullup 3PT,[1627736],1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,26.37,Missed,,,,,,,,,,,,,,,,,,
190,PT11M37.00S,2024-10-26T23:42:39.1Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612738,31,42,2024-10-26T23:43:30Z,1830000,False,,,0,,X. Tillman REBOUND (Off:0 Def:1),[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Left Center,,,189.0,1.0,1.0,0.0,,,,,,,,,,,,,,
191,PT11M22.00S,2024-10-26T23:42:56.0Z,2,REGULAR,3pt,Jump Shot,[],1627759,66.93495400788436,86.76470588235294,1610612738,31,42,2024-10-26T23:44:00Z,1840000,False,184.0,258.0,1,right,MISS J. Brown 31' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,31.7,Missed,,,,,,,,,,,,,,,,,,
192,PT11M19.00S,2024-10-26T23:42:59.0Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,31,42,2024-10-26T23:44:00Z,1850000,False,,,0,,R. Holland II REBOUND (Off:0 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,,,191.0,1.0,1.0,0.0,,,,,,,,,,,,,,
193,PT11M13.00S,2024-10-26T23:43:03.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641842,27.513140604467807,17.15686274509804,1610612765,31,42,2024-10-26T23:44:23Z,1860000,False,164.0,206.0,1,left,MISS R. Holland II 26' running pullup 3PT,[1641842],1610612765.0,DET,running pullup,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,26.35,Missed,,,,,,,,,,,,,,,,,,
194,PT11M09.00S,2024-10-26T23:43:07.0Z,2,REGULAR,rebound,offensive,[],202699,,,1610612765,31,42,2024-10-26T23:44:23Z,1870000,False,,,0,,T. Harris REBOUND (Off:2 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,193.0,4.0,2.0,2.0,,,,,,,,,,,,,,
195,PT11M01.00S,2024-10-26T23:43:14.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641842,6.093955321944804,38.23529411764706,1610612765,33,42,2024-10-26T23:43:24Z,1880000,False,59.0,5.0,1,left,R. Holland II driving bank Jump Shot (5 PTS) (I. Stewart 1 AST),"[1641842, 1630191]",1610612765.0,DET,driving bank,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,5.9,Made,,,,,5.0,,,I. Stewart,1630191.0,1.0,,,,,,,,
197,PT10M48.00S,2024-10-26T23:43:34.3Z,2,REGULAR,foul,personal,[],1641842,,,1610612738,33,42,2024-10-26T23:43:56Z,1900000,False,,,0,,R. Holland II personal FOUL (2 PF),"[1641842, 1628401]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628481.0,,,,,2.0,0.0,White,1628401.0,,,,
199,PT10M44.00S,2024-10-26T23:43:55.4Z,2,REGULAR,3pt,Jump Shot,[],1630202,68.38042049934297,25.735294117647058,1610612738,33,45,2024-10-26T23:44:02Z,1920000,False,-121.0,245.0,1,right,P. Pritchard 27' 3PT  (13 PTS) (D. White 1 AST),"[1630202, 1628401]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,27.31,Made,,,,,13.0,,,D. White,1628401.0,1.0,,,,,,,,
201,PT10M25.00S,2024-10-26T23:44:13.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,6.619579500657039,57.35294117647059,1610612765,35,45,2024-10-26T23:44:18Z,1940000,False,-37.0,10.0,1,left,C. Cunningham driving Layup (2 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.81,Made,,,,,2.0,,,,,,,,,,,,,
202,PT10M13.00S,2024-10-26T23:44:25.8Z,2,REGULAR,3pt,Jump Shot,[],1630202,66.80354796320631,39.4607843137255,1610612738,35,48,2024-10-26T23:45:42Z,1950000,False,-53.0,260.0,1,right,P. Pritchard 26' 3PT pullup (16 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,26.48,Made,,,,,16.0,,,,,,,,,,,,,
203,PT10M02.00S,2024-10-26T23:44:37.0Z,2,REGULAR,turnover,bad pass,[],1630191,,,1610612765,35,48,2024-10-26T23:44:41Z,1960000,False,,,0,,I. Stewart bad pass TURNOVER (1 TO),"[1630191, 1630214]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Right,,,,,,,,,1.0,,,,,,,,Tillman,1630214.0,,
204,PT10M02.00S,2024-10-26T23:44:37.0Z,2,REGULAR,steal,,[],1630214,,,1610612738,35,48,2024-10-26T23:44:39Z,1970000,False,,,0,,X. Tillman STEAL (1 STL),[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
278,PT09M48.00S,2024-10-26T23:44:55.1Z,2,REGULAR,turnover,lost ball,[],1627759,,,1610612738,35,48,2024-10-26T23:57:44Z,2005000,False,,,0,,J. Brown lost ball TURNOVER (1 TO),"[1627759, 202699]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,,,,,,,,Harris,202699.0,,
279,PT09M48.00S,2024-10-26T23:44:55.1Z,2,REGULAR,steal,,[],202699,,,1610612765,35,48,2024-10-26T23:57:44Z,2007500,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
208,PT09M42.00S,2024-10-26T23:44:58.4Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641842,5.568331143232584,96.81372549019608,1610612765,35,48,2024-10-26T23:57:44Z,2010000,False,-234.0,0.0,1,left,MISS R. Holland II running pullup 3PT,[1641842],1610612765.0,DET,running pullup,,,Holland II,R. Holland II,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
209,PT09M40.00S,2024-10-26T23:45:00.4Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,35,48,2024-10-26T23:47:52Z,2020000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,,,208.0,2.0,2.0,0.0,,,,,,,,,,,,,,
210,PT09M36.00S,2024-10-26T23:45:04.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,71.27135348226018,83.08823529411765,1610612738,35,48,2024-10-26T23:48:13Z,2030000,False,165.0,218.0,1,right,MISS P. Pritchard 27' running pullup 3PT,[1630202],1610612738.0,BOS,running pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,27.32,Missed,,,,,,,,,,,,,,,,,,
211,PT09M35.00S,2024-10-26T23:45:05.2Z,2,REGULAR,rebound,offensive,[],201143,,,1610612738,35,48,2024-10-26T23:48:13Z,2040000,False,,,0,,A. Horford REBOUND (Off:1 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,210.0,2.0,1.0,1.0,,,,,,,,,,,,,,
212,PT09M34.00S,2024-10-26T23:45:09.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201143,94.40999984741211,50.0,1610612738,35,50,2024-10-26T23:45:09Z,2050000,False,0.0,0.0,1,right,A. Horford tip Layup (8 PTS),[201143],1610612738.0,BOS,tip,,,Horford,A. Horford,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,8.0,,,,,,,,,,,,,
213,PT09M34.00S,2024-10-26T23:45:15.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,35,50,2024-10-26T23:45:15Z,2060000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M34.00S,2024-10-26T23:45:15.8Z,2,REGULAR,substitution,out,[],1641842,,,1610612765,35,50,2024-10-26T23:47:57Z,2070000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M34.00S,2024-10-26T23:45:15.8Z,2,REGULAR,substitution,out,[],1627736,,,1610612765,35,50,2024-10-26T23:47:57Z,2080000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M34.00S,2024-10-26T23:45:15.8Z,2,REGULAR,substitution,out,[],1630191,,,1610612765,35,50,2024-10-26T23:47:57Z,2090000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M34.00S,2024-10-26T23:45:15.8Z,2,REGULAR,substitution,in,[],203501,,,1610612765,35,50,2024-10-26T23:47:57Z,2100000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M34.00S,2024-10-26T23:45:15.8Z,2,REGULAR,substitution,in,[],1631105,,,1610612765,35,50,2024-10-26T23:47:57Z,2110000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M34.00S,2024-10-26T23:45:15.8Z,2,REGULAR,substitution,in,[],1631093,,,1610612765,35,50,2024-10-26T23:47:57Z,2120000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M19.00S,2024-10-26T23:48:12.8Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,35,50,2024-10-26T23:48:17Z,2130000,False,,,0,,C. Cunningham bad pass TURNOVER (3 TO),"[1630595, 201143]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,3.0,,,,,,,,Horford,201143.0,,
221,PT09M19.00S,2024-10-26T23:48:12.8Z,2,REGULAR,steal,,[],201143,,,1610612738,35,50,2024-10-26T23:48:15Z,2140000,False,,,0,,A. Horford STEAL (2 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
222,PT09M07.00S,2024-10-26T23:48:25.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201143,71.53416557161628,82.1078431372549,1610612738,35,53,2024-10-26T23:48:30Z,2150000,False,161.0,215.0,1,right,A. Horford 26' 3PT  (11 PTS) (J. Brown 3 AST),"[201143, 1627759]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,26.84,Made,,,,,11.0,,,J. Brown,1627759.0,3.0,,,,,,,,
224,PT08M48.00S,2024-10-26T23:48:43.1Z,2,REGULAR,3pt,Jump Shot,[],1630595,23.4395532194481,10.049019607843135,1610612765,38,53,2024-10-26T23:48:47Z,2170000,False,200.0,168.0,1,left,C. Cunningham 26' 3PT  (5 PTS) (J. Ivey 3 AST),"[1630595, 1631093]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,26.09,Made,,,,,5.0,,,J. Ivey,1631093.0,3.0,,,,,,,,
226,PT08M36.00S,2024-10-26T23:48:57.5Z,2,REGULAR,3pt,Jump Shot,[],201143,66.67214191852825,75.73529411764706,1610612738,38,53,2024-10-26T23:50:25Z,2190000,False,129.0,261.0,1,right,MISS A. Horford 29' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,29.08,Missed,,,,,,,,,,,,,,,,,,
227,PT08M34.00S,2024-10-26T23:48:59.5Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,38,53,2024-10-26T23:50:25Z,2200000,False,,,0,,T. Harris REBOUND (Off:2 Def:3),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,226.0,5.0,3.0,2.0,,,,,,,,,,,,,,
228,PT08M30.00S,2024-10-26T23:49:03.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631093,5.962549277266746,44.36274509803921,1610612765,40,53,2024-10-26T23:49:09Z,2210000,False,28.0,4.0,1,left,J. Ivey running Layup (8 PTS),[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.84,Made,,,,,8.0,,,,,,,,,,,,,
229,PT08M30.00S,2024-10-26T23:49:07.4Z,2,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612765,40,53,2024-10-26T23:49:16Z,2220000,False,,,0,,D. White shooting personal FOUL (1 PF) (Ivey 1 FT),"[1628401, 1631093]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,1628481.0,,,,,1.0,0.0,Ivey,1631093.0,,,,
231,PT08M30.00S,2024-10-26T23:49:21.3Z,2,REGULAR,substitution,out,[],1630202,,,1610612765,40,53,2024-10-26T23:49:39Z,2240000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M30.00S,2024-10-26T23:49:21.3Z,2,REGULAR,substitution,out,[],1630214,,,1610612765,40,53,2024-10-26T23:49:39Z,2250000,False,,,0,,SUB out: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M30.00S,2024-10-26T23:49:21.3Z,2,REGULAR,substitution,in,[],1628436,,,1610612765,40,53,2024-10-26T23:49:39Z,2260000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M30.00S,2024-10-26T23:49:21.3Z,2,REGULAR,substitution,in,[],1628369,,,1610612765,40,53,2024-10-26T23:49:39Z,2270000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M30.00S,2024-10-26T23:49:35.6Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1631093,,,1610612765,40,53,2024-10-26T23:50:57Z,2280000,False,,,0,,MISS J. Ivey Free Throw 1 of 1,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
236,PT08M29.00S,2024-10-26T23:49:36.6Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,40,53,2024-10-26T23:50:57Z,2290000,False,,,0,,A. Horford REBOUND (Off:1 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,235.0,3.0,2.0,1.0,,,,,,,,,,,,,,
237,PT08M16.00S,2024-10-26T23:49:47.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,89.27398160315374,46.07843137254902,1610612738,40,53,2024-10-26T23:49:54Z,2300000,False,-20.0,48.0,1,right,MISS J. Brown turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.21,Missed,,,,,,,,,,,,,,,,,,
238,PT08M13.00S,2024-10-26T23:49:50.8Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,40,53,2024-10-26T23:49:50Z,2310000,False,,,0,,L. Kornet REBOUND (Off:2 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,237.0,2.0,0.0,2.0,,,,,,,,,,,,,,
239,PT08M11.00S,2024-10-26T23:49:54.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201143,78.36727989487517,7.35294117647058,1610612738,40,56,2024-10-26T23:52:07Z,2320000,False,-213.0,151.0,1,right,A. Horford 26' 3PT  (14 PTS) (L. Kornet 3 AST),"[201143, 1628436]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,26.11,Made,,,,,14.0,,,L. Kornet,1628436.0,3.0,,,,,,,,
241,PT07M57.00S,2024-10-26T23:50:07.3Z,2,REGULAR,turnover,bad pass,[],1631093,,,1610612765,40,56,2024-10-26T23:50:13Z,2340000,False,,,0,,J. Ivey bad pass TURNOVER (1 TO),"[1631093, 1628436]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1.0,,,,,,,,Kornet,1628436.0,,
242,PT07M57.00S,2024-10-26T23:50:07.3Z,2,REGULAR,steal,,[],1628436,,,1610612738,40,56,2024-10-26T23:50:09Z,2350000,False,,,0,,L. Kornet STEAL (1 STL),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
243,PT07M54.00S,2024-10-26T23:50:11.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,92.82194480946123,42.64705882352941,1610612738,40,58,2024-10-26T23:50:19Z,2360000,False,-37.0,15.0,1,right,J. Tatum running Layup (19 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.97,Made,,,,,19.0,,,,,,,,,,,,,
245,PT07M38.00S,2024-10-26T23:50:27.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,16.080814717476997,63.48039215686275,1610612765,42,58,2024-10-26T23:50:31Z,2380000,False,-67.0,99.0,1,left,T. Hardaway Jr. 11' pullup Jump Shot (4 PTS) (T. Harris 1 AST),"[203501, 202699]",1610612765.0,DET,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Left,11.95,Made,,,,,4.0,,,T. Harris,202699.0,1.0,,,,,,,,
247,PT07M14.00S,2024-10-26T23:50:52.9Z,2,REGULAR,3pt,Jump Shot,[],1628369,77.31603153745073,4.656862745098039,1610612738,42,58,2024-10-26T23:54:44Z,2400000,False,-227.0,161.0,1,right,MISS J. Tatum 27' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,27.79,Missed,,,,,,,,,,,,,,,,,,
248,PT07M12.00S,2024-10-26T23:50:54.9Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,42,58,2024-10-26T23:54:14Z,2410000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,247.0,3.0,3.0,0.0,,,,,,,,,,,,,,
249,PT07M05.00S,2024-10-26T23:50:59.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630595,32.769382391590014,66.91176470588235,1610612765,42,58,2024-10-26T23:51:11Z,2420000,False,-85.0,256.0,1,left,MISS C. Cunningham 26' running pullup 3PT,[1630595],1610612765.0,DET,running pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,26.91,Missed,,,,,,,,,,,,,,,,,,
250,PT07M02.00S,2024-10-26T23:51:02.7Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,42,58,2024-10-26T23:51:04Z,2430000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,249.0,1.0,1.0,0.0,,,,,,,,,,,,,,
251,PT06M53.00S,2024-10-26T23:51:12.7Z,2,REGULAR,3pt,Jump Shot,[],1628401,93.47897503285151,97.54901960784314,1610612738,42,58,2024-10-26T23:55:10Z,2440000,False,238.0,9.0,1,right,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,23.79,Missed,,,,,,,,,,,,,,,,,,
252,PT06M49.00S,2024-10-26T23:51:16.7Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,42,58,2024-10-26T23:55:10Z,2450000,False,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,251.0,2.0,1.0,1.0,,,,,,,,,,,,,,
253,PT06M44.00S,2024-10-26T23:51:20.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,95.18725361366623,2.4509803921568647,1610612738,42,61,2024-10-26T23:51:25Z,2460000,False,-238.0,-7.0,1,right,J. Brown 3PT  (12 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,23.78,Made,,,,,12.0,,,,,,,,,,,,,
254,PT06M26.00S,2024-10-26T23:51:38.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,7.013797634691201,55.14705882352941,1610612765,44,61,2024-10-26T23:56:22Z,2470000,False,-26.0,13.0,1,left,J. Duren driving reverse DUNK (6 PTS),[1631105],1610612765.0,DET,driving reverse,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.9,Made,,,,,6.0,,,,,,,,,,,,,
255,PT06M11.00S,2024-10-26T23:51:53.1Z,2,REGULAR,3pt,Jump Shot,[],201143,70.74572930354796,21.568627450980387,1610612738,44,64,2024-10-26T23:51:57Z,2480000,False,-142.0,222.0,1,right,A. Horford 26' 3PT  (17 PTS) (J. Brown 4 AST),"[201143, 1627759]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,26.41,Made,,,,,17.0,,,J. Brown,1627759.0,4.0,,,,,,,,
257,PT06M11.00S,2024-10-26T23:51:59.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,44,64,2024-10-26T23:51:59Z,2500000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M11.00S,2024-10-26T23:51:59.4Z,2,REGULAR,substitution,out,[],1627759,,,1610612765,44,64,2024-10-26T23:54:53Z,2510000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M11.00S,2024-10-26T23:51:59.4Z,2,REGULAR,substitution,in,[],201950,,,1610612765,44,64,2024-10-26T23:54:53Z,2520000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M51.00S,2024-10-26T23:55:20.5Z,2,REGULAR,3pt,Jump Shot,[],203501,29.09001314060447,21.32352941176471,1610612765,44,64,2024-10-26T23:55:27Z,2530000,False,143.0,221.0,1,left,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,26.34,Missed,,,,,,,,,,,,,,,,,,
261,PT05M48.00S,2024-10-26T23:55:23.5Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,44,64,2024-10-26T23:55:23Z,2540000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,260.0,2.0,2.0,0.0,,,,,,,,,,,,,,
262,PT05M32.00S,2024-10-26T23:55:38.4Z,2,REGULAR,3pt,Jump Shot,[],1628369,67.85479632063075,31.862745098039213,1610612738,44,67,2024-10-26T23:57:06Z,2550000,False,-91.0,250.0,1,right,J. Tatum 26' 3PT step back (22 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.57,Made,,,,,22.0,,,,,,,,,,,,,
263,PT05M25.00S,2024-10-26T23:55:47.5Z,2,REGULAR,3pt,Jump Shot,[],1631093,32.37516425755584,75.98039215686275,1610612765,47,67,2024-10-26T23:58:04Z,2560000,False,-130.0,252.0,1,left,J. Ivey 28' 3PT pullup (11 PTS),[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,28.33,Made,,,,,11.0,,,,,,,,,,,,,
