actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
266,PT05M54.00S,2025-02-02T20:56:22.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,8.09789750328515,46.568627450980394,1610612765,50,46,2025-02-02T20:56:27Z,2590000,False,17.0,24.0,1,left,C. Cunningham driving Hook (11 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.92,Made,,,,11.0,,,,,,,,,,,,,,
267,PT05M36.00S,2025-02-02T20:56:40.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,91.40932982917214,46.07843137254902,1610612741,50,48,2025-02-02T20:56:44Z,2600000,False,-20.0,28.0,1,right,M. Buzelis cutting Layup (5 PTS) (D. Terry 1 AST),"[1641824, 1631207]",1610612741.0,CHI,cutting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,3.44,Made,,,,5.0,D. Terry,1631207.0,1.0,,,,,,,,,,,
270,PT05M36.00S,2025-02-02T20:56:48.3Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612765,50,48,2025-02-02T20:56:57Z,2630000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,1628481.0,,,,
271,PT05M24.00S,2025-02-02T20:57:03.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,7.440867279894875,39.950980392156865,1610612765,50,48,2025-02-02T20:57:09Z,2640000,False,50.0,17.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,5.31,Missed,,,,,,,,,,,,,,,,,,
272,PT05M22.00S,2025-02-02T20:57:05.2Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,50,48,2025-02-02T20:57:09Z,2650000,False,,,0,,N. Vučević REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,271.0,,,,,5.0,5.0,0.0,,,,,,,,
274,PT05M20.00S,2025-02-02T20:57:10.9Z,2,REGULAR,substitution,out,[],1630595,,,1610612741,50,48,2025-02-02T20:57:20Z,2670000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M20.00S,2025-02-02T20:57:10.9Z,2,REGULAR,substitution,out,[],1641824,,,1610612741,50,48,2025-02-02T20:57:20Z,2680000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M20.00S,2025-02-02T20:57:10.9Z,2,REGULAR,substitution,in,[],1631204,,,1610612741,50,48,2025-02-02T20:57:20Z,2690000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M20.00S,2025-02-02T20:57:10.9Z,2,REGULAR,substitution,in,[],1628366,,,1610612741,50,48,2025-02-02T20:57:20Z,2700000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M06.00S,2025-02-02T20:57:44.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,87.33574244415243,40.931372549019606,1610612741,50,50,2025-02-02T20:57:53Z,2710000,False,-45.0,67.0,1,right,J. Giddey 8' turnaround fadeaway Jump Shot (4 PTS),[1630581],1610612741.0,CHI,turnaround fadeaway,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Left,8.05,Made,,,,4.0,,,,,,,,,,,,,,
279,PT04M54.00S,2025-02-02T20:58:00.6Z,2,REGULAR,2pt,Jump Shot,[],202699,15.588042049934298,68.87254901960785,1610612765,52,50,2025-02-02T20:58:05Z,2720000,False,-94.0,94.0,1,left,T. Harris 13' pullup Jump Shot (8 PTS) (A. Thompson 2 AST),"[202699, 1641709]",1610612765.0,DET,pullup,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,13.32,Made,,,,8.0,A. Thompson,1641709.0,2.0,,,,,,,,,,,
280,PT04M54.00S,2025-02-02T20:58:02.8Z,2,REGULAR,foul,personal,['1freethrow'],1628366,,,1610612765,52,50,2025-02-02T20:58:09Z,2730000,False,,,0,,L. Ball shooting personal FOUL (1 PF) (Harris 1 FT),"[1628366, 202699]",1610612741.0,CHI,shooting,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1628481.0,1.0,0.0,Harris,202699.0
282,PT04M54.00S,2025-02-02T20:58:26.6Z,2,REGULAR,freethrow,1 of 1,[],202699,,,1610612765,52,50,2025-02-02T20:58:29Z,2750000,False,,,0,,MISS T. Harris Free Throw 1 of 1,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
283,PT04M52.00S,2025-02-02T20:58:28.6Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,52,50,2025-02-02T20:58:29Z,2760000,False,,,0,,J. Giddey REBOUND (Off:0 Def:5),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,282.0,,,,,5.0,5.0,0.0,,,,,,,,
284,PT04M46.00S,2025-02-02T20:58:32.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631207,92.06636005256242,44.85294117647059,1610612741,52,50,2025-02-02T21:07:52Z,2770000,False,-26.0,22.0,1,right,MISS D. Terry driving Layup - blocked,"[1631207, 202699]",1610612741.0,CHI,driving,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,3.39,Missed,Harris,202699.0,,,,,,,,,,,,,,,,
285,PT04M46.00S,2025-02-02T20:58:32.7Z,2,REGULAR,block,,[],202699,,,1610612741,52,50,2025-02-02T20:58:35Z,2780000,False,,,0,,T. Harris BLOCK (2 BLK),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
286,PT04M43.00S,2025-02-02T20:58:35.7Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,52,50,2025-02-02T20:58:40Z,2790000,False,,,0,,J. Duren REBOUND (Off:0 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,284.0,,,,,3.0,3.0,0.0,,,,,,,,
288,PT04M33.00S,2025-02-02T20:58:46.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,12.171484888304862,54.65686274509803,1610612765,52,50,2025-02-02T20:58:52Z,2800000,False,-23.0,62.0,1,left,MISS T. Hardaway Jr. 6' floating Shot,[203501],1610612765.0,DET,floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.61,Missed,,,,,,,,,,,,,,,,,,
289,PT04M30.00S,2025-02-02T20:58:49.5Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,52,50,2025-02-02T20:58:52Z,2810000,False,,,0,,J. Giddey REBOUND (Off:0 Def:6),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,288.0,,,,,6.0,6.0,0.0,,,,,,,,
290,PT04M16.00S,2025-02-02T20:59:02.8Z,2,REGULAR,3pt,Jump Shot,[],1628366,72.61826544021025,21.813725490196077,1610612741,52,50,2025-02-02T20:59:07Z,2820000,False,-141.0,205.0,1,right,MISS L. Ball 24' step back 3PT,[1628366],1610612741.0,CHI,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,24.87,Missed,,,,,,,,,,,,,,,,,,
291,PT04M14.00S,2025-02-02T20:59:04.8Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,52,50,2025-02-02T20:59:07Z,2830000,False,,,0,,J. Duren REBOUND (Off:0 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,290.0,,,,,4.0,4.0,0.0,,,,,,,,
292,PT04M06.00S,2025-02-02T20:59:12.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631204,13.485545335085414,44.36274509803921,1610612765,52,50,2025-02-02T20:59:20Z,2840000,False,28.0,74.0,1,left,MISS M. Sasser 7' driving floating Shot,[1631204],1610612765.0,DET,driving floating,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),0-8 Center,7.95,Missed,,,,,,,,,,,,,,,,,,
293,PT04M00.00S,2025-02-02T20:59:18.3Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612741,52,50,2025-02-02T20:59:20Z,2850000,False,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,292.0,,,,,2.0,2.0,0.0,,,,,,,,
294,PT03M52.00S,2025-02-02T20:59:26.8Z,2,REGULAR,3pt,Jump Shot,[],1628975,67.09921156373193,35.53921568627451,1610612741,52,50,2025-02-02T21:09:48Z,2860000,False,-72.0,257.0,1,right,MISS J. Carter 26' pullup 3PT,[1628975],1610612741.0,CHI,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,26.68,Missed,,,,,,,,,,,,,,,,,,
295,PT03M50.00S,2025-02-02T20:59:28.8Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,52,50,2025-02-02T20:59:30Z,2870000,False,,,0,,J. Duren REBOUND (Off:0 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,294.0,,,,,5.0,5.0,0.0,,,,,,,,
296,PT03M30.00S,2025-02-02T20:59:48.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,7.5722733245729295,50.245098039215684,1610612765,54,50,2025-02-02T20:59:56Z,2880000,False,-1.0,19.0,1,left,J. Duren driving DUNK (6 PTS),[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.87,Made,,,,6.0,,,,,,,,,,,,,,
297,PT03M14.00S,2025-02-02T21:00:04.7Z,2,REGULAR,3pt,Jump Shot,[],1631207,94.1688567674113,3.6764705882352944,1610612741,54,50,2025-02-02T21:00:08Z,2890000,False,-232.0,2.0,1,right,MISS D. Terry 3PT,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
298,PT03M12.00S,2025-02-02T21:00:06.7Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,54,50,2025-02-02T21:00:08Z,2900000,False,,,0,,A. Thompson REBOUND (Off:2 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,,,297.0,,,,,4.0,2.0,2.0,,,,,,,,
299,PT03M06.00S,2025-02-02T21:00:12.7Z,2,REGULAR,3pt,Jump Shot,[],202699,8.360709592641262,3.431372549019608,1610612765,54,50,2025-02-02T21:00:16Z,2910000,False,233.0,26.0,1,left,MISS T. Harris 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,23.43,Missed,,,,,,,,,,,,,,,,,,
300,PT03M04.00S,2025-02-02T21:00:14.9Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,54,50,2025-02-02T21:00:14Z,2920000,False,,,0,,J. Duren REBOUND (Off:1 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Right Corner 3,24+ Right,,,,,299.0,,,,,6.0,5.0,1.0,,,,,,,,
301,PT03M04.00S,2025-02-02T21:00:17.3Z,2,REGULAR,foul,personal,['2freethrow'],202696,,,1610612765,54,50,2025-02-02T21:00:31Z,2930000,False,,,0,,N. Vučević shooting personal FOUL (1 PF) (Duren 2 FT),"[202696, 1631105]",1610612741.0,CHI,shooting,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Duren,1631105.0
303,PT03M04.00S,2025-02-02T21:00:48.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631105,,,1610612765,55,50,2025-02-02T21:00:48Z,2950000,False,,,0,,J. Duren Free Throw 1 of 2 (7 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,7.0,,,,,,,,,,,,,,
304,PT03M04.00S,2025-02-02T21:00:51.1Z,2,REGULAR,substitution,out,[],1628975,,,1610612765,55,50,2025-02-02T21:00:59Z,2960000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M04.00S,2025-02-02T21:00:51.1Z,2,REGULAR,substitution,out,[],1631207,,,1610612765,55,50,2025-02-02T21:00:59Z,2970000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M04.00S,2025-02-02T21:00:51.1Z,2,REGULAR,substitution,in,[],1629632,,,1610612765,55,50,2025-02-02T21:00:59Z,2980000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M04.00S,2025-02-02T21:00:51.1Z,2,REGULAR,substitution,in,[],1630245,,,1610612765,55,50,2025-02-02T21:00:59Z,2990000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M04.00S,2025-02-02T21:01:24.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631105,,,1610612765,56,50,2025-02-02T21:01:24Z,3000000,False,,,0,,J. Duren Free Throw 2 of 2 (8 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,8.0,,,,,,,,,,,,,,
309,PT02M41.00S,2025-02-02T21:01:49.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,91.27792378449409,54.90196078431373,1610612741,56,50,2025-02-02T21:11:32Z,3010000,False,25.0,29.0,1,right,MISS J. Giddey driving floating Shot,[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.83,Missed,,,,,,,,,,,,,,,,,,
310,PT02M39.00S,2025-02-02T21:01:51.9Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,56,50,2025-02-02T21:01:54Z,3020000,False,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,309.0,,,,,5.0,5.0,0.0,,,,,,,,
311,PT02M33.00S,2025-02-02T21:01:58.0Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",202699,7.835085413929041,48.77450980392157,1610612765,58,50,2025-02-02T21:02:08Z,3030000,False,6.0,21.0,1,left,T. Harris running DUNK (10 PTS) (J. Duren 1 AST),"[202699, 1631105]",1610612765.0,DET,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.2,Made,,,,10.0,J. Duren,1631105.0,1.0,,,,,,,,,,,
313,PT02M14.00S,2025-02-02T21:02:16.5Z,2,REGULAR,3pt,Jump Shot,[],1630245,87.59855453350855,3.9215686274509802,1610612741,58,50,2025-02-02T21:02:28Z,3050000,False,-230.0,64.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,23.92,Missed,,,,,,,,,,,,,,,,,,
314,PT02M14.00S,2025-02-02T21:02:16.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,58,50,2025-02-02T21:02:28Z,3060000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Left Corner 3,24+ Left,,,,,313.0,,,,,,,,,,,,,,,
316,PT02M14.00S,2025-02-02T21:02:23.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,58,50,2025-02-02T21:02:23Z,3080000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M14.00S,2025-02-02T21:04:27.5Z,2,REGULAR,substitution,out,[],203501,,,1610612765,58,50,2025-02-02T21:04:55Z,3090000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M14.00S,2025-02-02T21:04:27.5Z,2,REGULAR,substitution,in,[],1641842,,,1610612765,58,50,2025-02-02T21:04:55Z,3100000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M51.00S,2025-02-02T21:05:36.8Z,2,REGULAR,3pt,Jump Shot,[],1631204,23.99802890932983,87.99019607843137,1610612765,58,50,2025-02-02T21:13:24Z,3110000,False,-190.0,173.0,1,left,MISS M. Sasser 25' step back 3PT,[1631204],1610612765.0,DET,step back,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,,,,
320,PT01M49.00S,2025-02-02T21:05:38.8Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,58,50,2025-02-02T21:05:43Z,3120000,False,,,0,,J. Giddey REBOUND (Off:0 Def:7),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,319.0,,,,,7.0,7.0,0.0,,,,,,,,
321,PT01M39.00S,2025-02-02T21:05:48.9Z,2,REGULAR,3pt,Jump Shot,[],1629632,91.93495400788436,94.6078431372549,1610612741,58,50,2025-02-02T21:05:55Z,3130000,False,223.0,23.0,1,right,MISS C. White 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,22.42,Missed,,,,,,,,,,,,,,,,,,
322,PT01M33.00S,2025-02-02T21:05:54.9Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,58,50,2025-02-02T21:05:55Z,3140000,False,,,0,,J. Duren REBOUND (Off:1 Def:6),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Right Corner 3,24+ Right,,,,,321.0,,,,,7.0,6.0,1.0,,,,,,,,
323,PT01M31.00S,2025-02-02T21:05:56.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641842,7.966491458607096,48.529411764705884,1610612765,60,50,2025-02-02T21:06:02Z,3150000,False,7.0,22.0,1,left,R. Holland II running DUNK (4 PTS) (M. Sasser 3 AST),"[1641842, 1631204]",1610612765.0,DET,running,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,2.36,Made,,,,4.0,M. Sasser,1631204.0,3.0,,,,,,,,,,,
325,PT01M15.00S,2025-02-02T21:06:17.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641842,,,1610612741,60,50,2025-02-02T21:06:26Z,3170000,False,,,0,,R. Holland II shooting personal FOUL (2 PF) (Giddey 2 FT),"[1641842, 1630581]",1610612765.0,DET,shooting,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Giddey,1630581.0
327,PT01M15.00S,2025-02-02T21:06:50.7Z,2,REGULAR,freethrow,1 of 2,[],1630581,,,1610612741,60,51,2025-02-02T21:07:06Z,3190000,False,,,0,,J. Giddey Free Throw 1 of 2 (5 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,,,,5.0,,,,,,,,,,,,,,
328,PT01M15.00S,2025-02-02T21:06:50.7Z,2,REGULAR,freethrow,2 of 2,[],1630581,,,1610612741,60,51,2025-02-02T21:07:06Z,3200000,False,,,0,,MISS J. Giddey Free Throw 2 of 2,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
329,PT01M13.00S,2025-02-02T21:06:52.7Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,60,51,2025-02-02T21:07:06Z,3210000,False,,,0,,J. Duren REBOUND (Off:1 Def:7),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,328.0,,,,,8.0,7.0,1.0,,,,,,,,
330,PT01M02.00S,2025-02-02T21:07:15.5Z,2,REGULAR,turnover,lost ball,[],1631105,,,1610612765,60,51,2025-02-02T21:07:19Z,3220000,False,,,0,,J. Duren lost ball TURNOVER (1 TO),"[1631105, 1630581]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Giddey,1630581.0,,,,,
331,PT01M02.00S,2025-02-02T21:07:15.5Z,2,REGULAR,steal,,[],1630581,,,1610612741,60,51,2025-02-02T21:07:16Z,3230000,False,,,0,,J. Giddey STEAL (2 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
332,PT00M59.00S,2025-02-02T21:07:19.0Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630581,78.26872536136662,7.8431372549019605,1610612741,60,54,2025-02-02T21:07:29Z,3240000,False,-211.0,152.0,1,right,J. Giddey 25' 3PT running pullup (8 PTS),[1630581],1610612741.0,CHI,running pullup,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,25.98,Made,,,,8.0,,,,,,,,,,,,,,
333,PT00M46.60S,2025-02-02T21:07:34.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,11.251642575558476,46.07843137254902,1610612765,60,54,2025-02-02T21:07:41Z,3250000,False,20.0,53.0,1,left,MISS A. Thompson Layup - blocked,"[1641709, 1630245]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.68,Missed,Dosunmu,1630245.0,,,,,,,,,,,,,,,,
334,PT00M46.60S,2025-02-02T21:07:34.8Z,2,REGULAR,block,,[],1630245,,,1610612765,60,54,2025-02-02T21:07:47Z,3260000,False,,,0,,A. Dosunmu BLOCK (1 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
335,PT00M42.70S,2025-02-02T21:07:38.7Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,60,54,2025-02-02T21:07:41Z,3270000,False,,,0,,J. Giddey REBOUND (Off:0 Def:8),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,333.0,,,,,8.0,8.0,0.0,,,,,,,,
336,PT00M38.90S,2025-02-02T21:07:42.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,89.70105124835742,3.431372549019608,1610612741,60,54,2025-02-02T21:08:23Z,3280000,False,-233.0,44.0,1,right,MISS C. White running 3PT,[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
337,PT00M38.90S,2025-02-02T21:07:42.4Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,60,54,2025-02-02T21:08:23Z,3290000,False,,,0,,A. Thompson REBOUND (Off:2 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,,,336.0,,,,,5.0,3.0,2.0,,,,,,,,
338,PT00M29.50S,2025-02-02T21:07:52.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,7.440867279894875,45.588235294117645,1610612765,62,54,2025-02-02T21:07:58Z,3300000,False,22.0,17.0,1,left,A. Thompson Layup (4 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.81,Made,,,,4.0,,,,,,,,,,,,,,
339,PT00M15.60S,2025-02-02T21:08:09.2Z,2,REGULAR,turnover,lost ball,[],202696,,,1610612741,62,54,2025-02-02T21:08:13Z,3310000,False,,,0,,N. Vučević lost ball TURNOVER (3 TO),"[202696, 1631105]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,3.0,Duren,1631105.0,,,,,
340,PT00M15.60S,2025-02-02T21:08:09.2Z,2,REGULAR,steal,,[],1631105,,,1610612765,62,54,2025-02-02T21:08:10Z,3320000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
341,PT00M10.80S,2025-02-02T21:08:14.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641842,7.30946123521682,46.81372549019608,1610612765,64,54,2025-02-02T21:08:34Z,3330000,False,16.0,16.0,1,left,R. Holland II running Layup (6 PTS),[1641842],1610612765.0,DET,running,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,2.27,Made,,,,6.0,,,,,,,,,,,,,,
342,PT00M01.30S,2025-02-02T21:08:30.6Z,2,REGULAR,3pt,Jump Shot,[],1629632,72.09264126149803,17.401960784313726,1610612741,64,54,2025-02-02T21:08:37Z,3340000,False,-163.0,210.0,1,right,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,26.57,Missed,,,,,,,,,,,,,,,,,,
343,PT00M01.30S,2025-02-02T21:08:30.6Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612741,64,54,2025-02-02T21:08:37Z,3350000,False,,,0,,J. Giddey REBOUND (Off:1 Def:8),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,342.0,,,,,9.0,8.0,1.0,,,,,,,,
345,PT00M00.00S,2025-02-02T21:09:17.7Z,2,REGULAR,period,end,[],0,,,1610612741,64,54,2025-02-02T21:09:17Z,3370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2025-02-02T21:23:31.0Z,3,REGULAR,substitution,out,['startperiod'],1631204,,,1610612741,64,54,2025-02-02T21:23:45Z,3380000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2025-02-02T21:23:31.0Z,3,REGULAR,substitution,out,['startperiod'],1641842,,,1610612741,64,54,2025-02-02T21:23:45Z,3390000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
