actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
173,PT10M27.00S,2024-12-08T00:40:35.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,93.77463863337714,46.07843137254902,1610612740,25,37,2024-12-08T00:40:40Z,1700000,False,-20.0,6.0,1,right,MISS T. Murphy III driving Layup,[1630530],1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,2.05,Missed,,,,,,,,,,,,,,,
174,PT10M24.00S,2024-12-08T00:40:38.9Z,2,REGULAR,rebound,defensive,[],1642349,,,1610612760,25,37,2024-12-08T00:40:56Z,1710000,False,,,0,,A. Mitchell REBOUND (Off:0 Def:1),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,173.0,1.0,1.0,0.0,,,,,,,,,,,
175,PT10M21.00S,2024-12-08T00:40:41.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627936,21.632720105124836,89.2156862745098,1610612760,25,40,2024-12-08T00:40:51Z,1720000,False,-196.0,151.0,1,left,A. Caruso 24' 3PT running (8 PTS) (J. Williams 2 AST),"[1627936, 1631114]",1610612760.0,OKC,running,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,24.74,Made,,,,,8.0,,,,,,J. Williams,1631114.0,2.0,,
177,PT09M59.00S,2024-12-08T00:41:04.3Z,2,REGULAR,3pt,Jump Shot,[],203468,64.60249671484888,54.90196078431373,1610612740,25,40,2024-12-08T00:47:24Z,1740000,False,25.0,280.0,1,right,MISS C. McCollum 28' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,28.13,Missed,,,,,,,,,,,,,,,
178,PT09M56.00S,2024-12-08T00:41:07.3Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,25,40,2024-12-08T00:41:08Z,1750000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,177.0,2.0,1.0,1.0,,,,,,,,,,,
179,PT09M50.00S,2024-12-08T00:41:13.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630598,5.338370565045992,53.92156862745098,1610612760,25,40,2024-12-08T00:46:23Z,1760000,False,-20.0,-2.0,1,left,MISS A. Wiggins running Layup,[1630598],1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,1.97,Missed,,,,,,,,,,,,,,,
180,PT09M47.00S,2024-12-08T00:41:16.1Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,25,40,2024-12-08T00:46:23Z,1770000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,179.0,1.0,1.0,0.0,,,,,,,,,,,
181,PT09M44.00S,2024-12-08T00:41:19.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203468,94.03745072273325,52.94117647058824,1610612740,27,40,2024-12-08T00:41:26Z,1780000,False,15.0,4.0,1,right,C. McCollum running Layup (3 PTS),[203468],1610612740.0,NOP,running,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,1.51,Made,,,,,3.0,,,,,,,,,,
183,PT09M39.00S,2024-12-08T00:41:26.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,5.995400788436268,46.81372549019608,1610612760,27,42,2024-12-08T00:47:41Z,1800000,False,16.0,4.0,1,left,J. Williams driving Layup (6 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,1.64,Made,,,,,6.0,,,,,,,,,,
184,PT09M39.00S,2024-12-08T00:41:36.2Z,2,REGULAR,foul,personal,['1freethrow'],1630530,,,1610612760,27,42,2024-12-08T00:41:46Z,1810000,False,,,0,,T. Murphy III shooting personal FOUL (2 PF) (Williams 1 FT),"[1630530, 1631114]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1204.0,2.0,0.0,Williams,1631114.0,,,,,
186,PT09M39.00S,2024-12-08T00:41:54.8Z,2,REGULAR,freethrow,1 of 1,[],1631114,,,1610612760,27,42,2024-12-08T00:41:54Z,1830000,False,,,0,,MISS J. Williams Free Throw 1 of 1,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
187,PT09M37.00S,2024-12-08T00:41:56.8Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,27,42,2024-12-08T00:41:57Z,1840000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,186.0,1.0,1.0,0.0,,,,,,,,,,,
188,PT09M25.00S,2024-12-08T00:42:08.8Z,2,REGULAR,turnover,bad pass,[],1627742,,,1610612740,27,42,2024-12-08T00:42:13Z,1850000,False,,,0,,B. Ingram bad pass TURNOVER (1 TO),"[1627742, 1631114]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,1.0,Williams,1631114.0,,,,,,,,,,,,,,,,,
189,PT09M25.00S,2024-12-08T00:42:08.8Z,2,REGULAR,steal,,[],1631114,,,1610612760,27,42,2024-12-08T00:42:11Z,1860000,False,,,0,,J. Williams STEAL (2 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
190,PT09M21.00S,2024-12-08T00:42:12.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630598,5.601182654402102,50.0,1610612760,27,44,2024-12-08T00:42:18Z,1870000,False,0.0,0.0,1,left,A. Wiggins running DUNK (2 PTS) (J. Williams 3 AST),"[1630598, 1631114]",1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,0.02,Made,,,,,2.0,,,,,,J. Williams,1631114.0,3.0,,
192,PT09M21.00S,2024-12-08T00:42:16.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612740,27,44,2024-12-08T00:42:16Z,1890000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M05.00S,2024-12-08T00:45:25.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,94.30026281208936,48.03921568627451,1610612740,27,44,2024-12-08T00:48:57Z,1900000,False,-10.0,1.0,1,right,MISS Y. Missi Layup - blocked,"[1642274, 1630598]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,0.99,Missed,,,,,,,,,,,,,,Wiggins,1630598.0
194,PT09M05.00S,2024-12-08T00:45:25.5Z,2,REGULAR,block,,[],1630598,,,1610612740,27,44,2024-12-08T00:45:28Z,1910000,False,,,0,,A. Wiggins BLOCK (1 BLK),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
195,PT09M01.00S,2024-12-08T00:45:29.5Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,27,44,2024-12-08T00:45:30Z,1920000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,193.0,1.0,1.0,0.0,,,,,,,,,,,
196,PT08M58.00S,2024-12-08T00:45:32.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642349,6.389618922470433,50.245098039215684,1610612760,27,46,2024-12-08T00:45:37Z,1930000,False,-1.0,8.0,1,left,A. Mitchell running Layup (2 PTS) (A. Caruso 1 AST),"[1642349, 1627936]",1610612760.0,OKC,running,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,,,,0.77,Made,,,,,2.0,,,,,,A. Caruso,1627936.0,1.0,,
198,PT08M38.00S,2024-12-08T00:45:51.2Z,2,REGULAR,3pt,Jump Shot,[],1630530,84.97043363994744,97.05882352941177,1610612740,30,46,2024-12-08T00:49:49Z,1950000,False,235.0,89.0,1,right,T. Murphy III 25' 3PT step back (8 PTS) (B. Ingram 2 AST),"[1630530, 1627742]",1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,,,,25.15,Made,,,,,8.0,,,,,,B. Ingram,1627742.0,2.0,,
201,PT08M23.00S,2024-12-08T00:46:15.2Z,2,REGULAR,substitution,out,[],203468,,,1610612760,30,46,2024-12-08T00:46:18Z,1980000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M23.00S,2024-12-08T00:46:15.2Z,2,REGULAR,substitution,in,[],1627749,,,1610612760,30,46,2024-12-08T00:46:18Z,1990000,False,,,0,,SUB in: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M19.00S,2024-12-08T00:46:34.3Z,2,REGULAR,3pt,Jump Shot,[],1631114,27.808804204993432,22.54901960784314,1610612760,30,49,2024-12-08T00:46:38Z,2000000,False,137.0,209.0,1,left,J. Williams 25' 3PT  (9 PTS) (I. Hartenstein 3 AST),"[1631114, 1628392]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,25.0,Made,,,,,9.0,,,,,,I. Hartenstein,1628392.0,3.0,,
205,PT08M04.00S,2024-12-08T00:46:51.6Z,2,REGULAR,foul,personal,[],1631114,,,1610612740,30,49,2024-12-08T00:47:06Z,2020000,False,,,0,,J. Williams personal FOUL (1 PF),"[1631114, 1627742]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1628951.0,1.0,0.0,Ingram,1627742.0,,,,,
207,PT07M50.00S,2024-12-08T00:47:29.0Z,2,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612740,30,49,2024-12-08T00:47:42Z,2040000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Missi 2 FT),"[1631114, 1642274]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2004.0,2.0,0.0,Missi,1642274.0,,,,,
209,PT07M50.00S,2024-12-08T00:47:59.1Z,2,REGULAR,freethrow,1 of 2,[],1642274,,,1610612740,31,49,2024-12-08T00:47:59Z,2060000,False,,,0,,Y. Missi Free Throw 1 of 2 (3 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
210,PT07M50.00S,2024-12-08T00:48:14.6Z,2,REGULAR,freethrow,2 of 2,[],1642274,,,1610612740,32,49,2024-12-08T00:48:14Z,2070000,False,,,0,,Y. Missi Free Throw 2 of 2 (4 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
211,PT07M36.00S,2024-12-08T00:48:30.4Z,2,REGULAR,3pt,Jump Shot,[],1627936,31.61957950065703,58.08823529411765,1610612760,32,49,2024-12-08T00:48:37Z,2080000,False,-40.0,245.0,1,left,MISS A. Caruso 24' 3PT,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,,,,24.8,Missed,,,,,,,,,,,,,,,
212,PT07M30.00S,2024-12-08T00:48:36.4Z,2,REGULAR,rebound,offensive,[],1631114,,,1610612760,32,49,2024-12-08T00:48:37Z,2090000,False,,,0,,J. Williams REBOUND (Off:1 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,211.0,3.0,2.0,1.0,,,,,,,,,,,
213,PT07M30.00S,2024-12-08T00:48:36.6Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631114,5.590000152587891,50.0,1610612760,32,51,2024-12-08T00:51:24Z,2100000,False,0.0,0.0,1,left,J. Williams tip DUNK (11 PTS),[1631114],1610612760.0,OKC,tip,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,11.0,,,,,,,,,,
214,PT07M19.00S,2024-12-08T00:48:48.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642274,93.24901445466492,52.20588235294118,1610612740,32,51,2024-12-08T00:52:34Z,2110000,False,11.0,11.0,1,right,MISS Y. Missi floating Shot,[1642274],1610612740.0,NOP,floating,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,1.56,Missed,,,,,,,,,,,,,,,
215,PT07M19.00S,2024-12-08T00:48:48.2Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,32,51,2024-12-08T00:49:02Z,2120000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,214.0,3.0,2.0,1.0,,,,,,,,,,,
217,PT07M12.00S,2024-12-08T00:48:58.7Z,2,REGULAR,foul,personal,['2freethrow'],1629750,,,1610612760,32,51,2024-12-08T00:49:11Z,2140000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Hartenstein 2 FT),"[1629750, 1628392]",1610612740.0,NOP,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2004.0,1.0,0.0,Hartenstein,1628392.0,,,,,
219,PT07M12.00S,2024-12-08T00:49:19.5Z,2,REGULAR,freethrow,1 of 2,[],1628392,,,1610612760,32,52,2024-12-08T00:49:19Z,2160000,False,,,0,,I. Hartenstein Free Throw 1 of 2 (5 PTS),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
220,PT07M12.00S,2024-12-08T00:49:21.8Z,2,REGULAR,substitution,out,[],1629750,,,1610612760,32,52,2024-12-08T00:49:29Z,2170000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M12.00S,2024-12-08T00:49:21.8Z,2,REGULAR,substitution,out,[],1627742,,,1610612760,32,52,2024-12-08T00:49:29Z,2180000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M12.00S,2024-12-08T00:49:21.8Z,2,REGULAR,substitution,in,[],1630529,,,1610612760,32,52,2024-12-08T00:49:29Z,2190000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M12.00S,2024-12-08T00:49:21.8Z,2,REGULAR,substitution,in,[],1630527,,,1610612760,32,52,2024-12-08T00:49:29Z,2200000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M12.00S,2024-12-08T00:49:43.5Z,2,REGULAR,freethrow,2 of 2,[],1628392,,,1610612760,32,53,2024-12-08T00:49:43Z,2210000,False,,,0,,I. Hartenstein Free Throw 2 of 2 (6 PTS),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
225,PT07M03.00S,2024-12-08T00:49:56.2Z,2,REGULAR,foul,personal,[],1631114,,,1610612740,32,53,2024-12-08T00:50:05Z,2220000,False,,,0,,J. Williams personal FOUL (3 PF),"[1631114, 1630530]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628951.0,3.0,0.0,Murphy III,1630530.0,,,,,
227,PT06M54.00S,2024-12-08T00:50:28.7Z,2,REGULAR,turnover,lost ball,[],1630530,,,1610612740,32,53,2024-12-08T00:50:32Z,2240000,False,,,0,,T. Murphy III lost ball TURNOVER (1 TO),"[1630530, 1628392]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,1.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,
228,PT06M54.00S,2024-12-08T00:50:28.7Z,2,REGULAR,steal,,[],1628392,,,1610612760,32,53,2024-12-08T00:50:30Z,2250000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
229,PT06M50.00S,2024-12-08T00:50:32.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627936,6.389618922470433,48.77450980392157,1610612760,32,55,2024-12-08T00:50:42Z,2260000,False,6.0,8.0,1,left,A. Caruso running Layup (10 PTS) (I. Hartenstein 4 AST),"[1627936, 1628392]",1610612760.0,OKC,running,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,0.97,Made,,,,,10.0,,,,,,I. Hartenstein,1628392.0,4.0,,
231,PT06M33.00S,2024-12-08T00:50:48.2Z,2,REGULAR,2pt,Jump Shot,[],1630527,88.64980289093299,20.833333333333336,1610612740,34,55,2024-12-08T00:54:54Z,2280000,False,-146.0,54.0,1,right,B. Boston Jr. 15' turnaround Jump Shot (5 PTS),[1630527],1610612740.0,NOP,turnaround,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,8-16 Left,,,,15.55,Made,,,,,5.0,,,,,,,,,,
232,PT06M20.00S,2024-12-08T00:51:02.4Z,2,REGULAR,turnover,bad pass,[],1631114,,,1610612760,34,55,2024-12-08T00:51:05Z,2290000,False,,,0,,J. Williams bad pass TURNOVER (2 TO),"[1631114, 1627749]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right,2.0,Murray,1627749.0,,,,,,,,,,,,,,,,,
233,PT06M20.00S,2024-12-08T00:51:02.4Z,2,REGULAR,steal,,[],1627749,,,1610612740,34,55,2024-12-08T00:51:04Z,2300000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
243,PT06M11.00S,2024-12-08T00:51:11.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630527,89.83245729303549,57.59803921568627,1610612740,34,55,2024-12-08T01:50:44Z,2315000,False,38.0,43.0,1,right,MISS B. Boston Jr. driving Layup,[1630527],1610612740.0,NOP,driving,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,5.75,Missed,,,,,,,,,,,,,,,
245,PT06M11.00S,2024-12-08T00:51:11.4Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612760,34,55,2024-12-08T01:50:44Z,2326250,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,243.0,1.0,1.0,0.0,,,,,,,,,,,
236,PT06M01.00S,2024-12-08T00:51:20.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631114,26.231931668856767,13.480392156862745,1610612760,34,58,2024-12-08T00:58:13Z,2330000,False,183.0,194.0,1,left,J. Williams 26' 3PT running (14 PTS) (A. Mitchell 2 AST),"[1631114, 1642349]",1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,26.65,Made,,,,,14.0,,,,,,A. Mitchell,1642349.0,2.0,,
238,PT06M01.00S,2024-12-08T00:51:24.8Z,2,REGULAR,foul,personal,['1freethrow'],1630529,,,1610612760,34,58,2024-12-08T00:57:52Z,2350000,False,,,0,,H. Jones personal FOUL (2 PF) (Mitchell 1 FT),"[1630529, 1642349]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2004.0,2.0,0.0,Mitchell,1642349.0,,,,,
241,PT06M01.00S,2024-12-08T00:51:59.3Z,2,REGULAR,substitution,out,[],1627936,,,1610612760,34,58,2024-12-08T00:52:18Z,2380000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M01.00S,2024-12-08T00:51:59.3Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,34,58,2024-12-08T00:52:18Z,2390000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M01.00S,2024-12-08T00:52:13.0Z,2,REGULAR,freethrow,1 of 1,[],1642349,,,1610612760,34,59,2024-12-08T00:54:05Z,2395000,False,,,0,,A. Mitchell Free Throw 1 of 1 (3 PTS),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
246,PT05M52.00S,2024-12-08T00:52:26.8Z,2,REGULAR,3pt,Jump Shot,[],1630530,68.28186596583443,13.725490196078432,1610612740,34,59,2024-12-08T00:52:37Z,2400000,False,-181.0,246.0,1,right,MISS T. Murphy III 30' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,30.54,Missed,,,,,,,,,,,,,,,
247,PT05M48.00S,2024-12-08T00:52:30.8Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,34,59,2024-12-08T00:52:37Z,2410000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,246.0,2.0,2.0,0.0,,,,,,,,,,,
248,PT05M27.00S,2024-12-08T00:52:51.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,17.559132720105126,44.85294117647059,1610612760,34,61,2024-12-08T01:00:00Z,2420000,False,26.0,113.0,1,left,I. Hartenstein 11' floating Jump Shot (8 PTS) (J. Williams 4 AST),"[1628392, 1631114]",1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,11.55,Made,,,,,8.0,,,,,,J. Williams,1631114.0,4.0,,
250,PT05M14.00S,2024-12-08T00:53:03.2Z,2,REGULAR,3pt,Jump Shot,[],1627749,66.96780551905388,43.38235294117647,1610612740,34,61,2024-12-08T01:00:49Z,2440000,False,-33.0,258.0,1,right,MISS D. Murray 26' pullup 3PT,[1627749],1610612740.0,NOP,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,26.01,Missed,,,,,,,,,,,,,,,
251,PT05M14.00S,2024-12-08T00:53:03.2Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,34,61,2024-12-08T00:53:29Z,2450000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,250.0,4.0,3.0,1.0,,,,,,,,,,,
252,PT05M07.00S,2024-12-08T00:53:11.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630598,27.677398160315374,18.38235294117647,1610612760,34,61,2024-12-08T01:01:26Z,2460000,False,158.0,208.0,1,left,MISS A. Wiggins 26' running 3PT,[1630598],1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,26.1,Missed,,,,,,,,,,,,,,,
253,PT05M04.00S,2024-12-08T00:53:13.7Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,34,61,2024-12-08T00:53:13Z,2470000,False,,,0,,Y. Missi REBOUND (Off:0 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,,,,252.0,2.0,2.0,0.0,,,,,,,,,,,
254,PT04M55.00S,2024-12-08T00:53:23.3Z,2,REGULAR,turnover,bad pass,[],1630527,,,1610612740,34,61,2024-12-08T00:53:58Z,2480000,False,,,0,,B. Boston Jr. bad pass TURNOVER (1 TO),"[1630527, 1630598]",1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,1.0,Wiggins,1630598.0,,,,,,,,,,,,,,,,,
255,PT04M55.00S,2024-12-08T00:53:23.3Z,2,REGULAR,steal,,[],1630598,,,1610612760,34,61,2024-12-08T00:53:25Z,2490000,False,,,0,,A. Wiggins STEAL (1 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
256,PT04M45.00S,2024-12-08T00:53:35.3Z,2,REGULAR,foul,personal,['2freethrow'],1630527,,,1610612760,34,61,2024-12-08T00:53:46Z,2500000,False,,,0,,B. Boston Jr. shooting personal FOUL (1 PF) (Williams 2 FT),"[1630527, 1631114]",1610612740.0,NOP,shooting,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628951.0,1.0,0.0,Williams,1631114.0,,,,,
259,PT04M45.00S,2024-12-08T00:54:08.8Z,2,REGULAR,substitution,out,[],1642274,,,1610612760,34,61,2024-12-08T00:54:24Z,2520000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M45.00S,2024-12-08T00:54:08.8Z,2,REGULAR,substitution,out,[],1630530,,,1610612760,34,61,2024-12-08T00:54:24Z,2530000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M45.00S,2024-12-08T00:54:08.8Z,2,REGULAR,substitution,out,[],1628392,,,1610612760,34,61,2024-12-08T00:54:24Z,2540000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M45.00S,2024-12-08T00:54:08.8Z,2,REGULAR,substitution,in,[],1627742,,,1610612760,34,61,2024-12-08T00:54:24Z,2550000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M45.00S,2024-12-08T00:54:08.8Z,2,REGULAR,substitution,in,[],203468,,,1610612760,34,61,2024-12-08T00:54:24Z,2560000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
