actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
502,PT02M12.00S,2025-01-16T02:40:46.5Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612742,83,81,2025-01-16T02:42:55Z,4980000,False,,,0,,D. Gafford REBOUND (Off:3 Def:9),[1629655],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Gafford,D. Gafford,,,,,,,,,501.0,12.0,9.0,3.0,,,,,
503,PT02M08.00S,2025-01-16T02:40:51.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1641765,90.3580814717477,47.794117647058826,1610612742,83,81,2025-01-16T02:40:55Z,4990000,False,-11.0,38.0,1,right,MISS O. Prosper driving Hook,[1641765],1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,3.97,Missed,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,
504,PT02M04.00S,2025-01-16T02:40:53.8Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612740,83,81,2025-01-16T02:40:53Z,5000000,False,,,0,,D. Theis REBOUND (Off:1 Def:1),[1628464],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Theis,D. Theis,,,,,,,,,503.0,2.0,1.0,1.0,,,,,
505,PT01M47.00S,2025-01-16T02:41:11.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,5.995400788436268,52.94117647058824,1610612740,85,81,2025-01-16T02:43:53Z,5010000,False,-15.0,4.0,1,left,J. Robinson-Earl cutting Layup (4 PTS) (J. Alvarado 3 AST),"[1630526, 1630631]",1610612740.0,NOP,cutting,,,,,,Restricted Area,0-8 Center,1.52,Made,4.0,Robinson-Earl,J. Robinson-Earl,J. Alvarado,1630631.0,3.0,,,,,,,,,,,,,,
507,PT01M36.00S,2025-01-16T02:41:22.2Z,3,REGULAR,3pt,Jump Shot,[],1629656,93.24901445466492,2.696078431372549,1610612742,85,84,2025-01-16T02:41:27Z,5030000,False,-237.0,11.0,1,right,Q. Grimes 3PT  (8 PTS) (N. Marshall 7 AST),"[1629656, 1630230]",1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,23.68,Made,8.0,Grimes,Q. Grimes,N. Marshall,1630230.0,7.0,,,,,,,,,,,,,,
509,PT01M17.00S,2025-01-16T02:41:41.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,5.995400788436268,48.03921568627451,1610612740,85,84,2025-01-16T04:36:28Z,5050000,False,10.0,4.0,1,left,MISS D. Theis cutting Layup - blocked,"[1628464, 1629655]",1610612740.0,NOP,cutting,,,,,,Restricted Area,0-8 Center,1.05,Missed,,Theis,D. Theis,,,,,,,,,,,,,,,,Gafford,1629655.0
510,PT01M17.00S,2025-01-16T02:41:41.0Z,3,REGULAR,block,,[],1629655,,,1610612740,85,84,2025-01-16T02:41:44Z,5060000,False,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
511,PT01M14.00S,2025-01-16T02:41:44.0Z,3,REGULAR,rebound,defensive,[],1641765,,,1610612742,85,84,2025-01-16T02:41:46Z,5070000,False,,,0,,O. Prosper REBOUND (Off:0 Def:3),[1641765],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Prosper,O. Prosper,,,,,,,,,509.0,3.0,3.0,0.0,,,,,
512,PT01M11.00S,2025-01-16T02:41:50.5Z,3,REGULAR,foul,personal,[],1630526,,,1610612742,85,84,2025-01-16T02:42:04Z,5080000,False,,,0,,J. Robinson-Earl personal FOUL (2 PF),"[1630526, 1629655]",1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Robinson-Earl,J. Robinson-Earl,,,,204058.0,2.0,0.0,Gafford,1629655.0,,,,,,,,,
514,PT01M11.00S,2025-01-16T02:42:03.3Z,3,REGULAR,substitution,out,[],203468,,,1610612742,85,84,2025-01-16T02:42:15Z,5100000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,,,,,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,
515,PT01M11.00S,2025-01-16T02:42:03.3Z,3,REGULAR,substitution,out,[],1630230,,,1610612742,85,84,2025-01-16T02:42:15Z,5110000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,,,,,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
516,PT01M11.00S,2025-01-16T02:42:03.3Z,3,REGULAR,substitution,out,[],203915,,,1610612742,85,84,2025-01-16T02:42:15Z,5120000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,,,,,,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
517,PT01M11.00S,2025-01-16T02:42:03.3Z,3,REGULAR,substitution,in,[],1630527,,,1610612742,85,84,2025-01-16T02:42:15Z,5130000,False,,,0,,SUB in: B. Boston,[1630527],1610612740.0,NOP,,,,,,,,,,,,Boston,B. Boston,,,,,,,,,,,,,,,,,
518,PT01M11.00S,2025-01-16T02:42:03.3Z,3,REGULAR,substitution,in,[],1629023,,,1610612742,85,84,2025-01-16T02:42:15Z,5140000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,,,,,,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,
519,PT01M11.00S,2025-01-16T02:42:03.3Z,3,REGULAR,substitution,in,[],1630702,,,1610612742,85,84,2025-01-16T02:42:15Z,5150000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,,,,,,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,
520,PT01M04.00S,2025-01-16T02:42:32.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,93.11760840998686,46.568627450980394,1610612742,85,86,2025-01-16T02:42:37Z,5160000,False,-17.0,12.0,1,right,Q. Grimes cutting Layup (10 PTS) (D. Gafford 2 AST),"[1629656, 1629655]",1610612742.0,DAL,cutting,,,,,,Restricted Area,0-8 Center,2.11,Made,10.0,Grimes,Q. Grimes,D. Gafford,1629655.0,2.0,,,,,,,,,,,,,,
522,PT00M44.00S,2025-01-16T02:42:54.0Z,3,REGULAR,2pt,Jump Shot,[],1630527,25.969119579500656,49.754901960784316,1610612740,85,86,2025-01-16T02:45:04Z,5180000,False,1.0,192.0,1,left,MISS B. Boston 19' step back Shot,[1630527],1610612740.0,NOP,step back,,,,,,Mid-Range,16-24 Center,19.16,Missed,,Boston,B. Boston,,,,,,,,,,,,,,,,,
523,PT00M44.00S,2025-01-16T02:42:54.0Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,85,86,2025-01-16T02:43:00Z,5190000,False,,,0,,P. Washington REBOUND (Off:3 Def:9),[1629023],1610612742.0,DAL,,,,,,,Mid-Range,16-24 Center,,,,Washington,P. Washington,,,,,,,,,522.0,12.0,9.0,3.0,,,,,
524,PT00M33.20S,2025-01-16T02:43:06.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629656,92.85479632063075,56.61764705882353,1610612742,85,88,2025-01-16T02:43:11Z,5200000,False,33.0,15.0,1,right,Q. Grimes driving floating bank Jump Shot (12 PTS),[1629656],1610612742.0,DAL,driving floating bank,,,,,,Restricted Area,0-8 Center,3.62,Made,12.0,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,
526,PT00M23.00S,2025-01-16T02:43:35.6Z,3,REGULAR,2pt,Jump Shot,[],1641722,12.697109067017081,73.2843137254902,1610612740,87,88,2025-01-16T02:43:40Z,5220000,False,-116.0,67.0,1,left,J. Hawkins 13' pullup Jump Shot (12 PTS) (B. Boston 1 AST),"[1641722, 1630527]",1610612740.0,NOP,pullup,,,,,,Mid-Range,8-16 Left,13.43,Made,12.0,Hawkins,J. Hawkins,B. Boston,1630527.0,1.0,,,,,,,,,,,,,,
528,PT00M05.40S,2025-01-16T02:43:56.8Z,3,REGULAR,2pt,Jump Shot,[],1629656,79.58278580814718,73.77450980392157,1610612742,87,88,2025-01-16T02:44:01Z,5240000,False,119.0,139.0,1,right,MISS Q. Grimes 18' pullup Shot,[1629656],1610612742.0,DAL,pullup,,,,,,Mid-Range,16-24 Right Center,18.32,Missed,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,
529,PT00M01.80S,2025-01-16T02:44:00.4Z,3,REGULAR,rebound,offensive,[],1641765,,,1610612742,87,88,2025-01-16T02:44:00Z,5250000,False,,,0,,O. Prosper REBOUND (Off:1 Def:3),[1641765],1610612742.0,DAL,,,,,,,Mid-Range,16-24 Right Center,,,,Prosper,O. Prosper,,,,,,,,,528.0,4.0,3.0,1.0,,,,,
530,PT00M01.00S,2025-01-16T02:44:02.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629023,90.62089356110381,3.1862745098039214,1610612742,87,91,2025-01-16T02:44:07Z,5260000,False,-234.0,36.0,1,right,P. Washington 3PT  (12 PTS) (O. Prosper 1 AST),"[1629023, 1641765]",1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,23.68,Made,12.0,Washington,P. Washington,O. Prosper,1641765.0,1.0,,,,,,,,,,,,,,
532,PT00M00.00S,2025-01-16T02:44:11.2Z,3,REGULAR,period,end,[],0,,,1610612740,87,91,2025-01-16T02:44:11Z,5280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2025-01-16T02:46:23.1Z,4,REGULAR,substitution,out,['startperiod'],1630526,,,1610612740,87,91,2025-01-16T02:46:47Z,5290000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,,,,,,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2025-01-16T02:46:23.1Z,4,REGULAR,substitution,out,['startperiod'],1629655,,,1610612740,87,91,2025-01-16T02:46:47Z,5300000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2025-01-16T02:46:23.1Z,4,REGULAR,substitution,in,['startperiod'],1630530,,,1610612740,87,91,2025-01-16T02:46:47Z,5310000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2025-01-16T02:46:23.1Z,4,REGULAR,substitution,in,['startperiod'],1628467,,,1610612740,87,91,2025-01-16T02:46:47Z,5320000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,,,,,,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2025-01-16T02:46:54.6Z,4,REGULAR,period,start,[],0,,,1610612742,87,91,2025-01-16T02:46:54Z,5330000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT11M46.00S,2025-01-16T02:47:11.0Z,4,REGULAR,foul,personal,[],1630631,,,1610612742,87,91,2025-01-16T02:48:02Z,5340000,False,,,0,,J. Alvarado personal FOUL (2 PF),"[1630631, 1629656]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Alvarado,J. Alvarado,,,,1628487.0,2.0,0.0,Grimes,1629656.0,,,,,,,,,
540,PT11M37.00S,2025-01-16T02:47:36.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,93.24901445466492,53.431372549019606,1610612742,87,93,2025-01-16T02:47:42Z,5360000,False,17.0,11.0,1,right,Q. Grimes driving Layup (14 PTS),[1629656],1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,2.04,Made,14.0,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,
542,PT11M37.00S,2025-01-16T02:47:40.2Z,4,REGULAR,foul,personal,['1freethrow'],1628464,,,1610612742,87,93,2025-01-16T02:47:47Z,5380000,False,,,0,,D. Theis shooting personal FOUL (3 PF) (Grimes 1 FT),"[1628464, 1629656]",1610612740.0,NOP,shooting,,,,,,Restricted Area,0-8 Center,,,,Theis,D. Theis,,,,204058.0,3.0,0.0,Grimes,1629656.0,,,,,,,,,
544,PT11M37.00S,2025-01-16T02:47:58.7Z,4,REGULAR,freethrow,1 of 1,[],1629656,,,1610612742,87,93,2025-01-16T02:48:01Z,5400000,False,,,0,,MISS Q. Grimes Free Throw 1 of 1,[1629656],1610612742.0,DAL,,,,,,,,,,Missed,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,
545,PT11M33.00S,2025-01-16T02:48:02.7Z,4,REGULAR,rebound,defensive,[],1630527,,,1610612740,87,93,2025-01-16T02:48:01Z,5410000,False,,,0,,B. Boston REBOUND (Off:0 Def:2),[1630527],1610612740.0,NOP,,,,,,,,,,,,Boston,B. Boston,,,,,,,,,544.0,2.0,2.0,0.0,,,,,
546,PT11M22.00S,2025-01-16T02:48:11.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,5.601182654402102,47.05882352941176,1610612740,89,93,2025-01-16T02:48:18Z,5420000,False,15.0,0.0,1,left,J. Alvarado cutting Layup (2 PTS) (D. Theis 1 AST),"[1630631, 1628464]",1610612740.0,NOP,cutting,,,,,,Restricted Area,0-8 Center,1.47,Made,2.0,Alvarado,J. Alvarado,D. Theis,1628464.0,1.0,,,,,,,,,,,,,,
548,PT11M04.00S,2025-01-16T02:48:28.5Z,4,REGULAR,3pt,Jump Shot,[],1641765,92.59198423127464,94.85294117647058,1610612742,89,93,2025-01-16T02:49:09Z,5440000,False,224.0,17.0,1,right,MISS O. Prosper step back 3PT,[1641765],1610612742.0,DAL,step back,,,,,,Right Corner 3,24+ Right,22.5,Missed,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,
549,PT11M00.00S,2025-01-16T02:48:32.5Z,4,REGULAR,rebound,defensive,[],1630527,,,1610612740,89,93,2025-01-16T02:48:33Z,5450000,False,,,0,,B. Boston REBOUND (Off:0 Def:3),[1630527],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Boston,B. Boston,,,,,,,,,548.0,3.0,3.0,0.0,,,,,
550,PT10M58.00S,2025-01-16T02:48:38.3Z,4,REGULAR,foul,personal,[],1641765,,,1610612740,89,93,2025-01-16T02:48:46Z,5460000,False,,,0,,O. Prosper personal FOUL (2 PF),"[1641765, 1630527]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Prosper,O. Prosper,,,,1179.0,2.0,0.0,Boston,1630527.0,,,,,,,,,
552,PT10M46.00S,2025-01-16T02:49:15.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,7.703679369250986,44.6078431372549,1610612740,89,93,2025-01-16T02:49:19Z,5480000,False,27.0,20.0,1,left,MISS J. Alvarado driving Layup,[1630631],1610612740.0,NOP,driving,,,,,,Restricted Area,0-8 Center,3.35,Missed,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,
553,PT10M43.00S,2025-01-16T02:49:18.1Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612742,89,93,2025-01-16T02:49:19Z,5490000,False,,,0,,P. Washington REBOUND (Off:3 Def:10),[1629023],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Washington,P. Washington,,,,,,,,,552.0,13.0,10.0,3.0,,,,,
554,PT10M32.00S,2025-01-16T02:49:28.7Z,4,REGULAR,3pt,Jump Shot,[],1629023,72.09264126149803,19.362745098039216,1610612742,89,93,2025-01-16T02:49:35Z,5500000,False,-153.0,210.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,25.98,Missed,,Washington,P. Washington,,,,,,,,,,,,,,,,,
555,PT10M26.00S,2025-01-16T02:49:34.7Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612740,89,93,2025-01-16T02:49:35Z,5510000,False,,,0,,D. Theis REBOUND (Off:1 Def:2),[1628464],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Theis,D. Theis,,,,,,,,,554.0,3.0,2.0,1.0,,,,,
556,PT10M20.00S,2025-01-16T02:49:40.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630527,5.732588699080158,49.01960784313725,1610612740,91,93,2025-01-16T02:50:41Z,5520000,False,5.0,1.0,1,left,B. Boston cutting DUNK (7 PTS) (J. Alvarado 4 AST),"[1630527, 1630631]",1610612740.0,NOP,cutting,,,,,,Restricted Area,0-8 Center,0.51,Made,7.0,Boston,B. Boston,J. Alvarado,1630631.0,4.0,,,,,,,,,,,,,,
558,PT09M57.00S,2025-01-16T02:50:03.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,79.84559789750328,52.450980392156865,1610612742,91,93,2025-01-16T02:51:12Z,5540000,False,12.0,137.0,1,right,MISS J. Hardy 13' driving floating Shot,[1630702],1610612742.0,DAL,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,13.76,Missed,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,
560,PT09M53.00S,2025-01-16T02:50:07.3Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612740,91,93,2025-01-16T02:50:09Z,5560000,False,,,0,,D. Theis REBOUND (Off:1 Def:3),[1628464],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Theis,D. Theis,,,,,,,,,558.0,4.0,3.0,1.0,,,,,
561,PT09M50.00S,2025-01-16T02:50:10.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630527,6.1268068331143235,46.81372549019608,1610612740,91,93,2025-01-16T02:50:31Z,5570000,False,16.0,5.0,1,left,MISS B. Boston running Layup,[1630527],1610612740.0,NOP,running,,,,,,Restricted Area,0-8 Center,1.67,Missed,,Boston,B. Boston,,,,,,,,,,,,,,,,,
562,PT09M49.00S,2025-01-16T02:50:11.7Z,4,REGULAR,rebound,defensive,[],1630702,,,1610612742,91,93,2025-01-16T02:51:17Z,5580000,False,,,0,,J. Hardy REBOUND (Off:0 Def:5),[1630702],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Hardy,J. Hardy,,,,,,,,,561.0,5.0,5.0,0.0,,,,,
563,PT09M49.00S,2025-01-16T02:50:27.3Z,4,REGULAR,foul,personal,[],1630527,,,1610612742,91,93,2025-01-16T02:51:28Z,5590000,False,,,0,,B. Boston personal FOUL (1 PF),"[1630527, 1630702]",1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Boston,B. Boston,,,,1628487.0,1.0,0.0,Hardy,1630702.0,,,,,,,,,
566,PT09M49.00S,2025-01-16T02:50:37.6Z,4,REGULAR,substitution,out,[],1630702,,,1610612742,91,93,2025-01-16T02:50:49Z,5620000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,,,,,,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,
567,PT09M49.00S,2025-01-16T02:50:37.6Z,4,REGULAR,substitution,out,[],1641765,,,1610612742,91,93,2025-01-16T02:50:49Z,5630000,False,,,0,,SUB out: O. Prosper,[1641765],1610612742.0,DAL,,,,,,,,,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,
568,PT09M49.00S,2025-01-16T02:50:37.6Z,4,REGULAR,substitution,out,[],1628467,,,1610612742,91,93,2025-01-16T02:50:49Z,5640000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,,,,,,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,
569,PT09M49.00S,2025-01-16T02:50:37.6Z,4,REGULAR,substitution,in,[],203915,,,1610612742,91,93,2025-01-16T02:50:49Z,5650000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,,,,,,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
570,PT09M49.00S,2025-01-16T02:50:37.6Z,4,REGULAR,substitution,in,[],1630230,,,1610612742,91,93,2025-01-16T02:50:49Z,5660000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,,,,,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
571,PT09M49.00S,2025-01-16T02:50:37.6Z,4,REGULAR,substitution,in,[],1629655,,,1610612742,91,93,2025-01-16T02:50:49Z,5670000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
572,PT09M30.00S,2025-01-16T02:51:00.7Z,4,REGULAR,foul,personal,['3freethrow'],1641722,,,1610612742,91,93,2025-01-16T02:51:44Z,5680000,False,,,0,,J. Hawkins shooting personal FOUL (2 PF) (Dinwiddie 3 FT),"[1641722, 203915]",1610612740.0,NOP,shooting,,,,,,Above the Break 3,24+ Left Center,,,,Hawkins,J. Hawkins,,,,204058.0,2.0,0.0,Dinwiddie,203915.0,,,,,,,,,
574,PT09M30.00S,2025-01-16T02:51:39.6Z,4,REGULAR,freethrow,1 of 3,[],203915,,,1610612742,91,94,2025-01-16T02:51:39Z,5700000,False,,,0,,S. Dinwiddie Free Throw 1 of 3 (16 PTS),[203915],1610612742.0,DAL,,,,,,,,,,Made,16.0,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
575,PT09M30.00S,2025-01-16T02:51:57.2Z,4,REGULAR,freethrow,2 of 3,[],203915,,,1610612742,91,95,2025-01-16T02:51:57Z,5710000,False,,,0,,S. Dinwiddie Free Throw 2 of 3 (17 PTS),[203915],1610612742.0,DAL,,,,,,,,,,Made,17.0,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
576,PT09M30.00S,2025-01-16T02:51:58.1Z,4,REGULAR,freethrow,3 of 3,[],203915,,,1610612742,91,96,2025-01-16T02:51:58Z,5720000,False,,,0,,S. Dinwiddie Free Throw 3 of 3 (18 PTS),[203915],1610612742.0,DAL,,,,,,,,,,Made,18.0,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
577,PT09M17.00S,2025-01-16T02:52:05.8Z,4,REGULAR,3pt,Jump Shot,[],1630631,30.305519053876477,17.15686274509804,1610612740,91,96,2025-01-16T02:52:10Z,5730000,False,164.0,232.0,1,left,MISS J. Alvarado 28' 3PT,[1630631],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,28.46,Missed,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,
578,PT09M14.00S,2025-01-16T02:52:08.8Z,4,REGULAR,rebound,offensive,[],1628464,,,1610612740,91,96,2025-01-16T02:52:10Z,5740000,False,,,0,,D. Theis REBOUND (Off:2 Def:3),[1628464],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Theis,D. Theis,,,,,,,,,577.0,5.0,3.0,2.0,,,,,
579,PT09M12.00S,2025-01-16T02:52:11.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,25.443495400788436,80.63725490196079,1610612740,91,96,2025-01-16T02:52:57Z,5750000,False,-153.0,187.0,1,left,MISS T. Murphy III 24' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,,,,Above the Break 3,24+ Left Center,24.15,Missed,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
580,PT09M10.00S,2025-01-16T02:52:13.2Z,4,REGULAR,rebound,offensive,[],1630530,,,1610612740,91,96,2025-01-16T02:52:16Z,5760000,False,,,0,,T. Murphy III REBOUND (Off:6 Def:2),[1630530],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Murphy III,T. Murphy III,,,,,,,,,579.0,8.0,2.0,6.0,,,,,
581,PT09M10.00S,2025-01-16T02:52:16.9Z,4,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612740,91,96,2025-01-16T02:52:26Z,5770000,False,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Murphy III 2 FT),"[1629656, 1630530]",1610612742.0,DAL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Grimes,Q. Grimes,,,,204058.0,1.0,0.0,Murphy III,1630530.0,,,,,,,,,
583,PT09M10.00S,2025-01-16T02:52:41.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630530,,,1610612740,92,96,2025-01-16T02:52:41Z,5790000,False,,,0,,T. Murphy III Free Throw 1 of 2 (18 PTS),[1630530],1610612740.0,NOP,,,,,,,,,,Made,18.0,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
584,PT09M10.00S,2025-01-16T02:52:58.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630530,,,1610612740,93,96,2025-01-16T02:52:58Z,5800000,False,,,0,,T. Murphy III Free Throw 2 of 2 (19 PTS),[1630530],1610612740.0,NOP,,,,,,,,,,Made,19.0,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
585,PT08M53.00S,2025-01-16T02:53:16.4Z,4,REGULAR,turnover,lost ball,[],1629023,,,1610612742,93,96,2025-01-16T02:53:23Z,5810000,False,,,0,,P. Washington lost ball TURNOVER (4 TO),"[1629023, 1630631]",1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Washington,P. Washington,,,,,,,,,,,,,4.0,Alvarado,1630631.0,,
586,PT08M53.00S,2025-01-16T02:53:16.4Z,4,REGULAR,steal,,[],1630631,,,1610612740,93,96,2025-01-16T02:53:18Z,5820000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,
587,PT08M47.00S,2025-01-16T02:53:27.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630530,5.732588699080158,45.588235294117645,1610612740,95,96,2025-01-16T02:54:34Z,5830000,False,22.0,1.0,1,left,T. Murphy III driving Layup (21 PTS) (J. Alvarado 5 AST),"[1630530, 1630631]",1610612740.0,NOP,driving,,,,,,Restricted Area,0-8 Center,2.21,Made,21.0,Murphy III,T. Murphy III,J. Alvarado,1630631.0,5.0,,,,,,,,,,,,,,
588,PT08M47.00S,2025-01-16T02:53:40.9Z,4,REGULAR,foul,personal,['1freethrow'],1629655,,,1610612740,95,96,2025-01-16T02:53:51Z,5840000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Murphy III 1 FT),"[1629655, 1630530]",1610612742.0,DAL,shooting,,,,,,Restricted Area,0-8 Center,,,,Gafford,D. Gafford,,,,1179.0,1.0,0.0,Murphy III,1630530.0,,,,,,,,,
591,PT08M47.00S,2025-01-16T02:53:47.0Z,4,REGULAR,substitution,out,[],1629656,,,1610612740,95,96,2025-01-16T02:54:08Z,5860000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612742.0,DAL,,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,
592,PT08M47.00S,2025-01-16T02:53:47.0Z,4,REGULAR,substitution,in,[],202691,,,1610612740,95,96,2025-01-16T02:54:08Z,5870000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,,,,,,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,
