actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
572,PT06M48.00S,2025-02-14T03:12:57.5Z,4,REGULAR,substitution,in,[],1630631,,,1610612758,111,104,2025-02-14T03:13:09Z,5560000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M48.00S,2025-02-14T03:13:47.7Z,4,REGULAR,freethrow,1 of 2,[],203897,,,1610612758,111,105,2025-02-14T03:13:47Z,5570000,False,,,0,,Z. LaVine Free Throw 1 of 2 (28 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,Made,,,,,28.0,,,,,,,,,,,
574,PT06M48.00S,2025-02-14T03:14:02.4Z,4,REGULAR,freethrow,2 of 2,[],203897,,,1610612758,111,106,2025-02-14T03:14:02Z,5580000,False,,,0,,Z. LaVine Free Throw 2 of 2 (29 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,Made,,,,,29.0,,,,,,,,,,,
575,PT06M28.00S,2025-02-14T03:14:25.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,5.601182654402102,46.07843137254902,1610612740,111,106,2025-02-14T03:16:58Z,5590000,False,20.0,0.0,1,left,MISS C. McCollum driving finger roll Layup,[203468],1610612740.0,NOP,driving finger roll,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,1.96,Missed,,,,,,,,,,,,,,,,
577,PT06M26.00S,2025-02-14T03:14:27.4Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,111,106,2025-02-14T03:15:14Z,5610000,False,,,0,,D. Sabonis REBOUND (Off:8 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,575.0,19.0,11.0,8.0,,,,,,,,,,,,
579,PT06M18.00S,2025-02-14T03:14:38.7Z,4,REGULAR,foul,personal,['2freethrow'],1630526,,,1610612758,111,106,2025-02-14T03:15:14Z,5630000,False,,,0,,J. Robinson-Earl shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1630526, 201942]",1610612740.0,NOP,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),8-16 Center,201639.0,,,,,,,,,,,,,,2.0,0.0,DeRozan,201942.0,,
581,PT06M18.00S,2025-02-14T03:15:09.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,111,106,2025-02-14T03:15:09Z,5650000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M18.00S,2025-02-14T03:17:54.7Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,111,107,2025-02-14T03:17:54Z,5670000,False,,,0,,D. DeRozan Free Throw 1 of 2 (14 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,,
584,PT06M18.00S,2025-02-14T03:18:06.4Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,111,108,2025-02-14T03:18:06Z,5680000,False,,,0,,D. DeRozan Free Throw 2 of 2 (15 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,,
585,PT06M07.00S,2025-02-14T03:18:19.7Z,4,REGULAR,3pt,Jump Shot,[],1630530,25.706307490144546,83.82352941176471,1610612740,111,108,2025-02-14T03:18:26Z,5690000,False,-169.0,189.0,1,left,MISS T. Murphy III 25' step back 3PT,[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,25.37,Missed,,,,,,,,,,,,,,,,
586,PT06M03.00S,2025-02-14T03:18:23.7Z,4,REGULAR,rebound,defensive,[],201942,,,1610612758,111,108,2025-02-14T03:18:26Z,5700000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,,585.0,4.0,4.0,0.0,,,,,,,,,,,,
587,PT05M45.00S,2025-02-14T03:18:42.1Z,4,REGULAR,2pt,Jump Shot,[],201942,91.14651773981603,68.38235294117648,1610612758,111,110,2025-02-14T03:18:47Z,5710000,False,92.0,31.0,1,right,D. DeRozan 9' turnaround Jump Shot (17 PTS) (M. Monk 8 AST),"[201942, 1628370]",1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,9.69,Made,,,,,17.0,M. Monk,1628370.0,8.0,,,,,,,,
588,PT05M29.00S,2025-02-14T03:18:57.7Z,4,REGULAR,3pt,Jump Shot,[],1641722,17.821944809461236,4.6568627450980395,1610612740,114,110,2025-02-14T03:19:04Z,5720000,False,227.0,115.0,1,left,J. Hawkins 25' 3PT pullup (16 PTS) (T. Murphy III 10 AST),"[1641722, 1630530]",1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,25.42,Made,,,,,16.0,T. Murphy III,1630530.0,10.0,,,,,,,,
590,PT05M04.00S,2025-02-14T03:19:23.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,93.51182654402102,36.51960784313725,1610612758,114,112,2025-02-14T03:19:54Z,5740000,False,-67.0,8.0,1,right,M. Monk 6' fadeaway Jump Shot (18 PTS),[1628370],1610612758.0,SAC,fadeaway,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,6.79,Made,,,,,18.0,,,,,,,,,,,
591,PT04M52.00S,2025-02-14T03:19:34.9Z,4,REGULAR,3pt,Jump Shot,[],1630526,28.991458607095925,23.03921568627451,1610612740,117,112,2025-02-14T03:19:40Z,5750000,False,135.0,220.0,1,left,J. Robinson-Earl 25' 3PT  (14 PTS) (J. Alvarado 5 AST),"[1630526, 1630631]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,25.8,Made,,,,,14.0,J. Alvarado,1630631.0,5.0,,,,,,,,
593,PT04M25.00S,2025-02-14T03:20:02.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,92.19776609724047,49.26470588235294,1610612758,117,114,2025-02-14T03:20:35Z,5770000,False,-4.0,21.0,1,right,D. Sabonis Hook (15 PTS) (Z. LaVine 10 AST),"[1627734, 203897]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,2.11,Made,,,,,15.0,Z. LaVine,203897.0,10.0,,,,,,,,
595,PT04M08.00S,2025-02-14T03:20:21.9Z,4,REGULAR,turnover,bad pass,[],1630530,,,1610612740,117,114,2025-02-14T03:20:57Z,5790000,False,,,0,,T. Murphy III bad pass TURNOVER (3 TO),"[1630530, 203897]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,3.0,,,,,,,,,,,,,,,,,LaVine,203897.0
596,PT04M08.00S,2025-02-14T03:20:21.9Z,4,REGULAR,steal,,[],203897,,,1610612758,117,114,2025-02-14T03:20:23Z,5800000,False,,,0,,Z. LaVine STEAL (3 STL),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
597,PT04M04.00S,2025-02-14T03:20:27.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203897,93.77463863337714,52.450980392156865,1610612758,117,116,2025-02-14T03:20:36Z,5810000,False,12.0,6.0,1,right,Z. LaVine running Layup (31 PTS),[203897],1610612758.0,SAC,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,1.37,Made,,,,,31.0,,,,,,,,,,,
598,PT04M04.00S,2025-02-14T03:20:35.2Z,4,REGULAR,foul,personal,['1freethrow'],1630530,,,1610612758,117,116,2025-02-14T03:20:46Z,5820000,False,,,0,,T. Murphy III shooting personal FOUL (1 PF) (LaVine 1 FT),"[1630530, 203897]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,,,1.0,0.0,LaVine,203897.0,,
600,PT04M04.00S,2025-02-14T03:20:56.1Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",203897,,,1610612758,117,117,2025-02-14T03:20:56Z,5840000,False,,,0,,Z. LaVine Free Throw 1 of 1 (32 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,Made,,,,,32.0,,,,,,,,,,,
601,PT03M48.00S,2025-02-14T03:21:14.8Z,4,REGULAR,3pt,Jump Shot,[],203468,28.728646517739815,30.14705882352941,1610612740,117,117,2025-02-14T03:21:38Z,5850000,False,99.0,218.0,1,left,MISS C. McCollum 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,16-24 Right Center,,,23.91,Missed,,,,,,,,,,,,,,,,
602,PT03M46.00S,2025-02-14T03:21:16.8Z,4,REGULAR,rebound,defensive,[],1631099,,,1610612758,117,117,2025-02-14T03:21:38Z,5860000,False,,,0,,K. Murray REBOUND (Off:2 Def:6),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,16-24 Right Center,,,,,601.0,8.0,6.0,2.0,,,,,,,,,,,,
603,PT03M31.00S,2025-02-14T03:21:29.9Z,4,REGULAR,3pt,Jump Shot,[],1631099,71.43561103810775,83.33333333333334,1610612758,117,117,2025-02-14T03:21:35Z,5870000,False,167.0,216.0,1,right,MISS K. Murray 27' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,27.28,Missed,,,,,,,,,,,,,,,,
604,PT03M28.00S,2025-02-14T03:21:32.9Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,117,117,2025-02-14T03:21:35Z,5880000,False,,,0,,C. McCollum REBOUND (Off:2 Def:5),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,603.0,7.0,5.0,2.0,,,,,,,,,,,,
605,PT03M17.00S,2025-02-14T03:21:44.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,5.863994743758213,53.18627450980392,1610612740,117,117,2025-02-14T03:22:23Z,5890000,False,-16.0,3.0,1,left,MISS T. Murphy III driving reverse Layup,[1630530],1610612740.0,NOP,driving reverse,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,1.61,Missed,,,,,,,,,,,,,,,,
606,PT03M15.00S,2025-02-14T03:21:46.3Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,117,117,2025-02-14T03:21:48Z,5900000,False,,,0,,D. Sabonis REBOUND (Off:8 Def:12),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,605.0,20.0,12.0,8.0,,,,,,,,,,,,
607,PT03M10.00S,2025-02-14T03:21:51.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203897,92.59198423127464,44.85294117647059,1610612758,117,117,2025-02-14T03:23:04Z,5910000,False,-26.0,17.0,1,right,MISS Z. LaVine running finger roll Layup,[203897],1610612758.0,SAC,running finger roll,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,3.09,Missed,,,,,,,,,,,,,,,,
608,PT03M06.00S,2025-02-14T03:21:55.2Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,117,117,2025-02-14T03:22:55Z,5920000,False,,,0,,D. Sabonis REBOUND (Off:9 Def:12),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,607.0,21.0,12.0,9.0,,,,,,,,,,,,
609,PT03M06.00S,2025-02-14T03:21:54.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,94.40999984741211,50.0,1610612758,117,117,2025-02-14T03:21:54Z,5930000,False,0.0,0.0,1,right,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
610,PT03M06.00S,2025-02-14T03:21:57.6Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,117,117,2025-02-14T03:21:57Z,5940000,False,,,0,,D. Sabonis REBOUND (Off:10 Def:12),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,,,609.0,22.0,12.0,10.0,,,,,,,,,,,,
611,PT03M06.00S,2025-02-14T03:21:57.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627734,94.40999984741211,50.0,1610612758,117,119,2025-02-14T03:21:57Z,5950000,False,0.0,0.0,1,right,D. Sabonis putback DUNK (17 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,17.0,,,,,,,,,,,
612,PT03M06.00S,2025-02-14T03:22:33.5Z,4,REGULAR,foul,technical,['1freethrow'],1630530,,,1610612740,117,119,2025-02-14T03:23:16Z,5960000,False,,,0,,T. Murphy III technical FOUL (1 Tech),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,1630886.0,,,,,,,,,,,,,,1.0,1.0,,,,
613,PT03M06.00S,2025-02-14T03:23:17.5Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612740,117,120,2025-02-14T03:23:17Z,5970000,False,,,0,,D. DeRozan technical Free Throw 1 of 1 (18 PTS),[201942],1610612758.0,SAC,technical,,,DeRozan,D. DeRozan,,,,,,,,,,Made,,,,,18.0,,,,,,,,,,,
614,PT03M06.00S,2025-02-14T03:23:30.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,117,120,2025-02-14T03:23:30Z,5980000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M57.00S,2025-02-14T03:24:34.8Z,4,REGULAR,3pt,Jump Shot,[],1630631,9.411957950065702,4.411764705882353,1610612740,117,120,2025-02-14T03:24:40Z,5990000,False,228.0,36.0,1,left,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,,,23.07,Missed,,,,,,,,,,,,,,,,
616,PT02M53.00S,2025-02-14T03:24:38.8Z,4,REGULAR,rebound,defensive,[],203897,,,1610612758,117,120,2025-02-14T03:24:40Z,6000000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:1),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,,,615.0,2.0,1.0,1.0,,,,,,,,,,,,
617,PT02M32.00S,2025-02-14T03:24:59.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,91.01511169513797,43.872549019607845,1610612758,117,120,2025-02-14T03:25:05Z,6010000,False,-31.0,32.0,1,right,MISS Z. LaVine driving Layup,[203897],1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,4.43,Missed,,,,,,,,,,,,,,,,
618,PT02M31.00S,2025-02-14T03:25:00.0Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,117,120,2025-02-14T03:25:22Z,6020000,False,,,0,,D. Sabonis REBOUND (Off:11 Def:12),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,617.0,23.0,12.0,11.0,,,,,,,,,,,,
619,PT02M30.00S,2025-02-14T03:25:03.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627734,94.40999984741211,50.0,1610612758,117,122,2025-02-14T03:25:25Z,6030000,False,0.0,0.0,1,right,D. Sabonis tip Layup (19 PTS),[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,19.0,,,,,,,,,,,
620,PT02M24.00S,2025-02-14T03:25:13.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612740,117,122,2025-02-14T03:25:20Z,6040000,False,,,0,,D. DeRozan personal FOUL (2 PF) (Murphy III 2 FT),"[201942, 1630530]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,0-8 Center,1630886.0,,,,,,,,,,,,,,2.0,0.0,Murphy III,1630530.0,,
622,PT02M24.00S,2025-02-14T03:25:39.0Z,4,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,118,122,2025-02-14T03:26:11Z,6060000,False,,,0,,T. Murphy III Free Throw 1 of 2 (16 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,
623,PT02M24.00S,2025-02-14T03:25:40.2Z,4,REGULAR,substitution,out,[],1641722,,,1610612740,118,122,2025-02-14T03:25:47Z,6070000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT02M24.00S,2025-02-14T03:25:40.2Z,4,REGULAR,substitution,out,[],1630526,,,1610612740,118,122,2025-02-14T03:25:47Z,6080000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M24.00S,2025-02-14T03:25:40.2Z,4,REGULAR,substitution,in,[],1631255,,,1610612740,118,122,2025-02-14T03:25:47Z,6090000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT02M24.00S,2025-02-14T03:25:40.2Z,4,REGULAR,substitution,in,[],1629750,,,1610612740,118,122,2025-02-14T03:25:47Z,6100000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT02M24.00S,2025-02-14T03:25:39.0Z,4,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,118,122,2025-02-14T03:26:11Z,6110000,False,,,0,,MISS T. Murphy III Free Throw 2 of 2,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
628,PT02M23.00S,2025-02-14T03:25:40.0Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,118,122,2025-02-14T03:26:27Z,6120000,False,,,0,,D. Sabonis REBOUND (Off:11 Def:13),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,627.0,24.0,13.0,11.0,,,,,,,,,,,,
629,PT02M03.00S,2025-02-14T03:26:27.7Z,4,REGULAR,2pt,Jump Shot,[],201942,91.01511169513797,28.186274509803923,1610612758,118,122,2025-02-14T03:26:59Z,6130000,False,-109.0,32.0,1,right,MISS D. DeRozan 11' turnaround fadeaway Shot,[201942],1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,11.37,Missed,,,,,,,,,,,,,,,,
630,PT02M00.00S,2025-02-14T03:26:30.7Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612740,118,122,2025-02-14T03:26:32Z,6140000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Left,,,,,629.0,2.0,2.0,0.0,,,,,,,,,,,,
631,PT01M50.00S,2025-02-14T03:26:43.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612740,118,122,2025-02-14T03:26:50Z,6150000,False,,,0,,D. DeRozan personal FOUL (3 PF) (McCollum 2 FT),"[201942, 203468]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right,1179.0,,,,,,,,,,,,,,3.0,0.0,McCollum,203468.0,,
633,PT01M50.00S,2025-02-14T03:27:06.0Z,4,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,119,122,2025-02-14T03:27:25Z,6170000,False,,,0,,C. McCollum Free Throw 1 of 2 (28 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,Made,,,,,28.0,,,,,,,,,,,
634,PT01M50.00S,2025-02-14T03:27:06.0Z,4,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,119,122,2025-02-14T03:27:25Z,6180000,False,,,0,,MISS C. McCollum Free Throw 2 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
635,PT01M49.00S,2025-02-14T03:27:07.0Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,119,122,2025-02-14T03:27:35Z,6190000,False,,,0,,D. Sabonis REBOUND (Off:11 Def:14),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,634.0,25.0,14.0,11.0,,,,,,,,,,,,
636,PT01M25.00S,2025-02-14T03:27:45.8Z,4,REGULAR,3pt,Jump Shot,[],1628370,81.02825229960578,94.11764705882352,1610612758,119,122,2025-02-14T03:27:57Z,6200000,False,221.0,126.0,1,right,MISS M. Monk 25' step back 3PT,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,25.39,Missed,,,,,,,,,,,,,,,,
637,PT01M24.00S,2025-02-14T03:27:46.8Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,119,122,2025-02-14T03:28:14Z,6210000,False,,,0,,D. Sabonis REBOUND (Off:12 Def:14),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,636.0,26.0,14.0,12.0,,,,,,,,,,,,
638,PT01M14.00S,2025-02-14T03:28:00.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201942,92.85479632063075,22.058823529411764,1610612758,119,122,2025-02-14T03:28:32Z,6220000,False,-140.0,15.0,1,right,MISS D. DeRozan 14' turnaround Shot,[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,14.05,Missed,,,,,,,,,,,,,,,,
639,PT01M12.00S,2025-02-14T03:28:02.4Z,4,REGULAR,rebound,defensive,[],1631255,,,1610612740,119,122,2025-02-14T03:28:32Z,6230000,False,,,0,,K. Matković REBOUND (Off:0 Def:4),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Mid-Range,8-16 Left,,,,,638.0,4.0,4.0,0.0,,,,,,,,,,,,
640,PT01M03.00S,2025-02-14T03:28:09.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,11.777266754270697,51.470588235294116,1610612740,121,122,2025-02-14T03:28:14Z,6240000,False,-7.0,58.0,1,left,C. McCollum driving floating Jump Shot (30 PTS),[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,5.87,Made,,,,,30.0,,,,,,,,,,,
641,PT00M43.50S,2025-02-14T03:28:32.8Z,4,REGULAR,2pt,Jump Shot,[],201942,78.26872536136662,25.98039215686275,1610612758,121,122,2025-02-14T03:28:38Z,6250000,False,-120.0,152.0,1,right,MISS D. DeRozan 19' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,,,19.36,Missed,,,,,,,,,,,,,,,,
642,PT00M40.50S,2025-02-14T03:28:35.8Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612740,121,122,2025-02-14T03:28:38Z,6260000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:3),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Left Center,,,,,641.0,3.0,3.0,0.0,,,,,,,,,,,,
643,PT00M34.10S,2025-02-14T03:28:43.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,4.812746386333772,64.4607843137255,1610612740,123,122,2025-02-14T03:28:49Z,6270000,False,-72.0,-7.0,1,left,C. McCollum 7' pullup Jump Shot (32 PTS) (J. Alvarado 6 AST),"[203468, 1630631]",1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,7.27,Made,,,,,32.0,J. Alvarado,1630631.0,6.0,,,,,,,,
645,PT00M34.10S,2025-02-14T03:28:49.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,123,122,2025-02-14T03:28:49Z,6290000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M15.40S,2025-02-14T03:30:40.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,92.46057818659659,54.41176470588235,1610612758,123,122,2025-02-14T03:30:47Z,6300000,False,22.0,18.0,1,right,MISS D. DeRozan driving Layup - blocked,"[201942, 1631255]",1610612758.0,SAC,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,2.88,Missed,,,,,,,,,Matković,1631255.0,,,,,,
648,PT00M15.40S,2025-02-14T03:30:40.5Z,4,REGULAR,block,,[],1631255,,,1610612758,123,122,2025-02-14T03:30:43Z,6310000,False,,,0,,K. Matković BLOCK (3 BLK),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
649,PT00M14.50S,2025-02-14T03:30:41.4Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612740,123,122,2025-02-14T03:31:25Z,6320000,False,,,0,,J. Green REBOUND (Off:0 Def:6),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,647.0,6.0,6.0,0.0,,,,,,,,,,,,
650,PT00M10.20S,2025-02-14T03:30:48.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631099,,,1610612740,123,122,2025-02-14T03:30:55Z,6330000,False,,,0,,K. Murray personal FOUL (3 PF) (Murphy III 2 FT),"[1631099, 1630530]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,1630886.0,,,,,,,,,,,,,,3.0,0.0,Murphy III,1630530.0,,
652,PT00M10.20S,2025-02-14T03:31:17.2Z,4,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,124,122,2025-02-14T03:31:17Z,6350000,False,,,0,,T. Murphy III Free Throw 1 of 2 (17 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Made,,,,,17.0,,,,,,,,,,,
