actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
264,PT03M20.00S,2024-11-02T00:55:34.6Z,2,REGULAR,substitution,in,[],1627783,,,1610612754,54,56,2024-11-02T00:55:53Z,2610000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M20.00S,2024-11-02T00:55:34.6Z,2,REGULAR,substitution,in,[],1641767,,,1610612754,54,56,2024-11-02T00:55:53Z,2620000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M05.00S,2024-11-02T00:56:15.9Z,2,REGULAR,2pt,Jump Shot,[],1627783,74.72076215505913,27.205882352941174,1610612754,54,56,2024-11-02T00:56:26Z,2630000,False,-114.0,185.0,1,right,MISS P. Siakam 21' Jump Shot,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,21.74,Missed,,,,,,,,,,,,,,,,,,
267,PT03M01.00S,2024-11-02T00:56:19.7Z,2,REGULAR,rebound,offensive,[],1641716,,,1610612754,54,56,2024-11-02T00:56:19Z,2640000,False,,,0,,J. Walker REBOUND (Off:1 Def:0),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left Center,,,,,,,266.0,,,,,,1.0,0.0,1.0,,,,,
268,PT02M56.00S,2024-11-02T00:56:24.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,92.46057818659659,52.450980392156865,1610612754,54,56,2024-11-02T01:02:00Z,2650000,False,12.0,18.0,1,right,MISS M. Turner cutting Layup,[1626167],1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
269,PT02M55.00S,2024-11-02T00:56:25.0Z,2,REGULAR,rebound,offensive,[],1627783,,,1610612754,54,56,2024-11-02T01:02:00Z,2660000,False,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,268.0,,,,,,3.0,2.0,1.0,,,,,
270,PT02M55.00S,2024-11-02T00:56:28.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627783,94.40999984741211,50.0,1610612754,54,58,2024-11-02T01:02:05Z,2670000,False,0.0,0.0,1,right,P. Siakam tip Layup (9 PTS),[1627783],1610612754.0,IND,tip,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,0.0,Made,9.0,,,,,,,,,,,,,,,,,
271,PT02M43.00S,2024-11-02T00:56:42.8Z,2,REGULAR,violation,kicked ball,[],1627783,,,1610612740,54,58,2024-11-02T00:56:54Z,2680000,False,,,0,,P. Siakam kicked ball VIOLATION,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,2534.0,,,,,,,,,,,,
272,PT02M31.00S,2024-11-02T00:57:12.3Z,2,REGULAR,2pt,Jump Shot,[],1627742,24.26084099868594,52.69607843137255,1610612740,56,58,2024-11-02T00:57:17Z,2690000,False,-13.0,176.0,1,left,B. Ingram 17' pullup Jump Shot (13 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,17.61,Made,13.0,,,,,,,,,,,,,,,,,
273,PT02M14.00S,2024-11-02T00:57:28.6Z,2,REGULAR,3pt,Jump Shot,[],1627783,71.82982917214193,19.11764705882353,1610612754,56,58,2024-11-02T00:57:33Z,2700000,False,-154.0,212.0,1,right,MISS P. Siakam 26' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,26.25,Missed,,,,,,,,,,,,,,,,,,
274,PT02M10.00S,2024-11-02T00:57:32.6Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612740,56,58,2024-11-02T00:57:33Z,2710000,False,,,0,,D. Theis REBOUND (Off:1 Def:3),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Left Center,,,,,,,273.0,,,,,,4.0,3.0,1.0,,,,,
275,PT02M07.00S,2024-11-02T00:57:41.4Z,2,REGULAR,foul,personal,[],1626167,,,1610612740,56,58,2024-11-02T00:57:58Z,2720000,False,,,0,,M. Turner personal FOUL (3 PF),"[1626167, 1641722]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right,,,,,,,,1628172.0,3.0,0.0,Hawkins,1641722.0,,,,,,,,
277,PT02M07.00S,2024-11-02T00:57:56.0Z,2,REGULAR,substitution,out,[],1626167,,,1610612740,56,58,2024-11-02T00:58:01Z,2740000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M07.00S,2024-11-02T00:57:56.0Z,2,REGULAR,substitution,in,[],1630543,,,1610612740,56,58,2024-11-02T00:58:01Z,2750000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M00.00S,2024-11-02T00:58:38.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627742,5.338370565045992,48.03921568627451,1610612740,58,58,2024-11-02T00:58:47Z,2760000,False,10.0,-2.0,1,left,B. Ingram reverse DUNK (15 PTS) (J. Alvarado 5 AST),"[1627742, 1630631]",1610612740.0,NOP,reverse,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1.01,Made,15.0,J. Alvarado,1630631.0,5.0,,,,,,,,,,,,,,
281,PT01M39.00S,2024-11-02T00:58:59.2Z,2,REGULAR,2pt,Jump Shot,[],1627783,78.66294349540078,64.4607843137255,1610612754,58,58,2024-11-02T00:59:05Z,2780000,False,72.0,148.0,1,right,MISS P. Siakam 16' step back Shot,[1627783],1610612754.0,IND,step back,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,16.48,Missed,,,,,,,,,,,,,,,,,,
282,PT01M36.00S,2024-11-02T00:59:02.2Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,58,58,2024-11-02T00:59:05Z,2790000,False,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,,,,,,,281.0,,,,,,2.0,2.0,0.0,,,,,
283,PT01M30.00S,2024-11-02T00:59:12.7Z,2,REGULAR,foul,personal,[],1630169,,,1610612740,58,58,2024-11-02T00:59:42Z,2800000,False,,,0,,T. Haliburton personal FOUL (1 PF),"[1630169, 1629627]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,,,,,,,,2534.0,1.0,0.0,Williamson,1629627.0,,,,,,,,
285,PT01M23.00S,2024-11-02T00:59:34.6Z,2,REGULAR,3pt,Jump Shot,[],1641722,25.969119579500656,84.06862745098039,1610612740,58,58,2024-11-02T01:05:10Z,2820000,False,-170.0,192.0,1,left,MISS J. Hawkins 25' step back 3PT,[1641722],1610612740.0,NOP,step back,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
286,PT01M20.00S,2024-11-02T00:59:38.6Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,58,58,2024-11-02T00:59:38Z,2830000,False,,,0,,I. Jackson REBOUND (Off:0 Def:5),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,285.0,,,,,,5.0,5.0,0.0,,,,,
287,PT01M15.00S,2024-11-02T00:59:43.0Z,2,REGULAR,3pt,Jump Shot,[],1641767,76.95466491458606,87.99019607843137,1610612754,58,58,2024-11-02T01:05:37Z,2840000,False,190.0,164.0,1,right,MISS B. Sheppard 25' 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
288,PT01M11.00S,2024-11-02T00:59:47.0Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,58,58,2024-11-02T00:59:48Z,2850000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,,,,,,,287.0,,,,,,3.0,3.0,0.0,,,,,
289,PT01M00.00S,2024-11-02T00:59:56.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,7.835085413929041,50.73529411764706,1610612740,60,58,2024-11-02T01:00:05Z,2860000,False,-4.0,21.0,1,left,Z. Williamson driving finger roll Layup (15 PTS),[1629627],1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.14,Made,15.0,,,,,,,,,,,,,,,,,
290,PT00M47.00S,2024-11-02T01:00:11.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,92.59198423127464,49.26470588235294,1610612754,60,58,2024-11-02T01:00:43Z,2870000,False,-4.0,17.0,1,right,MISS T. Haliburton driving finger roll Layup,[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,,,,,,,,,
291,PT00M44.50S,2024-11-02T01:00:14.1Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,60,58,2024-11-02T01:17:03Z,2880000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,290.0,,,,,,1.0,1.0,0.0,,,,,
292,PT00M41.10S,2024-11-02T01:00:19.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629627,5.469776609724048,52.450980392156865,1610612740,60,58,2024-11-02T01:07:46Z,2890000,False,-12.0,-1.0,1,left,MISS Z. Williamson running alley-oop DUNK,[1629627],1610612740.0,NOP,running alley-oop,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,,,,,,,,,,
293,PT00M40.40S,2024-11-02T01:00:20.2Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,60,58,2024-11-02T01:07:46Z,2900000,False,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,292.0,,,,,,4.0,3.0,1.0,,,,,
294,PT00M34.40S,2024-11-02T01:00:24.8Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641716,93.11760840998686,49.754901960784316,1610612754,60,60,2024-11-02T03:04:59Z,2910000,False,-1.0,12.0,1,right,J. Walker running DUNK (2 PTS) (P. Siakam 6 AST),"[1641716, 1627783]",1610612754.0,IND,running,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.23,Made,2.0,P. Siakam,1627783.0,6.0,,,,,,,,,,,,,,
296,PT00M26.80S,2024-11-02T01:00:40.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,8.09789750328515,55.392156862745104,1610612740,60,60,2024-11-02T01:08:23Z,2930000,False,-27.0,24.0,1,left,MISS D. Theis floating Shot - blocked,"[1628464, 1630543]",1610612740.0,NOP,floating,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,3.59,Missed,,,,,,,,,,,,,,,,,Jackson,1630543.0
297,PT00M26.80S,2024-11-02T01:00:40.9Z,2,REGULAR,block,,[],1630543,,,1610612740,60,60,2024-11-02T01:00:43Z,2940000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
298,PT00M24.80S,2024-11-02T01:00:42.9Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612740,60,60,2024-11-02T01:08:23Z,2950000,False,,,0,,D. Theis REBOUND (Off:2 Def:3),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,296.0,,,,,,5.0,3.0,2.0,,,,,
299,PT00M13.40S,2024-11-02T01:00:52.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627742,30.962549277266753,57.84313725490197,1610612740,60,60,2024-11-02T01:00:59Z,2960000,False,-39.0,239.0,1,left,MISS B. Ingram 24' pullup 3PT,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,24.17,Missed,,,,,,,,,,,,,,,,,,
300,PT00M09.20S,2024-11-02T01:00:56.5Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,60,60,2024-11-02T01:00:59Z,2970000,False,,,0,,I. Jackson REBOUND (Off:0 Def:6),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,299.0,,,,,,6.0,6.0,0.0,,,,,
301,PT00M06.90S,2024-11-02T01:00:59.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627783,92.9862023653088,49.50980392156863,1610612754,60,62,2024-11-02T01:08:49Z,2980000,False,-2.0,13.0,1,right,P. Siakam running DUNK (11 PTS) (T. Haliburton 3 AST),"[1627783, 1630169]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.36,Made,11.0,T. Haliburton,1630169.0,3.0,,,,,,,,,,,,,,
303,PT00M01.80S,2024-11-02T01:01:11.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.075558475689881,46.07843137254902,1610612740,62,62,2024-11-02T01:09:20Z,3000000,False,20.0,-5.0,1,left,Z. Williamson alley-oop Layup (17 PTS) (J. Alvarado 6 AST),"[1629627, 1630631]",1610612740.0,NOP,alley-oop,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.02,Made,17.0,J. Alvarado,1630631.0,6.0,,,,,,,,,,,,,,
305,PT00M00.60S,2024-11-02T01:01:16.6Z,2,REGULAR,3pt,Jump Shot,[],1630169,32.14520367936925,73.2843137254902,1610612754,62,62,2024-11-02T01:10:04Z,3020000,False,116.0,585.0,1,right,MISS T. Haliburton 59' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,59.68,Missed,,,,,,,,,,,,,,,,,,
306,PT00M00.10S,2024-11-02T01:01:17.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,62,62,2024-11-02T01:09:59Z,3030000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,305.0,,,,,,,,,,,,,
307,PT00M00.00S,2024-11-02T01:01:24.5Z,2,REGULAR,period,end,[],0,,,1610612754,62,62,2024-11-02T01:01:24Z,3040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2024-11-02T01:15:57.6Z,3,REGULAR,substitution,out,['startperiod'],1628464,,,1610612754,62,62,2024-11-02T01:16:19Z,3050000,False,,,0,,SUB out: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2024-11-02T01:15:57.6Z,3,REGULAR,substitution,out,['startperiod'],1641722,,,1610612754,62,62,2024-11-02T01:16:19Z,3060000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2024-11-02T01:15:57.6Z,3,REGULAR,substitution,out,['startperiod'],1641767,,,1610612754,62,62,2024-11-02T01:16:19Z,3070000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2024-11-02T01:15:57.6Z,3,REGULAR,substitution,out,['startperiod'],1630543,,,1610612754,62,62,2024-11-02T01:16:19Z,3080000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2024-11-02T01:15:57.6Z,3,REGULAR,substitution,in,['startperiod'],1630527,,,1610612754,62,62,2024-11-02T01:16:19Z,3090000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2024-11-02T01:15:57.6Z,3,REGULAR,substitution,in,['startperiod'],1642274,,,1610612754,62,62,2024-11-02T01:16:19Z,3100000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2024-11-02T01:15:57.6Z,3,REGULAR,substitution,in,['startperiod'],1631097,,,1610612754,62,62,2024-11-02T01:16:19Z,3110000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2024-11-02T01:15:57.6Z,3,REGULAR,substitution,in,['startperiod'],1626167,,,1610612754,62,62,2024-11-02T01:16:19Z,3120000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2024-11-02T01:16:40.2Z,3,REGULAR,period,start,[],0,,,1610612740,62,62,2024-11-02T01:16:40Z,3130000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT11M42.00S,2024-11-02T01:16:58.0Z,3,REGULAR,3pt,Jump Shot,[],1627742,70.51576872536137,75.98039215686273,1610612740,62,62,2024-11-02T01:17:38Z,3140000,False,130.0,225.0,1,right,MISS B. Ingram 25' pullup 3PT,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
318,PT11M38.00S,2024-11-02T01:17:05.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,62,62,2024-11-02T01:17:05Z,3150000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,317.0,,,,,,,,,,,,,
320,PT11M27.00S,2024-11-02T01:17:32.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630527,77.4802890932983,62.254901960784316,1610612740,64,62,2024-11-02T01:29:01Z,3170000,False,61.0,159.0,1,right,B. Boston Jr. 17' step back Jump Shot (4 PTS),[1630527],1610612740.0,NOP,step back,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,16-24 Right Center,17.06,Made,4.0,,,,,,,,,,,,,,,,,
322,PT11M14.00S,2024-11-02T01:17:45.1Z,3,REGULAR,3pt,Jump Shot,[],1630169,30.17411300919842,22.30392156862745,1610612754,64,62,2024-11-02T01:17:51Z,3190000,False,138.0,231.0,1,left,MISS T. Haliburton 26' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,26.94,Missed,,,,,,,,,,,,,,,,,,
323,PT11M11.00S,2024-11-02T01:17:48.1Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,64,62,2024-11-02T01:17:51Z,3200000,False,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,,,,322.0,,,,,,3.0,3.0,0.0,,,,,
324,PT11M01.00S,2024-11-02T01:17:58.0Z,3,REGULAR,turnover,bad pass,[],1629627,,,1610612740,64,62,2024-11-02T01:18:02Z,3210000,False,,,0,,Z. Williamson bad pass TURNOVER (2 TO),"[1629627, 1627783]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Siakam,1627783.0,,
325,PT11M01.00S,2024-11-02T01:17:58.0Z,3,REGULAR,steal,,[],1627783,,,1610612754,64,62,2024-11-02T01:18:00Z,3220000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
326,PT10M55.00S,2024-11-02T01:18:03.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626167,29.122864651773984,73.2843137254902,1610612754,64,62,2024-11-02T01:19:07Z,3230000,False,-116.0,221.0,1,left,MISS M. Turner 25' running 3PT,[1626167],1610612754.0,IND,running,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,25.0,Missed,,,,,,,,,,,,,,,,,,
327,PT10M52.00S,2024-11-02T01:18:06.5Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,64,62,2024-11-02T01:18:08Z,3240000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,,,,326.0,,,,,,2.0,2.0,0.0,,,,,
329,PT10M33.00S,2024-11-02T01:18:45.0Z,3,REGULAR,3pt,Jump Shot,[],1627742,72.88107752956637,82.59803921568627,1610612740,64,62,2024-11-02T01:18:50Z,3260000,False,163.0,202.0,1,right,MISS B. Ingram 25' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
330,PT10M29.00S,2024-11-02T01:18:49.0Z,3,REGULAR,rebound,defensive,[],1641716,,,1610612754,64,62,2024-11-02T01:18:50Z,3270000,False,,,0,,J. Walker REBOUND (Off:1 Def:1),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,329.0,,,,,,2.0,1.0,1.0,,,,,
331,PT10M20.00S,2024-11-02T01:18:57.4Z,3,REGULAR,3pt,Jump Shot,[],1641716,23.866622864651774,87.74509803921569,1610612754,64,62,2024-11-02T01:19:03Z,3280000,False,-189.0,172.0,1,left,MISS J. Walker 25' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
332,PT10M19.00S,2024-11-02T01:18:58.4Z,3,REGULAR,rebound,offensive,[],1631097,,,1610612754,64,62,2024-11-02T01:20:22Z,3290000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,,,,331.0,,,,,,2.0,1.0,1.0,,,,,
333,PT10M18.00S,2024-11-02T01:19:02.5Z,3,REGULAR,turnover,lost ball,[],1631097,,,1610612754,64,62,2024-11-02T01:20:27Z,3300000,False,,,0,,B. Mathurin lost ball TURNOVER (1 TO),"[1631097, 1629627]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Williamson,1629627.0,,
334,PT10M18.00S,2024-11-02T01:19:02.5Z,3,REGULAR,steal,,[],1629627,,,1610612740,64,62,2024-11-02T01:19:04Z,3310000,False,,,0,,Z. Williamson STEAL (2 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
335,PT10M11.00S,2024-11-02T01:19:06.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630631,92.85479632063075,53.431372549019606,1610612740,66,62,2024-11-02T01:19:12Z,3320000,False,17.0,15.0,1,right,J. Alvarado running Layup (10 PTS) (Z. Williamson 6 AST),"[1630631, 1629627]",1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,2.26,Made,10.0,Z. Williamson,1629627.0,6.0,,,,,,,,,,,,,,
337,PT09M58.00S,2024-11-02T01:19:19.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,7.046649145860711,48.529411764705884,1610612754,66,62,2024-11-02T01:19:24Z,3340000,False,7.0,14.0,1,left,MISS M. Turner cutting Layup,[1626167],1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
338,PT09M55.00S,2024-11-02T01:19:22.4Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,66,62,2024-11-02T01:19:24Z,3350000,False,,,0,,Y. Missi REBOUND (Off:0 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,337.0,,,,,,2.0,2.0,0.0,,,,,
339,PT09M50.00S,2024-11-02T01:19:28.3Z,3,REGULAR,turnover,lost ball,[],1627742,,,1610612740,66,62,2024-11-02T01:19:32Z,3360000,False,,,0,,B. Ingram lost ball TURNOVER (2 TO),"[1627742, 1641716]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2.0,Walker,1641716.0,,
340,PT09M50.00S,2024-11-02T01:19:28.3Z,3,REGULAR,steal,,[],1641716,,,1610612754,66,62,2024-11-02T01:19:31Z,3370000,False,,,0,,J. Walker STEAL (1 STL),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
341,PT09M31.00S,2024-11-02T01:19:47.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626167,5.863994743758213,50.73529411764706,1610612754,66,64,2024-11-02T01:21:46Z,3380000,False,-4.0,3.0,1,left,M. Turner DUNK (7 PTS) (J. Walker 1 AST),"[1626167, 1641716]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.45,Made,7.0,J. Walker,1641716.0,1.0,,,,,,,,,,,,,,
345,PT09M14.00S,2024-11-02T01:21:15.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,66,64,2024-11-02T01:21:15Z,3420000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT09M14.00S,2024-11-02T01:24:20.7Z,3,REGULAR,foul,personal,[],1627783,,,1610612740,66,64,2024-11-02T01:28:55Z,3440000,False,,,0,,P. Siakam personal FOUL (2 PF),"[1627783, 1642274]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,2534.0,2.0,0.0,Missi,1642274.0,,,,,,,,
