actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
266,PT06M12.00S,2025-03-07T01:55:52.7Z,2,REGULAR,rebound,offensive,[],203482,,,1610612740,40,35,2025-03-07T01:55:55Z,2660000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:3),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,,,265.0,4.0,3.0,1.0,,,,,,,,,,,,,,
267,PT06M11.00S,2025-03-07T01:55:53.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203482,6.1268068331143235,52.450980392156865,1610612740,42,35,2025-03-07T01:56:01Z,2670000,False,-12.0,5.0,1,left,K. Olynyk putback Layup (2 PTS),[203482],1610612740.0,NOP,putback,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,1.33,Made,,,,,2.0,,,,,,,,,,,,,
268,PT06M06.00S,2025-03-07T01:55:58.1Z,2,REGULAR,turnover,bad pass,[],1630224,,,1610612745,42,35,2025-03-07T01:56:04Z,2680000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 1630631]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Alvarado,1630631.0
269,PT06M06.00S,2025-03-07T01:55:58.1Z,2,REGULAR,steal,,[],1630631,,,1610612740,42,35,2025-03-07T01:56:00Z,2690000,False,,,0,,J. Alvarado STEAL (3 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
270,PT06M05.00S,2025-03-07T01:56:01.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203468,27.677398160315374,22.30392156862745,1610612740,45,35,2025-03-07T01:56:13Z,2700000,False,138.0,208.0,1,left,C. McCollum 24' 3PT  (8 PTS) (J. Alvarado 1 AST),"[203468, 1630631]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,24.96,Made,,,,,8.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,
272,PT06M05.00S,2025-03-07T01:56:14.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,45,35,2025-03-07T01:56:14Z,2720000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M41.00S,2025-03-07T01:59:17.2Z,2,REGULAR,2pt,Jump Shot,[],1628415,94.03745072273325,77.69607843137256,1610612745,45,37,2025-03-07T02:00:04Z,2730000,False,138.0,4.0,1,right,D. Brooks 13' Jump Shot (7 PTS) (A. Sengun 2 AST),"[1628415, 1630578]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,13.85,Made,,,,,7.0,A. Sengun,1630578.0,2.0,,,,,,,,,,
275,PT05M27.00S,2025-03-07T01:59:31.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,16.770696452036795,41.42156862745098,1610612740,45,37,2025-03-07T01:59:36Z,2750000,False,43.0,105.0,1,left,MISS C. McCollum 11' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,11.35,Missed,,,,,,,,,,,,,,,,,,
276,PT05M23.00S,2025-03-07T01:59:35.0Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,45,37,2025-03-07T01:59:36Z,2760000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,275.0,2.0,2.0,0.0,,,,,,,,,,,,,,
277,PT05M13.00S,2025-03-07T01:59:44.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,80.89684625492772,35.78431372549019,1610612745,45,39,2025-03-07T02:00:56Z,2770000,False,-71.0,127.0,1,right,A. Sengun 14' floating Jump Shot (8 PTS) (J. Green 3 AST),"[1630578, 1630224]",1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,14.56,Made,,,,,8.0,J. Green,1630224.0,3.0,,,,,,,,,,
279,PT04M48.00S,2025-03-07T02:00:10.1Z,2,REGULAR,3pt,Jump Shot,[],1630631,32.276609724047304,35.78431372549019,1610612740,48,39,2025-03-07T02:00:19Z,2790000,False,71.0,251.0,1,left,J. Alvarado 26' 3PT pullup (5 PTS),[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,26.08,Made,,,,,5.0,,,,,,,,,,,,,
280,PT04M30.00S,2025-03-07T02:00:27.1Z,2,REGULAR,3pt,Jump Shot,[],1631106,96.27135348226018,95.83333333333334,1610612745,48,42,2025-03-07T02:00:33Z,2800000,False,229.0,-17.0,1,right,T. Eason 3PT  (11 PTS) (A. Sengun 3 AST),"[1631106, 1630578]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,22.99,Made,,,,,11.0,A. Sengun,1630578.0,3.0,,,,,,,,,,
282,PT04M14.00S,2025-03-07T02:00:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,4.812746386333772,45.34313725490196,1610612740,50,42,2025-03-07T02:00:51Z,2820000,False,23.0,-7.0,1,left,J. Alvarado driving finger roll Layup (7 PTS),[1630631],1610612740.0,NOP,driving finger roll,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,2.44,Made,,,,,7.0,,,,,,,,,,,,,
283,PT04M04.00S,2025-03-07T02:00:54.0Z,2,REGULAR,turnover,bad pass,[],1631106,,,1610612745,50,42,2025-03-07T02:00:59Z,2830000,False,,,0,,T. Eason bad pass TURNOVER (1 TO),"[1631106, 1630631]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Alvarado,1630631.0
284,PT04M04.00S,2025-03-07T02:00:54.0Z,2,REGULAR,steal,,[],1630631,,,1610612740,50,42,2025-03-07T02:00:56Z,2840000,False,,,0,,J. Alvarado STEAL (4 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
285,PT03M59.00S,2025-03-07T02:00:58.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630530,4.812746386333772,49.50980392156863,1610612740,52,42,2025-03-07T02:01:06Z,2850000,False,2.0,-7.0,1,left,T. Murphy III running DUNK (17 PTS) (C. McCollum 2 AST),"[1630530, 203468]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,17.0,C. McCollum,203468.0,2.0,,,,,,,,,,
287,PT03M41.00S,2025-03-07T02:01:17.1Z,2,REGULAR,3pt,Jump Shot,[],1631095,70.38436268068331,77.20588235294117,1610612745,52,45,2025-03-07T02:01:22Z,2870000,False,136.0,226.0,1,right,J. Smith Jr. 26' 3PT  (7 PTS) (J. Green 4 AST),"[1631095, 1630224]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,26.37,Made,,,,,7.0,J. Green,1630224.0,4.0,,,,,,,,,,
289,PT03M32.00S,2025-03-07T02:01:29.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612740,52,45,2025-03-07T02:01:39Z,2890000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Murphy III 2 FT),"[1630578, 1630530]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627519.0,2.0,1.0,,,Murphy III,1630530.0,,,
291,PT03M32.00S,2025-03-07T02:02:05.1Z,2,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,53,45,2025-03-07T02:02:05Z,2910000,False,,,0,,T. Murphy III Free Throw 1 of 2 (18 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
292,PT03M32.00S,2025-03-07T02:02:06.2Z,2,REGULAR,substitution,out,[],203482,,,1610612740,53,45,2025-03-07T02:02:24Z,2920000,False,,,0,,SUB out: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M32.00S,2025-03-07T02:02:06.2Z,2,REGULAR,substitution,out,[],1630631,,,1610612740,53,45,2025-03-07T02:02:24Z,2930000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M32.00S,2025-03-07T02:02:06.2Z,2,REGULAR,substitution,out,[],1630224,,,1610612740,53,45,2025-03-07T02:02:24Z,2940000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M32.00S,2025-03-07T02:02:06.2Z,2,REGULAR,substitution,out,[],1631095,,,1610612740,53,45,2025-03-07T02:02:24Z,2950000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M32.00S,2025-03-07T02:02:06.2Z,2,REGULAR,substitution,in,[],1628971,,,1610612740,53,45,2025-03-07T02:02:24Z,2960000,False,,,0,,SUB in: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M32.00S,2025-03-07T02:02:06.2Z,2,REGULAR,substitution,in,[],1629627,,,1610612740,53,45,2025-03-07T02:02:24Z,2970000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M32.00S,2025-03-07T02:02:06.2Z,2,REGULAR,substitution,in,[],203500,,,1610612740,53,45,2025-03-07T02:02:24Z,2980000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M32.00S,2025-03-07T02:02:06.2Z,2,REGULAR,substitution,in,[],1641708,,,1610612740,53,45,2025-03-07T02:02:24Z,2990000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M32.00S,2025-03-07T02:02:43.0Z,2,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,54,45,2025-03-07T02:02:43Z,3000000,False,,,0,,T. Murphy III Free Throw 2 of 2 (19 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
301,PT03M18.00S,2025-03-07T02:03:01.0Z,2,REGULAR,3pt,Jump Shot,[],1631106,74.98357424441524,87.00980392156863,1610612745,54,45,2025-03-07T02:03:07Z,3010000,False,185.0,183.0,1,right,MISS T. Eason 26' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
302,PT03M15.00S,2025-03-07T02:03:04.0Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,54,45,2025-03-07T02:03:07Z,3020000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,,,301.0,5.0,3.0,2.0,,,,,,,,,,,,,,
303,PT03M08.00S,2025-03-07T02:03:11.4Z,2,REGULAR,3pt,Jump Shot,[],1630530,34.11629434954008,43.13725490196079,1610612740,54,45,2025-03-07T02:03:17Z,3030000,False,34.0,268.0,1,left,MISS T. Murphy III 27' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,27.04,Missed,,,,,,,,,,,,,,,,,,
304,PT03M04.00S,2025-03-07T02:03:15.4Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,54,45,2025-03-07T02:03:17Z,3040000,False,,,0,,A. Thompson REBOUND (Off:0 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,303.0,4.0,4.0,0.0,,,,,,,,,,,,,,
305,PT02M57.00S,2025-03-07T02:03:22.1Z,2,REGULAR,2pt,Jump Shot,[],1641708,79.71419185282524,66.17647058823529,1610612745,54,45,2025-03-07T02:03:29Z,3050000,False,81.0,138.0,1,right,MISS A. Thompson 16' pullup Shot,[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,16.01,Missed,,,,,,,,,,,,,,,,,,
306,PT02M55.00S,2025-03-07T02:03:25.0Z,2,REGULAR,rebound,offensive,[],1641708,,,1610612745,54,45,2025-03-07T02:03:25Z,3060000,False,,,0,,A. Thompson REBOUND (Off:1 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,305.0,5.0,4.0,1.0,,,,,,,,,,,,,,
307,PT02M51.00S,2025-03-07T02:03:28.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,89.70105124835742,3.6764705882352944,1610612745,54,45,2025-03-07T02:03:35Z,3070000,False,-232.0,44.0,1,right,MISS D. Brooks pullup 3PT,[1628415],1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,23.58,Missed,,,,,,,,,,,,,,,,,,
308,PT02M49.00S,2025-03-07T02:03:30.5Z,2,REGULAR,rebound,offensive,[],203500,,,1610612745,54,45,2025-03-07T02:03:35Z,3080000,False,,,0,,S. Adams REBOUND (Off:1 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Left Corner 3,24+ Left,,,307.0,3.0,2.0,1.0,,,,,,,,,,,,,,
309,PT02M46.00S,2025-03-07T02:03:33.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628415,94.30026281208936,50.73529411764706,1610612745,54,47,2025-03-07T02:03:41Z,3090000,False,4.0,1.0,1,right,D. Brooks cutting finger roll Layup (9 PTS) (S. Adams 4 AST),"[1628415, 203500]",1610612745.0,HOU,cutting finger roll,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,9.0,S. Adams,203500.0,4.0,,,,,,,,,,
311,PT02M31.00S,2025-03-07T02:03:48.4Z,2,REGULAR,3pt,Jump Shot,[],203468,32.013797634691194,65.19607843137256,1610612740,57,47,2025-03-07T02:03:56Z,3110000,False,-76.0,248.0,1,left,C. McCollum 25' 3PT pullup (11 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,25.98,Made,,,,,11.0,,,,,,,,,,,,,
312,PT02M12.00S,2025-03-07T02:04:07.0Z,2,REGULAR,3pt,Jump Shot,[],1631106,94.82588699080158,95.83333333333334,1610612745,57,50,2025-03-07T02:04:13Z,3120000,False,229.0,-4.0,1,right,T. Eason 3PT  (14 PTS) (A. Sengun 4 AST),"[1631106, 1630578]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,22.92,Made,,,,,14.0,A. Sengun,1630578.0,4.0,,,,,,,,,,
314,PT01M59.00S,2025-03-07T02:04:20.6Z,2,REGULAR,turnover,bad pass,[],1630530,,,1610612740,57,50,2025-03-07T02:04:26Z,3140000,False,,,0,,T. Murphy III bad pass TURNOVER (1 TO),"[1630530, 1631106]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Eason,1631106.0
315,PT01M59.00S,2025-03-07T02:04:20.6Z,2,REGULAR,steal,,[],1631106,,,1610612745,57,50,2025-03-07T02:04:23Z,3150000,False,,,0,,T. Eason STEAL (2 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
316,PT01M54.00S,2025-03-07T02:04:25.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,94.1688567674113,49.26470588235294,1610612745,57,52,2025-03-07T02:04:31Z,3160000,False,-4.0,2.0,1,right,A. Thompson running DUNK (7 PTS) (A. Sengun 5 AST),"[1641708, 1630578]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,7.0,A. Sengun,1630578.0,5.0,,,,,,,,,,
329,PT01M38.00S,2025-03-07T02:05:06.3Z,2,REGULAR,substitution,out,[],203500,,,1610612740,57,52,2025-03-07T02:06:14Z,3205000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT01M38.00S,2025-03-07T02:05:06.3Z,2,REGULAR,substitution,in,[],1630224,,,1610612740,57,52,2025-03-07T02:06:14Z,3217500,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M33.00S,2025-03-07T02:05:22.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,11.645860709592641,46.07843137254902,1610612740,57,52,2025-03-07T02:05:51Z,3230000,False,20.0,57.0,1,left,MISS C. McCollum 6' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,6.03,Missed,,,,,,,,,,,,,,,,,,
324,PT01M29.00S,2025-03-07T02:05:25.8Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,57,52,2025-03-07T02:05:25Z,3240000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,323.0,3.0,2.0,1.0,,,,,,,,,,,,,,
325,PT01M22.00S,2025-03-07T02:05:38.6Z,2,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612745,57,52,2025-03-07T02:06:05Z,3250000,False,,,0,,Y. Missi shooting personal FOUL (1 PF) (Sengun 2 FT),"[1642274, 1630578]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,1.0,0.0,,,Sengun,1630578.0,,,
327,PT01M22.00S,2025-03-07T02:06:06.7Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,57,52,2025-03-07T02:06:31Z,3270000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
328,PT01M22.00S,2025-03-07T02:06:06.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,57,52,2025-03-07T02:06:31Z,3280000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,327.0,,,,,,,,,,,,,,,,,
331,PT01M22.00S,2025-03-07T02:06:06.7Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,57,52,2025-03-07T02:06:31Z,3290000,False,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
332,PT01M19.00S,2025-03-07T02:06:09.7Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,57,52,2025-03-07T02:06:31Z,3300000,False,,,0,,Y. Missi REBOUND (Off:1 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,331.0,3.0,2.0,1.0,,,,,,,,,,,,,,
333,PT01M00.00S,2025-03-07T02:06:52.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612740,57,52,2025-03-07T02:06:59Z,3310000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (Murphy III 2 FT),"[1628415, 1630530]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,2.0,0.0,,,Murphy III,1630530.0,,,
335,PT01M00.00S,2025-03-07T02:07:20.5Z,2,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,58,52,2025-03-07T02:07:20Z,3330000,False,,,0,,T. Murphy III Free Throw 1 of 2 (20 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
336,PT01M00.00S,2025-03-07T02:07:36.6Z,2,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,59,52,2025-03-07T02:07:36Z,3340000,False,,,0,,T. Murphy III Free Throw 2 of 2 (21 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
337,PT00M48.60S,2025-03-07T02:07:52.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,86.15308804204993,49.01960784313725,1610612745,59,54,2025-03-07T02:08:05Z,3350000,False,-5.0,78.0,1,right,A. Sengun 7' driving Hook (10 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,7.79,Made,,,,,10.0,,,,,,,,,,,,,
339,PT00M31.10S,2025-03-07T02:08:11.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,6.1268068331143235,45.34313725490196,1610612740,59,54,2025-03-07T02:08:41Z,3370000,False,23.0,5.0,1,left,MISS C. McCollum driving Layup,[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,,,,,,,
340,PT00M29.00S,2025-03-07T02:08:13.8Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612745,59,54,2025-03-07T02:08:19Z,3380000,False,,,0,,D. Brooks REBOUND (Off:1 Def:3),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,339.0,4.0,3.0,1.0,,,,,,,,,,,,,,
341,PT00M27.10S,2025-03-07T02:08:15.6Z,2,REGULAR,turnover,bad pass,[],1630224,,,1610612745,59,54,2025-03-07T02:08:22Z,3390000,False,,,0,,J. Green bad pass TURNOVER (2 TO),"[1630224, 1628971]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Brown,1628971.0
342,PT00M27.10S,2025-03-07T02:08:15.6Z,2,REGULAR,steal,,[],1628971,,,1610612740,59,54,2025-03-07T02:08:17Z,3400000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
343,PT00M22.50S,2025-03-07T02:08:20.2Z,2,REGULAR,turnover,lost ball,[],1630530,,,1610612740,59,54,2025-03-07T02:09:12Z,3410000,False,,,0,,T. Murphy III lost ball TURNOVER (2 TO),"[1630530, 1630578]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Sengun,1630578.0
344,PT00M22.50S,2025-03-07T02:08:20.2Z,2,REGULAR,steal,,[],1630578,,,1610612745,59,54,2025-03-07T02:08:22Z,3420000,False,,,0,,A. Sengun STEAL (3 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
345,PT00M18.80S,2025-03-07T02:08:24.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,93.9060446780552,50.49019607843137,1610612745,59,56,2025-03-07T02:08:31Z,3430000,False,2.0,5.0,1,right,A. Thompson running DUNK (9 PTS) (T. Eason 3 AST),"[1641708, 1631106]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,9.0,T. Eason,1631106.0,3.0,,,,,,,,,,
347,PT00M03.20S,2025-03-07T02:08:43.5Z,2,REGULAR,3pt,Jump Shot,[],1630530,29.122864651773984,18.137254901960784,1610612740,59,56,2025-03-07T02:11:36Z,3450000,False,159.0,221.0,1,left,MISS T. Murphy III 27' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,27.27,Missed,,,,,,,,,,,,,,,,,,
348,PT00M03.20S,2025-03-07T02:08:43.5Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,59,56,2025-03-07T02:08:50Z,3460000,False,,,0,,A. Thompson REBOUND (Off:1 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,347.0,6.0,5.0,1.0,,,,,,,,,,,,,,
351,PT00M00.00S,2025-03-07T02:08:54.1Z,2,REGULAR,period,end,[],0,,,1610612745,59,56,2025-03-07T02:08:54Z,3490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2025-03-07T02:23:53.3Z,3,REGULAR,substitution,out,['startperiod'],1628971,,,1610612745,59,56,2025-03-07T02:24:09Z,3500000,False,,,0,,SUB out: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2025-03-07T02:23:53.3Z,3,REGULAR,substitution,in,['startperiod'],203482,,,1610612745,59,56,2025-03-07T02:24:09Z,3510000,False,,,0,,SUB in: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2025-03-07T02:24:16.2Z,3,REGULAR,period,start,[],0,,,1610612745,59,56,2025-03-07T02:24:16Z,3520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT11M38.00S,2025-03-07T02:24:37.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,5.469776609724048,55.14705882352941,1610612745,59,58,2025-03-07T02:24:43Z,3530000,False,-26.0,-1.0,1,left,A. Sengun Layup (12 PTS) (T. Eason 4 AST),"[1630578, 1631106]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.57,Made,,,,,12.0,T. Eason,1631106.0,4.0,,,,,,,,,,
