actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
169,PT00M22.50S,2024-11-04T00:37:19.0Z,1,REGULAR,substitution,out,[],1629726,,,1610612737,28,31,2024-11-04T00:39:01Z,1620000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M22.50S,2024-11-04T00:37:19.0Z,1,REGULAR,substitution,in,[],1630631,,,1610612737,28,31,2024-11-04T00:39:01Z,1630000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M22.50S,2024-11-04T00:37:19.0Z,1,REGULAR,substitution,in,[],1627742,,,1610612737,28,31,2024-11-04T00:39:01Z,1640000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M22.50S,2024-11-04T00:37:19.0Z,1,REGULAR,substitution,in,[],1630700,,,1610612737,28,31,2024-11-04T00:39:01Z,1650000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M20.70S,2024-11-04T00:37:50.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630552,10.068988173455978,54.65686274509803,1610612737,28,33,2024-11-04T00:39:24Z,1660000,False,-23.0,42.0,1,left,J. Johnson driving DUNK (7 PTS),[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.81,Made,,,,,7.0,,,,,,,,,,,,,
174,PT00M00.00S,2024-11-04T00:38:15.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,80.76544021024968,59.068627450980394,1610612740,30,33,2024-11-04T00:40:59Z,1670000,False,45.0,128.0,1,right,J. Alvarado 13' fadeaway Jump Shot (2 PTS),[1630631],1610612740.0,NOP,fadeaway,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,13.61,Made,,,,,2.0,,,,,,,,,,,,,
177,PT00M00.00S,2024-11-04T00:39:41.9Z,1,REGULAR,period,end,[],0,,,1610612737,30,33,2024-11-04T00:39:41Z,1680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2024-11-04T00:40:25.5Z,2,REGULAR,substitution,out,['startperiod'],1630527,,,1610612737,30,33,2024-11-04T00:40:42Z,1690000,False,,,0,,SUB out: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2024-11-04T00:40:25.5Z,2,REGULAR,substitution,out,['startperiod'],1627742,,,1610612737,30,33,2024-11-04T00:40:42Z,1700000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2024-11-04T00:40:25.5Z,2,REGULAR,substitution,out,['startperiod'],1631223,,,1610612737,30,33,2024-11-04T00:40:42Z,1710000,False,,,0,,SUB out: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2024-11-04T00:40:25.5Z,2,REGULAR,substitution,out,['startperiod'],1630700,,,1610612737,30,33,2024-11-04T00:40:42Z,1720000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2024-11-04T00:40:25.5Z,2,REGULAR,substitution,in,['startperiod'],1630526,,,1610612737,30,33,2024-11-04T00:40:42Z,1730000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2024-11-04T00:40:25.5Z,2,REGULAR,substitution,in,['startperiod'],1631288,,,1610612737,30,33,2024-11-04T00:40:42Z,1740000,False,,,0,,SUB in: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2024-11-04T00:40:25.5Z,2,REGULAR,substitution,in,['startperiod'],1642258,,,1610612737,30,33,2024-11-04T00:40:42Z,1750000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2024-11-04T00:40:25.5Z,2,REGULAR,substitution,in,['startperiod'],1629726,,,1610612737,30,33,2024-11-04T00:40:42Z,1760000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2024-11-04T00:40:58.2Z,2,REGULAR,period,start,[],0,,,0,30,33,2024-11-04T00:40:58Z,1770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT11M53.00S,2024-11-04T00:41:08.4Z,2,REGULAR,foul,personal,[],1630526,,,0,30,33,2024-11-04T00:41:18Z,1790000,False,,,0,,J. Robinson-Earl personal FOUL (1 PF),"[1630526, 1630552]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627963.0,,1.0,0.0,Johnson,1630552.0,,,,,,,
192,PT11M38.00S,2024-11-04T00:41:57.7Z,2,REGULAR,turnover,traveling,[],1629726,,,1610612737,30,33,2024-11-04T00:42:10Z,1830000,False,,,0,,G. Mathews traveling TURNOVER (1 TO),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,,,,,,,,204059.0,1.0,,,,,,,,,,,
193,PT11M16.00S,2024-11-04T00:42:26.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630526,83.52496714848883,53.92156862745098,1610612740,30,33,2024-11-04T00:42:32Z,1840000,False,20.0,102.0,1,right,MISS J. Robinson-Earl 10' pullup Shot,[1630526],1610612740.0,NOP,pullup,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),8-16 Center,10.43,Missed,,,,,,,,,,,,,,,,,,
194,PT11M14.00S,2024-11-04T00:42:28.3Z,2,REGULAR,rebound,offensive,[],1631288,,,1610612740,30,33,2024-11-04T00:42:28Z,1850000,False,,,0,,J. Cain REBOUND (Off:1 Def:0),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,In The Paint (Non-RA),8-16 Center,,,193.0,1.0,0.0,1.0,,,,,,,,,,,,,,
195,PT11M12.00S,2024-11-04T00:42:32.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641722,89.96386333771353,48.529411764705884,1610612740,30,33,2024-11-04T00:43:40Z,1860000,False,-7.0,42.0,1,right,MISS J. Hawkins driving Layup - blocked,"[1641722, 1630552]",1610612740.0,NOP,driving,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,4.24,Missed,,,,,,,,,,,,Johnson,1630552.0,,,,,
204,PT11M12.00S,2024-11-04T00:42:32.3Z,2,REGULAR,block,,[],1630552,,,1610612740,30,33,2024-11-04T00:43:24Z,1865000,False,,,0,,J. Johnson BLOCK (2 BLK),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
196,PT11M10.00S,2024-11-04T00:42:34.3Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,30,33,2024-11-04T00:43:40Z,1870000,False,,,0,,J. Johnson REBOUND (Off:1 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,195.0,3.0,2.0,1.0,,,,,,,,,,,,,,
197,PT11M03.00S,2024-11-04T00:42:39.6Z,2,REGULAR,3pt,Jump Shot,[],1629726,29.25427069645204,15.196078431372548,1610612737,30,36,2024-11-04T00:42:48Z,1880000,False,174.0,222.0,1,left,G. Mathews 28' 3PT  (5 PTS) (J. Johnson 2 AST),"[1629726, 1630552]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,28.25,Made,,,,,5.0,,,,,,,,,J. Johnson,1630552.0,2.0,,
199,PT10M47.00S,2024-11-04T00:42:58.1Z,2,REGULAR,turnover,out-of-bounds,[],1628464,,,1610612740,30,36,2024-11-04T00:43:06Z,1900000,False,,,0,,D. Theis lost ball out-of-bounds TURNOVER (1 TO),[1628464],1610612740.0,NOP,lost ball,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,1627529.0,1.0,,,,,,,,,,,
200,PT10M36.00S,2024-11-04T00:43:11.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642258,25.837713534822605,16.42156862745098,1610612737,30,36,2024-11-04T00:43:16Z,1910000,False,168.0,190.0,1,left,MISS Z. Risacher 25' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
201,PT10M33.00S,2024-11-04T00:43:14.0Z,2,REGULAR,rebound,defensive,[],1641722,,,1610612740,30,36,2024-11-04T00:43:16Z,1920000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:2),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,200.0,2.0,2.0,0.0,,,,,,,,,,,,,,
202,PT10M26.00S,2024-11-04T00:43:21.0Z,2,REGULAR,3pt,Jump Shot,[],1641722,74.58935611038108,13.480392156862745,1610612740,30,36,2024-11-04T00:43:26Z,1930000,False,-183.0,186.0,1,right,MISS J. Hawkins 26' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
203,PT10M23.00S,2024-11-04T00:43:24.0Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612737,30,36,2024-11-04T00:43:26Z,1940000,False,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,,,202.0,1.0,1.0,0.0,,,,,,,,,,,,,,
205,PT10M11.00S,2024-11-04T00:43:38.3Z,2,REGULAR,3pt,Jump Shot,[],1630552,29.77989487516426,30.88235294117647,1610612737,30,36,2024-11-04T00:44:32Z,1950000,False,96.0,227.0,1,left,MISS J. Johnson 24' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,24.67,Missed,,,,,,,,,,,,,,,,,,
206,PT10M09.00S,2024-11-04T00:43:40.3Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612740,30,36,2024-11-04T00:44:32Z,1960000,False,,,0,,D. Theis REBOUND (Off:0 Def:3),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Right Center,,,205.0,3.0,3.0,0.0,,,,,,,,,,,,,,
207,PT09M57.00S,2024-11-04T00:43:50.8Z,2,REGULAR,3pt,Jump Shot,[],1641722,66.3107752956636,50.98039215686274,1610612740,33,36,2024-11-04T00:45:02Z,1970000,False,5.0,264.0,1,right,J. Hawkins 26' 3PT pullup (5 PTS) (J. Alvarado 3 AST),"[1641722, 1630631]",1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,26.42,Made,,,,,5.0,,,,,,,,,J. Alvarado,1630631.0,3.0,,
209,PT09M41.00S,2024-11-04T00:44:10.2Z,2,REGULAR,foul,personal,['2freethrow'],1631288,,,1610612737,33,36,2024-11-04T00:44:18Z,1990000,False,,,0,,J. Cain shooting personal FOUL (1 PF) (Johnson 2 FT),"[1631288, 1630552]",1610612740.0,NOP,shooting,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,,,,,,,1627529.0,,1.0,0.0,Johnson,1630552.0,,,,,,,
211,PT09M41.00S,2024-11-04T00:44:42.9Z,2,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,33,37,2024-11-04T00:44:42Z,2010000,False,,,0,,J. Johnson Free Throw 1 of 2 (8 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
212,PT09M41.00S,2024-11-04T00:45:02.4Z,2,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,33,38,2024-11-04T00:45:02Z,2020000,False,,,0,,J. Johnson Free Throw 2 of 2 (9 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
213,PT09M28.00S,2024-11-04T00:45:16.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,82.86793692509855,50.0,1610612740,35,38,2024-11-04T00:45:55Z,2030000,False,0.0,109.0,1,right,D. Theis 10' floating Jump Shot (5 PTS) (J. Alvarado 4 AST),"[1628464, 1630631]",1610612740.0,NOP,floating,,,Theis,D. Theis,,,,,In The Paint (Non-RA),8-16 Center,10.85,Made,,,,,5.0,,,,,,,,,J. Alvarado,1630631.0,4.0,,
215,PT09M11.00S,2024-11-04T00:45:33.2Z,2,REGULAR,3pt,Jump Shot,[],1629726,28.728646517739815,27.205882352941174,1610612737,35,38,2024-11-04T00:46:11Z,2050000,False,114.0,218.0,1,left,MISS G. Mathews 24' pullup 3PT,[1629726],1610612737.0,ATL,pullup,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,24.56,Missed,,,,,,,,,,,,,,,,,,
216,PT09M08.00S,2024-11-04T00:45:36.2Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,35,38,2024-11-04T00:45:38Z,2060000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,215.0,2.0,2.0,0.0,,,,,,,,,,,,,,
217,PT09M02.00S,2024-11-04T00:45:41.4Z,2,REGULAR,3pt,Jump Shot,[],1641722,63.288436268068324,47.30392156862745,1610612740,35,38,2024-11-04T00:46:26Z,2070000,False,-13.0,293.0,1,right,MISS J. Hawkins 29' pullup 3PT,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,29.29,Missed,,,,,,,,,,,,,,,,,,
218,PT09M00.00S,2024-11-04T00:45:43.4Z,2,REGULAR,rebound,defensive,[],1642258,,,1610612737,35,38,2024-11-04T00:45:46Z,2080000,False,,,0,,Z. Risacher REBOUND (Off:1 Def:4),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Center,,,217.0,5.0,4.0,1.0,,,,,,,,,,,,,,
219,PT08M54.00S,2024-11-04T00:45:49.9Z,2,REGULAR,3pt,Jump Shot,[],1629726,28.597240473061763,19.362745098039216,1610612737,35,41,2024-11-04T00:46:01Z,2090000,False,153.0,216.0,1,left,G. Mathews 26' 3PT  (8 PTS) (Z. Risacher 1 AST),"[1629726, 1642258]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,26.51,Made,,,,,8.0,,,,,,,,,Z. Risacher,1642258.0,1.0,,
221,PT08M40.00S,2024-11-04T00:46:03.8Z,2,REGULAR,turnover,lost ball,[],1630631,,,1610612740,35,41,2024-11-04T00:46:10Z,2110000,False,,,0,,J. Alvarado lost ball TURNOVER (1 TO),"[1630631, 1630811]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,,,,,,,,,,Wallace,1630811.0
222,PT08M40.00S,2024-11-04T00:46:03.8Z,2,REGULAR,steal,,[],1630811,,,1610612737,35,41,2024-11-04T00:46:06Z,2120000,False,,,0,,K. Wallace STEAL (1 STL),[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
223,PT08M32.00S,2024-11-04T00:46:11.9Z,2,REGULAR,turnover,bad pass,[],1630811,,,1610612737,35,41,2024-11-04T00:46:17Z,2130000,False,,,0,,K. Wallace bad pass TURNOVER (1 TO),"[1630811, 1630526]",1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,1.0,,,,,,,,,,Robinson-Earl,1630526.0
224,PT08M32.00S,2024-11-04T00:46:11.9Z,2,REGULAR,steal,,[],1630526,,,1610612740,35,41,2024-11-04T00:46:14Z,2140000,False,,,0,,J. Robinson-Earl STEAL (1 STL),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
225,PT08M24.00S,2024-11-04T00:46:19.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630526,94.82588699080158,4.411764705882353,1610612740,38,41,2024-11-04T00:46:24Z,2150000,False,-228.0,-4.0,1,right,J. Robinson-Earl 3PT  (3 PTS) (J. Hawkins 2 AST),"[1630526, 1641722]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,22.79,Made,,,,,3.0,,,,,,,,,J. Hawkins,1641722.0,2.0,,
227,PT08M09.00S,2024-11-04T00:46:34.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,9.937582128777924,46.81372549019608,1610612737,38,43,2024-11-04T00:46:40Z,2170000,False,16.0,41.0,1,left,J. Johnson driving Layup (11 PTS) (K. Wallace 1 AST),"[1630552, 1630811]",1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,4.39,Made,,,,,11.0,,,,,,,,,K. Wallace,1630811.0,1.0,,
228,PT07M51.00S,2024-11-04T00:46:56.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641722,80.76544021024968,45.83333333333333,1610612740,38,43,2024-11-04T00:47:45Z,2180000,False,-21.0,128.0,1,right,MISS J. Hawkins 13' driving floating Shot,[1641722],1610612740.0,NOP,driving floating,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,13.0,Missed,,,,,,,,,,,,,,,,,,
229,PT07M49.00S,2024-11-04T00:46:58.6Z,2,REGULAR,rebound,offensive,[],1641722,,,1610612740,38,43,2024-11-04T00:47:45Z,2190000,False,,,0,,J. Hawkins REBOUND (Off:1 Def:2),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,,,228.0,3.0,2.0,1.0,,,,,,,,,,,,,,
230,PT07M43.00S,2024-11-04T00:47:00.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630526,87.07293035479631,97.79411764705883,1610612740,41,43,2024-11-04T00:47:06Z,2200000,False,239.0,69.0,1,right,J. Robinson-Earl 24' 3PT  (6 PTS) (J. Alvarado 5 AST),"[1630526, 1630631]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,24.88,Made,,,,,6.0,,,,,,,,,J. Alvarado,1630631.0,5.0,,
232,PT07M25.00S,2024-11-04T00:47:18.5Z,2,REGULAR,3pt,Jump Shot,[],1626204,27.54599211563732,19.362745098039216,1610612737,41,43,2024-11-04T00:47:23Z,2220000,False,153.0,206.0,1,left,MISS L. Nance Jr. 25' 3PT,[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,,
233,PT07M22.00S,2024-11-04T00:47:21.5Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612740,41,43,2024-11-04T00:47:23Z,2230000,False,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:1),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,232.0,3.0,1.0,2.0,,,,,,,,,,,,,,
234,PT07M10.00S,2024-11-04T00:47:34.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,91.01511169513797,59.068627450980394,1610612740,41,43,2024-11-04T00:49:06Z,2240000,False,45.0,32.0,1,right,MISS J. Alvarado driving floating bank Shot,[1630631],1610612740.0,NOP,driving floating bank,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,5.55,Missed,,,,,,,,,,,,,,,,,,
235,PT07M08.00S,2024-11-04T00:47:36.3Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612737,41,43,2024-11-04T00:47:38Z,2250000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,234.0,2.0,2.0,0.0,,,,,,,,,,,,,,
236,PT07M02.00S,2024-11-04T00:47:41.3Z,2,REGULAR,turnover,bad pass,[],1629726,,,1610612737,41,43,2024-11-04T00:47:46Z,2260000,False,,,0,,G. Mathews bad pass TURNOVER (2 TO),"[1629726, 1630631]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Mid-Range,16-24 Left Center,,,,,,,,,2.0,,,,,,,,,,Alvarado,1630631.0
237,PT07M02.00S,2024-11-04T00:47:41.3Z,2,REGULAR,steal,,[],1630631,,,1610612740,41,43,2024-11-04T00:47:43Z,2270000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
238,PT07M00.00S,2024-11-04T00:47:46.5Z,2,REGULAR,foul,personal,['2freethrow'],1630811,,,1610612740,41,43,2024-11-04T00:48:00Z,2280000,False,,,0,,K. Wallace shooting personal FOUL (2 PF) (Hawkins 2 FT),"[1630811, 1641722]",1610612737.0,ATL,shooting,,,Wallace,K. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627529.0,,2.0,0.0,Hawkins,1641722.0,,,,,,,
240,PT07M00.00S,2024-11-04T00:48:11.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641722,,,1610612740,42,43,2024-11-04T00:48:11Z,2300000,False,,,0,,J. Hawkins Free Throw 1 of 2 (6 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
242,PT07M00.00S,2024-11-04T00:48:12.8Z,2,REGULAR,substitution,out,[],1630631,,,1610612740,42,43,2024-11-04T00:48:41Z,2310000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M00.00S,2024-11-04T00:48:12.8Z,2,REGULAR,substitution,out,[],1631288,,,1610612740,42,43,2024-11-04T00:48:41Z,2320000,False,,,0,,SUB out: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M00.00S,2024-11-04T00:48:12.8Z,2,REGULAR,substitution,out,[],1630552,,,1610612740,42,43,2024-11-04T00:48:41Z,2330000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M00.00S,2024-11-04T00:48:12.8Z,2,REGULAR,substitution,out,[],1630811,,,1610612740,42,43,2024-11-04T00:48:41Z,2340000,False,,,0,,SUB out: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M00.00S,2024-11-04T00:48:12.8Z,2,REGULAR,substitution,out,[],1629726,,,1610612740,42,43,2024-11-04T00:48:41Z,2350000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M00.00S,2024-11-04T00:48:12.8Z,2,REGULAR,substitution,in,[],1627742,,,1610612740,42,43,2024-11-04T00:48:41Z,2360000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M00.00S,2024-11-04T00:48:12.8Z,2,REGULAR,substitution,in,[],1630527,,,1610612740,42,43,2024-11-04T00:48:41Z,2370000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M00.00S,2024-11-04T00:48:12.8Z,2,REGULAR,substitution,in,[],1631223,,,1610612740,42,43,2024-11-04T00:48:41Z,2380000,False,,,0,,SUB in: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M00.00S,2024-11-04T00:48:12.8Z,2,REGULAR,substitution,in,[],1629027,,,1610612740,42,43,2024-11-04T00:48:41Z,2390000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M00.00S,2024-11-04T00:48:12.8Z,2,REGULAR,substitution,in,[],1630700,,,1610612740,42,43,2024-11-04T00:48:41Z,2400000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M00.00S,2024-11-04T00:48:43.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641722,,,1610612740,43,43,2024-11-04T00:48:43Z,2410000,False,,,0,,J. Hawkins Free Throw 2 of 2 (7 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
253,PT06M42.00S,2024-11-04T00:48:59.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,10.85742444152431,47.05882352941176,1610612737,43,43,2024-11-04T00:49:58Z,2420000,False,15.0,50.0,1,left,MISS Z. Risacher driving finger roll Layup,[1642258],1610612737.0,ATL,driving finger roll,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,,,,,,,
254,PT06M40.00S,2024-11-04T00:49:01.7Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,43,43,2024-11-04T00:49:04Z,2430000,False,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,253.0,2.0,2.0,0.0,,,,,,,,,,,,,,
