actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
253,PT06M49.00S,2025-01-08T01:46:15.6Z,2,REGULAR,3pt,Jump Shot,[],1628978,67.7562417871222,46.32352941176471,1610612750,40,43,2025-01-08T01:46:19Z,2510000,False,-18.0,251.0,1,right,D. DiVincenzo 25' 3PT  (3 PTS) (R. Gobert 1 AST),"[1628978, 203497]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,25.13,Made,3.0,,,,,R. Gobert,203497.0,1.0,,,,,,,,,,
255,PT06M47.00S,2025-01-08T01:46:21.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612740,40,43,2025-01-08T01:46:21Z,2530000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M47.00S,2025-01-08T01:49:07.4Z,2,REGULAR,substitution,out,[],203468,,,1610612740,40,43,2025-01-08T01:49:26Z,2540000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M47.00S,2025-01-08T01:49:07.4Z,2,REGULAR,substitution,out,[],1630631,,,1610612740,40,43,2025-01-08T01:49:26Z,2550000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M47.00S,2025-01-08T01:49:07.4Z,2,REGULAR,substitution,out,[],1630526,,,1610612740,40,43,2025-01-08T01:49:26Z,2560000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M47.00S,2025-01-08T01:49:07.4Z,2,REGULAR,substitution,out,[],1629675,,,1610612740,40,43,2025-01-08T01:49:26Z,2570000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M47.00S,2025-01-08T01:49:07.4Z,2,REGULAR,substitution,in,[],1627749,,,1610612740,40,43,2025-01-08T01:49:26Z,2580000,False,,,0,,SUB in: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M47.00S,2025-01-08T01:49:07.4Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,40,43,2025-01-08T01:49:26Z,2590000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M47.00S,2025-01-08T01:49:07.4Z,2,REGULAR,substitution,in,[],1629627,,,1610612740,40,43,2025-01-08T01:49:26Z,2600000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M47.00S,2025-01-08T01:49:07.4Z,2,REGULAR,substitution,in,[],201144,,,1610612740,40,43,2025-01-08T01:49:26Z,2610000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M33.00S,2025-01-08T01:49:36.9Z,2,REGULAR,turnover,lost ball,[],1629627,,,1610612740,40,43,2025-01-08T01:49:40Z,2620000,False,,,0,,Z. Williamson lost ball TURNOVER (2 TO),"[1629627, 1630162]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Edwards,1630162.0
265,PT06M33.00S,2025-01-08T01:49:36.9Z,2,REGULAR,steal,,[],1630162,,,1610612750,40,43,2025-01-08T01:49:38Z,2630000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
266,PT06M30.00S,2025-01-08T01:49:40.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,93.77463863337714,50.49019607843137,1610612750,40,45,2025-01-08T01:49:46Z,2640000,False,2.0,6.0,1,right,A. Edwards running DUNK (16 PTS),[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.65,Made,16.0,,,,,,,,,,,,,,,,,
267,PT06M16.00S,2025-01-08T01:49:53.4Z,2,REGULAR,turnover,lost ball,[],1627749,,,1610612740,40,45,2025-01-08T01:49:57Z,2650000,False,,,0,,D. Murray lost ball TURNOVER (1 TO),"[1627749, 1630183]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,McDaniels,1630183.0
268,PT06M16.00S,2025-01-08T01:49:53.4Z,2,REGULAR,steal,,[],1630183,,,1610612750,40,45,2025-01-08T02:02:47Z,2660000,False,,,0,,J. McDaniels STEAL (2 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
269,PT05M56.00S,2025-01-08T01:50:13.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,73.27529566360053,9.068627450980392,1610612750,40,45,2025-01-08T01:50:16Z,2670000,False,-205.0,199.0,1,right,MISS D. DiVincenzo 28' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,28.53,Missed,,,,,,,,,,,,,,,,,,
270,PT05M54.00S,2025-01-08T01:50:15.0Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612740,40,45,2025-01-08T01:50:16Z,2680000,False,,,0,,D. Theis REBOUND (Off:1 Def:4),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Left Center,,,,269.0,5.0,4.0,1.0,,,,,,,,,,,,,
271,PT05M39.00S,2025-01-08T01:50:29.9Z,2,REGULAR,3pt,Jump Shot,[],1630529,7.046649145860711,2.941176470588235,1610612740,40,45,2025-01-08T01:50:34Z,2690000,False,235.0,14.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,23.57,Missed,,,,,,,,,,,,,,,,,,
272,PT05M38.00S,2025-01-08T01:50:30.9Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612740,40,45,2025-01-08T01:50:34Z,2700000,False,,,0,,D. Theis REBOUND (Off:2 Def:4),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Right Corner 3,24+ Right,,,,271.0,6.0,4.0,2.0,,,,,,,,,,,,,
273,PT05M36.00S,2025-01-08T01:50:33.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,26.62614980289093,80.3921568627451,1610612740,43,45,2025-01-08T01:50:38Z,2710000,False,-152.0,198.0,1,left,D. Murray 24' 3PT  (11 PTS) (D. Theis 2 AST),"[1627749, 1628464]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,24.95,Made,11.0,,,,,D. Theis,1628464.0,2.0,,,,,,,,,,
275,PT05M10.00S,2025-01-08T01:50:59.1Z,2,REGULAR,3pt,Jump Shot,[],1630183,95.0886990801577,95.34313725490196,1610612750,43,45,2025-01-08T01:51:02Z,2730000,False,227.0,-6.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,22.68,Missed,,,,,,,,,,,,,,,,,,
276,PT05M09.00S,2025-01-08T01:51:00.1Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612740,43,45,2025-01-08T01:51:02Z,2740000,False,,,0,,D. Theis REBOUND (Off:2 Def:5),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Right Corner 3,24+ Right,,,,275.0,7.0,5.0,2.0,,,,,,,,,,,,,
277,PT04M59.00S,2025-01-08T01:51:11.0Z,2,REGULAR,3pt,Jump Shot,[],1627749,25.706307490144546,81.61764705882352,1610612740,43,45,2025-01-08T01:51:15Z,2750000,False,-158.0,189.0,1,left,MISS D. Murray 24' 3PT,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,24.65,Missed,,,,,,,,,,,,,,,,,,
278,PT04M56.00S,2025-01-08T01:51:14.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,43,45,2025-01-08T01:51:15Z,2760000,False,,,0,,R. Gobert REBOUND (Off:0 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,277.0,7.0,7.0,0.0,,,,,,,,,,,,,
279,PT04M42.00S,2025-01-08T01:51:27.3Z,2,REGULAR,turnover,bad pass,[],1628978,,,1610612750,43,45,2025-01-08T01:51:30Z,2770000,False,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 1627749]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Murray,1627749.0
280,PT04M42.00S,2025-01-08T01:51:27.3Z,2,REGULAR,steal,,[],1627749,,,1610612740,43,45,2025-01-08T01:51:28Z,2780000,False,,,0,,D. Murray STEAL (3 STL),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
281,PT04M38.00S,2025-01-08T01:51:33.2Z,2,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612740,43,45,2025-01-08T01:51:42Z,2790000,False,,,0,,A. Edwards shooting personal FOUL (2 PF) (Boston 2 FT),"[1630162, 1630527]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628172.0,2.0,0.0,Boston,1630527.0,,,
283,PT04M38.00S,2025-01-08T01:52:04.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630527,,,1610612740,44,45,2025-01-08T01:52:04Z,2810000,False,,,0,,B. Boston Free Throw 1 of 2 (1 PTS),[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
284,PT04M38.00S,2025-01-08T01:52:04.7Z,2,REGULAR,substitution,out,[],1628464,,,1610612740,44,45,2025-01-08T01:52:15Z,2820000,False,,,0,,SUB out: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M38.00S,2025-01-08T01:52:04.7Z,2,REGULAR,substitution,in,[],1642274,,,1610612740,44,45,2025-01-08T01:52:15Z,2830000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M38.00S,2025-01-08T01:52:21.6Z,2,REGULAR,substitution,out,[],1628978,,,1610612740,44,45,2025-01-08T01:52:24Z,2840000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M38.00S,2025-01-08T01:52:21.6Z,2,REGULAR,substitution,in,[],203944,,,1610612740,44,45,2025-01-08T01:52:24Z,2850000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M38.00S,2025-01-08T01:52:25.6Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630527,,,1610612740,45,45,2025-01-08T01:52:25Z,2860000,False,,,0,,B. Boston Free Throw 2 of 2 (2 PTS),[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
289,PT04M23.00S,2025-01-08T01:52:42.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,92.19776609724047,47.549019607843135,1610612750,45,45,2025-01-08T02:04:15Z,2870000,False,-12.0,21.0,1,right,MISS J. McDaniels driving Layup - blocked,"[1630183, 1642274]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.42,Missed,,,,,,,,,Missi,1642274.0,,,,,,,,
290,PT04M23.00S,2025-01-08T01:52:42.1Z,2,REGULAR,block,,[],1642274,,,1610612750,45,45,2025-01-08T01:52:44Z,2880000,False,,,0,,Y. Missi BLOCK (1 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
291,PT04M20.00S,2025-01-08T01:52:45.1Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,45,45,2025-01-08T01:52:46Z,2890000,False,,,0,,Y. Missi REBOUND (Off:2 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,289.0,4.0,2.0,2.0,,,,,,,,,,,,,
292,PT04M14.00S,2025-01-08T01:52:52.8Z,2,REGULAR,violation,kicked ball,[],1630183,,,1610612740,45,45,2025-01-08T01:52:59Z,2900000,False,,,0,,J. McDaniels kicked ball VIOLATION,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,1628172.0,,,,,,,
293,PT04M14.00S,2025-01-08T01:53:00.3Z,2,REGULAR,substitution,out,[],1630527,,,1610612740,45,45,2025-01-08T01:53:03Z,2910000,False,,,0,,SUB out: B. Boston,[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M14.00S,2025-01-08T01:53:00.3Z,2,REGULAR,substitution,in,[],203468,,,1610612740,45,45,2025-01-08T01:53:03Z,2920000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M09.00S,2025-01-08T01:53:21.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.469776609724048,52.94117647058824,1610612740,45,45,2025-01-08T01:53:35Z,2930000,False,-15.0,-1.0,1,left,MISS Z. Williamson driving Layup - blocked,"[1629627, 203497]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,Gobert,203497.0,,,,,,,,
296,PT04M09.00S,2025-01-08T01:53:21.1Z,2,REGULAR,block,,[],203497,,,1610612740,45,45,2025-01-08T01:53:23Z,2940000,False,,,0,,R. Gobert BLOCK (3 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
297,PT04M08.00S,2025-01-08T01:53:22.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,45,45,2025-01-08T01:53:35Z,2950000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,295.0,,,,,,,,,,,,,,,,
299,PT04M01.00S,2025-01-08T01:53:46.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203468,13.222733245729303,3.6764705882352944,1610612740,45,45,2025-01-08T01:53:50Z,2970000,False,232.0,72.0,1,left,MISS C. McCollum 24' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,24.25,Missed,,,,,,,,,,,,,,,,,,
300,PT03M57.00S,2025-01-08T01:53:50.1Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,45,45,2025-01-08T01:53:50Z,2980000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,,,,299.0,3.0,3.0,0.0,,,,,,,,,,,,,
301,PT03M47.00S,2025-01-08T01:54:01.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,83.65637319316689,56.61764705882353,1610612750,45,45,2025-01-08T01:54:05Z,2990000,False,33.0,101.0,1,right,MISS A. Edwards 10' turnaround Shot,[1630162],1610612750.0,MIN,turnaround,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,10.64,Missed,,,,,,,,,,,,,,,,,,
302,PT03M43.00S,2025-01-08T01:54:05.0Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,45,45,2025-01-08T01:54:05Z,3000000,False,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,301.0,2.0,2.0,0.0,,,,,,,,,,,,,
303,PT03M42.00S,2025-01-08T01:54:09.8Z,2,REGULAR,turnover,backcourt,[],1630529,,,1610612740,45,45,2025-01-08T01:54:22Z,3010000,False,,,0,,H. Jones backcourt TURNOVER (2 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1628172.0,,,,,2.0,,
304,PT03M30.00S,2025-01-08T01:54:41.7Z,2,REGULAR,turnover,bad pass,[],203944,,,1610612750,45,45,2025-01-08T01:54:45Z,3020000,False,,,0,,J. Randle bad pass TURNOVER (2 TO),"[203944, 1629627]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Williamson,1629627.0
305,PT03M30.00S,2025-01-08T01:54:41.7Z,2,REGULAR,steal,,[],1629627,,,1610612740,45,45,2025-01-08T01:54:43Z,3030000,False,,,0,,Z. Williamson STEAL (1 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
306,PT03M25.00S,2025-01-08T01:54:47.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627749,11.777266754270697,3.9215686274509802,1610612740,48,45,2025-01-08T01:54:52Z,3040000,False,230.0,58.0,1,left,D. Murray 3PT running (14 PTS) (Z. Williamson 3 AST),"[1627749, 1629627]",1610612740.0,NOP,running,,,Murray,D. Murray,,,,,Right Corner 3,24+ Right,23.76,Made,14.0,,,,,Z. Williamson,1629627.0,3.0,,,,,,,,,,
308,PT03M22.00S,2025-01-08T01:54:55.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,48,45,2025-01-08T01:55:21Z,3060000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M22.00S,2025-01-08T01:57:22.2Z,2,REGULAR,substitution,out,[],1630183,,,1610612750,48,45,2025-01-08T01:57:40Z,3070000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M22.00S,2025-01-08T01:57:22.2Z,2,REGULAR,substitution,in,[],1629638,,,1610612750,48,45,2025-01-08T01:57:40Z,3080000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M07.00S,2025-01-08T01:57:59.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,86.5473061760841,50.245098039215684,1610612750,48,45,2025-01-08T01:58:03Z,3090000,False,1.0,74.0,1,right,MISS R. Gobert 7' Layup - blocked,"[203497, 1629627]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,,,,,,,,Williamson,1629627.0,,,,,,,,
312,PT03M07.00S,2025-01-08T01:57:59.5Z,2,REGULAR,block,,[],1629627,,,1610612750,48,45,2025-01-08T01:58:02Z,3100000,False,,,0,,Z. Williamson BLOCK (1 BLK),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
313,PT03M04.00S,2025-01-08T01:58:02.5Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,48,45,2025-01-08T01:58:03Z,3110000,False,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,311.0,2.0,2.0,0.0,,,,,,,,,,,,,
314,PT02M53.00S,2025-01-08T01:58:13.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.995400788436268,46.81372549019608,1610612740,48,45,2025-01-08T02:08:50Z,3120000,False,16.0,4.0,1,left,MISS Z. Williamson Layup,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,,
315,PT02M50.00S,2025-01-08T01:58:16.5Z,2,REGULAR,rebound,offensive,[],1629627,,,1610612740,48,45,2025-01-08T01:58:17Z,3130000,False,,,0,,Z. Williamson REBOUND (Off:3 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,314.0,4.0,1.0,3.0,,,,,,,,,,,,,
316,PT02M50.00S,2025-01-08T01:58:16.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,5.590000152587891,50.0,1610612740,50,45,2025-01-08T01:58:16Z,3140000,False,0.0,0.0,1,left,Z. Williamson tip Layup (8 PTS),[1629627],1610612740.0,NOP,tip,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
317,PT02M35.00S,2025-01-08T01:58:30.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,82.60512483574244,56.372549019607845,1610612750,50,45,2025-01-08T01:58:34Z,3150000,False,32.0,111.0,1,right,MISS J. Randle 11' pullup Shot,[203944],1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,11.55,Missed,,,,,,,,,,,,,,,,,,
318,PT02M33.00S,2025-01-08T01:58:32.6Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,50,45,2025-01-08T01:58:34Z,3160000,False,,,0,,H. Jones REBOUND (Off:0 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,317.0,3.0,3.0,0.0,,,,,,,,,,,,,
319,PT02M20.00S,2025-01-08T01:58:46.4Z,2,REGULAR,3pt,Jump Shot,[],1629627,3.3672798948751645,94.85294117647058,1610612740,50,45,2025-01-08T02:11:12Z,3170000,False,-224.0,-21.0,1,left,MISS Z. Williamson 3PT,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Left Corner 3,24+ Left,22.53,Missed,,,,,,,,,,,,,,,,,,
320,PT02M15.00S,2025-01-08T01:58:51.4Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,50,45,2025-01-08T01:58:51Z,3180000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,319.0,3.0,3.0,0.0,,,,,,,,,,,,,
321,PT02M11.00S,2025-01-08T01:58:54.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,72.09264126149803,76.7156862745098,1610612750,50,48,2025-01-08T01:59:00Z,3190000,False,134.0,210.0,1,right,A. Edwards 24' 3PT running (19 PTS) (J. Randle 1 AST),"[1630162, 203944]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,24.87,Made,19.0,,,,,J. Randle,203944.0,1.0,,,,,,,,,,
323,PT01M56.00S,2025-01-08T01:59:12.3Z,2,REGULAR,foul,personal,['2freethrow'],203944,,,1610612740,50,48,2025-01-08T01:59:19Z,3210000,False,,,0,,J. Randle shooting personal FOUL (2 PF) (Williamson 2 FT),"[203944, 1629627]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2003.0,2.0,0.0,Williamson,1629627.0,,,
325,PT01M56.00S,2025-01-08T01:59:37.7Z,2,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,50,48,2025-01-08T01:59:37Z,3230000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
326,PT01M56.00S,2025-01-08T01:59:37.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,50,48,2025-01-08T01:59:37Z,3240000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,325.0,,,,,,,,,,,,,,,,
327,PT01M56.00S,2025-01-08T01:59:51.6Z,2,REGULAR,substitution,out,[],1630529,,,1610612740,50,48,2025-01-08T01:59:56Z,3250000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M56.00S,2025-01-08T01:59:51.6Z,2,REGULAR,substitution,in,[],1630526,,,1610612740,50,48,2025-01-08T01:59:56Z,3260000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M56.00S,2025-01-08T02:00:12.8Z,2,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,51,48,2025-01-08T02:00:12Z,3270000,False,,,0,,Z. Williamson Free Throw 2 of 2 (9 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
330,PT01M48.00S,2025-01-08T02:00:26.0Z,2,REGULAR,foul,personal,[],203468,,,1610612750,51,48,2025-01-08T02:00:36Z,3280000,False,,,0,,C. McCollum personal FOUL (2 PF),"[203468, 201144]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1628172.0,2.0,0.0,Conley,201144.0,,,
333,PT01M48.00S,2025-01-08T02:00:37.8Z,2,REGULAR,substitution,in,[],1630529,,,1610612750,51,48,2025-01-08T02:00:48Z,3310000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M48.00S,2025-01-08T02:00:37.8Z,2,REGULAR,substitution,out,[],1629627,,,1610612750,51,48,2025-01-08T02:00:56Z,3320000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
