actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
255,PT03M26.00S,2025-03-14T00:56:22.2Z,2,REGULAR,rebound,defensive,[],1641810,,,1610612740,33,57,2025-03-14T00:57:36Z,2540000,False,,,0,,A. Reeves REBOUND (Off:1 Def:2),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,,,,,254.0,3.0,2.0,1.0,,,,,,,,,,,,
256,PT03M21.00S,2025-03-14T00:56:35.3Z,2,REGULAR,foul,personal,[],1631094,,,1610612740,33,57,2025-03-14T00:56:44Z,2550000,False,,,0,,P. Banchero personal FOUL (2 PF),"[1631094, 1630530]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,202027.0,2.0,0.0,Murphy III,1630530.0,,,,,,
258,PT03M21.00S,2025-03-14T00:56:52.6Z,2,REGULAR,substitution,out,[],1628971,,,1610612740,33,57,2025-03-14T00:56:55Z,2570000,False,,,0,,SUB out: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M21.00S,2025-03-14T00:56:52.6Z,2,REGULAR,substitution,in,[],1629627,,,1610612740,33,57,2025-03-14T00:56:55Z,2580000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M06.00S,2025-03-14T00:57:30.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631255,94.82588699080158,49.26470588235294,1610612740,35,57,2025-03-14T00:57:35Z,2600000,False,-4.0,-4.0,1,right,K. Matković cutting DUNK (6 PTS) (T. Murphy III 1 AST),"[1631255, 1630530]",1610612740.0,NOP,cutting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,6.0,,,,,,T. Murphy III,1630530.0,1.0,,,
263,PT02M51.00S,2025-03-14T00:57:46.2Z,2,REGULAR,3pt,Jump Shot,[],203484,28.465834428383708,22.54901960784314,1610612753,35,57,2025-03-14T00:57:53Z,2620000,False,137.0,215.0,1,left,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
264,PT02M48.00S,2025-03-14T00:57:49.2Z,2,REGULAR,rebound,offensive,[],1628371,,,1610612753,35,57,2025-03-14T00:57:53Z,2630000,False,,,0,,J. Isaac REBOUND (Off:1 Def:0),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Right Center,,,,,263.0,1.0,0.0,1.0,,,,,,,,,,,,
265,PT02M48.00S,2025-03-14T00:57:54.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629627,,,1610612753,35,57,2025-03-14T00:58:10Z,2640000,False,,,0,,Z. Williamson shooting personal FOUL (2 PF) (Isaac 2 FT),"[1629627, 1628371]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,202027.0,2.0,1.0,Isaac,1628371.0,,,,,,
267,PT02M48.00S,2025-03-14T00:58:09.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,35,57,2025-03-14T00:58:09Z,2660000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M48.00S,2025-03-14T01:00:27.8Z,2,REGULAR,substitution,out,[],1641810,,,1610612753,35,57,2025-03-14T01:00:49Z,2670000,False,,,0,,SUB out: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT02M48.00S,2025-03-14T01:00:27.8Z,2,REGULAR,substitution,out,[],1641783,,,1610612753,35,57,2025-03-14T01:00:49Z,2680000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M48.00S,2025-03-14T01:00:27.8Z,2,REGULAR,substitution,in,[],1628964,,,1610612753,35,57,2025-03-14T01:00:49Z,2690000,False,,,0,,SUB in: M. Bamba,[1628964],1610612740.0,NOP,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M48.00S,2025-03-14T01:00:27.8Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,35,57,2025-03-14T01:00:49Z,2700000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT02M48.00S,2025-03-14T01:01:18.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628371,,,1610612753,35,57,2025-03-14T01:01:18Z,2710000,False,,,0,,MISS J. Isaac Free Throw 1 of 2,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
273,PT02M48.00S,2025-03-14T01:01:18.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,35,57,2025-03-14T01:01:18Z,2720000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,272.0,,,,,,,,,,,,,,,
274,PT02M48.00S,2025-03-14T01:01:34.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628371,,,1610612753,35,58,2025-03-14T01:01:34Z,2730000,False,,,0,,J. Isaac Free Throw 2 of 2 (5 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
275,PT02M36.00S,2025-03-14T01:01:50.5Z,2,REGULAR,turnover,traveling,[],1630631,,,1610612740,35,58,2025-03-14T01:01:57Z,2740000,False,,,0,,J. Alvarado traveling TURNOVER (1 TO),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,,202027.0,,,,,,,,1.0,,
276,PT02M13.00S,2025-03-14T01:02:23.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631094,6.389618922470433,3.1862745098039214,1610612753,35,61,2025-03-14T01:02:28Z,2750000,False,234.0,8.0,1,left,P. Banchero 3PT  (22 PTS) (K. Caldwell-Pope 2 AST),"[1631094, 203484]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,23.42,Made,,,,,,,22.0,,,,,,K. Caldwell-Pope,203484.0,2.0,,,
278,PT01M55.00S,2025-03-14T01:02:40.3Z,2,REGULAR,turnover,bad pass,[],1630631,,,1610612740,35,61,2025-03-14T01:02:45Z,2770000,False,,,0,,J. Alvarado bad pass TURNOVER (2 TO),"[1630631, 1631094]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Banchero,1631094.0
279,PT01M55.00S,2025-03-14T01:02:40.3Z,2,REGULAR,steal,,[],1631094,,,1610612753,35,61,2025-03-14T01:02:42Z,2780000,False,,,0,,P. Banchero STEAL (3 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
280,PT01M50.00S,2025-03-14T01:02:45.8Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631094,23.340998685939553,11.76470588235294,1610612753,35,61,2025-03-14T01:03:40Z,2790000,False,191.0,167.0,1,left,MISS P. Banchero 25' running pullup 3PT,[1631094],1610612753.0,ORL,running pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
281,PT01M47.00S,2025-03-14T01:02:48.8Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,35,61,2025-03-14T01:02:52Z,2800000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,,,,,280.0,3.0,2.0,1.0,,,,,,,,,,,,
282,PT01M45.00S,2025-03-14T01:02:54.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630532,,,1610612740,35,61,2025-03-14T01:09:10Z,2810000,False,,,0,,F. Wagner transition take personal FOUL (1 PF) (Williamson 1 FT),"[1630532, 1629627]",1610612753.0,ORL,transition take,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,202058.0,1.0,0.0,Williamson,1629627.0,,,,,,
284,PT01M45.00S,2025-03-14T01:03:42.4Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630530,,,1610612740,36,61,2025-03-14T01:09:59Z,2830000,False,,,0,,T. Murphy III transition take Free Throw 1 of 1 (8 PTS),[1630530],1610612740.0,NOP,transition take,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
286,PT01M45.00S,2025-03-14T01:03:44.9Z,2,REGULAR,substitution,in,[],1629048,,,1610612753,36,61,2025-03-14T01:04:05Z,2850000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M45.00S,2025-03-14T01:03:44.9Z,2,REGULAR,substitution,out,[],1628371,,,1610612753,36,61,2025-03-14T01:05:06Z,2855000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT01M38.00S,2025-03-14T01:04:06.6Z,2,REGULAR,3pt,Jump Shot,[],1630631,93.24901445466492,95.34313725490196,1610612740,36,61,2025-03-14T01:04:14Z,2860000,False,227.0,11.0,1,right,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,22.7,Missed,,,,,,,,,,,,,,,,,,
288,PT01M36.00S,2025-03-14T01:04:08.6Z,2,REGULAR,rebound,offensive,[],1631255,,,1610612740,36,61,2025-03-14T01:04:08Z,2870000,False,,,0,,K. Matković REBOUND (Off:1 Def:3),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Right Corner 3,24+ Right,,,,,287.0,4.0,3.0,1.0,,,,,,,,,,,,
289,PT01M30.00S,2025-03-14T01:04:15.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,91.5407358738502,47.794117647058826,1610612740,36,61,2025-03-14T01:05:41Z,2880000,False,-11.0,27.0,1,right,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,,,,
290,PT01M30.00S,2025-03-14T01:04:15.6Z,2,REGULAR,rebound,offensive,[],1629627,,,1610612740,36,61,2025-03-14T01:04:23Z,2890000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,289.0,4.0,2.0,2.0,,,,,,,,,,,,
291,PT01M30.00S,2025-03-14T01:04:22.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629048,,,1610612740,36,61,2025-03-14T01:04:35Z,2900000,False,,,0,,G. Bitadze shooting personal FOUL (1 PF) (Williamson 2 FT),"[1629048, 1629627]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628485.0,1.0,0.0,Williamson,1629627.0,,,,,,
293,PT01M30.00S,2025-03-14T01:04:39.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629627,,,1610612740,37,61,2025-03-14T01:04:39Z,2920000,False,,,0,,Z. Williamson Free Throw 1 of 2 (12 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
294,PT01M30.00S,2025-03-14T01:04:53.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629627,,,1610612740,38,61,2025-03-14T01:04:53Z,2930000,False,,,0,,Z. Williamson Free Throw 2 of 2 (13 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
296,PT01M15.00S,2025-03-14T01:05:12.2Z,2,REGULAR,2pt,Jump Shot,[],1631094,6.1268068331143235,20.833333333333336,1610612753,38,63,2025-03-14T01:06:18Z,2940000,False,146.0,5.0,1,left,P. Banchero 14' step back Jump Shot (24 PTS),[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,14.59,Made,,,,,,,24.0,,,,,,,,,,,
297,PT00M57.00S,2025-03-14T01:05:31.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,90.22667542706965,46.81372549019608,1610612740,38,63,2025-03-14T01:05:38Z,2950000,False,-16.0,39.0,1,right,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,4.25,Missed,,,,,,,,,,,,,,,,,,
298,PT00M55.60S,2025-03-14T01:05:33.0Z,2,REGULAR,rebound,offensive,[],1631255,,,1610612740,38,63,2025-03-14T01:05:33Z,2960000,False,,,0,,K. Matković REBOUND (Off:2 Def:3),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,297.0,5.0,3.0,2.0,,,,,,,,,,,,
299,PT00M55.60S,2025-03-14T01:05:39.4Z,2,REGULAR,turnover,traveling,[],1631255,,,1610612740,38,63,2025-03-14T01:05:44Z,2970000,False,,,0,,K. Matković traveling TURNOVER (2 TO),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Mid-Range,8-16 Right,,,,,,,,,,202058.0,,,,,,,,2.0,,
300,PT00M28.30S,2025-03-14T01:06:23.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,31.09395532194481,38.48039215686275,1610612753,38,66,2025-03-14T01:07:15Z,2980000,False,58.0,240.0,1,left,F. Wagner 24' 3PT bank (20 PTS) (K. Caldwell-Pope 3 AST),"[1630532, 203484]",1610612753.0,ORL,bank,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,24.66,Made,,,,,,,20.0,,,,,,K. Caldwell-Pope,203484.0,3.0,,,
302,PT00M18.90S,2025-03-14T01:06:32.4Z,2,REGULAR,3pt,Jump Shot,[],1628964,92.19776609724047,3.431372549019608,1610612740,38,66,2025-03-14T01:07:49Z,3000000,False,-233.0,21.0,1,right,MISS M. Bamba 3PT,[1628964],1610612740.0,NOP,,,,Bamba,M. Bamba,,,,,Left Corner 3,24+ Left,23.37,Missed,,,,,,,,,,,,,,,,,,
303,PT00M15.50S,2025-03-14T01:06:35.8Z,2,REGULAR,rebound,defensive,[],202709,,,1610612753,38,66,2025-03-14T01:07:49Z,3010000,False,,,0,,C. Joseph REBOUND (Off:1 Def:2),[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Left Corner 3,24+ Left,,,,,302.0,3.0,2.0,1.0,,,,,,,,,,,,
304,PT00M03.60S,2025-03-14T01:06:47.8Z,2,REGULAR,3pt,Jump Shot,[],1631094,28.07161629434954,19.852941176470587,1610612753,38,66,2025-03-14T01:08:17Z,3020000,False,151.0,211.0,1,left,MISS P. Banchero 25' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,25.96,Missed,,,,,,,,,,,,,,,,,,
305,PT00M03.60S,2025-03-14T01:06:47.8Z,2,REGULAR,rebound,offensive,[],202709,,,1610612753,38,66,2025-03-14T01:07:02Z,3030000,False,,,0,,C. Joseph REBOUND (Off:2 Def:2),[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Right Center,,,,,304.0,4.0,2.0,2.0,,,,,,,,,,,,
306,PT00M00.00S,2025-03-14T01:06:59.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202709,5.590000152587891,50.0,1610612753,38,68,2025-03-14T01:08:41Z,3040000,False,0.0,0.0,1,left,C. Joseph tip Layup (5 PTS),[202709],1610612753.0,ORL,tip,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,5.0,,,,,,,,,,,
307,PT00M00.00S,2025-03-14T01:07:07.4Z,2,REGULAR,period,end,[],0,,,1610612740,38,68,2025-03-14T01:07:07Z,3050000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2025-03-14T01:22:04.6Z,3,REGULAR,substitution,out,['startperiod'],1630631,,,1610612740,38,68,2025-03-14T01:22:26Z,3060000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2025-03-14T01:22:04.6Z,3,REGULAR,substitution,out,['startperiod'],1628964,,,1610612740,38,68,2025-03-14T01:22:26Z,3070000,False,,,0,,SUB out: M. Bamba,[1628964],1610612740.0,NOP,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2025-03-14T01:22:04.6Z,3,REGULAR,substitution,out,['startperiod'],1629048,,,1610612740,38,68,2025-03-14T01:22:26Z,3080000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2025-03-14T01:22:04.6Z,3,REGULAR,substitution,in,['startperiod'],203468,,,1610612740,38,68,2025-03-14T01:22:26Z,3090000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2025-03-14T01:22:04.6Z,3,REGULAR,substitution,in,['startperiod'],1628971,,,1610612740,38,68,2025-03-14T01:22:26Z,3100000,False,,,0,,SUB in: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2025-03-14T01:22:04.6Z,3,REGULAR,substitution,in,['startperiod'],1628976,,,1610612740,38,68,2025-03-14T01:22:26Z,3110000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2025-03-14T01:22:24.1Z,3,REGULAR,period,start,[],0,,,1610612740,38,68,2025-03-14T01:22:27Z,3120000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT11M45.00S,2025-03-14T01:22:38.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,12.565703022339028,49.01960784313725,1610612740,40,68,2025-03-14T01:22:44Z,3130000,False,5.0,66.0,1,left,C. McCollum 6' driving floating Jump Shot (2 PTS) (Z. Williamson 2 AST),"[203468, 1629627]",1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,6.58,Made,,,,,,,2.0,,,,,,Z. Williamson,1629627.0,2.0,,,
317,PT11M13.00S,2025-03-14T01:23:15.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,79.97700394218134,56.86274509803921,1610612753,40,68,2025-03-14T01:23:47Z,3150000,False,34.0,136.0,1,right,MISS K. Caldwell-Pope 14' fadeaway Shot,[203484],1610612753.0,ORL,fadeaway,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,14.0,Missed,,,,,,,,,,,,,,,,,,
318,PT11M12.00S,2025-03-14T01:23:16.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,40,68,2025-03-14T01:23:47Z,3160000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,317.0,,,,,,,,,,,,,,,
319,PT11M12.00S,2025-03-14T01:23:20.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612753,40,68,2025-03-14T01:23:29Z,3170000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,202027.0,,,,,,,,,,
320,PT10M59.00S,2025-03-14T01:23:43.8Z,3,REGULAR,foul,technical,['1freethrow'],1628976,,,1610612740,40,68,2025-03-14T01:23:52Z,3180000,False,,,0,,W. Carter Jr. defensive-3-second technical FOUL (1 Tech),[1628976],1610612753.0,ORL,defensive-3-second,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right,,,,,,,,,,202058.0,2.0,1.0,,,,,,,,
321,PT10M59.00S,2025-03-14T01:23:57.0Z,3,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,41,68,2025-03-14T01:23:57Z,3190000,False,,,0,,T. Murphy III technical Free Throw 1 of 1 (9 PTS),[1630530],1610612740.0,NOP,technical,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
322,PT10M49.00S,2025-03-14T01:24:26.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631255,15.588042049934298,51.9607843137255,1610612740,41,68,2025-03-14T01:24:32Z,3200000,False,-10.0,94.0,1,left,MISS K. Matković 9' Hook,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),8-16 Center,9.45,Missed,,,,,,,,,,,,,,,,,,
323,PT10M49.00S,2025-03-14T01:24:26.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,41,68,2025-03-14T01:24:32Z,3210000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,322.0,,,,,,,,,,,,,,,
325,PT10M26.00S,2025-03-14T01:24:58.4Z,3,REGULAR,3pt,Jump Shot,[],202709,74.98357424441524,14.705882352941178,1610612753,41,68,2025-03-14T01:25:04Z,3230000,False,-176.0,183.0,1,right,MISS C. Joseph 25' step back 3PT,[202709],1610612753.0,ORL,step back,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,25.4,Missed,,,,,,,,,,,,,,,,,,
326,PT10M23.00S,2025-03-14T01:25:01.4Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,41,68,2025-03-14T01:25:04Z,3240000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,325.0,5.0,3.0,2.0,,,,,,,,,,,,
327,PT10M13.00S,2025-03-14T01:25:11.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631255,8.229303547963205,47.05882352941176,1610612740,41,68,2025-03-14T01:25:59Z,3250000,False,15.0,25.0,1,left,MISS K. Matković driving Layup - blocked,"[1631255, 203484]",1610612740.0,NOP,driving,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,2.89,Missed,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,,
328,PT10M13.00S,2025-03-14T01:25:11.5Z,3,REGULAR,block,,[],203484,,,1610612740,41,68,2025-03-14T01:25:14Z,3260000,False,,,0,,K. Caldwell-Pope BLOCK (1 BLK),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
329,PT10M10.00S,2025-03-14T01:25:14.5Z,3,REGULAR,rebound,defensive,[],202709,,,1610612753,41,68,2025-03-14T01:25:22Z,3270000,False,,,0,,C. Joseph REBOUND (Off:2 Def:3),[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,,,327.0,5.0,3.0,2.0,,,,,,,,,,,,
330,PT10M08.00S,2025-03-14T01:25:19.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631094,93.24901445466492,51.9607843137255,1610612753,41,68,2025-03-14T01:25:32Z,3280000,False,10.0,11.0,1,right,MISS P. Banchero running Layup - blocked,"[1631094, 1628971]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.47,Missed,Brown,1628971.0,,,,,,,,,,,,,,,,
331,PT10M08.00S,2025-03-14T01:25:19.2Z,3,REGULAR,block,,[],1628971,,,1610612753,41,68,2025-03-14T01:25:24Z,3290000,False,,,0,,B. Brown BLOCK (1 BLK),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
332,PT10M08.00S,2025-03-14T01:25:19.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,41,68,2025-03-14T01:25:32Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,330.0,,,,,,,,,,,,,,,
334,PT10M04.00S,2025-03-14T01:25:43.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1631094,76.42904073587385,42.15686274509804,1610612753,41,70,2025-03-14T01:27:17Z,3320000,False,-39.0,169.0,1,right,P. Banchero 17' turnaround fadeaway Jump Shot (26 PTS),[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,17.36,Made,,,,,,,26.0,,,,,,,,,,,
335,PT09M38.00S,2025-03-14T01:26:09.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,15.193823915900131,42.40196078431372,1610612740,41,70,2025-03-14T01:27:43Z,3330000,False,38.0,90.0,1,left,MISS B. Brown 9' driving floating Shot,[1628971],1610612740.0,NOP,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,9.8,Missed,,,,,,,,,,,,,,,,,,
336,PT09M36.00S,2025-03-14T01:26:11.4Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,41,70,2025-03-14T01:26:13Z,3340000,False,,,0,,P. Banchero REBOUND (Off:1 Def:7),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,335.0,8.0,7.0,1.0,,,,,,,,,,,,
337,PT09M17.00S,2025-03-14T01:26:30.9Z,3,REGULAR,3pt,Jump Shot,[],1630532,95.3515111695138,3.6764705882352944,1610612753,41,70,2025-03-14T01:26:36Z,3350000,False,-232.0,-9.0,1,right,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
