actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
372,PT09M28.00S,2025-02-24T01:20:42.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.77463863337714,52.69607843137255,1610612740,47,64,2025-02-24T01:20:50Z,3700000,False,13.0,6.0,1,right,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.48,Missed,,,,,,,,,,,,,,,,,,
373,PT09M27.00S,2025-02-24T01:20:43.3Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,47,64,2025-02-24T01:23:24Z,3710000,False,,,0,,Y. Missi REBOUND (Off:6 Def:7),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,372.0,13.0,7.0,6.0,,,,,,,,,,
374,PT09M26.00S,2025-02-24T01:20:48.4Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1642274,94.40999984741211,50.0,1610612740,49,64,2025-02-24T01:23:28Z,3720000,False,0.0,0.0,1,right,Y. Missi tip DUNK (6 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
375,PT09M09.00S,2025-02-24T01:21:02.3Z,3,REGULAR,3pt,Jump Shot,[],203084,8.492115637319317,4.411764705882353,1610612759,49,64,2025-02-24T01:21:06Z,3730000,False,228.0,27.0,1,left,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,,
376,PT09M07.00S,2025-02-24T01:21:04.3Z,3,REGULAR,rebound,offensive,[],202687,,,1610612759,49,64,2025-02-24T01:21:06Z,3740000,False,,,0,,B. Biyombo REBOUND (Off:2 Def:5),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Right Corner 3,24+ Right,,,,,,,375.0,7.0,5.0,2.0,,,,,,,,,,
377,PT09M00.00S,2025-02-24T01:21:10.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630170,6.1268068331143235,48.77450980392157,1610612759,49,64,2025-02-24T01:21:16Z,3750000,False,6.0,5.0,1,left,MISS D. Vassell driving DUNK,[1630170],1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,,,,,,,,,
378,PT08M58.00S,2025-02-24T01:21:12.9Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,49,64,2025-02-24T01:21:16Z,3760000,False,,,0,,Y. Missi REBOUND (Off:6 Def:8),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,377.0,14.0,8.0,6.0,,,,,,,,,,
379,PT08M54.00S,2025-02-24T01:21:17.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203482,96.00854139290408,96.56862745098039,1610612740,49,64,2025-02-24T01:21:23Z,3770000,False,233.0,-15.0,1,right,MISS K. Olynyk running 3PT,[203482],1610612740.0,NOP,running,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,23.33,Missed,,,,,,,,,,,,,,,,,,
380,PT08M52.00S,2025-02-24T01:21:22.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,49,64,2025-02-24T01:21:22Z,3780000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,379.0,,,,,,,,,,,,,
381,PT08M52.00S,2025-02-24T01:21:22.8Z,3,REGULAR,foul,personal,[],203084,,,1610612740,49,64,2025-02-24T01:21:31Z,3790000,False,,,0,,H. Barnes loose ball personal FOUL (1 PF),"[203084, 1642274]",1610612759.0,SAS,loose ball,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,,,,,,1.0,0.0,Missi,1642274.0
384,PT08M40.00S,2025-02-24T01:22:06.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,93.11760840998686,47.05882352941176,1610612740,49,64,2025-02-24T01:22:13Z,3820000,False,-15.0,12.0,1,right,MISS Z. Williamson Layup - blocked,"[1629627, 203084]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,Barnes,203084.0,,,,
385,PT08M40.00S,2025-02-24T01:22:06.8Z,3,REGULAR,block,,[],203084,,,1610612740,49,64,2025-02-24T01:22:10Z,3830000,False,,,0,,H. Barnes BLOCK (1 BLK),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
386,PT08M39.00S,2025-02-24T01:22:07.8Z,3,REGULAR,rebound,defensive,[],101108,,,1610612759,49,64,2025-02-24T01:25:11Z,3840000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,384.0,2.0,2.0,0.0,,,,,,,,,,
387,PT08M32.00S,2025-02-24T01:22:14.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203084,8.754927726675426,49.50980392156863,1610612759,49,64,2025-02-24T01:23:00Z,3850000,False,2.0,30.0,1,left,MISS H. Barnes running Layup,[203084],1610612759.0,SAS,running,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
388,PT08M30.00S,2025-02-24T01:22:16.9Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,49,64,2025-02-24T01:22:20Z,3860000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:6),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,387.0,6.0,6.0,0.0,,,,,,,,,,
390,PT08M23.00S,2025-02-24T01:22:37.4Z,3,REGULAR,turnover,bad pass,[],203482,,,1610612740,49,64,2025-02-24T01:25:58Z,3880000,False,,,0,,K. Olynyk bad pass TURNOVER (4 TO),"[203482, 202687]",1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,4.0,Biyombo,202687.0,,,,,,
391,PT08M23.00S,2025-02-24T01:22:37.4Z,3,REGULAR,steal,,[],202687,,,1610612759,49,64,2025-02-24T01:22:39Z,3890000,False,,,0,,B. Biyombo STEAL (1 STL),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
392,PT08M17.00S,2025-02-24T01:22:43.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,7.440867279894875,53.92156862745098,1610612759,49,64,2025-02-24T01:26:11Z,3900000,False,-20.0,17.0,1,left,MISS D. Fox running Layup - blocked,"[1628368, 1629627]",1610612759.0,SAS,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,Williamson,1629627.0,,,,
393,PT08M17.00S,2025-02-24T01:22:43.8Z,3,REGULAR,block,,[],1629627,,,1610612759,49,64,2025-02-24T01:22:46Z,3910000,False,,,0,,Z. Williamson BLOCK (2 BLK),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
394,PT08M17.00S,2025-02-24T01:22:43.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,49,64,2025-02-24T01:22:48Z,3920000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,392.0,,,,,,,,,,,,,
396,PT08M13.00S,2025-02-24T01:23:08.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628368,25.18068331143233,7.107843137254902,1610612759,49,64,2025-02-24T01:23:13Z,3940000,False,214.0,184.0,1,left,MISS D. Fox 28' 3PT,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,28.27,Missed,,,,,,,,,,,,,,,,,,
397,PT08M09.00S,2025-02-24T01:23:12.2Z,3,REGULAR,rebound,defensive,[],203482,,,1610612740,49,64,2025-02-24T01:23:13Z,3950000,False,,,0,,K. Olynyk REBOUND (Off:5 Def:4),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,,,,396.0,9.0,4.0,5.0,,,,,,,,,,
398,PT08M05.00S,2025-02-24T01:23:15.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,71.43561103810775,12.990196078431374,1610612740,52,64,2025-02-24T01:23:23Z,3960000,False,-185.0,216.0,1,right,T. Murphy III 28' 3PT running (5 PTS) (C. McCollum 5 AST),"[1630530, 203468]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,28.44,Made,5.0,C. McCollum,203468.0,5.0,,,,,,,,,,,,,,
400,PT08M02.00S,2025-02-24T01:23:29.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,52,64,2025-02-24T01:23:29Z,3980000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT08M02.00S,2025-02-24T01:25:47.2Z,3,REGULAR,substitution,out,[],1629627,,,1610612759,52,64,2025-02-24T01:26:07Z,3990000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT08M02.00S,2025-02-24T01:25:47.2Z,3,REGULAR,substitution,in,[],1628971,,,1610612759,52,64,2025-02-24T01:26:07Z,4000000,False,,,0,,SUB in: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT07M49.00S,2025-02-24T01:26:31.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,13.87976346911958,46.32352941176471,1610612759,52,64,2025-02-24T01:26:38Z,4010000,False,18.0,78.0,1,left,MISS D. Fox 8' driving floating Shot,[1628368],1610612759.0,SAS,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,8.01,Missed,,,,,,,,,,,,,,,,,,
405,PT07M43.00S,2025-02-24T01:26:36.5Z,3,REGULAR,rebound,offensive,[],202687,,,1610612759,52,64,2025-02-24T01:26:36Z,4020000,False,,,0,,B. Biyombo REBOUND (Off:3 Def:5),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,404.0,8.0,5.0,3.0,,,,,,,,,,
406,PT07M35.00S,2025-02-24T01:26:44.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],101108,6.1268068331143235,30.637254901960787,1610612759,52,64,2025-02-24T01:27:38Z,4030000,False,97.0,5.0,1,left,MISS C. Paul 9' fadeaway Shot,[101108],1610612759.0,SAS,fadeaway,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,9.69,Missed,,,,,,,,,,,,,,,,,,
407,PT07M33.00S,2025-02-24T01:26:46.6Z,3,REGULAR,rebound,defensive,[],203482,,,1610612740,52,64,2025-02-24T01:26:50Z,4040000,False,,,0,,K. Olynyk REBOUND (Off:5 Def:5),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Right,,,,,,,406.0,10.0,5.0,5.0,,,,,,,,,,
408,PT07M26.00S,2025-02-24T01:26:57.4Z,3,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612740,52,64,2025-02-24T01:27:05Z,4050000,False,,,0,,D. Vassell shooting personal FOUL (1 PF) (Olynyk 2 FT),"[1630170, 203482]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628481.0,,,,,,1.0,0.0,Olynyk,203482.0
410,PT07M26.00S,2025-02-24T01:27:22.4Z,3,REGULAR,freethrow,1 of 2,[],203482,,,1610612740,53,64,2025-02-24T01:27:22Z,4070000,False,,,0,,K. Olynyk Free Throw 1 of 2 (11 PTS),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
411,PT07M26.00S,2025-02-24T01:27:23.4Z,3,REGULAR,substitution,out,[],101108,,,1610612740,53,64,2025-02-24T01:27:28Z,4080000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M26.00S,2025-02-24T01:27:23.4Z,3,REGULAR,substitution,out,[],203084,,,1610612740,53,64,2025-02-24T01:27:28Z,4090000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M26.00S,2025-02-24T01:27:23.4Z,3,REGULAR,substitution,in,[],1642264,,,1610612740,53,64,2025-02-24T01:27:28Z,4100000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M26.00S,2025-02-24T01:27:23.4Z,3,REGULAR,substitution,in,[],1631110,,,1610612740,53,64,2025-02-24T01:27:28Z,4110000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT07M26.00S,2025-02-24T01:27:46.3Z,3,REGULAR,freethrow,2 of 2,[],203482,,,1610612740,54,64,2025-02-24T01:27:46Z,4120000,False,,,0,,K. Olynyk Free Throw 2 of 2 (12 PTS),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
416,PT07M15.00S,2025-02-24T01:28:00.4Z,3,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612759,54,64,2025-02-24T01:28:08Z,4130000,False,,,0,,D. Fox bad pass out-of-bounds TURNOVER (4 TO),[1628368],1610612759.0,SAS,bad pass,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,200834.0,4.0,,,,,,,,
417,PT07M07.00S,2025-02-24T01:28:18.1Z,3,REGULAR,foul,personal,[],1631110,,,1610612740,54,64,2025-02-24T01:28:24Z,4140000,False,,,0,,J. Sochan personal FOUL (2 PF),"[1631110, 1642274]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,200834.0,,,,,,2.0,0.0,Missi,1642274.0
419,PT07M01.00S,2025-02-24T01:28:41.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612740,54,64,2025-02-24T01:29:35Z,4160000,False,,,0,,D. Fox personal FOUL (1 PF) (Olynyk 2 FT),"[1628368, 203482]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,,,,,,201245.0,,,,,,1.0,0.0,Olynyk,203482.0
421,PT07M01.00S,2025-02-24T01:29:36.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203482,,,1610612740,55,64,2025-02-24T01:29:36Z,4180000,False,,,0,,K. Olynyk Free Throw 1 of 2 (13 PTS),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
422,PT07M01.00S,2025-02-24T01:29:50.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203482,,,1610612740,56,64,2025-02-24T01:29:50Z,4190000,False,,,0,,K. Olynyk Free Throw 2 of 2 (14 PTS),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
423,PT06M53.00S,2025-02-24T01:30:02.3Z,3,REGULAR,3pt,Jump Shot,[],1631110,4.02431011826544,95.83333333333334,1610612759,56,64,2025-02-24T01:30:08Z,4200000,False,-229.0,-15.0,1,left,MISS J. Sochan 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
424,PT06M51.00S,2025-02-24T01:30:04.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,56,64,2025-02-24T01:30:08Z,4210000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,423.0,,,,,,,,,,,,,
426,PT06M36.00S,2025-02-24T01:30:23.0Z,3,REGULAR,2pt,Jump Shot,[],203468,78.79434954007884,71.56862745098039,1610612740,58,64,2025-02-24T01:30:45Z,4230000,False,108.0,147.0,1,right,C. McCollum 18' step back Jump Shot (12 PTS),[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right Center,18.21,Made,12.0,,,,,,,,,,,,,,,,,
427,PT06M22.00S,2025-02-24T01:30:36.2Z,3,REGULAR,3pt,Jump Shot,[],1642264,24.78646517739816,12.009803921568627,1610612759,58,64,2025-02-24T01:30:42Z,4240000,False,190.0,180.0,1,left,MISS S. Castle 26' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
428,PT06M20.00S,2025-02-24T01:30:38.2Z,3,REGULAR,rebound,defensive,[],203482,,,1610612740,58,64,2025-02-24T01:30:42Z,4250000,False,,,0,,K. Olynyk REBOUND (Off:5 Def:6),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,,,,427.0,11.0,6.0,5.0,,,,,,,,,,
429,PT06M12.00S,2025-02-24T01:30:46.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,93.64323258869908,57.59803921568627,1610612740,58,64,2025-02-24T01:30:51Z,4260000,False,38.0,7.0,1,right,MISS B. Brown driving Layup - blocked,"[1628971, 1631110]",1610612740.0,NOP,driving,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,3.87,Missed,,,,,,,,,,,,,Sochan,1631110.0,,,,
430,PT06M12.00S,2025-02-24T01:30:46.8Z,3,REGULAR,block,,[],1631110,,,1610612740,58,64,2025-02-24T01:30:49Z,4270000,False,,,0,,J. Sochan BLOCK (1 BLK),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
431,PT06M11.00S,2025-02-24T01:30:47.8Z,3,REGULAR,rebound,defensive,[],1631110,,,1610612759,58,64,2025-02-24T01:31:13Z,4280000,False,,,0,,J. Sochan REBOUND (Off:2 Def:4),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,429.0,6.0,4.0,2.0,,,,,,,,,,
432,PT06M06.00S,2025-02-24T01:30:55.2Z,3,REGULAR,foul,personal,['2freethrow'],203468,,,1610612759,58,64,2025-02-24T01:31:02Z,4290000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Sochan 2 FT),"[203468, 1631110]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,,,,,,1.0,0.0,Sochan,1631110.0
434,PT06M06.00S,2025-02-24T01:31:22.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631110,,,1610612759,58,64,2025-02-24T01:31:53Z,4310000,False,,,0,,MISS J. Sochan Free Throw 1 of 2,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
435,PT06M06.00S,2025-02-24T01:31:22.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,58,64,2025-02-24T01:31:53Z,4320000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,434.0,,,,,,,,,,,,,
436,PT06M06.00S,2025-02-24T01:31:25.0Z,3,REGULAR,substitution,out,[],202687,,,1610612759,58,64,2025-02-24T01:31:34Z,4330000,False,,,0,,SUB out: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M06.00S,2025-02-24T01:31:25.0Z,3,REGULAR,substitution,out,[],1630170,,,1610612759,58,64,2025-02-24T01:31:34Z,4340000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT06M06.00S,2025-02-24T01:31:25.0Z,3,REGULAR,substitution,in,[],1630577,,,1610612759,58,64,2025-02-24T01:31:34Z,4350000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT06M06.00S,2025-02-24T01:31:25.0Z,3,REGULAR,substitution,in,[],1629640,,,1610612759,58,64,2025-02-24T01:31:34Z,4360000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT06M06.00S,2025-02-24T01:31:22.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631110,,,1610612759,58,64,2025-02-24T01:31:53Z,4370000,False,,,0,,MISS J. Sochan Free Throw 2 of 2,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
441,PT06M05.00S,2025-02-24T01:31:23.1Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,58,64,2025-02-24T01:32:32Z,4380000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:7),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,440.0,7.0,7.0,0.0,,,,,,,,,,
442,PT05M40.00S,2025-02-24T01:32:14.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,93.9060446780552,46.568627450980394,1610612740,60,64,2025-02-24T02:04:45Z,4390000,False,-17.0,5.0,1,right,B. Brown driving finger roll Layup (2 PTS) (Y. Missi 1 AST),"[1628971, 1642274]",1610612740.0,NOP,driving finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.79,Made,2.0,Y. Missi,1642274.0,1.0,,,,,,,,,,,,,,
444,PT05M32.00S,2025-02-24T01:32:22.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,13.354139290407357,48.28431372549019,1610612759,60,64,2025-02-24T01:33:08Z,4410000,False,9.0,73.0,1,left,MISS S. Castle 7' driving floating Shot,[1642264],1610612759.0,SAS,driving floating,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,7.35,Missed,,,,,,,,,,,,,,,,,,
445,PT05M30.00S,2025-02-24T01:32:24.9Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,60,64,2025-02-24T01:32:27Z,4420000,False,,,0,,Y. Missi REBOUND (Off:6 Def:9),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,444.0,15.0,9.0,6.0,,,,,,,,,,
446,PT05M25.00S,2025-02-24T01:32:30.2Z,3,REGULAR,3pt,Jump Shot,[],1630530,62.23718791064389,39.705882352941174,1610612740,60,64,2025-02-24T01:33:40Z,4430000,False,-51.0,302.0,1,right,MISS T. Murphy III 30' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,30.69,Missed,,,,,,,,,,,,,,,,,,
447,PT05M25.00S,2025-02-24T01:32:30.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,60,64,2025-02-24T01:33:40Z,4440000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,446.0,,,,,,,,,,,,,
449,PT05M21.00S,2025-02-24T01:32:40.0Z,3,REGULAR,substitution,out,[],203482,,,1610612740,60,64,2025-02-24T01:32:46Z,4460000,False,,,0,,SUB out: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M21.00S,2025-02-24T01:32:40.0Z,3,REGULAR,substitution,in,[],1641722,,,1610612740,60,64,2025-02-24T01:32:46Z,4470000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M14.00S,2025-02-24T01:33:03.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203468,70.25295663600527,79.65686274509804,1610612740,60,64,2025-02-24T01:33:08Z,4480000,False,148.0,227.0,1,right,MISS C. McCollum 27' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,27.12,Missed,,,,,,,,,,,,,,,,,,
452,PT05M11.00S,2025-02-24T01:33:06.7Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612759,60,64,2025-02-24T01:33:08Z,4490000,False,,,0,,D. Fox REBOUND (Off:1 Def:6),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,,,451.0,7.0,6.0,1.0,,,,,,,,,,
453,PT05M03.00S,2025-02-24T01:33:15.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,13.61695137976347,37.254901960784316,1610612759,60,66,2025-02-24T01:34:46Z,4500000,False,64.0,75.0,1,left,D. Fox 9' driving floating Jump Shot (10 PTS),[1628368],1610612759.0,SAS,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Right,9.88,Made,10.0,,,,,,,,,,,,,,,,,
454,PT04M40.00S,2025-02-24T01:33:37.9Z,3,REGULAR,3pt,Jump Shot,[],1628971,73.27529566360053,14.460784313725492,1610612740,60,66,2025-02-24T01:35:07Z,4510000,False,-178.0,199.0,1,right,MISS B. Brown 26' 3PT,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,26.66,Missed,,,,,,,,,,,,,,,,,,
455,PT04M36.00S,2025-02-24T01:33:41.9Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,60,66,2025-02-24T01:33:44Z,4520000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,454.0,2.0,1.0,1.0,,,,,,,,,,
