actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
525,PT12M00.00S,2023-11-16T04:53:34.3Z,4,REGULAR,substitution,out,['startperiod'],1629731,,,1610612739,75,83,2023-11-16T04:55:48Z,5170000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2023-11-16T04:53:34.3Z,4,REGULAR,substitution,out,['startperiod'],1628386,,,1610612739,75,83,2023-11-16T04:55:48Z,5180000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2023-11-16T04:53:34.3Z,4,REGULAR,substitution,in,['startperiod'],1631101,,,1610612739,75,83,2023-11-16T04:55:48Z,5190000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2023-11-16T04:53:34.3Z,4,REGULAR,substitution,in,['startperiod'],1629622,,,1610612739,75,83,2023-11-16T04:55:48Z,5200000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2023-11-16T04:53:34.3Z,4,REGULAR,substitution,in,['startperiod'],1627777,,,1610612739,75,83,2023-11-16T04:55:48Z,5210000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2023-11-16T04:55:58.5Z,4,REGULAR,period,start,[],0,,,1610612739,75,83,2023-11-16T04:55:58Z,5220000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT11M44.00S,2023-11-16T04:56:13.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,91.93495400788436,45.09803921568628,1610612739,75,85,2023-11-16T04:56:19Z,5230000,False,-25.0,23.0,1,right,M. Strus cutting Layup (11 PTS) (E. Mobley 3 AST),"[1629622, 1630596]",1610612739.0,CLE,cutting,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,3.38,Made,,11.0,E. Mobley,1630596.0,3.0,,,,,,,,,,,,,
533,PT11M23.00S,2023-11-16T04:56:34.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629680,7.178055190538765,49.01960784313725,1610612757,77,85,2023-11-16T04:56:42Z,5250000,False,5.0,15.0,1,left,M. Thybulle cutting DUNK (11 PTS) (J. Walker 1 AST),"[1629680, 1631133]",1610612757.0,POR,cutting,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,1.58,Made,,11.0,J. Walker,1631133.0,1.0,,,,,,,,,,,,,
536,PT11M04.00S,2023-11-16T04:57:02.9Z,4,REGULAR,3pt,Jump Shot,[],1629622,65.25952693823915,28.676470588235293,1610612739,77,85,2023-11-16T04:57:08Z,5280000,False,-107.0,274.0,1,right,MISS M. Strus 29' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,29.41,Missed,,,,,,,,,,,,,,,,,,
537,PT11M01.00S,2023-11-16T04:57:05.9Z,4,REGULAR,rebound,offensive,[],1627747,,,1610612739,77,85,2023-11-16T04:57:08Z,5290000,False,,,0,,C. LeVert REBOUND (Off:1 Def:4),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,536.0,,,,,5.0,4.0,1.0,,,,,,,,,,
538,PT11M01.00S,2023-11-16T04:57:07.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627747,94.40999984741211,50.0,1610612739,77,87,2023-11-16T04:57:07Z,5300000,False,0.0,0.0,1,right,C. LeVert tip Layup (13 PTS),[1627747],1610612739.0,CLE,tip,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,0.0,Made,,13.0,,,,,,,,,,,,,,,,
539,PT10M44.00S,2023-11-16T04:57:22.7Z,4,REGULAR,3pt,Jump Shot,[],1631133,23.866622864651774,86.76470588235294,1610612757,77,87,2023-11-16T04:57:26Z,5310000,False,-184.0,172.0,1,left,MISS J. Walker 25' 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,,,,,,,,,,,,,,,,,
540,PT10M42.00S,2023-11-16T04:57:24.7Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612739,77,87,2023-11-16T04:57:26Z,5320000,False,,,0,,M. Strus REBOUND (Off:1 Def:2),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,539.0,,,,,3.0,2.0,1.0,,,,,,,,,,
541,PT10M33.00S,2023-11-16T04:57:35.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.9060446780552,46.32352941176471,1610612739,77,89,2023-11-16T04:57:39Z,5330000,False,-18.0,5.0,1,right,E. Mobley cutting Layup (19 PTS) (M. Strus 7 AST),"[1630596, 1629622]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.9,Made,,19.0,M. Strus,1629622.0,7.0,,,,,,,,,,,,,
543,PT10M25.00S,2023-11-16T04:57:47.8Z,4,REGULAR,foul,offensive,[],1631133,,,1610612757,77,89,2023-11-16T04:57:56Z,5350000,False,,,0,,J. Walker offensive FOUL (2 PF),"[1631133, 1629622]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,201246.0,2.0,0.0,Strus,1629622.0,,,,,
545,PT10M25.00S,2023-11-16T04:57:47.8Z,4,REGULAR,turnover,offensive foul,[],1631133,,,1610612757,77,89,2023-11-16T04:57:47Z,5370000,False,,,0,,J. Walker offensive foul TURNOVER (2 TO),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,201246.0,,,,,,,2.0,,
546,PT10M06.00S,2023-11-16T04:58:18.1Z,4,REGULAR,turnover,bad pass,[],1629622,,,1610612739,77,89,2023-11-16T04:58:22Z,5380000,False,,,0,,M. Strus bad pass TURNOVER (2 TO),"[1629622, 1629680]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Thybulle,1629680.0
547,PT10M06.00S,2023-11-16T04:58:18.1Z,4,REGULAR,steal,,[],1629680,,,1610612757,77,89,2023-11-16T04:58:19Z,5390000,False,,,0,,M. Thybulle STEAL (3 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
548,PT10M03.00S,2023-11-16T04:58:21.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629680,4.28712220762155,51.470588235294116,1610612757,79,89,2023-11-16T04:58:27Z,5400000,False,-7.0,-12.0,1,left,M. Thybulle running Layup (13 PTS),[1629680],1610612757.0,POR,running,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,1.43,Made,,13.0,,,,,,,,,,,,,,,,
549,PT09M44.00S,2023-11-16T04:58:39.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,94.95729303547962,47.794117647058826,1610612739,79,91,2023-11-16T04:58:45Z,5410000,False,-11.0,-5.0,1,right,D. Mitchell driving Layup (27 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.21,Made,,27.0,,,,,,,,,,,,,,,,
550,PT09M26.00S,2023-11-16T04:58:57.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630219,7.835085413929041,42.40196078431372,1610612757,81,91,2023-11-16T04:59:19Z,5420000,False,38.0,21.0,1,left,S. Mays driving finger roll Layup (10 PTS),[1630219],1610612757.0,POR,driving finger roll,,,Mays,S. Mays,,,,,Restricted Area,0-8 Center,4.35,Made,,10.0,,,,,,,,,,,,,,,,
551,PT09M09.00S,2023-11-16T04:59:14.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.77463863337714,45.83333333333333,1610612739,81,91,2023-11-16T04:59:21Z,5430000,False,-21.0,6.0,1,right,MISS C. LeVert driving Layup,[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,2.16,Missed,,,,,,,,,,,,,,,,,,
553,PT09M05.00S,2023-11-16T04:59:18.2Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,81,91,2023-11-16T04:59:21Z,5450000,False,,,0,,E. Mobley REBOUND (Off:3 Def:8),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,551.0,,,,,11.0,8.0,3.0,,,,,,,,,,
554,PT09M05.00S,2023-11-16T04:59:18.0Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630596,94.40999984741211,50.0,1610612739,81,93,2023-11-16T04:59:28Z,5460000,False,0.0,0.0,1,right,E. Mobley tip DUNK (21 PTS),[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.0,Made,,21.0,,,,,,,,,,,,,,,,
555,PT08M55.00S,2023-11-16T04:59:28.5Z,4,REGULAR,3pt,Jump Shot,[],1641871,33.590670170827856,37.254901960784316,1610612757,81,93,2023-11-16T04:59:34Z,5470000,False,64.0,263.0,1,left,MISS D. Reath 27' 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,27.09,Missed,,,,,,,,,,,,,,,,,,
556,PT08M52.00S,2023-11-16T04:59:31.5Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,81,93,2023-11-16T04:59:34Z,5480000,False,,,0,,C. LeVert REBOUND (Off:1 Def:5),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,555.0,,,,,6.0,5.0,1.0,,,,,,,,,,
557,PT08M42.00S,2023-11-16T04:59:42.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629622,94.1688567674113,50.245098039215684,1610612739,81,95,2023-11-16T04:59:52Z,5490000,False,1.0,2.0,1,right,M. Strus driving DUNK (13 PTS) (C. LeVert 5 AST),"[1629622, 1627747]",1610612739.0,CLE,driving,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,0.26,Made,,13.0,C. LeVert,1627747.0,5.0,,,,,,,,,,,,,
559,PT08M42.00S,2023-11-16T04:59:45.8Z,4,REGULAR,foul,personal,['1freethrow'],1641871,,,1610612739,81,95,2023-11-16T04:59:56Z,5510000,False,,,0,,D. Reath shooting personal FOUL (2 PF) (Strus 1 FT),"[1641871, 1629622]",1610612757.0,POR,shooting,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,2.0,0.0,Strus,1629622.0,,,,,
561,PT08M42.00S,2023-11-16T04:59:57.9Z,4,REGULAR,substitution,out,[],1627747,,,1610612739,81,95,2023-11-16T05:00:25Z,5530000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M42.00S,2023-11-16T04:59:57.9Z,4,REGULAR,substitution,in,[],1629731,,,1610612739,81,95,2023-11-16T05:00:25Z,5540000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M42.00S,2023-11-16T05:00:10.6Z,4,REGULAR,freethrow,1 of 1,[],1629622,,,1610612739,81,96,2023-11-16T05:00:10Z,5550000,False,,,0,,M. Strus Free Throw 1 of 1 (14 PTS),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
564,PT08M30.00S,2023-11-16T05:00:23.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641871,7.835085413929041,45.09803921568628,1610612757,81,96,2023-11-16T05:00:38Z,5560000,False,25.0,21.0,1,left,MISS D. Reath driving floating bank Shot,[1641871],1610612757.0,POR,driving floating bank,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
565,PT08M28.00S,2023-11-16T05:00:25.8Z,4,REGULAR,rebound,defensive,[],1629731,,,1610612739,81,96,2023-11-16T05:00:27Z,5570000,False,,,0,,D. Wade REBOUND (Off:1 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,564.0,,,,,3.0,2.0,1.0,,,,,,,,,,
566,PT08M25.00S,2023-11-16T05:00:30.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,66.70499342969777,25.735294117647058,1610612739,81,99,2023-11-16T05:00:40Z,5580000,False,-121.0,260.0,1,right,D. Mitchell 28' 3PT running pullup (30 PTS),[1628378],1610612739.0,CLE,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,28.74,Made,,30.0,,,,,,,,,,,,,,,,
567,PT08M25.00S,2023-11-16T05:00:41.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,81,99,2023-11-16T05:00:41Z,5590000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M25.00S,2023-11-16T05:02:19.8Z,4,REGULAR,substitution,out,[],1629680,,,1610612757,81,99,2023-11-16T05:03:10Z,5600000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M25.00S,2023-11-16T05:02:19.8Z,4,REGULAR,substitution,out,[],1631101,,,1610612757,81,99,2023-11-16T05:03:10Z,5610000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M25.00S,2023-11-16T05:02:19.8Z,4,REGULAR,substitution,out,[],1641871,,,1610612757,81,99,2023-11-16T05:03:10Z,5620000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M25.00S,2023-11-16T05:02:19.8Z,4,REGULAR,substitution,out,[],1631133,,,1610612757,81,99,2023-11-16T05:03:10Z,5630000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M25.00S,2023-11-16T05:02:19.8Z,4,REGULAR,substitution,in,[],1641739,,,1610612757,81,99,2023-11-16T05:03:10Z,5640000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M25.00S,2023-11-16T05:02:19.8Z,4,REGULAR,substitution,in,[],203924,,,1610612757,81,99,2023-11-16T05:03:10Z,5650000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M25.00S,2023-11-16T05:02:19.8Z,4,REGULAR,substitution,in,[],1631200,,,1610612757,81,99,2023-11-16T05:03:10Z,5660000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M25.00S,2023-11-16T05:02:19.8Z,4,REGULAR,substitution,in,[],1629028,,,1610612757,81,99,2023-11-16T05:03:10Z,5670000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M09.00S,2023-11-16T05:03:39.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,8.09789750328515,50.73529411764706,1610612757,83,99,2023-11-16T05:03:44Z,5680000,False,-4.0,24.0,1,left,D. Ayton turnaround Hook (6 PTS) (T. Camara 2 AST),"[1629028, 1641739]",1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,2.39,Made,,6.0,T. Camara,1641739.0,2.0,,,,,,,,,,,,,
578,PT07M53.00S,2023-11-16T05:03:55.7Z,4,REGULAR,2pt,Jump Shot,[],1628378,75.64060446780552,68.87254901960785,1610612739,83,101,2023-11-16T05:03:59Z,5700000,False,94.0,176.0,1,right,D. Mitchell 20' turnaround fadeaway Jump Shot (32 PTS),[1628378],1610612739.0,CLE,turnaround fadeaway,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,20.02,Made,,32.0,,,,,,,,,,,,,,,,
579,PT07M30.00S,2023-11-16T05:04:17.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203924,5.995400788436268,47.549019607843135,1610612757,85,101,2023-11-16T05:04:21Z,5710000,False,12.0,4.0,1,left,J. Grant driving Layup (13 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.29,Made,,13.0,,,,,,,,,,,,,,,,
580,PT07M13.00S,2023-11-16T05:04:35.1Z,4,REGULAR,3pt,Jump Shot,[],1628378,72.35545335085413,18.137254901960784,1610612739,85,101,2023-11-16T05:04:38Z,5720000,False,-159.0,207.0,1,right,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
581,PT07M12.00S,2023-11-16T05:04:36.1Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612757,85,101,2023-11-16T05:04:38Z,5730000,False,,,0,,D. Ayton REBOUND (Off:2 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,580.0,,,,,5.0,3.0,2.0,,,,,,,,,,
582,PT07M04.00S,2023-11-16T05:04:45.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630219,6.389618922470433,52.69607843137255,1610612757,85,101,2023-11-16T05:04:49Z,5740000,False,-13.0,8.0,1,left,MISS S. Mays driving Layup - blocked,"[1630219, 1630596]",1610612757.0,POR,driving,,,Mays,S. Mays,,,,,Restricted Area,0-8 Center,1.55,Missed,,,,,,,,,,,,,,Mobley,1630596.0,,,
583,PT07M04.00S,2023-11-16T05:04:45.0Z,4,REGULAR,block,,[],1630596,,,1610612757,85,101,2023-11-16T05:04:46Z,5750000,False,,,0,,E. Mobley BLOCK (3 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
584,PT07M02.00S,2023-11-16T05:04:47.0Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612739,85,101,2023-11-16T05:04:49Z,5760000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,582.0,,,,,2.0,2.0,0.0,,,,,,,,,,
585,PT06M51.00S,2023-11-16T05:04:58.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627777,93.24901445466492,54.90196078431373,1610612739,85,101,2023-11-16T05:06:08Z,5770000,False,25.0,11.0,1,right,MISS G. Niang driving bank Hook,[1627777],1610612739.0,CLE,driving bank,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
586,PT06M48.00S,2023-11-16T05:05:01.2Z,4,REGULAR,rebound,defensive,[],1631200,,,1610612757,85,101,2023-11-16T05:05:03Z,5780000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,585.0,,,,,1.0,1.0,0.0,,,,,,,,,,
587,PT06M43.00S,2023-11-16T05:05:04.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203924,5.469776609724048,46.81372549019608,1610612757,87,101,2023-11-16T05:06:59Z,5790000,False,16.0,-1.0,1,left,J. Grant running finger roll Layup (15 PTS) (K. Murray 2 AST),"[203924, 1631200]",1610612757.0,POR,running finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.59,Made,,15.0,K. Murray,1631200.0,2.0,,,,,,,,,,,,,
589,PT06M20.00S,2023-11-16T05:05:28.4Z,4,REGULAR,turnover,lost ball,[],1629622,,,1610612739,87,101,2023-11-16T05:05:31Z,5810000,False,,,0,,M. Strus lost ball TURNOVER (3 TO),"[1629622, 1641739]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,3.0,Camara,1641739.0
590,PT06M20.00S,2023-11-16T05:05:28.4Z,4,REGULAR,steal,,[],1641739,,,1610612757,87,101,2023-11-16T05:05:29Z,5820000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
591,PT06M19.00S,2023-11-16T05:05:33.2Z,4,REGULAR,violation,kicked ball,[],1628378,,,1610612757,87,101,2023-11-16T05:05:39Z,5830000,False,,,0,,D. Mitchell kicked ball VIOLATION,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,204059.0,,,,,,,,,
592,PT06M19.00S,2023-11-16T05:05:43.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,87,101,2023-11-16T05:05:43Z,5840000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M19.00S,2023-11-16T05:07:20.5Z,4,REGULAR,substitution,out,[],1630596,,,1610612757,87,101,2023-11-16T05:08:24Z,5850000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M19.00S,2023-11-16T05:07:20.5Z,4,REGULAR,substitution,out,[],1627777,,,1610612757,87,101,2023-11-16T05:08:24Z,5860000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M19.00S,2023-11-16T05:07:20.5Z,4,REGULAR,substitution,in,[],1628386,,,1610612757,87,101,2023-11-16T05:08:24Z,5870000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M19.00S,2023-11-16T05:07:20.5Z,4,REGULAR,substitution,in,[],1627747,,,1610612757,87,101,2023-11-16T05:08:24Z,5880000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M13.00S,2023-11-16T05:08:46.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203924,14.14257555847569,94.85294117647058,1610612757,87,101,2023-11-16T05:08:49Z,5890000,False,-224.0,80.0,1,left,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,23.83,Missed,,,,,,,,,,,,,,,,,,
598,PT06M10.00S,2023-11-16T05:08:49.0Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,87,101,2023-11-16T05:08:49Z,5900000,False,,,0,,C. LeVert REBOUND (Off:1 Def:6),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,597.0,,,,,7.0,6.0,1.0,,,,,,,,,,
599,PT06M01.00S,2023-11-16T05:08:58.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,79.97700394218134,34.31372549019608,1610612739,87,103,2023-11-16T05:09:03Z,5910000,False,-78.0,136.0,1,right,C. LeVert 15' pullup Jump Shot (15 PTS),[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,15.67,Made,,15.0,,,,,,,,,,,,,,,,
601,PT05M43.00S,2023-11-16T05:09:33.9Z,4,REGULAR,turnover,lost ball,[],1629028,,,1610612757,87,103,2023-11-16T05:09:37Z,5930000,False,,,0,,D. Ayton lost ball TURNOVER (2 TO),"[1629028, 1627747]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,LeVert,1627747.0
602,PT05M43.00S,2023-11-16T05:09:33.9Z,4,REGULAR,steal,,[],1627747,,,1610612739,87,103,2023-11-16T05:10:45Z,5940000,False,,,0,,C. LeVert STEAL (2 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
603,PT05M38.00S,2023-11-16T05:09:37.8Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628378,94.43166885676742,49.01960784313725,1610612739,87,105,2023-11-16T05:11:38Z,5950000,False,-5.0,0.0,1,right,D. Mitchell running DUNK (34 PTS) (C. LeVert 6 AST),"[1628378, 1627747]",1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.49,Made,,34.0,C. LeVert,1627747.0,6.0,,,,,,,,,,,,,
605,PT05M16.00S,2023-11-16T05:10:00.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203924,6.521024967148489,43.38235294117647,1610612757,89,105,2023-11-16T05:10:05Z,5970000,False,33.0,9.0,1,left,J. Grant driving Layup (17 PTS) (K. Murray 3 AST),"[203924, 1631200]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.42,Made,,17.0,K. Murray,1631200.0,3.0,,,,,,,,,,,,,
607,PT05M08.00S,2023-11-16T05:10:13.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,89,105,2023-11-16T05:10:13Z,5990000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M08.00S,2023-11-16T05:11:17.8Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,89,105,2023-11-16T05:11:45Z,6010000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT05M08.00S,2023-11-16T05:11:17.8Z,4,REGULAR,substitution,out,[],1628378,,,1610612739,89,105,2023-11-16T05:13:11Z,6015000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
