actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
425,PT04M37.00S,2023-12-27T04:35:13.5Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,86,80,2023-12-27T04:35:20Z,4220000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,424.0,,,,,,,,,,10.0,7.0,3.0,,,
426,PT04M37.00S,2023-12-27T04:35:18.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,94.40999984741211,50.0,1610612758,86,82,2023-12-27T04:35:18Z,4230000,False,0.0,0.0,1,right,D. Sabonis putback Layup (29 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,29.0,,,,,,,,,,,,,
427,PT04M37.00S,2023-12-27T04:35:19.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641871,,,1610612758,86,82,2023-12-27T04:35:27Z,4240000,False,,,0,,D. Reath shooting personal FOUL (1 PF) (Sabonis 1 FT),"[1641871, 1627734]",1610612757.0,POR,shooting,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,1204.0,,,,,1.0,0.0,Sabonis,1627734.0,,,,,,
429,PT04M37.00S,2023-12-27T04:35:28.3Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,86,82,2023-12-27T04:36:17Z,4260000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M37.00S,2023-12-27T04:35:28.3Z,3,REGULAR,substitution,out,[],1628989,,,1610612758,86,82,2023-12-27T04:36:17Z,4270000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M37.00S,2023-12-27T04:35:28.3Z,3,REGULAR,substitution,in,[],1631165,,,1610612758,86,82,2023-12-27T04:36:17Z,4280000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M37.00S,2023-12-27T04:35:28.3Z,3,REGULAR,substitution,in,[],1628370,,,1610612758,86,82,2023-12-27T04:36:17Z,4290000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M37.00S,2023-12-27T04:35:48.5Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1627734,,,1610612758,86,83,2023-12-27T04:35:48Z,4300000,False,,,0,,D. Sabonis Free Throw 1 of 1 (30 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,30.0,,,,,,,,,,,,,
434,PT04M26.00S,2023-12-27T04:36:02.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,4.155716162943495,48.529411764705884,1610612757,88,83,2023-12-27T04:37:34Z,4310000,False,7.0,-13.0,1,left,M. Brogdon driving Layup (16 PTS),[1627763],1610612757.0,POR,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,1.53,Made,,,,,16.0,,,,,,,,,,,,,
435,PT04M12.00S,2023-12-27T04:36:16.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,93.9060446780552,54.41176470588235,1610612758,88,83,2023-12-27T04:40:45Z,4320000,False,22.0,5.0,1,right,MISS K. Murray driving Layup,[1631099],1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,,
436,PT04M11.00S,2023-12-27T04:36:17.3Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612757,88,83,2023-12-27T04:36:21Z,4330000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:3),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,435.0,,,,,,,,,,3.0,3.0,0.0,,,
437,PT03M55.00S,2023-12-27T04:36:33.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,5.206964520367937,51.225490196078425,1610612757,90,83,2023-12-27T04:36:37Z,4340000,False,-6.0,-4.0,1,left,S. Henderson driving reverse Layup (11 PTS),[1630703],1610612757.0,POR,driving reverse,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,0.71,Made,,,,,11.0,,,,,,,,,,,,,
438,PT03M40.00S,2023-12-27T04:36:49.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,95.0886990801577,35.53921568627451,1610612758,90,83,2023-12-27T04:36:54Z,4350000,False,-72.0,-6.0,1,right,MISS D. Sabonis 7' driving Hook,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,7.26,Missed,,,,,,,,,,,,,,,,,,
439,PT03M38.00S,2023-12-27T04:36:51.4Z,3,REGULAR,rebound,defensive,[],1641871,,,1610612757,90,83,2023-12-27T04:36:54Z,4360000,False,,,0,,D. Reath REBOUND (Off:0 Def:2),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,In The Paint (Non-RA),0-8 Center,,,,,438.0,,,,,,,,,,2.0,2.0,0.0,,,
440,PT03M31.00S,2023-12-27T04:37:00.1Z,3,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612757,90,83,2023-12-27T04:37:12Z,4370000,False,,,0,,D. Sabonis shooting personal FOUL (4 PF) (Grant 2 FT),"[1627734, 203924]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,202041.0,,,,,4.0,0.0,Grant,203924.0,,,,,,
442,PT03M31.00S,2023-12-27T04:37:30.8Z,3,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,91,83,2023-12-27T04:37:30Z,4390000,False,,,0,,J. Grant Free Throw 1 of 2 (10 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
443,PT03M31.00S,2023-12-27T04:37:31.3Z,3,REGULAR,substitution,out,[],1627734,,,1610612757,91,83,2023-12-27T04:37:36Z,4400000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M31.00S,2023-12-27T04:37:31.3Z,3,REGULAR,substitution,in,[],1626168,,,1610612757,91,83,2023-12-27T04:37:36Z,4410000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M31.00S,2023-12-27T04:37:41.5Z,3,REGULAR,substitution,out,[],1641739,,,1610612757,91,83,2023-12-27T04:37:45Z,4420000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M31.00S,2023-12-27T04:37:41.5Z,3,REGULAR,substitution,in,[],1629680,,,1610612757,91,83,2023-12-27T04:37:45Z,4430000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M31.00S,2023-12-27T04:38:05.2Z,3,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,92,83,2023-12-27T04:38:05Z,4440000,False,,,0,,J. Grant Free Throw 2 of 2 (11 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
448,PT03M11.00S,2023-12-27T04:38:24.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,92.59198423127464,50.49019607843137,1610612758,92,83,2023-12-27T04:38:28Z,4450000,False,2.0,17.0,1,right,MISS H. Barnes driving floating Shot,[203084],1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
449,PT03M10.00S,2023-12-27T04:38:25.8Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,92,83,2023-12-27T04:38:28Z,4460000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,448.0,,,,,,,,,,2.0,2.0,0.0,,,
450,PT03M07.00S,2023-12-27T04:38:33.0Z,3,REGULAR,foul,personal,[],1631165,,,1610612757,92,83,2023-12-27T04:38:46Z,4470000,False,,,0,,K. Ellis personal FOUL (1 PF),"[1631165, 1641871]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,1204.0,,,,,1.0,0.0,Reath,1641871.0,,,,,,
452,PT02M59.00S,2023-12-27T04:39:07.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203084,,,1610612757,92,83,2023-12-27T04:39:17Z,4490000,False,,,0,,H. Barnes shooting personal FOUL (2 PF) (Reath 2 FT),"[203084, 1641871]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,1199.0,,,,,2.0,0.0,Reath,1641871.0,,,,,,
454,PT02M59.00S,2023-12-27T04:39:21.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,92,83,2023-12-27T04:39:21Z,4510000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M59.00S,2023-12-27T04:40:35.2Z,3,REGULAR,substitution,out,[],203924,,,1610612757,92,83,2023-12-27T04:42:18Z,4520000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M59.00S,2023-12-27T04:40:35.2Z,3,REGULAR,substitution,out,[],1631099,,,1610612757,92,83,2023-12-27T04:42:18Z,4530000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M59.00S,2023-12-27T04:40:35.2Z,3,REGULAR,substitution,in,[],1631133,,,1610612757,92,83,2023-12-27T04:42:18Z,4540000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M59.00S,2023-12-27T04:40:35.2Z,3,REGULAR,substitution,in,[],1628368,,,1610612757,92,83,2023-12-27T04:42:18Z,4550000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M59.00S,2023-12-27T04:42:34.1Z,3,REGULAR,freethrow,1 of 2,[],1641871,,,1610612757,93,83,2023-12-27T04:42:34Z,4560000,False,,,0,,D. Reath Free Throw 1 of 2 (17 PTS),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
460,PT02M59.00S,2023-12-27T04:42:50.6Z,3,REGULAR,freethrow,2 of 2,[],1641871,,,1610612757,94,83,2023-12-27T04:42:50Z,4570000,False,,,0,,D. Reath Free Throw 2 of 2 (18 PTS),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
461,PT02M42.00S,2023-12-27T04:43:09.7Z,3,REGULAR,3pt,Jump Shot,[],1628370,74.58935611038108,13.970588235294118,1610612758,94,86,2023-12-27T04:43:14Z,4580000,False,-180.0,186.0,1,right,M. Monk 25' 3PT  (7 PTS) (T. Lyles 1 AST),"[1628370, 1626168]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,25.92,Made,,,,,7.0,T. Lyles,1626168.0,1.0,,,,,,,,,,
463,PT02M25.00S,2023-12-27T04:43:26.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,6.521024967148489,47.549019607843135,1610612757,96,86,2023-12-27T04:43:30Z,4600000,False,12.0,9.0,1,left,J. Walker driving Layup (14 PTS) (S. Henderson 8 AST),"[1631133, 1630703]",1610612757.0,POR,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.51,Made,,,,,14.0,S. Henderson,1630703.0,8.0,,,,,,,,,,
465,PT02M18.00S,2023-12-27T04:43:34.1Z,3,REGULAR,3pt,Jump Shot,[],1628368,70.38436268068331,24.264705882352942,1610612758,96,89,2023-12-27T04:43:37Z,4620000,False,-129.0,226.0,1,right,D. Fox 26' 3PT pullup (31 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,26.0,Made,,,,,31.0,,,,,,,,,,,,,
466,PT01M53.00S,2023-12-27T04:43:59.0Z,3,REGULAR,3pt,Jump Shot,[],1631133,14.4053876478318,96.81372549019608,1610612757,99,89,2023-12-27T04:44:04Z,4630000,False,-234.0,83.0,1,left,J. Walker 24' 3PT  (17 PTS) (S. Henderson 9 AST),"[1631133, 1630703]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,24.83,Made,,,,,17.0,S. Henderson,1630703.0,9.0,,,,,,,,,,
468,PT01M41.00S,2023-12-27T04:44:10.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,90.09526938239159,50.245098039215684,1610612758,99,89,2023-12-27T04:44:13Z,4650000,False,1.0,41.0,1,right,MISS D. Fox driving floating bank Shot,[1628368],1610612758.0,SAC,driving floating bank,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,4.06,Missed,,,,,,,,,,,,,,,,,,
469,PT01M39.00S,2023-12-27T04:44:12.1Z,3,REGULAR,rebound,defensive,[],1629680,,,1610612757,99,89,2023-12-27T04:44:13Z,4660000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:2),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,468.0,,,,,,,,,,2.0,2.0,0.0,,,
470,PT01M37.00S,2023-12-27T04:44:16.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630703,5.863994743758213,52.450980392156865,1610612757,101,89,2023-12-27T04:46:38Z,4670000,False,-12.0,3.0,1,left,S. Henderson running finger roll Layup (13 PTS) (M. Thybulle 2 AST),"[1630703, 1629680]",1610612757.0,POR,running finger roll,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,13.0,M. Thybulle,1629680.0,2.0,,,,,,,,,,
471,PT01M37.00S,2023-12-27T04:44:18.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628370,,,1610612757,101,89,2023-12-27T04:44:27Z,4680000,False,,,0,,M. Monk shooting personal FOUL (2 PF) (Henderson 1 FT),"[1628370, 1630703]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,202041.0,,,,,2.0,0.0,Henderson,1630703.0,,,,,,
474,PT01M37.00S,2023-12-27T04:44:50.3Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630703,,,1610612757,102,89,2023-12-27T04:44:50Z,4700000,False,,,0,,S. Henderson Free Throw 1 of 1 (14 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
477,PT01M37.00S,2023-12-27T04:45:04.4Z,3,REGULAR,substitution,out,[],1627763,,,1610612758,102,89,2023-12-27T04:45:23Z,4705000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M37.00S,2023-12-27T04:45:04.4Z,3,REGULAR,substitution,in,[],1629014,,,1610612758,102,89,2023-12-27T04:45:23Z,4707500,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M26.00S,2023-12-27T04:45:04.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612758,102,89,2023-12-27T04:45:15Z,4710000,False,,,0,,A. Simons personal FOUL (2 PF) (Fox 2 FT),"[1629014, 1628368]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,1204.0,,,,,2.0,0.0,Fox,1628368.0,,,,,,
479,PT01M26.00S,2023-12-27T04:45:27.4Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,102,90,2023-12-27T04:45:27Z,4750000,False,,,0,,D. Fox Free Throw 1 of 2 (32 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,32.0,,,,,,,,,,,,,
480,PT01M26.00S,2023-12-27T04:45:32.5Z,3,REGULAR,substitution,out,[],1631165,,,1610612758,102,90,2023-12-27T04:45:50Z,4760000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M26.00S,2023-12-27T04:45:32.5Z,3,REGULAR,substitution,out,[],203084,,,1610612758,102,90,2023-12-27T04:45:50Z,4770000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M26.00S,2023-12-27T04:45:32.5Z,3,REGULAR,substitution,in,[],1630537,,,1610612758,102,90,2023-12-27T04:45:50Z,4780000,False,,,0,,SUB in: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M26.00S,2023-12-27T04:45:32.5Z,3,REGULAR,substitution,in,[],1631099,,,1610612758,102,90,2023-12-27T04:45:50Z,4790000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M26.00S,2023-12-27T04:45:56.2Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,102,91,2023-12-27T04:45:56Z,4800000,False,,,0,,D. Fox Free Throw 2 of 2 (33 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,33.0,,,,,,,,,,,,,
485,PT01M14.00S,2023-12-27T04:46:11.3Z,3,REGULAR,turnover,bad pass,[],1630703,,,1610612757,102,91,2023-12-27T04:46:15Z,4810000,False,,,0,,S. Henderson bad pass TURNOVER (1 TO),"[1630703, 1630537]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Duarte,1630537.0
486,PT01M14.00S,2023-12-27T04:46:11.3Z,3,REGULAR,steal,,[],1630537,,,1610612758,102,91,2023-12-27T04:46:12Z,4820000,False,,,0,,C. Duarte STEAL (1 STL),[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
487,PT01M10.00S,2023-12-27T04:46:15.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628370,72.48685939553219,80.14705882352942,1610612758,102,91,2023-12-27T04:46:20Z,4830000,False,151.0,206.0,1,right,MISS M. Monk 25' running pullup 3PT,[1628370],1610612758.0,SAC,running pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,25.53,Missed,,,,,,,,,,,,,,,,,,
488,PT01M07.00S,2023-12-27T04:46:18.6Z,3,REGULAR,rebound,defensive,[],1641871,,,1610612757,102,91,2023-12-27T04:46:20Z,4840000,False,,,0,,D. Reath REBOUND (Off:0 Def:3),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,,,,,487.0,,,,,,,,,,3.0,3.0,0.0,,,
489,PT00M55.60S,2023-12-27T04:46:31.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,6.389618922470433,48.77450980392157,1610612757,104,91,2023-12-27T04:46:35Z,4850000,False,6.0,8.0,1,left,A. Simons driving floating Jump Shot (21 PTS),[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,21.0,,,,,,,,,,,,,
490,PT00M49.90S,2023-12-27T04:46:38.7Z,3,REGULAR,2pt,Jump Shot,[],1630537,90.3580814717477,67.40196078431373,1610612758,104,93,2023-12-27T04:46:50Z,4860000,False,87.0,38.0,1,right,C. Duarte 9' turnaround fadeaway Jump Shot (2 PTS) (D. Fox 2 AST),"[1630537, 1628368]",1610612758.0,SAC,turnaround fadeaway,,,Duarte,C. Duarte,,,,,Mid-Range,8-16 Right,9.5,Made,,,,,2.0,D. Fox,1628368.0,2.0,,,,,,,,,,
492,PT00M30.40S,2023-12-27T04:47:02.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,6.389618922470433,47.05882352941176,1610612757,104,93,2023-12-27T04:47:06Z,4880000,False,15.0,8.0,1,left,MISS S. Henderson driving Layup,[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,1.65,Missed,,,,,,,,,,,,,,,,,,
493,PT00M27.60S,2023-12-27T04:47:05.0Z,3,REGULAR,rebound,defensive,[],1630537,,,1610612758,104,93,2023-12-27T04:47:06Z,4890000,False,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,,,492.0,,,,,,,,,,1.0,1.0,0.0,,,
494,PT00M09.80S,2023-12-27T04:47:23.9Z,3,REGULAR,2pt,Jump Shot,[],1628368,91.14651773981603,68.62745098039215,1610612758,104,95,2023-12-27T04:47:27Z,4900000,False,93.0,31.0,1,right,D. Fox 9' fadeaway Jump Shot (35 PTS),[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,9.8,Made,,,,,35.0,,,,,,,,,,,,,
495,PT00M00.50S,2023-12-27T04:47:37.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,9.017739816031538,48.28431372549019,1610612757,104,95,2023-12-27T04:47:42Z,4910000,False,9.0,32.0,1,left,MISS S. Henderson driving Layup,[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,,
496,PT00M00.50S,2023-12-27T04:47:37.9Z,3,REGULAR,rebound,offensive,[],1641871,,,1610612757,104,95,2023-12-27T04:47:42Z,4920000,False,,,0,,D. Reath REBOUND (Off:1 Def:3),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,495.0,,,,,,,,,,4.0,3.0,1.0,,,
497,PT00M00.00S,2023-12-27T04:47:41.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641871,5.590000152587891,50.0,1610612757,104,95,2023-12-27T04:47:47Z,4930000,False,0.0,0.0,1,left,MISS D. Reath tip Layup,[1641871],1610612757.0,POR,tip,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
498,PT00M00.00S,2023-12-27T04:47:41.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,104,95,2023-12-27T04:47:47Z,4940000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,497.0,,,,,,,,,,,,,,,
500,PT00M00.00S,2023-12-27T04:48:27.3Z,3,REGULAR,period,end,[],0,,,1610612757,104,95,2023-12-27T04:48:27Z,4960000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2023-12-27T04:50:27.5Z,4,REGULAR,period,start,[],0,,,1610612757,104,95,2023-12-27T04:50:27Z,4970000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M47.00S,2023-12-27T04:50:39.6Z,4,REGULAR,3pt,Jump Shot,[],1629014,23.340998685939553,12.009803921568627,1610612757,107,95,2023-12-27T04:50:44Z,4980000,False,190.0,167.0,1,left,A. Simons 25' 3PT  (24 PTS) (S. Henderson 10 AST),"[1629014, 1630703]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.29,Made,,,,,24.0,S. Henderson,1630703.0,10.0,,,,,,,,,,
504,PT11M26.00S,2023-12-27T04:51:00.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,92.59198423127464,47.549019607843135,1610612758,107,97,2023-12-27T04:51:04Z,5000000,False,-12.0,17.0,1,right,C. Duarte cutting Layup (4 PTS) (T. Lyles 2 AST),"[1630537, 1626168]",1610612758.0,SAC,cutting,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,4.0,T. Lyles,1626168.0,2.0,,,,,,,,,,
506,PT11M12.00S,2023-12-27T04:51:14.0Z,4,REGULAR,3pt,Jump Shot,[],1630703,23.866622864651774,86.51960784313727,1610612757,110,97,2023-12-27T04:51:18Z,5020000,False,-183.0,172.0,1,left,S. Henderson 25' 3PT step back (17 PTS),[1630703],1610612757.0,POR,step back,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,25.07,Made,,,,,17.0,,,,,,,,,,,,,
507,PT10M46.00S,2023-12-27T04:51:40.5Z,4,REGULAR,3pt,Jump Shot,[],1628370,66.96780551905388,48.529411764705884,1610612758,110,97,2023-12-27T04:51:47Z,5030000,False,-7.0,258.0,1,right,MISS M. Monk 25' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,25.81,Missed,,,,,,,,,,,,,,,,,,
508,PT10M43.00S,2023-12-27T04:51:43.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,110,97,2023-12-27T04:51:47Z,5040000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,,507.0,,,,,,,,,,,,,,,
510,PT10M43.00S,2023-12-27T04:51:48.3Z,4,REGULAR,substitution,out,[],1628370,,,1610612757,110,97,2023-12-27T04:51:53Z,5060000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT10M43.00S,2023-12-27T04:51:48.3Z,4,REGULAR,substitution,in,[],1627734,,,1610612757,110,97,2023-12-27T04:51:53Z,5070000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
