actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
253,PT05M56.00S,2024-02-14T03:54:38.1Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,37,46,2024-02-14T03:54:44Z,2510000,False,,,0,,T. Camara REBOUND (Off:0 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,252.0,,,1.0,1.0,0.0
254,PT05M36.00S,2024-02-14T03:54:58.2Z,2,REGULAR,3pt,Jump Shot,[],1629014,26.49474375821288,81.12745098039215,1610612757,40,46,2024-02-14T03:55:02Z,2520000,False,-156.0,197.0,1,left,A. Simons 25' 3PT  (7 PTS) (M. Thybulle 1 AST),"[1629014, 1629680]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.07,Made,7.0,M. Thybulle,1629680.0,1.0,,,,,,,,,,,,,,
256,PT05M12.00S,2024-02-14T03:55:21.5Z,2,REGULAR,3pt,Jump Shot,[],201144,71.82982917214193,77.45098039215686,1610612750,40,46,2024-02-14T03:55:28Z,2540000,False,137.0,212.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,25.28,Missed,,,,,,,,,,,,,,,,,,
257,PT05M08.00S,2024-02-14T03:55:25.5Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,40,46,2024-02-14T03:55:28Z,2550000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,256.0,,,4.0,3.0,1.0
258,PT05M08.00S,2024-02-14T03:55:27.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,94.40999984741211,50.0,1610612750,40,48,2024-02-14T03:55:27Z,2560000,False,0.0,0.0,1,right,R. Gobert putback Layup (6 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
260,PT04M56.00S,2024-02-14T03:55:42.5Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612757,40,48,2024-02-14T03:55:47Z,2580000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Simons 2 FT),"[203497, 1629014]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1629178.0,1.0,0.0,Simons,1629014.0,,,,,,,,,
262,PT04M56.00S,2024-02-14T03:56:15.9Z,2,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,41,48,2024-02-14T03:56:15Z,2600000,False,,,0,,A. Simons Free Throw 1 of 2 (8 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
263,PT04M56.00S,2024-02-14T03:56:16.5Z,2,REGULAR,substitution,out,[],1630703,,,1610612757,41,48,2024-02-14T03:56:24Z,2610000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M56.00S,2024-02-14T03:56:16.5Z,2,REGULAR,substitution,out,[],1641871,,,1610612757,41,48,2024-02-14T03:56:24Z,2620000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M56.00S,2024-02-14T03:56:16.5Z,2,REGULAR,substitution,out,[],1629675,,,1610612757,41,48,2024-02-14T03:56:24Z,2630000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M56.00S,2024-02-14T03:56:16.5Z,2,REGULAR,substitution,in,[],1629028,,,1610612757,41,48,2024-02-14T03:56:24Z,2640000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M56.00S,2024-02-14T03:56:16.5Z,2,REGULAR,substitution,in,[],203924,,,1610612757,41,48,2024-02-14T03:56:24Z,2650000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M56.00S,2024-02-14T03:56:16.5Z,2,REGULAR,substitution,in,[],203937,,,1610612757,41,48,2024-02-14T03:56:24Z,2660000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M56.00S,2024-02-14T03:56:47.0Z,2,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,42,48,2024-02-14T03:56:47Z,2670000,False,,,0,,A. Simons Free Throw 2 of 2 (9 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
270,PT04M34.00S,2024-02-14T03:57:12.1Z,2,REGULAR,2pt,Jump Shot,[],203937,77.61169513797634,44.36274509803921,1610612750,42,48,2024-02-14T03:57:17Z,2680000,False,-28.0,158.0,1,right,MISS K. Anderson 16' fadeaway Shot,[203937],1610612750.0,MIN,fadeaway,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Center,16.05,Missed,,,,,,,,,,,,,,,,,,
271,PT04M32.00S,2024-02-14T03:57:14.1Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,42,48,2024-02-14T03:57:17Z,2690000,False,,,0,,D. Ayton REBOUND (Off:0 Def:5),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,270.0,,,5.0,5.0,0.0
272,PT04M22.00S,2024-02-14T03:57:23.7Z,2,REGULAR,3pt,Jump Shot,[],1629680,32.013797634691194,71.81372549019608,1610612757,42,48,2024-02-14T03:57:29Z,2700000,False,-109.0,248.0,1,left,MISS M. Thybulle 27' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,27.13,Missed,,,,,,,,,,,,,,,,,,
273,PT04M21.00S,2024-02-14T03:57:24.7Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,42,48,2024-02-14T03:57:29Z,2710000,False,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,272.0,,,5.0,4.0,1.0
274,PT04M21.00S,2024-02-14T03:57:29.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,42,48,2024-02-14T03:57:29Z,2720000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M04.00S,2024-02-14T04:00:33.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,88.12417871222075,62.254901960784316,1610612750,42,48,2024-02-14T04:00:38Z,2730000,False,61.0,59.0,1,right,MISS J. McDaniels 8' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Right,8.51,Missed,,,,,,,,,,,,,,,,,,
276,PT04M01.00S,2024-02-14T04:00:36.5Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,42,48,2024-02-14T04:00:38Z,2740000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,275.0,,,1.0,0.0,1.0
277,PT04M00.00S,2024-02-14T04:00:37.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630183,92.19776609724047,48.28431372549019,1610612750,42,48,2024-02-14T04:05:46Z,2750000,False,-9.0,21.0,1,right,MISS J. McDaniels putback DUNK,[1630183],1610612750.0,MIN,putback,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
278,PT04M00.00S,2024-02-14T04:00:37.3Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,42,48,2024-02-14T04:00:49Z,2760000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,277.0,,,2.0,0.0,2.0
279,PT03M57.00S,2024-02-14T04:00:39.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,94.40999984741211,50.0,1610612750,42,48,2024-02-14T04:00:39Z,2770000,False,0.0,0.0,1,right,MISS J. McDaniels tip Layup,[1630183],1610612750.0,MIN,tip,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
280,PT03M56.00S,2024-02-14T04:00:40.6Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,42,48,2024-02-14T04:00:40Z,2780000,False,,,0,,T. Camara REBOUND (Off:0 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,279.0,,,2.0,2.0,0.0
281,PT03M52.00S,2024-02-14T04:00:49.4Z,2,REGULAR,foul,offensive,[],1641739,,,1610612757,42,48,2024-02-14T04:00:56Z,2790000,False,,,0,,T. Camara offensive FOUL (2 PF),"[1641739, 201144]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Left Center,,,,,,,1629178.0,2.0,0.0,Conley,201144.0,,,,,,,,,
283,PT03M52.00S,2024-02-14T04:00:49.4Z,2,REGULAR,turnover,offensive foul,[],1641739,,,1610612757,42,48,2024-02-14T04:00:49Z,2810000,False,,,0,,T. Camara offensive foul TURNOVER (1 TO),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Left Center,,,,,,,1629178.0,,,,,1.0,,,,,,,,
284,PT03M29.00S,2024-02-14T04:01:26.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203937,86.67871222076215,49.26470588235294,1610612750,42,50,2024-02-14T04:01:34Z,2820000,False,-4.0,73.0,1,right,K. Anderson 7' driving Hook (4 PTS) (A. Edwards 2 AST),"[203937, 1630162]",1610612750.0,MIN,driving,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,7.28,Made,4.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,,,
288,PT03M12.00S,2024-02-14T04:01:43.0Z,2,REGULAR,2pt,Jump Shot,[],1629028,21.632720105124836,49.50980392156863,1610612757,44,50,2024-02-14T04:01:52Z,2840000,False,2.0,151.0,1,left,D. Ayton 15' Jump Shot (8 PTS) (A. Simons 2 AST),"[1629028, 1629014]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Center,15.08,Made,8.0,A. Simons,1629014.0,2.0,,,,,,,,,,,,,,
290,PT02M50.00S,2024-02-14T04:02:05.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,94.03745072273325,55.392156862745104,1610612750,44,50,2024-02-14T04:02:11Z,2860000,False,27.0,4.0,1,right,MISS K. Anderson driving bank Shot,[203937],1610612750.0,MIN,driving bank,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
291,PT02M45.00S,2024-02-14T04:02:09.6Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,44,50,2024-02-14T04:02:09Z,2870000,False,,,0,,R. Gobert REBOUND (Off:2 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,290.0,,,6.0,4.0,2.0
292,PT02M45.00S,2024-02-14T04:02:09.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,94.40999984741211,50.0,1610612750,44,50,2024-02-14T04:02:09Z,2880000,False,0.0,0.0,1,right,MISS R. Gobert putback Layup,[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
293,PT02M44.00S,2024-02-14T04:02:10.8Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,44,50,2024-02-14T04:02:10Z,2890000,False,,,0,,D. Ayton REBOUND (Off:0 Def:6),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,292.0,,,6.0,6.0,0.0
294,PT02M41.00S,2024-02-14T04:02:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,7.046649145860711,50.73529411764706,1610612757,44,50,2024-02-14T04:07:35Z,2900000,False,-4.0,14.0,1,left,MISS J. Grant driving Layup - blocked,"[203924, 1630183]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.42,Missed,,,,,,,,,,,,,,McDaniels,1630183.0,,,
295,PT02M41.00S,2024-02-14T04:02:17.7Z,2,REGULAR,block,,[],1630183,,,1610612757,44,50,2024-02-14T04:02:19Z,2910000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
299,PT02M39.00S,2024-02-14T04:02:19.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,44,50,2024-02-14T04:02:52Z,2920000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,294.0,,,,,
296,PT02M39.00S,2024-02-14T04:02:49.8Z,2,REGULAR,jumpball,recovered,[],203497,,,1610612750,44,50,2024-02-14T04:02:49Z,2930000,False,,,0,,Jump Ball J. McDaniels vs. J. Grant: Tip to R. Gobert,"[203497, 1630183, 203924]",1610612750.0,MIN,heldball,R. Gobert,203497.0,Gobert,R. Gobert,McDaniels,1630183.0,Grant,203924.0,,,,,,,,,,,,,,,,,,,,,,
300,PT02M33.00S,2024-02-14T04:02:56.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,93.11760840998686,51.225490196078425,1610612750,44,52,2024-02-14T04:03:08Z,2960000,False,6.0,12.0,1,right,A. Edwards running Layup (20 PTS),[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.36,Made,20.0,,,,,,,,,,,,,,,,,
301,PT02M33.00S,2024-02-14T04:02:58.0Z,2,REGULAR,foul,personal,['1freethrow'],1629014,,,1610612750,44,52,2024-02-14T04:03:08Z,2970000,False,,,0,,A. Simons shooting personal FOUL (2 PF) (Edwards 1 FT),"[1629014, 1630162]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,1629178.0,2.0,0.0,Edwards,1630162.0,,,,,,,,,
303,PT02M33.00S,2024-02-14T04:03:09.3Z,2,REGULAR,substitution,out,[],1630183,,,1610612750,44,52,2024-02-14T04:04:04Z,2990000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M33.00S,2024-02-14T04:03:09.3Z,2,REGULAR,substitution,in,[],1629638,,,1610612750,44,52,2024-02-14T04:04:04Z,3000000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M33.00S,2024-02-14T04:03:20.8Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630162,,,1610612750,44,53,2024-02-14T04:03:20Z,3010000,False,,,0,,A. Edwards Free Throw 1 of 1 (21 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
306,PT02M16.00S,2024-02-14T04:03:41.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,10.33180026281209,39.950980392156865,1610612757,46,53,2024-02-14T04:03:45Z,3020000,False,50.0,45.0,1,left,D. Ayton 6' driving bank Hook (10 PTS),[1629028],1610612757.0,POR,driving bank,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,6.72,Made,10.0,,,,,,,,,,,,,,,,,
307,PT01M54.00S,2024-02-14T04:04:01.5Z,2,REGULAR,3pt,Jump Shot,[],1629638,74.19513797634691,12.5,1610612750,46,53,2024-02-14T04:04:06Z,3030000,False,-188.0,190.0,1,right,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
308,PT01M52.00S,2024-02-14T04:04:03.5Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,46,53,2024-02-14T04:04:06Z,3040000,False,,,0,,D. Ayton REBOUND (Off:0 Def:7),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,307.0,,,7.0,7.0,0.0
309,PT01M44.00S,2024-02-14T04:04:12.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641739,6.783837056504599,42.64705882352941,1610612757,48,53,2024-02-14T04:04:23Z,3050000,False,37.0,11.0,1,left,T. Camara driving floating Jump Shot (5 PTS) (A. Simons 3 AST),"[1641739, 1629014]",1610612757.0,POR,driving floating,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,3.85,Made,5.0,A. Simons,1629014.0,3.0,,,,,,,,,,,,,,
311,PT01M25.00S,2024-02-14T04:04:30.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,93.11760840998686,49.26470588235294,1610612750,48,55,2024-02-14T04:04:34Z,3070000,False,-4.0,12.0,1,right,R. Gobert DUNK (8 PTS) (K. Anderson 4 AST),"[203497, 203937]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.27,Made,8.0,K. Anderson,203937.0,4.0,,,,,,,,,,,,,,
313,PT01M17.00S,2024-02-14T04:04:38.6Z,2,REGULAR,3pt,Jump Shot,[],1629014,28.465834428383708,77.94117647058823,1610612757,51,55,2024-02-14T04:04:43Z,3090000,False,-140.0,215.0,1,left,A. Simons 25' 3PT pullup (12 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.65,Made,12.0,,,,,,,,,,,,,,,,,
314,PT00M58.00S,2024-02-14T04:05:00.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,95.3515111695138,50.0,1610612750,51,57,2024-02-14T04:05:03Z,3100000,False,0.0,-9.0,1,right,R. Gobert alley-oop DUNK (10 PTS) (N. Alexander-Walker 1 AST),"[203497, 1629638]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.88,Made,10.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,,,,,
316,PT00M40.50S,2024-02-14T04:05:22.3Z,2,REGULAR,2pt,Jump Shot,[],1629014,19.530223390275953,25.98039215686275,1610612757,51,57,2024-02-14T04:05:27Z,3120000,False,120.0,131.0,1,left,MISS A. Simons 17' step back Shot - blocked,"[1629014, 201144]",1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right Center,17.78,Missed,,,,,,,,,,,,,,Conley,201144.0,,,
326,PT00M40.50S,2024-02-14T04:05:22.3Z,2,REGULAR,block,,[],201144,,,1610612757,51,57,2024-02-14T04:16:49Z,3125000,False,,,0,,M. Conley BLOCK (2 BLK),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
317,PT00M38.10S,2024-02-14T04:05:24.7Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,51,57,2024-02-14T04:05:27Z,3130000,False,,,0,,R. Gobert REBOUND (Off:2 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,316.0,,,7.0,5.0,2.0
318,PT00M20.60S,2024-02-14T04:05:43.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,94.95729303547962,50.0,1610612750,51,59,2024-02-14T04:05:47Z,3140000,False,0.0,-5.0,1,right,A. Edwards driving Layup (23 PTS) (M. Conley 3 AST),"[1630162, 201144]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.51,Made,23.0,M. Conley,201144.0,3.0,,,,,,,,,,,,,,
319,PT00M05.30S,2024-02-14T04:06:00.4Z,2,REGULAR,3pt,Jump Shot,[],1629014,25.04927726675427,85.5392156862745,1610612757,51,59,2024-02-14T04:06:04Z,3150000,False,-178.0,183.0,1,left,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.51,Missed,,,,,,,,,,,,,,,,,,
320,PT00M03.00S,2024-02-14T04:06:02.6Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,51,59,2024-02-14T04:06:02Z,3160000,False,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,319.0,,,2.0,2.0,0.0
324,PT00M00.00S,2024-02-14T04:06:15.5Z,2,REGULAR,period,end,[],0,,,1610612750,51,59,2024-02-14T04:17:34Z,3200000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-02-14T04:20:22.6Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612750,51,59,2024-02-14T04:21:09Z,3210000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2024-02-14T04:20:22.6Z,3,REGULAR,substitution,out,['startperiod'],1629638,,,1610612750,51,59,2024-02-14T04:21:09Z,3220000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2024-02-14T04:20:22.6Z,3,REGULAR,substitution,in,['startperiod'],1626157,,,1610612750,51,59,2024-02-14T04:21:09Z,3230000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2024-02-14T04:20:22.6Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,51,59,2024-02-14T04:21:09Z,3240000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2024-02-14T04:21:28.1Z,3,REGULAR,period,start,[],0,,,1610612750,51,59,2024-02-14T04:21:28Z,3250000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M45.00S,2024-02-14T04:21:43.8Z,3,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,51,59,2024-02-14T04:21:52Z,3260000,False,,,0,,A. Edwards lost ball out-of-bounds TURNOVER (2 TO),[1630162],1610612750.0,MIN,lost ball,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,,,,,2.0,,,,,,,,
333,PT11M31.00S,2024-02-14T04:22:03.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203924,92.59198423127464,65.93137254901961,1610612757,51,59,2024-02-14T04:22:10Z,3270000,False,80.0,17.0,1,right,MISS J. Grant 8' step back Shot,[203924],1610612757.0,POR,step back,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,8.15,Missed,,,,,,,,,,,,,,,,,,
334,PT11M28.00S,2024-02-14T04:22:06.7Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,51,59,2024-02-14T04:22:10Z,3280000,False,,,0,,R. Gobert REBOUND (Off:2 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,333.0,,,8.0,6.0,2.0
335,PT11M18.00S,2024-02-14T04:22:16.5Z,3,REGULAR,3pt,Jump Shot,[],1630162,32.40801576872536,60.5392156862745,1610612750,51,59,2024-02-14T04:22:21Z,3290000,False,-53.0,252.0,1,left,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.75,Missed,,,,,,,,,,,,,,,,,,
336,PT11M16.00S,2024-02-14T04:22:18.5Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612757,51,59,2024-02-14T04:22:21Z,3300000,False,,,0,,D. Ayton REBOUND (Off:0 Def:8),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,335.0,,,8.0,8.0,0.0
337,PT11M06.00S,2024-02-14T04:22:28.7Z,3,REGULAR,turnover,bad pass,[],1629014,,,1610612757,51,59,2024-02-14T04:25:07Z,3310000,False,,,0,,A. Simons bad pass TURNOVER (3 TO),"[1629014, 1626157]",1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,3.0,Towns,1626157.0,,,,,,
338,PT11M06.00S,2024-02-14T04:22:28.7Z,3,REGULAR,steal,,[],1626157,,,1610612750,51,59,2024-02-14T04:22:30Z,3320000,False,,,0,,K. Towns STEAL (1 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
340,PT11M01.00S,2024-02-14T04:22:38.8Z,3,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612750,51,59,2024-02-14T04:22:44Z,3340000,False,,,0,,T. Camara shooting personal FOUL (3 PF) (Gobert 2 FT),"[1641739, 203497]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,3.0,0.0,Gobert,203497.0,,,,,,,,,
342,PT11M01.00S,2024-02-14T04:23:09.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203497,,,1610612750,51,60,2024-02-14T04:23:09Z,3360000,False,,,0,,R. Gobert Free Throw 1 of 2 (11 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
