actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
251,PT04M29.00S,2024-02-26T02:52:55.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629014,7.178055190538765,44.11764705882353,1610612757,24,38,2024-02-26T02:53:00Z,2430000,False,29.0,15.0,1,left,MISS A. Simons driving Layup - blocked,"[1629014, 1629684]",1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,3.3,Missed,,,,,,,,,,Williams,1629684.0,,,
252,PT04M29.00S,2024-02-26T02:52:55.8Z,2,REGULAR,block,,[],1629684,,,1610612757,24,38,2024-02-26T02:52:57Z,2440000,False,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
253,PT04M27.00S,2024-02-26T02:52:57.8Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612766,24,38,2024-02-26T02:53:00Z,2450000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,251.0,1.0,1.0,0.0,,,,,
254,PT04M21.00S,2024-02-26T02:53:03.9Z,2,REGULAR,3pt,Jump Shot,[],1631121,93.38042049934296,4.411764705882353,1610612766,24,38,2024-02-26T03:02:24Z,2460000,False,-228.0,10.0,1,right,MISS B. McGowens 3PT,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Left Corner 3,24+ Left,,,,,22.81,Missed,,,,,,,,,,,,,,
255,PT04M19.00S,2024-02-26T02:53:05.9Z,2,REGULAR,rebound,defensive,[],1629680,,,1610612757,24,38,2024-02-26T02:53:11Z,2470000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:2),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,254.0,2.0,2.0,0.0,,,,,
256,PT04M02.00S,2024-02-26T02:53:23.4Z,2,REGULAR,turnover,bad pass,[],1629028,,,1610612757,24,38,2024-02-26T02:53:28Z,2480000,False,,,0,,D. Ayton bad pass TURNOVER (1 TO),"[1629028, 1628998]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,1.0,Martin,1628998.0,,,,,,,,,,,,,,,,
257,PT04M02.00S,2024-02-26T02:53:23.4Z,2,REGULAR,steal,,[],1628998,,,1610612766,24,38,2024-02-26T02:53:24Z,2490000,False,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
258,PT03M58.00S,2024-02-26T02:53:26.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628998,93.64323258869908,51.225490196078425,1610612766,24,40,2024-02-26T02:53:32Z,2500000,False,6.0,7.0,1,right,C. Martin running Layup (4 PTS),[1628998],1610612766.0,CHA,running,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,0.95,Made,4.0,,,,,,,,,,,,,
259,PT03M34.00S,2024-02-26T02:53:51.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,7.178055190538765,46.32352941176471,1610612757,24,40,2024-02-26T02:53:54Z,2510000,False,18.0,15.0,1,left,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,2.37,Missed,,,,,,,,,,,,,,
260,PT03M31.00S,2024-02-26T02:53:54.4Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612757,24,40,2024-02-26T02:53:54Z,2520000,False,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,259.0,4.0,3.0,1.0,,,,,
261,PT03M31.00S,2024-02-26T02:53:53.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,5.590000152587891,50.0,1610612757,26,40,2024-02-26T02:53:53Z,2530000,False,0.0,0.0,1,left,D. Ayton tip Layup (10 PTS),[1629028],1610612757.0,POR,tip,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,,,,,0.0,Made,10.0,,,,,,,,,,,,,
262,PT03M17.00S,2024-02-26T02:54:10.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,92.72339027595268,55.14705882352941,1610612766,26,42,2024-02-26T02:54:21Z,2540000,False,26.0,16.0,1,right,M. Bridges turnaround Hook (10 PTS) (G. Williams 1 AST),"[1628970, 1629684]",1610612766.0,CHA,turnaround,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,3.02,Made,10.0,,,,,,,,,,,G. Williams,1629684.0,1.0
263,PT03M17.00S,2024-02-26T02:54:12.2Z,2,REGULAR,foul,personal,['1freethrow'],1629014,,,1610612766,26,42,2024-02-26T02:54:18Z,2550000,False,,,0,,A. Simons shooting personal FOUL (2 PF) (Bridges 1 FT),"[1629014, 1628970]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1198.0,,,,,,,2.0,0.0,Bridges,1628970.0,,,,,,,,,
265,PT03M17.00S,2024-02-26T02:54:19.1Z,2,REGULAR,substitution,out,[],1641739,,,1610612766,26,42,2024-02-26T02:54:42Z,2570000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M17.00S,2024-02-26T02:54:19.1Z,2,REGULAR,substitution,out,[],1631121,,,1610612766,26,42,2024-02-26T02:54:42Z,2580000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M17.00S,2024-02-26T02:54:19.1Z,2,REGULAR,substitution,out,[],1630544,,,1610612766,26,42,2024-02-26T02:54:42Z,2590000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M17.00S,2024-02-26T02:54:19.1Z,2,REGULAR,substitution,in,[],203924,,,1610612766,26,42,2024-02-26T02:54:42Z,2600000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M17.00S,2024-02-26T02:54:19.1Z,2,REGULAR,substitution,in,[],1641706,,,1610612766,26,42,2024-02-26T02:54:42Z,2610000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M17.00S,2024-02-26T02:54:19.1Z,2,REGULAR,substitution,in,[],203995,,,1610612766,26,42,2024-02-26T02:54:42Z,2620000,False,,,0,,SUB in: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M17.00S,2024-02-26T02:54:40.8Z,2,REGULAR,freethrow,1 of 1,[],1628970,,,1610612766,26,42,2024-02-26T02:54:44Z,2630000,False,,,0,,MISS M. Bridges Free Throw 1 of 1,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
272,PT03M15.00S,2024-02-26T02:54:42.8Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,26,42,2024-02-26T02:54:44Z,2640000,False,,,0,,D. Ayton REBOUND (Off:1 Def:4),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,271.0,5.0,4.0,1.0,,,,,
273,PT02M57.00S,2024-02-26T02:54:59.5Z,2,REGULAR,2pt,Jump Shot,[],203924,22.552562417871222,70.34313725490196,1610612757,26,42,2024-02-26T02:55:03Z,2650000,False,-102.0,159.0,1,left,MISS J. Grant 18' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,,,,,18.92,Missed,,,,,,,,,,,,,,
274,PT02M55.00S,2024-02-26T02:55:01.5Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,26,42,2024-02-26T02:55:03Z,2660000,False,,,0,,M. Bridges REBOUND (Off:0 Def:8),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,273.0,8.0,8.0,0.0,,,,,
275,PT02M50.00S,2024-02-26T02:55:06.5Z,2,REGULAR,turnover,bad pass,[],1628970,,,1610612766,26,42,2024-02-26T02:55:10Z,2670000,False,,,0,,M. Bridges bad pass TURNOVER (3 TO),"[1628970, 1629680]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,3.0,Thybulle,1629680.0,,,,,,,,,,,,,,,,
276,PT02M50.00S,2024-02-26T02:55:06.5Z,2,REGULAR,steal,,[],1629680,,,1610612757,26,42,2024-02-26T02:55:07Z,2680000,False,,,0,,M. Thybulle STEAL (4 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
277,PT02M39.00S,2024-02-26T02:55:17.6Z,2,REGULAR,turnover,lost ball,[],1629028,,,1610612757,26,42,2024-02-26T02:55:20Z,2690000,False,,,0,,D. Ayton lost ball TURNOVER (2 TO),"[1629028, 1628998]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,2.0,Martin,1628998.0,,,,,,,,,,,,,,,,
278,PT02M39.00S,2024-02-26T02:55:17.6Z,2,REGULAR,steal,,[],1628998,,,1610612766,26,42,2024-02-26T02:55:19Z,2700000,False,,,0,,C. Martin STEAL (2 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
280,PT02M24.00S,2024-02-26T02:55:32.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,69.33311432325887,22.058823529411764,1610612766,26,42,2024-02-26T02:55:35Z,2720000,False,-140.0,236.0,1,right,MISS G. Williams 27' 3PT - blocked,"[1629684, 1629680]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,,,27.41,Missed,,,,,,,,,,Thybulle,1629680.0,,,
281,PT02M24.00S,2024-02-26T02:55:32.3Z,2,REGULAR,block,,[],1629680,,,1610612766,26,42,2024-02-26T02:55:34Z,2730000,False,,,0,,M. Thybulle BLOCK (2 BLK),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
282,PT02M22.00S,2024-02-26T02:55:34.3Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,26,42,2024-02-26T02:55:35Z,2740000,False,,,0,,D. Ayton REBOUND (Off:1 Def:5),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,280.0,6.0,5.0,1.0,,,,,
283,PT02M19.00S,2024-02-26T02:55:38.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,8.09789750328515,64.70588235294117,1610612757,28,42,2024-02-26T02:55:51Z,2750000,False,-74.0,24.0,1,left,A. Simons 7' driving floating bank Jump Shot (4 PTS),[1629014],1610612757.0,POR,driving floating bank,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.72,Made,4.0,,,,,,,,,,,,,
284,PT02M18.00S,2024-02-26T02:55:49.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,28,42,2024-02-26T02:55:49Z,2760000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M01.00S,2024-02-26T02:58:49.9Z,2,REGULAR,2pt,Jump Shot,[],1641706,78.40013140604468,30.88235294117647,1610612766,28,44,2024-02-26T02:59:00Z,2770000,False,-96.0,151.0,1,right,B. Miller 17' pullup Jump Shot (11 PTS),[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,16-24 Left Center,,,,,17.83,Made,11.0,,,,,,,,,,,,,
287,PT01M37.00S,2024-02-26T02:59:13.0Z,2,REGULAR,2pt,Jump Shot,[],1629014,18.2161629434954,19.852941176470587,1610612757,28,44,2024-02-26T02:59:19Z,2780000,False,151.0,119.0,1,left,MISS A. Simons 19' step back Shot,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right Center,,,,,19.18,Missed,,,,,,,,,,,,,,
288,PT01M33.00S,2024-02-26T02:59:17.0Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612757,28,44,2024-02-26T02:59:19Z,2790000,False,,,0,,D. Ayton REBOUND (Off:2 Def:5),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,287.0,7.0,5.0,2.0,,,,,
289,PT01M33.00S,2024-02-26T02:59:17.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,5.590000152587891,50.0,1610612757,30,44,2024-02-26T02:59:17Z,2800000,False,0.0,0.0,1,left,D. Ayton tip Layup (12 PTS),[1629028],1610612757.0,POR,tip,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,,,,,0.0,Made,12.0,,,,,,,,,,,,,
290,PT01M19.00S,2024-02-26T02:59:31.6Z,2,REGULAR,3pt,Jump Shot,[],203995,71.69842312746385,18.627450980392158,1610612766,30,44,2024-02-26T02:59:35Z,2810000,False,-157.0,214.0,1,right,MISS V. Micic 26' pullup 3PT,[203995],1610612766.0,CHA,pullup,,,Micic,V. Micic,,,,,Above the Break 3,24+ Left Center,,,,,26.5,Missed,,,,,,,,,,,,,,
291,PT01M16.00S,2024-02-26T02:59:34.6Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,30,44,2024-02-26T02:59:35Z,2820000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,290.0,2.0,2.0,0.0,,,,,
292,PT01M06.00S,2024-02-26T02:59:45.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,9.280551905387648,50.98039215686274,1610612757,32,44,2024-02-26T02:59:49Z,2830000,False,-5.0,35.0,1,left,J. Grant driving Layup (9 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,3.5,Made,9.0,,,,,,,,,,,,,
293,PT00M42.30S,2024-02-26T03:00:08.7Z,2,REGULAR,3pt,Jump Shot,[],1629684,66.83639947437582,82.59803921568627,1610612766,32,44,2024-02-26T03:00:13Z,2840000,False,163.0,259.0,1,right,MISS G. Williams 30' 3PT,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,30.62,Missed,,,,,,,,,,,,,,
294,PT00M40.30S,2024-02-26T03:00:10.7Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,32,44,2024-02-26T03:00:13Z,2850000,False,,,0,,D. Ayton REBOUND (Off:2 Def:6),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,293.0,8.0,6.0,2.0,,,,,
295,PT00M30.30S,2024-02-26T03:00:21.6Z,2,REGULAR,2pt,Jump Shot,[],1629014,23.603810775295663,35.294117647058826,1610612757,32,44,2024-02-26T03:00:26Z,2860000,False,74.0,169.0,1,left,MISS A. Simons 18' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right Center,,,,,18.47,Missed,,,,,,,,,,,,,,
296,PT00M28.00S,2024-02-26T03:00:23.9Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,32,44,2024-02-26T03:00:26Z,2870000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,295.0,2.0,2.0,0.0,,,,,
297,PT00M08.20S,2024-02-26T03:00:43.8Z,2,REGULAR,3pt,Jump Shot,[],1628998,75.90341655716163,86.76470588235294,1610612766,32,47,2024-02-26T03:01:19Z,2880000,False,184.0,174.0,1,right,C. Martin 25' 3PT  (7 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,25.31,Made,7.0,,,,,,,,,,,,,
298,PT00M01.00S,2024-02-26T03:00:57.0Z,2,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612757,32,47,2024-02-26T03:01:05Z,2890000,False,,,0,,G. Williams shooting personal FOUL (1 PF) (Grant 2 FT),"[1629684, 203924]",1610612766.0,CHA,shooting,,,Williams,G. Williams,,,,,Mid-Range,16-24 Right,1148.0,,,,,,,1.0,0.0,Grant,203924.0,,,,,,,,,
300,PT00M01.00S,2024-02-26T03:01:25.3Z,2,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,33,47,2024-02-26T03:01:25Z,2910000,False,,,0,,J. Grant Free Throw 1 of 2 (10 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
301,PT00M01.00S,2024-02-26T03:01:40.7Z,2,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,34,47,2024-02-26T03:01:40Z,2920000,False,,,0,,J. Grant Free Throw 2 of 2 (11 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
302,PT00M00.00S,2024-02-26T03:01:49.4Z,2,REGULAR,period,end,[],0,,,1610612766,34,47,2024-02-26T03:01:49Z,2930000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2024-02-26T03:15:54.0Z,3,REGULAR,substitution,out,['startperiod'],1629680,,,1610612766,34,47,2024-02-26T03:16:42Z,2940000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2024-02-26T03:15:54.0Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612766,34,47,2024-02-26T03:16:42Z,2950000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2024-02-26T03:15:54.0Z,3,REGULAR,substitution,out,['startperiod'],203995,,,1610612766,34,47,2024-02-26T03:16:42Z,2960000,False,,,0,,SUB out: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2024-02-26T03:15:54.0Z,3,REGULAR,substitution,in,['startperiod'],1641739,,,1610612766,34,47,2024-02-26T03:16:42Z,2970000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2024-02-26T03:15:54.0Z,3,REGULAR,substitution,in,['startperiod'],1630544,,,1610612766,34,47,2024-02-26T03:16:42Z,2980000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2024-02-26T03:15:54.0Z,3,REGULAR,substitution,in,['startperiod'],1630208,,,1610612766,34,47,2024-02-26T03:16:42Z,2990000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2024-02-26T03:16:54.4Z,3,REGULAR,period,start,[],0,,,1610612757,34,47,2024-02-26T03:16:54Z,3000000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT11M46.00S,2024-02-26T03:17:07.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,94.1688567674113,47.30392156862745,1610612757,36,47,2024-02-26T03:17:14Z,3010000,False,-13.0,2.0,1,right,K. Murray driving Layup (5 PTS) (D. Ayton 2 AST),"[1631200, 1629028]",1610612757.0,POR,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,1.37,Made,5.0,,,,,,,,,,,D. Ayton,1629028.0,2.0
311,PT11M32.00S,2024-02-26T03:17:21.3Z,3,REGULAR,2pt,Jump Shot,[],1641706,23.603810775295663,30.88235294117647,1610612766,36,49,2024-02-26T03:17:26Z,3020000,False,96.0,169.0,1,left,B. Miller 19' driving floating Jump Shot (13 PTS) (C. Martin 2 AST),"[1641706, 1628998]",1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,Mid-Range,16-24 Right Center,,,,,19.45,Made,13.0,,,,,,,,,,,C. Martin,1628998.0,2.0
312,PT11M12.00S,2024-02-26T03:17:41.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,91.93495400788436,58.82352941176471,1610612757,38,49,2024-02-26T03:17:45Z,3030000,False,44.0,23.0,1,right,D. Ayton turnaround Hook (14 PTS) (T. Camara 1 AST),"[1629028, 1641739]",1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.99,Made,14.0,,,,,,,,,,,T. Camara,1641739.0,1.0
314,PT10M58.00S,2024-02-26T03:17:55.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630208,10.85742444152431,49.26470588235294,1610612766,38,49,2024-02-26T03:17:58Z,3050000,False,4.0,50.0,1,left,MISS N. Richards driving floating Shot,[1630208],1610612766.0,CHA,driving floating,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.97,Missed,,,,,,,,,,,,,,
315,PT10M57.00S,2024-02-26T03:17:56.1Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,38,49,2024-02-26T03:17:58Z,3060000,False,,,0,,A. Simons REBOUND (Off:0 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,314.0,3.0,3.0,0.0,,,,,
316,PT10M51.00S,2024-02-26T03:18:02.3Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629014,92.32917214191852,43.13725490196079,1610612757,38,49,2024-02-26T03:24:46Z,3070000,False,-34.0,20.0,1,right,MISS A. Simons driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,3.95,Missed,,,,,,,,,,,,,,
317,PT10M50.00S,2024-02-26T03:18:03.3Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,38,49,2024-02-26T03:18:08Z,3080000,False,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,316.0,3.0,3.0,0.0,,,,,
318,PT10M42.00S,2024-02-26T03:18:10.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,7.178055190538765,47.549019607843135,1610612766,38,51,2024-02-26T03:25:15Z,3090000,False,12.0,15.0,1,left,C. Martin Layup (9 PTS) (B. Miller 1 AST),"[1628998, 1641706]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,1.94,Made,9.0,,,,,,,,,,,B. Miller,1641706.0,1.0
320,PT10M24.00S,2024-02-26T03:18:33.1Z,3,REGULAR,turnover,out-of-bounds,[],203924,,,1610612757,38,51,2024-02-26T03:18:42Z,3110000,False,,,0,,J. Grant step out-of-bounds TURNOVER (2 TO),[203924],1610612757.0,POR,step,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,202037.0,2.0,,,,,,,,,,,,,,,,,,
321,PT10M05.00S,2024-02-26T03:19:07.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628998,33.590670170827856,49.754901960784316,1610612766,38,51,2024-02-26T03:19:10Z,3120000,False,1.0,263.0,1,left,MISS C. Martin 26' 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,26.33,Missed,,,,,,,,,,,,,,
322,PT10M04.00S,2024-02-26T03:19:08.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,38,51,2024-02-26T03:19:10Z,3130000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,321.0,,,,,,,,
324,PT09M54.00S,2024-02-26T03:19:32.8Z,3,REGULAR,turnover,bad pass,[],1629014,,,1610612757,38,51,2024-02-26T03:19:37Z,3150000,False,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 1630544]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,1.0,Mann,1630544.0,,,,,,,,,,,,,,,,
325,PT09M54.00S,2024-02-26T03:19:32.8Z,3,REGULAR,steal,,[],1630544,,,1610612766,38,51,2024-02-26T03:19:34Z,3160000,False,,,0,,T. Mann STEAL (2 STL),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
326,PT09M41.00S,2024-02-26T03:19:45.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630208,4.944152431011826,49.01960784313725,1610612766,38,53,2024-02-26T03:26:57Z,3170000,False,5.0,-6.0,1,left,N. Richards driving Layup (6 PTS) (T. Mann 2 AST),"[1630208, 1630544]",1610612766.0,CHA,driving,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,0.77,Made,6.0,,,,,,,,,,,T. Mann,1630544.0,2.0
328,PT09M25.00S,2024-02-26T03:20:01.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,80.3712220762155,37.745098039215684,1610612757,40,53,2024-02-26T03:20:12Z,3190000,False,-61.0,132.0,1,right,J. Grant 14' fadeaway Jump Shot (13 PTS),[203924],1610612757.0,POR,fadeaway,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,14.55,Made,13.0,,,,,,,,,,,,,
