actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
174,PT09M43.00S,2024-03-09T03:41:23.3Z,2,REGULAR,rebound,offensive,[],1629650,,,1610612757,35,33,2024-03-09T03:41:23Z,1740000,False,,,0,,M. Brown REBOUND (Off:1 Def:1),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,173.0,2.0,1.0,1.0,,,,,,,,,,
175,PT09M43.00S,2024-03-09T03:41:22.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629650,5.590000152587891,50.0,1610612757,37,33,2024-03-09T03:41:22Z,1750000,False,0.0,0.0,1,left,M. Brown tip DUNK (4 PTS),[1629650],1610612757.0,POR,tip,,,Brown,M. Brown,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
176,PT09M33.00S,2024-03-09T03:41:32.5Z,2,REGULAR,2pt,Jump Shot,[],1628988,89.17542706964521,67.8921568627451,1610612745,37,35,2024-03-09T03:41:37Z,1760000,False,89.0,49.0,1,right,A. Holiday 10' driving floating Jump Shot (2 PTS),[1628988],1610612745.0,HOU,driving floating,,,Holiday,A. Holiday,,,,,Mid-Range,8-16 Right,10.22,Made,2.0,,,,,,,,,,,,,,,,,
177,PT09M23.00S,2024-03-09T03:41:42.4Z,2,REGULAR,3pt,Jump Shot,[],1630625,28.597240473061763,78.92156862745098,1610612757,40,35,2024-03-09T03:41:48Z,1770000,False,-145.0,216.0,1,left,D. Banton 26' 3PT pullup (14 PTS),[1630625],1610612757.0,POR,pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,26.02,Made,14.0,,,,,,,,,,,,,,,,,
178,PT09M05.00S,2024-03-09T03:42:01.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,90.48948751642575,55.88235294117647,1610612745,40,37,2024-03-09T03:42:05Z,1780000,False,29.0,37.0,1,right,J. Landale turnaround Hook (2 PTS),[1629111],1610612745.0,HOU,turnaround,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,2.0,,,,,,,,,,,,,,,,,
181,PT08M50.00S,2024-03-09T03:42:25.1Z,2,REGULAR,foul,personal,[],1631095,,,1610612757,40,37,2024-03-09T03:42:43Z,1800000,False,,,0,,J. Smith Jr. personal FOUL (1 PF),"[1631095, 1630625]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202035.0,,1.0,0.0,Banton,1630625.0,,
183,PT08M50.00S,2024-03-09T03:42:30.5Z,2,REGULAR,substitution,out,[],1629650,,,1610612757,40,37,2024-03-09T03:42:39Z,1820000,False,,,0,,SUB out: M. Brown,[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M50.00S,2024-03-09T03:42:30.5Z,2,REGULAR,substitution,out,[],1630204,,,1610612757,40,37,2024-03-09T03:42:39Z,1830000,False,,,0,,SUB out: A. Hagans,[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M50.00S,2024-03-09T03:42:30.5Z,2,REGULAR,substitution,out,[],1628988,,,1610612757,40,37,2024-03-09T03:42:39Z,1840000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M50.00S,2024-03-09T03:42:30.5Z,2,REGULAR,substitution,in,[],1641871,,,1610612757,40,37,2024-03-09T03:42:39Z,1850000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M50.00S,2024-03-09T03:42:30.5Z,2,REGULAR,substitution,in,[],1629014,,,1610612757,40,37,2024-03-09T03:42:39Z,1860000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M50.00S,2024-03-09T03:42:30.5Z,2,REGULAR,substitution,in,[],1627832,,,1610612757,40,37,2024-03-09T03:42:39Z,1870000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M44.00S,2024-03-09T03:42:54.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,13.485545335085414,49.50980392156863,1610612757,40,37,2024-03-09T03:43:03Z,1880000,False,2.0,74.0,1,left,MISS D. Banton 7' driving floating Shot,[1630625],1610612757.0,POR,driving floating,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,7.43,Missed,,,,,,,,,,,,,,,,,,
190,PT08M41.00S,2024-03-09T03:42:57.4Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,40,37,2024-03-09T03:43:03Z,1890000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,189.0,3.0,2.0,1.0,,,,,,,,,,
191,PT08M37.00S,2024-03-09T03:43:01.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641708,92.59198423127464,47.549019607843135,1610612745,40,39,2024-03-09T03:43:07Z,1900000,False,-12.0,17.0,1,right,A. Thompson running DUNK (6 PTS) (J. Landale 2 AST),"[1641708, 1629111]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.11,Made,6.0,J. Landale,1629111.0,2.0,,,,,,,,,,,,,,
193,PT08M26.00S,2024-03-09T03:43:12.9Z,2,REGULAR,3pt,Jump Shot,[],1630625,29.517082785808146,80.3921568627451,1610612757,40,39,2024-03-09T03:43:20Z,1920000,False,-152.0,225.0,1,left,MISS D. Banton 27' 3PT,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,27.15,Missed,,,,,,,,,,,,,,,,,,
194,PT08M23.00S,2024-03-09T03:43:15.6Z,2,REGULAR,rebound,offensive,[],1629680,,,1610612757,40,39,2024-03-09T03:43:15Z,1930000,False,,,0,,M. Thybulle REBOUND (Off:1 Def:0),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,,,,,193.0,1.0,0.0,1.0,,,,,,,,,,
195,PT08M19.00S,2024-03-09T03:43:19.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630625,7.966491458607096,50.98039215686274,1610612757,40,39,2024-03-09T03:43:23Z,1940000,False,-5.0,22.0,1,left,MISS D. Banton driving Layup,[1630625],1610612757.0,POR,driving,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,,,,,,,
196,PT08M16.00S,2024-03-09T03:43:22.3Z,2,REGULAR,rebound,defensive,[],1641715,,,1610612745,40,39,2024-03-09T03:43:23Z,1950000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:1),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,,195.0,1.0,1.0,0.0,,,,,,,,,,
197,PT08M08.00S,2024-03-09T03:43:29.9Z,2,REGULAR,2pt,Jump Shot,[],1641708,77.61169513797634,64.70588235294117,1610612745,40,39,2024-03-09T03:43:34Z,1960000,False,74.0,158.0,1,right,MISS A. Thompson 17' pullup Shot,[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,17.43,Missed,,,,,,,,,,,,,,,,,,
198,PT08M05.00S,2024-03-09T03:43:32.9Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,40,39,2024-03-09T03:43:34Z,1970000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right Center,,,,,,,197.0,1.0,1.0,0.0,,,,,,,,,,
199,PT07M56.00S,2024-03-09T03:43:41.6Z,2,REGULAR,2pt,Jump Shot,[],1629014,19.267411300919843,29.166666666666668,1610612757,42,39,2024-03-09T03:43:46Z,1980000,False,104.0,129.0,1,left,A. Simons 16' driving floating Jump Shot (9 PTS),[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right Center,16.55,Made,9.0,,,,,,,,,,,,,,,,,
200,PT07M36.00S,2024-03-09T03:44:02.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629111,81.2910643889619,47.794117647058826,1610612745,42,39,2024-03-09T03:44:09Z,1990000,False,-11.0,123.0,1,right,MISS J. Landale 12' floating Shot,[1629111],1610612745.0,HOU,floating,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,12.39,Missed,,,,,,,,,,,,,,,,,,
201,PT07M33.00S,2024-03-09T03:44:05.3Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,42,39,2024-03-09T03:44:09Z,2000000,False,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,200.0,2.0,2.0,0.0,,,,,,,,,,
202,PT07M26.00S,2024-03-09T03:44:11.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641871,14.668199737187912,52.20588235294118,1610612757,42,39,2024-03-09T03:44:15Z,2010000,False,-11.0,85.0,1,left,MISS D. Reath 8' driving floating Shot,[1641871],1610612757.0,POR,driving floating,,,Reath,D. Reath,,,,,In The Paint (Non-RA),8-16 Center,8.61,Missed,,,,,,,,,,,,,,,,,,
203,PT07M23.00S,2024-03-09T03:44:14.3Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,42,39,2024-03-09T03:44:15Z,2020000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202.0,3.0,3.0,0.0,,,,,,,,,,
204,PT07M17.00S,2024-03-09T03:44:20.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,66.70499342969777,36.51960784313725,1610612745,42,42,2024-03-09T03:47:58Z,2030000,False,-67.0,260.0,1,right,J. Smith Jr. 26' 3PT running (8 PTS) (F. VanVleet 4 AST),"[1631095, 1627832]",1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,26.91,Made,8.0,F. VanVleet,1627832.0,4.0,,,,,,,,,,,,,,
206,PT07M17.00S,2024-03-09T03:44:31.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,42,42,2024-03-09T03:44:31Z,2050000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M17.00S,2024-03-09T03:46:34.2Z,2,REGULAR,substitution,out,[],1629680,,,1610612757,42,42,2024-03-09T03:47:19Z,2060000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M17.00S,2024-03-09T03:46:34.2Z,2,REGULAR,substitution,out,[],1641708,,,1610612757,42,42,2024-03-09T03:47:19Z,2070000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M17.00S,2024-03-09T03:46:34.2Z,2,REGULAR,substitution,out,[],1629111,,,1610612757,42,42,2024-03-09T03:47:19Z,2080000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M17.00S,2024-03-09T03:46:34.2Z,2,REGULAR,substitution,out,[],1631095,,,1610612757,42,42,2024-03-09T03:47:19Z,2090000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M17.00S,2024-03-09T03:46:34.2Z,2,REGULAR,substitution,in,[],1641739,,,1610612757,42,42,2024-03-09T03:47:19Z,2100000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M17.00S,2024-03-09T03:46:34.2Z,2,REGULAR,substitution,in,[],1628415,,,1610612757,42,42,2024-03-09T03:47:19Z,2110000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M17.00S,2024-03-09T03:46:34.2Z,2,REGULAR,substitution,in,[],1630224,,,1610612757,42,42,2024-03-09T03:47:19Z,2120000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M17.00S,2024-03-09T03:46:34.2Z,2,REGULAR,substitution,in,[],1630578,,,1610612757,42,42,2024-03-09T03:47:19Z,2130000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M17.00S,2024-03-09T03:46:34.2Z,2,REGULAR,substitution,out,[],1630625,,,1610612757,42,42,2024-03-09T03:47:33Z,2140000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M17.00S,2024-03-09T03:46:34.2Z,2,REGULAR,substitution,in,[],1631200,,,1610612757,42,42,2024-03-09T03:47:33Z,2150000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M03.00S,2024-03-09T03:47:34.8Z,2,REGULAR,turnover,bad pass,[],1629014,,,1610612757,42,42,2024-03-09T03:47:41Z,2160000,False,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 1630578]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1.0,,,,,Sengun,1630578.0
218,PT07M03.00S,2024-03-09T03:47:34.8Z,2,REGULAR,steal,,[],1630578,,,1610612745,42,42,2024-03-09T03:53:54Z,2170000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
219,PT06M58.00S,2024-03-09T03:47:40.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628415,87.99277266754271,96.56862745098039,1610612745,42,42,2024-03-09T03:47:46Z,2180000,False,233.0,60.0,1,right,MISS D. Brooks 24' running 3PT,[1628415],1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,24.05,Missed,,,,,,,,,,,,,,,,,,
220,PT06M58.00S,2024-03-09T03:47:40.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,42,42,2024-03-09T03:47:46Z,2190000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,219.0,,,,,,,,,,,,,
223,PT06M42.00S,2024-03-09T03:48:22.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,10.200394218134035,51.9607843137255,1610612757,44,42,2024-03-09T03:48:47Z,2220000,False,-10.0,43.0,1,left,A. Simons driving reverse Layup (11 PTS),[1629014],1610612757.0,POR,driving reverse,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,11.0,,,,,,,,,,,,,,,,,
225,PT06M23.00S,2024-03-09T03:48:41.4Z,2,REGULAR,turnover,lost ball,[],1641715,,,1610612745,44,42,2024-03-09T03:49:04Z,2240000,False,,,0,,C. Whitmore lost ball TURNOVER (1 TO),"[1641715, 1629014]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1.0,,,,,Simons,1629014.0
226,PT06M23.00S,2024-03-09T03:48:41.4Z,2,REGULAR,steal,,[],1629014,,,1610612757,44,42,2024-03-09T03:48:43Z,2250000,False,,,0,,A. Simons STEAL (1 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
227,PT06M21.00S,2024-03-09T03:48:45.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,30.436925098554536,27.696078431372552,1610612757,44,42,2024-03-09T04:12:33Z,2260000,False,112.0,234.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
228,PT06M18.00S,2024-03-09T03:48:48.3Z,2,REGULAR,rebound,offensive,[],1631200,,,1610612757,44,42,2024-03-09T04:12:33Z,2270000,False,,,0,,K. Murray REBOUND (Off:2 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,227.0,3.0,1.0,2.0,,,,,,,,,,
229,PT06M18.00S,2024-03-09T03:48:52.4Z,2,REGULAR,turnover,bad pass,[],1631200,,,1610612757,44,42,2024-03-09T04:13:06Z,2280000,False,,,0,,K. Murray bad pass TURNOVER (1 TO),"[1631200, 1628415]",1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,,,,,Brooks,1628415.0
230,PT06M18.00S,2024-03-09T03:48:52.4Z,2,REGULAR,steal,,[],1628415,,,1610612745,44,42,2024-03-09T03:48:54Z,2290000,False,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
231,PT06M09.00S,2024-03-09T03:48:56.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641715,89.30683311432325,50.0,1610612745,44,44,2024-03-09T03:49:22Z,2300000,False,0.0,48.0,1,right,C. Whitmore running Layup (6 PTS) (A. Sengun 4 AST),"[1641715, 1630578]",1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,4.8,Made,6.0,A. Sengun,1630578.0,4.0,,,,,,,,,,,,,,
232,PT05M54.00S,2024-03-09T03:49:11.2Z,2,REGULAR,3pt,Jump Shot,[],1641871,34.11629434954008,47.30392156862745,1610612757,44,44,2024-03-09T03:49:31Z,2310000,False,13.0,268.0,1,left,MISS D. Reath 26' 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,26.85,Missed,,,,,,,,,,,,,,,,,,
233,PT05M54.00S,2024-03-09T03:49:11.2Z,2,REGULAR,rebound,offensive,[],1641712,,,1610612757,44,44,2024-03-09T03:49:31Z,2320000,False,,,0,,R. Rupert REBOUND (Off:1 Def:0),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Center,,,,,,,232.0,1.0,0.0,1.0,,,,,,,,,,
234,PT05M45.00S,2024-03-09T03:49:21.0Z,2,REGULAR,turnover,out-of-bounds,[],1641871,,,1610612757,44,44,2024-03-09T03:49:35Z,2330000,False,,,0,,D. Reath lost ball out-of-bounds TURNOVER (1 TO),[1641871],1610612757.0,POR,lost ball,,,Reath,D. Reath,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204058.0,1.0,,,,,,
235,PT05M45.00S,2024-03-09T03:49:28.0Z,2,REGULAR,substitution,out,[],1641715,,,1610612745,44,44,2024-03-09T03:49:32Z,2340000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M45.00S,2024-03-09T03:49:28.0Z,2,REGULAR,substitution,in,[],1631095,,,1610612745,44,44,2024-03-09T03:49:32Z,2350000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M33.00S,2024-03-09T03:49:53.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630224,93.77463863337714,46.81372549019608,1610612745,44,46,2024-03-09T03:50:00Z,2360000,False,-16.0,6.0,1,right,J. Green cutting DUNK (7 PTS) (A. Sengun 5 AST),"[1630224, 1630578]",1610612745.0,HOU,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.7,Made,7.0,A. Sengun,1630578.0,5.0,,,,,,,,,,,,,,
239,PT05M16.00S,2024-03-09T03:50:09.6Z,2,REGULAR,3pt,Jump Shot,[],1641871,33.327858081471746,46.568627450980394,1610612757,47,46,2024-03-09T03:50:14Z,2380000,False,17.0,261.0,1,left,D. Reath 26' 3PT  (5 PTS) (K. Murray 3 AST),"[1641871, 1631200]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,26.14,Made,5.0,K. Murray,1631200.0,3.0,,,,,,,,,,,,,,
241,PT04M57.00S,2024-03-09T03:50:29.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.32917214191852,53.431372549019606,1610612745,47,48,2024-03-09T03:50:33Z,2400000,False,17.0,20.0,1,right,A. Sengun cutting Layup (5 PTS) (J. Green 3 AST),"[1630578, 1630224]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.61,Made,5.0,J. Green,1630224.0,3.0,,,,,,,,,,,,,,
244,PT04M42.00S,2024-03-09T03:50:44.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,11.645860709592641,35.049019607843135,1610612757,49,48,2024-03-09T03:50:56Z,2420000,False,75.0,57.0,1,left,A. Simons 9' floating Jump Shot (13 PTS) (D. Reath 2 AST),"[1629014, 1641871]",1610612757.0,POR,floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Right,9.4,Made,13.0,D. Reath,1641871.0,2.0,,,,,,,,,,,,,,
246,PT04M23.00S,2024-03-09T03:51:02.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,80.3712220762155,53.67647058823529,1610612745,49,48,2024-03-09T03:51:07Z,2440000,False,18.0,132.0,1,right,MISS A. Sengun 13' floating Shot,[1630578],1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,13.33,Missed,,,,,,,,,,,,,,,,,,
247,PT04M19.00S,2024-03-09T03:51:06.2Z,2,REGULAR,rebound,defensive,[],1631200,,,1610612757,49,48,2024-03-09T03:51:07Z,2450000,False,,,0,,K. Murray REBOUND (Off:2 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,246.0,4.0,2.0,2.0,,,,,,,,,,
248,PT04M15.00S,2024-03-09T03:51:11.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629014,11.645860709592641,64.70588235294117,1610612757,49,48,2024-03-09T03:51:25Z,2460000,False,-74.0,57.0,1,left,MISS A. Simons 9' running pullup Shot,[1629014],1610612757.0,POR,running pullup,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Left,9.3,Missed,,,,,,,,,,,,,,,,,,
249,PT04M10.00S,2024-03-09T03:51:16.1Z,2,REGULAR,rebound,offensive,[],1631200,,,1610612757,49,48,2024-03-09T03:51:16Z,2470000,False,,,0,,K. Murray REBOUND (Off:3 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,248.0,5.0,2.0,3.0,,,,,,,,,,
250,PT04M10.00S,2024-03-09T03:51:16.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631200,5.590000152587891,50.0,1610612757,49,48,2024-03-09T03:51:16Z,2480000,False,0.0,0.0,1,left,MISS K. Murray tip Layup,[1631200],1610612757.0,POR,tip,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
251,PT04M09.00S,2024-03-09T03:51:17.0Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,49,48,2024-03-09T03:51:17Z,2490000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,250.0,4.0,4.0,0.0,,,,,,,,,,
252,PT04M02.00S,2024-03-09T03:51:23.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,91.40932982917214,54.65686274509803,1610612745,49,50,2024-03-09T03:51:30Z,2500000,False,23.0,28.0,1,right,J. Green driving Layup (9 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.67,Made,9.0,,,,,,,,,,,,,,,,,
253,PT03M52.00S,2024-03-09T03:51:33.5Z,2,REGULAR,3pt,Jump Shot,[],1629014,34.11629434954008,58.82352941176471,1610612757,52,50,2024-03-09T03:51:38Z,2510000,False,-44.0,268.0,1,left,A. Simons 27' 3PT pullup (16 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,27.18,Made,16.0,,,,,,,,,,,,,,,,,
254,PT03M33.00S,2024-03-09T03:51:52.7Z,2,REGULAR,3pt,Jump Shot,[],1628415,69.20170827858082,69.6078431372549,1610612745,52,50,2024-03-09T03:51:57Z,2520000,False,98.0,237.0,1,right,MISS D. Brooks 25' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.65,Missed,,,,,,,,,,,,,,,,,,
255,PT03M30.00S,2024-03-09T03:51:55.7Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,52,50,2024-03-09T03:51:57Z,2530000,False,,,0,,A. Simons REBOUND (Off:0 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,,254.0,3.0,3.0,0.0,,,,,,,,,,
256,PT03M27.00S,2024-03-09T03:52:00.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641739,9.280551905387648,2.2058823529411766,1610612757,52,50,2024-03-09T04:14:26Z,2540000,False,239.0,35.0,1,left,MISS T. Camara 24' running 3PT,[1641739],1610612757.0,POR,running,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,24.15,Missed,,,,,,,,,,,,,,,,,,
