actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
175,PT00M11.90S,2023-11-06T02:39:56.1Z,1,REGULAR,rebound,defensive,[],203935,,,1610612763,32,27,2023-11-06T02:39:56Z,1710000,False,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,174.0,1.0,1.0,0.0
176,PT00M03.90S,2023-11-06T02:40:04.4Z,1,REGULAR,3pt,Jump Shot,[],1628379,67.49342969776609,63.23529411764706,1610612763,32,30,2023-11-06T02:43:52Z,1720000,False,66.0,253.0,1,right,L. Kennard 26' 3PT pullup (6 PTS) (M. Smart 1 AST),"[1628379, 203935]",1610612763.0,MEM,pullup,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,26.16,Made,6.0,M. Smart,203935.0,1.0,,,,,,,,,,,,,,
179,PT00M00.00S,2023-11-06T02:41:10.9Z,1,REGULAR,period,end,[],0,,,1610612757,32,30,2023-11-06T02:41:10Z,1750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2023-11-06T02:42:19.1Z,2,REGULAR,substitution,out,['startperiod'],1631133,,,1610612757,32,30,2023-11-06T02:42:44Z,1760000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2023-11-06T02:42:19.1Z,2,REGULAR,substitution,in,['startperiod'],203924,,,1610612757,32,30,2023-11-06T02:42:44Z,1770000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2023-11-06T02:42:57.9Z,2,REGULAR,period,start,[],0,,,1610612757,32,30,2023-11-06T02:42:57Z,1780000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M52.00S,2023-11-06T02:43:11.3Z,2,REGULAR,foul,offensive,[],1629057,,,1610612757,32,30,2023-11-06T02:43:19Z,1790000,False,,,0,,R. Williams III offensive FOUL (3 PF),"[1629057, 203935]",1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Left Center,,,,,,,204058.0,3.0,0.0,Smart,203935.0,,,,,,,,,
185,PT11M52.00S,2023-11-06T02:43:11.3Z,2,REGULAR,turnover,offensive foul,[],1629057,,,1610612757,32,30,2023-11-06T02:43:11Z,1810000,False,,,0,,R. Williams III offensive foul TURNOVER (1 TO),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Left Center,,,,,,,204058.0,,,,,1.0,,,,,,,,
186,PT11M36.00S,2023-11-06T02:43:33.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631254,75.64060446780552,11.76470588235294,1610612763,32,30,2023-11-06T02:43:38Z,1820000,False,-191.0,176.0,1,right,MISS K. Lofton Jr. 26' 3PT,[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
187,PT11M34.00S,2023-11-06T02:43:35.6Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,32,30,2023-11-06T02:43:38Z,1830000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:3),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,186.0,4.0,3.0,1.0
188,PT11M19.00S,2023-11-06T02:43:50.8Z,2,REGULAR,3pt,Jump Shot,[],203924,6.258212877792378,2.941176470588235,1610612757,32,30,2023-11-06T02:43:55Z,1840000,False,235.0,6.0,1,left,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
189,PT11M17.00S,2023-11-06T02:43:52.8Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612763,32,30,2023-11-06T02:43:55Z,1850000,False,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,188.0,1.0,1.0,0.0
190,PT11M08.00S,2023-11-06T02:44:01.9Z,2,REGULAR,3pt,Jump Shot,[],1628991,66.44218134034165,48.77450980392157,1610612763,32,30,2023-11-06T02:44:06Z,1860000,False,-6.0,263.0,1,right,MISS J. Jackson Jr. 26' pullup 3PT,[1628991],1610612763.0,MEM,pullup,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
191,PT11M05.00S,2023-11-06T02:44:04.9Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,32,30,2023-11-06T02:44:06Z,1870000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:4),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,190.0,5.0,4.0,1.0
192,PT10M59.00S,2023-11-06T02:44:11.0Z,2,REGULAR,2pt,Jump Shot,[],1631101,8.09789750328515,81.37254901960785,1610612757,34,30,2023-11-06T02:45:19Z,1880000,False,-157.0,24.0,1,left,S. Sharpe 15' step back Jump Shot (8 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,15.87,Made,8.0,,,,,,,,,,,,,,,,,
193,PT10M50.00S,2023-11-06T02:44:22.5Z,2,REGULAR,foul,personal,[],1641739,,,1610612763,34,30,2023-11-06T02:44:33Z,1890000,False,,,0,,T. Camara personal FOUL (1 PF),"[1641739, 1628991]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Center,,,,,,,1201.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
195,PT10M50.00S,2023-11-06T02:44:30.8Z,2,REGULAR,substitution,out,[],1629057,,,1610612763,34,30,2023-11-06T02:44:33Z,1910000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M50.00S,2023-11-06T02:44:30.8Z,2,REGULAR,substitution,in,[],1629028,,,1610612763,34,30,2023-11-06T02:44:33Z,1920000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M37.00S,2023-11-06T02:44:57.6Z,2,REGULAR,3pt,Jump Shot,[],203935,70.25295663600527,74.26470588235294,1610612763,34,33,2023-11-06T02:45:02Z,1930000,False,121.0,227.0,1,right,M. Smart 25' 3PT  (5 PTS) (J. Jackson Jr. 1 AST),"[203935, 1628991]",1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,25.75,Made,5.0,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,,,,,,
199,PT10M25.00S,2023-11-06T02:45:09.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630219,5.075558475689881,50.98039215686274,1610612757,34,33,2023-11-06T02:45:13Z,1950000,False,-5.0,-5.0,1,left,MISS S. Mays driving reverse Layup,[1630219],1610612757.0,POR,driving reverse,,,Mays,S. Mays,,,,,Restricted Area,0-8 Center,0.69,Missed,,,,,,,,,,,,,,,,,,
200,PT10M24.00S,2023-11-06T02:45:10.3Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612763,34,33,2023-11-06T02:45:13Z,1960000,False,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,199.0,2.0,2.0,0.0
201,PT10M18.00S,2023-11-06T02:45:16.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203935,69.07030223390277,25.735294117647058,1610612763,34,33,2023-11-06T02:45:21Z,1970000,False,-121.0,238.0,1,right,MISS M. Smart 26' running pullup 3PT,[203935],1610612763.0,MEM,running pullup,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,26.73,Missed,,,,,,,,,,,,,,,,,,
202,PT10M16.00S,2023-11-06T02:45:17.9Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,34,33,2023-11-06T02:45:17Z,1980000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:5),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,201.0,6.0,5.0,1.0
203,PT10M09.00S,2023-11-06T02:45:24.8Z,2,REGULAR,3pt,Jump Shot,[],203924,20.71287779237845,90.93137254901961,1610612757,34,33,2023-11-06T02:45:28Z,1990000,False,-205.0,142.0,1,left,MISS J. Grant 24' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,24.92,Missed,,,,,,,,,,,,,,,,,,
204,PT10M07.00S,2023-11-06T02:45:26.8Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,34,33,2023-11-06T02:45:28Z,2000000,False,,,0,,D. Roddy REBOUND (Off:0 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,203.0,1.0,1.0,0.0
205,PT09M53.00S,2023-11-06T02:45:41.6Z,2,REGULAR,3pt,Jump Shot,[],1628379,62.63140604467805,30.88235294117647,1610612763,34,33,2023-11-06T02:45:48Z,2010000,False,-96.0,299.0,1,right,MISS L. Kennard 31' pullup 3PT,[1628379],1610612763.0,MEM,pullup,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,31.37,Missed,,,,,,,,,,,,,,,,,,
206,PT09M49.00S,2023-11-06T02:45:45.6Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,34,33,2023-11-06T02:45:48Z,2020000,False,,,0,,T. Camara REBOUND (Off:0 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,205.0,2.0,2.0,0.0
207,PT09M40.00S,2023-11-06T02:45:56.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",1629028,7.30946123521682,48.03921568627451,1610612757,36,33,2023-11-06T02:46:09Z,2030000,False,10.0,16.0,1,left,D. Ayton turnaround Hook (2 PTS),[1629028],1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.89,Made,2.0,,,,,,,,,,,,,,,,,
208,PT09M40.00S,2023-11-06T02:45:59.8Z,2,REGULAR,violation,defensive goaltending,[],1628991,,,1610612757,36,33,2023-11-06T02:46:09Z,2040000,False,,,0,,J. Jackson Jr. defensive goaltending VIOLATION,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,2530.0,,,,,,,,,,,,,
209,PT09M26.00S,2023-11-06T02:46:24.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,92.85479632063075,54.41176470588235,1610612763,36,33,2023-11-06T02:46:31Z,2050000,False,22.0,15.0,1,right,MISS L. Kennard driving finger roll Layup,[1628379],1610612763.0,MEM,driving finger roll,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,,,,,,
210,PT09M25.00S,2023-11-06T02:46:25.9Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,36,33,2023-11-06T02:46:31Z,2060000,False,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,209.0,3.0,3.0,0.0
211,PT09M22.00S,2023-11-06T02:46:30.9Z,2,REGULAR,foul,personal,['2freethrow'],203935,,,1610612757,36,33,2023-11-06T02:46:39Z,2070000,False,,,0,,M. Smart shooting personal FOUL (2 PF) (Grant 2 FT),"[203935, 203924]",1610612763.0,MEM,shooting,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,1201.0,2.0,0.0,Grant,203924.0,,,,,,,,,
213,PT09M22.00S,2023-11-06T02:47:00.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203924,,,1610612757,37,33,2023-11-06T02:47:00Z,2090000,False,,,0,,J. Grant Free Throw 1 of 2 (9 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
214,PT09M22.00S,2023-11-06T02:47:00.7Z,2,REGULAR,substitution,out,[],1630219,,,1610612757,37,33,2023-11-06T02:47:11Z,2100000,False,,,0,,SUB out: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M22.00S,2023-11-06T02:47:00.7Z,2,REGULAR,substitution,out,[],1631254,,,1610612757,37,33,2023-11-06T02:47:11Z,2110000,False,,,0,,SUB out: K. Lofton Jr.,[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M22.00S,2023-11-06T02:47:00.7Z,2,REGULAR,substitution,in,[],1627763,,,1610612757,37,33,2023-11-06T02:47:11Z,2120000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M22.00S,2023-11-06T02:47:00.7Z,2,REGULAR,substitution,in,[],202687,,,1610612757,37,33,2023-11-06T02:47:11Z,2130000,False,,,0,,SUB in: B. Biyombo,[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M22.00S,2023-11-06T02:47:22.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203924,,,1610612757,38,33,2023-11-06T02:47:22Z,2140000,False,,,0,,J. Grant Free Throw 2 of 2 (10 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
219,PT09M04.00S,2023-11-06T02:47:41.4Z,2,REGULAR,turnover,bad pass,[],203935,,,1610612763,38,33,2023-11-06T02:47:47Z,2150000,False,,,0,,M. Smart bad pass TURNOVER (2 TO),"[203935, 1627763]",1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,Brogdon,1627763.0,,,,,,
220,PT09M04.00S,2023-11-06T02:47:41.4Z,2,REGULAR,steal,,[],1627763,,,1610612757,38,33,2023-11-06T02:47:43Z,2160000,False,,,0,,M. Brogdon STEAL (1 STL),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
221,PT09M00.00S,2023-11-06T02:47:45.6Z,2,REGULAR,turnover,bad pass,[],1641739,,,1610612757,38,33,2023-11-06T02:47:56Z,2170000,False,,,0,,T. Camara bad pass TURNOVER (1 TO),"[1641739, 1631223]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,Roddy,1631223.0,,,,,,
222,PT09M00.00S,2023-11-06T02:47:45.6Z,2,REGULAR,steal,,[],1631223,,,1610612763,38,33,2023-11-06T02:47:47Z,2180000,False,,,0,,D. Roddy STEAL (1 STL),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
223,PT08M55.00S,2023-11-06T02:47:50.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631223,93.24901445466492,48.529411764705884,1610612763,38,35,2023-11-06T02:48:01Z,2190000,False,-7.0,11.0,1,right,D. Roddy running Layup (2 PTS),[1631223],1610612763.0,MEM,running,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,1.33,Made,2.0,,,,,,,,,,,,,,,,,
224,PT08M42.00S,2023-11-06T02:48:09.5Z,2,REGULAR,foul,personal,[],203935,,,1610612757,38,35,2023-11-06T02:48:24Z,2200000,False,,,0,,M. Smart personal FOUL (3 PF),"[203935, 1641739]",1610612763.0,MEM,,,,Smart,M. Smart,,,,,Mid-Range,16-24 Center,,,,,,,1201.0,3.0,0.0,Camara,1641739.0,,,,,,,,,
226,PT08M28.00S,2023-11-06T02:48:51.0Z,2,REGULAR,turnover,traveling,[],1641739,,,1610612757,38,35,2023-11-06T02:48:56Z,2220000,False,,,0,,T. Camara traveling TURNOVER (2 TO),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,,,,,2.0,,,,,,,,
227,PT08M14.00S,2023-11-06T02:49:22.5Z,2,REGULAR,foul,personal,['2freethrow'],203924,,,1610612763,38,35,2023-11-06T02:49:29Z,2230000,False,,,0,,J. Grant shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[203924, 1628991]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204058.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
229,PT08M14.00S,2023-11-06T02:49:46.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628991,,,1610612763,38,35,2023-11-06T02:49:46Z,2250000,False,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
230,PT08M14.00S,2023-11-06T02:49:46.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,38,35,2023-11-06T02:49:46Z,2260000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,,,
231,PT08M14.00S,2023-11-06T02:49:46.9Z,2,REGULAR,substitution,out,[],1641739,,,1610612763,38,35,2023-11-06T02:49:57Z,2270000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M14.00S,2023-11-06T02:49:46.9Z,2,REGULAR,substitution,out,[],203935,,,1610612763,38,35,2023-11-06T02:49:57Z,2280000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M14.00S,2023-11-06T02:49:46.9Z,2,REGULAR,substitution,in,[],1629680,,,1610612763,38,35,2023-11-06T02:49:57Z,2290000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M14.00S,2023-11-06T02:49:46.9Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,38,35,2023-11-06T02:49:57Z,2300000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M14.00S,2023-11-06T02:50:07.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628991,,,1610612763,38,36,2023-11-06T02:50:07Z,2310000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
236,PT08M00.00S,2023-11-06T02:50:27.4Z,2,REGULAR,turnover,traveling,[],203924,,,1610612757,38,36,2023-11-06T02:50:35Z,2320000,False,,,0,,J. Grant traveling TURNOVER (1 TO),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,,,,,1.0,,,,,,,,
237,PT07M45.00S,2023-11-06T02:50:58.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628379,73.27529566360053,48.529411764705884,1610612763,38,38,2023-11-06T02:51:02Z,2330000,False,-7.0,199.0,1,right,L. Kennard 19' pullup Jump Shot (8 PTS) (B. Biyombo 1 AST),"[1628379, 202687]",1610612763.0,MEM,pullup,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Center,19.88,Made,8.0,B. Biyombo,202687.0,1.0,,,,,,,,,,,,,,
238,PT07M31.00S,2023-11-06T02:51:12.7Z,2,REGULAR,3pt,Jump Shot,[],1627763,31.09395532194481,63.970588235294116,1610612757,38,38,2023-11-06T02:51:17Z,2340000,False,-70.0,240.0,1,left,MISS M. Brogdon 24' pullup 3PT,[1627763],1610612757.0,POR,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,24.98,Missed,,,,,,,,,,,,,,,,,,
239,PT07M27.00S,2023-11-06T02:51:16.7Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,38,38,2023-11-06T02:51:17Z,2350000,False,,,0,,D. Roddy REBOUND (Off:0 Def:2),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,238.0,2.0,2.0,0.0
240,PT07M20.00S,2023-11-06T02:51:23.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,92.59198423127464,54.41176470588235,1610612763,38,38,2023-11-06T02:51:27Z,2360000,False,22.0,17.0,1,right,MISS D. Roddy driving Layup,[1631223],1610612763.0,MEM,driving,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,,
241,PT07M18.00S,2023-11-06T02:51:25.4Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,38,38,2023-11-06T02:51:27Z,2370000,False,,,0,,D. Ayton REBOUND (Off:0 Def:4),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,240.0,4.0,4.0,0.0
242,PT07M12.00S,2023-11-06T02:51:31.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.521024967148489,50.73529411764706,1610612757,40,38,2023-11-06T02:57:44Z,2380000,False,-4.0,9.0,1,left,M. Brogdon driving Layup (12 PTS),[1627763],1610612757.0,POR,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,0.95,Made,12.0,,,,,,,,,,,,,,,,,
243,PT07M00.00S,2023-11-06T02:51:42.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,94.43166885676742,58.08823529411765,1610612763,40,38,2023-11-06T02:51:49Z,2390000,False,40.0,0.0,1,right,MISS D. Roddy driving Layup,[1631223],1610612763.0,MEM,driving,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,4.04,Missed,,,,,,,,,,,,,,,,,,
244,PT07M00.00S,2023-11-06T02:51:42.7Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,40,38,2023-11-06T02:51:49Z,2400000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:6),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,243.0,7.0,6.0,1.0
245,PT06M53.00S,2023-11-06T02:51:57.1Z,2,REGULAR,foul,offensive,[],1629028,,,1610612757,40,38,2023-11-06T02:52:04Z,2410000,False,,,0,,D. Ayton offensive FOUL (2 PF),"[1629028, 1628991]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
247,PT06M53.00S,2023-11-06T02:51:57.1Z,2,REGULAR,turnover,offensive foul,[],1629028,,,1610612757,40,38,2023-11-06T02:51:57Z,2430000,False,,,0,,D. Ayton offensive foul TURNOVER (2 TO),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,,,,,2.0,,,,,,,,
248,PT06M53.00S,2023-11-06T02:52:04.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,40,38,2023-11-06T02:52:04Z,2440000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M53.00S,2023-11-06T02:54:03.0Z,2,REGULAR,substitution,out,[],1629028,,,1610612763,40,38,2023-11-06T02:54:52Z,2450000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M53.00S,2023-11-06T02:54:03.0Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,40,38,2023-11-06T02:54:52Z,2460000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M53.00S,2023-11-06T02:54:03.0Z,2,REGULAR,substitution,in,[],1631133,,,1610612763,40,38,2023-11-06T02:54:52Z,2470000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M53.00S,2023-11-06T02:54:03.0Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,40,38,2023-11-06T02:54:52Z,2480000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M41.00S,2023-11-06T02:55:24.3Z,2,REGULAR,foul,personal,[],1631133,,,1610612763,40,38,2023-11-06T02:55:29Z,2490000,False,,,0,,J. Walker personal FOUL (1 PF),"[1631133, 202687]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Center,,,,,,,1201.0,1.0,0.0,Biyombo,202687.0,,,,,,,,,
256,PT06M28.00S,2023-11-06T02:55:54.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1631223,89.43823915900131,27.450980392156865,1610612763,40,40,2023-11-06T02:56:00Z,2510000,False,-113.0,47.0,1,right,D. Roddy 12' turnaround fadeaway Jump Shot (4 PTS),[1631223],1610612763.0,MEM,turnaround fadeaway,,,Roddy,D. Roddy,,,,,Mid-Range,8-16 Left,12.2,Made,4.0,,,,,,,,,,,,,,,,,
257,PT06M09.00S,2023-11-06T02:56:13.1Z,2,REGULAR,3pt,Jump Shot,[],1631101,28.465834428383708,17.401960784313726,1610612757,40,40,2023-11-06T02:56:17Z,2520000,False,163.0,215.0,1,left,MISS S. Sharpe 26' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,26.99,Missed,,,,,,,,,,,,,,,,,,
