actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
342,PT10M36.00S,2024-01-30T04:26:50.7Z,3,REGULAR,3pt,Jump Shot,[],1629014,33.327858081471746,39.21568627450981,1610612757,64,59,2024-01-30T04:26:54Z,3380000,False,54.0,261.0,1,left,A. Simons 26' 3PT  (9 PTS) (M. Brogdon 4 AST),"[1629014, 1627763]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,26.63,Made,9.0,,,,,,,,,,,,,M. Brogdon,1627763.0,4.0,,
344,PT10M22.00S,2024-01-30T04:27:04.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,94.1688567674113,54.90196078431373,1610612755,64,61,2024-01-30T04:27:18Z,3400000,False,25.0,2.0,1,right,K. Oubre Jr. driving floating Jump Shot (16 PTS) (P. Reed 2 AST),"[1626162, 1630194]",1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.46,Made,16.0,,,,,,,,,,,,,P. Reed,1630194.0,2.0,,
346,PT10M07.00S,2024-01-30T04:27:20.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,5.863994743758213,47.549019607843135,1610612757,66,61,2024-01-30T04:27:26Z,3420000,False,12.0,3.0,1,left,D. Ayton alley-oop DUNK (14 PTS) (M. Brogdon 5 AST),"[1629028, 1627763]",1610612757.0,POR,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.26,Made,14.0,,,,,,,,,,,,,M. Brogdon,1627763.0,5.0,,
348,PT09M53.00S,2024-01-30T04:27:34.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,93.38042049934296,50.98039215686274,1610612755,66,63,2024-01-30T04:27:39Z,3440000,False,5.0,10.0,1,right,T. Harris driving Layup (8 PTS) (P. Reed 3 AST),"[202699, 1630194]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.09,Made,8.0,,,,,,,,,,,,,P. Reed,1630194.0,3.0,,
349,PT09M36.00S,2024-01-30T04:27:50.3Z,3,REGULAR,3pt,Jump Shot,[],1629014,23.73521681997372,87.5,1610612757,66,63,2024-01-30T04:27:54Z,3450000,False,-188.0,171.0,1,left,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,,
350,PT09M33.00S,2024-01-30T04:27:53.3Z,3,REGULAR,rebound,offensive,[],1631133,,,1610612757,66,63,2024-01-30T04:27:54Z,3460000,False,,,0,,J. Walker REBOUND (Off:1 Def:8),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,349.0,9.0,8.0,1.0,,,,,,,
351,PT09M21.00S,2024-01-30T04:28:04.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627763,6.915243101182654,3.6764705882352944,1610612757,69,63,2024-01-30T04:28:09Z,3470000,False,232.0,13.0,1,left,M. Brogdon 3PT  (17 PTS) (J. Grant 3 AST),"[1627763, 203924]",1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Right Corner 3,24+ Right,23.19,Made,17.0,,,,,,,,,,,,,J. Grant,203924.0,3.0,,
353,PT08M57.00S,2024-01-30T04:28:29.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201976,91.80354796320631,51.470588235294116,1610612755,69,63,2024-01-30T04:28:33Z,3490000,False,7.0,25.0,1,right,MISS P. Beverley driving finger roll Layup - blocked,"[201976, 203924]",1610612755.0,PHI,driving finger roll,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,2.56,Missed,,,,,,,,,,,,Grant,203924.0,,,,,
354,PT08M57.00S,2024-01-30T04:28:29.8Z,3,REGULAR,block,,[],203924,,,1610612755,69,63,2024-01-30T04:28:31Z,3500000,False,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
355,PT08M55.00S,2024-01-30T04:28:31.8Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612757,69,63,2024-01-30T04:28:33Z,3510000,False,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,353.0,3.0,3.0,0.0,,,,,,,
356,PT08M33.00S,2024-01-30T04:28:52.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,5.863994743758213,47.30392156862745,1610612757,71,63,2024-01-30T04:28:57Z,3520000,False,13.0,3.0,1,left,J. Walker cutting Layup (3 PTS) (D. Ayton 1 AST),"[1631133, 1629028]",1610612757.0,POR,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.37,Made,3.0,,,,,,,,,,,,,D. Ayton,1629028.0,1.0,,
359,PT08M09.00S,2024-01-30T04:29:22.5Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612755,71,63,2024-01-30T04:29:32Z,3540000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,16-24 Center,,,,101284.0,,,,,,,,,,,,,,,,
360,PT07M56.00S,2024-01-30T04:29:47.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627763,17.69053876478318,94.11764705882352,1610612757,71,63,2024-01-30T04:29:54Z,3550000,False,-221.0,114.0,1,left,MISS M. Brogdon 24' 3PT,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
361,PT07M52.00S,2024-01-30T04:29:51.0Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,71,63,2024-01-30T04:29:54Z,3560000,False,,,0,,T. Harris REBOUND (Off:1 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,360.0,4.0,3.0,1.0,,,,,,,
362,PT07M40.00S,2024-01-30T04:30:03.5Z,3,REGULAR,turnover,lost ball,[],1626162,,,1610612755,71,63,2024-01-30T04:30:07Z,3570000,False,,,0,,K. Oubre Jr. lost ball TURNOVER (1 TO),"[1626162, 1631133]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,1.0,,,,,,,,,,,,,,Walker,1631133.0
363,PT07M40.00S,2024-01-30T04:30:03.5Z,3,REGULAR,steal,,[],1631133,,,1610612757,71,63,2024-01-30T04:30:05Z,3580000,False,,,0,,J. Walker STEAL (1 STL),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
364,PT07M30.00S,2024-01-30T04:30:13.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,35.8245729303548,18.137254901960784,1610612757,71,63,2024-01-30T04:30:21Z,3590000,False,159.0,284.0,1,left,MISS A. Simons 32' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,32.59,Missed,,,,,,,,,,,,,,,,,,
365,PT07M26.00S,2024-01-30T04:30:18.3Z,3,REGULAR,rebound,offensive,[],1631133,,,1610612757,71,63,2024-01-30T04:30:18Z,3600000,False,,,0,,J. Walker REBOUND (Off:2 Def:8),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,364.0,10.0,8.0,2.0,,,,,,,
366,PT07M23.00S,2024-01-30T04:30:20.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631133,5.732588699080158,45.83333333333333,1610612757,73,63,2024-01-30T04:30:53Z,3610000,False,21.0,1.0,1,left,J. Walker putback Layup (5 PTS),[1631133],1610612757.0,POR,putback,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.08,Made,5.0,,,,,,,,,,,,,,,,,
367,PT07M23.00S,2024-01-30T04:30:25.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,73,63,2024-01-30T04:30:25Z,3620000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT07M23.00S,2024-01-30T04:32:44.6Z,3,REGULAR,substitution,out,[],1630194,,,1610612755,73,63,2024-01-30T04:33:08Z,3630000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT07M23.00S,2024-01-30T04:32:44.6Z,3,REGULAR,substitution,in,[],1628964,,,1610612755,73,63,2024-01-30T04:33:08Z,3640000,False,,,0,,SUB in: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT07M09.00S,2024-01-30T04:33:32.5Z,3,REGULAR,3pt,Jump Shot,[],201587,75.50919842312747,84.55882352941177,1610612755,73,63,2024-01-30T04:33:37Z,3650000,False,173.0,178.0,1,right,MISS N. Batum 24' 3PT,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,24.79,Missed,,,,,,,,,,,,,,,,,,
371,PT07M07.00S,2024-01-30T04:33:34.5Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612757,73,63,2024-01-30T04:33:37Z,3660000,False,,,0,,D. Ayton REBOUND (Off:0 Def:4),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,370.0,4.0,4.0,0.0,,,,,,,
372,PT06M59.00S,2024-01-30T04:33:46.8Z,3,REGULAR,foul,personal,[],201587,,,1610612757,73,63,2024-01-30T04:33:51Z,3670000,False,,,0,,N. Batum personal FOUL (1 PF),"[201587, 1629014]",1610612755.0,PHI,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,1628951.0,,1.0,0.0,Simons,1629014.0,,,,,,,,,,,
374,PT06M55.00S,2024-01-30T04:34:07.4Z,3,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612757,73,63,2024-01-30T04:34:14Z,3690000,False,,,0,,M. Bamba shooting personal FOUL (3 PF) (Grant 2 FT),"[1628964, 203924]",1610612755.0,PHI,shooting,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,1629178.0,,3.0,0.0,Grant,203924.0,,,,,,,,,,,
376,PT06M55.00S,2024-01-30T04:34:31.5Z,3,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,74,63,2024-01-30T04:34:31Z,3710000,False,,,0,,J. Grant Free Throw 1 of 2 (22 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
377,PT06M55.00S,2024-01-30T04:34:48.9Z,3,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,75,63,2024-01-30T04:34:48Z,3720000,False,,,0,,J. Grant Free Throw 2 of 2 (23 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
378,PT06M38.00S,2024-01-30T04:35:07.2Z,3,REGULAR,3pt,Jump Shot,[],201587,66.3107752956636,34.55882352941176,1610612755,75,63,2024-01-30T04:35:11Z,3730000,False,-77.0,264.0,1,right,MISS N. Batum 27' 3PT,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,27.52,Missed,,,,,,,,,,,,,,,,,,
379,PT06M35.00S,2024-01-30T04:35:10.2Z,3,REGULAR,rebound,defensive,[],1631133,,,1610612757,75,63,2024-01-30T04:35:11Z,3740000,False,,,0,,J. Walker REBOUND (Off:2 Def:9),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,378.0,11.0,9.0,2.0,,,,,,,
380,PT06M22.00S,2024-01-30T04:35:22.0Z,3,REGULAR,3pt,Jump Shot,[],1631133,21.107095926412615,89.70588235294117,1610612757,78,63,2024-01-30T04:35:26Z,3750000,False,-199.0,146.0,1,left,J. Walker 24' 3PT  (8 PTS) (M. Brogdon 6 AST),"[1631133, 1627763]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,24.64,Made,8.0,,,,,,,,,,,,,M. Brogdon,1627763.0,6.0,,
382,PT05M56.00S,2024-01-30T04:35:51.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612755,78,63,2024-01-30T04:36:05Z,3770000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,101284.0,,,,,,,,,,,,,,,,
383,PT05M42.00S,2024-01-30T04:36:16.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627763,6.1268068331143235,49.26470588235294,1610612757,80,63,2024-01-30T04:36:25Z,3780000,False,4.0,5.0,1,left,M. Brogdon driving Layup (19 PTS) (A. Simons 6 AST),"[1627763, 1629014]",1610612757.0,POR,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,0.63,Made,19.0,,,,,,,,,,,,,A. Simons,1629014.0,6.0,,
384,PT05M34.00S,2024-01-30T04:36:27.7Z,3,REGULAR,foul,personal,['2freethrow'],203924,,,1610612755,80,63,2024-01-30T04:36:38Z,3790000,False,,,0,,J. Grant shooting personal FOUL (3 PF) (Harris 2 FT),"[203924, 202699]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,Mid-Range,8-16 Left,,,,1628951.0,,3.0,0.0,Harris,202699.0,,,,,,,,,,,
386,PT05M34.00S,2024-01-30T04:36:51.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,80,63,2024-01-30T04:36:51Z,3810000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M34.00S,2024-01-30T04:39:01.4Z,3,REGULAR,substitution,out,[],1626162,,,1610612755,80,63,2024-01-30T04:39:22Z,3830000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M34.00S,2024-01-30T04:39:01.4Z,3,REGULAR,substitution,out,[],201587,,,1610612755,80,63,2024-01-30T04:39:22Z,3840000,False,,,0,,SUB out: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M34.00S,2024-01-30T04:39:01.4Z,3,REGULAR,substitution,in,[],202694,,,1610612755,80,63,2024-01-30T04:39:22Z,3850000,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT05M34.00S,2024-01-30T04:39:01.4Z,3,REGULAR,substitution,in,[],1627863,,,1610612755,80,63,2024-01-30T04:39:22Z,3860000,False,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M34.00S,2024-01-30T04:39:49.2Z,3,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,80,63,2024-01-30T04:39:49Z,3870000,False,,,0,,MISS T. Harris Free Throw 1 of 2,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
394,PT05M34.00S,2024-01-30T04:39:49.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,80,63,2024-01-30T04:39:49Z,3880000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,393.0,,,,,,,,,,
395,PT05M34.00S,2024-01-30T04:40:06.1Z,3,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,80,64,2024-01-30T04:40:06Z,3890000,False,,,0,,T. Harris Free Throw 2 of 2 (9 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
396,PT05M17.00S,2024-01-30T04:40:24.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,6.258212877792378,50.0,1610612757,82,64,2024-01-30T04:40:28Z,3900000,False,0.0,6.0,1,left,D. Ayton alley-oop DUNK (16 PTS) (M. Brogdon 7 AST),"[1629028, 1627763]",1610612757.0,POR,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.63,Made,16.0,,,,,,,,,,,,,M. Brogdon,1627763.0,7.0,,
399,PT05M02.00S,2024-01-30T04:40:46.3Z,3,REGULAR,substitution,out,[],202699,,,1610612755,82,64,2024-01-30T04:40:51Z,3930000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M02.00S,2024-01-30T04:40:46.3Z,3,REGULAR,substitution,in,[],1626162,,,1610612755,82,64,2024-01-30T04:40:51Z,3940000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M48.00S,2024-01-30T04:41:16.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628964,92.9862023653088,48.28431372549019,1610612755,82,66,2024-01-30T04:41:23Z,3950000,False,-9.0,13.0,1,right,M. Bamba finger roll Layup (4 PTS) (D. House Jr. 1 AST),"[1628964, 1627863]",1610612755.0,PHI,finger roll,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,1.59,Made,4.0,,,,,,,,,,,,,D. House Jr.,1627863.0,1.0,,
403,PT04M31.00S,2024-01-30T04:41:34.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,11.251642575558476,48.77450980392157,1610612757,82,66,2024-01-30T04:41:42Z,3970000,False,6.0,53.0,1,left,MISS D. Ayton floating Shot - blocked,"[1629028, 1628964]",1610612757.0,POR,floating,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,5.36,Missed,,,,,,,,,,,,Bamba,1628964.0,,,,,
404,PT04M31.00S,2024-01-30T04:41:34.2Z,3,REGULAR,block,,[],1628964,,,1610612757,82,66,2024-01-30T04:41:36Z,3980000,False,,,0,,M. Bamba BLOCK (2 BLK),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
405,PT04M31.00S,2024-01-30T04:41:34.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,82,66,2024-01-30T04:41:42Z,3990000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,403.0,,,,,,,,,,
407,PT04M20.00S,2024-01-30T04:41:54.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,91.93495400788436,58.82352941176471,1610612755,82,68,2024-01-30T04:42:03Z,4010000,False,44.0,23.0,1,right,P. Beverley driving floating Jump Shot (14 PTS) (D. House Jr. 2 AST),"[201976, 1627863]",1610612755.0,PHI,driving floating,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,4.99,Made,14.0,,,,,,,,,,,,,D. House Jr.,1627863.0,2.0,,
408,PT04M05.00S,2024-01-30T04:42:08.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,6.915243101182654,45.34313725490196,1610612757,82,68,2024-01-30T04:42:12Z,4020000,False,23.0,13.0,1,left,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,,,,,,,
409,PT04M03.00S,2024-01-30T04:42:10.4Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,82,68,2024-01-30T04:42:12Z,4030000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,408.0,4.0,3.0,1.0,,,,,,,
410,PT03M51.00S,2024-01-30T04:42:23.0Z,3,REGULAR,3pt,Jump Shot,[],1628964,91.80354796320631,3.6764705882352944,1610612755,82,68,2024-01-30T04:42:27Z,4040000,False,-232.0,25.0,1,right,MISS M. Bamba 3PT,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
411,PT03M47.00S,2024-01-30T04:42:27.0Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612757,82,68,2024-01-30T04:42:27Z,4050000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:5),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Left Corner 3,24+ Left,,,,,,,,,,410.0,5.0,5.0,0.0,,,,,,,
412,PT03M39.00S,2024-01-30T04:42:35.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627763,5.863994743758213,47.549019607843135,1610612757,84,68,2024-01-30T04:42:46Z,4060000,False,12.0,3.0,1,left,M. Brogdon driving finger roll Layup (21 PTS),[1627763],1610612757.0,POR,driving finger roll,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,1.26,Made,21.0,,,,,,,,,,,,,,,,,
413,PT03M39.00S,2024-01-30T04:42:38.1Z,3,REGULAR,violation,defensive goaltending,[],1628964,,,1610612757,84,68,2024-01-30T04:42:46Z,4070000,False,,,0,,M. Bamba defensive goaltending VIOLATION,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,101284.0,,,,,,,,,,,,,,,,
415,PT03M30.00S,2024-01-30T04:43:02.0Z,3,REGULAR,foul,personal,[],1627763,,,1610612755,84,68,2024-01-30T04:43:13Z,4080000,False,,,0,,M. Brogdon personal FOUL (1 PF),"[1627763, 201976]",1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,,,,101284.0,,1.0,0.0,Beverley,201976.0,,,,,,,,,,,
417,PT03M30.00S,2024-01-30T04:43:11.0Z,3,REGULAR,substitution,out,[],1627763,,,1610612755,84,68,2024-01-30T04:43:24Z,4100000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M30.00S,2024-01-30T04:43:11.0Z,3,REGULAR,substitution,out,[],1631133,,,1610612755,84,68,2024-01-30T04:43:24Z,4110000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M30.00S,2024-01-30T04:43:11.0Z,3,REGULAR,substitution,in,[],1630703,,,1610612755,84,68,2024-01-30T04:43:24Z,4120000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M30.00S,2024-01-30T04:43:11.0Z,3,REGULAR,substitution,in,[],1629680,,,1610612755,84,68,2024-01-30T04:43:24Z,4130000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M26.00S,2024-01-30T04:43:41.2Z,3,REGULAR,foul,personal,[],1629014,,,1610612755,84,68,2024-01-30T04:43:47Z,4140000,False,,,0,,A. Simons personal FOUL (3 PF),"[1629014, 1627863]",1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,101284.0,,3.0,0.0,House Jr.,1627863.0,,,,,,,,,,,
423,PT03M16.00S,2024-01-30T04:44:10.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,94.56307490144546,46.81372549019608,1610612755,84,70,2024-01-30T04:44:14Z,4160000,False,-16.0,-1.0,1,right,K. Oubre Jr. driving reverse Layup (18 PTS),[1626162],1610612755.0,PHI,driving reverse,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.6,Made,18.0,,,,,,,,,,,,,,,,,
424,PT02M55.00S,2024-01-30T04:44:32.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,5.601182654402102,44.6078431372549,1610612757,86,70,2024-01-30T04:44:38Z,4170000,False,27.0,0.0,1,left,A. Simons driving floating bank Jump Shot (11 PTS),[1629014],1610612757.0,POR,driving floating bank,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,2.7,Made,11.0,,,,,,,,,,,,,,,,,
425,PT02M55.00S,2024-01-30T04:44:34.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202694,,,1610612757,86,70,2024-01-30T04:44:47Z,4180000,False,,,0,,M. Morris Sr. shooting personal FOUL (1 PF) (Simons 1 FT),"[202694, 1629014]",1610612755.0,PHI,shooting,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,,1628951.0,,1.0,0.0,Simons,1629014.0,,,,,,,,,,,
427,PT02M55.00S,2024-01-30T04:44:45.1Z,3,REGULAR,substitution,out,[],1629028,,,1610612757,86,70,2024-01-30T04:44:51Z,4200000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M55.00S,2024-01-30T04:44:45.1Z,3,REGULAR,substitution,in,[],1641871,,,1610612757,86,70,2024-01-30T04:44:51Z,4210000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M55.00S,2024-01-30T04:44:56.3Z,3,REGULAR,substitution,out,[],201976,,,1610612757,86,70,2024-01-30T04:45:03Z,4220000,False,,,0,,SUB out: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M55.00S,2024-01-30T04:44:56.3Z,3,REGULAR,substitution,in,[],1627788,,,1610612757,86,70,2024-01-30T04:45:03Z,4230000,False,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M55.00S,2024-01-30T04:45:12.2Z,3,REGULAR,freethrow,1 of 1,[],1629014,,,1610612757,87,70,2024-01-30T04:45:12Z,4240000,False,,,0,,A. Simons Free Throw 1 of 1 (12 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
