actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
362,PT09M14.00S,2024-03-23T03:26:22.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,92.32917214191852,53.431372549019606,1610612757,57,79,2024-03-23T03:26:26Z,3560000,False,17.0,20.0,1,right,T. Camara driving finger roll Layup (5 PTS) (S. Henderson 4 AST),"[1641739, 1630703]",1610612757.0,POR,driving finger roll,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.61,Made,,,,,,,,,,,,,5.0,,,S. Henderson,1630703.0,4.0
364,PT08M57.00S,2024-03-23T03:26:38.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,16.245072273324574,57.59803921568627,1610612746,57,81,2024-03-23T03:29:53Z,3580000,False,-38.0,100.0,1,left,P. George 10' pullup Jump Shot (27 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,10.72,Made,,,,,,,,,,,,,27.0,,,,,
365,PT08M38.00S,2024-03-23T03:26:58.3Z,3,REGULAR,3pt,Jump Shot,[],1630703,90.3580814717477,3.6764705882352944,1610612757,60,81,2024-03-23T03:27:03Z,3590000,False,-232.0,38.0,1,right,S. Henderson 3PT step back (15 PTS),[1630703],1610612757.0,POR,step back,,,Henderson,S. Henderson,,,,,Left Corner 3,24+ Left,23.47,Made,,,,,,,,,,,,,15.0,,,,,
367,PT08M32.00S,2024-03-23T03:27:06.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202695,7.440867279894875,46.32352941176471,1610612746,60,83,2024-03-23T03:27:12Z,3610000,False,18.0,17.0,1,left,K. Leonard driving Layup (17 PTS) (J. Harden 7 AST),"[202695, 201935]",1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.53,Made,,,,,,,,,,,,,17.0,,,J. Harden,201935.0,7.0
369,PT08M32.00S,2024-03-23T03:27:12.4Z,3,REGULAR,foul,personal,['1freethrow'],1629650,,,1610612746,60,83,2024-03-23T03:27:20Z,3630000,False,,,0,,M. Brown shooting personal FOUL (3 PF) (Leonard 1 FT),"[1629650, 202695]",1610612757.0,POR,shooting,,,Brown,M. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627963.0,3.0,0.0,Leonard,202695.0,,,,,,
372,PT08M32.00S,2024-03-23T03:28:28.0Z,3,REGULAR,freethrow,1 of 1,[],202695,,,1610612746,60,84,2024-03-23T03:28:28Z,3660000,False,,,0,,K. Leonard Free Throw 1 of 1 (18 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,,,,,,,,,18.0,,,,,
373,PT08M16.00S,2024-03-23T03:28:45.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,89.17542706964521,49.01960784313725,1610612757,60,84,2024-03-23T03:28:55Z,3670000,False,-5.0,49.0,1,right,MISS K. Murray driving Layup,[1631200],1610612757.0,POR,driving,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,,,,,,,,,,,,,,
374,PT08M15.00S,2024-03-23T03:28:46.3Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,60,84,2024-03-23T03:36:14Z,3680000,False,,,0,,I. Zubac REBOUND (Off:1 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,373.0,8.0,7.0,1.0,,,,,,,,,,,,,,
416,PT08M14.00S,2024-03-23T03:28:49.0Z,3,REGULAR,turnover,bad pass,[],1627826,,,1610612746,60,84,2024-03-23T03:36:47Z,3685000,False,,,0,,I. Zubac bad pass TURNOVER (3 TO),"[1627826, 1631200]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Right,,,,,,,3.0,Murray,1631200.0,,,,,,,,,,,
417,PT08M14.00S,2024-03-23T03:28:49.0Z,3,REGULAR,steal,,[],1631200,,,1610612757,60,84,2024-03-23T03:36:47Z,3687500,False,,,0,,K. Murray STEAL (1 STL),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
375,PT08M12.00S,2024-03-23T03:28:52.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629650,88.64980289093299,46.32352941176471,1610612757,60,84,2024-03-23T03:40:54Z,3690000,False,-18.0,54.0,1,right,MISS M. Brown Hook,[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.72,Missed,,,,,,,,,,,,,,,,,,
376,PT08M11.00S,2024-03-23T03:28:53.7Z,3,REGULAR,rebound,offensive,[],1641739,,,1610612757,60,84,2024-03-23T03:40:54Z,3700000,False,,,0,,T. Camara REBOUND (Off:1 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,375.0,2.0,1.0,1.0,,,,,,,,,,,,,,
446,PT08M11.00S,2024-03-23T03:28:55.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641739,93.74178712220763,46.568627450980394,1610612757,60,84,2024-03-23T03:41:20Z,3705000,False,-17.0,6.0,1,right,MISS T. Camara tip Layup,[1641739],1610612757.0,POR,tip,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,1.83,Missed,,,,,,,,,,,,,,,,,,
447,PT08M08.00S,2024-03-23T03:28:58.2Z,3,REGULAR,rebound,offensive,[],1641739,,,1610612757,60,84,2024-03-23T03:41:35Z,3707500,False,,,0,,T. Camara REBOUND (Off:2 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,446.0,3.0,1.0,2.0,,,,,,,,,,,,,,
377,PT08M04.00S,2024-03-23T03:28:57.8Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612757,60,84,2024-03-23T03:29:11Z,3710000,False,,,0,,I. Zubac shooting personal FOUL (5 PF) (Henderson 2 FT),"[1627826, 1630703]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627963.0,5.0,0.0,Henderson,1630703.0,,,,,,
379,PT08M04.00S,2024-03-23T03:29:22.9Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630703,,,1610612757,61,84,2024-03-23T03:41:20Z,3730000,False,,,0,,S. Henderson Free Throw 1 of 2 (16 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,,,,,,,,,16.0,,,,,
381,PT08M04.00S,2024-03-23T03:29:26.1Z,3,REGULAR,substitution,out,[],1627826,,,1610612757,61,84,2024-03-23T03:29:37Z,3750000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT08M04.00S,2024-03-23T03:29:26.1Z,3,REGULAR,substitution,in,[],1628464,,,1610612757,61,84,2024-03-23T03:29:37Z,3760000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT08M04.00S,2024-03-23T03:29:39.1Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630703,,,1610612757,62,84,2024-03-23T03:41:20Z,3770000,False,,,0,,S. Henderson Free Throw 2 of 2 (17 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,,,,,,,,,17.0,,,,,
384,PT07M50.00S,2024-03-23T03:29:56.1Z,3,REGULAR,2pt,Jump Shot,[],202695,21.895532194480946,26.225490196078432,1610612746,62,86,2024-03-23T03:29:59Z,3780000,False,119.0,153.0,1,left,K. Leonard 19' pullup Jump Shot (20 PTS) (D. Theis 1 AST),"[202695, 1628464]",1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,19.4,Made,,,,,,,,,,,,,20.0,,,D. Theis,1628464.0,1.0
386,PT07M37.00S,2024-03-23T03:30:12.0Z,3,REGULAR,foul,personal,[],202331,,,1610612757,62,86,2024-03-23T03:30:42Z,3800000,False,,,0,,P. George personal FOUL (2 PF),"[202331, 1629014]",1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Center,,,,,,,,,,204058.0,2.0,0.0,Simons,1629014.0,,,,,,
388,PT07M27.00S,2024-03-23T03:30:44.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629650,82.9993429697766,47.05882352941176,1610612757,62,86,2024-03-23T03:42:58Z,3820000,False,-15.0,107.0,1,right,MISS M. Brown 10' driving floating Shot,[1629650],1610612757.0,POR,driving floating,,,Brown,M. Brown,,,,,In The Paint (Non-RA),8-16 Center,10.83,Missed,,,,,,,,,,,,,,,,,,
389,PT07M22.00S,2024-03-23T03:30:49.4Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,62,86,2024-03-23T03:47:25Z,3830000,False,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,388.0,4.0,4.0,0.0,,,,,,,,,,,,,,
392,PT07M20.00S,2024-03-23T03:30:50.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201935,9.149145860709593,3.1862745098039214,1610612746,62,86,2024-03-23T03:30:57Z,3860000,False,234.0,34.0,1,left,MISS J. Harden running 3PT,[201935],1610612746.0,LAC,running,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
393,PT07M17.00S,2024-03-23T03:30:53.7Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,62,86,2024-03-23T03:30:57Z,3870000,False,,,0,,T. Camara REBOUND (Off:2 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,392.0,4.0,2.0,2.0,,,,,,,,,,,,,,
394,PT07M12.00S,2024-03-23T03:30:58.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641739,86.02168199737189,94.36274509803921,1610612757,62,86,2024-03-23T03:31:07Z,3880000,False,222.0,79.0,1,right,MISS T. Camara running 3PT,[1641739],1610612757.0,POR,running,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
395,PT07M09.00S,2024-03-23T03:31:02.2Z,3,REGULAR,rebound,offensive,[],1629650,,,1610612757,62,86,2024-03-23T03:31:02Z,3890000,False,,,0,,M. Brown REBOUND (Off:3 Def:2),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Right Corner 3,24+ Right,,,394.0,5.0,2.0,3.0,,,,,,,,,,,,,,
396,PT07M05.00S,2024-03-23T03:31:05.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641739,92.72339027595268,54.166666666666664,1610612757,64,86,2024-03-23T03:31:15Z,3900000,False,21.0,16.0,1,right,T. Camara cutting Layup (7 PTS) (A. Simons 6 AST),"[1641739, 1629014]",1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,,,,,,,,,7.0,,,A. Simons,1629014.0,6.0
398,PT07M05.00S,2024-03-23T03:31:11.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,64,86,2024-03-23T03:31:11Z,3920000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M05.00S,2024-03-23T03:33:55.0Z,3,REGULAR,substitution,out,[],1629014,,,1610612746,64,86,2024-03-23T03:34:09Z,3930000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M05.00S,2024-03-23T03:33:55.0Z,3,REGULAR,substitution,out,[],1631200,,,1610612746,64,86,2024-03-23T03:34:09Z,3940000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M05.00S,2024-03-23T03:33:55.0Z,3,REGULAR,substitution,in,[],1630625,,,1610612746,64,86,2024-03-23T03:34:09Z,3950000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M05.00S,2024-03-23T03:33:55.0Z,3,REGULAR,substitution,in,[],1631133,,,1610612746,64,86,2024-03-23T03:34:09Z,3960000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M49.00S,2024-03-23T03:34:37.5Z,3,REGULAR,2pt,Jump Shot,[],202331,24.917871222076215,51.470588235294116,1610612746,64,88,2024-03-23T03:34:41Z,3970000,False,-7.0,182.0,1,left,P. George 18' turnaround Jump Shot (29 PTS) (J. Harden 8 AST),"[202331, 201935]",1610612746.0,LAC,turnaround,,,George,P. George,,,,,Mid-Range,16-24 Center,18.19,Made,,,,,,,,,,,,,29.0,,,J. Harden,201935.0,8.0
405,PT06M28.00S,2024-03-23T03:34:59.0Z,3,REGULAR,3pt,Jump Shot,[],1630625,91.67214191852825,95.83333333333334,1610612757,64,88,2024-03-23T03:35:04Z,3990000,False,229.0,26.0,1,right,MISS D. Banton 3PT,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Right Corner 3,24+ Right,23.06,Missed,,,,,,,,,,,,,,,,,,
406,PT06M26.00S,2024-03-23T03:35:01.0Z,3,REGULAR,rebound,offensive,[],1629650,,,1610612757,64,88,2024-03-23T03:35:04Z,4000000,False,,,0,,M. Brown REBOUND (Off:4 Def:2),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Right Corner 3,24+ Right,,,405.0,6.0,2.0,4.0,,,,,,,,,,,,,,
407,PT06M26.00S,2024-03-23T03:35:05.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628464,,,1610612757,64,88,2024-03-23T03:35:18Z,4010000,False,,,0,,D. Theis personal FOUL (2 PF) (Brown 2 FT),"[1628464, 1629650]",1610612746.0,LAC,,,,Theis,D. Theis,,,,,Mid-Range,8-16 Left,,,,,,,,,,2530.0,2.0,0.0,Brown,1629650.0,,,,,,
409,PT06M26.00S,2024-03-23T03:35:29.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629650,,,1610612757,65,88,2024-03-23T03:35:29Z,4030000,False,,,0,,M. Brown Free Throw 1 of 2 (9 PTS),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,Made,,,,,,,,,,,,,9.0,,,,,
410,PT06M26.00S,2024-03-23T03:35:44.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629650,,,1610612757,65,88,2024-03-23T03:35:44Z,4040000,False,,,0,,MISS M. Brown Free Throw 2 of 2,[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
411,PT06M24.00S,2024-03-23T03:35:46.0Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,65,88,2024-03-23T03:35:46Z,4050000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,410.0,1.0,1.0,0.0,,,,,,,,,,,,,,
412,PT06M22.00S,2024-03-23T03:35:49.6Z,3,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612746,65,88,2024-03-23T03:35:58Z,4060000,False,,,0,,T. Camara shooting personal FOUL (2 PF) (George 2 FT),"[1641739, 202331]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,2530.0,2.0,1.0,George,202331.0,,,,,,
414,PT06M22.00S,2024-03-23T03:36:24.7Z,3,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,65,89,2024-03-23T03:36:24Z,4080000,False,,,0,,P. George Free Throw 1 of 2 (30 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,,,,,,,,,,,,,30.0,,,,,
415,PT06M22.00S,2024-03-23T03:36:41.9Z,3,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,65,90,2024-03-23T03:36:41Z,4090000,False,,,0,,P. George Free Throw 2 of 2 (31 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,,,,,,,,,,,,,31.0,,,,,
418,PT06M11.00S,2024-03-23T03:36:55.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630625,92.06636005256242,45.83333333333333,1610612757,67,90,2024-03-23T03:37:00Z,4100000,False,-21.0,22.0,1,right,D. Banton cutting DUNK (11 PTS) (M. Brown 2 AST),"[1630625, 1629650]",1610612757.0,POR,cutting,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,3.03,Made,,,,,,,,,,,,,11.0,,,M. Brown,1629650.0,2.0
420,PT06M11.00S,2024-03-23T03:37:01.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202331,,,1610612757,67,90,2024-03-23T03:37:08Z,4120000,False,,,0,,P. George shooting personal FOUL (3 PF) (Banton 1 FT),"[202331, 1630625]",1610612746.0,LAC,shooting,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,204058.0,3.0,0.0,Banton,1630625.0,,,,,,
422,PT06M11.00S,2024-03-23T03:37:16.3Z,3,REGULAR,freethrow,1 of 1,[],1630625,,,1610612757,68,90,2024-03-23T03:37:16Z,4140000,False,,,0,,D. Banton Free Throw 1 of 1 (12 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,,,,,,,,,,,,,12.0,,,,,
423,PT05M56.00S,2024-03-23T03:37:35.6Z,3,REGULAR,3pt,Jump Shot,[],1628464,31.61957950065703,43.627450980392155,1610612746,68,90,2024-03-23T03:37:40Z,4150000,False,32.0,245.0,1,left,MISS D. Theis 24' 3PT,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Center,24.68,Missed,,,,,,,,,,,,,,,,,,
424,PT05M52.00S,2024-03-23T03:37:39.6Z,3,REGULAR,rebound,defensive,[],1631133,,,1610612757,68,90,2024-03-23T03:37:40Z,4160000,False,,,0,,J. Walker REBOUND (Off:0 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,423.0,2.0,2.0,0.0,,,,,,,,,,,,,,
425,PT05M49.00S,2024-03-23T03:37:43.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630625,92.59198423127464,46.568627450980394,1610612757,68,90,2024-03-23T03:37:51Z,4170000,False,-17.0,17.0,1,right,MISS D. Banton running finger roll Layup,[1630625],1610612757.0,POR,running finger roll,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
426,PT05M46.00S,2024-03-23T03:37:47.5Z,3,REGULAR,rebound,offensive,[],1641739,,,1610612757,68,90,2024-03-23T03:37:47Z,4180000,False,,,0,,T. Camara REBOUND (Off:3 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,425.0,5.0,2.0,3.0,,,,,,,,,,,,,,
427,PT05M46.00S,2024-03-23T03:37:47.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641739,94.40999984741211,50.0,1610612757,68,90,2024-03-23T03:50:07Z,4190000,False,0.0,0.0,1,right,MISS T. Camara putback Layup - blocked,"[1641739, 1628464]",1610612757.0,POR,putback,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,Theis,1628464.0,,,
428,PT05M46.00S,2024-03-23T03:37:47.5Z,3,REGULAR,block,,[],1628464,,,1610612757,68,90,2024-03-23T03:37:49Z,4200000,False,,,0,,D. Theis BLOCK (2 BLK),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
429,PT05M46.00S,2024-03-23T03:37:47.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,68,90,2024-03-23T03:50:07Z,4210000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,427.0,,,,,,,,,,,,,,,,,
431,PT05M31.00S,2024-03-23T03:38:07.2Z,3,REGULAR,2pt,Jump Shot,[],202695,25.04927726675427,52.20588235294118,1610612746,68,92,2024-03-23T03:38:11Z,4230000,False,-11.0,183.0,1,left,K. Leonard 18' pullup Jump Shot (22 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,18.33,Made,,,,,,,,,,,,,22.0,,,,,
432,PT05M13.00S,2024-03-23T03:38:25.5Z,3,REGULAR,turnover,bad pass,[],1641739,,,1610612757,68,92,2024-03-23T05:51:12Z,4240000,False,,,0,,T. Camara bad pass TURNOVER (1 TO),"[1641739, 201935]",1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Harden,201935.0,,,,,,,,,,,
433,PT05M13.00S,2024-03-23T03:38:25.5Z,3,REGULAR,steal,,[],201935,,,1610612746,68,92,2024-03-23T03:41:08Z,4250000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
434,PT04M55.00S,2024-03-23T03:38:43.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202331,14.931011826544022,3.1862745098039214,1610612746,68,92,2024-03-23T03:38:47Z,4260000,False,234.0,88.0,1,left,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,25.01,Missed,,,,,,,,,,,,,,,,,,
435,PT04M52.00S,2024-03-23T03:38:46.4Z,3,REGULAR,rebound,defensive,[],1630625,,,1610612757,68,92,2024-03-23T03:38:47Z,4270000,False,,,0,,D. Banton REBOUND (Off:1 Def:3),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Right Corner 3,24+ Right,,,434.0,4.0,3.0,1.0,,,,,,,,,,,,,,
436,PT04M46.00S,2024-03-23T03:38:52.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630625,67.62483574244416,60.78431372549019,1610612757,71,92,2024-03-23T03:52:31Z,4280000,False,54.0,252.0,1,right,D. Banton 25' 3PT running pullup (15 PTS),[1630625],1610612757.0,POR,running pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,25.75,Made,,,,,,,,,,,,,15.0,,,,,
437,PT04M25.00S,2024-03-23T03:39:13.8Z,3,REGULAR,2pt,Jump Shot,[],201935,18.74178712220762,75.24509803921569,1610612746,71,92,2024-03-23T03:39:18Z,4290000,False,-126.0,124.0,1,left,MISS J. Harden 17' pullup Shot,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,17.67,Missed,,,,,,,,,,,,,,,,,,
438,PT04M21.00S,2024-03-23T03:39:17.8Z,3,REGULAR,rebound,offensive,[],201935,,,1610612746,71,92,2024-03-23T03:39:18Z,4300000,False,,,0,,J. Harden REBOUND (Off:1 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,,,437.0,2.0,1.0,1.0,,,,,,,,,,,,,,
439,PT04M07.00S,2024-03-23T03:39:31.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628464,14.799605781865965,49.754901960784316,1610612746,71,94,2024-03-23T03:39:35Z,4310000,False,1.0,87.0,1,left,D. Theis 8' fadeaway Jump Shot (6 PTS) (T. Mann 4 AST),"[1628464, 1629611]",1610612746.0,LAC,fadeaway,,,Theis,D. Theis,,,,,In The Paint (Non-RA),8-16 Center,8.66,Made,,,,,,,,,,,,,6.0,,,T. Mann,1629611.0,4.0
441,PT03M54.00S,2024-03-23T03:39:45.3Z,3,REGULAR,3pt,Jump Shot,[],1641739,88.64980289093299,95.34313725490196,1610612757,71,94,2024-03-23T03:39:50Z,4330000,False,227.0,54.0,1,right,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,23.31,Missed,,,,,,,,,,,,,,,,,,
442,PT03M51.00S,2024-03-23T03:39:48.3Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,71,94,2024-03-23T03:39:50Z,4340000,False,,,0,,J. Harden REBOUND (Off:1 Def:2),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,,,441.0,3.0,2.0,1.0,,,,,,,,,,,,,,
443,PT03M34.00S,2024-03-23T03:40:05.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,9.149145860709593,48.77450980392157,1610612746,71,96,2024-03-23T03:40:09Z,4350000,False,6.0,34.0,1,left,T. Mann cutting Layup (11 PTS) (P. George 3 AST),"[1629611, 202331]",1610612746.0,LAC,cutting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,3.41,Made,,,,,,,,,,,,,11.0,,,P. George,202331.0,3.0
445,PT03M34.00S,2024-03-23T03:40:11.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,71,96,2024-03-23T03:40:11Z,4370000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M34.00S,2024-03-23T03:42:32.5Z,3,REGULAR,substitution,out,[],1630703,,,1610612757,71,96,2024-03-23T03:42:53Z,4380000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M34.00S,2024-03-23T03:42:32.5Z,3,REGULAR,substitution,out,[],1629650,,,1610612757,71,96,2024-03-23T03:42:53Z,4390000,False,,,0,,SUB out: M. Brown,[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M34.00S,2024-03-23T03:42:32.5Z,3,REGULAR,substitution,out,[],1641739,,,1610612757,71,96,2024-03-23T03:42:53Z,4400000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M34.00S,2024-03-23T03:42:32.5Z,3,REGULAR,substitution,out,[],201935,,,1610612757,71,96,2024-03-23T03:42:53Z,4410000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
