actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
470,PT03M18.00S,2023-11-04T03:44:00.5Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",203924,,,1610612757,73,70,2023-11-04T03:44:00Z,4590000,False,,,0,,J. Grant Free Throw 1 of 1 (18 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
471,PT03M04.00S,2023-11-04T03:44:20.2Z,3,REGULAR,3pt,Jump Shot,[],1628379,11.383048620236531,95.34313725490196,1610612763,73,70,2023-11-04T03:44:55Z,4600000,False,-227.0,55.0,1,left,MISS L. Kennard pullup 3PT - blocked,"[1628379, 1629680]",1610612763.0,MEM,pullup,,,Kennard,L. Kennard,,,,,Left Corner 3,24+ Left,23.32,Missed,,,,,,Thybulle,1629680.0,,,,,,,,,,,
472,PT03M04.00S,2023-11-04T03:44:20.2Z,3,REGULAR,block,,[],1629680,,,1610612763,73,70,2023-11-04T03:44:22Z,4610000,False,,,0,,M. Thybulle BLOCK (2 BLK),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
473,PT03M02.00S,2023-11-04T03:44:22.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,73,70,2023-11-04T03:44:55Z,4620000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Left Corner 3,24+ Left,,,471.0,,,,,,,,,,,,,,,,,
481,PT03M02.00S,2023-11-04T03:45:28.3Z,3,REGULAR,substitution,out,[],1627763,,,1610612763,73,70,2023-11-04T03:45:52Z,4635000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M02.00S,2023-11-04T03:45:28.3Z,3,REGULAR,substitution,in,[],1630219,,,1610612763,73,70,2023-11-04T03:45:52Z,4637500,False,,,0,,SUB in: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M59.00S,2023-11-04T03:45:29.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631223,6.258212877792378,47.549019607843135,1610612763,73,72,2023-11-04T03:46:18Z,4640000,False,12.0,6.0,1,left,D. Roddy cutting Layup (12 PTS) (D. Bane 5 AST),"[1631223, 1630217]",1610612763.0,MEM,cutting,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,12.0,,,,,,,D. Bane,1630217.0,5.0,,,,
477,PT02M37.00S,2023-11-04T03:45:30.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630219,84.57621550591328,49.754901960784316,1610612757,75,72,2023-11-04T03:46:30Z,4660000,False,-1.0,92.0,1,right,S. Mays 9' driving floating Jump Shot (9 PTS) (S. Sharpe 2 AST),"[1630219, 1631101]",1610612757.0,POR,driving floating,,,Mays,S. Mays,,,,,In The Paint (Non-RA),8-16 Center,9.25,Made,,,,,9.0,,,,,,,S. Sharpe,1631101.0,2.0,,,,
479,PT02M21.00S,2023-11-04T03:45:31.9Z,3,REGULAR,2pt,Jump Shot,[],1630217,23.340998685939553,50.98039215686274,1610612763,75,72,2023-11-04T03:46:57Z,4680000,False,-5.0,167.0,1,left,MISS D. Bane 16' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Mid-Range,16-24 Center,16.7,Missed,,,,,,,,,,,,,,,,,,
480,PT02M19.00S,2023-11-04T03:45:33.9Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612757,75,72,2023-11-04T03:46:40Z,4690000,False,,,0,,R. Williams III REBOUND (Off:2 Def:5),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Center,,,479.0,7.0,5.0,2.0,,,,,,,,,,,,,,
483,PT01M58.00S,2023-11-04T03:45:44.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,92.9862023653088,45.34313725490196,1610612757,75,72,2023-11-04T03:46:00Z,4720000,False,-23.0,13.0,1,right,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
484,PT01M57.00S,2023-11-04T03:45:45.8Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612763,75,72,2023-11-04T03:45:45Z,4730000,False,,,0,,L. Kennard REBOUND (Off:1 Def:3),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,483.0,4.0,3.0,1.0,,,,,,,,,,,,,,
485,PT01M49.00S,2023-11-04T03:45:54.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,6.1268068331143235,46.07843137254902,1610612763,75,74,2023-11-04T03:46:04Z,4740000,False,20.0,5.0,1,left,D. Bane driving reverse Layup (22 PTS),[1630217],1610612763.0,MEM,driving reverse,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,22.0,,,,,,,,,,,,,
486,PT01M29.00S,2023-11-04T03:46:13.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,93.24901445466492,45.83333333333333,1610612757,75,74,2023-11-04T03:47:49Z,4750000,False,-21.0,11.0,1,right,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.35,Missed,,,,,,,,,,,,,,,,,,
487,PT01M29.00S,2023-11-04T03:46:13.1Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612763,75,74,2023-11-04T03:46:23Z,4760000,False,,,0,,L. Kennard REBOUND (Off:1 Def:4),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,486.0,5.0,4.0,1.0,,,,,,,,,,,,,,
488,PT01M16.00S,2023-11-04T03:46:26.5Z,3,REGULAR,3pt,Jump Shot,[],1630217,6.915243101182654,94.85294117647058,1610612763,75,74,2023-11-04T03:46:31Z,4770000,False,-224.0,13.0,1,left,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,22.46,Missed,,,,,,,,,,,,,,,,,,
489,PT01M12.00S,2023-11-04T03:46:30.5Z,3,REGULAR,rebound,defensive,[],1630219,,,1610612757,75,74,2023-11-04T03:46:31Z,4780000,False,,,0,,S. Mays REBOUND (Off:0 Def:1),[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,Left Corner 3,24+ Left,,,488.0,1.0,1.0,0.0,,,,,,,,,,,,,,
490,PT00M57.30S,2023-11-04T03:46:46.7Z,3,REGULAR,2pt,Jump Shot,[],1631101,79.84559789750328,71.07843137254902,1610612757,75,74,2023-11-04T03:46:54Z,4790000,False,105.0,137.0,1,right,MISS S. Sharpe 17' step back Shot,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,17.29,Missed,,,,,,,,,,,,,,,,,,
491,PT00M54.60S,2023-11-04T03:46:49.4Z,3,REGULAR,rebound,defensive,[],1630214,,,1610612763,75,74,2023-11-04T03:46:54Z,4800000,False,,,0,,X. Tillman REBOUND (Off:1 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,16-24 Right Center,,,490.0,3.0,2.0,1.0,,,,,,,,,,,,,,
492,PT00M41.30S,2023-11-04T03:47:02.6Z,3,REGULAR,3pt,Jump Shot,[],1628379,32.53942181340342,26.715686274509803,1610612763,75,77,2023-11-04T03:47:10Z,4810000,False,116.0,253.0,1,left,L. Kennard 27' 3PT  (3 PTS) (X. Tillman 3 AST),"[1628379, 1630214]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,27.89,Made,,,,,3.0,,,,,,,X. Tillman,1630214.0,3.0,,,,
494,PT00M33.80S,2023-11-04T03:47:14.6Z,3,REGULAR,3pt,Jump Shot,[],1630219,67.62483574244416,66.91176470588235,1610612757,75,77,2023-11-04T03:47:19Z,4830000,False,85.0,252.0,1,right,MISS S. Mays 26' pullup 3PT,[1630219],1610612757.0,POR,pullup,,,Mays,S. Mays,,,,,Above the Break 3,24+ Right Center,26.56,Missed,,,,,,,,,,,,,,,,,,
495,PT00M30.40S,2023-11-04T03:47:18.0Z,3,REGULAR,rebound,defensive,[],1630214,,,1610612763,75,77,2023-11-04T03:47:19Z,4840000,False,,,0,,X. Tillman REBOUND (Off:1 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Right Center,,,494.0,4.0,3.0,1.0,,,,,,,,,,,,,,
496,PT00M10.90S,2023-11-04T03:47:37.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,5.075558475689881,52.20588235294118,1610612763,75,77,2023-11-04T03:50:10Z,4850000,False,-11.0,-5.0,1,left,MISS X. Tillman reverse Layup,[1630214],1610612763.0,MEM,reverse,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,,,,,,,,,,
497,PT00M09.40S,2023-11-04T03:47:39.0Z,3,REGULAR,rebound,offensive,[],1631223,,,1610612763,75,77,2023-11-04T03:48:26Z,4860000,False,,,0,,D. Roddy REBOUND (Off:1 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,496.0,2.0,1.0,1.0,,,,,,,,,,,,,,
498,PT00M07.00S,2023-11-04T03:47:41.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1631223,22.28975032851511,16.911764705882355,1610612763,75,77,2023-11-04T03:50:48Z,4870000,False,165.0,157.0,1,left,MISS D. Roddy 22' Jump Shot,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,16-24 Right Center,22.8,Missed,,,,,,,,,,,,,,,,,,
499,PT00M07.00S,2023-11-04T03:47:41.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,75,77,2023-11-04T03:47:50Z,4880000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Right Center,,,498.0,,,,,,,,,,,,,,,,,
501,PT00M06.00S,2023-11-04T03:47:53.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,75,77,2023-11-04T03:47:53Z,4900000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M06.00S,2023-11-04T03:50:15.0Z,3,REGULAR,substitution,out,[],1630219,,,1610612757,75,77,2023-11-04T03:50:46Z,4910000,False,,,0,,SUB out: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M06.00S,2023-11-04T03:50:15.0Z,3,REGULAR,substitution,out,[],1630217,,,1610612757,75,77,2023-11-04T03:50:46Z,4920000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M06.00S,2023-11-04T03:50:15.0Z,3,REGULAR,substitution,out,[],1628379,,,1610612757,75,77,2023-11-04T03:50:46Z,4930000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M06.00S,2023-11-04T03:50:15.0Z,3,REGULAR,substitution,in,[],1627763,,,1610612757,75,77,2023-11-04T03:50:46Z,4940000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M06.00S,2023-11-04T03:50:15.0Z,3,REGULAR,substitution,in,[],1630533,,,1610612757,75,77,2023-11-04T03:50:46Z,4950000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M06.00S,2023-11-04T03:50:15.0Z,3,REGULAR,substitution,in,[],1631246,,,1610612757,75,77,2023-11-04T03:50:46Z,4960000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M00.20S,2023-11-04T03:50:53.4Z,3,REGULAR,foul,personal,['2freethrow'],1630214,,,1610612757,75,77,2023-11-04T03:51:03Z,4970000,False,,,0,,X. Tillman shooting personal FOUL (2 PF) (Grant 2 FT),"[1630214, 203924]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1148.0,,,,2.0,0.0,Grant,203924.0
510,PT00M00.20S,2023-11-04T03:51:24.1Z,3,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,75,77,2023-11-04T03:51:24Z,4990000,False,,,0,,MISS J. Grant Free Throw 1 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
511,PT00M00.20S,2023-11-04T03:51:24.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,75,77,2023-11-04T03:51:24Z,5000000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,,,
512,PT00M00.20S,2023-11-04T03:51:32.4Z,3,REGULAR,substitution,out,[],1631246,,,1610612757,75,77,2023-11-04T03:51:38Z,5010000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT00M00.20S,2023-11-04T03:51:32.4Z,3,REGULAR,substitution,in,[],202687,,,1610612757,75,77,2023-11-04T03:51:38Z,5020000,False,,,0,,SUB in: B. Biyombo,[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M00.20S,2023-11-04T03:51:56.7Z,3,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,76,77,2023-11-04T03:51:56Z,5030000,False,,,0,,J. Grant Free Throw 2 of 2 (19 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
515,PT00M00.00S,2023-11-04T03:52:04.1Z,3,REGULAR,period,end,[],0,,,1610612763,76,77,2023-11-04T03:52:04Z,5040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2023-11-04T03:54:10.4Z,4,REGULAR,substitution,out,['startperiod'],203924,,,1610612763,76,77,2023-11-04T03:54:42Z,5050000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2023-11-04T03:54:10.4Z,4,REGULAR,substitution,out,['startperiod'],1631101,,,1610612763,76,77,2023-11-04T03:54:42Z,5060000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2023-11-04T03:54:10.4Z,4,REGULAR,substitution,out,['startperiod'],1630214,,,1610612763,76,77,2023-11-04T03:54:42Z,5070000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2023-11-04T03:54:10.4Z,4,REGULAR,substitution,out,['startperiod'],1631223,,,1610612763,76,77,2023-11-04T03:54:42Z,5080000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2023-11-04T03:54:10.4Z,4,REGULAR,substitution,out,['startperiod'],203935,,,1610612763,76,77,2023-11-04T03:54:42Z,5090000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2023-11-04T03:54:10.4Z,4,REGULAR,substitution,out,['startperiod'],202687,,,1610612763,76,77,2023-11-04T03:54:42Z,5100000,False,,,0,,SUB out: B. Biyombo,[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2023-11-04T03:54:10.4Z,4,REGULAR,substitution,in,['startperiod'],1630219,,,1610612763,76,77,2023-11-04T03:54:42Z,5110000,False,,,0,,SUB in: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2023-11-04T03:54:10.4Z,4,REGULAR,substitution,in,['startperiod'],1631133,,,1610612763,76,77,2023-11-04T03:54:42Z,5120000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2023-11-04T03:54:10.4Z,4,REGULAR,substitution,in,['startperiod'],1631246,,,1610612763,76,77,2023-11-04T03:54:42Z,5130000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2023-11-04T03:54:10.4Z,4,REGULAR,substitution,in,['startperiod'],1628379,,,1610612763,76,77,2023-11-04T03:54:42Z,5140000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2023-11-04T03:54:10.4Z,4,REGULAR,substitution,in,['startperiod'],1631367,,,1610612763,76,77,2023-11-04T03:54:42Z,5150000,False,,,0,,SUB in: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2023-11-04T03:54:10.4Z,4,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,76,77,2023-11-04T03:54:42Z,5160000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2023-11-04T03:54:51.7Z,4,REGULAR,period,start,[],0,,,1610612757,76,77,2023-11-04T03:54:51Z,5170000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT11M45.00S,2023-11-04T03:55:05.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,92.9862023653088,52.450980392156865,1610612757,76,77,2023-11-04T03:55:10Z,5180000,False,12.0,13.0,1,right,MISS M. Brogdon driving Layup,[1627763],1610612757.0,POR,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,,
530,PT11M43.00S,2023-11-04T03:55:07.1Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612757,76,77,2023-11-04T03:55:10Z,5190000,False,,,0,,R. Williams III REBOUND (Off:3 Def:5),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,529.0,8.0,5.0,3.0,,,,,,,,,,,,,,
531,PT11M43.00S,2023-11-04T03:55:07.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,94.40999984741211,50.0,1610612757,78,77,2023-11-04T03:55:07Z,5200000,False,0.0,0.0,1,right,R. Williams III tip Layup (4 PTS),[1629057],1610612757.0,POR,tip,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
532,PT11M20.00S,2023-11-04T03:55:29.9Z,4,REGULAR,3pt,Jump Shot,[],1628991,26.363337713534822,79.90196078431373,1610612763,78,77,2023-11-04T03:55:35Z,5210000,False,-150.0,195.0,1,left,MISS J. Jackson Jr. 24' step back 3PT,[1628991],1610612763.0,MEM,step back,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,24.6,Missed,,,,,,,,,,,,,,,,,,
533,PT11M17.00S,2023-11-04T03:55:32.9Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,78,77,2023-11-04T03:55:35Z,5220000,False,,,0,,J. Walker REBOUND (Off:1 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,532.0,3.0,2.0,1.0,,,,,,,,,,,,,,
534,PT11M01.00S,2023-11-04T03:55:48.8Z,4,REGULAR,3pt,Jump Shot,[],1627763,68.41327201051249,26.47058823529412,1610612757,78,77,2023-11-04T03:55:57Z,5230000,False,-118.0,244.0,1,right,MISS M. Brogdon 27' step back 3PT,[1627763],1610612757.0,POR,step back,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,27.12,Missed,,,,,,,,,,,,,,,,,,
535,PT10M59.00S,2023-11-04T03:55:50.8Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612763,78,77,2023-11-04T03:55:57Z,5240000,False,,,0,,Z. Williams REBOUND (Off:0 Def:6),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,534.0,6.0,6.0,0.0,,,,,,,,,,,,,,
536,PT10M56.00S,2023-11-04T03:56:33.0Z,4,REGULAR,jumpball,recovered,[],0,,,1610612763,78,77,2023-11-04T03:56:33Z,5250000,False,,,0,,Jump Ball Z. Williams vs. M. Thybulle: Tip to Team (MEM),"[1630533, 1629680]",1610612763.0,MEM,heldball,Team (MEM),,,,Williams,1630533.0,Thybulle,1629680.0,,,,,,,,,,,,,,,,,,,,,,
540,PT10M40.00S,2023-11-04T03:57:01.1Z,4,REGULAR,3pt,Jump Shot,[],1631246,5.206964520367937,3.6764705882352944,1610612763,78,77,2023-11-04T03:57:05Z,5290000,False,232.0,-4.0,1,left,MISS V. Williams Jr. 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
541,PT10M38.00S,2023-11-04T03:57:03.1Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612757,78,77,2023-11-04T03:57:05Z,5300000,False,,,0,,R. Williams III REBOUND (Off:3 Def:6),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Right Corner 3,24+ Right,,,540.0,9.0,6.0,3.0,,,,,,,,,,,,,,
542,PT10M29.00S,2023-11-04T03:57:12.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629680,91.01511169513797,52.69607843137255,1610612757,80,77,2023-11-04T03:57:18Z,5310000,False,13.0,32.0,1,right,M. Thybulle driving Hook (5 PTS) (S. Mays 1 AST),"[1629680, 1630219]",1610612757.0,POR,driving,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,3.47,Made,,,,,5.0,,,,,,,S. Mays,1630219.0,1.0,,,,
543,PT10M14.00S,2023-11-04T03:57:31.5Z,4,REGULAR,foul,personal,[],1629057,,,1610612763,80,77,2023-11-04T03:57:37Z,5320000,False,,,0,,R. Williams III personal FOUL (1 PF),"[1629057, 1628991]",1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627534.0,,,,1.0,0.0,Jackson Jr.,1628991.0
545,PT10M07.00S,2023-11-04T03:57:58.8Z,4,REGULAR,3pt,Jump Shot,[],1628991,32.53942181340342,50.0,1610612763,80,80,2023-11-04T03:58:03Z,5340000,False,0.0,253.0,1,left,J. Jackson Jr. 25' 3PT  (20 PTS) (V. Williams Jr. 1 AST),"[1628991, 1631246]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,25.34,Made,,,,,20.0,,,,,,,V. Williams Jr.,1631246.0,1.0,,,,
547,PT09M52.00S,2023-11-04T03:58:15.7Z,4,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612757,80,80,2023-11-04T03:58:26Z,5360000,False,,,0,,Z. Williams shooting personal FOUL (3 PF) (Williams III 2 FT),"[1630533, 1629057]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202035.0,,,,3.0,1.0,Williams III,1629057.0
549,PT09M52.00S,2023-11-04T03:58:43.8Z,4,REGULAR,freethrow,1 of 2,[],1629057,,,1610612757,81,80,2023-11-04T03:58:43Z,5380000,False,,,0,,R. Williams III Free Throw 1 of 2 (5 PTS),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
551,PT09M52.00S,2023-11-04T03:58:59.3Z,4,REGULAR,freethrow,2 of 2,[],1629057,,,1610612757,82,80,2023-11-04T03:58:59Z,5390000,False,,,0,,R. Williams III Free Throw 2 of 2 (6 PTS),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
552,PT09M36.00S,2023-11-04T03:59:16.9Z,4,REGULAR,2pt,Jump Shot,[],1628379,8.360709592641262,22.54901960784314,1610612763,82,82,2023-11-04T03:59:21Z,5400000,False,137.0,26.0,1,left,L. Kennard 13' Jump Shot (5 PTS) (J. Jackson Jr. 3 AST),"[1628379, 1628991]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Right,13.98,Made,,,,,5.0,,,,,,,J. Jackson Jr.,1628991.0,3.0,,,,
554,PT09M22.00S,2023-11-04T03:59:34.7Z,4,REGULAR,turnover,traveling,[],1630219,,,1610612757,82,82,2023-11-04T03:59:43Z,5420000,False,,,0,,S. Mays traveling TURNOVER (1 TO),[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1.0,,,1148.0,,,,,,,
555,PT09M03.00S,2023-11-04T04:00:07.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628379,19.530223390275953,49.01960784313725,1610612763,82,82,2023-11-04T04:00:12Z,5430000,False,5.0,131.0,1,left,MISS L. Kennard 13' driving floating Shot,[1628379],1610612763.0,MEM,driving floating,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,13.12,Missed,,,,,,,,,,,,,,,,,,
