actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
174,PT11M18.00S,2024-02-28T03:40:59.2Z,2,REGULAR,steal,,[],203924,,,1610612757,28,18,2024-02-28T03:41:01Z,1710000,False,,,0,,J. Grant STEAL (2 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
175,PT11M15.00S,2024-02-28T03:41:02.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203924,91.27792378449409,50.73529411764706,1610612757,30,18,2024-02-28T03:48:42Z,1720000,False,4.0,29.0,1,right,J. Grant cutting DUNK (13 PTS) (J. Walker 1 AST),"[203924, 1631133]",1610612757.0,POR,cutting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.97,Made,13.0,J. Walker,1631133.0,1.0,,,,,,,,,,,,,,
177,PT10M51.00S,2024-02-28T03:41:27.8Z,2,REGULAR,foul,personal,['2freethrow'],1630625,,,1610612748,30,18,2024-02-28T03:41:38Z,1740000,False,,,0,,D. Banton shooting personal FOUL (1 PF) (Butler 2 FT),"[1630625, 202710]",1610612757.0,POR,shooting,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,,201638.0,1.0,0.0,Butler,202710.0,,,,,,,,,
179,PT10M51.00S,2024-02-28T03:41:52.2Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,30,19,2024-02-28T03:41:52Z,1760000,False,,,0,,J. Butler Free Throw 1 of 2 (2 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
180,PT10M51.00S,2024-02-28T03:42:11.4Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,30,20,2024-02-28T03:42:11Z,1770000,False,,,0,,J. Butler Free Throw 2 of 2 (3 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
181,PT10M35.00S,2024-02-28T03:42:31.9Z,2,REGULAR,3pt,Jump Shot,[],1629680,82.9993429697766,94.85294117647058,1610612757,33,20,2024-02-28T03:42:35Z,1780000,False,224.0,107.0,1,right,M. Thybulle 24' 3PT  (4 PTS) (D. Banton 1 AST),"[1629680, 1630625]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,24.86,Made,4.0,D. Banton,1630625.0,1.0,,,,,,,,,,,,,,
183,PT10M18.00S,2024-02-28T03:42:49.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631170,13.61695137976347,49.26470588235294,1610612748,33,20,2024-02-28T03:42:55Z,1800000,False,4.0,75.0,1,left,MISS J. Jaquez Jr. 7' turnaround Hook,[1631170],1610612748.0,MIA,turnaround,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,,,,,,,,,,,,,,,,,,
184,PT10M16.00S,2024-02-28T03:42:51.3Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,33,20,2024-02-28T03:42:55Z,1810000,False,,,0,,J. Butler REBOUND (Off:1 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,183.0,1.0,0.0,1.0,,,,
185,PT10M14.00S,2024-02-28T03:42:53.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,8.360709592641262,47.549019607843135,1610612748,33,20,2024-02-28T03:43:02Z,1820000,False,12.0,26.0,1,left,MISS J. Butler driving Layup - blocked,"[202710, 1630625]",1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,Banton,1630625.0,,
186,PT10M14.00S,2024-02-28T03:42:53.2Z,2,REGULAR,block,,[],1630625,,,1610612748,33,20,2024-02-28T03:42:55Z,1830000,False,,,0,,D. Banton BLOCK (1 BLK),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
187,PT10M14.00S,2024-02-28T03:42:53.2Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,33,20,2024-02-28T03:43:02Z,1840000,False,,,0,,J. Grant REBOUND (Off:0 Def:4),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,185.0,4.0,4.0,0.0,,,,
188,PT10M07.00S,2024-02-28T03:43:00.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630625,70.38436268068331,22.058823529411764,1610612757,33,20,2024-02-28T03:51:22Z,1850000,False,-140.0,226.0,1,right,MISS D. Banton 26' running 3PT,[1630625],1610612757.0,POR,running,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,26.56,Missed,,,,,,,,,,,,,,,,,,
189,PT10M07.00S,2024-02-28T03:43:00.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,33,20,2024-02-28T03:43:17Z,1860000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,188.0,,,,,,,
191,PT09M54.00S,2024-02-28T03:43:21.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.389618922470433,45.83333333333333,1610612748,33,22,2024-02-28T03:43:28Z,1880000,False,21.0,8.0,1,left,J. Butler driving Layup (5 PTS) (D. Wright 2 AST),"[202710, 1626153]",1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.21,Made,5.0,D. Wright,1626153.0,2.0,,,,,,,,,,,,,,
192,PT09M54.00S,2024-02-28T03:43:24.6Z,2,REGULAR,foul,personal,['1freethrow'],203924,,,1610612748,33,22,2024-02-28T03:43:31Z,1890000,False,,,0,,J. Grant shooting personal FOUL (2 PF) (Butler 1 FT),"[203924, 202710]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,2.0,0.0,Butler,202710.0,,,,,,,,,
194,PT09M54.00S,2024-02-28T03:43:36.7Z,2,REGULAR,substitution,out,[],1630625,,,1610612748,33,22,2024-02-28T03:44:14Z,1910000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M54.00S,2024-02-28T03:43:36.7Z,2,REGULAR,substitution,in,[],1629014,,,1610612748,33,22,2024-02-28T03:44:14Z,1920000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M54.00S,2024-02-28T03:43:59.2Z,2,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,33,23,2024-02-28T03:43:59Z,1930000,False,,,0,,J. Butler Free Throw 1 of 1 (6 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
197,PT09M43.00S,2024-02-28T03:44:12.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,91.67214191852825,56.61764705882353,1610612757,33,23,2024-02-28T03:44:18Z,1940000,False,33.0,26.0,1,right,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
198,PT09M41.00S,2024-02-28T03:44:14.8Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612748,33,23,2024-02-28T03:44:14Z,1950000,False,,,0,,D. Wright REBOUND (Off:1 Def:1),[1626153],1610612748.0,MIA,,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,197.0,2.0,1.0,1.0,,,,
199,PT09M32.00S,2024-02-28T03:44:25.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,8.360709592641262,46.07843137254902,1610612748,33,25,2024-02-28T03:44:29Z,1960000,False,20.0,26.0,1,left,J. Butler driving Layup (8 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,3.26,Made,8.0,,,,,,,,,,,,,,,,,
200,PT09M32.00S,2024-02-28T03:44:28.7Z,2,REGULAR,foul,personal,['1freethrow'],1641871,,,1610612748,33,25,2024-02-28T03:44:36Z,1970000,False,,,0,,D. Reath shooting personal FOUL (2 PF) (Butler 1 FT),"[1641871, 202710]",1610612757.0,POR,shooting,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,2.0,0.0,Butler,202710.0,,,,,,,,,
202,PT09M32.00S,2024-02-28T03:44:37.2Z,2,REGULAR,substitution,out,[],1641871,,,1610612748,33,25,2024-02-28T03:45:00Z,1990000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M32.00S,2024-02-28T03:44:37.2Z,2,REGULAR,substitution,in,[],1629028,,,1610612748,33,25,2024-02-28T03:45:00Z,2000000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M32.00S,2024-02-28T03:44:59.4Z,2,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,33,25,2024-02-28T03:45:02Z,2010000,False,,,0,,MISS J. Butler Free Throw 1 of 1,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
205,PT09M29.00S,2024-02-28T03:45:02.4Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,33,25,2024-02-28T03:45:02Z,2020000,False,,,0,,D. Ayton REBOUND (Off:1 Def:5),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,204.0,6.0,5.0,1.0,,,,
206,PT09M09.00S,2024-02-28T03:45:22.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,91.80354796320631,53.431372549019606,1610612757,33,25,2024-02-28T03:45:26Z,2030000,False,17.0,25.0,1,right,MISS J. Grant driving finger roll Layup,[203924],1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
207,PT09M07.00S,2024-02-28T03:45:24.3Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,33,25,2024-02-28T03:45:26Z,2040000,False,,,0,,J. Butler REBOUND (Off:1 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,206.0,2.0,1.0,1.0,,,,
208,PT09M02.00S,2024-02-28T03:45:28.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626153,7.178055190538765,46.81372549019608,1610612748,33,27,2024-02-28T03:45:48Z,2050000,False,16.0,15.0,1,left,D. Wright running reverse Layup (2 PTS) (J. Butler 4 AST),"[1626153, 202710]",1610612748.0,MIA,running reverse,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,2.19,Made,2.0,J. Butler,202710.0,4.0,,,,,,,,,,,,,,
210,PT09M02.00S,2024-02-28T03:45:39.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,33,27,2024-02-28T03:45:39Z,2070000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M02.00S,2024-02-28T03:48:02.2Z,2,REGULAR,substitution,out,[],1631133,,,1610612757,33,27,2024-02-28T03:48:12Z,2080000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M02.00S,2024-02-28T03:48:02.2Z,2,REGULAR,substitution,in,[],1641739,,,1610612757,33,27,2024-02-28T03:48:12Z,2090000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M46.00S,2024-02-28T03:48:39.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,91.67214191852825,48.77450980392157,1610612757,35,27,2024-02-28T03:48:44Z,2100000,False,-6.0,26.0,1,right,D. Ayton cutting DUNK (8 PTS) (A. Simons 3 AST),"[1629028, 1629014]",1610612757.0,POR,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,2.65,Made,8.0,A. Simons,1629014.0,3.0,,,,,,,,,,,,,,
215,PT08M30.00S,2024-02-28T03:48:55.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,7.440867279894875,44.85294117647059,1610612748,35,29,2024-02-28T03:48:59Z,2120000,False,26.0,17.0,1,left,J. Butler driving Layup (10 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,3.1,Made,10.0,,,,,,,,,,,,,,,,,
216,PT08M16.00S,2024-02-28T03:49:08.8Z,2,REGULAR,3pt,Jump Shot,[],1629014,74.45795006570303,83.33333333333334,1610612757,38,29,2024-02-28T03:49:14Z,2130000,False,167.0,188.0,1,right,A. Simons 25' 3PT  (11 PTS) (J. Grant 3 AST),"[1629014, 203924]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.1,Made,11.0,J. Grant,203924.0,3.0,,,,,,,,,,,,,,
218,PT07M52.00S,2024-02-28T03:49:32.6Z,2,REGULAR,3pt,Jump Shot,[],201567,30.699737187910642,65.68627450980392,1610612748,38,29,2024-02-28T03:49:36Z,2150000,False,-78.0,236.0,1,left,MISS K. Love 24' pullup 3PT,[201567],1610612748.0,MIA,pullup,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,24.88,Missed,,,,,,,,,,,,,,,,,,
219,PT07M50.00S,2024-02-28T03:49:34.6Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,38,29,2024-02-28T03:49:36Z,2160000,False,,,0,,D. Ayton REBOUND (Off:1 Def:6),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,218.0,7.0,6.0,1.0,,,,
220,PT07M43.00S,2024-02-28T03:49:44.8Z,2,REGULAR,foul,personal,[],1626153,,,1610612757,38,29,2024-02-28T03:50:00Z,2170000,False,,,0,,D. Wright personal FOUL (1 PF),"[1626153, 1629028]",1610612748.0,MIA,,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,1.0,0.0,Ayton,1629028.0,,,,,,,,,
222,PT07M43.00S,2024-02-28T03:49:51.3Z,2,REGULAR,substitution,out,[],203924,,,1610612757,38,29,2024-02-28T03:49:58Z,2190000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M43.00S,2024-02-28T03:49:51.3Z,2,REGULAR,substitution,out,[],201567,,,1610612757,38,29,2024-02-28T03:49:58Z,2200000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M43.00S,2024-02-28T03:49:51.3Z,2,REGULAR,substitution,in,[],1631200,,,1610612757,38,29,2024-02-28T03:49:58Z,2210000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M43.00S,2024-02-28T03:49:51.3Z,2,REGULAR,substitution,in,[],1628389,,,1610612757,38,29,2024-02-28T03:49:58Z,2220000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M34.00S,2024-02-28T03:50:19.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,86.28449408672799,45.34313725490196,1610612757,40,29,2024-02-28T03:50:23Z,2230000,False,-23.0,76.0,1,right,D. Ayton 7' driving Hook (10 PTS) (K. Murray 1 AST),"[1629028, 1631200]",1610612757.0,POR,driving,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,7.99,Made,10.0,K. Murray,1631200.0,1.0,,,,,,,,,,,,,,
228,PT07M26.00S,2024-02-28T03:50:26.9Z,2,REGULAR,3pt,Jump Shot,[],1628997,8.886333771353483,3.431372549019608,1610612748,40,32,2024-02-28T03:50:31Z,2250000,False,233.0,31.0,1,left,C. Martin 3PT  (3 PTS) (J. Jaquez Jr. 1 AST),"[1628997, 1631170]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,23.49,Made,3.0,J. Jaquez Jr.,1631170.0,1.0,,,,,,,,,,,,,,
230,PT07M13.00S,2024-02-28T03:50:40.7Z,2,REGULAR,3pt,Jump Shot,[],1641739,80.89684625492772,91.66666666666666,1610612757,43,32,2024-02-28T03:50:44Z,2270000,False,208.0,127.0,1,right,T. Camara 24' 3PT  (5 PTS) (M. Thybulle 2 AST),"[1641739, 1629680]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,24.4,Made,5.0,M. Thybulle,1629680.0,2.0,,,,,,,,,,,,,,
232,PT07M01.00S,2024-02-28T03:50:54.4Z,2,REGULAR,turnover,out-of-bounds,[],1631170,,,1610612748,43,32,2024-02-28T03:51:01Z,2290000,False,,,0,,J. Jaquez Jr. bad pass out-of-bounds TURNOVER (1 TO),[1631170],1610612748.0,MIA,bad pass,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,201638.0,,,,,1.0,,,,,,,,
233,PT07M01.00S,2024-02-28T03:50:59.6Z,2,REGULAR,substitution,out,[],1626153,,,1610612757,43,32,2024-02-28T03:51:04Z,2300000,False,,,0,,SUB out: D. Wright,[1626153],1610612748.0,MIA,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M01.00S,2024-02-28T03:50:59.6Z,2,REGULAR,substitution,in,[],1629130,,,1610612757,43,32,2024-02-28T03:51:04Z,2310000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M42.00S,2024-02-28T03:51:32.0Z,2,REGULAR,turnover,out-of-bounds,[],1629028,,,1610612757,43,32,2024-02-28T03:51:37Z,2320000,False,,,0,,D. Ayton bad pass out-of-bounds TURNOVER (2 TO),[1629028],1610612757.0,POR,bad pass,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,,,,,,,201638.0,,,,,2.0,,,,,,,,
236,PT06M28.00S,2024-02-28T03:51:51.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,17.16491458607096,50.0,1610612748,43,34,2024-02-28T03:51:58Z,2330000,False,0.0,109.0,1,left,B. Adebayo 10' Jump Shot (6 PTS) (J. Butler 5 AST),"[1628389, 202710]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,10.89,Made,6.0,J. Butler,202710.0,5.0,,,,,,,,,,,,,,
238,PT06M14.00S,2024-02-28T03:52:05.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,87.99277266754271,57.107843137254896,1610612757,43,34,2024-02-28T03:52:12Z,2350000,False,36.0,60.0,1,right,MISS A. Simons 7' driving Layup - blocked,"[1629014, 1628997]",1610612757.0,POR,driving,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,7.01,Missed,,,,,,,,,,,,,,,Martin,1628997.0,,
239,PT06M14.00S,2024-02-28T03:52:05.0Z,2,REGULAR,block,,[],1628997,,,1610612757,43,34,2024-02-28T03:54:52Z,2360000,False,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
240,PT06M14.00S,2024-02-28T03:52:05.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,43,34,2024-02-28T03:52:12Z,2370000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,238.0,,,,,,,
242,PT06M14.00S,2024-02-28T03:52:15.5Z,2,REGULAR,substitution,out,[],202710,,,1610612757,43,34,2024-02-28T03:52:19Z,2390000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M14.00S,2024-02-28T03:52:15.5Z,2,REGULAR,substitution,in,[],1626179,,,1610612757,43,34,2024-02-28T03:52:19Z,2400000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M14.00S,2024-02-28T03:52:24.5Z,2,REGULAR,substitution,out,[],1629680,,,1610612757,43,34,2024-02-28T03:52:31Z,2410000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M14.00S,2024-02-28T03:52:24.5Z,2,REGULAR,substitution,in,[],203924,,,1610612757,43,34,2024-02-28T03:52:31Z,2420000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M12.00S,2024-02-28T03:52:46.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,74.06373193166885,14.950980392156863,1610612757,43,34,2024-02-28T03:52:50Z,2430000,False,-175.0,191.0,1,right,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
247,PT06M08.00S,2024-02-28T03:52:50.0Z,2,REGULAR,rebound,offensive,[],1641739,,,1610612757,43,34,2024-02-28T03:52:50Z,2440000,False,,,0,,T. Camara REBOUND (Off:2 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,246.0,3.0,1.0,2.0,,,,
248,PT06M03.00S,2024-02-28T03:52:54.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629014,86.41590013140605,71.81372549019608,1610612757,43,34,2024-02-28T03:52:59Z,2450000,False,109.0,75.0,1,right,MISS A. Simons 13' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,Mid-Range,8-16 Right,13.25,Missed,,,,,,,,,,,,,,,,,,
249,PT05M59.00S,2024-02-28T03:52:58.8Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612757,43,34,2024-02-28T03:52:59Z,2460000,False,,,0,,D. Ayton REBOUND (Off:2 Def:6),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,248.0,8.0,6.0,2.0,,,,
250,PT05M59.00S,2024-02-28T03:52:58.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,94.40999984741211,50.0,1610612757,45,34,2024-02-28T03:52:58Z,2470000,False,0.0,0.0,1,right,D. Ayton tip Layup (12 PTS),[1629028],1610612757.0,POR,tip,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,0.0,Made,12.0,,,,,,,,,,,,,,,,,
251,PT05M53.00S,2024-02-28T03:53:10.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,45,34,2024-02-28T03:53:10Z,2480000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M53.00S,2024-02-28T03:55:32.8Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,45,34,2024-02-28T03:55:54Z,2490000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M53.00S,2024-02-28T03:55:32.8Z,2,REGULAR,substitution,in,[],1629312,,,1610612748,45,34,2024-02-28T03:55:54Z,2500000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M33.00S,2024-02-28T03:56:31.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612748,45,34,2024-02-28T03:56:40Z,2510000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,203593.0,,,,,,,,,,,,,
256,PT05M17.00S,2024-02-28T03:56:58.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631200,83.52496714848883,43.38235294117647,1610612757,45,34,2024-02-28T03:57:06Z,2520000,False,-33.0,102.0,1,right,MISS K. Murray 10' floating Shot,[1631200],1610612757.0,POR,floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,10.76,Missed,,,,,,,,,,,,,,,,,,
257,PT05M15.00S,2024-02-28T03:57:00.5Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612757,45,34,2024-02-28T03:57:06Z,2530000,False,,,0,,D. Ayton REBOUND (Off:3 Def:6),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,256.0,9.0,6.0,3.0,,,,
259,PT05M12.00S,2024-02-28T03:57:09.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641739,89.56964520367937,49.50980392156863,1610612757,47,34,2024-02-28T03:57:19Z,2550000,False,-2.0,46.0,1,right,T. Camara driving finger roll Layup (7 PTS) (D. Ayton 2 AST),"[1641739, 1629028]",1610612757.0,POR,driving finger roll,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,4.56,Made,7.0,D. Ayton,1629028.0,2.0,,,,,,,,,,,,,,
261,PT05M12.00S,2024-02-28T03:57:12.5Z,2,REGULAR,foul,personal,['1freethrow'],1628389,,,1610612757,47,34,2024-02-28T03:57:20Z,2570000,False,,,0,,B. Adebayo shooting personal FOUL (2 PF) (Camara 1 FT),"[1628389, 1641739]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,201638.0,2.0,0.0,Camara,1641739.0,,,,,,,,,
263,PT05M12.00S,2024-02-28T03:57:28.2Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1641739,,,1610612757,48,34,2024-02-28T03:57:28Z,2590000,False,,,0,,T. Camara Free Throw 1 of 1 (8 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
