actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
169,PT11M35.00S,2023-12-17T01:38:26.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630174,11.826544021024969,34.838388480392155,1610612754,23,22,2023-12-17T01:38:33Z,1650000,False,76.0,59.0,1,left,A. Nesmith 9' driving floating bank Jump Shot (2 PTS) (I. Jackson 1 AST),"[1630174, 1630543]",1610612754.0,IND,driving floating bank,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Right,,,,,,9.59,Made,,,,,2.0,I. Jackson,1630543.0,1.0,,,,,
171,PT11M17.00S,2023-12-17T01:38:45.0Z,2,REGULAR,turnover,bad pass,[],203937,,,1610612750,23,22,2023-12-17T01:38:49Z,1670000,False,,,0,,K. Anderson bad pass TURNOVER (2 TO),"[203937, 1630543]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,2.0,Jackson,1630543.0,,
172,PT11M17.00S,2023-12-17T01:38:45.0Z,2,REGULAR,steal,,[],1630543,,,1610612754,23,22,2023-12-17T01:38:46Z,1680000,False,,,0,,I. Jackson STEAL (2 STL),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
173,PT11M14.00S,2023-12-17T01:38:49.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631097,6.783837056504599,51.225490196078425,1610612754,23,22,2023-12-17T01:39:12Z,1690000,False,-6.0,11.0,1,left,MISS B. Mathurin running Layup,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,1.28,Missed,,,,,,,,,,,,,
174,PT11M13.00S,2023-12-17T01:38:50.6Z,2,REGULAR,rebound,offensive,[],1630174,,,1610612754,23,22,2023-12-17T01:39:12Z,1700000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:0),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,173.0,1.0,0.0,1.0,,,,,,,,,
180,PT11M13.00S,2023-12-17T01:38:56.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', '2ndchance']",1630174,6.652431011826544,50.49019607843137,1610612754,23,24,2023-12-17T01:40:37Z,1710000,False,-2.0,10.0,1,left,A. Nesmith tip Layup (4 PTS),[1630174],1610612754.0,IND,tip,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,1.03,Made,,,,,4.0,,,,,,,,
176,PT11M13.00S,2023-12-17T01:39:03.3Z,2,REGULAR,foul,personal,['1freethrow'],203937,,,1610612754,23,24,2023-12-17T01:40:57Z,1720000,False,,,0,,K. Anderson shooting personal FOUL (1 PF) (Mathurin 1 FT),"[203937, 1631097]",1610612750.0,MIN,shooting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,202026.0,1.0,0.0,Mathurin,1631097.0,,,,,,,,,,,,,,,
179,PT11M13.00S,2023-12-17T01:40:17.6Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1630174,,,1610612754,23,25,2023-12-17T01:40:17Z,1740000,False,,,0,,A. Nesmith Free Throw 1 of 1 (5 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
181,PT10M54.00S,2023-12-17T01:40:37.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203937,90.88370565045992,59.80392156862745,1610612750,25,25,2023-12-17T01:40:42Z,1750000,False,49.0,33.0,1,right,K. Anderson driving Layup (2 PTS),[203937],1610612750.0,MIN,driving,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.92,Made,,,,,2.0,,,,,,,,
182,PT10M50.00S,2023-12-17T01:40:49.6Z,2,REGULAR,3pt,Jump Shot,[],1641716,9.198423127463863,2.7190563725490198,1610612754,25,28,2023-12-17T01:41:33Z,1760000,False,236.0,34.0,1,left,J. Walker 3PT  (3 PTS) (T. McConnell 4 AST),"[1641716, 204456]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,,,,,,23.88,Made,,,,,3.0,T. McConnell,204456.0,4.0,,,,,
184,PT10M39.00S,2023-12-17T01:41:25.3Z,2,REGULAR,violation,kicked ball,[],1630543,,,1610612750,25,28,2023-12-17T01:41:39Z,1780000,False,,,0,,I. Jackson kicked ball VIOLATION,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,202058.0,,,,,,,,,,,,,,,,,,,
185,PT10M24.00S,2023-12-17T01:41:53.8Z,2,REGULAR,2pt,Jump Shot,[],1630162,76.03482260183968,73.77450980392157,1610612750,27,28,2023-12-17T01:41:58Z,1790000,False,119.0,173.0,1,right,A. Edwards 20' pullup Jump Shot (2 PTS) (K. Anderson 3 AST),"[1630162, 203937]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,,,,,,20.98,Made,,,,,2.0,K. Anderson,203937.0,3.0,,,,,
187,PT10M13.00S,2023-12-17T01:42:05.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,18.478975032851512,52.450980392156865,1610612754,27,28,2023-12-17T01:54:45Z,1810000,False,-12.0,121.0,1,left,MISS B. Mathurin 12' driving floating Shot,[1631097],1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.18,Missed,,,,,,,,,,,,,
188,PT10M10.00S,2023-12-17T01:42:08.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,27,28,2023-12-17T01:42:13Z,1820000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,187.0,,,,,,,,,,,,
190,PT09M53.00S,2023-12-17T01:42:31.9Z,2,REGULAR,3pt,Jump Shot,[],1629675,69.72733245729303,70.34313725490196,1610612750,27,28,2023-12-17T01:42:37Z,1840000,False,102.0,232.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,25.34,Missed,,,,,,,,,,,,,
191,PT09M49.00S,2023-12-17T01:42:35.9Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,27,28,2023-12-17T01:42:37Z,1850000,False,,,0,,I. Jackson REBOUND (Off:1 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,,190.0,3.0,2.0,1.0,,,,,,,,,
192,PT09M27.00S,2023-12-17T01:43:00.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612754,27,28,2023-12-17T01:43:09Z,1860000,False,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,Mid-Range,16-24 Left Center,202058.0,,,,,,,,,,,,,,,,,,,
193,PT09M19.00S,2023-12-17T01:43:36.4Z,2,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612750,27,28,2023-12-17T01:43:43Z,1870000,False,,,0,,I. Jackson shooting personal FOUL (2 PF) (Gobert 2 FT),"[1630543, 203497]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,202026.0,2.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
195,PT09M19.00S,2023-12-17T01:44:15.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203497,,,1610612750,28,28,2023-12-17T01:44:15Z,1890000,False,,,0,,R. Gobert Free Throw 1 of 2 (1 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
196,PT09M19.00S,2023-12-17T01:44:16.1Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,28,28,2023-12-17T01:44:18Z,1900000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M19.00S,2023-12-17T01:44:16.1Z,2,REGULAR,substitution,in,[],1626157,,,1610612750,28,28,2023-12-17T01:44:18Z,1910000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M19.00S,2023-12-17T01:44:15.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203497,,,1610612750,28,28,2023-12-17T01:44:54Z,1920000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
199,PT09M17.00S,2023-12-17T01:44:17.5Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,28,28,2023-12-17T01:44:54Z,1930000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,198.0,1.0,1.0,0.0,,,,,,,,,
200,PT09M10.00S,2023-12-17T01:44:59.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,6.307490144546649,44.50827205882353,1610612754,28,30,2023-12-17T01:45:05Z,1940000,False,27.0,7.0,1,left,T. McConnell driving Layup (6 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,2.83,Made,,,,,6.0,,,,,,,,
201,PT08M56.00S,2023-12-17T01:45:12.9Z,2,REGULAR,turnover,bad pass,[],203497,,,1610612750,28,30,2023-12-17T01:45:20Z,1950000,False,,,0,,R. Gobert bad pass TURNOVER (2 TO),"[203497, 204456]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,McConnell,204456.0,,
202,PT08M56.00S,2023-12-17T01:45:12.9Z,2,REGULAR,steal,,[],204456,,,1610612754,28,30,2023-12-17T01:45:19Z,1960000,False,,,0,,T. McConnell STEAL (2 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
203,PT08M52.00S,2023-12-17T01:45:19.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630174,6.57030223390276,54.06709558823529,1610612754,28,32,2023-12-17T01:45:44Z,1970000,False,-20.0,9.0,1,left,A. Nesmith running Layup (7 PTS) (I. Jackson 2 AST),"[1630174, 1630543]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,2.23,Made,,,,,7.0,I. Jackson,1630543.0,2.0,,,,,
206,PT08M35.00S,2023-12-17T01:45:58.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",1626157,90.88370565045992,50.0,1610612750,30,32,2023-12-17T01:46:15Z,2000000,False,0.0,33.0,1,right,K. Towns turnaround Hook (16 PTS) (K. Anderson 4 AST),"[1626157, 203937]",1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,3.32,Made,,,,,16.0,K. Anderson,203937.0,4.0,,,,,
208,PT08M35.00S,2023-12-17T01:46:01.8Z,2,REGULAR,violation,defensive goaltending,[],1630543,,,1610612750,30,32,2023-12-17T01:46:15Z,2020000,False,,,0,,I. Jackson defensive goaltending VIOLATION,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,202026.0,,,,,,,,,,,,,,,,,,,
210,PT08M16.00S,2023-12-17T01:47:21.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,6.57030223390276,46.959252450980394,1610612754,30,34,2023-12-17T01:47:27Z,2040000,False,15.0,9.0,1,left,I. Jackson cutting DUNK (4 PTS) (B. Mathurin 1 AST),"[1630543, 1631097]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,1.78,Made,,,,,4.0,B. Mathurin,1631097.0,1.0,,,,,
212,PT07M49.00S,2023-12-17T01:47:47.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.59198423127464,50.49019607843137,1610612750,30,34,2023-12-17T01:47:52Z,2060000,False,2.0,17.0,1,right,MISS R. Gobert Layup,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,1.73,Missed,,,,,,,,,,,,,
213,PT07M47.00S,2023-12-17T01:47:49.9Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612750,30,34,2023-12-17T01:47:52Z,2070000,False,,,0,,K. Towns REBOUND (Off:2 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,212.0,4.0,2.0,2.0,,,,,,,,,
214,PT07M47.00S,2023-12-17T01:47:50.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,94.40999984741211,50.0,1610612750,32,34,2023-12-17T01:47:50Z,2080000,False,0.0,0.0,1,right,K. Towns tip Layup (18 PTS),[1626157],1610612750.0,MIN,tip,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,0.0,Made,,,,,18.0,,,,,,,,
215,PT07M30.00S,2023-12-17T01:48:06.7Z,2,REGULAR,2pt,Jump Shot,[],1631097,18.347568988173457,26.96078431372549,1610612754,32,36,2023-12-17T01:48:12Z,2090000,False,115.0,120.0,1,left,B. Mathurin 16' pullup Jump Shot (2 PTS),[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right Center,,,,,,16.63,Made,,,,,2.0,,,,,,,,
216,PT07M15.00S,2023-12-17T01:48:25.3Z,2,REGULAR,foul,personal,[],1641716,,,1610612750,32,36,2023-12-17T01:48:32Z,2100000,False,,,0,,J. Walker personal FOUL (1 PF),"[1641716, 203497]",1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,1629178.0,1.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
218,PT07M15.00S,2023-12-17T01:48:30.8Z,2,REGULAR,substitution,out,[],203937,,,1610612750,32,36,2023-12-17T01:48:38Z,2120000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M15.00S,2023-12-17T01:48:30.8Z,2,REGULAR,substitution,out,[],1629638,,,1610612750,32,36,2023-12-17T01:48:38Z,2130000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M15.00S,2023-12-17T01:48:30.8Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,32,36,2023-12-17T01:48:38Z,2140000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M15.00S,2023-12-17T01:48:30.8Z,2,REGULAR,substitution,in,[],201144,,,1610612750,32,36,2023-12-17T01:48:38Z,2150000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M08.00S,2023-12-17T01:49:00.8Z,2,REGULAR,3pt,Jump Shot,[],1630183,92.59198423127464,96.56862745098039,1610612750,35,36,2023-12-17T01:49:05Z,2160000,False,233.0,17.0,1,right,J. McDaniels 3PT  (3 PTS) (A. Edwards 2 AST),"[1630183, 1630162]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,,,,23.34,Made,,,,,3.0,A. Edwards,1630162.0,2.0,,,,,
224,PT06M49.00S,2023-12-17T01:49:19.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,18.873193166885677,58.333333333333336,1610612754,35,38,2023-12-17T01:59:27Z,2180000,False,-42.0,125.0,1,left,B. Mathurin 13' driving floating Jump Shot (4 PTS),[1631097],1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.17,Made,,,,,4.0,,,,,,,,
225,PT06M36.00S,2023-12-17T01:49:33.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,91.06438896189225,59.478400735294116,1610612750,37,38,2023-12-17T02:00:16Z,2190000,False,47.0,31.0,1,right,K. Towns Layup (20 PTS) (M. Conley 3 AST),"[1626157, 201144]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.69,Made,,,,,20.0,M. Conley,201144.0,3.0,,,,,
227,PT06M23.00S,2023-12-17T01:49:45.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,6.389618922470433,51.225490196078425,1610612754,37,40,2023-12-17T01:49:51Z,2210000,False,-6.0,8.0,1,left,I. Jackson cutting DUNK (6 PTS) (J. Walker 1 AST),"[1630543, 1641716]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,0.97,Made,,,,,6.0,J. Walker,1641716.0,1.0,,,,,
229,PT06M06.00S,2023-12-17T01:50:04.2Z,2,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612750,37,40,2023-12-17T01:50:15Z,2230000,False,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Edwards 2 FT),"[1630174, 1630162]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,202026.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
231,PT06M06.00S,2023-12-17T01:50:19.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,37,40,2023-12-17T01:50:19Z,2250000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M06.00S,2023-12-17T01:52:32.8Z,2,REGULAR,substitution,out,[],204456,,,1610612750,37,40,2023-12-17T01:52:55Z,2260000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M06.00S,2023-12-17T01:52:32.8Z,2,REGULAR,substitution,out,[],1630543,,,1610612750,37,40,2023-12-17T01:52:55Z,2270000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M06.00S,2023-12-17T01:52:32.8Z,2,REGULAR,substitution,in,[],1628971,,,1610612750,37,40,2023-12-17T01:52:55Z,2280000,False,,,0,,SUB in: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M06.00S,2023-12-17T01:52:32.8Z,2,REGULAR,substitution,in,[],1626167,,,1610612750,37,40,2023-12-17T01:52:55Z,2290000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M06.00S,2023-12-17T01:53:20.5Z,2,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,38,40,2023-12-17T01:53:20Z,2300000,False,,,0,,A. Edwards Free Throw 1 of 2 (3 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
237,PT06M06.00S,2023-12-17T01:53:33.0Z,2,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,39,40,2023-12-17T01:53:33Z,2310000,False,,,0,,A. Edwards Free Throw 2 of 2 (4 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,Made,,,,,4.0,,,,,,,,
238,PT05M46.00S,2023-12-17T01:53:55.3Z,2,REGULAR,3pt,Jump Shot,[],1630174,28.203022339027594,22.54901960784314,1610612754,39,43,2023-12-17T01:54:00Z,2320000,False,137.0,213.0,1,left,A. Nesmith 25' 3PT  (10 PTS) (B. Mathurin 2 AST),"[1630174, 1631097]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,,,25.31,Made,,,,,10.0,B. Mathurin,1631097.0,2.0,,,,,
240,PT05M31.00S,2023-12-17T01:54:11.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.85479632063075,51.225490196078425,1610612750,41,43,2023-12-17T01:54:15Z,2340000,False,6.0,15.0,1,right,R. Gobert alley-oop DUNK (3 PTS) (M. Conley 4 AST),"[203497, 201144]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,1.59,Made,,,,,3.0,M. Conley,201144.0,4.0,,,,,
242,PT05M13.00S,2023-12-17T01:54:28.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,15.588042049934298,44.85294117647059,1610612754,41,43,2023-12-17T01:54:34Z,2360000,False,26.0,94.0,1,left,MISS B. Brown 9' driving floating Shot,[1628971],1610612754.0,IND,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.74,Missed,,,,,,,,,,,,,
243,PT05M10.00S,2023-12-17T01:54:31.9Z,2,REGULAR,rebound,offensive,[],1628971,,,1610612754,41,43,2023-12-17T01:54:31Z,2370000,False,,,0,,B. Brown REBOUND (Off:1 Def:0),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,242.0,1.0,0.0,1.0,,,,,,,,,
244,PT05M10.00S,2023-12-17T01:54:32.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628971,6.964520367936925,43.861060049019606,1610612754,41,45,2023-12-17T01:54:39Z,2380000,False,31.0,13.0,1,left,B. Brown putback Layup (6 PTS),[1628971],1610612754.0,IND,putback,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,3.33,Made,,,,,6.0,,,,,,,,
245,PT04M54.00S,2023-12-17T01:54:47.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,88.51839684625493,48.28431372549019,1610612750,41,45,2023-12-17T01:54:53Z,2390000,False,-9.0,55.0,1,right,MISS K. Towns driving floating Shot,[1626157],1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.61,Missed,,,,,,,,,,,,,
246,PT04M51.00S,2023-12-17T01:54:50.9Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,41,45,2023-12-17T01:54:53Z,2400000,False,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,245.0,4.0,3.0,1.0,,,,,,,,,
247,PT04M39.00S,2023-12-17T01:55:03.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,9.198423127463863,38.05530024509804,1610612754,41,47,2023-12-17T01:55:08Z,2410000,False,60.0,34.0,1,left,B. Brown 6' driving Layup (8 PTS) (B. Mathurin 3 AST),"[1628971, 1631097]",1610612754.0,IND,driving,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.87,Made,,,,,8.0,B. Mathurin,1631097.0,3.0,,,,,
248,PT04M23.00S,2023-12-17T01:55:22.3Z,2,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612750,41,47,2023-12-17T01:55:33Z,2420000,False,,,0,,B. Brown shooting personal FOUL (1 PF) (Gobert 2 FT),"[1628971, 203497]",1610612754.0,IND,shooting,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,202058.0,1.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
251,PT04M23.00S,2023-12-17T01:55:50.8Z,2,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,41,47,2023-12-17T01:56:19Z,2440000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
252,PT04M23.00S,2023-12-17T01:55:50.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,41,47,2023-12-17T01:56:19Z,2450000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,251.0,,,,,,,,,,,,
253,PT04M23.00S,2023-12-17T01:55:50.8Z,2,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,41,47,2023-12-17T01:56:19Z,2460000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
254,PT04M23.00S,2023-12-17T01:55:50.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,41,47,2023-12-17T01:56:19Z,2470000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,253.0,,,,,,,,,,,,
256,PT04M23.00S,2023-12-17T01:56:19.1Z,2,REGULAR,substitution,out,[],203497,,,1610612754,41,47,2023-12-17T01:56:21Z,2490000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M23.00S,2023-12-17T01:56:19.1Z,2,REGULAR,substitution,in,[],1629675,,,1610612754,41,47,2023-12-17T01:56:21Z,2500000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M10.00S,2023-12-17T01:56:43.9Z,2,REGULAR,foul,personal,[],1630183,,,1610612754,41,47,2023-12-17T01:56:51Z,2510000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 1626167]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,202026.0,1.0,0.0,Turner,1626167.0,,,,,,,,,,,,,,,
260,PT04M05.00S,2023-12-17T01:57:07.1Z,2,REGULAR,2pt,Jump Shot,[],1631097,11.383048620236531,69.36274509803921,1610612754,41,47,2023-12-17T01:57:12Z,2530000,False,-97.0,55.0,1,left,MISS B. Mathurin 11' pullup Shot,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,,,,,,11.11,Missed,,,,,,,,,,,,,
261,PT04M02.00S,2023-12-17T01:57:10.1Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,41,47,2023-12-17T01:57:12Z,2540000,False,,,0,,K. Towns REBOUND (Off:2 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,,260.0,5.0,3.0,2.0,,,,,,,,,
