actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
182,PT12M00.00S,2023-12-22T02:39:27.2Z,2,REGULAR,substitution,in,['startperiod'],1629060,,,1610612750,36,32,2023-12-22T02:39:53Z,1750000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2023-12-22T02:39:57.7Z,2,REGULAR,period,start,[],0,,,1610612747,36,32,2023-12-22T02:39:57Z,1760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M42.00S,2023-12-22T02:40:15.2Z,2,REGULAR,2pt,Jump Shot,[],1630559,74.45795006570303,49.26470588235294,1610612747,36,32,2023-12-22T02:40:20Z,1770000,False,-4.0,188.0,1,right,MISS A. Reaves 18' pullup Shot,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Center,18.76,Missed,,,,,,,,,,,,,,,,,,
185,PT11M38.00S,2023-12-22T02:40:19.2Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,36,32,2023-12-22T02:40:20Z,1780000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Center,,,,,,,184.0,1.0,1.0,0.0,,,,,,,,,,
186,PT11M26.00S,2023-12-22T02:40:30.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,11.645860709592641,53.92156862745098,1610612750,36,32,2023-12-22T02:40:35Z,1790000,False,-20.0,57.0,1,left,MISS N. Reid 6' turnaround Shot,[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,6.03,Missed,,,,,,,,,,,,,,,,,,
187,PT11M24.00S,2023-12-22T02:40:32.5Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,36,32,2023-12-22T02:40:35Z,1800000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,186.0,1.0,1.0,0.0,,,,,,,,,,
188,PT11M19.00S,2023-12-22T02:40:37.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629629,91.67214191852825,55.63725490196079,1610612747,36,32,2023-12-22T02:46:54Z,1810000,False,28.0,26.0,1,right,MISS C. Reddish running finger roll Layup,[1629629],1610612747.0,LAL,running finger roll,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,,
189,PT11M19.00S,2023-12-22T02:40:37.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,36,32,2023-12-22T02:46:54Z,1820000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,188.0,,,,,,,,,,,,,
191,PT11M07.00S,2023-12-22T02:41:04.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630559,91.59001314060447,36.71109068627451,1610612747,36,34,2023-12-22T02:41:12Z,1840000,False,-66.0,27.0,1,right,A. Reaves 7' driving floating Jump Shot (5 PTS),[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,7.15,Made,5.0,,,,,,,,,,,,,,,,,
192,PT10M52.00S,2023-12-22T02:41:21.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203937,6.915243101182654,50.73529411764706,1610612750,38,34,2023-12-22T02:41:27Z,1850000,False,-4.0,13.0,1,left,K. Anderson cutting Layup (4 PTS) (K. Towns 3 AST),"[203937, 1626157]",1610612750.0,MIN,cutting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,1.3,Made,4.0,K. Towns,1626157.0,3.0,,,,,,,,,,,,,,
194,PT10M52.00S,2023-12-22T02:41:25.3Z,2,REGULAR,foul,personal,['1freethrow'],1630559,,,1610612750,38,34,2023-12-22T02:41:33Z,1870000,False,,,0,,A. Reaves shooting personal FOUL (1 PF) (Anderson 1 FT),"[1630559, 203937]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201246.0,,,,1.0,0.0,Anderson,203937.0,,
196,PT10M52.00S,2023-12-22T02:41:53.5Z,2,REGULAR,freethrow,1 of 1,[],203937,,,1610612750,39,34,2023-12-22T02:41:53Z,1890000,False,,,0,,K. Anderson Free Throw 1 of 1 (5 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
197,PT10M35.00S,2023-12-22T02:42:12.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,91.67214191852825,49.754901960784316,1610612747,39,36,2023-12-22T02:42:17Z,1900000,False,-1.0,26.0,1,right,C. Reddish driving finger roll Layup (4 PTS) (J. Hayes 1 AST),"[1629629, 1629637]",1610612747.0,LAL,driving finger roll,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,2.58,Made,4.0,J. Hayes,1629637.0,1.0,,,,,,,,,,,,,,
199,PT10M15.00S,2023-12-22T02:42:32.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,9.806176084099869,50.245098039215684,1610612750,39,36,2023-12-22T02:42:37Z,1920000,False,-1.0,40.0,1,left,MISS N. Reid driving Layup,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,3.97,Missed,,,,,,,,,,,,,,,,,,
200,PT10M13.00S,2023-12-22T02:42:34.6Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,39,36,2023-12-22T05:28:48Z,1930000,False,,,0,,A. Reaves REBOUND (Off:0 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,199.0,2.0,2.0,0.0,,,,,,,,,,
201,PT10M07.00S,2023-12-22T02:42:43.1Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612747,39,36,2023-12-22T02:42:52Z,1940000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Hachimura 2 FT),"[1629675, 1629060]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201246.0,,,,2.0,0.0,Hachimura,1629060.0,,
203,PT10M07.00S,2023-12-22T02:43:17.7Z,2,REGULAR,freethrow,1 of 2,[],1629060,,,1610612747,39,36,2023-12-22T02:43:38Z,1960000,False,,,0,,MISS R. Hachimura Free Throw 1 of 2,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
204,PT10M07.00S,2023-12-22T02:43:17.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,39,36,2023-12-22T02:43:38Z,1970000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,203.0,,,,,,,,,,,,,
205,PT10M07.00S,2023-12-22T02:43:19.4Z,2,REGULAR,substitution,out,[],1627752,,,1610612747,39,36,2023-12-22T02:43:25Z,1980000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT10M07.00S,2023-12-22T02:43:19.4Z,2,REGULAR,substitution,in,[],1626156,,,1610612747,39,36,2023-12-22T02:43:25Z,1990000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT10M07.00S,2023-12-22T02:43:17.7Z,2,REGULAR,freethrow,2 of 2,[],1629060,,,1610612747,39,36,2023-12-22T02:43:38Z,2000000,False,,,0,,MISS R. Hachimura Free Throw 2 of 2,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
208,PT10M03.00S,2023-12-22T02:43:21.7Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,39,36,2023-12-22T02:43:38Z,2010000,False,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,207.0,2.0,2.0,0.0,,,,,,,,,,
209,PT09M49.00S,2023-12-22T02:43:51.7Z,2,REGULAR,3pt,Jump Shot,[],1626157,32.14520367936925,50.0,1610612750,42,36,2023-12-22T02:43:56Z,2020000,False,0.0,250.0,1,left,K. Towns 24' 3PT  (8 PTS) (N. Alexander-Walker 3 AST),"[1626157, 1629638]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,24.97,Made,8.0,N. Alexander-Walker,1629638.0,3.0,,,,,,,,,,,,,,
211,PT09M40.00S,2023-12-22T02:44:02.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,90.75229960578186,51.9607843137255,1610612747,42,38,2023-12-22T02:44:08Z,2040000,False,10.0,34.0,1,right,A. Reaves driving Layup (7 PTS),[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,3.58,Made,7.0,,,,,,,,,,,,,,,,,
212,PT09M26.00S,2023-12-22T02:44:15.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,11.169513797634691,43.25980392156863,1610612750,44,38,2023-12-22T02:44:21Z,2050000,False,34.0,52.0,1,left,K. Towns 6' driving Layup (10 PTS) (N. Reid 1 AST),"[1626157, 1629675]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,6.24,Made,10.0,N. Reid,1629675.0,1.0,,,,,,,,,,,,,,
215,PT09M05.00S,2023-12-22T02:44:57.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,90.48948751642575,46.32352941176471,1610612747,44,38,2023-12-22T02:45:01Z,2080000,False,-18.0,37.0,1,right,MISS D. Russell driving finger roll Layup,[1626156],1610612747.0,LAL,driving finger roll,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,4.12,Missed,,,,,,,,,,,,,,,,,,
216,PT09M02.00S,2023-12-22T02:45:00.3Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,44,38,2023-12-22T03:27:27Z,2090000,False,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,215.0,2.0,1.0,1.0,,,,,,,,,,
217,PT08M57.00S,2023-12-22T02:45:03.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628972,7.5722733245729295,5.392156862745098,1610612750,44,38,2023-12-22T02:51:16Z,2100000,False,223.0,19.0,1,left,MISS T. Brown Jr. running 3PT,[1628972],1610612750.0,MIN,running,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,22.38,Missed,,,,,,,,,,,,,,,,,,
218,PT08M55.00S,2023-12-22T02:45:05.8Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,44,38,2023-12-22T02:45:11Z,2110000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,,,,,,,217.0,2.0,1.0,1.0,,,,,,,,,,
219,PT08M43.00S,2023-12-22T02:45:18.9Z,2,REGULAR,turnover,lost ball,[],1629060,,,1610612747,44,38,2023-12-22T02:45:23Z,2120000,False,,,0,,R. Hachimura lost ball TURNOVER (1 TO),"[1629060, 203937]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,,,Anderson,203937.0
220,PT08M43.00S,2023-12-22T02:45:18.9Z,2,REGULAR,steal,,[],203937,,,1610612750,44,38,2023-12-22T02:45:58Z,2130000,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
221,PT08M37.00S,2023-12-22T02:45:24.7Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629638,4.5499342969776615,95.34313725490196,1610612750,44,38,2023-12-22T02:52:41Z,2140000,False,-227.0,-10.0,1,left,MISS N. Alexander-Walker running 3PT,[1629638],1610612750.0,MIN,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
222,PT08M33.00S,2023-12-22T02:45:28.7Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,44,38,2023-12-22T02:45:35Z,2150000,False,,,0,,A. Reaves REBOUND (Off:0 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,,,,,,,221.0,3.0,3.0,0.0,,,,,,,,,,
224,PT08M27.00S,2023-12-22T02:45:39.4Z,2,REGULAR,substitution,out,[],203937,,,1610612747,44,38,2023-12-22T02:45:57Z,2170000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M27.00S,2023-12-22T02:45:39.4Z,2,REGULAR,substitution,out,[],1629638,,,1610612747,44,38,2023-12-22T02:45:57Z,2180000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M27.00S,2023-12-22T02:45:39.4Z,2,REGULAR,substitution,out,[],1629675,,,1610612747,44,38,2023-12-22T02:45:57Z,2190000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M27.00S,2023-12-22T02:45:39.4Z,2,REGULAR,substitution,out,[],1629637,,,1610612747,44,38,2023-12-22T02:45:57Z,2200000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M27.00S,2023-12-22T02:45:39.4Z,2,REGULAR,substitution,in,[],203497,,,1610612747,44,38,2023-12-22T02:45:57Z,2210000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M27.00S,2023-12-22T02:45:39.4Z,2,REGULAR,substitution,in,[],201144,,,1610612747,44,38,2023-12-22T02:45:57Z,2220000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M27.00S,2023-12-22T02:45:39.4Z,2,REGULAR,substitution,in,[],1630183,,,1610612747,44,38,2023-12-22T02:45:57Z,2230000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M27.00S,2023-12-22T02:45:39.4Z,2,REGULAR,substitution,in,[],203076,,,1610612747,44,38,2023-12-22T02:45:57Z,2240000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M21.00S,2023-12-22T02:46:09.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,84.83902759526939,49.754901960784316,1610612747,44,40,2023-12-22T02:54:01Z,2250000,False,-1.0,90.0,1,right,A. Reaves 9' driving floating Jump Shot (9 PTS) (A. Davis 3 AST),"[1630559, 203076]",1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,9.0,Made,9.0,A. Davis,203076.0,3.0,,,,,,,,,,,,,,
234,PT08M21.00S,2023-12-22T02:46:13.8Z,2,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612747,44,40,2023-12-22T02:46:19Z,2270000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Reaves 1 FT),"[1630183, 1630559]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627534.0,,,,1.0,0.0,Reaves,1630559.0,,
236,PT08M21.00S,2023-12-22T02:46:38.1Z,2,REGULAR,freethrow,1 of 1,[],1630559,,,1610612747,44,41,2023-12-22T02:46:38Z,2290000,False,,,0,,A. Reaves Free Throw 1 of 1 (10 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
237,PT08M08.00S,2023-12-22T02:46:55.0Z,2,REGULAR,foul,personal,['2freethrow'],1629060,,,1610612750,44,41,2023-12-22T02:47:07Z,2300000,False,,,0,,R. Hachimura shooting personal FOUL (1 PF) (Towns 2 FT),"[1629060, 1626157]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201246.0,,,,1.0,0.0,Towns,1626157.0,,
239,PT08M08.00S,2023-12-22T02:47:35.2Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,45,41,2023-12-22T02:47:35Z,2320000,False,,,0,,K. Towns Free Throw 1 of 2 (11 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
240,PT08M08.00S,2023-12-22T02:47:54.8Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,46,41,2023-12-22T02:47:54Z,2330000,False,,,0,,K. Towns Free Throw 2 of 2 (12 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
241,PT07M54.00S,2023-12-22T02:48:10.8Z,2,REGULAR,2pt,Jump Shot,[],1629060,93.9060446780552,12.5,1610612747,46,41,2023-12-22T02:55:33Z,2340000,False,-188.0,5.0,1,right,MISS R. Hachimura 18' step back Shot,[1629060],1610612747.0,LAL,step back,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Left,18.76,Missed,,,,,,,,,,,,,,,,,,
242,PT07M52.00S,2023-12-22T02:48:12.8Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,46,41,2023-12-22T02:48:21Z,2350000,False,,,0,,R. Gobert REBOUND (Off:0 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Left,,,,,,,241.0,4.0,4.0,0.0,,,,,,,,,,
243,PT07M40.00S,2023-12-22T02:48:25.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,8.229303547963205,36.76470588235294,1610612750,46,41,2023-12-22T02:48:30Z,2360000,False,66.0,25.0,1,left,MISS K. Towns 7' driving Hook,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,7.07,Missed,,,,,,,,,,,,,,,,,,
244,PT07M38.00S,2023-12-22T02:48:27.2Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,46,41,2023-12-22T02:48:30Z,2370000,False,,,0,,A. Davis REBOUND (Off:1 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,243.0,5.0,4.0,1.0,,,,,,,,,,
245,PT07M35.00S,2023-12-22T02:48:32.2Z,2,REGULAR,foul,personal,['2freethrow'],1628972,,,1610612747,46,41,2023-12-22T02:48:46Z,2380000,False,,,0,,T. Brown Jr. shooting personal FOUL (1 PF) (Hachimura 2 FT),"[1628972, 1629060]",1610612750.0,MIN,shooting,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627534.0,,,,1.0,0.0,Hachimura,1629060.0,,
247,PT07M35.00S,2023-12-22T02:48:57.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629060,,,1610612747,46,41,2023-12-22T02:48:57Z,2400000,False,,,0,,MISS R. Hachimura Free Throw 1 of 2,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
248,PT07M35.00S,2023-12-22T02:48:57.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,46,41,2023-12-22T02:48:57Z,2410000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,247.0,,,,,,,,,,,,,
249,PT07M35.00S,2023-12-22T02:49:15.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629060,,,1610612747,46,42,2023-12-22T02:49:15Z,2420000,False,,,0,,R. Hachimura Free Throw 2 of 2 (6 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
250,PT07M25.00S,2023-12-22T02:49:27.9Z,2,REGULAR,3pt,Jump Shot,[],201144,27.677398160315374,77.20588235294117,1610612750,49,42,2023-12-22T02:56:55Z,2430000,False,-136.0,208.0,1,left,M. Conley 24' 3PT pullup (8 PTS) (R. Gobert 2 AST),"[201144, 203497]",1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,24.83,Made,8.0,R. Gobert,203497.0,2.0,,,,,,,,,,,,,,
252,PT07M14.00S,2023-12-22T02:49:38.5Z,2,REGULAR,3pt,Jump Shot,[],1630559,67.7562417871222,62.745098039215684,1610612747,49,42,2023-12-22T02:49:43Z,2450000,False,64.0,251.0,1,right,MISS A. Reaves 25' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,25.86,Missed,,,,,,,,,,,,,,,,,,
253,PT07M11.00S,2023-12-22T02:49:41.5Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,49,42,2023-12-22T02:49:43Z,2460000,False,,,0,,R. Gobert REBOUND (Off:0 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,252.0,5.0,5.0,0.0,,,,,,,,,,
254,PT07M00.00S,2023-12-22T02:49:54.6Z,2,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612750,49,42,2023-12-22T02:50:03Z,2470000,False,,,0,,A. Reaves shooting personal FOUL (2 PF) (Brown Jr. 2 FT),"[1630559, 1628972]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627534.0,,,,2.0,0.0,Brown Jr.,1628972.0,,
256,PT07M00.00S,2023-12-22T02:50:23.0Z,2,REGULAR,freethrow,1 of 2,[],1628972,,,1610612750,50,42,2023-12-22T02:50:23Z,2490000,False,,,0,,T. Brown Jr. Free Throw 1 of 2 (1 PTS),[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
257,PT07M00.00S,2023-12-22T02:50:24.1Z,2,REGULAR,substitution,out,[],1626157,,,1610612750,50,42,2023-12-22T02:50:32Z,2500000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M00.00S,2023-12-22T02:50:24.1Z,2,REGULAR,substitution,out,[],1630559,,,1610612750,50,42,2023-12-22T02:50:32Z,2510000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT07M00.00S,2023-12-22T02:50:24.1Z,2,REGULAR,substitution,in,[],1629675,,,1610612750,50,42,2023-12-22T02:50:32Z,2520000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M00.00S,2023-12-22T02:50:24.1Z,2,REGULAR,substitution,in,[],1627752,,,1610612750,50,42,2023-12-22T02:50:32Z,2530000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT07M00.00S,2023-12-22T02:50:41.7Z,2,REGULAR,freethrow,2 of 2,[],1628972,,,1610612750,51,42,2023-12-22T02:50:41Z,2540000,False,,,0,,T. Brown Jr. Free Throw 2 of 2 (2 PTS),[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
262,PT06M45.00S,2023-12-22T02:50:58.5Z,2,REGULAR,2pt,Jump Shot,[],203076,91.40932982917214,21.568627450980394,1610612747,51,42,2023-12-22T02:51:04Z,2550000,False,-142.0,28.0,1,right,MISS A. Davis 14' turnaround fadeaway Shot,[203076],1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,14.5,Missed,,,,,,,,,,,,,,,,,,
263,PT06M43.00S,2023-12-22T02:51:00.5Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612750,51,42,2023-12-22T02:51:04Z,2560000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,8-16 Left,,,,,,,262.0,1.0,1.0,0.0,,,,,,,,,,
264,PT06M38.00S,2023-12-22T02:51:06.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203497,8.229303547963205,52.69607843137255,1610612750,51,42,2023-12-22T02:51:13Z,2570000,False,-13.0,25.0,1,left,MISS R. Gobert running Layup,[203497],1610612750.0,MIN,running,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
265,PT06M36.00S,2023-12-22T02:51:08.3Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,51,42,2023-12-22T02:51:13Z,2580000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,264.0,3.0,2.0,1.0,,,,,,,,,,
266,PT06M29.00S,2023-12-22T02:51:15.1Z,2,REGULAR,turnover,bad pass,[],1626156,,,1610612747,51,42,2023-12-22T02:51:20Z,2590000,False,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 203497]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,,,Gobert,203497.0
267,PT06M29.00S,2023-12-22T02:51:15.1Z,2,REGULAR,steal,,[],203497,,,1610612750,51,42,2023-12-22T02:51:16Z,2600000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
