actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
265,PT02M42.00S,2024-01-23T01:56:38.9Z,2,REGULAR,2pt,Jump Shot,[],1626179,10.463206307490145,81.12745098039215,1610612766,61,53,2024-01-23T01:56:44Z,2560000,False,-156.0,46.0,1,left,T. Rozier 16' step back Jump Shot (3 PTS),[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left,16.22,Made,3.0,,,,,,,,,,,,,,,,,
266,PT02M31.00S,2024-01-23T01:56:50.0Z,2,REGULAR,3pt,Jump Shot,[],1626157,63.6826544021025,23.284313725490197,1610612750,64,53,2024-01-23T01:56:58Z,2570000,False,-134.0,289.0,1,right,K. Towns 31' 3PT pullup (41 PTS) (S. Milton 3 AST),"[1626157, 1629003]",1610612750.0,MIN,pullup,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,31.83,Made,41.0,S. Milton,1629003.0,3.0,,,,,,,,,,,,,,
268,PT02M22.00S,2024-01-23T01:56:59.2Z,2,REGULAR,turnover,lost ball,[],1626179,,,1610612766,64,53,2024-01-23T01:57:04Z,2590000,False,,,0,,T. Rozier lost ball TURNOVER (2 TO),"[1626179, 1629003]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Center,,,,,,,,2.0,,,,,,,,,Milton,1629003.0,,
269,PT02M22.00S,2024-01-23T01:56:59.2Z,2,REGULAR,steal,,[],1629003,,,1610612750,64,53,2024-01-23T02:05:28Z,2600000,False,,,0,,S. Milton STEAL (1 STL),[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
270,PT02M17.00S,2024-01-23T01:57:05.6Z,2,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612750,64,53,2024-01-23T01:57:11Z,2610000,False,,,0,,K. Towns bad pass out-of-bounds TURNOVER (4 TO),[1626157],1610612750.0,MIN,bad pass,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,200833.0,4.0,,,,,,,,,,,,
271,PT02M17.00S,2024-01-23T01:57:13.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,64,53,2024-01-23T01:57:13Z,2620000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M17.00S,2024-01-23T01:59:06.9Z,2,REGULAR,substitution,out,[],1630183,,,1610612766,64,53,2024-01-23T01:59:56Z,2630000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M17.00S,2024-01-23T01:59:06.9Z,2,REGULAR,substitution,out,[],1631121,,,1610612766,64,53,2024-01-23T01:59:56Z,2640000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M17.00S,2024-01-23T01:59:06.9Z,2,REGULAR,substitution,in,[],203937,,,1610612766,64,53,2024-01-23T01:59:56Z,2650000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M17.00S,2024-01-23T01:59:06.9Z,2,REGULAR,substitution,in,[],1641778,,,1610612766,64,53,2024-01-23T01:59:56Z,2660000,False,,,0,,SUB in: L. Black,[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M05.00S,2024-01-23T02:00:15.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,9.149145860709593,41.911764705882355,1610612766,64,55,2024-01-23T02:00:20Z,2670000,False,40.0,34.0,1,left,M. Bridges driving finger roll Layup (17 PTS),[1628970],1610612766.0,CHA,driving finger roll,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.25,Made,17.0,,,,,,,,,,,,,,,,,
278,PT01M42.00S,2024-01-23T02:00:41.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641877,,,1610612750,64,55,2024-01-23T02:00:46Z,2680000,False,,,0,,N. Mensah shooting personal FOUL (1 PF) (Towns 2 FT),"[1641877, 1626157]",1610612766.0,CHA,shooting,,,Mensah,N. Mensah,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,201246.0,,,,,,1.0,0.0,Towns,1626157.0,,,,
280,PT01M42.00S,2024-01-23T02:01:07.5Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,65,55,2024-01-23T02:01:07Z,2700000,False,,,0,,K. Towns Free Throw 1 of 2 (42 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,42.0,,,,,,,,,,,,,,,,,
281,PT01M42.00S,2024-01-23T02:01:26.6Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,66,55,2024-01-23T02:01:26Z,2710000,False,,,0,,K. Towns Free Throw 2 of 2 (43 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,43.0,,,,,,,,,,,,,,,,,
282,PT01M26.00S,2024-01-23T02:01:44.2Z,2,REGULAR,3pt,Jump Shot,[],1641778,21.632720105124836,89.2156862745098,1610612766,66,58,2024-01-23T02:01:48Z,2720000,False,-196.0,151.0,1,left,L. Black 24' 3PT  (3 PTS) (T. Rozier 2 AST),"[1641778, 1626179]",1610612766.0,CHA,,,,Black,L. Black,,,,,Above the Break 3,24+ Left Center,24.74,Made,3.0,T. Rozier,1626179.0,2.0,,,,,,,,,,,,,,
284,PT01M11.00S,2024-01-23T02:01:59.1Z,2,REGULAR,3pt,Jump Shot,[],1626157,67.62483574244416,58.333333333333336,1610612750,66,58,2024-01-23T02:02:05Z,2740000,False,42.0,252.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,25.52,Missed,,,,,,,,,,,,,,,,,,
285,PT01M09.00S,2024-01-23T02:02:01.1Z,2,REGULAR,rebound,defensive,[],1641778,,,1610612766,66,58,2024-01-23T02:02:05Z,2750000,False,,,0,,L. Black REBOUND (Off:0 Def:1),[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,Above the Break 3,24+ Center,,,,,,,,,284.0,1.0,1.0,0.0,,,,,,,,
286,PT01M02.00S,2024-01-23T02:02:09.8Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612766,66,58,2024-01-23T02:02:20Z,2760000,False,,,0,,N. Reid shooting personal FOUL (3 PF) (Ball 2 FT),"[1629675, 1630163]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,1198.0,,,,,,3.0,0.0,Ball,1630163.0,,,,
288,PT01M02.00S,2024-01-23T02:02:43.1Z,2,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,66,59,2024-01-23T02:02:43Z,2780000,False,,,0,,L. Ball Free Throw 1 of 2 (10 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
289,PT01M02.00S,2024-01-23T02:02:44.0Z,2,REGULAR,substitution,out,[],1629675,,,1610612766,66,59,2024-01-23T02:02:48Z,2790000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT01M02.00S,2024-01-23T02:02:44.0Z,2,REGULAR,substitution,in,[],203497,,,1610612766,66,59,2024-01-23T02:02:48Z,2800000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M02.00S,2024-01-23T02:03:07.3Z,2,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,66,60,2024-01-23T02:03:07Z,2810000,False,,,0,,L. Ball Free Throw 2 of 2 (11 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
292,PT00M47.00S,2024-01-23T02:03:24.8Z,2,REGULAR,turnover,lost ball,[],1626157,,,1610612750,66,60,2024-01-23T02:03:32Z,2820000,False,,,0,,K. Towns lost ball TURNOVER (5 TO),"[1626157, 1630163]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left Center,,,,,,,,5.0,,,,,,,,,Ball,1630163.0,,
293,PT00M47.00S,2024-01-23T02:03:24.8Z,2,REGULAR,steal,,[],1630163,,,1610612766,66,60,2024-01-23T02:03:26Z,2830000,False,,,0,,L. Ball STEAL (2 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
294,PT00M42.70S,2024-01-23T02:03:29.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641778,8.09789750328515,48.03921568627451,1610612766,66,60,2024-01-23T02:09:40Z,2840000,False,10.0,24.0,1,left,MISS L. Black running Layup,[1641778],1610612766.0,CHA,running,,,Black,L. Black,,,,,Restricted Area,0-8 Center,2.56,Missed,,,,,,,,,,,,,,,,,,
295,PT00M41.60S,2024-01-23T02:03:32.6Z,2,REGULAR,rebound,offensive,[],1641778,,,1610612766,66,60,2024-01-23T02:03:32Z,2850000,False,,,0,,L. Black REBOUND (Off:1 Def:1),[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,294.0,2.0,1.0,1.0,,,,,,,,
296,PT00M41.60S,2024-01-23T02:03:32.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1641778,5.590000152587891,50.0,1610612766,66,62,2024-01-23T02:03:40Z,2860000,False,0.0,0.0,1,left,L. Black tip Layup (5 PTS),[1641778],1610612766.0,CHA,tip,,,Black,L. Black,,,,,Restricted Area,0-8 Center,0.0,Made,5.0,,,,,,,,,,,,,,,,,
298,PT00M31.70S,2024-01-23T02:03:43.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,93.11760840998686,51.470588235294116,1610612750,68,62,2024-01-23T02:03:49Z,2880000,False,7.0,12.0,1,right,R. Gobert cutting DUNK (6 PTS) (K. Anderson 4 AST),"[203497, 203937]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.43,Made,6.0,K. Anderson,203937.0,4.0,,,,,,,,,,,,,,
300,PT00M08.00S,2024-01-23T02:04:09.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641877,5.995400788436268,51.225490196078425,1610612766,68,64,2024-01-23T02:04:14Z,2900000,False,-6.0,4.0,1,left,N. Mensah cutting DUNK (2 PTS) (L. Ball 6 AST),"[1641877, 1630163]",1610612766.0,CHA,cutting,,,Mensah,N. Mensah,,,,,Restricted Area,0-8 Center,0.72,Made,2.0,L. Ball,1630163.0,6.0,,,,,,,,,,,,,,
302,PT00M01.30S,2024-01-23T02:04:27.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641877,,,1610612750,68,64,2024-01-23T02:07:17Z,2920000,False,,,0,,N. Mensah shooting personal FOUL (2 PF) (Towns 2 FT),"[1641877, 1626157]",1610612766.0,CHA,shooting,,,Mensah,N. Mensah,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1198.0,,,,,,2.0,0.0,Towns,1626157.0,,,,
305,PT00M01.30S,2024-01-23T02:06:48.4Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,68,64,2024-01-23T02:07:18Z,2950000,False,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
307,PT00M01.30S,2024-01-23T02:06:48.4Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,68,64,2024-01-23T02:07:18Z,2970000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,305.0,,,,,,,,,,,
308,PT00M01.30S,2024-01-23T02:06:48.4Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,69,64,2024-01-23T02:07:18Z,2980000,False,,,0,,K. Towns Free Throw 2 of 2 (44 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,44.0,,,,,,,,,,,,,,,,,
309,PT00M00.00S,2024-01-23T02:07:27.1Z,2,REGULAR,period,end,[],0,,,1610612766,69,64,2024-01-23T02:07:27Z,2990000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2024-01-23T02:21:50.9Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612766,69,64,2024-01-23T02:22:25Z,3000000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2024-01-23T02:21:50.9Z,3,REGULAR,substitution,out,['startperiod'],1629003,,,1610612766,69,64,2024-01-23T02:22:25Z,3010000,False,,,0,,SUB out: S. Milton,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2024-01-23T02:21:50.9Z,3,REGULAR,substitution,out,['startperiod'],1641877,,,1610612766,69,64,2024-01-23T02:22:25Z,3020000,False,,,0,,SUB out: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2024-01-23T02:21:50.9Z,3,REGULAR,substitution,out,['startperiod'],1641778,,,1610612766,69,64,2024-01-23T02:22:25Z,3030000,False,,,0,,SUB out: L. Black,[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2024-01-23T02:21:50.9Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612766,69,64,2024-01-23T02:22:25Z,3040000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2024-01-23T02:21:50.9Z,3,REGULAR,substitution,in,['startperiod'],1629638,,,1610612766,69,64,2024-01-23T02:22:25Z,3050000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2024-01-23T02:21:50.9Z,3,REGULAR,substitution,in,['startperiod'],1641706,,,1610612766,69,64,2024-01-23T02:22:25Z,3060000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2024-01-23T02:21:50.9Z,3,REGULAR,substitution,in,['startperiod'],1629023,,,1610612766,69,64,2024-01-23T02:22:25Z,3070000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2024-01-23T02:22:29.9Z,3,REGULAR,period,start,[],0,,,1610612766,69,64,2024-01-23T02:22:29Z,3080000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M49.00S,2024-01-23T02:22:40.0Z,3,REGULAR,turnover,bad pass,[],1626179,,,1610612766,69,64,2024-01-23T02:22:47Z,3090000,False,,,0,,T. Rozier bad pass TURNOVER (3 TO),"[1626179, 1629638]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,,,3.0,,,,,,,,,Alexander-Walker,1629638.0,,
320,PT11M49.00S,2024-01-23T02:22:40.0Z,3,REGULAR,steal,,[],1629638,,,1610612750,69,64,2024-01-23T02:22:42Z,3100000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
321,PT11M44.00S,2024-01-23T02:22:45.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629638,5.601182654402102,95.34313725490196,1610612750,69,64,2024-01-23T02:24:16Z,3110000,False,-227.0,0.0,1,left,MISS N. Alexander-Walker running 3PT,[1629638],1610612750.0,MIN,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
322,PT11M42.00S,2024-01-23T02:22:47.2Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,69,64,2024-01-23T02:22:56Z,3120000,False,,,0,,K. Towns REBOUND (Off:2 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,,,,321.0,6.0,4.0,2.0,,,,,,,,
323,PT11M42.00S,2024-01-23T02:22:50.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1626157,5.590000152587891,50.0,1610612750,71,64,2024-01-23T02:23:00Z,3130000,False,0.0,0.0,1,left,K. Towns tip Layup (46 PTS),[1626157],1610612750.0,MIN,tip,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,0.0,Made,46.0,,,,,,,,,,,,,,,,,
327,PT11M26.00S,2024-01-23T02:22:58.6Z,3,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,71,64,2024-01-23T02:25:03Z,3135000,False,,,0,,M. Bridges lost ball out-of-bounds TURNOVER (1 TO),[1628970],1610612766.0,CHA,lost ball,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,201246.0,1.0,,,,,,,,,,,,
325,PT11M26.00S,2024-01-23T02:23:20.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,71,64,2024-01-23T02:25:03Z,3150000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT11M08.00S,2024-01-23T02:26:53.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,31.61957950065703,52.69607843137255,1610612750,71,64,2024-01-23T02:29:36Z,3170000,False,-13.0,245.0,1,left,MISS K. Towns 24' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,24.51,Missed,,,,,,,,,,,,,,,,,,
329,PT11M05.00S,2024-01-23T02:26:56.3Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,71,64,2024-01-23T02:26:58Z,3180000,False,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,,,,328.0,3.0,3.0,0.0,,,,,,,,
330,PT10M58.00S,2024-01-23T02:27:03.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,92.19776609724047,54.65686274509803,1610612766,71,66,2024-01-23T02:27:08Z,3190000,False,23.0,21.0,1,right,L. Ball driving reverse Layup (13 PTS),[1630163],1610612766.0,CHA,driving reverse,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,3.12,Made,13.0,,,,,,,,,,,,,,,,,
331,PT10M38.00S,2024-01-23T02:27:24.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.652431011826544,45.83333333333333,1610612750,73,66,2024-01-23T02:27:28Z,3200000,False,21.0,10.0,1,left,K. Towns driving Layup (48 PTS) (A. Edwards 6 AST),"[1626157, 1630162]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.31,Made,48.0,A. Edwards,1630162.0,6.0,,,,,,,,,,,,,,
333,PT10M19.00S,2024-01-23T02:27:43.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,88.51839684625493,55.14705882352941,1610612766,73,66,2024-01-23T02:30:15Z,3220000,False,26.0,55.0,1,right,MISS L. Ball 6' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,6.11,Missed,,,,,,,,,,,,,,,,,,
334,PT10M17.00S,2024-01-23T02:27:45.1Z,3,REGULAR,rebound,offensive,[],1630163,,,1610612766,73,66,2024-01-23T02:27:52Z,3230000,False,,,0,,L. Ball REBOUND (Off:1 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,333.0,2.0,1.0,1.0,,,,,,,,
335,PT10M17.00S,2024-01-23T02:27:48.0Z,3,REGULAR,foul,personal,[],203497,,,1610612766,73,66,2024-01-23T02:27:58Z,3240000,False,,,0,,R. Gobert personal FOUL (1 PF),"[203497, 1630163]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1198.0,,,,,,1.0,0.0,Ball,1630163.0,,,,
337,PT10M11.00S,2024-01-23T02:28:09.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641706,79.45137976346912,9.313725490196079,1610612766,73,69,2024-01-23T02:28:14Z,3260000,False,-203.0,141.0,1,right,B. Miller 24' 3PT  (18 PTS) (L. Ball 7 AST),"[1641706, 1630163]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,24.73,Made,18.0,L. Ball,1630163.0,7.0,,,,,,,,,,,,,,
339,PT09M51.00S,2024-01-23T02:28:28.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,6.258212877792378,49.01960784313725,1610612750,75,69,2024-01-23T02:28:32Z,3280000,False,5.0,6.0,1,left,K. Towns driving DUNK (50 PTS) (A. Edwards 7 AST),"[1626157, 1630162]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,0.8,Made,50.0,A. Edwards,1630162.0,7.0,,,,,,,,,,,,,,
341,PT09M43.00S,2024-01-23T02:28:36.6Z,3,REGULAR,3pt,Jump Shot,[],1641706,91.93495400788436,93.87254901960785,1610612766,75,69,2024-01-23T02:28:42Z,3300000,False,219.0,23.0,1,right,MISS B. Miller 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Right Corner 3,24+ Right,22.06,Missed,,,,,,,,,,,,,,,,,,
342,PT09M39.00S,2024-01-23T02:28:40.6Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,75,69,2024-01-23T02:28:42Z,3310000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,,,,,,,341.0,2.0,2.0,0.0,,,,,,,,
343,PT09M33.00S,2024-01-23T02:28:46.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.258212877792378,50.245098039215684,1610612750,77,69,2024-01-23T02:31:58Z,3320000,False,-1.0,6.0,1,left,R. Gobert cutting DUNK (8 PTS) (J. McDaniels 3 AST),"[203497, 1630183]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.64,Made,8.0,J. McDaniels,1630183.0,3.0,,,,,,,,,,,,,,
345,PT09M17.00S,2024-01-23T02:29:04.4Z,3,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612766,77,69,2024-01-23T02:29:12Z,3340000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Bridges 2 FT),"[1626157, 1628970]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,,,,,,1.0,0.0,Bridges,1628970.0,,,,
347,PT09M17.00S,2024-01-23T02:29:26.4Z,3,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,77,70,2024-01-23T02:29:26Z,3360000,False,,,0,,M. Bridges Free Throw 1 of 2 (18 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
348,PT09M17.00S,2024-01-23T02:29:40.7Z,3,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,77,71,2024-01-23T02:29:40Z,3370000,False,,,0,,M. Bridges Free Throw 2 of 2 (19 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
349,PT09M08.00S,2024-01-23T02:30:00.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,8.229303547963205,45.588235294117645,1610612750,77,71,2024-01-23T02:30:32Z,3380000,False,22.0,25.0,1,left,MISS K. Towns driving Layup - blocked,"[1626157, 1629023]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.33,Missed,,,,,,,,,,,,,,,,,Washington,1629023.0
350,PT09M08.00S,2024-01-23T02:30:00.2Z,3,REGULAR,block,,[],1629023,,,1610612750,77,71,2024-01-23T02:30:02Z,3390000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
351,PT09M08.00S,2024-01-23T02:30:00.2Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,77,71,2024-01-23T02:42:15Z,3400000,False,,,0,,K. Towns REBOUND (Off:3 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,349.0,7.0,4.0,3.0,,,,,,,,
352,PT09M08.00S,2024-01-23T02:30:31.9Z,3,REGULAR,jumpball,recovered,[],1630162,,,1610612750,77,71,2024-01-23T02:33:42Z,3410000,False,,,0,,Jump Ball K. Towns vs. M. Bridges: Tip to A. Edwards,"[1630162, 1626157, 1628970]",1610612750.0,MIN,heldball,A. Edwards,1630162.0,Edwards,A. Edwards,Towns,1626157.0,Bridges,1628970.0,,,,,,,,,,,,,,,,,,,,,,
355,PT09M04.00S,2024-01-23T02:30:34.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626157,30.17411300919842,30.14705882352941,1610612750,80,71,2024-01-23T02:30:40Z,3440000,False,99.0,231.0,1,left,K. Towns 25' 3PT  (53 PTS) (A. Edwards 8 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,25.15,Made,53.0,A. Edwards,1630162.0,8.0,,,,,,,,,,,,,,
