actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
84,PT05M43.00S,2023-11-07T01:23:38.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,8.015768725361367,45.48866421568628,1610612750,12,17,2023-11-07T01:23:53Z,840000,False,23.0,23.0,1,left,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,,Towns,K. Towns,driving,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M41.00S,2023-11-07T01:23:40.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,12,17,2023-11-07T01:23:53Z,850000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,Restricted Area,0-8 Center,,,,,84.0,,,,,,,,,,,,,,,,,,,,
86,PT05M41.00S,2023-11-07T01:23:45.4Z,1,REGULAR,foul,personal,[],1627759,,,1610612750,12,17,2023-11-07T01:23:50Z,860000,False,,,0,,J. Brown loose ball personal FOUL (1 PF),"[1627759, 203497]",1610612738.0,BOS,201246.0,Brown,J. Brown,loose ball,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Gobert,203497.0,,,,,,
88,PT05M41.00S,2023-11-07T01:23:55.0Z,1,REGULAR,substitution,out,[],201144,,,1610612750,12,17,2023-11-07T01:24:02Z,880000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M41.00S,2023-11-07T01:23:55.0Z,1,REGULAR,substitution,in,[],1629638,,,1610612750,12,17,2023-11-07T01:24:02Z,890000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M29.00S,2023-11-07T01:24:22.1Z,1,REGULAR,foul,offensive,[],1626157,,,1610612750,12,17,2023-11-07T01:24:35Z,900000,False,,,0,,K. Towns offensive FOUL (2 PF),"[1626157, 201950]",1610612750.0,MIN,201246.0,Towns,K. Towns,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,0.0,Holiday,201950.0,,,,,,
92,PT05M29.00S,2023-11-07T01:24:22.1Z,1,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,12,17,2023-11-07T01:24:22Z,920000,False,,,0,,K. Towns offensive foul TURNOVER (3 TO),[1626157],1610612750.0,MIN,201246.0,Towns,K. Towns,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,3.0,,,,,,,,,,,,
93,PT05M29.00S,2023-11-07T01:24:40.0Z,1,REGULAR,substitution,out,[],1626157,,,1610612738,12,17,2023-11-07T01:24:48Z,930000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M29.00S,2023-11-07T01:24:40.0Z,1,REGULAR,substitution,in,[],1629675,,,1610612738,12,17,2023-11-07T01:24:48Z,940000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M10.00S,2023-11-07T01:25:14.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],204001,66.70499342969777,63.725490196078425,1610612738,12,17,2023-11-07T01:25:24Z,950000,False,69.0,260.0,1,right,MISS K. Porzingis 26' step back 3PT,[204001],1610612738.0,BOS,,Porzingis,K. Porzingis,step back,Above the Break 3,24+ Center,26.94,Missed,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M08.00S,2023-11-07T01:25:16.3Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,12,17,2023-11-07T01:31:14Z,960000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,Alexander-Walker,N. Alexander-Walker,,Above the Break 3,24+ Center,,,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
99,PT04M50.00S,2023-11-07T01:26:34.0Z,1,REGULAR,foul,personal,['2freethrow'],201950,,,1610612750,12,17,2023-11-07T01:26:40Z,990000,False,,,0,,J. Holiday shooting personal FOUL (1 PF) (Gobert 2 FT),"[201950, 203497]",1610612738.0,BOS,1626302.0,Holiday,J. Holiday,shooting,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Gobert,203497.0,,,,,,
101,PT04M50.00S,2023-11-07T01:27:00.2Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,13,17,2023-11-07T01:27:00Z,1010000,False,,,0,,R. Gobert Free Throw 1 of 2 (3 PTS),[203497],1610612750.0,MIN,,Gobert,R. Gobert,,,,,Made,,,,,,,3.0,,,,,,,,,,,,,,,,
102,PT04M50.00S,2023-11-07T01:27:00.7Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,13,17,2023-11-07T01:27:06Z,1020000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M50.00S,2023-11-07T01:27:00.7Z,1,REGULAR,substitution,in,[],203937,,,1610612750,13,17,2023-11-07T01:27:06Z,1030000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M50.00S,2023-11-07T01:27:00.2Z,1,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,13,17,2023-11-07T01:27:21Z,1040000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,Gobert,R. Gobert,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M49.00S,2023-11-07T01:27:01.2Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,13,17,2023-11-07T01:27:21Z,1050000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,Brown,J. Brown,,,,,,,,104.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,
106,PT04M32.00S,2023-11-07T01:27:36.8Z,1,REGULAR,3pt,Jump Shot,[],1627759,66.83639947437582,34.31372549019608,1610612738,13,17,2023-11-07T01:27:42Z,1060000,False,-78.0,259.0,1,right,MISS J. Brown 27' 3PT,[1627759],1610612738.0,BOS,,Brown,J. Brown,,Above the Break 3,24+ Center,27.08,Missed,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M29.00S,2023-11-07T01:27:39.8Z,1,REGULAR,rebound,offensive,[],204001,,,1610612738,13,17,2023-11-07T01:27:42Z,1070000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:1),[204001],1610612738.0,BOS,,Porzingis,K. Porzingis,,Above the Break 3,24+ Center,,,,,106.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
108,PT04M25.00S,2023-11-07T01:27:46.3Z,1,REGULAR,foul,offensive,[],1627759,,,1610612738,13,17,2023-11-07T01:27:52Z,1080000,False,,,0,,J. Brown offensive FOUL (2 PF),"[1627759, 1629675]",1610612738.0,BOS,201246.0,Brown,J. Brown,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2.0,0.0,Reid,1629675.0,,,,,,
110,PT04M25.00S,2023-11-07T01:27:46.3Z,1,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,13,17,2023-11-07T01:27:46Z,1100000,False,,,0,,J. Brown offensive foul TURNOVER (1 TO),[1627759],1610612738.0,BOS,201246.0,Brown,J. Brown,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,,,,,,,,,,,,
111,PT04M14.00S,2023-11-07T01:28:12.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203497,6.1268068331143235,50.73529411764706,1610612750,15,17,2023-11-07T01:28:18Z,1110000,False,-4.0,5.0,1,left,R. Gobert alley-oop DUNK (5 PTS) (K. Anderson 1 AST),"[203497, 203937]",1610612750.0,MIN,,Gobert,R. Gobert,alley-oop,Restricted Area,0-8 Center,0.63,Made,,,,,,,5.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,
113,PT04M04.00S,2023-11-07T01:28:22.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204001,92.19776609724047,51.470588235294116,1610612738,15,17,2023-11-07T01:33:12Z,1130000,False,7.0,21.0,1,right,MISS K. Porzingis cutting Layup,[204001],1610612738.0,BOS,,Porzingis,K. Porzingis,cutting,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M01.00S,2023-11-07T01:28:25.8Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,15,17,2023-11-07T01:28:27Z,1150000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,Restricted Area,0-8 Center,,,,,113.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,
116,PT03M52.00S,2023-11-07T01:28:34.6Z,1,REGULAR,3pt,Jump Shot,[],1629675,31.276691852825227,54.92493872549019,1610612750,18,17,2023-11-07T01:28:40Z,1160000,False,-25.0,242.0,1,left,N. Reid 24' 3PT  (3 PTS) (N. Alexander-Walker 1 AST),"[1629675, 1629638]",1610612750.0,MIN,,Reid,N. Reid,,Above the Break 3,24+ Center,24.27,Made,,,,,,,3.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,,,,
118,PT03M51.00S,2023-11-07T01:28:39.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,18,17,2023-11-07T01:28:39Z,1180000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M51.00S,2023-11-07T01:30:44.8Z,1,REGULAR,substitution,out,[],201950,,,1610612738,18,17,2023-11-07T01:31:11Z,1190000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M51.00S,2023-11-07T01:30:44.8Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,18,17,2023-11-07T01:31:11Z,1200000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M51.00S,2023-11-07T01:30:44.8Z,1,REGULAR,substitution,out,[],1630205,,,1610612738,18,17,2023-11-07T01:31:11Z,1210000,False,,,0,,SUB out: L. Stevens,[1630205],1610612738.0,BOS,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M51.00S,2023-11-07T01:30:44.8Z,1,REGULAR,substitution,in,[],1630202,,,1610612738,18,17,2023-11-07T01:31:11Z,1220000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M51.00S,2023-11-07T01:30:44.8Z,1,REGULAR,substitution,in,[],1629004,,,1610612738,18,17,2023-11-07T01:31:11Z,1230000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612738.0,BOS,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M51.00S,2023-11-07T01:30:44.8Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,18,17,2023-11-07T01:31:11Z,1240000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M33.00S,2023-11-07T01:31:48.5Z,1,REGULAR,2pt,Jump Shot,[],204001,77.7431011826544,62.5,1610612738,18,17,2023-11-07T01:31:53Z,1250000,False,62.0,157.0,1,right,MISS K. Porzingis 16' pullup Shot,[204001],1610612738.0,BOS,,Porzingis,K. Porzingis,pullup,Mid-Range,16-24 Right Center,16.87,Missed,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M30.00S,2023-11-07T01:31:51.5Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,18,17,2023-11-07T01:31:53Z,1260000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,Reid,N. Reid,,Mid-Range,16-24 Right Center,,,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
127,PT03M23.00S,2023-11-07T01:32:01.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,8.886333771353483,64.4607843137255,1610612750,20,17,2023-11-07T01:32:12Z,1270000,False,-72.0,31.0,1,left,A. Edwards 7' driving floating bank Jump Shot (10 PTS) (N. Reid 1 AST),"[1630162, 1629675]",1610612750.0,MIN,,Edwards,A. Edwards,driving floating bank,In The Paint (Non-RA),0-8 Center,7.87,Made,,,,,,,10.0,N. Reid,1629675.0,1.0,,,,,,,,,,,,,
128,PT03M23.00S,2023-11-07T01:32:04.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630573,,,1610612750,20,17,2023-11-07T01:32:09Z,1280000,False,,,0,,S. Hauser shooting personal FOUL (1 PF) (Edwards 1 FT),"[1630573, 1630162]",1610612738.0,BOS,201246.0,Hauser,S. Hauser,shooting,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Edwards,1630162.0,,,,,,
131,PT03M23.00S,2023-11-07T01:32:25.3Z,1,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,21,17,2023-11-07T01:32:25Z,1300000,False,,,0,,A. Edwards Free Throw 1 of 1 (11 PTS),[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,,,,Made,,,,,,,11.0,,,,,,,,,,,,,,,,
132,PT03M06.00S,2023-11-07T01:32:43.2Z,1,REGULAR,3pt,Jump Shot,[],1628369,69.16680354796321,62.52297794117647,1610612738,21,17,2023-11-07T01:32:50Z,1310000,False,63.0,237.0,1,right,MISS J. Tatum 24' pullup 3PT,[1628369],1610612738.0,BOS,,Tatum,J. Tatum,pullup,Above the Break 3,24+ Center,24.54,Missed,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M03.00S,2023-11-07T01:32:46.2Z,1,REGULAR,rebound,offensive,[],1630202,,,1610612738,21,17,2023-11-07T01:32:50Z,1320000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:0),[1630202],1610612738.0,BOS,,Pritchard,P. Pritchard,,Above the Break 3,24+ Center,,,,,132.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,
134,PT03M00.00S,2023-11-07T01:32:52.1Z,1,REGULAR,foul,personal,[],203937,,,1610612738,21,17,2023-11-07T01:33:01Z,1330000,False,,,0,,K. Anderson personal FOUL (1 PF),"[203937, 204001]",1610612750.0,MIN,1626302.0,Anderson,K. Anderson,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Porzingis,204001.0,,,,,,
136,PT03M00.00S,2023-11-07T01:33:01.0Z,1,REGULAR,substitution,out,[],203497,,,1610612738,21,17,2023-11-07T01:33:06Z,1350000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT03M00.00S,2023-11-07T01:33:01.0Z,1,REGULAR,substitution,in,[],1630183,,,1610612738,21,17,2023-11-07T01:33:06Z,1360000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M54.00S,2023-11-07T01:33:22.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628369,85.62746386333771,23.52941176470588,1610612738,21,19,2023-11-07T01:33:29Z,1370000,False,-132.0,83.0,1,right,J. Tatum 15' turnaround fadeaway Jump Shot (4 PTS) (K. Porzingis 1 AST),"[1628369, 204001]",1610612738.0,BOS,,Tatum,J. Tatum,turnaround fadeaway,Mid-Range,8-16 Left,15.61,Made,,,,,,,4.0,K. Porzingis,204001.0,1.0,,,,,,,,,,,,,
140,PT02M44.00S,2023-11-07T01:33:32.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629675,5.863994743758213,50.0,1610612750,23,19,2023-11-07T01:33:40Z,1390000,False,0.0,3.0,1,left,N. Reid driving DUNK (5 PTS),[1629675],1610612750.0,MIN,,Reid,N. Reid,driving,Restricted Area,0-8 Center,0.26,Made,,,,,,,5.0,,,,,,,,,,,,,,,,
142,PT02M17.00S,2023-11-07T01:34:10.6Z,1,REGULAR,2pt,Jump Shot,[],204001,87.1222076215506,66.68964460784314,1610612738,23,21,2023-11-07T01:34:17Z,1410000,False,83.0,69.0,1,right,K. Porzingis 10' turnaround bank Jump Shot (7 PTS),[204001],1610612738.0,BOS,,Porzingis,K. Porzingis,turnaround bank,Mid-Range,8-16 Right,10.8,Made,,,,,,,7.0,,,,,,,,,,,,,,,,
143,PT02M07.00S,2023-11-07T01:34:22.3Z,1,REGULAR,turnover,traveling,[],1629675,,,1610612750,23,21,2023-11-07T01:34:30Z,1420000,False,,,0,,N. Reid traveling TURNOVER (1 TO),[1629675],1610612750.0,MIN,1628171.0,Reid,N. Reid,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,,,,,,,,,,,,
144,PT01M53.00S,2023-11-07T01:34:46.4Z,1,REGULAR,turnover,traveling,[],204001,,,1610612738,23,21,2023-11-07T01:34:54Z,1430000,False,,,0,,K. Porzingis traveling TURNOVER (1 TO),[204001],1610612738.0,BOS,201246.0,Porzingis,K. Porzingis,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,,,,,,,,,
145,PT01M41.00S,2023-11-07T01:35:11.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629638,5.732588699080158,50.245098039215684,1610612750,23,21,2023-11-07T01:35:17Z,1440000,False,-1.0,1.0,1,left,MISS N. Alexander-Walker driving finger roll Layup,[1629638],1610612750.0,MIN,,Alexander-Walker,N. Alexander-Walker,driving finger roll,Restricted Area,0-8 Center,0.18,Missed,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M38.00S,2023-11-07T01:35:14.7Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,23,21,2023-11-07T01:35:20Z,1450000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:1),[1630202],1610612738.0,BOS,,Pritchard,P. Pritchard,,Restricted Area,0-8 Center,,,,,145.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
147,PT01M36.00S,2023-11-07T01:35:19.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612738,23,21,2023-11-07T01:35:24Z,1460000,False,,,0,,K. Anderson personal FOUL (2 PF) (Hauser 2 FT),"[203937, 1630573]",1610612750.0,MIN,1626302.0,Anderson,K. Anderson,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,0.0,Hauser,1630573.0,,,,,,
149,PT01M36.00S,2023-11-07T01:35:42.0Z,1,REGULAR,freethrow,1 of 2,[],1630573,,,1610612738,23,22,2023-11-07T01:35:42Z,1480000,False,,,0,,S. Hauser Free Throw 1 of 2 (1 PTS),[1630573],1610612738.0,BOS,,Hauser,S. Hauser,,,,,Made,,,,,,,1.0,,,,,,,,,,,,,,,,
150,PT01M36.00S,2023-11-07T01:35:42.6Z,1,REGULAR,substitution,out,[],204001,,,1610612738,23,22,2023-11-07T01:35:52Z,1490000,False,,,0,,SUB out: K. Porzingis,[204001],1610612738.0,BOS,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M36.00S,2023-11-07T01:35:42.6Z,1,REGULAR,substitution,in,[],1628436,,,1610612738,23,22,2023-11-07T01:35:52Z,1500000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M36.00S,2023-11-07T01:36:02.5Z,1,REGULAR,freethrow,2 of 2,[],1630573,,,1610612738,23,23,2023-11-07T01:36:02Z,1510000,False,,,0,,S. Hauser Free Throw 2 of 2 (2 PTS),[1630573],1610612738.0,BOS,,Hauser,S. Hauser,,,,,Made,,,,,,,2.0,,,,,,,,,,,,,,,,
153,PT01M29.00S,2023-11-07T01:36:13.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630202,,,1610612750,23,23,2023-11-07T01:36:37Z,1520000,False,,,0,,P. Pritchard shooting personal FOUL (1 PF) (Anderson 2 FT),"[1630202, 203937]",1610612738.0,BOS,1626302.0,Pritchard,P. Pritchard,shooting,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,0.0,Anderson,203937.0,,,,,,
155,PT01M29.00S,2023-11-07T01:36:45.0Z,1,REGULAR,freethrow,1 of 2,[],203937,,,1610612750,24,23,2023-11-07T01:37:07Z,1540000,False,,,0,,K. Anderson Free Throw 1 of 2 (1 PTS),[203937],1610612750.0,MIN,,Anderson,K. Anderson,,,,,Made,,,,,,,1.0,,,,,,,,,,,,,,,,
156,PT01M29.00S,2023-11-07T01:36:45.0Z,1,REGULAR,freethrow,2 of 2,[],203937,,,1610612750,24,23,2023-11-07T01:37:07Z,1550000,False,,,0,,MISS K. Anderson Free Throw 2 of 2,[203937],1610612750.0,MIN,,Anderson,K. Anderson,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M27.00S,2023-11-07T01:36:47.0Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,24,23,2023-11-07T01:37:07Z,1560000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,,,,156.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
158,PT01M14.00S,2023-11-07T01:37:19.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,91.98423127463863,44.50827205882353,1610612738,24,25,2023-11-07T01:37:24Z,1570000,False,-27.0,23.0,1,right,J. Tatum driving finger roll Layup (6 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,driving finger roll,Restricted Area,0-8 Center,3.57,Made,,,,,,,6.0,,,,,,,,,,,,,,,,
159,PT01M00.00S,2023-11-07T01:37:33.3Z,1,REGULAR,turnover,lost ball,[],1629638,,,1610612750,24,25,2023-11-07T01:37:37Z,1580000,False,,,0,,N. Alexander-Walker lost ball TURNOVER (1 TO),"[1629638, 1628369]",1610612750.0,MIN,,Alexander-Walker,N. Alexander-Walker,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1.0,Tatum,1628369.0,,,,,,,,,,
160,PT01M00.00S,2023-11-07T01:37:33.3Z,1,REGULAR,steal,,[],1628369,,,1610612738,24,25,2023-11-07T01:37:34Z,1590000,False,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M58.20S,2023-11-07T01:37:37.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612738,24,25,2023-11-07T01:37:42Z,1600000,False,,,0,,A. Edwards shooting personal FOUL (1 PF) (Tatum 2 FT),"[1630162, 1628369]",1610612750.0,MIN,1626302.0,Edwards,A. Edwards,shooting,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Tatum,1628369.0,,,,,,
163,PT00M58.20S,2023-11-07T01:38:20.5Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628369,,,1610612738,24,25,2023-11-07T01:38:20Z,1620000,False,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M58.20S,2023-11-07T01:38:20.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,24,25,2023-11-07T01:38:20Z,1630000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,163.0,,,,,,,,,,,,,,,,,,,,
165,PT00M58.20S,2023-11-07T01:38:36.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628369,,,1610612738,24,26,2023-11-07T01:38:36Z,1640000,False,,,0,,J. Tatum Free Throw 2 of 2 (7 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,Made,,,,,,,7.0,,,,,,,,,,,,,,,,
166,PT00M38.30S,2023-11-07T01:38:58.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628436,,,1610612750,24,26,2023-11-07T01:39:12Z,1650000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Reid 2 FT),"[1628436, 1629675]",1610612738.0,BOS,1628171.0,Kornet,L. Kornet,shooting,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Reid,1629675.0,,,,,,
168,PT00M38.30S,2023-11-07T01:39:22.7Z,1,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,25,26,2023-11-07T01:39:22Z,1670000,False,,,0,,N. Reid Free Throw 1 of 2 (6 PTS),[1629675],1610612750.0,MIN,,Reid,N. Reid,,,,,Made,,,,,,,6.0,,,,,,,,,,,,,,,,
169,PT00M38.30S,2023-11-07T01:39:35.6Z,1,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,26,26,2023-11-07T01:39:35Z,1680000,False,,,0,,N. Reid Free Throw 2 of 2 (7 PTS),[1629675],1610612750.0,MIN,,Reid,N. Reid,,,,,Made,,,,,,,7.0,,,,,,,,,,,,,,,,
170,PT00M29.20S,2023-11-07T01:39:46.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,91.27792378449409,48.03921568627451,1610612738,26,26,2023-11-07T01:39:54Z,1690000,False,-10.0,29.0,1,right,MISS L. Kornet Layup,[1628436],1610612738.0,BOS,,Kornet,L. Kornet,,Restricted Area,0-8 Center,3.11,Missed,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M24.50S,2023-11-07T01:39:51.4Z,1,REGULAR,rebound,offensive,[],1630573,,,1610612738,26,26,2023-11-07T01:50:04Z,1700000,False,,,0,,S. Hauser REBOUND (Off:1 Def:0),[1630573],1610612738.0,BOS,,Hauser,S. Hauser,,Restricted Area,0-8 Center,,,,,170.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,
221,PT00M24.20S,2023-11-07T01:39:53.1Z,1,REGULAR,turnover,bad pass,[],1630573,,,1610612738,26,26,2023-11-07T01:50:16Z,1705000,False,,,0,,S. Hauser bad pass TURNOVER (1 TO),"[1630573, 1629675]",1610612738.0,BOS,,Hauser,S. Hauser,,Right Corner 3,24+ Right,,,,,,,,,,,,,1.0,Reid,1629675.0,,,,,,,,,,
