actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
427,PT04M17.00S,2024-03-25T00:35:38.6Z,3,REGULAR,rebound,defensive,[],1631218,,,1610612744,65,68,2024-03-25T00:35:41Z,4250000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:3),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,426.0,3.0,3.0,0.0,,,,,,,
428,PT04M09.00S,2024-03-25T00:35:49.4Z,3,REGULAR,3pt,Jump Shot,[],201939,66.44218134034165,61.51960784313726,1610612744,65,68,2024-03-25T00:37:15Z,4260000,False,58.0,263.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.91,,,,,,,,,,,
429,PT04M07.00S,2024-03-25T00:35:51.4Z,3,REGULAR,rebound,offensive,[],1631218,,,1610612744,65,68,2024-03-25T00:37:15Z,4270000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:3),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,,428.0,4.0,3.0,1.0,,,,,,,
430,PT04M07.00S,2024-03-25T00:35:54.6Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612744,65,68,2024-03-25T00:36:00Z,4280000,False,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Jackson-Davis 2 FT),"[1630183, 1631218]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,2005.0,4.0,0.0,Jackson-Davis,1631218.0,,,,,,,,,,,,,,,
432,PT04M07.00S,2024-03-25T00:36:18.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631218,,,1610612744,65,69,2024-03-25T00:36:18Z,4300000,False,,,0,,T. Jackson-Davis Free Throw 1 of 2 (3 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
433,PT04M07.00S,2024-03-25T00:36:19.2Z,3,REGULAR,substitution,out,[],1630183,,,1610612744,65,69,2024-03-25T00:36:28Z,4310000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M07.00S,2024-03-25T00:36:19.2Z,3,REGULAR,substitution,out,[],1627780,,,1610612744,65,69,2024-03-25T00:36:28Z,4320000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M07.00S,2024-03-25T00:36:19.2Z,3,REGULAR,substitution,out,[],201939,,,1610612744,65,69,2024-03-25T00:36:28Z,4330000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M07.00S,2024-03-25T00:36:19.2Z,3,REGULAR,substitution,in,[],1629638,,,1610612744,65,69,2024-03-25T00:36:28Z,4340000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M07.00S,2024-03-25T00:36:19.2Z,3,REGULAR,substitution,in,[],203110,,,1610612744,65,69,2024-03-25T00:36:28Z,4350000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M07.00S,2024-03-25T00:36:19.2Z,3,REGULAR,substitution,in,[],101108,,,1610612744,65,69,2024-03-25T00:36:28Z,4360000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M07.00S,2024-03-25T00:38:22.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631218,,,1610612744,65,70,2024-03-25T00:38:22Z,4380000,False,,,0,,T. Jackson-Davis Free Throw 2 of 2 (4 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
441,PT03M56.00S,2024-03-25T00:38:36.7Z,3,REGULAR,3pt,Jump Shot,[],1629675,25.969119579500656,84.55882352941177,1610612750,65,70,2024-03-25T00:38:41Z,4390000,False,-173.0,192.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.8,,,,,,,,,,,
442,PT03M53.00S,2024-03-25T00:38:39.7Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,65,70,2024-03-25T00:38:41Z,4400000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,441.0,2.0,2.0,0.0,,,,,,,
443,PT03M44.00S,2024-03-25T00:38:49.1Z,3,REGULAR,3pt,Jump Shot,[],202691,78.26872536136662,90.93137254901961,1610612744,65,70,2024-03-25T00:38:53Z,4410000,False,205.0,152.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.48,,,,,,,,,,,
444,PT03M41.00S,2024-03-25T00:38:52.1Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,65,70,2024-03-25T00:38:53Z,4420000,False,,,0,,N. Reid REBOUND (Off:2 Def:10),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,443.0,12.0,10.0,2.0,,,,,,,
445,PT03M32.00S,2024-03-25T00:39:00.7Z,3,REGULAR,2pt,Jump Shot,[],1629638,10.068988173455978,83.57843137254902,1610612750,65,70,2024-03-25T00:39:05Z,4430000,False,-168.0,42.0,1,left,MISS N. Alexander-Walker 17' step back Shot,[1629638],1610612750.0,MIN,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Left,,,,,,Missed,,,17.31,,,,,,,,,,,
446,PT03M29.00S,2024-03-25T00:39:03.7Z,3,REGULAR,rebound,defensive,[],101108,,,1610612744,65,70,2024-03-25T00:39:05Z,4440000,False,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left,,,,,,,,,,445.0,3.0,3.0,0.0,,,,,,,
447,PT03M22.00S,2024-03-25T00:39:10.3Z,3,REGULAR,3pt,Jump Shot,[],203110,93.77463863337714,95.83333333333334,1610612744,65,73,2024-03-25T00:39:15Z,4450000,False,229.0,6.0,1,right,D. Green 3PT  (10 PTS) (K. Thompson 1 AST),"[203110, 202691]",1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,,,Made,10.0,,22.93,,,,,K. Thompson,202691.0,1.0,,,,
449,PT03M08.00S,2024-03-25T00:39:25.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.5722733245729295,50.73529411764706,1610612750,65,73,2024-03-25T00:39:31Z,4470000,False,-4.0,19.0,1,left,MISS A. Edwards driving reverse Layup,[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.91,,,,,,,,,,,
450,PT03M07.00S,2024-03-25T00:39:26.7Z,3,REGULAR,rebound,offensive,[],203937,,,1610612750,65,73,2024-03-25T00:39:31Z,4480000,False,,,0,,K. Anderson REBOUND (Off:1 Def:3),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,449.0,4.0,3.0,1.0,,,,,,,
451,PT03M07.00S,2024-03-25T00:39:30.3Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203937,5.590000152587891,50.0,1610612750,67,73,2024-03-25T00:40:06Z,4490000,False,0.0,0.0,1,left,K. Anderson tip DUNK (4 PTS),[203937],1610612750.0,MIN,tip,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,0.0,,,,,,,,,,,
452,PT03M07.00S,2024-03-25T00:39:39.9Z,3,REGULAR,foul,technical,['1freethrow'],1630162,,,1610612744,67,73,2024-03-25T00:39:51Z,4500000,False,,,0,,A. Edwards technical FOUL (1 Tech),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,2005.0,1.0,1.0,,,,,,,,,,,,,,,,,
453,PT03M07.00S,2024-03-25T00:39:55.2Z,3,REGULAR,freethrow,1 of 1,[],202691,,,1610612744,67,74,2024-03-25T00:39:55Z,4510000,False,,,0,,K. Thompson technical Free Throw 1 of 1 (8 PTS),[202691],1610612744.0,GSW,technical,,,Thompson,K. Thompson,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
454,PT03M07.00S,2024-03-25T00:39:57.6Z,3,REGULAR,substitution,out,[],1629675,,,1610612744,67,74,2024-03-25T00:40:01Z,4520000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M07.00S,2024-03-25T00:39:57.6Z,3,REGULAR,substitution,in,[],203497,,,1610612744,67,74,2024-03-25T00:40:01Z,4530000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M55.00S,2024-03-25T00:40:35.0Z,3,REGULAR,turnover,out-of-bounds,[],202691,,,1610612744,67,74,2024-03-25T00:41:07Z,4540000,False,,,0,,K. Thompson bad pass out-of-bounds TURNOVER (3 TO),[202691],1610612744.0,GSW,bad pass,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Right,200833.0,,,,,,,3.0,,,,,,,,,,,,
457,PT02M55.00S,2024-03-25T00:40:57.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,67,74,2024-03-25T00:40:57Z,4550000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M55.00S,2024-03-25T00:43:33.6Z,3,REGULAR,substitution,out,[],1630228,,,1610612750,67,74,2024-03-25T00:43:36Z,4560000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M55.00S,2024-03-25T00:43:33.6Z,3,REGULAR,substitution,in,[],1627780,,,1610612750,67,74,2024-03-25T00:43:36Z,4570000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M40.00S,2024-03-25T00:43:54.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203937,10.33180026281209,50.49019607843137,1610612750,67,74,2024-03-25T00:44:02Z,4580000,False,-2.0,45.0,1,left,MISS K. Anderson Jump Shot - blocked,"[203937, 1631218]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.47,,,,,,,,Jackson-Davis,1631218.0,,
461,PT02M40.00S,2024-03-25T00:43:54.2Z,3,REGULAR,block,,[],1631218,,,1610612750,67,74,2024-03-25T00:43:57Z,4590000,False,,,0,,T. Jackson-Davis BLOCK (2 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
462,PT02M36.00S,2024-03-25T00:43:58.2Z,3,REGULAR,rebound,offensive,[],1629162,,,1610612750,67,74,2024-03-25T00:47:43Z,4600000,False,,,0,,J. McLaughlin REBOUND (Off:1 Def:0),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,460.0,1.0,0.0,1.0,,,,,,,
463,PT02M32.00S,2024-03-25T00:44:04.5Z,3,REGULAR,violation,kicked ball,[],1631218,,,1610612750,67,74,2024-03-25T00:44:11Z,4610000,False,,,0,,T. Jackson-Davis kicked ball VIOLATION,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,200833.0,,,,,,,,,,,,,,,,,,,
464,PT02M23.00S,2024-03-25T00:44:27.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629162,26.231931668856767,85.29411764705883,1610612750,70,74,2024-03-25T00:44:32Z,4620000,False,-176.0,194.0,1,left,J. McLaughlin 26' 3PT  (3 PTS) (A. Edwards 5 AST),"[1629162, 1630162]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,,26.23,,,,,A. Edwards,1630162.0,5.0,,,,
466,PT02M07.00S,2024-03-25T00:44:47.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631218,92.85479632063075,49.754901960784316,1610612744,70,74,2024-03-25T00:46:17Z,4640000,False,-1.0,15.0,1,right,MISS T. Jackson-Davis DUNK - blocked,"[1631218, 203937]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.47,,,,,,,,Anderson,203937.0,,
467,PT02M07.00S,2024-03-25T00:44:47.2Z,3,REGULAR,block,,[],203937,,,1610612744,70,74,2024-03-25T00:44:50Z,4650000,False,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
468,PT02M05.00S,2024-03-25T00:44:49.2Z,3,REGULAR,rebound,offensive,[],1631218,,,1610612744,70,74,2024-03-25T00:46:17Z,4660000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:3),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,466.0,5.0,3.0,2.0,,,,,,,
473,PT02M03.00S,2024-03-25T00:44:53.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631218,91.40932982917214,50.0,1610612744,70,74,2024-03-25T00:46:28Z,4665000,False,0.0,28.0,1,right,MISS T. Jackson-Davis tip Layup,[1631218],1610612744.0,GSW,tip,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.83,,,,,,,,,,,
474,PT02M03.00S,2024-03-25T00:44:53.6Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,70,74,2024-03-25T00:45:31Z,4667500,False,,,0,,R. Gobert REBOUND (Off:0 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,473.0,7.0,7.0,0.0,,,,,,,
469,PT01M50.00S,2024-03-25T00:45:00.0Z,3,REGULAR,3pt,Jump Shot,[],1629638,6.521024967148489,3.1862745098039214,1610612750,73,74,2024-03-25T00:45:05Z,4670000,False,234.0,9.0,1,left,N. Alexander-Walker 3PT  (5 PTS) (A. Edwards 6 AST),"[1629638, 1630162]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,,,,,,Made,5.0,,23.43,,,,,A. Edwards,1630162.0,6.0,,,,
471,PT01M31.00S,2024-03-25T00:45:19.2Z,3,REGULAR,2pt,Jump Shot,[],202691,83.919185282523,80.63725490196079,1610612744,73,76,2024-03-25T00:47:27Z,4690000,False,153.0,99.0,1,right,K. Thompson 18' fadeaway Jump Shot (10 PTS) (G. Payton II 6 AST),"[202691, 1627780]",1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right,,,,,,Made,10.0,,18.22,,,,,G. Payton II,1627780.0,6.0,,,,
475,PT01M09.00S,2024-03-25T00:45:41.2Z,3,REGULAR,turnover,bad pass,[],203497,,,1610612750,73,76,2024-03-25T00:45:50Z,4710000,False,,,0,,R. Gobert bad pass TURNOVER (4 TO),"[203497, 203110]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,4.0,,,,,,,,,,,Green,203110.0
476,PT01M09.00S,2024-03-25T00:45:41.2Z,3,REGULAR,steal,,[],203110,,,1610612744,73,76,2024-03-25T00:48:49Z,4720000,False,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
477,PT00M58.20S,2024-03-25T00:45:52.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],101108,68.41327201051249,27.450980392156865,1610612744,73,79,2024-03-25T00:48:35Z,4730000,False,-113.0,244.0,1,right,C. Paul 26' 3PT pullup (3 PTS) (K. Thompson 2 AST),"[101108, 202691]",1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,,26.91,,,,,K. Thompson,202691.0,2.0,,,,
479,PT00M45.50S,2024-03-25T00:46:13.2Z,3,REGULAR,foul,personal,['2freethrow'],203110,,,1610612750,73,79,2024-03-25T00:46:19Z,4750000,False,,,0,,D. Green shooting personal FOUL (2 PF) (Anderson 2 FT),"[203110, 203937]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,200833.0,2.0,0.0,Anderson,203937.0,,,,,,,,,,,,,,,
481,PT00M45.50S,2024-03-25T00:46:53.0Z,3,REGULAR,freethrow,1 of 2,[],203937,,,1610612750,74,79,2024-03-25T00:46:53Z,4770000,False,,,0,,K. Anderson Free Throw 1 of 2 (5 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
482,PT00M45.50S,2024-03-25T00:47:15.0Z,3,REGULAR,freethrow,2 of 2,[],203937,,,1610612750,75,79,2024-03-25T00:47:15Z,4780000,False,,,0,,K. Anderson Free Throw 2 of 2 (6 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
483,PT00M32.60S,2024-03-25T00:47:31.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,81.8166885676741,51.71568627450981,1610612744,75,81,2024-03-25T00:47:35Z,4790000,False,9.0,118.0,1,right,C. Paul 11' pullup Jump Shot (5 PTS),[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,5.0,,11.87,,,,,,,,,,,
485,PT00M16.10S,2024-03-25T00:47:50.9Z,3,REGULAR,3pt,Jump Shot,[],1629638,16.63929040735874,6.127450980392156,1610612750,78,81,2024-03-25T00:47:56Z,4810000,False,219.0,104.0,1,left,N. Alexander-Walker 24' 3PT step back (8 PTS) (A. Edwards 7 AST),"[1629638, 1630162]",1610612750.0,MIN,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,Made,8.0,,24.28,,,,,A. Edwards,1630162.0,7.0,,,,
487,PT00M00.00S,2024-03-25T00:48:11.5Z,3,REGULAR,3pt,Jump Shot,[],101108,64.99671484888306,50.0,1610612744,78,81,2024-03-25T00:49:53Z,4830000,False,0.0,277.0,1,right,MISS C. Paul 27' fadeaway bank 3PT,[101108],1610612744.0,GSW,fadeaway bank,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,27.65,,,,,,,,,,,
488,PT00M00.00S,2024-03-25T00:48:11.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,78,81,2024-03-25T00:48:30Z,4840000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,487.0,,,,,,,,,,
489,PT00M00.00S,2024-03-25T00:48:16.2Z,3,REGULAR,period,end,[],0,,,1610612744,78,81,2024-03-25T00:48:16Z,4850000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2024-03-25T00:50:22.4Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612744,78,81,2024-03-25T00:50:55Z,4860000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2024-03-25T00:50:22.4Z,4,REGULAR,substitution,out,['startperiod'],1629162,,,1610612744,78,81,2024-03-25T00:50:55Z,4870000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2024-03-25T00:50:22.4Z,4,REGULAR,substitution,out,['startperiod'],203110,,,1610612744,78,81,2024-03-25T00:50:55Z,4880000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2024-03-25T00:50:22.4Z,4,REGULAR,substitution,out,['startperiod'],1627780,,,1610612744,78,81,2024-03-25T00:50:55Z,4890000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2024-03-25T00:50:22.4Z,4,REGULAR,substitution,in,['startperiod'],201144,,,1610612744,78,81,2024-03-25T00:50:55Z,4900000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2024-03-25T00:50:22.4Z,4,REGULAR,substitution,in,['startperiod'],1628420,,,1610612744,78,81,2024-03-25T00:50:55Z,4910000,False,,,0,,SUB in: M. Morris,[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2024-03-25T00:50:22.4Z,4,REGULAR,substitution,in,['startperiod'],203952,,,1610612744,78,81,2024-03-25T00:50:55Z,4920000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2024-03-25T00:50:22.4Z,4,REGULAR,substitution,in,['startperiod'],1641764,,,1610612744,78,81,2024-03-25T00:50:55Z,4930000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2024-03-25T00:50:59.1Z,4,REGULAR,period,start,[],0,,,1610612744,78,81,2024-03-25T00:50:59Z,4940000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT11M45.00S,2024-03-25T00:51:12.3Z,4,REGULAR,turnover,bad pass,[],1631218,,,1610612744,78,81,2024-03-25T00:51:17Z,4950000,False,,,0,,T. Jackson-Davis bad pass TURNOVER (1 TO),"[1631218, 201144]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,,,,,,,,,,,Conley,201144.0
500,PT11M45.00S,2024-03-25T00:51:12.3Z,4,REGULAR,steal,,[],201144,,,1610612750,78,81,2024-03-25T00:51:15Z,4960000,False,,,0,,M. Conley STEAL (2 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
501,PT11M34.00S,2024-03-25T00:51:23.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,7.30946123521682,3.6764705882352944,1610612750,81,81,2024-03-25T00:51:27Z,4970000,False,232.0,16.0,1,left,N. Alexander-Walker 3PT  (11 PTS) (K. Anderson 4 AST),"[1629638, 203937]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,,,,,,Made,11.0,,23.22,,,,,K. Anderson,203937.0,4.0,,,,
503,PT11M20.00S,2024-03-25T00:51:38.1Z,4,REGULAR,turnover,bad pass,[],203952,,,1610612744,81,81,2024-03-25T00:51:42Z,4990000,False,,,0,,A. Wiggins bad pass TURNOVER (2 TO),"[203952, 1628420]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,,,,,,,,,,,Morris,1628420.0
504,PT11M20.00S,2024-03-25T00:51:38.1Z,4,REGULAR,steal,,[],1628420,,,1610612750,81,81,2024-03-25T00:52:10Z,5000000,False,,,0,,M. Morris STEAL (2 STL),[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
505,PT11M13.00S,2024-03-25T00:51:44.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628420,29.517082785808146,24.019607843137255,1610612750,84,81,2024-03-25T00:52:59Z,5010000,False,130.0,225.0,1,left,M. Morris 25' 3PT running (8 PTS) (M. Conley 6 AST),"[1628420, 201144]",1610612750.0,MIN,running,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,,,,,,Made,8.0,,25.98,,,,,M. Conley,201144.0,6.0,,,,
507,PT10M47.00S,2024-03-25T00:52:11.0Z,4,REGULAR,3pt,Jump Shot,[],202691,71.69842312746385,80.3921568627451,1610612744,84,81,2024-03-25T00:52:15Z,5030000,False,152.0,214.0,1,right,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.21,,,,,,,,,,,
508,PT10M44.00S,2024-03-25T00:52:14.0Z,4,REGULAR,rebound,defensive,[],203937,,,1610612750,84,81,2024-03-25T00:52:15Z,5040000,False,,,0,,K. Anderson REBOUND (Off:1 Def:4),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,507.0,5.0,4.0,1.0,,,,,,,
509,PT10M39.00S,2024-03-25T00:52:19.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203937,10.463206307490145,48.03921568627451,1610612750,84,81,2024-03-25T00:52:27Z,5050000,False,10.0,46.0,1,left,MISS K. Anderson running Layup,[203937],1610612750.0,MIN,running,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.69,,,,,,,,,,,
