actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
260,PT03M07.00S,2024-03-05T02:02:41.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631200,94.03745072273325,48.77450980392157,1610612757,49,48,2024-03-05T02:02:46Z,2550000,False,-6.0,4.0,1,right,K. Murray running DUNK (4 PTS) (A. Hagans 2 AST),"[1631200, 1630204]",1610612757.0,POR,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,4.0,,,,,,,A. Hagans,1630204.0,2.0,,,,
263,PT02M57.00S,2024-03-05T02:02:56.7Z,2,REGULAR,substitution,out,[],1629638,,,1610612750,49,48,2024-03-05T02:03:11Z,2580000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT02M57.00S,2024-03-05T02:02:56.7Z,2,REGULAR,substitution,out,[],203497,,,1610612750,49,48,2024-03-05T02:03:11Z,2590000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT02M57.00S,2024-03-05T02:02:56.7Z,2,REGULAR,substitution,in,[],1629675,,,1610612750,49,48,2024-03-05T02:03:11Z,2600000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT02M57.00S,2024-03-05T02:02:56.7Z,2,REGULAR,substitution,in,[],203937,,,1610612750,49,48,2024-03-05T02:03:11Z,2610000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M47.00S,2024-03-05T02:03:27.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203937,11.514454664914586,37.745098039215684,1610612750,49,48,2024-03-05T02:03:33Z,2620000,False,61.0,56.0,1,left,MISS K. Anderson 8' Hook,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Right,8.28,Missed,,,,,,,,,,,,,,,,,,
268,PT02M44.00S,2024-03-05T02:03:30.9Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,49,48,2024-03-05T02:03:33Z,2630000,False,,,0,,J. Walker REBOUND (Off:0 Def:4),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Right,,,267.0,4.0,4.0,0.0,,,,,,,,,,,,,,
269,PT02M35.00S,2024-03-05T02:03:40.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1641871,90.3580814717477,53.92156862745098,1610612757,49,48,2024-03-05T02:03:52Z,2640000,False,20.0,38.0,1,right,MISS D. Reath driving Hook,[1641871],1610612757.0,POR,driving,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,4.28,Missed,,,,,,,,,,,,,,,,,,
270,PT02M34.00S,2024-03-05T02:03:41.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,49,48,2024-03-05T02:03:52Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,269.0,,,,,,,,,,,,,,,,,
272,PT02M29.00S,2024-03-05T02:04:07.9Z,2,REGULAR,foul,personal,[],201144,,,1610612757,49,48,2024-03-05T02:04:15Z,2670000,False,,,0,,M. Conley personal FOUL (1 PF),"[201144, 1630204]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202041.0,,,,,,,1.0,0.0,Hagans,1630204.0
274,PT02M19.00S,2024-03-05T02:04:37.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631133,89.70105124835742,95.09803921568627,1610612757,49,48,2024-03-05T02:04:41Z,2690000,False,225.0,44.0,1,right,MISS J. Walker 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,22.98,Missed,,,,,,,,,,,,,,,,,,
275,PT02M16.00S,2024-03-05T02:04:40.2Z,2,REGULAR,rebound,offensive,[],1631200,,,1610612757,49,48,2024-03-05T02:04:45Z,2700000,False,,,0,,K. Murray REBOUND (Off:3 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,274.0,4.0,1.0,3.0,,,,,,,,,,,,,,
277,PT02M11.00S,2024-03-05T02:04:49.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630204,92.06636005256242,56.61764705882353,1610612757,49,48,2024-03-05T02:05:05Z,2720000,False,33.0,22.0,1,right,MISS A. Hagans driving Layup,[1630204],1610612757.0,POR,driving,,,Hagans,A. Hagans,,,,,Restricted Area,0-8 Center,3.98,Missed,,,,,,,,,,,,,,,,,,
278,PT02M10.00S,2024-03-05T02:04:50.1Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,49,48,2024-03-05T02:05:05Z,2730000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,277.0,1.0,1.0,0.0,,,,,,,,,,,,,,
279,PT02M04.00S,2024-03-05T02:04:56.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630204,,,1610612750,49,48,2024-03-05T02:05:17Z,2740000,False,,,0,,A. Hagans shooting personal FOUL (2 PF) (Conley 2 FT),"[1630204, 201144]",1610612757.0,POR,shooting,,,Hagans,A. Hagans,,,,,Mid-Range,8-16 Right,,,,,,,,,,1193.0,,,,,,,2.0,0.0,Conley,201144.0
281,PT02M04.00S,2024-03-05T02:05:22.3Z,2,REGULAR,freethrow,1 of 2,[],201144,,,1610612750,50,48,2024-03-05T02:05:41Z,2760000,False,,,0,,M. Conley Free Throw 1 of 2 (7 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
282,PT02M04.00S,2024-03-05T02:05:22.3Z,2,REGULAR,freethrow,2 of 2,[],201144,,,1610612750,51,48,2024-03-05T02:05:41Z,2770000,False,,,0,,M. Conley Free Throw 2 of 2 (8 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
283,PT01M40.00S,2024-03-05T02:06:06.0Z,2,REGULAR,2pt,Jump Shot,[],1631133,88.91261498028909,29.411764705882355,1610612757,51,48,2024-03-05T02:06:09Z,2780000,False,-103.0,52.0,1,right,MISS J. Walker 11' pullup Shot,[1631133],1610612757.0,POR,pullup,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,11.52,Missed,,,,,,,,,,,,,,,,,,
284,PT01M39.00S,2024-03-05T02:06:07.0Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,51,48,2024-03-05T02:06:09Z,2790000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,,,283.0,1.0,1.0,0.0,,,,,,,,,,,,,,
285,PT01M24.00S,2024-03-05T02:06:23.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203937,11.645860709592641,43.872549019607845,1610612750,51,48,2024-03-05T02:06:51Z,2800000,False,31.0,57.0,1,left,MISS K. Anderson 6' turnaround Hook,[203937],1610612750.0,MIN,turnaround,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,6.47,Missed,,,,,,,,,,,,,,,,,,
286,PT01M21.00S,2024-03-05T02:06:26.1Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,51,48,2024-03-05T02:06:32Z,2810000,False,,,0,,J. Walker REBOUND (Off:0 Def:5),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,285.0,5.0,5.0,0.0,,,,,,,,,,,,,,
287,PT01M13.00S,2024-03-05T02:06:32.9Z,2,REGULAR,3pt,Jump Shot,[],1629014,67.7562417871222,37.5,1610612757,51,48,2024-03-05T02:06:51Z,2820000,False,-62.0,251.0,1,right,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
288,PT01M12.00S,2024-03-05T02:06:33.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,51,48,2024-03-05T02:06:51Z,2830000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,287.0,,,,,,,,,,,,,,,,,
289,PT01M12.00S,2024-03-05T02:06:39.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630204,,,1610612750,51,48,2024-03-05T02:06:58Z,2840000,False,,,0,,A. Hagans loose ball personal FOUL (3 PF) (McDaniels 2 FT),"[1630204, 1630183]",1610612757.0,POR,loose ball,,,Hagans,A. Hagans,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202041.0,,,,,,,3.0,0.0,McDaniels,1630183.0
291,PT01M12.00S,2024-03-05T02:07:11.8Z,2,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,52,48,2024-03-05T02:07:11Z,2860000,False,,,0,,J. McDaniels Free Throw 1 of 2 (6 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
292,PT01M12.00S,2024-03-05T02:07:12.8Z,2,REGULAR,substitution,out,[],1630204,,,1610612750,52,48,2024-03-05T02:07:16Z,2870000,False,,,0,,SUB out: A. Hagans,[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M12.00S,2024-03-05T02:07:12.8Z,2,REGULAR,substitution,in,[],1630625,,,1610612750,52,48,2024-03-05T02:07:16Z,2880000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M12.00S,2024-03-05T02:07:30.6Z,2,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,53,48,2024-03-05T02:07:30Z,2890000,False,,,0,,J. McDaniels Free Throw 2 of 2 (7 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
295,PT00M55.20S,2024-03-05T02:07:51.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,86.94152431011827,38.23529411764706,1610612757,53,48,2024-03-05T02:08:36Z,2900000,False,-59.0,70.0,1,right,MISS D. Banton 9' driving floating Shot,[1630625],1610612757.0,POR,driving floating,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Left,9.16,Missed,,,,,,,,,,,,,,,,,,
296,PT00M53.60S,2024-03-05T02:07:52.9Z,2,REGULAR,rebound,offensive,[],1630625,,,1610612757,53,48,2024-03-05T02:07:55Z,2910000,False,,,0,,D. Banton REBOUND (Off:2 Def:3),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Left,,,295.0,5.0,3.0,2.0,,,,,,,,,,,,,,
297,PT00M50.00S,2024-03-05T02:07:57.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631200,68.80749014454665,60.5392156862745,1610612757,53,48,2024-03-05T02:08:03Z,2920000,False,53.0,241.0,1,right,MISS K. Murray 24' 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,24.64,Missed,,,,,,,,,,,,,,,,,,
298,PT00M46.40S,2024-03-05T02:08:00.6Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,53,48,2024-03-05T02:08:03Z,2930000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,297.0,2.0,2.0,0.0,,,,,,,,,,,,,,
299,PT00M23.60S,2024-03-05T02:08:23.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,10.200394218134035,40.68627450980392,1610612750,55,48,2024-03-05T02:09:27Z,2940000,False,47.0,43.0,1,left,A. Edwards 6' driving floating bank Jump Shot (4 PTS),[1630162],1610612750.0,MIN,driving floating bank,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,6.37,Made,,,,,4.0,,,,,,,,,,,,,
301,PT00M07.30S,2024-03-05T02:08:44.1Z,2,REGULAR,foul,personal,[],1630183,,,1610612757,55,48,2024-03-05T02:09:08Z,2960000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 1629014]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,1193.0,,,,,,,1.0,0.0,Simons,1629014.0
303,PT00M00.00S,2024-03-05T02:09:08.7Z,2,REGULAR,period,end,[],0,,,1610612757,55,48,2024-03-05T02:09:08Z,2980000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2024-03-05T02:23:40.5Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612757,55,48,2024-03-05T02:24:11Z,2990000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2024-03-05T02:23:40.5Z,3,REGULAR,substitution,out,['startperiod'],1629675,,,1610612757,55,48,2024-03-05T02:24:11Z,3000000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2024-03-05T02:23:40.5Z,3,REGULAR,substitution,in,['startperiod'],203497,,,1610612757,55,48,2024-03-05T02:24:11Z,3010000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2024-03-05T02:23:40.5Z,3,REGULAR,substitution,in,['startperiod'],1626157,,,1610612757,55,48,2024-03-05T02:24:11Z,3020000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2024-03-05T02:24:22.6Z,3,REGULAR,period,start,[],0,,,1610612757,55,48,2024-03-05T02:24:22Z,3030000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT11M46.00S,2024-03-05T02:24:36.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,7.703679369250986,45.588235294117645,1610612757,55,48,2024-03-05T02:25:43Z,3040000,False,22.0,20.0,1,left,MISS J. Walker driving Layup - blocked,"[1631133, 1626157]",1610612757.0,POR,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,Towns,1626157.0,,,,,,,,,,,
310,PT11M46.00S,2024-03-05T02:24:36.5Z,3,REGULAR,block,,[],1626157,,,1610612757,55,48,2024-03-05T02:26:18Z,3050000,False,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
311,PT11M43.00S,2024-03-05T02:24:39.5Z,3,REGULAR,rebound,offensive,[],1631133,,,1610612757,55,48,2024-03-05T02:24:41Z,3060000,False,,,0,,J. Walker REBOUND (Off:1 Def:5),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,309.0,6.0,5.0,1.0,,,,,,,,,,,,,,
312,PT11M41.00S,2024-03-05T02:24:39.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,5.995400788436268,46.568627450980394,1610612757,55,50,2024-03-05T02:24:45Z,3070000,False,17.0,4.0,1,left,J. Walker putback Layup (4 PTS),[1631133],1610612757.0,POR,putback,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,4.0,,,,,,,,,,,,,
313,PT11M32.00S,2024-03-05T02:24:54.2Z,3,REGULAR,foul,personal,[],1641871,,,1610612750,55,50,2024-03-05T02:25:00Z,3080000,False,,,0,,D. Reath personal FOUL (3 PF),"[1641871, 203497]",1610612757.0,POR,,,,Reath,D. Reath,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628172.0,,,,,,,3.0,0.0,Gobert,203497.0
316,PT11M26.00S,2024-03-05T02:25:23.0Z,3,REGULAR,3pt,Jump Shot,[],201144,67.49342969776609,52.69607843137255,1610612750,55,50,2024-03-05T02:25:27Z,3110000,False,13.0,253.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,25.35,Missed,,,,,,,,,,,,,,,,,,
317,PT11M23.00S,2024-03-05T02:25:26.0Z,3,REGULAR,rebound,defensive,[],1641871,,,1610612757,55,50,2024-03-05T02:25:27Z,3120000,False,,,0,,D. Reath REBOUND (Off:0 Def:1),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,,,316.0,1.0,1.0,0.0,,,,,,,,,,,,,,
318,PT11M09.00S,2024-03-05T02:25:40.6Z,3,REGULAR,3pt,Jump Shot,[],1629014,21.632720105124836,88.23529411764706,1610612757,55,53,2024-03-05T02:25:45Z,3130000,False,-191.0,151.0,1,left,A. Simons 24' 3PT  (14 PTS) (D. Banton 1 AST),"[1629014, 1630625]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,24.35,Made,,,,,14.0,,,,,,,D. Banton,1630625.0,1.0,,,,
320,PT11M00.00S,2024-03-05T02:25:52.0Z,3,REGULAR,foul,personal,['2freethrow'],1631133,,,1610612750,55,53,2024-03-05T02:26:03Z,3150000,False,,,0,,J. Walker shooting personal FOUL (2 PF) (Towns 2 FT),"[1631133, 1626157]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,,1193.0,,,,,,,2.0,0.0,Towns,1626157.0
322,PT11M00.00S,2024-03-05T02:26:25.8Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,56,53,2024-03-05T02:26:25Z,3170000,False,,,0,,K. Towns Free Throw 1 of 2 (3 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
323,PT11M00.00S,2024-03-05T02:26:48.7Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,57,53,2024-03-05T02:26:48Z,3180000,False,,,0,,K. Towns Free Throw 2 of 2 (4 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
324,PT10M44.00S,2024-03-05T02:27:10.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,11.777266754270697,50.245098039215684,1610612757,57,53,2024-03-05T02:27:15Z,3190000,False,-1.0,58.0,1,left,MISS D. Banton turnaround fadeaway Shot,[1630625],1610612757.0,POR,turnaround fadeaway,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,5.82,Missed,,,,,,,,,,,,,,,,,,
325,PT10M41.00S,2024-03-05T02:27:13.4Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,57,53,2024-03-05T02:27:15Z,3200000,False,,,0,,R. Gobert REBOUND (Off:2 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,324.0,8.0,6.0,2.0,,,,,,,,,,,,,,
326,PT10M30.00S,2024-03-05T02:27:24.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.59198423127464,45.34313725490196,1610612750,59,53,2024-03-05T02:28:59Z,3210000,False,-23.0,17.0,1,right,K. Towns driving Layup (6 PTS) (A. Edwards 2 AST),"[1626157, 1630162]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.89,Made,,,,,6.0,,,,,,,A. Edwards,1630162.0,2.0,,,,
328,PT10M23.00S,2024-03-05T02:27:35.2Z,3,REGULAR,foul,personal,[],1630162,,,1610612757,59,53,2024-03-05T02:28:10Z,3230000,False,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 1631133]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1193.0,,,,,,,1.0,0.0,Walker,1631133.0
330,PT10M16.00S,2024-03-05T02:28:08.9Z,3,REGULAR,3pt,Jump Shot,[],1631133,27.020367936925098,77.45098039215686,1610612757,59,53,2024-03-05T02:28:13Z,3250000,False,-137.0,201.0,1,left,MISS J. Walker 24' 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,24.38,Missed,,,,,,,,,,,,,,,,,,
331,PT10M13.00S,2024-03-05T02:28:11.9Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,59,53,2024-03-05T02:28:13Z,3260000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,330.0,3.0,3.0,0.0,,,,,,,,,,,,,,
332,PT10M04.00S,2024-03-05T02:28:21.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.06636005256242,56.61764705882353,1610612750,61,53,2024-03-05T02:28:25Z,3270000,False,33.0,22.0,1,right,K. Towns driving finger roll Layup (8 PTS) (M. Conley 2 AST),"[1626157, 201144]",1610612750.0,MIN,driving finger roll,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.98,Made,,,,,8.0,,,,,,,M. Conley,201144.0,2.0,,,,
334,PT09M50.00S,2024-03-05T02:28:34.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,6.521024967148489,55.63725490196079,1610612757,61,55,2024-03-05T02:28:40Z,3290000,False,-28.0,9.0,1,left,D. Banton driving Layup (10 PTS),[1630625],1610612757.0,POR,driving,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,2.95,Made,,,,,10.0,,,,,,,,,,,,,
335,PT09M35.00S,2024-03-05T02:28:50.0Z,3,REGULAR,2pt,Jump Shot,[],1626157,89.96386333771353,66.42156862745098,1610612750,63,55,2024-03-05T02:30:33Z,3300000,False,82.0,42.0,1,right,K. Towns 9' driving floating Jump Shot (10 PTS) (M. Conley 3 AST),"[1626157, 201144]",1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,9.21,Made,,,,,10.0,,,,,,,M. Conley,201144.0,3.0,,,,
337,PT09M22.00S,2024-03-05T02:29:02.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641871,6.1268068331143235,49.754901960784316,1610612757,63,57,2024-03-05T02:29:09Z,3320000,False,1.0,5.0,1,left,D. Reath DUNK (16 PTS) (A. Simons 7 AST),"[1641871, 1629014]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,16.0,,,,,,,A. Simons,1629014.0,7.0,,,,
339,PT09M10.00S,2024-03-05T02:29:14.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,93.38042049934296,51.225490196078425,1610612750,65,57,2024-03-05T02:29:18Z,3340000,False,6.0,10.0,1,right,J. McDaniels cutting DUNK (9 PTS) (M. Conley 4 AST),"[1630183, 201144]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,9.0,,,,,,,M. Conley,201144.0,4.0,,,,
341,PT08M58.00S,2024-03-05T02:29:26.3Z,3,REGULAR,3pt,Jump Shot,[],1629014,19.004599211563733,91.17647058823529,1610612757,65,57,2024-03-05T02:29:31Z,3360000,False,-206.0,126.0,1,left,MISS A. Simons 24' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,24.14,Missed,,,,,,,,,,,,,,,,,,
342,PT08M56.00S,2024-03-05T02:29:28.3Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,65,57,2024-03-05T02:29:31Z,3370000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,341.0,2.0,2.0,0.0,,,,,,,,,,,,,,
343,PT08M51.00S,2024-03-05T02:29:33.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201144,82.34231274638634,94.11764705882352,1610612750,65,57,2024-03-05T02:32:07Z,3380000,False,221.0,113.0,1,right,MISS M. Conley 24' running 3PT,[201144],1610612750.0,MIN,running,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,24.81,Missed,,,,,,,,,,,,,,,,,,
344,PT08M49.00S,2024-03-05T02:29:36.8Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,65,57,2024-03-05T02:29:36Z,3390000,False,,,0,,R. Gobert REBOUND (Off:3 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,343.0,9.0,6.0,3.0,,,,,,,,,,,,,,
345,PT08M49.00S,2024-03-05T02:29:38.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,92.72339027595268,49.26470588235294,1610612750,67,57,2024-03-05T02:29:47Z,3400000,False,-4.0,16.0,1,right,R. Gobert putback Layup (12 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.63,Made,,,,,12.0,,,,,,,,,,,,,
346,PT08M49.00S,2024-03-05T02:29:42.6Z,3,REGULAR,foul,personal,['1freethrow'],1631133,,,1610612750,67,57,2024-03-05T02:29:49Z,3410000,False,,,0,,J. Walker shooting personal FOUL (3 PF) (Gobert 1 FT),"[1631133, 203497]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628172.0,,,,,,,3.0,0.0,Gobert,203497.0
348,PT08M49.00S,2024-03-05T02:30:08.7Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203497,,,1610612750,68,57,2024-03-05T02:30:08Z,3430000,False,,,0,,R. Gobert Free Throw 1 of 1 (13 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
