actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
172,PT10M04.00S,2023-11-09T01:40:44.0Z,2,REGULAR,turnover,offensive foul,[],203497,,,1610612750,33,29,2023-11-09T01:40:44Z,1710000,False,,,0,,R. Gobert offensive foul TURNOVER (2 TO),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,,,,,,1627539.0,,,,,2.0,,,,,,,,
173,PT09M58.00S,2023-11-09T01:41:01.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641722,16.376478318002626,94.36274509803921,1610612740,33,29,2023-11-09T01:49:22Z,1720000,False,-222.0,101.0,1,left,MISS J. Hawkins 24' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,24.39,Missed,,,,,,,,,,,,,,,,,,
174,PT09M55.00S,2023-11-09T01:41:04.8Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,33,29,2023-11-09T01:41:08Z,1730000,False,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,173.0,2.0,2.0,0.0,,,,,,,,,,,,,,
175,PT09M46.00S,2023-11-09T01:41:14.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203937,88.96189224704337,48.97748161764706,1610612750,35,29,2023-11-09T01:41:21Z,1740000,False,-5.0,51.0,1,right,K. Anderson turnaround Hook (2 PTS),[203937],1610612750.0,MIN,turnaround,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,5.16,Made,,,,,,,,,,,2.0,,,,,,,
176,PT09M38.00S,2023-11-09T01:41:21.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631220,7.966491458607096,49.754901960784316,1610612740,35,29,2023-11-09T01:41:29Z,1750000,False,1.0,22.0,1,left,MISS D. Seabron driving Layup,[1631220],1610612740.0,NOP,driving,,,Seabron,D. Seabron,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,,,,,,,
178,PT09M32.00S,2023-11-09T01:41:27.8Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,35,29,2023-11-09T01:41:29Z,1770000,False,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,176.0,2.0,2.0,0.0,,,,,,,,,,,,,,
179,PT09M28.00S,2023-11-09T01:41:35.6Z,2,REGULAR,turnover,out-of-bounds,[],1629003,,,1610612750,35,29,2023-11-09T01:41:43Z,1780000,False,,,0,,S. Milton bad pass out-of-bounds TURNOVER (1 TO),[1629003],1610612750.0,MIN,bad pass,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202026.0,,,,,1.0,,,,,,,,
180,PT09M28.00S,2023-11-09T01:41:40.9Z,2,REGULAR,substitution,out,[],203937,,,1610612740,35,29,2023-11-09T01:41:55Z,1790000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M28.00S,2023-11-09T01:41:40.9Z,2,REGULAR,substitution,in,[],1630162,,,1610612740,35,29,2023-11-09T01:41:55Z,1800000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M13.00S,2023-11-09T01:42:17.4Z,2,REGULAR,turnover,traveling,[],1630346,,,1610612740,35,29,2023-11-09T01:42:24Z,1810000,False,,,0,,M. Ryan traveling TURNOVER (3 TO),[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,Mid-Range,8-16 Center,,,,,,,202026.0,,,,,3.0,,,,,,,,
183,PT09M13.00S,2023-11-09T01:42:20.9Z,2,REGULAR,substitution,out,[],1631220,,,1610612750,35,29,2023-11-09T01:42:28Z,1820000,False,,,0,,SUB out: D. Seabron,[1631220],1610612740.0,NOP,,,,Seabron,D. Seabron,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M13.00S,2023-11-09T01:42:20.9Z,2,REGULAR,substitution,in,[],1630700,,,1610612750,35,29,2023-11-09T01:42:28Z,1830000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M04.00S,2023-11-09T01:42:47.3Z,2,REGULAR,foul,personal,[],1641722,,,1610612750,35,29,2023-11-09T01:42:56Z,1840000,False,,,0,,J. Hawkins personal FOUL (1 PF),"[1641722, 203497]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Left,,,,,,,200832.0,1.0,0.0,Gobert,203497.0,,,,,,,,,
188,PT09M04.00S,2023-11-09T01:42:59.0Z,2,REGULAR,substitution,out,[],1626204,,,1610612750,35,29,2023-11-09T01:43:04Z,1860000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M04.00S,2023-11-09T01:42:59.0Z,2,REGULAR,substitution,in,[],202685,,,1610612750,35,29,2023-11-09T01:43:04Z,1870000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M50.00S,2023-11-09T01:43:23.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629675,91.80354796320631,45.09803921568628,1610612750,35,29,2023-11-09T01:43:28Z,1880000,False,-25.0,25.0,1,right,MISS N. Reid driving Layup,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,,,,,,,,
191,PT08M48.00S,2023-11-09T01:43:25.3Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,35,29,2023-11-09T01:43:28Z,1890000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,190.0,3.0,2.0,1.0,,,,,,,,,,,,,,
192,PT08M45.00S,2023-11-09T01:43:29.3Z,2,REGULAR,turnover,bad pass,[],1641722,,,1610612740,35,29,2023-11-09T01:43:33Z,1900000,False,,,0,,J. Hawkins bad pass TURNOVER (1 TO),"[1641722, 201144]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,,,,,Conley,201144.0,,
193,PT08M45.00S,2023-11-09T01:43:29.3Z,2,REGULAR,steal,,[],201144,,,1610612750,35,29,2023-11-09T01:43:31Z,1910000,False,,,0,,M. Conley STEAL (1 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
194,PT08M39.00S,2023-11-09T01:43:35.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629003,91.93495400788436,97.54901960784314,1610612750,38,29,2023-11-09T01:54:05Z,1920000,False,238.0,23.0,1,right,S. Milton 3PT running (6 PTS) (A. Edwards 3 AST),"[1629003, 1630162]",1610612750.0,MIN,running,,,Milton,S. Milton,,,,,Right Corner 3,24+ Right,23.88,Made,,,,,,,,,,,6.0,A. Edwards,1630162.0,3.0,,,,
196,PT08M37.00S,2023-11-09T01:43:41.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,38,29,2023-11-09T01:43:41Z,1940000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M37.00S,2023-11-09T01:46:05.6Z,2,REGULAR,substitution,out,[],1641722,,,1610612740,38,29,2023-11-09T01:46:18Z,1950000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M37.00S,2023-11-09T01:46:05.6Z,2,REGULAR,substitution,in,[],1627742,,,1610612740,38,29,2023-11-09T01:46:18Z,1960000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M27.00S,2023-11-09T01:46:44.4Z,2,REGULAR,3pt,Jump Shot,[],202685,30.56833114323259,32.35294117647059,1610612740,38,29,2023-11-09T01:46:51Z,1970000,False,88.0,235.0,1,left,MISS J. Valanciunas 25' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,25.08,Missed,,,,,,,,,,,,,,,,,,
200,PT08M25.00S,2023-11-09T01:46:46.4Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612740,38,29,2023-11-09T01:48:18Z,1980000,False,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:1),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,199.0,3.0,1.0,2.0,,,,,,,,,,,,,,
201,PT08M24.00S,2023-11-09T01:46:49.7Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612740,38,29,2023-11-09T01:46:55Z,1990000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Robinson-Earl 2 FT),"[1629675, 1630526]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,2.0,0.0,Robinson-Earl,1630526.0,,,,,,,,,
203,PT08M24.00S,2023-11-09T01:47:16.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630526,,,1610612740,38,30,2023-11-09T01:47:16Z,2010000,False,,,0,,J. Robinson-Earl Free Throw 1 of 2 (1 PTS),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,Made,,,,,,,,,,,1.0,,,,,,,
204,PT08M24.00S,2023-11-09T01:47:37.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630526,,,1610612740,38,31,2023-11-09T01:47:37Z,2020000,False,,,0,,J. Robinson-Earl Free Throw 2 of 2 (2 PTS),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,Made,,,,,,,,,,,2.0,,,,,,,
205,PT08M09.00S,2023-11-09T01:47:56.5Z,2,REGULAR,foul,personal,[],1627742,,,1610612750,38,31,2023-11-09T01:48:06Z,2030000,False,,,0,,B. Ingram personal FOUL (1 PF),"[1627742, 203497]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200832.0,1.0,0.0,Gobert,203497.0,,,,,,,,,
207,PT08M03.00S,2023-11-09T01:48:20.7Z,2,REGULAR,3pt,Jump Shot,[],201144,93.77463863337714,3.9215686274509802,1610612750,41,31,2023-11-09T01:48:27Z,2050000,False,-230.0,6.0,1,right,M. Conley 3PT  (9 PTS) (A. Edwards 4 AST),"[201144, 1630162]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Left Corner 3,24+ Left,23.05,Made,,,,,,,,,,,9.0,A. Edwards,1630162.0,4.0,,,,
209,PT07M46.00S,2023-11-09T01:48:37.2Z,2,REGULAR,2pt,Jump Shot,[],1630526,16.63929040735874,26.715686274509803,1610612740,41,33,2023-11-09T01:48:43Z,2070000,False,116.0,104.0,1,left,J. Robinson-Earl 15' pullup Jump Shot (4 PTS) (B. Ingram 3 AST),"[1630526, 1627742]",1610612740.0,NOP,pullup,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Right,15.6,Made,,,,,,,,,,,4.0,B. Ingram,1627742.0,3.0,,,,
211,PT07M37.00S,2023-11-09T01:48:46.9Z,2,REGULAR,3pt,Jump Shot,[],1629675,91.80354796320631,3.9215686274509802,1610612750,41,33,2023-11-09T01:48:52Z,2090000,False,-230.0,25.0,1,right,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
212,PT07M33.00S,2023-11-09T01:48:50.9Z,2,REGULAR,rebound,defensive,[],1630346,,,1610612740,41,33,2023-11-09T01:48:52Z,2100000,False,,,0,,M. Ryan REBOUND (Off:0 Def:2),[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,Left Corner 3,24+ Left,,,211.0,2.0,2.0,0.0,,,,,,,,,,,,,,
213,PT07M25.00S,2023-11-09T01:48:58.7Z,2,REGULAR,3pt,Jump Shot,[],202685,31.488173455978973,45.34313725490196,1610612740,41,33,2023-11-09T01:49:04Z,2110000,False,23.0,243.0,1,left,MISS J. Valanciunas 24' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,24.46,Missed,,,,,,,,,,,,,,,,,,
214,PT07M21.00S,2023-11-09T01:49:02.7Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,41,33,2023-11-09T01:49:04Z,2120000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,213.0,2.0,2.0,0.0,,,,,,,,,,,,,,
215,PT07M11.00S,2023-11-09T01:49:11.8Z,2,REGULAR,3pt,Jump Shot,[],1629003,91.59001314060447,95.12101715686273,1610612750,41,33,2023-11-09T01:49:18Z,2130000,False,226.0,27.0,1,right,MISS S. Milton 3PT,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,Right Corner 3,24+ Right,22.72,Missed,,,,,,,,,,,,,,,,,,
216,PT07M09.00S,2023-11-09T01:49:13.8Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612740,41,33,2023-11-09T01:49:18Z,2140000,False,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,,,215.0,4.0,2.0,2.0,,,,,,,,,,,,,,
217,PT07M03.00S,2023-11-09T01:49:20.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,6.783837056504599,50.49019607843137,1610612740,41,33,2023-11-09T01:49:27Z,2150000,False,-2.0,11.0,1,left,MISS J. Valanciunas Layup,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,1.16,Missed,,,,,,,,,,,,,,,,,,
218,PT06M59.00S,2023-11-09T01:49:24.6Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612750,41,33,2023-11-09T02:18:19Z,2160000,False,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,217.0,1.0,1.0,0.0,,,,,,,,,,,,,,
219,PT06M58.00S,2023-11-09T01:49:25.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203497,94.03745072273325,50.49019607843137,1610612750,43,33,2023-11-09T01:49:34Z,2170000,False,2.0,4.0,1,right,R. Gobert running DUNK (4 PTS) (M. Conley 1 AST),"[203497, 201144]",1610612750.0,MIN,running,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.43,Made,,,,,,,,,,,4.0,M. Conley,201144.0,1.0,,,,
221,PT06M42.00S,2023-11-09T01:49:40.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,11.563731931668856,45.8984375,1610612740,43,33,2023-11-09T01:49:45Z,2190000,False,21.0,56.0,1,left,MISS J. Valanciunas Layup - blocked,"[202685, 203497]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,5.98,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0
222,PT06M42.00S,2023-11-09T01:49:40.4Z,2,REGULAR,block,,[],203497,,,1610612740,43,33,2023-11-09T01:49:43Z,2200000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
223,PT06M39.00S,2023-11-09T01:49:43.4Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,43,33,2023-11-09T01:49:45Z,2210000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,221.0,1.0,1.0,0.0,,,,,,,,,,,,,,
224,PT06M37.00S,2023-11-09T01:49:46.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201144,69.33311432325887,31.61764705882353,1610612750,46,33,2023-11-09T01:59:41Z,2220000,False,-92.0,236.0,1,right,M. Conley 25' 3PT running pullup (12 PTS),[201144],1610612750.0,MIN,running pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,25.31,Made,,,,,,,,,,,12.0,,,,,,,
225,PT06M14.00S,2023-11-09T01:50:08.8Z,2,REGULAR,3pt,Jump Shot,[],1630526,21.632720105124836,11.27450980392157,1610612740,46,33,2023-11-09T01:50:15Z,2230000,False,194.0,151.0,1,left,MISS J. Robinson-Earl 24' 3PT,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,24.54,Missed,,,,,,,,,,,,,,,,,,
226,PT06M10.00S,2023-11-09T01:50:12.8Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,46,33,2023-11-09T01:50:15Z,2240000,False,,,0,,R. Gobert REBOUND (Off:0 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,225.0,5.0,5.0,0.0,,,,,,,,,,,,,,
227,PT06M06.00S,2023-11-09T01:50:17.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.59198423127464,50.98039215686274,1610612750,48,33,2023-11-09T02:00:45Z,2250000,False,5.0,17.0,1,right,R. Gobert alley-oop DUNK (6 PTS) (A. Edwards 5 AST),"[203497, 1630162]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,,,,,,,6.0,A. Edwards,1630162.0,5.0,,,,
229,PT06M06.00S,2023-11-09T01:50:23.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,48,33,2023-11-09T01:50:23Z,2270000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M06.00S,2023-11-09T01:52:41.9Z,2,REGULAR,substitution,out,[],201144,,,1610612740,48,33,2023-11-09T01:53:10Z,2280000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M06.00S,2023-11-09T01:52:41.9Z,2,REGULAR,substitution,out,[],1629675,,,1610612740,48,33,2023-11-09T01:53:10Z,2290000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M06.00S,2023-11-09T01:52:41.9Z,2,REGULAR,substitution,out,[],1629003,,,1610612740,48,33,2023-11-09T01:53:10Z,2300000,False,,,0,,SUB out: S. Milton,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M06.00S,2023-11-09T01:52:41.9Z,2,REGULAR,substitution,out,[],1630346,,,1610612740,48,33,2023-11-09T01:53:10Z,2310000,False,,,0,,SUB out: M. Ryan,[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M06.00S,2023-11-09T01:52:41.9Z,2,REGULAR,substitution,in,[],1630183,,,1610612740,48,33,2023-11-09T01:53:10Z,2320000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M06.00S,2023-11-09T01:52:41.9Z,2,REGULAR,substitution,in,[],1626157,,,1610612740,48,33,2023-11-09T01:53:10Z,2330000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M06.00S,2023-11-09T01:52:41.9Z,2,REGULAR,substitution,in,[],203937,,,1610612740,48,33,2023-11-09T01:53:10Z,2340000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M06.00S,2023-11-09T01:52:41.9Z,2,REGULAR,substitution,in,[],1641722,,,1610612740,48,33,2023-11-09T01:53:10Z,2350000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M01.00S,2023-11-09T01:53:22.4Z,2,REGULAR,3pt,Jump Shot,[],1627742,20.71287779237845,93.87254901960785,1610612740,48,36,2023-11-09T02:01:45Z,2360000,False,-219.0,142.0,1,left,B. Ingram 26' 3PT  (11 PTS) (D. Daniels 3 AST),"[1627742, 1630700]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,26.15,Made,,,,,,,,,,,11.0,D. Daniels,1630700.0,3.0,,,,
240,PT05M37.00S,2023-11-09T01:53:45.9Z,2,REGULAR,3pt,Jump Shot,[],1626157,90.88370565045992,3.9215686274509802,1610612750,51,36,2023-11-09T01:53:50Z,2380000,False,-230.0,33.0,1,right,K. Towns 3PT  (13 PTS) (A. Edwards 6 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,23.28,Made,,,,,,,,,,,13.0,A. Edwards,1630162.0,6.0,,,,
242,PT05M25.00S,2023-11-09T01:53:58.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,16.376478318002626,44.6078431372549,1610612740,51,38,2023-11-09T01:54:02Z,2400000,False,27.0,101.0,1,left,B. Ingram 10' pullup Jump Shot (13 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,10.49,Made,,,,,,,,,,,13.0,,,,,,,
243,PT05M08.00S,2023-11-09T01:54:15.0Z,2,REGULAR,3pt,Jump Shot,[],1626157,70.12155059132719,68.62745098039215,1610612750,54,38,2023-11-09T01:54:26Z,2410000,False,93.0,228.0,1,right,K. Towns 24' 3PT  (16 PTS) (J. McDaniels 2 AST),"[1626157, 1630183]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,24.66,Made,,,,,,,,,,,16.0,J. McDaniels,1630183.0,2.0,,,,
245,PT04M55.00S,2023-11-09T01:54:27.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,14.799605781865965,49.50980392156863,1610612740,54,40,2023-11-09T01:54:32Z,2430000,False,2.0,87.0,1,left,B. Ingram 8' turnaround fadeaway Jump Shot (15 PTS),[1627742],1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,8.66,Made,,,,,,,,,,,15.0,,,,,,,
247,PT04M37.00S,2023-11-09T01:54:46.0Z,2,REGULAR,3pt,Jump Shot,[],203937,93.11760840998686,96.32352941176471,1610612750,57,40,2023-11-09T01:54:52Z,2450000,False,232.0,12.0,1,right,K. Anderson 3PT  (5 PTS) (R. Gobert 1 AST),"[203937, 203497]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,23.19,Made,,,,,,,,,,,5.0,R. Gobert,203497.0,1.0,,,,
249,PT04M23.00S,2023-11-09T01:55:00.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,6.258212877792378,50.0,1610612740,57,42,2023-11-09T01:55:04Z,2470000,False,0.0,6.0,1,left,J. Valanciunas cutting DUNK (6 PTS) (D. Daniels 4 AST),"[202685, 1630700]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,,,,6.0,D. Daniels,1630700.0,4.0,,,,
251,PT04M11.00S,2023-11-09T01:55:13.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,86.81011826544021,54.65686274509803,1610612750,57,42,2023-11-09T01:55:27Z,2490000,False,23.0,71.0,1,right,MISS A. Edwards 7' driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,7.52,Missed,,,,,,,,,,,,,,,,,,
252,PT04M10.00S,2023-11-09T01:55:14.6Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,57,42,2023-11-09T01:55:27Z,2500000,False,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,251.0,6.0,5.0,1.0,,,,,,,,,,,,,,
253,PT04M09.00S,2023-11-09T01:55:15.9Z,2,REGULAR,foul,personal,['2freethrow'],1630700,,,1610612750,57,42,2023-11-09T01:55:28Z,2510000,False,,,0,,D. Daniels shooting personal FOUL (1 PF) (Gobert 2 FT),"[1630700, 203497]",1610612740.0,NOP,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,1627539.0,1.0,0.0,Gobert,203497.0,,,,,,,,,
255,PT04M09.00S,2023-11-09T01:55:43.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,58,42,2023-11-09T01:55:43Z,2530000,False,,,0,,R. Gobert Free Throw 1 of 2 (7 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,,,,7.0,,,,,,,
256,PT04M09.00S,2023-11-09T01:55:44.3Z,2,REGULAR,substitution,out,[],1630526,,,1610612750,58,42,2023-11-09T01:55:48Z,2540000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M09.00S,2023-11-09T01:55:44.3Z,2,REGULAR,substitution,in,[],1626204,,,1610612750,58,42,2023-11-09T01:55:48Z,2550000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
