actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
337,PT08M31.00S,2023-10-29T01:26:30.3Z,3,REGULAR,block,,[],1629638,,,1610612748,59,55,2023-10-29T01:32:31Z,3340000,False,,,0,,N. Alexander-Walker BLOCK (2 BLK),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
338,PT08M28.00S,2023-10-29T01:26:33.3Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,59,55,2023-10-29T01:32:31Z,3350000,False,,,0,,K. Towns REBOUND (Off:0 Def:7),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,336.0,7.0,7.0,0.0,,,,,,,,,
339,PT08M24.00S,2023-10-29T01:26:37.7Z,3,REGULAR,3pt,Jump Shot,[],1629638,71.96123521681997,82.35294117647058,1610612750,59,55,2023-10-29T01:26:43Z,3360000,False,162.0,211.0,1,right,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,
340,PT08M21.00S,2023-10-29T01:26:40.7Z,3,REGULAR,rebound,defensive,[],1631107,,,1610612748,59,55,2023-10-29T01:26:43Z,3370000,False,,,0,,N. Jovic REBOUND (Off:0 Def:8),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,Above the Break 3,24+ Right Center,,,,,,,339.0,8.0,8.0,0.0,,,,,,,,,
341,PT08M11.00S,2023-10-29T01:26:50.5Z,3,REGULAR,3pt,Jump Shot,[],1629639,32.670827858081466,47.549019607843135,1610612748,59,58,2023-10-29T01:26:56Z,3380000,False,12.0,255.0,1,left,T. Herro 25' 3PT pullup (15 PTS) (B. Adebayo 1 AST),"[1629639, 1628389]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,Above the Break 3,24+ Center,25.49,Made,15.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,
342,PT07M49.00S,2023-10-29T01:27:13.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,91.40932982917214,49.754901960784316,1610612750,61,58,2023-10-29T01:33:29Z,3390000,False,-1.0,28.0,1,right,R. Gobert driving DUNK (8 PTS) (M. Conley 3 AST),"[203497, 201144]",1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,,Restricted Area,0-8 Center,2.83,Made,8.0,M. Conley,201144.0,3.0,,,,,,,,,,,,,
344,PT07M34.00S,2023-10-29T01:27:29.2Z,3,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612748,61,58,2023-10-29T01:27:38Z,3410000,False,,,0,,A. Edwards shooting personal FOUL (3 PF) (Adebayo 2 FT),"[1630162, 1628389]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,1627534.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,3.0,0.0,Adebayo,1628389.0,,
346,PT07M34.00S,2023-10-29T01:28:14.7Z,3,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,61,58,2023-10-29T01:28:14Z,3430000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
347,PT07M34.00S,2023-10-29T01:28:14.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,61,58,2023-10-29T01:28:14Z,3440000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,346.0,,,,,,,,,,,,
348,PT07M34.00S,2023-10-29T01:28:41.7Z,3,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,61,59,2023-10-29T01:28:41Z,3450000,False,,,0,,B. Adebayo Free Throw 2 of 2 (14 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
349,PT07M18.00S,2023-10-29T01:28:59.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201144,91.14651773981603,59.31372549019608,1610612750,63,59,2023-10-29T01:29:04Z,3460000,False,47.0,31.0,1,right,M. Conley driving Layup (11 PTS),[201144],1610612750.0,MIN,driving,,,Conley,M. Conley,,,,,,In The Paint (Non-RA),0-8 Center,5.58,Made,11.0,,,,,,,,,,,,,,,,
350,PT06M57.00S,2023-10-29T01:29:20.8Z,3,REGULAR,3pt,Jump Shot,[],1631107,28.991458607095925,27.696078431372552,1610612748,63,62,2023-10-29T01:29:26Z,3470000,False,112.0,220.0,1,left,N. Jovic 24' 3PT  (8 PTS) (T. Herro 3 AST),"[1631107, 1629639]",1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,Above the Break 3,24+ Right Center,24.66,Made,8.0,T. Herro,1629639.0,3.0,,,,,,,,,,,,,
352,PT06M31.00S,2023-10-29T01:29:47.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,89.96386333771353,38.23529411764706,1610612750,65,62,2023-10-29T01:29:52Z,3490000,False,-59.0,42.0,1,right,N. Alexander-Walker 7' step back Jump Shot (2 PTS),[1629638],1610612750.0,MIN,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,,In The Paint (Non-RA),0-8 Center,7.21,Made,2.0,,,,,,,,,,,,,,,,
353,PT06M16.00S,2023-10-29T01:30:01.1Z,3,REGULAR,3pt,Jump Shot,[],1631170,19.004599211563733,95.09803921568627,1610612748,65,65,2023-10-29T01:30:05Z,3500000,False,-225.0,126.0,1,left,J. Jaquez Jr. 25' 3PT  (7 PTS) (N. Jovic 2 AST),"[1631170, 1631107]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,Above the Break 3,24+ Left Center,25.84,Made,7.0,N. Jovic,1631107.0,2.0,,,,,,,,,,,,,
355,PT05M59.00S,2023-10-29T01:30:18.6Z,3,REGULAR,3pt,Jump Shot,[],1629638,87.72996057818659,3.431372549019608,1610612750,68,65,2023-10-29T01:30:24Z,3520000,False,-233.0,63.0,1,right,N. Alexander-Walker 24' 3PT  (5 PTS) (A. Edwards 2 AST),"[1629638, 1630162]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,Left Corner 3,24+ Left,24.11,Made,5.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,,
357,PT05M43.00S,2023-10-29T01:30:35.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,18.873193166885677,51.71568627450981,1610612748,68,67,2023-10-29T01:36:20Z,3540000,False,-9.0,125.0,1,left,B. Adebayo 12' fadeaway Jump Shot (16 PTS),[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,,In The Paint (Non-RA),8-16 Center,12.52,Made,16.0,,,,,,,,,,,,,,,,
358,PT05M31.00S,2023-10-29T01:30:49.2Z,3,REGULAR,turnover,traveling,[],203497,,,1610612750,68,67,2023-10-29T01:30:55Z,3550000,False,,,0,,R. Gobert traveling TURNOVER (2 TO),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,2004.0,Mid-Range,8-16 Center,,,,,,,,,,,2.0,,,,,,,,
359,PT05M31.00S,2023-10-29T01:30:54.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,68,67,2023-10-29T01:30:54Z,3560000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT05M31.00S,2023-10-29T01:33:23.9Z,3,REGULAR,substitution,out,[],1626157,,,1610612748,68,67,2023-10-29T01:33:43Z,3570000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT05M31.00S,2023-10-29T01:33:23.9Z,3,REGULAR,substitution,out,[],1631107,,,1610612748,68,67,2023-10-29T01:33:43Z,3580000,False,,,0,,SUB out: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT05M31.00S,2023-10-29T01:33:23.9Z,3,REGULAR,substitution,in,[],1629675,,,1610612748,68,67,2023-10-29T01:33:43Z,3590000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT05M31.00S,2023-10-29T01:33:23.9Z,3,REGULAR,substitution,in,[],1629130,,,1610612748,68,67,2023-10-29T01:33:43Z,3600000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT05M16.00S,2023-10-29T01:34:09.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,16.63929040735874,44.6078431372549,1610612748,68,67,2023-10-29T01:34:15Z,3610000,False,27.0,104.0,1,left,MISS T. Herro 10' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,In The Paint (Non-RA),8-16 Center,10.74,Missed,,,,,,,,,,,,,,,,,
366,PT05M14.00S,2023-10-29T01:34:11.0Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,68,67,2023-10-29T01:34:15Z,3620000,False,,,0,,R. Gobert REBOUND (Off:2 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,365.0,10.0,8.0,2.0,,,,,,,,,
367,PT05M00.00S,2023-10-29T01:34:25.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,88.25558475689881,50.245098039215684,1610612750,68,67,2023-10-29T01:34:30Z,3630000,False,1.0,58.0,1,right,MISS A. Edwards floating Shot,[1630162],1610612750.0,MIN,floating,,,Edwards,A. Edwards,,,,,,In The Paint (Non-RA),0-8 Center,5.79,Missed,,,,,,,,,,,,,,,,,
368,PT04M56.00S,2023-10-29T01:34:29.8Z,3,REGULAR,rebound,defensive,[],1631170,,,1610612748,68,67,2023-10-29T01:34:30Z,3640000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,367.0,2.0,2.0,0.0,,,,,,,,,
369,PT04M47.00S,2023-10-29T01:34:38.3Z,3,REGULAR,3pt,Jump Shot,[],1629639,31.882391590013142,28.186274509803923,1610612748,68,70,2023-10-29T01:34:44Z,3650000,False,109.0,247.0,1,left,T. Herro 27' 3PT pullup (18 PTS) (B. Adebayo 2 AST),"[1629639, 1628389]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,Above the Break 3,24+ Right Center,27.02,Made,18.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,,,,
371,PT04M33.00S,2023-10-29T01:34:52.5Z,3,REGULAR,3pt,Jump Shot,[],1629675,75.1149802890933,13.23529411764706,1610612750,68,70,2023-10-29T01:34:57Z,3670000,False,-184.0,181.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,
372,PT04M31.00S,2023-10-29T01:34:54.5Z,3,REGULAR,rebound,defensive,[],1631170,,,1610612748,68,70,2023-10-29T01:34:57Z,3680000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:3),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,Above the Break 3,24+ Left Center,,,,,,,371.0,3.0,3.0,0.0,,,,,,,,,
373,PT04M11.00S,2023-10-29T01:35:14.5Z,3,REGULAR,turnover,bad pass,[],1631170,,,1610612748,68,70,2023-10-29T01:35:19Z,3690000,False,,,0,,J. Jaquez Jr. bad pass TURNOVER (3 TO),"[1631170, 1629675]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,Reid,1629675.0,,,,,,
374,PT04M11.00S,2023-10-29T01:35:14.5Z,3,REGULAR,steal,,[],1629675,,,1610612750,68,70,2023-10-29T01:35:16Z,3700000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
375,PT04M07.00S,2023-10-29T01:35:19.2Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203497,95.3515111695138,52.20588235294118,1610612750,70,70,2023-10-29T01:37:51Z,3710000,False,11.0,-9.0,1,right,R. Gobert running alley-oop DUNK (10 PTS) (A. Edwards 3 AST),"[203497, 1630162]",1610612750.0,MIN,running alley-oop,,,Gobert,R. Gobert,,,,,,Restricted Area,0-8 Center,1.41,Made,10.0,A. Edwards,1630162.0,3.0,,,,,,,,,,,,,
377,PT03M59.00S,2023-10-29T01:35:30.2Z,3,REGULAR,foul,personal,[],201144,,,1610612748,70,70,2023-10-29T01:35:39Z,3730000,False,,,0,,M. Conley personal FOUL (1 PF),"[201144, 1631170]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,1627534.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Jaquez Jr.,1631170.0,,
379,PT03M59.00S,2023-10-29T01:35:36.9Z,3,REGULAR,substitution,out,[],1629638,,,1610612748,70,70,2023-10-29T01:35:45Z,3750000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT03M59.00S,2023-10-29T01:35:36.9Z,3,REGULAR,substitution,out,[],201144,,,1610612748,70,70,2023-10-29T01:35:45Z,3760000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT03M59.00S,2023-10-29T01:35:36.9Z,3,REGULAR,substitution,out,[],1631170,,,1610612748,70,70,2023-10-29T01:35:45Z,3770000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT03M59.00S,2023-10-29T01:35:36.9Z,3,REGULAR,substitution,out,[],1628389,,,1610612748,70,70,2023-10-29T01:35:45Z,3780000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT03M59.00S,2023-10-29T01:35:36.9Z,3,REGULAR,substitution,in,[],203937,,,1610612748,70,70,2023-10-29T01:35:45Z,3790000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT03M59.00S,2023-10-29T01:35:36.9Z,3,REGULAR,substitution,in,[],1629003,,,1610612748,70,70,2023-10-29T01:35:45Z,3800000,False,,,0,,SUB in: S. Milton,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT03M59.00S,2023-10-29T01:35:36.9Z,3,REGULAR,substitution,in,[],1628418,,,1610612748,70,70,2023-10-29T01:35:45Z,3810000,False,,,0,,SUB in: T. Bryant,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT03M59.00S,2023-10-29T01:35:36.9Z,3,REGULAR,substitution,in,[],1631288,,,1610612748,70,70,2023-10-29T01:35:45Z,3820000,False,,,0,,SUB in: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT03M50.00S,2023-10-29T01:36:03.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,17.69053876478318,36.27450980392157,1610612748,70,70,2023-10-29T01:36:10Z,3830000,False,69.0,114.0,1,left,MISS K. Lowry 13' pullup Shot,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,,In The Paint (Non-RA),8-16 Right,13.29,Missed,,,,,,,,,,,,,,,,,
388,PT03M46.00S,2023-10-29T01:36:07.2Z,3,REGULAR,rebound,offensive,[],1631288,,,1610612748,70,70,2023-10-29T01:36:10Z,3840000,False,,,0,,J. Cain REBOUND (Off:2 Def:1),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,387.0,3.0,1.0,2.0,,,,,,,,,
389,PT03M43.00S,2023-10-29T01:36:12.0Z,3,REGULAR,turnover,out-of-bounds,[],200768,,,1610612748,70,70,2023-10-29T01:36:19Z,3850000,False,,,0,,K. Lowry lost ball out-of-bounds TURNOVER (2 TO),[200768],1610612748.0,MIA,lost ball,,,Lowry,K. Lowry,,,,,1628480.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,,,,,,
390,PT03M31.00S,2023-10-29T01:36:35.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203937,86.28449408672799,50.49019607843137,1610612750,72,70,2023-10-29T01:39:18Z,3860000,False,2.0,76.0,1,right,K. Anderson 7' driving floating Jump Shot (10 PTS) (S. Milton 2 AST),"[203937, 1629003]",1610612750.0,MIN,driving floating,,,Anderson,K. Anderson,,,,,,In The Paint (Non-RA),0-8 Center,7.64,Made,10.0,S. Milton,1629003.0,2.0,,,,,,,,,,,,,
392,PT03M30.00S,2023-10-29T01:36:45.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,72,70,2023-10-29T01:37:04Z,3880000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT03M30.00S,2023-10-29T01:37:09.2Z,3,REGULAR,substitution,out,[],203497,,,1610612748,72,70,2023-10-29T01:39:11Z,3890000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT03M30.00S,2023-10-29T01:37:09.2Z,3,REGULAR,substitution,in,[],1626157,,,1610612748,72,70,2023-10-29T01:39:11Z,3900000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT03M09.00S,2023-10-29T01:39:55.3Z,3,REGULAR,turnover,bad pass,[],200768,,,1610612748,72,70,2023-10-29T01:39:59Z,3910000,False,,,0,,K. Lowry bad pass TURNOVER (3 TO),"[200768, 203937]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Mid-Range,8-16 Center,,,,,,,,,,,3.0,Anderson,203937.0,,,,,,
396,PT03M09.00S,2023-10-29T01:39:55.3Z,3,REGULAR,steal,,[],203937,,,1610612750,72,70,2023-10-29T01:39:57Z,3920000,False,,,0,,K. Anderson STEAL (2 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,
397,PT03M04.00S,2023-10-29T01:40:01.0Z,3,REGULAR,turnover,out-of-bounds,[],203937,,,1610612750,72,70,2023-10-29T01:40:07Z,3930000,False,,,0,,K. Anderson bad pass out-of-bounds TURNOVER (2 TO),[203937],1610612750.0,MIN,bad pass,,,Anderson,K. Anderson,,,,,1627534.0,Mid-Range,16-24 Left Center,,,,,,,,,,,2.0,,,,,,,,
398,PT02M49.00S,2023-10-29T01:40:22.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629639,6.783837056504599,66.42156862745098,1610612748,72,70,2023-10-29T01:41:01Z,3940000,False,-82.0,11.0,1,left,MISS T. Herro 8' floating Shot,[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,,Mid-Range,8-16 Left,8.29,Missed,,,,,,,,,,,,,,,,,
399,PT02M48.00S,2023-10-29T01:40:23.7Z,3,REGULAR,rebound,offensive,[],1628418,,,1610612748,72,70,2023-10-29T01:41:17Z,3950000,False,,,0,,T. Bryant REBOUND (Off:3 Def:2),[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,Mid-Range,8-16 Left,,,,,,,398.0,5.0,2.0,3.0,,,,,,,,,
400,PT02M47.00S,2023-10-29T01:40:30.1Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628418,5.590000152587891,50.0,1610612748,72,72,2023-10-29T01:41:22Z,3960000,False,0.0,0.0,1,left,T. Bryant tip DUNK (4 PTS),[1628418],1610612748.0,MIA,tip,,,Bryant,T. Bryant,,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,
401,PT02M32.00S,2023-10-29T01:40:38.7Z,3,REGULAR,2pt,Jump Shot,[],1626157,77.08607095926413,47.549019607843135,1610612750,72,72,2023-10-29T01:40:43Z,3970000,False,-12.0,163.0,1,right,MISS K. Towns 16' turnaround Shot,[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,,Mid-Range,16-24 Center,16.34,Missed,,,,,,,,,,,,,,,,,
402,PT02M29.00S,2023-10-29T01:40:41.7Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,72,72,2023-10-29T01:40:43Z,3980000,False,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Mid-Range,16-24 Center,,,,,,,401.0,3.0,3.0,0.0,,,,,,,,,
403,PT02M25.00S,2023-10-29T01:40:45.6Z,3,REGULAR,3pt,Jump Shot,[],1629130,36.08738501971091,41.17647058823529,1610612748,72,72,2023-10-29T01:40:52Z,3990000,False,44.0,287.0,1,left,MISS D. Robinson 29' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Above the Break 3,24+ Center,29.01,Missed,,,,,,,,,,,,,,,,,
404,PT02M23.00S,2023-10-29T01:40:47.6Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,72,72,2023-10-29T01:40:52Z,4000000,False,,,0,,K. Towns REBOUND (Off:0 Def:8),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Above the Break 3,24+ Center,,,,,,,403.0,8.0,8.0,0.0,,,,,,,,,
405,PT02M09.00S,2023-10-29T01:41:02.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,91.40932982917214,53.431372549019606,1610612750,74,72,2023-10-29T01:41:14Z,4010000,False,17.0,28.0,1,right,N. Reid Hook (14 PTS) (A. Edwards 4 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Restricted Area,0-8 Center,3.31,Made,14.0,A. Edwards,1630162.0,4.0,,,,,,,,,,,,,
407,PT01M47.00S,2023-10-29T01:41:25.0Z,3,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612748,74,72,2023-10-29T01:41:33Z,4030000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Bryant 2 FT),"[1629675, 1628418]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,1628480.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Bryant,1628418.0,,
409,PT01M47.00S,2023-10-29T01:42:01.1Z,3,REGULAR,freethrow,1 of 2,[],1628418,,,1610612748,74,72,2023-10-29T01:42:01Z,4050000,False,,,0,,MISS T. Bryant Free Throw 1 of 2,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
410,PT01M47.00S,2023-10-29T01:42:01.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,74,72,2023-10-29T01:42:01Z,4060000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,409.0,,,,,,,,,,,,
411,PT01M47.00S,2023-10-29T01:42:01.8Z,3,REGULAR,substitution,out,[],1630162,,,1610612748,74,72,2023-10-29T01:42:11Z,4070000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT01M47.00S,2023-10-29T01:42:01.8Z,3,REGULAR,substitution,out,[],200768,,,1610612748,74,72,2023-10-29T01:42:11Z,4080000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT01M47.00S,2023-10-29T01:42:01.8Z,3,REGULAR,substitution,in,[],1628972,,,1610612748,74,72,2023-10-29T01:42:11Z,4090000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT01M47.00S,2023-10-29T01:42:01.8Z,3,REGULAR,substitution,in,[],1630696,,,1610612748,74,72,2023-10-29T01:42:11Z,4100000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT01M47.00S,2023-10-29T01:42:23.8Z,3,REGULAR,freethrow,2 of 2,[],1628418,,,1610612748,74,73,2023-10-29T01:42:23Z,4110000,False,,,0,,T. Bryant Free Throw 2 of 2 (5 PTS),[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
416,PT01M29.00S,2023-10-29T01:42:46.2Z,3,REGULAR,foul,personal,['2freethrow'],1629639,,,1610612750,74,73,2023-10-29T01:42:51Z,4120000,False,,,0,,T. Herro shooting personal FOUL (1 PF) (Anderson 2 FT),"[1629639, 203937]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,1628480.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Anderson,203937.0,,
419,PT01M29.00S,2023-10-29T01:43:46.2Z,3,REGULAR,freethrow,1 of 2,[],203937,,,1610612750,75,73,2023-10-29T01:43:46Z,4150000,False,,,0,,K. Anderson Free Throw 1 of 2 (11 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,
420,PT01M29.00S,2023-10-29T01:44:13.1Z,3,REGULAR,freethrow,2 of 2,[],203937,,,1610612750,76,73,2023-10-29T01:44:13Z,4160000,False,,,0,,K. Anderson Free Throw 2 of 2 (12 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
