actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
500,PT08M21.00S,2024-03-23T01:51:44.9Z,4,REGULAR,rebound,defensive,[],202694,,,1610612739,84,73,2024-03-23T01:51:44Z,4970000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:7),[202694],1610612739.0,CLE,,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Center,,,,499.0,7.0,7.0,0.0,,,,,,,,,,,,
501,PT08M11.00S,2024-03-23T01:51:55.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202684,9.937582128777924,48.529411764705884,1610612739,84,75,2024-03-23T01:51:59Z,4980000,False,7.0,41.0,1,left,T. Thompson Hook (5 PTS) (C. LeVert 5 AST),"[202684, 1627747]",1610612739.0,CLE,,,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,4.16,Made,5.0,,,,,,,,,,,,,,C. LeVert,1627747.0,5.0
503,PT07M56.00S,2024-03-23T01:52:10.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203937,90.09526938239159,49.50980392156863,1610612750,84,75,2024-03-23T02:00:14Z,5000000,False,-2.0,41.0,1,right,MISS K. Anderson driving Layup,[203937],1610612750.0,MIN,,driving,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,,,,,,,,,
504,PT07M54.00S,2024-03-23T01:52:12.4Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,84,75,2024-03-23T01:52:16Z,5010000,False,,,0,,C. LeVert REBOUND (Off:1 Def:4),[1627747],1610612739.0,CLE,,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,503.0,5.0,4.0,1.0,,,,,,,,,,,,
506,PT07M44.00S,2024-03-23T01:52:26.8Z,4,REGULAR,substitution,out,[],1629675,,,1610612739,84,75,2024-03-23T01:52:35Z,5030000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT07M44.00S,2024-03-23T01:52:26.8Z,4,REGULAR,substitution,in,[],203497,,,1610612739,84,75,2024-03-23T01:52:35Z,5040000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT07M40.00S,2024-03-23T01:52:45.3Z,4,REGULAR,3pt,Jump Shot,[],1627747,13.485545335085414,4.166666666666666,1610612739,84,75,2024-03-23T01:52:49Z,5050000,False,229.0,74.0,1,left,MISS C. LeVert 24' 3PT,[1627747],1610612739.0,CLE,,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,24.09,Missed,,,,,,,,,,,,,,,,,
509,PT07M38.00S,2024-03-23T01:52:47.3Z,4,REGULAR,rebound,defensive,[],201144,,,1610612750,84,75,2024-03-23T01:52:49Z,5060000,False,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,,,,508.0,2.0,2.0,0.0,,,,,,,,,,,,
510,PT07M31.00S,2024-03-23T01:52:54.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201144,91.40932982917214,47.30392156862745,1610612750,86,75,2024-03-23T01:53:00Z,5070000,False,-13.0,28.0,1,right,M. Conley driving finger roll Layup (18 PTS),[201144],1610612750.0,MIN,,driving finger roll,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,3.14,Made,18.0,,,,,,,,,,,,,,,,
511,PT07M13.00S,2024-03-23T01:53:11.3Z,4,REGULAR,3pt,Jump Shot,[],1627777,22.815374507227332,85.5392156862745,1610612739,86,75,2024-03-23T01:53:16Z,5080000,False,-178.0,162.0,1,left,MISS G. Niang 24' 3PT,[1627777],1610612739.0,CLE,,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,24.05,Missed,,,,,,,,,,,,,,,,,
512,PT07M10.00S,2024-03-23T01:53:14.3Z,4,REGULAR,rebound,defensive,[],1629162,,,1610612750,86,75,2024-03-23T01:53:16Z,5090000,False,,,0,,J. McLaughlin REBOUND (Off:0 Def:1),[1629162],1610612750.0,MIN,,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Left Center,,,,511.0,1.0,1.0,0.0,,,,,,,,,,,,
513,PT07M08.00S,2024-03-23T01:53:18.2Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203937,93.24901445466492,50.98039215686274,1610612750,88,75,2024-03-23T01:53:42Z,5100000,False,5.0,11.0,1,right,K. Anderson running DUNK (10 PTS) (J. McLaughlin 3 AST),"[203937, 1629162]",1610612750.0,MIN,,running,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,1.2,Made,10.0,,,,,,,,,,,,,,J. McLaughlin,1629162.0,3.0
515,PT06M56.00S,2024-03-23T01:53:32.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,7.30946123521682,64.4607843137255,1610612739,88,77,2024-03-23T02:02:39Z,5135000,False,-72.0,16.0,1,left,D. Garland 7' driving floating Jump Shot (11 PTS),[1629636],1610612739.0,CLE,,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,7.41,Made,11.0,,,,,,,,,,,,,,,,
517,PT06M40.00S,2024-03-23T01:54:27.2Z,4,REGULAR,3pt,Jump Shot,[],201144,69.46452036793693,28.431372549019606,1610612750,88,77,2024-03-23T02:04:13Z,5140000,False,-108.0,235.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612750.0,MIN,,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,25.81,Missed,,,,,,,,,,,,,,,,,
518,PT06M39.00S,2024-03-23T01:54:28.2Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612739,88,77,2024-03-23T01:57:55Z,5150000,False,,,0,,G. Niang REBOUND (Off:1 Def:2),[1627777],1610612739.0,CLE,,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,,517.0,3.0,2.0,1.0,,,,,,,,,,,,
519,PT06M37.00S,2024-03-23T01:54:39.5Z,4,REGULAR,foul,personal,['2freethrow'],203497,,,1610612739,88,77,2024-03-23T01:56:25Z,5160000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Garland 2 FT),"[203497, 1629636]",1610612750.0,MIN,203593.0,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,1.0,1.0,Garland,1629636.0,,,,,,
521,PT06M37.00S,2024-03-23T01:55:13.0Z,4,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,88,78,2024-03-23T01:56:14Z,5180000,False,,,0,,D. Garland Free Throw 1 of 2 (12 PTS),[1629636],1610612739.0,CLE,,,,,Garland,D. Garland,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
522,PT06M37.00S,2024-03-23T01:55:14.9Z,4,REGULAR,substitution,out,[],203937,,,1610612739,88,78,2024-03-23T01:55:27Z,5190000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT06M37.00S,2024-03-23T01:55:14.9Z,4,REGULAR,substitution,out,[],201144,,,1610612739,88,78,2024-03-23T01:55:27Z,5200000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT06M37.00S,2024-03-23T01:55:14.9Z,4,REGULAR,substitution,out,[],1627747,,,1610612739,88,78,2024-03-23T01:55:27Z,5210000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT06M37.00S,2024-03-23T01:55:14.9Z,4,REGULAR,substitution,in,[],1630183,,,1610612739,88,78,2024-03-23T01:55:27Z,5220000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT06M37.00S,2024-03-23T01:55:14.9Z,4,REGULAR,substitution,in,[],1630162,,,1610612739,88,78,2024-03-23T01:55:27Z,5230000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT06M37.00S,2024-03-23T01:55:14.9Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,88,78,2024-03-23T01:55:27Z,5240000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT06M37.00S,2024-03-23T01:55:13.0Z,4,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,88,79,2024-03-23T01:56:14Z,5250000,False,,,0,,D. Garland Free Throw 2 of 2 (13 PTS),[1629636],1610612739.0,CLE,,,,,Garland,D. Garland,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,
529,PT06M14.00S,2024-03-23T01:56:10.5Z,4,REGULAR,turnover,lost ball,[],1630183,,,1610612750,88,79,2024-03-23T01:56:37Z,5260000,False,,,0,,J. McDaniels lost ball TURNOVER (3 TO),"[1630183, 1627777]",1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,3.0,Niang,1627777.0,,,
530,PT06M14.00S,2024-03-23T01:56:10.5Z,4,REGULAR,steal,,[],1627777,,,1610612739,88,79,2024-03-23T01:56:13Z,5270000,False,,,0,,G. Niang STEAL (1 STL),[1627777],1610612739.0,CLE,,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
531,PT06M14.00S,2024-03-23T01:56:30.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,88,79,2024-03-23T01:56:30Z,5280000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT06M00.00S,2024-03-23T01:59:25.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,21.632720105124836,27.450980392156865,1610612739,88,81,2024-03-23T01:59:29Z,5290000,False,113.0,151.0,1,left,D. Garland 18' pullup Jump Shot (15 PTS) (T. Thompson 1 AST),"[1629636, 202684]",1610612739.0,CLE,,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,18.83,Made,15.0,,,,,,,,,,,,,,T. Thompson,202684.0,1.0
534,PT05M40.00S,2024-03-23T01:59:44.2Z,4,REGULAR,3pt,Jump Shot,[],1629638,68.28186596583443,42.15686274509804,1610612750,88,81,2024-03-23T01:59:48Z,5310000,False,-39.0,246.0,1,right,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,24.88,Missed,,,,,,,,,,,,,,,,,
535,PT05M38.00S,2024-03-23T01:59:46.2Z,4,REGULAR,rebound,defensive,[],202684,,,1610612739,88,81,2024-03-23T01:59:48Z,5320000,False,,,0,,T. Thompson REBOUND (Off:2 Def:5),[202684],1610612739.0,CLE,,,,,Thompson,T. Thompson,,,,,Above the Break 3,24+ Center,,,,534.0,7.0,5.0,2.0,,,,,,,,,,,,
536,PT05M17.00S,2024-03-23T02:00:07.3Z,4,REGULAR,3pt,Jump Shot,[],202694,27.020367936925098,22.54901960784314,1610612739,88,81,2024-03-23T02:06:20Z,5330000,False,137.0,201.0,1,left,MISS M. Morris Sr. 24' step back 3PT,[202694],1610612739.0,CLE,,step back,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,24.38,Missed,,,,,,,,,,,,,,,,,
537,PT05M14.00S,2024-03-23T02:00:10.3Z,4,REGULAR,rebound,defensive,[],1629162,,,1610612750,88,81,2024-03-23T02:00:12Z,5340000,False,,,0,,J. McLaughlin REBOUND (Off:0 Def:2),[1629162],1610612750.0,MIN,,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Right Center,,,,536.0,2.0,2.0,0.0,,,,,,,,,,,,
538,PT04M57.00S,2024-03-23T02:00:27.8Z,4,REGULAR,3pt,Jump Shot,[],1630183,82.60512483574244,94.85294117647058,1610612750,91,81,2024-03-23T02:00:32Z,5350000,False,224.0,111.0,1,right,J. McDaniels 25' 3PT  (12 PTS) (J. McLaughlin 4 AST),"[1630183, 1629162]",1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,25.03,Made,12.0,,,,,,,,,,,,,,J. McLaughlin,1629162.0,4.0
540,PT04M44.00S,2024-03-23T02:00:43.7Z,4,REGULAR,foul,personal,[],1629638,,,1610612739,91,81,2024-03-23T02:00:52Z,5370000,False,,,0,,N. Alexander-Walker personal FOUL (4 PF),"[1629638, 1629636]",1610612750.0,MIN,1830.0,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,4.0,0.0,Garland,1629636.0,,,,,,
542,PT04M44.00S,2024-03-23T02:00:48.5Z,4,REGULAR,substitution,out,[],1629638,,,1610612739,91,81,2024-03-23T02:00:59Z,5390000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT04M44.00S,2024-03-23T02:00:48.5Z,4,REGULAR,substitution,out,[],202684,,,1610612739,91,81,2024-03-23T02:00:59Z,5400000,False,,,0,,SUB out: T. Thompson,[202684],1610612739.0,CLE,,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT04M44.00S,2024-03-23T02:00:48.5Z,4,REGULAR,substitution,out,[],202694,,,1610612739,91,81,2024-03-23T02:00:59Z,5410000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612739.0,CLE,,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT04M44.00S,2024-03-23T02:00:48.5Z,4,REGULAR,substitution,in,[],1629675,,,1610612739,91,81,2024-03-23T02:00:59Z,5420000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT04M44.00S,2024-03-23T02:00:48.5Z,4,REGULAR,substitution,in,[],1627747,,,1610612739,91,81,2024-03-23T02:00:59Z,5430000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT04M44.00S,2024-03-23T02:00:48.5Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,91,81,2024-03-23T02:00:59Z,5440000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT04M35.00S,2024-03-23T02:01:15.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,15.325229960578188,54.41176470588235,1610612739,91,83,2024-03-23T02:07:26Z,5450000,False,-22.0,92.0,1,left,D. Garland 9' driving floating Jump Shot (17 PTS),[1629636],1610612739.0,CLE,,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,9.42,Made,17.0,,,,,,,,,,,,,,,,
549,PT04M17.00S,2024-03-23T02:01:33.5Z,4,REGULAR,3pt,Jump Shot,[],1630183,90.62089356110381,4.6568627450980395,1610612750,94,83,2024-03-23T02:01:38Z,5460000,False,-227.0,36.0,1,right,J. McDaniels 3PT  (15 PTS) (A. Edwards 4 AST),"[1630183, 1630162]",1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,22.95,Made,15.0,,,,,,,,,,,,,,A. Edwards,1630162.0,4.0
551,PT04M00.00S,2024-03-23T02:01:50.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,13.354139290407357,57.59803921568627,1610612739,94,85,2024-03-23T02:08:19Z,5480000,False,-38.0,73.0,1,left,G. Niang 8' driving floating Jump Shot (10 PTS) (D. Garland 4 AST),"[1627777, 1629636]",1610612739.0,CLE,,driving floating,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,8.23,Made,10.0,,,,,,,,,,,,,,D. Garland,1629636.0,4.0
553,PT03M59.00S,2024-03-23T02:01:57.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,94,85,2024-03-23T02:01:57Z,5500000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT03M59.00S,2024-03-23T02:02:59.6Z,4,REGULAR,substitution,out,[],1629162,,,1610612750,94,85,2024-03-23T02:03:25Z,5510000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT03M59.00S,2024-03-23T02:02:59.6Z,4,REGULAR,substitution,in,[],201144,,,1610612750,94,85,2024-03-23T02:03:25Z,5520000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT03M48.00S,2024-03-23T02:03:39.5Z,4,REGULAR,2pt,Jump Shot,[],201144,87.59855453350855,10.049019607843137,1610612750,94,85,2024-03-23T02:03:44Z,5540000,False,-200.0,64.0,1,right,MISS M. Conley 20' Jump Shot,[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Left,20.98,Missed,,,,,,,,,,,,,,,,,
558,PT03M46.00S,2024-03-23T02:03:41.2Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,94,85,2024-03-23T02:03:41Z,5550000,False,,,0,,R. Gobert REBOUND (Off:6 Def:9),[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Left,,,,557.0,15.0,9.0,6.0,,,,,,,,,,,,
559,PT03M45.00S,2024-03-23T02:03:41.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,92.46057818659659,53.18627450980392,1610612750,94,85,2024-03-23T02:03:47Z,5560000,False,16.0,18.0,1,right,MISS R. Gobert Layup - blocked,"[203497, 1628386]",1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,Allen,1628386.0,,,,,,,,,,
560,PT03M45.00S,2024-03-23T02:03:41.9Z,4,REGULAR,block,,[],1628386,,,1610612750,94,85,2024-03-23T02:03:44Z,5570000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
561,PT03M45.00S,2024-03-23T02:03:41.9Z,4,REGULAR,rebound,offensive,[],1630162,,,1610612750,94,85,2024-03-23T02:03:47Z,5580000,False,,,0,,A. Edwards REBOUND (Off:2 Def:9),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,559.0,11.0,9.0,2.0,,,,,,,,,,,,
562,PT03M42.00S,2024-03-23T02:03:45.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,91.19579500657031,48.69791666666667,1610612750,96,85,2024-03-23T02:04:07Z,5590000,False,-7.0,30.0,1,right,A. Edwards putback Layup (16 PTS),[1630162],1610612750.0,MIN,,putback,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.1,Made,16.0,,,,,,,,,,,,,,,,
563,PT03M17.00S,2024-03-23T02:04:51.9Z,4,REGULAR,foul,personal,['2freethrow'],203497,,,1610612739,96,85,2024-03-23T02:04:59Z,5600000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (Allen 2 FT),"[203497, 1628386]",1610612750.0,MIN,1628953.0,shooting,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,,,,,,,,2.0,1.0,Allen,1628386.0,,,,,,
565,PT03M17.00S,2024-03-23T02:05:27.0Z,4,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,96,86,2024-03-23T02:05:27Z,5620000,False,,,0,,J. Allen Free Throw 1 of 2 (14 PTS),[1628386],1610612739.0,CLE,,,,,Allen,J. Allen,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
566,PT03M17.00S,2024-03-23T02:05:43.9Z,4,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,96,87,2024-03-23T02:05:43Z,5630000,False,,,0,,J. Allen Free Throw 2 of 2 (15 PTS),[1628386],1610612739.0,CLE,,,,,Allen,J. Allen,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,
567,PT03M00.00S,2024-03-23T02:06:04.9Z,4,REGULAR,turnover,bad pass,[],1630183,,,1610612750,96,87,2024-03-23T02:06:08Z,5640000,False,,,0,,J. McDaniels bad pass TURNOVER (4 TO),"[1630183, 1627747]",1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,4.0,LeVert,1627747.0,,,
568,PT03M00.00S,2024-03-23T02:06:04.9Z,4,REGULAR,steal,,[],1627747,,,1610612739,96,87,2024-03-23T02:06:06Z,5650000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,
570,PT02M54.00S,2024-03-23T02:06:10.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628386,8.886333771353483,39.46078431372549,1610612739,96,87,2024-03-23T02:06:14Z,5670000,False,53.0,31.0,1,left,MISS J. Allen 6' Jump Shot - blocked,"[1628386, 1630183]",1610612739.0,CLE,,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,6.11,Missed,,,,,,McDaniels,1630183.0,,,,,,,,,,
571,PT02M54.00S,2024-03-23T02:06:10.5Z,4,REGULAR,block,,[],1630183,,,1610612739,96,87,2024-03-23T02:06:12Z,5680000,False,,,0,,J. McDaniels BLOCK (2 BLK),[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
572,PT02M52.00S,2024-03-23T02:06:12.5Z,4,REGULAR,rebound,offensive,[],1628386,,,1610612739,96,87,2024-03-23T02:06:14Z,5690000,False,,,0,,J. Allen REBOUND (Off:5 Def:8),[1628386],1610612739.0,CLE,,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,570.0,13.0,8.0,5.0,,,,,,,,,,,,
573,PT02M48.00S,2024-03-23T02:06:17.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629636,19.004599211563733,7.598039215686274,1610612739,96,87,2024-03-23T02:06:23Z,5700000,False,212.0,126.0,1,left,MISS D. Garland 24' 3PT,[1629636],1610612739.0,CLE,,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,24.67,Missed,,,,,,,,,,,,,,,,,
574,PT02M43.00S,2024-03-23T02:06:22.2Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,96,87,2024-03-23T02:06:23Z,5710000,False,,,0,,A. Edwards REBOUND (Off:2 Def:10),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,573.0,12.0,10.0,2.0,,,,,,,,,,,,
575,PT02M26.00S,2024-03-23T02:06:38.0Z,4,REGULAR,3pt,Jump Shot,[],1629675,94.1688567674113,94.85294117647058,1610612750,99,87,2024-03-23T02:06:49Z,5720000,False,224.0,2.0,1,right,N. Reid 3PT  (18 PTS) (A. Edwards 5 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,22.43,Made,18.0,,,,,,,,,,,,,,A. Edwards,1630162.0,5.0
577,PT02M25.00S,2024-03-23T02:06:47.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,99,87,2024-03-23T02:06:47Z,5740000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT02M25.00S,2024-03-23T02:07:45.9Z,4,REGULAR,substitution,out,[],1629675,,,1610612739,99,87,2024-03-23T02:08:07Z,5750000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT02M25.00S,2024-03-23T02:07:45.9Z,4,REGULAR,substitution,in,[],203937,,,1610612739,99,87,2024-03-23T02:08:07Z,5760000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT02M13.00S,2024-03-23T02:08:30.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,10.988830486202366,38.72549019607843,1610612739,99,89,2024-03-23T02:08:36Z,5770000,False,56.0,51.0,1,left,D. Garland 7' step back Jump Shot (19 PTS) (C. LeVert 6 AST),"[1629636, 1627747]",1610612739.0,CLE,,step back,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,7.59,Made,19.0,,,,,,,,,,,,,,C. LeVert,1627747.0,6.0
582,PT01M51.00S,2024-03-23T02:08:54.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.46057818659659,50.0,1610612750,101,89,2024-03-23T02:08:59Z,5790000,False,0.0,18.0,1,right,R. Gobert alley-oop DUNK (9 PTS) (M. Conley 6 AST),"[203497, 201144]",1610612750.0,MIN,,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.84,Made,9.0,,,,,,,,,,,,,,M. Conley,201144.0,6.0
584,PT01M40.00S,2024-03-23T02:09:07.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,9.543363994743759,38.23529411764706,1610612739,101,89,2024-03-23T02:13:40Z,5810000,False,59.0,37.0,1,left,MISS I. Okoro 6' driving Layup,[1630171],1610612739.0,CLE,,driving,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,6.96,Missed,,,,,,,,,,,,,,,,,
585,PT01M36.00S,2024-03-23T02:09:11.0Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,101,89,2024-03-23T02:09:15Z,5820000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:2),[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,584.0,4.0,2.0,2.0,,,,,,,,,,,,
