actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
334,PT00M46.10S,2024-01-21T02:05:54.8Z,2,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,53,55,2024-01-21T02:06:07Z,3295000,False,,,0,,K. Towns technical Free Throw 1 of 1 (9 PTS),[1626157],1610612750.0,MIN,technical,,,Towns,K. Towns,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
335,PT00M35.70S,2024-01-21T02:06:24.1Z,2,REGULAR,turnover,lost ball,[],1630162,,,1610612750,53,55,2024-01-21T02:06:27Z,3320000,False,,,0,,A. Edwards lost ball TURNOVER (2 TO),"[1630162, 1629652]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,,,,,,,,2.0,Dort,1629652.0,,,,,,,,,,
336,PT00M35.70S,2024-01-21T02:06:24.1Z,2,REGULAR,steal,,[],1629652,,,1610612760,53,55,2024-01-21T02:06:25Z,3330000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
337,PT00M29.30S,2024-01-21T02:06:32.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612760,53,55,2024-01-21T02:06:42Z,3340000,False,,,0,,K. Towns shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1626157, 1628983]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,2882.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
339,PT00M29.30S,2024-01-21T02:06:56.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,53,56,2024-01-21T02:06:56Z,3360000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (17 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
340,PT00M29.30S,2024-01-21T02:07:00.4Z,2,REGULAR,substitution,out,[],1626157,,,1610612760,53,56,2024-01-21T02:07:04Z,3370000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M29.30S,2024-01-21T02:07:00.4Z,2,REGULAR,substitution,in,[],1629675,,,1610612760,53,56,2024-01-21T02:07:04Z,3380000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M29.30S,2024-01-21T02:07:20.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,53,57,2024-01-21T02:07:20Z,3390000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (18 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
343,PT00M14.20S,2024-01-21T02:07:38.0Z,2,REGULAR,3pt,Jump Shot,[],201144,24.129434954007884,14.950980392156863,1610612750,53,57,2024-01-21T02:08:08Z,3400000,False,175.0,174.0,1,left,MISS M. Conley 24' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,24.71,,,,,,,,,
344,PT00M11.30S,2024-01-21T02:07:43.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,53,57,2024-01-21T02:07:43Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,343.0,,,,,
345,PT00M11.30S,2024-01-21T02:07:45.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630198,,,1610612750,53,57,2024-01-21T02:07:52Z,3420000,False,,,0,,I. Joe loose ball personal FOUL (1 PF) (Gobert 2 FT),"[1630198, 203497]",1610612760.0,OKC,loose ball,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,1628480.0,1.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
347,PT00M11.30S,2024-01-21T02:08:12.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,53,57,2024-01-21T02:08:12Z,3440000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
348,PT00M11.30S,2024-01-21T02:08:12.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,53,57,2024-01-21T02:08:12Z,3450000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,,,,,
349,PT00M11.30S,2024-01-21T02:08:12.6Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,53,57,2024-01-21T02:08:16Z,3460000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M11.30S,2024-01-21T02:08:12.6Z,2,REGULAR,substitution,in,[],203937,,,1610612750,53,57,2024-01-21T02:08:16Z,3470000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT00M11.30S,2024-01-21T02:08:33.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,54,57,2024-01-21T02:08:33Z,3480000,False,,,0,,R. Gobert Free Throw 2 of 2 (4 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
352,PT00M01.20S,2024-01-21T02:08:45.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,89.83245729303549,59.55882352941176,1610612760,54,57,2024-01-21T02:08:50Z,3490000,False,48.0,43.0,1,right,MISS J. Williams 6' driving finger roll Layup,[1631114],1610612760.0,OKC,driving finger roll,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,6.44,,,,,,,,,
353,PT00M01.20S,2024-01-21T02:08:45.2Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,54,57,2024-01-21T02:08:50Z,3500000,False,,,0,,R. Gobert REBOUND (Off:2 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,352.0,7.0,5.0,2.0,,
354,PT00M00.00S,2024-01-21T02:08:50.5Z,2,REGULAR,period,end,[],0,,,1610612750,54,57,2024-01-21T02:08:50Z,3510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2024-01-21T02:23:23.0Z,3,REGULAR,substitution,out,['startperiod'],1629638,,,1610612750,54,57,2024-01-21T02:23:55Z,3520000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2024-01-21T02:23:23.0Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612750,54,57,2024-01-21T02:23:55Z,3530000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2024-01-21T02:23:23.0Z,3,REGULAR,substitution,out,['startperiod'],1630198,,,1610612750,54,57,2024-01-21T02:23:55Z,3540000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2024-01-21T02:23:23.0Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,54,57,2024-01-21T02:23:55Z,3550000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2024-01-21T02:23:23.0Z,3,REGULAR,substitution,in,['startperiod'],1626157,,,1610612750,54,57,2024-01-21T02:23:55Z,3560000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2024-01-21T02:23:23.0Z,3,REGULAR,substitution,in,['startperiod'],1630581,,,1610612750,54,57,2024-01-21T02:23:55Z,3570000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2024-01-21T02:24:03.8Z,3,REGULAR,period,start,[],0,,,1610612750,54,57,2024-01-21T02:24:03Z,3580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M43.00S,2024-01-21T02:24:20.2Z,3,REGULAR,3pt,Jump Shot,[],201144,92.9862023653088,96.56862745098039,1610612750,54,57,2024-01-21T02:24:25Z,3590000,False,233.0,13.0,1,right,MISS M. Conley 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.32,,,,,,,,,
363,PT11M39.00S,2024-01-21T02:24:24.2Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,54,57,2024-01-21T02:24:25Z,3600000,False,,,0,,J. Giddey REBOUND (Off:0 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,362.0,6.0,6.0,0.0,,
364,PT11M25.00S,2024-01-21T02:24:39.9Z,3,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,54,57,2024-01-21T02:24:53Z,3610000,False,,,0,,S. Gilgeous-Alexander lost ball out-of-bounds TURNOVER (2 TO),[1628983],1610612760.0,OKC,lost ball,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,1628480.0,,,,,,,2.0,,,,,,,,,,,,
366,PT11M16.00S,2024-01-21T02:24:52.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,94.56307490144546,4.411764705882353,1610612750,57,57,2024-01-21T02:24:57Z,3620000,False,-228.0,-1.0,1,right,J. McDaniels 3PT  (15 PTS) (M. Conley 3 AST),"[1630183, 201144]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,,,,Made,15.0,,,,22.79,M. Conley,201144.0,3.0,,,,,,
368,PT11M03.00S,2024-01-21T02:25:05.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,12.434296977660972,52.20588235294118,1610612760,57,59,2024-01-21T02:25:09Z,3640000,False,-11.0,64.0,1,left,L. Dort 6' pullup Jump Shot (10 PTS),[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,10.0,,,,6.53,,,,,,,,,
369,PT10M47.00S,2024-01-21T02:25:21.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.59198423127464,50.49019607843137,1610612750,59,59,2024-01-21T02:25:25Z,3650000,False,2.0,17.0,1,right,R. Gobert cutting DUNK (6 PTS) (K. Towns 2 AST),"[203497, 1626157]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,1.73,K. Towns,1626157.0,2.0,,,,,,
371,PT10M21.00S,2024-01-21T02:25:47.1Z,3,REGULAR,3pt,Jump Shot,[],1628983,20.71287779237845,90.44117647058823,1610612760,59,59,2024-01-21T02:27:30Z,3670000,False,-202.0,142.0,1,left,MISS S. Gilgeous-Alexander 24' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,24.72,,,,,,,,,
372,PT10M18.00S,2024-01-21T02:25:50.1Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,59,59,2024-01-21T02:25:52Z,3680000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,371.0,2.0,2.0,0.0,,
373,PT10M12.00S,2024-01-21T02:25:57.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.32917214191852,50.98039215686274,1610612750,59,59,2024-01-21T02:26:04Z,3690000,False,5.0,20.0,1,right,MISS R. Gobert DUNK - blocked,"[203497, 1631096]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.02,,,,,,,,Holmgren,1631096.0
374,PT10M12.00S,2024-01-21T02:25:57.3Z,3,REGULAR,block,,[],1631096,,,1610612750,59,59,2024-01-21T02:26:01Z,3700000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
375,PT10M12.00S,2024-01-21T02:25:57.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,59,59,2024-01-21T02:26:04Z,3710000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,373.0,,,,,
377,PT10M07.00S,2024-01-21T02:26:19.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626157,72.35545335085413,22.794117647058822,1610612750,59,59,2024-01-21T02:26:24Z,3730000,False,-136.0,207.0,1,right,MISS K. Towns 24' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,24.8,,,,,,,,,
378,PT10M03.00S,2024-01-21T02:26:23.6Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,59,59,2024-01-21T02:26:24Z,3740000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,377.0,4.0,3.0,1.0,,
379,PT09M57.00S,2024-01-21T02:26:31.5Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612760,59,59,2024-01-21T02:26:38Z,3750000,False,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Holmgren 2 FT),"[1630183, 1631096]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,201245.0,4.0,0.0,Holmgren,1631096.0,,,,,,,,,,,,,,,
381,PT09M57.00S,2024-01-21T02:27:04.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,59,59,2024-01-21T02:27:04Z,3770000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT09M57.00S,2024-01-21T02:29:21.9Z,3,REGULAR,substitution,out,[],1630183,,,1610612760,59,59,2024-01-21T02:29:41Z,3790000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT09M57.00S,2024-01-21T02:29:21.9Z,3,REGULAR,substitution,in,[],203937,,,1610612760,59,59,2024-01-21T02:29:41Z,3800000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT09M57.00S,2024-01-21T02:30:09.7Z,3,REGULAR,freethrow,1 of 2,[],1631096,,,1610612760,59,60,2024-01-21T02:30:09Z,3810000,False,,,0,,C. Holmgren Free Throw 1 of 2 (10 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
386,PT09M57.00S,2024-01-21T02:30:27.1Z,3,REGULAR,freethrow,2 of 2,[],1631096,,,1610612760,59,61,2024-01-21T02:30:27Z,3820000,False,,,0,,C. Holmgren Free Throw 2 of 2 (11 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
387,PT09M42.00S,2024-01-21T02:30:45.3Z,3,REGULAR,2pt,Jump Shot,[],1630162,72.61826544021025,52.20588235294118,1610612750,61,61,2024-01-21T02:30:48Z,3830000,False,11.0,205.0,1,right,A. Edwards 20' pullup Jump Shot (10 PTS) (M. Conley 4 AST),"[1630162, 201144]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,Made,10.0,,,,20.52,M. Conley,201144.0,4.0,,,,,,
389,PT09M21.00S,2024-01-21T02:31:07.5Z,3,REGULAR,3pt,Jump Shot,[],1629652,31.882391590013142,45.34313725490196,1610612760,61,61,2024-01-21T02:31:12Z,3850000,False,23.0,247.0,1,left,MISS L. Dort 24' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,24.83,,,,,,,,,
390,PT09M17.00S,2024-01-21T02:31:11.5Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,61,61,2024-01-21T02:31:12Z,3860000,False,,,0,,R. Gobert REBOUND (Off:2 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,389.0,8.0,6.0,2.0,,
391,PT09M08.00S,2024-01-21T02:31:20.0Z,3,REGULAR,3pt,Jump Shot,[],203937,91.01511169513797,98.0392156862745,1610612750,61,61,2024-01-21T02:31:25Z,3870000,False,240.0,32.0,1,right,MISS K. Anderson 24' 3PT,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,24.23,,,,,,,,,
392,PT09M07.00S,2024-01-21T02:31:21.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,61,61,2024-01-21T02:31:25Z,3880000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,391.0,,,,,
393,PT09M07.00S,2024-01-21T02:31:28.0Z,3,REGULAR,foul,personal,[],1631096,,,1610612750,61,61,2024-01-21T02:31:46Z,3890000,False,,,0,,C. Holmgren loose ball personal FOUL (3 PF),"[1631096, 203497]",1610612760.0,OKC,loose ball,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,2882.0,3.0,1.0,Gobert,203497.0,,,,,,,,,,,,,,,
395,PT09M02.00S,2024-01-21T02:31:51.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201144,68.28186596583443,52.94117647058824,1610612750,64,61,2024-01-21T02:31:55Z,3910000,False,15.0,246.0,1,right,M. Conley 24' 3PT  (3 PTS) (A. Edwards 3 AST),"[201144, 1630162]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,Made,3.0,,,,24.61,A. Edwards,1630162.0,3.0,,,,,,
397,PT08M50.00S,2024-01-21T02:32:03.5Z,3,REGULAR,3pt,Jump Shot,[],1629652,20.18725361366623,9.313725490196079,1610612760,64,61,2024-01-21T02:32:08Z,3930000,False,203.0,137.0,1,left,MISS L. Dort 24' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,24.54,,,,,,,,,
398,PT08M46.00S,2024-01-21T02:32:07.5Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,64,61,2024-01-21T02:32:08Z,3940000,False,,,0,,R. Gobert REBOUND (Off:2 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,397.0,9.0,7.0,2.0,,
399,PT08M36.00S,2024-01-21T02:32:17.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.85479632063075,49.50980392156863,1610612750,66,61,2024-01-21T02:32:20Z,3950000,False,-2.0,15.0,1,right,A. Edwards driving Layup (12 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,,,,1.49,,,,,,,,,
400,PT08M21.00S,2024-01-21T02:32:32.5Z,3,REGULAR,3pt,Jump Shot,[],1630581,4.812746386333772,95.09803921568627,1610612760,66,61,2024-01-21T02:32:41Z,3960000,False,-225.0,-7.0,1,left,MISS J. Giddey 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,22.56,,,,,,,,,
401,PT08M19.00S,2024-01-21T02:32:34.5Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,66,61,2024-01-21T02:32:41Z,3970000,False,,,0,,R. Gobert REBOUND (Off:2 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,400.0,10.0,8.0,2.0,,
402,PT08M10.00S,2024-01-21T02:32:44.3Z,3,REGULAR,foul,offensive,[],203497,,,1610612750,66,61,2024-01-21T02:32:49Z,3980000,False,,,0,,R. Gobert offensive FOUL (3 PF),"[203497, 1629652]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,201245.0,3.0,0.0,Dort,1629652.0,,,,,,,,,,,,,,,
404,PT08M10.00S,2024-01-21T02:32:44.3Z,3,REGULAR,turnover,offensive foul,[],203497,,,1610612750,66,61,2024-01-21T02:32:44Z,4000000,False,,,0,,R. Gobert offensive foul TURNOVER (2 TO),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,201245.0,,,,,,,2.0,,,,,,,,,,,,
405,PT07M58.00S,2024-01-21T02:33:13.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629652,9.806176084099869,54.41176470588235,1610612760,66,61,2024-01-21T02:34:20Z,4010000,False,-22.0,40.0,1,left,MISS L. Dort driving floating Shot - blocked,"[1629652, 1626157]",1610612760.0,OKC,driving floating,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,4.54,,,,,,,,Towns,1626157.0
406,PT07M58.00S,2024-01-21T02:33:13.4Z,3,REGULAR,block,,[],1626157,,,1610612760,66,61,2024-01-21T02:33:15Z,4020000,False,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
407,PT07M55.00S,2024-01-21T02:33:16.4Z,3,REGULAR,rebound,offensive,[],1628983,,,1610612760,66,61,2024-01-21T02:33:16Z,4030000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:0),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,405.0,1.0,0.0,1.0,,
408,PT07M54.00S,2024-01-21T02:33:17.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631114,31.225361366622867,57.84313725490197,1610612760,66,61,2024-01-21T02:33:20Z,4040000,False,-39.0,241.0,1,left,MISS J. Williams 24' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,24.42,,,,,,,,,
409,PT07M51.00S,2024-01-21T02:33:20.4Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,66,61,2024-01-21T02:33:20Z,4050000,False,,,0,,R. Gobert REBOUND (Off:2 Def:9),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,408.0,11.0,9.0,2.0,,
410,PT07M33.00S,2024-01-21T02:33:37.5Z,3,REGULAR,3pt,Jump Shot,[],201144,92.85479632063075,5.637254901960785,1610612750,66,61,2024-01-21T02:33:43Z,4060000,False,-222.0,15.0,1,right,MISS M. Conley 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,22.23,,,,,,,,,
411,PT07M29.00S,2024-01-21T02:33:41.5Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,66,61,2024-01-21T02:33:43Z,4070000,False,,,0,,J. Giddey REBOUND (Off:0 Def:7),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,410.0,7.0,7.0,0.0,,
412,PT07M20.00S,2024-01-21T02:33:51.1Z,3,REGULAR,2pt,Jump Shot,[],1628983,8.886333771353483,28.186274509803923,1610612760,66,61,2024-01-21T02:33:54Z,4080000,False,109.0,31.0,1,left,MISS S. Gilgeous-Alexander 11' pullup Shot - blocked,"[1628983, 201144]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,11.34,,,,,,,,Conley,201144.0
413,PT07M20.00S,2024-01-21T02:33:51.1Z,3,REGULAR,block,,[],201144,,,1610612760,66,61,2024-01-21T02:33:53Z,4090000,False,,,0,,M. Conley BLOCK (1 BLK),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
414,PT07M20.00S,2024-01-21T02:33:51.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,66,61,2024-01-21T02:33:54Z,4100000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,412.0,,,,,
416,PT07M07.00S,2024-01-21T02:34:19.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631114,7.178055190538765,49.754901960784316,1610612760,66,61,2024-01-21T02:34:22Z,4120000,False,1.0,15.0,1,left,MISS J. Williams driving Layup,[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.5,,,,,,,,,
417,PT07M04.00S,2024-01-21T02:34:22.0Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,66,61,2024-01-21T02:34:22Z,4130000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,416.0,3.0,3.0,0.0,,
