actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
164,PT11M25.00S,2023-11-29T01:37:52.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630581,85.67674113009198,50.467218137254896,1610612760,19,29,2023-11-29T01:38:07Z,1610000,False,2.0,82.0,1,right,MISS J. Giddey 8' floating Shot,[1630581],1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,8.21,Missed,,,,,,,,,,,,,,,,,,
165,PT11M22.00S,2023-11-29T01:37:55.2Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612760,19,29,2023-11-29T01:37:58Z,1620000,False,,,0,,J. Giddey REBOUND (Off:1 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Center,,,164.0,3.0,2.0,1.0,,,,,,,,,,,,,,
166,PT11M16.00S,2023-11-29T01:38:01.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631119,93.9060446780552,98.52941176470588,1610612760,19,29,2023-11-29T01:38:04Z,1630000,False,243.0,5.0,1,right,MISS J. Williams 24' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,24.26,Missed,,,,,,,,,,,,,,,,,,
167,PT11M14.00S,2023-11-29T01:38:03.1Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612750,19,29,2023-11-29T01:38:04Z,1640000,False,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,Right Corner 3,24+ Right,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,
168,PT11M02.00S,2023-11-29T01:38:15.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,14.668199737187912,59.31372549019608,1610612750,21,29,2023-11-29T01:38:21Z,1650000,False,-47.0,85.0,1,left,N. Reid 9' driving Layup (2 PTS) (M. Conley 1 AST),"[1629675, 201144]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,9.73,Made,,,,,,,2.0,M. Conley,201144.0,1.0,,,,,,,,
170,PT10M44.00S,2023-11-29T01:38:35.9Z,2,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612760,21,29,2023-11-29T01:38:44Z,1670000,False,,,0,,J. Giddey bad pass out-of-bounds TURNOVER (2 TO),[1630581],1610612760.0,OKC,bad pass,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left Center,,,,,,,202049.0,2.0,,,,,,,,,,,,
171,PT10M33.00S,2023-11-29T01:38:54.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,34.641918528252305,46.32352941176471,1610612750,24,29,2023-11-29T01:38:59Z,1680000,False,18.0,273.0,1,left,K. Towns 27' 3PT  (5 PTS) (S. Milton 1 AST),"[1626157, 1629003]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,27.37,Made,,,,,,,5.0,S. Milton,1629003.0,1.0,,,,,,,,
173,PT10M12.00S,2023-11-29T01:39:35.7Z,2,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612760,24,29,2023-11-29T01:39:59Z,1700000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Williams 2 FT),"[1626157, 1631114]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,,,,,,,,1.0,0.0,Williams,1631114.0,,
175,PT10M12.00S,2023-11-29T01:40:00.2Z,2,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,24,29,2023-11-29T01:40:00Z,1720000,False,,,0,,MISS J. Williams Free Throw 1 of 2,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
176,PT10M12.00S,2023-11-29T01:40:00.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,24,29,2023-11-29T01:40:00Z,1730000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,175.0,,,,,,,,,,,,,,,,,
177,PT10M12.00S,2023-11-29T01:40:01.0Z,2,REGULAR,substitution,out,[],1631119,,,1610612760,24,29,2023-11-29T01:40:03Z,1740000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M12.00S,2023-11-29T01:40:01.0Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,24,29,2023-11-29T01:40:03Z,1750000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M12.00S,2023-11-29T01:40:15.6Z,2,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,24,30,2023-11-29T01:40:15Z,1760000,False,,,0,,J. Williams Free Throw 2 of 2 (3 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
180,PT09M58.00S,2023-11-29T01:40:33.3Z,2,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612750,24,30,2023-11-29T01:40:39Z,1770000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Anderson 2 FT),"[1630598, 203937]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,1628954.0,,,,,,,,1.0,0.0,Anderson,203937.0,,
182,PT09M58.00S,2023-11-29T01:41:00.2Z,2,REGULAR,freethrow,1 of 2,[],203937,,,1610612750,25,30,2023-11-29T01:41:00Z,1790000,False,,,0,,K. Anderson Free Throw 1 of 2 (1 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
183,PT09M58.00S,2023-11-29T01:41:15.0Z,2,REGULAR,freethrow,2 of 2,[],203937,,,1610612750,26,30,2023-11-29T01:41:15Z,1800000,False,,,0,,K. Anderson Free Throw 2 of 2 (2 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
184,PT09M43.00S,2023-11-29T01:41:35.1Z,2,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612760,26,30,2023-11-29T01:41:55Z,1810000,False,,,0,,S. Milton shooting personal FOUL (1 PF) (Giddey 2 FT),"[1629003, 1630581]",1610612750.0,MIN,shooting,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628954.0,,,,,,,,1.0,0.0,Giddey,1630581.0,,
186,PT09M43.00S,2023-11-29T01:41:56.0Z,2,REGULAR,freethrow,1 of 2,[],1630581,,,1610612760,26,30,2023-11-29T01:41:56Z,1830000,False,,,0,,MISS J. Giddey Free Throw 1 of 2,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
187,PT09M43.00S,2023-11-29T01:41:56.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,26,30,2023-11-29T01:41:56Z,1840000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,186.0,,,,,,,,,,,,,,,,,
188,PT09M43.00S,2023-11-29T01:41:56.7Z,2,REGULAR,substitution,out,[],1626157,,,1610612760,26,30,2023-11-29T01:42:11Z,1850000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M43.00S,2023-11-29T01:41:56.7Z,2,REGULAR,substitution,out,[],1629026,,,1610612760,26,30,2023-11-29T01:42:11Z,1860000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M43.00S,2023-11-29T01:41:56.7Z,2,REGULAR,substitution,in,[],203497,,,1610612760,26,30,2023-11-29T01:42:11Z,1870000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M43.00S,2023-11-29T01:41:56.7Z,2,REGULAR,substitution,in,[],1631096,,,1610612760,26,30,2023-11-29T01:42:11Z,1880000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M43.00S,2023-11-29T01:42:26.2Z,2,REGULAR,freethrow,2 of 2,[],1630581,,,1610612760,26,31,2023-11-29T01:42:26Z,1890000,False,,,0,,J. Giddey Free Throw 2 of 2 (5 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
193,PT09M26.00S,2023-11-29T01:42:44.0Z,2,REGULAR,3pt,Jump Shot,[],201144,28.597240473061763,18.872549019607842,1610612750,29,31,2023-11-29T01:58:05Z,1900000,False,156.0,216.0,1,left,M. Conley 26' 3PT pullup (6 PTS),[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,26.65,Made,,,,,,,6.0,,,,,,,,,,,
194,PT09M15.00S,2023-11-29T01:42:55.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,91.80354796320631,51.225490196078425,1610612760,29,33,2023-11-29T01:42:58Z,1910000,False,6.0,25.0,1,right,J. Giddey floating Jump Shot (7 PTS),[1630581],1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,,7.0,,,,,,,,,,,
195,PT09M00.00S,2023-11-29T01:43:17.8Z,2,REGULAR,turnover,out-of-bounds,[],203937,,,1610612750,29,33,2023-11-29T01:43:50Z,1920000,False,,,0,,K. Anderson bad pass out-of-bounds TURNOVER (1 TO),[203937],1610612750.0,MIN,bad pass,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Right,,,,,,,1628954.0,1.0,,,,,,,,,,,,
196,PT09M00.00S,2023-11-29T01:43:24.6Z,2,REGULAR,substitution,out,[],1629003,,,1610612760,29,33,2023-11-29T01:43:27Z,1930000,False,,,0,,SUB out: S. Milton,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M00.00S,2023-11-29T01:43:24.6Z,2,REGULAR,substitution,in,[],1628972,,,1610612760,29,33,2023-11-29T01:43:27Z,1940000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M48.00S,2023-11-29T01:43:43.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631096,87.59855453350855,44.11764705882353,1610612760,29,35,2023-11-29T01:43:52Z,1950000,False,-29.0,64.0,1,right,C. Holmgren 7' floating Jump Shot (5 PTS) (J. Williams 2 AST),"[1631096, 1631114]",1610612760.0,OKC,floating,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,7.05,Made,,,,,,,5.0,J. Williams,1631114.0,2.0,,,,,,,,
200,PT08M35.00S,2023-11-29T01:43:55.7Z,2,REGULAR,3pt,Jump Shot,[],1629675,33.98488830486202,39.46078431372549,1610612750,32,35,2023-11-29T01:43:59Z,1970000,False,53.0,267.0,1,left,N. Reid 27' 3PT  (5 PTS) (M. Conley 2 AST),"[1629675, 201144]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,27.22,Made,,,,,,,5.0,M. Conley,201144.0,2.0,,,,,,,,
202,PT08M28.00S,2023-11-29T01:44:04.2Z,2,REGULAR,3pt,Jump Shot,[],1631114,68.54467805519053,61.51960784313726,1610612760,32,35,2023-11-29T02:01:09Z,1990000,False,58.0,243.0,1,right,MISS J. Williams 24' pullup 3PT,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,24.99,Missed,,,,,,,,,,,,,,,,,,
203,PT08M24.00S,2023-11-29T01:44:08.2Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,32,35,2023-11-29T01:44:08Z,2000000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,202.0,1.0,1.0,0.0,,,,,,,,,,,,,,
204,PT08M00.00S,2023-11-29T01:44:30.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201144,12.828515111695138,57.84313725490197,1610612750,32,35,2023-11-29T01:44:35Z,2010000,False,-39.0,68.0,1,left,MISS M. Conley 7' driving Layup,[201144],1610612750.0,MIN,driving,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,7.86,Missed,,,,,,,,,,,,,,,,,,
205,PT07M59.00S,2023-11-29T01:44:31.7Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,32,35,2023-11-29T01:44:35Z,2020000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,204.0,3.0,3.0,0.0,,,,,,,,,,,,,,
206,PT07M43.00S,2023-11-29T01:44:51.1Z,2,REGULAR,foul,personal,[],201144,,,1610612760,32,35,2023-11-29T01:44:57Z,2030000,False,,,0,,M. Conley personal FOUL (1 PF),"[201144, 1630598]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Center,,,,,,,202049.0,,,,,,,,1.0,0.0,Wiggins,1630598.0,,
208,PT07M37.00S,2023-11-29T01:45:15.6Z,2,REGULAR,3pt,Jump Shot,[],1631096,68.67608409986859,37.745098039215684,1610612760,32,38,2023-11-29T01:45:19Z,2050000,False,-61.0,242.0,1,right,C. Holmgren 24' 3PT  (8 PTS) (J. Williams 3 AST),"[1631096, 1631114]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,24.95,Made,,,,,,,8.0,J. Williams,1631114.0,3.0,,,,,,,,
213,PT07M23.00S,2023-11-29T01:45:47.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,32,38,2023-11-29T01:48:10Z,2100000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M13.00S,2023-11-29T01:48:54.1Z,2,REGULAR,2pt,Jump Shot,[],201144,11.514454664914586,89.2156862745098,1610612750,32,38,2023-11-29T01:48:58Z,2120000,False,-196.0,56.0,1,left,MISS M. Conley 20' Jump Shot,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Left,20.39,Missed,,,,,,,,,,,,,,,,,,
218,PT07M10.00S,2023-11-29T01:48:57.1Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,32,38,2023-11-29T01:48:58Z,2130000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left,,,217.0,1.0,1.0,0.0,,,,,,,,,,,,,,
219,PT07M01.00S,2023-11-29T01:49:06.3Z,2,REGULAR,3pt,Jump Shot,[],1641717,76.82325886990802,89.2156862745098,1610612760,32,41,2023-11-29T01:49:10Z,2140000,False,196.0,165.0,1,right,C. Wallace 25' 3PT  (6 PTS) (C. Holmgren 3 AST),"[1641717, 1631096]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,25.65,Made,,,,,,,6.0,C. Holmgren,1631096.0,3.0,,,,,,,,
221,PT06M48.00S,2023-11-29T01:49:19.6Z,2,REGULAR,turnover,bad pass,[],203937,,,1610612750,32,41,2023-11-29T01:49:24Z,2160000,False,,,0,,K. Anderson bad pass TURNOVER (2 TO),"[203937, 1641717]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,,,,,,,,,,,Wallace,1641717.0
222,PT06M48.00S,2023-11-29T01:49:19.6Z,2,REGULAR,steal,,[],1641717,,,1610612760,32,41,2023-11-29T02:09:50Z,2170000,False,,,0,,C. Wallace STEAL (1 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
223,PT06M45.00S,2023-11-29T01:49:24.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631114,92.19776609724047,52.450980392156865,1610612760,32,43,2023-11-29T01:49:33Z,2180000,False,12.0,21.0,1,right,J. Williams running reverse Layup (5 PTS) (C. Holmgren 4 AST),"[1631114, 1631096]",1610612760.0,OKC,running reverse,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.42,Made,,,,,,,5.0,C. Holmgren,1631096.0,4.0,,,,,,,,
225,PT06M45.00S,2023-11-29T01:49:28.3Z,2,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612760,32,43,2023-11-29T01:49:46Z,2200000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Williams 1 FT),"[1629675, 1631114]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,1628954.0,,,,,,,,1.0,0.0,Williams,1631114.0,,
227,PT06M45.00S,2023-11-29T01:49:42.1Z,2,REGULAR,substitution,out,[],203937,,,1610612760,32,43,2023-11-29T01:50:36Z,2220000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M45.00S,2023-11-29T01:49:42.1Z,2,REGULAR,substitution,in,[],1630162,,,1610612760,32,43,2023-11-29T01:50:36Z,2230000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M45.00S,2023-11-29T01:49:57.3Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1631114,,,1610612760,32,44,2023-11-29T01:49:57Z,2240000,False,,,0,,J. Williams Free Throw 1 of 1 (6 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
230,PT06M28.00S,2023-11-29T01:50:15.9Z,2,REGULAR,3pt,Jump Shot,[],1629675,5.995400788436268,96.32352941176471,1610612750,35,44,2023-11-29T01:50:19Z,2250000,False,-232.0,4.0,1,left,N. Reid 3PT  (8 PTS) (A. Edwards 1 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,23.16,Made,,,,,,,8.0,A. Edwards,1630162.0,1.0,,,,,,,,
232,PT06M12.00S,2023-11-29T01:50:32.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,83.65637319316689,59.80392156862745,1610612760,35,44,2023-11-29T01:50:38Z,2270000,False,49.0,101.0,1,right,MISS C. Holmgren 11' floating Shot,[1631096],1610612760.0,OKC,floating,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,11.23,Missed,,,,,,,,,,,,,,,,,,
233,PT06M07.00S,2023-11-29T01:50:37.0Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,35,44,2023-11-29T01:50:38Z,2280000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,232.0,2.0,2.0,0.0,,,,,,,,,,,,,,
234,PT06M02.00S,2023-11-29T01:50:41.5Z,2,REGULAR,3pt,Jump Shot,[],201144,30.17411300919842,28.186274509803923,1610612750,35,44,2023-11-29T01:50:50Z,2290000,False,109.0,231.0,1,left,MISS M. Conley 25' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,25.56,Missed,,,,,,,,,,,,,,,,,,
235,PT06M01.00S,2023-11-29T01:50:42.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,35,44,2023-11-29T01:50:50Z,2300000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,234.0,,,,,,,,,,,,,,,,,
236,PT06M01.00S,2023-11-29T01:50:48.4Z,2,REGULAR,foul,personal,[],1630598,,,1610612750,35,44,2023-11-29T01:51:34Z,2310000,False,,,0,,A. Wiggins loose ball personal FOUL (2 PF),"[1630598, 1628972]",1610612760.0,OKC,loose ball,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202053.0,,,,,,,,2.0,0.0,Brown Jr.,1628972.0,,
238,PT06M01.00S,2023-11-29T01:51:03.4Z,2,REGULAR,substitution,out,[],1630598,,,1610612750,35,44,2023-11-29T01:51:07Z,2330000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M01.00S,2023-11-29T01:51:03.4Z,2,REGULAR,substitution,in,[],1630198,,,1610612750,35,44,2023-11-29T01:51:07Z,2340000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M52.00S,2023-11-29T01:51:23.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,7.5722733245729295,50.245098039215684,1610612750,37,44,2023-11-29T01:51:30Z,2350000,False,-1.0,19.0,1,left,R. Gobert DUNK (8 PTS) (M. Conley 3 AST),"[203497, 201144]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,,,8.0,M. Conley,201144.0,3.0,,,,,,,,
243,PT05M39.00S,2023-11-29T01:51:35.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,92.59198423127464,50.98039215686274,1610612760,37,46,2023-11-29T01:51:40Z,2370000,False,5.0,17.0,1,right,J. Giddey driving Layup (9 PTS),[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,,,9.0,,,,,,,,,,,
244,PT05M14.00S,2023-11-29T01:52:00.4Z,2,REGULAR,3pt,Jump Shot,[],1628972,8.360709592641262,3.431372549019608,1610612750,40,46,2023-11-29T01:52:04Z,2380000,False,233.0,26.0,1,left,T. Brown Jr. 3PT  (3 PTS) (N. Reid 1 AST),"[1628972, 1629675]",1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,23.43,Made,,,,,,,3.0,N. Reid,1629675.0,1.0,,,,,,,,
246,PT05M02.00S,2023-11-29T01:52:13.1Z,2,REGULAR,2pt,Jump Shot,[],1630198,88.91261498028909,25.245098039215684,1610612760,40,48,2023-11-29T01:52:16Z,2400000,False,-124.0,52.0,1,right,I. Joe 13' pullup Jump Shot (4 PTS) (C. Holmgren 5 AST),"[1630198, 1631096]",1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Mid-Range,8-16 Left,13.42,Made,,,,,,,4.0,C. Holmgren,1631096.0,5.0,,,,,,,,
248,PT04M47.00S,2023-11-29T01:52:30.7Z,2,REGULAR,foul,offensive,[],1628972,,,1610612750,40,48,2023-11-29T02:36:13Z,2420000,False,,,0,,T. Brown Jr. charge offensive FOUL (1 PF),"[1628972, 1630198]",1610612750.0,MIN,charge,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,8-16 Right,,,,,,,202049.0,,,,,,,,1.0,0.0,Joe,1630198.0,,
250,PT04M47.00S,2023-11-29T01:52:30.7Z,2,REGULAR,turnover,offensive foul,[],1628972,,,1610612750,40,48,2023-11-29T01:52:30Z,2440000,False,,,0,,T. Brown Jr. offensive foul TURNOVER (1 TO),[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,8-16 Right,,,,,,,202049.0,1.0,,,,,,,,,,,,
251,PT04M47.00S,2023-11-29T01:52:37.5Z,2,REGULAR,substitution,out,[],201144,,,1610612760,40,48,2023-11-29T01:52:41Z,2450000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M47.00S,2023-11-29T01:52:37.5Z,2,REGULAR,substitution,in,[],1629638,,,1610612760,40,48,2023-11-29T01:52:41Z,2460000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M47.00S,2023-11-29T01:52:42.5Z,2,REGULAR,substitution,out,[],1630581,,,1610612760,40,48,2023-11-29T01:52:46Z,2470000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M47.00S,2023-11-29T01:52:42.5Z,2,REGULAR,substitution,out,[],1631114,,,1610612760,40,48,2023-11-29T01:52:46Z,2480000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M47.00S,2023-11-29T01:52:42.5Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,40,48,2023-11-29T01:52:46Z,2490000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M47.00S,2023-11-29T01:52:42.5Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,40,48,2023-11-29T01:52:46Z,2500000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M30.00S,2023-11-29T01:53:09.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631096,93.11760840998686,53.18627450980392,1610612760,40,48,2023-11-29T01:53:12Z,2510000,False,16.0,12.0,1,right,MISS C. Holmgren driving Layup,[1631096],1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,,,,,,,,,,,,,
258,PT04M28.00S,2023-11-29T01:53:11.3Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,40,48,2023-11-29T01:53:12Z,2520000,False,,,0,,N. Reid REBOUND (Off:1 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,257.0,3.0,2.0,1.0,,,,,,,,,,,,,,
