actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
258,PT06M23.00S,2024-12-20T01:25:24.5Z,2,REGULAR,rebound,defensive,[],1630553,,,1610612751,37,32,2024-12-20T01:25:26Z,2550000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,256.0,,,,,1.0,1.0,0.0,,,,,
259,PT06M07.00S,2024-12-20T01:25:39.9Z,2,REGULAR,3pt,Jump Shot,[],1627827,10.85742444152431,3.6764705882352944,1610612751,37,35,2024-12-20T01:25:44Z,2560000,False,232.0,50.0,1,left,D. Finney-Smith 3PT  (6 PTS) (C. Johnson 2 AST),"[1627827, 1629661]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,23.69,Made,,,,6.0,C. Johnson,1629661.0,2.0,,,,,,,,
264,PT05M55.00S,2024-12-20T01:25:56.6Z,2,REGULAR,foul,personal,[],1630549,,,1610612761,37,35,2024-12-20T01:35:04Z,2590000,False,,,0,,D. Sharpe personal FOUL (3 PF),"[1630549, 1642367]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Mogbo,1642367.0
266,PT05M55.00S,2024-12-20T01:26:03.6Z,2,REGULAR,substitution,out,[],1630553,,,1610612761,37,35,2024-12-20T01:26:10Z,2610000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M55.00S,2024-12-20T01:26:03.6Z,2,REGULAR,substitution,in,[],1629003,,,1610612761,37,35,2024-12-20T01:26:10Z,2620000,False,,,0,,SUB in: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M40.00S,2024-12-20T01:26:34.4Z,2,REGULAR,3pt,Jump Shot,[],1642347,80.76544021024968,92.8921568627451,1610612761,37,35,2024-12-20T01:26:39Z,2630000,False,214.0,128.0,1,right,MISS J. Shead 24' pullup 3PT,[1642347],1610612761.0,TOR,pullup,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,,24.99,Missed,,,,,,,,,,,,,,,
270,PT05M37.00S,2024-12-20T01:26:37.4Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,37,35,2024-12-20T01:26:39Z,2640000,False,,,0,,C. Johnson REBOUND (Off:0 Def:4),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,269.0,,,,,4.0,4.0,0.0,,,,,
271,PT05M34.00S,2024-12-20T01:26:42.0Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1627732,12.828515111695138,41.66666666666667,1610612751,37,35,2024-12-20T01:57:47Z,2650000,False,42.0,68.0,1,left,MISS B. Simmons 7' running pullup Shot,[1627732],1610612751.0,BKN,running pullup,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,7.99,Missed,,,,,,,,,,,,,,,
272,PT05M33.00S,2024-12-20T01:26:43.0Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,37,35,2024-12-20T01:30:00Z,2660000,False,,,0,,D. Sharpe REBOUND (Off:4 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,271.0,,,,,6.0,2.0,4.0,,,,,
309,PT05M32.00S,2024-12-20T01:26:49.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,5.338370565045992,49.01960784313725,1610612751,37,35,2024-12-20T01:31:25Z,2665000,False,5.0,-2.0,1,left,MISS D. Sharpe putback Layup - blocked,"[1630549, 1628449]",1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,0.54,Missed,Boucher,1628449.0,,,,,,,,,,,,,
310,PT05M32.00S,2024-12-20T01:26:49.0Z,2,REGULAR,block,,[],1628449,,,1610612751,37,35,2024-12-20T01:31:25Z,2667500,False,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
311,PT05M31.00S,2024-12-20T01:26:50.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,37,35,2024-12-20T01:31:25Z,2668750,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,309.0,,,,,,,,,,,,
274,PT05M31.00S,2024-12-20T01:26:58.5Z,2,REGULAR,substitution,out,[],1628449,,,1610612751,37,35,2024-12-20T01:27:04Z,2680000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M31.00S,2024-12-20T01:26:58.5Z,2,REGULAR,substitution,in,[],1630534,,,1610612751,37,35,2024-12-20T01:27:04Z,2690000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M27.00S,2024-12-20T01:27:15.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629661,18.084756898817346,4.6568627450980395,1610612751,37,35,2024-12-20T01:31:25Z,2700000,False,227.0,117.0,1,left,MISS C. Johnson 25' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,25.53,Missed,,,,,,,,,,,,,,,
277,PT05M23.00S,2024-12-20T01:27:19.2Z,2,REGULAR,rebound,defensive,[],1642367,,,1610612761,37,35,2024-12-20T01:27:24Z,2710000,False,,,0,,J. Mogbo REBOUND (Off:0 Def:3),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Above the Break 3,24+ Right Center,,,,,,,,276.0,,,,,3.0,3.0,0.0,,,,,
278,PT05M11.00S,2024-12-20T01:27:29.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642367,87.20433639947439,49.26470588235294,1610612761,37,35,2024-12-20T01:27:35Z,2720000,False,-4.0,68.0,1,right,MISS J. Mogbo 6' floating Shot,[1642367],1610612761.0,TOR,floating,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),0-8 Center,,,,6.79,Missed,,,,,,,,,,,,,,,
279,PT05M09.00S,2024-12-20T01:27:31.5Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,37,35,2024-12-20T01:27:35Z,2730000,False,,,0,,D. Sharpe REBOUND (Off:4 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,278.0,,,,,7.0,3.0,4.0,,,,,
280,PT05M01.00S,2024-12-20T01:27:40.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,5.075558475689881,47.794117647058826,1610612751,37,37,2024-12-20T01:27:45Z,2740000,False,11.0,-5.0,1,left,C. Johnson driving Layup (5 PTS) (B. Simmons 3 AST),"[1629661, 1627732]",1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,1.2,Made,,,,5.0,B. Simmons,1627732.0,3.0,,,,,,,,
281,PT04M50.00S,2024-12-20T01:27:52.1Z,2,REGULAR,3pt,Jump Shot,[],1642266,92.9862023653088,96.81372549019608,1610612761,40,37,2024-12-20T01:27:57Z,2750000,False,234.0,13.0,1,right,J. Walter 3PT  (5 PTS) (O. Agbaji 1 AST),"[1642266, 1630534]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Right Corner 3,24+ Right,,,,23.45,Made,,,,5.0,O. Agbaji,1630534.0,1.0,,,,,,,,
282,PT04M50.00S,2024-12-20T01:27:59.0Z,2,REGULAR,foul,personal,['1freethrow'],1630549,,,1610612761,40,37,2024-12-20T01:28:32Z,2760000,False,,,0,,D. Sharpe shooting personal FOUL (4 PF) (Walter 1 FT),"[1630549, 1642266]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,200833.0,4.0,0.0,Walter,1642266.0
284,PT04M50.00S,2024-12-20T01:28:06.6Z,2,REGULAR,substitution,out,[],1642347,,,1610612761,40,37,2024-12-20T01:28:13Z,2780000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M50.00S,2024-12-20T01:28:06.6Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,40,37,2024-12-20T01:28:13Z,2790000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M50.00S,2024-12-20T01:28:13.1Z,2,REGULAR,substitution,out,[],1630549,,,1610612761,40,37,2024-12-20T01:28:17Z,2800000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M50.00S,2024-12-20T01:28:13.1Z,2,REGULAR,substitution,in,[],1641730,,,1610612761,40,37,2024-12-20T01:28:17Z,2810000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M50.00S,2024-12-20T01:28:35.5Z,2,REGULAR,freethrow,1 of 1,[],1642266,,,1610612761,40,37,2024-12-20T01:28:35Z,2820000,False,,,0,,MISS J. Walter Free Throw 1 of 1,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
289,PT04M48.00S,2024-12-20T01:28:37.5Z,2,REGULAR,rebound,defensive,[],1641730,,,1610612751,40,37,2024-12-20T01:28:38Z,2830000,False,,,0,,N. Clowney REBOUND (Off:1 Def:3),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,288.0,,,,,4.0,3.0,1.0,,,,,
290,PT04M34.00S,2024-12-20T01:28:50.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,5.863994743758213,44.11764705882353,1610612751,40,39,2024-12-20T01:28:55Z,2840000,False,29.0,3.0,1,left,D. Finney-Smith driving Layup (8 PTS) (C. Johnson 3 AST),"[1627827, 1629661]",1610612751.0,BKN,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,2.95,Made,,,,8.0,C. Johnson,1629661.0,3.0,,,,,,,,
292,PT04M24.00S,2024-12-20T01:29:00.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642266,93.77463863337714,54.41176470588235,1610612761,40,39,2024-12-20T01:29:05Z,2860000,False,22.0,6.0,1,right,MISS J. Walter driving finger roll Layup - blocked,"[1642266, 1629661]",1610612761.0,TOR,driving finger roll,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,2.29,Missed,Johnson,1629661.0,,,,,,,,,,,,,
294,PT04M24.00S,2024-12-20T01:29:00.4Z,2,REGULAR,block,,[],1629661,,,1610612761,40,39,2024-12-20T01:29:02Z,2870000,False,,,0,,C. Johnson BLOCK (2 BLK),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
295,PT04M24.00S,2024-12-20T01:29:00.4Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,40,39,2024-12-20T01:44:25Z,2880000,False,,,0,,C. Johnson REBOUND (Off:0 Def:5),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,292.0,,,,,5.0,5.0,0.0,,,,,
296,PT04M11.00S,2024-12-20T01:29:16.2Z,2,REGULAR,foul,personal,[],1642367,,,1610612751,40,39,2024-12-20T01:29:26Z,2890000,False,,,0,,J. Mogbo personal FOUL (2 PF),"[1642367, 1629661]",1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,200833.0,2.0,0.0,Johnson,1629661.0
298,PT04M06.00S,2024-12-20T01:29:45.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642266,,,1610612751,40,39,2024-12-20T01:30:09Z,2910000,False,,,0,,J. Walter shooting personal FOUL (1 PF) (Johnson 2 FT),"[1642266, 1629661]",1610612761.0,TOR,shooting,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Johnson,1629661.0
300,PT04M06.00S,2024-12-20T01:30:14.6Z,2,REGULAR,freethrow,1 of 2,[],1629661,,,1610612751,40,40,2024-12-20T01:30:14Z,2930000,False,,,0,,C. Johnson Free Throw 1 of 2 (6 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,,,,6.0,,,,,,,,,,,
301,PT04M06.00S,2024-12-20T01:30:15.1Z,2,REGULAR,substitution,out,[],1642367,,,1610612751,40,40,2024-12-20T01:30:18Z,2940000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M06.00S,2024-12-20T01:30:15.1Z,2,REGULAR,substitution,in,[],203482,,,1610612751,40,40,2024-12-20T01:30:18Z,2950000,False,,,0,,SUB in: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M06.00S,2024-12-20T01:30:35.4Z,2,REGULAR,freethrow,2 of 2,[],1629661,,,1610612751,40,41,2024-12-20T01:30:35Z,2960000,False,,,0,,C. Johnson Free Throw 2 of 2 (7 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,,,,7.0,,,,,,,,,,,
304,PT03M54.00S,2024-12-20T01:30:49.9Z,2,REGULAR,3pt,Jump Shot,[],1630567,66.70499342969777,24.019607843137255,1610612761,40,41,2024-12-20T01:39:20Z,2970000,False,-130.0,260.0,1,right,MISS S. Barnes 29' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,29.11,Missed,,,,,,,,,,,,,,,
305,PT03M52.00S,2024-12-20T01:30:51.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,40,41,2024-12-20T01:30:55Z,2980000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,304.0,,,,,,,,,,,,
307,PT03M28.00S,2024-12-20T01:31:20.5Z,2,REGULAR,3pt,Jump Shot,[],1641730,32.53942181340342,32.1078431372549,1610612751,40,41,2024-12-20T01:32:01Z,3000000,False,89.0,253.0,1,left,MISS N. Clowney 26' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,,26.87,Missed,,,,,,,,,,,,,,,
308,PT03M27.00S,2024-12-20T01:31:21.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,40,41,2024-12-20T01:32:01Z,3010000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,307.0,,,,,,,,,,,,
312,PT03M27.00S,2024-12-20T01:31:32.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612751,40,41,2024-12-20T01:31:43Z,3020000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,200833.0,,,,
313,PT03M13.00S,2024-12-20T01:31:46.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203482,88.51839684625493,43.627450980392155,1610612761,40,41,2024-12-20T01:40:32Z,3030000,False,-32.0,55.0,1,right,MISS K. Olynyk 6' fadeaway Shot,[203482],1610612761.0,TOR,fadeaway,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,6.39,Missed,,,,,,,,,,,,,,,
314,PT03M10.00S,2024-12-20T01:31:49.8Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,40,41,2024-12-20T01:31:53Z,3040000,False,,,0,,B. Simmons REBOUND (Off:1 Def:2),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,313.0,,,,,3.0,2.0,1.0,,,,,
315,PT03M06.00S,2024-12-20T01:31:55.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612751,40,41,2024-12-20T01:42:32Z,3050000,False,,,0,,K. Olynyk personal FOUL (3 PF) (Johnson 2 FT),"[203482, 1629661]",1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,200833.0,3.0,0.0,Johnson,1629661.0
318,PT03M06.00S,2024-12-20T01:32:13.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,40,41,2024-12-20T01:35:50Z,3080000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M06.00S,2024-12-20T01:35:25.2Z,2,REGULAR,substitution,out,[],1630534,,,1610612751,40,41,2024-12-20T01:35:50Z,3100000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M06.00S,2024-12-20T01:35:25.2Z,2,REGULAR,substitution,in,[],1642419,,,1610612751,40,41,2024-12-20T01:35:50Z,3110000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT03M06.00S,2024-12-20T01:35:57.8Z,2,REGULAR,freethrow,1 of 2,[],1629661,,,1610612751,40,41,2024-12-20T01:35:57Z,3120000,False,,,0,,MISS C. Johnson Free Throw 1 of 2,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
323,PT03M06.00S,2024-12-20T01:35:57.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,40,41,2024-12-20T01:35:57Z,3130000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,322.0,,,,,,,,,,,,
324,PT03M06.00S,2024-12-20T01:36:15.2Z,2,REGULAR,freethrow,2 of 2,[],1629661,,,1610612751,40,42,2024-12-20T01:36:15Z,3140000,False,,,0,,C. Johnson Free Throw 2 of 2 (8 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,,,,8.0,,,,,,,,,,,
325,PT02M54.00S,2024-12-20T01:36:32.0Z,2,REGULAR,turnover,out-of-bounds,[],1641711,,,1610612761,40,42,2024-12-20T01:36:38Z,3150000,False,,,0,,G. Dick step out-of-bounds TURNOVER (2 TO),[1641711],1610612761.0,TOR,step,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,,,,,,202049.0,,,,
326,PT02M54.00S,2024-12-20T01:36:35.7Z,2,REGULAR,substitution,out,[],203482,,,1610612751,40,42,2024-12-20T01:36:39Z,3160000,False,,,0,,SUB out: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT02M54.00S,2024-12-20T01:36:35.7Z,2,REGULAR,substitution,in,[],1642367,,,1610612751,40,42,2024-12-20T01:36:39Z,3170000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M38.00S,2024-12-20T01:37:03.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627827,7.30946123521682,56.372549019607845,1610612751,40,42,2024-12-20T01:37:11Z,3180000,False,-32.0,16.0,1,left,MISS D. Finney-Smith driving reverse Layup - blocked,"[1627827, 1641711]",1610612751.0,BKN,driving reverse,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,3.58,Missed,Dick,1641711.0,,,,,,,,,,,,,
329,PT02M38.00S,2024-12-20T01:37:03.3Z,2,REGULAR,block,,[],1641711,,,1610612751,40,42,2024-12-20T01:37:05Z,3190000,False,,,0,,G. Dick BLOCK (1 BLK),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT02M35.00S,2024-12-20T01:37:06.3Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,40,42,2024-12-20T01:37:11Z,3200000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,328.0,,,,,1.0,1.0,0.0,,,,,
332,PT02M32.00S,2024-12-20T01:37:08.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642266,93.38042049934296,4.6568627450980395,1610612761,40,42,2024-12-20T01:37:15Z,3210000,False,-227.0,10.0,1,right,MISS J. Walter running 3PT,[1642266],1610612761.0,TOR,running,,,Walter,J. Walter,,,,,Left Corner 3,24+ Left,,,,22.69,Missed,,,,,,,,,,,,,,,
333,PT02M32.00S,2024-12-20T01:37:08.7Z,2,REGULAR,rebound,defensive,[],1641730,,,1610612751,40,42,2024-12-20T01:37:15Z,3220000,False,,,0,,N. Clowney REBOUND (Off:1 Def:4),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,,,,,,,,332.0,,,,,5.0,4.0,1.0,,,,,
334,PT02M22.00S,2024-12-20T01:37:21.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627732,6.915243101182654,52.69607843137255,1610612751,40,44,2024-12-20T01:37:25Z,3230000,False,-13.0,13.0,1,left,B. Simmons cutting finger roll Layup (6 PTS) (S. Milton 2 AST),"[1627732, 1629003]",1610612751.0,BKN,cutting finger roll,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,1.84,Made,,,,6.0,S. Milton,1629003.0,2.0,,,,,,,,
336,PT02M22.00S,2024-12-20T01:37:23.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642266,,,1610612751,40,44,2024-12-20T01:37:36Z,3250000,False,,,0,,J. Walter shooting personal FOUL (2 PF) (Simmons 1 FT),"[1642266, 1627732]",1610612761.0,TOR,shooting,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Simmons,1627732.0
338,PT02M22.00S,2024-12-20T01:37:42.7Z,2,REGULAR,freethrow,1 of 1,[],1627732,,,1610612751,40,45,2024-12-20T01:37:42Z,3270000,False,,,0,,B. Simmons Free Throw 1 of 1 (7 PTS),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,Made,,,,7.0,,,,,,,,,,,
339,PT02M05.00S,2024-12-20T01:38:00.6Z,2,REGULAR,3pt,Jump Shot,[],1642419,94.82588699080158,96.07843137254902,1610612761,40,45,2024-12-20T01:38:05Z,3280000,False,230.0,-4.0,1,right,MISS J. Battle 3PT,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Right Corner 3,24+ Right,,,,23.04,Missed,,,,,,,,,,,,,,,
340,PT02M03.00S,2024-12-20T01:38:02.6Z,2,REGULAR,rebound,offensive,[],1642367,,,1610612761,40,45,2024-12-20T01:38:12Z,3290000,False,,,0,,J. Mogbo REBOUND (Off:1 Def:3),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Right Corner 3,24+ Right,,,,,,,,339.0,,,,,4.0,3.0,1.0,,,,,
341,PT02M02.00S,2024-12-20T01:38:03.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642367,94.40999984741211,50.0,1610612761,42,45,2024-12-20T01:38:03Z,3300000,False,0.0,0.0,1,right,J. Mogbo tip Layup (6 PTS),[1642367],1610612761.0,TOR,tip,,,Mogbo,J. Mogbo,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,6.0,,,,,,,,,,,
342,PT01M44.00S,2024-12-20T01:38:21.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627732,11.777266754270697,62.00980392156863,1610612751,42,47,2024-12-20T01:38:25Z,3310000,False,-60.0,58.0,1,left,B. Simmons 8' driving floating Jump Shot (9 PTS) (C. Johnson 4 AST),"[1627732, 1629661]",1610612751.0,BKN,driving floating,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Left,,,,8.36,Made,,,,9.0,C. Johnson,1629661.0,4.0,,,,,,,,
344,PT01M30.00S,2024-12-20T01:38:39.2Z,2,REGULAR,foul,personal,[],1641730,,,1610612761,42,47,2024-12-20T01:38:48Z,3330000,False,,,0,,N. Clowney personal FOUL (1 PF),"[1641730, 1630567]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Barnes,1630567.0
346,PT01M30.00S,2024-12-20T01:38:53.4Z,2,REGULAR,substitution,out,[],1642266,,,1610612761,42,47,2024-12-20T01:38:57Z,3350000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT01M30.00S,2024-12-20T01:38:53.4Z,2,REGULAR,substitution,in,[],1630534,,,1610612761,42,47,2024-12-20T01:38:57Z,3360000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT01M19.00S,2024-12-20T01:39:18.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641730,,,1610612761,42,47,2024-12-20T01:39:36Z,3370000,False,,,0,,N. Clowney shooting personal FOUL (2 PF) (Barnes 2 FT),"[1641730, 1630567]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Barnes,1630567.0
350,PT01M19.00S,2024-12-20T01:39:43.4Z,2,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,43,47,2024-12-20T01:39:43Z,3390000,False,,,0,,S. Barnes Free Throw 1 of 2 (9 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,Made,,,,9.0,,,,,,,,,,,
