actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
399,PT08M05.00S,2024-11-03T01:24:19.0Z,3,REGULAR,foul,personal,['2freethrow'],203926,,,1610612761,74,68,2024-11-03T01:24:31Z,3930000,False,,,0,,D. McDermott shooting personal FOUL (2 PF) (Dick 2 FT),"[203926, 1641711]",1610612758.0,SAC,shooting,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,101283.0,2.0,0.0,Dick,1641711.0,,,,,,,,,,,,,,,
401,PT08M05.00S,2024-11-03T01:24:41.6Z,3,REGULAR,freethrow,1 of 2,[],1641711,,,1610612761,75,68,2024-11-03T01:24:41Z,3950000,False,,,0,,G. Dick Free Throw 1 of 2 (10 PTS),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
402,PT08M05.00S,2024-11-03T01:24:53.1Z,3,REGULAR,freethrow,2 of 2,[],1641711,,,1610612761,76,68,2024-11-03T01:24:53Z,3960000,False,,,0,,G. Dick Free Throw 2 of 2 (11 PTS),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
404,PT08M03.00S,2024-11-03T01:25:05.5Z,3,REGULAR,foul,personal,[],1630558,,,1610612758,76,68,2024-11-03T01:25:11Z,3980000,False,,,0,,D. Mitchell personal FOUL (2 PF),"[1630558, 1628368]",1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,203593.0,2.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
406,PT07M52.00S,2024-11-03T01:25:20.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,94.43166885676742,49.754901960784316,1610612758,76,70,2024-11-03T01:25:24Z,4000000,False,-1.0,0.0,1,right,D. DeRozan driving Layup (10 PTS),[201942],1610612758.0,SAC,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,,,0.12,,,,,,,,,
407,PT07M42.00S,2024-11-03T01:25:29.4Z,3,REGULAR,3pt,Jump Shot,[],1629628,21.107095926412615,92.8921568627451,1610612761,79,70,2024-11-03T01:25:34Z,4010000,False,-214.0,146.0,1,left,R. Barrett 25' 3PT  (16 PTS) (D. Mitchell 7 AST),"[1629628, 1630558]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,Made,16.0,,,,25.94,,,,,D. Mitchell,1630558.0,7.0,,
409,PT07M15.00S,2024-11-03T01:25:56.3Z,3,REGULAR,2pt,Jump Shot,[],1627734,90.88370565045992,77.94117647058823,1610612758,79,70,2024-11-03T01:25:59Z,4030000,False,140.0,33.0,1,right,MISS D. Sabonis 14' turnaround fadeaway Shot,[1627734],1610612758.0,SAC,turnaround fadeaway,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,14.36,,,,,,,,,
410,PT07M13.00S,2024-11-03T01:25:58.3Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612761,79,70,2024-11-03T01:25:59Z,4040000,False,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,409.0,3.0,3.0,0.0,,,,,
411,PT07M09.00S,2024-11-03T01:26:02.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630534,3.630091984231275,55.88235294117647,1610612761,81,70,2024-11-03T01:26:08Z,4050000,False,-29.0,-18.0,1,left,O. Agbaji running Jump Shot (17 PTS) (R. Barrett 3 AST),"[1630534, 1629628]",1610612761.0,TOR,running,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,17.0,,,,3.47,,,,,R. Barrett,1629628.0,3.0,,
413,PT07M08.00S,2024-11-03T01:26:07.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,81,70,2024-11-03T01:26:07Z,4070000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M08.00S,2024-11-03T01:28:19.3Z,3,REGULAR,substitution,out,[],203926,,,1610612758,81,70,2024-11-03T01:28:40Z,4080000,False,,,0,,SUB out: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT07M08.00S,2024-11-03T01:28:19.3Z,3,REGULAR,substitution,in,[],1628370,,,1610612758,81,70,2024-11-03T01:28:40Z,4090000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M48.00S,2024-11-03T01:29:19.0Z,3,REGULAR,3pt,Jump Shot,[],1628368,73.40670170827858,85.29411764705883,1610612758,81,70,2024-11-03T01:29:27Z,4100000,False,176.0,197.0,1,right,MISS D. Fox 26' step back 3PT,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,26.49,,,,,,,,,
417,PT06M46.00S,2024-11-03T01:29:21.0Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,81,70,2024-11-03T01:29:23Z,4110000,False,,,0,,J. Pöltl REBOUND (Off:2 Def:6),[1627751],1610612761.0,TOR,,,,Pöltl,J. Pöltl,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,416.0,8.0,6.0,2.0,,,,,
418,PT06M30.00S,2024-11-03T01:29:37.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,16.113666228646515,49.01960784313725,1610612761,81,70,2024-11-03T01:29:43Z,4120000,False,5.0,99.0,1,left,MISS J. Pöltl 9' driving floating Shot,[1627751],1610612761.0,TOR,driving floating,,,Pöltl,J. Pöltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,9.91,,,,,,,,,
419,PT06M30.00S,2024-11-03T01:29:37.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,81,70,2024-11-03T01:29:43Z,4130000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,418.0,,,,,,,,
421,PT06M16.00S,2024-11-03T01:29:57.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,90.22667542706965,38.970588235294116,1610612758,81,70,2024-11-03T01:30:02Z,4150000,False,-55.0,39.0,1,right,MISS D. Sabonis 6' bank Hook,[1627734],1610612758.0,SAC,bank,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,6.77,,,,,,,,,
422,PT06M14.00S,2024-11-03T01:29:59.9Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612761,81,70,2024-11-03T01:30:02Z,4160000,False,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,421.0,4.0,4.0,0.0,,,,,
423,PT06M10.00S,2024-11-03T01:30:04.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,5.601182654402102,53.18627450980392,1610612761,83,70,2024-11-03T01:30:10Z,4170000,False,-16.0,0.0,1,left,R. Barrett running finger roll Layup (18 PTS),[1629628],1610612761.0,TOR,running finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,,,,1.59,,,,,,,,,
424,PT05M57.00S,2024-11-03T01:30:16.7Z,3,REGULAR,3pt,Jump Shot,[],201942,92.9862023653088,95.09803921568627,1610612758,83,73,2024-11-03T01:30:20Z,4180000,False,225.0,13.0,1,right,D. DeRozan 3PT  (13 PTS) (D. Sabonis 8 AST),"[201942, 1627734]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,,,,,,Made,13.0,,,,22.59,,,,,D. Sabonis,1627734.0,8.0,,
426,PT05M38.00S,2024-11-03T01:30:36.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,4.812746386333772,54.65686274509803,1610612761,83,73,2024-11-03T01:30:40Z,4200000,False,-23.0,-7.0,1,left,MISS D. Mitchell driving finger roll Layup,[1630558],1610612761.0,TOR,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.44,,,,,,,,,
427,PT05M36.00S,2024-11-03T01:30:38.1Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,83,73,2024-11-03T01:30:40Z,4210000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,426.0,10.0,9.0,1.0,,,,,
428,PT05M33.00S,2024-11-03T01:30:42.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631099,94.95729303547962,4.166666666666666,1610612758,83,73,2024-11-03T01:31:14Z,4220000,False,-229.0,-5.0,1,right,MISS K. Murray running 3PT,[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,22.93,,,,,,,,,
429,PT05M32.00S,2024-11-03T01:30:43.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,83,73,2024-11-03T01:31:14Z,4230000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,428.0,,,,,,,,
430,PT05M32.00S,2024-11-03T01:30:47.3Z,3,REGULAR,foul,personal,[],1627751,,,1610612758,83,73,2024-11-03T01:30:53Z,4240000,False,,,0,,J. Pöltl loose ball personal FOUL (3 PF),"[1627751, 1627734]",1610612761.0,TOR,loose ball,,,Pöltl,J. Pöltl,,,,,Restricted Area,0-8 Center,203054.0,3.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
432,PT05M32.00S,2024-11-03T01:30:55.5Z,3,REGULAR,substitution,out,[],1629628,,,1610612758,83,73,2024-11-03T01:31:03Z,4260000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M32.00S,2024-11-03T01:30:55.5Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,83,73,2024-11-03T01:31:03Z,4270000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M32.00S,2024-11-03T01:30:55.5Z,3,REGULAR,substitution,in,[],1642266,,,1610612758,83,73,2024-11-03T01:31:03Z,4280000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M32.00S,2024-11-03T01:30:55.5Z,3,REGULAR,substitution,in,[],1631165,,,1610612758,83,73,2024-11-03T01:31:03Z,4290000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M18.00S,2024-11-03T01:31:23.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628370,92.85479632063075,54.41176470588235,1610612758,83,75,2024-11-03T01:31:27Z,4300000,False,22.0,15.0,1,right,M. Monk driving finger roll Layup (17 PTS),[1628370],1610612758.0,SAC,driving finger roll,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,Made,17.0,,,,2.65,,,,,,,,,
438,PT05M05.00S,2024-11-03T01:31:42.9Z,3,REGULAR,turnover,out-of-bounds,[],1627751,,,1610612761,83,75,2024-11-03T01:31:49Z,4320000,False,,,0,,J. Pöltl bad pass out-of-bounds TURNOVER (3 TO),[1627751],1610612761.0,TOR,bad pass,,,Pöltl,J. Pöltl,,,,,In The Paint (Non-RA),8-16 Right,203054.0,,,,,,,3.0,,,,,,,,,,,,
439,PT04M50.00S,2024-11-03T01:31:59.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201942,92.72339027595268,19.852941176470587,1610612758,83,75,2024-11-03T01:32:03Z,4330000,False,-151.0,16.0,1,right,MISS D. DeRozan 15' turnaround fadeaway Shot,[201942],1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,15.15,,,,,,,,,
440,PT04M47.00S,2024-11-03T01:32:02.0Z,3,REGULAR,rebound,defensive,[],1630534,,,1610612761,83,75,2024-11-03T01:32:03Z,4340000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:4),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,439.0,4.0,4.0,0.0,,,,,
441,PT04M40.00S,2024-11-03T01:32:09.8Z,3,REGULAR,turnover,bad pass,[],1641711,,,1610612761,83,75,2024-11-03T01:32:13Z,4350000,False,,,0,,G. Dick bad pass TURNOVER (3 TO),"[1641711, 201942]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,,,,,,3.0,DeRozan,201942.0,,,,,,,,,,
442,PT04M40.00S,2024-11-03T01:32:09.8Z,3,REGULAR,steal,,[],201942,,,1610612758,83,75,2024-11-03T01:32:12Z,4360000,False,,,0,,D. DeRozan STEAL (3 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
443,PT04M35.00S,2024-11-03T01:32:14.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627734,94.30026281208936,49.26470588235294,1610612758,83,77,2024-11-03T01:32:19Z,4370000,False,-4.0,1.0,1,right,D. Sabonis running DUNK (13 PTS) (D. DeRozan 3 AST),"[1627734, 201942]",1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,,,,0.39,,,,,D. DeRozan,201942.0,3.0,,
445,PT04M34.00S,2024-11-03T01:32:17.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,83,77,2024-11-03T01:32:17Z,4390000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M34.00S,2024-11-03T01:32:19.1Z,3,REGULAR,substitution,out,[],1641711,,,1610612761,83,77,2024-11-03T01:35:06Z,4400000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M34.00S,2024-11-03T01:32:19.1Z,3,REGULAR,substitution,out,[],1630534,,,1610612761,83,77,2024-11-03T01:35:06Z,4410000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M34.00S,2024-11-03T01:32:19.1Z,3,REGULAR,substitution,out,[],1630558,,,1610612761,83,77,2024-11-03T01:35:06Z,4420000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M34.00S,2024-11-03T01:32:19.1Z,3,REGULAR,substitution,in,[],1642347,,,1610612761,83,77,2024-11-03T01:35:06Z,4430000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M34.00S,2024-11-03T01:32:19.1Z,3,REGULAR,substitution,in,[],1642419,,,1610612761,83,77,2024-11-03T01:35:06Z,4440000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M34.00S,2024-11-03T01:32:19.1Z,3,REGULAR,substitution,in,[],1628449,,,1610612761,83,77,2024-11-03T01:35:06Z,4450000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M20.00S,2024-11-03T01:35:33.5Z,3,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612761,83,77,2024-11-03T01:35:39Z,4460000,False,,,0,,D. Sabonis shooting personal FOUL (2 PF) (Walter 2 FT),"[1627734, 1642266]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,203593.0,2.0,0.0,Walter,1642266.0,,,,,,,,,,,,,,,
454,PT04M20.00S,2024-11-03T01:36:00.2Z,3,REGULAR,freethrow,1 of 2,[],1642266,,,1610612761,83,77,2024-11-03T01:36:27Z,4480000,False,,,0,,MISS J. Walter Free Throw 1 of 2,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
455,PT04M20.00S,2024-11-03T01:36:00.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,83,77,2024-11-03T01:36:27Z,4490000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,454.0,,,,,,,,
456,PT04M20.00S,2024-11-03T01:36:00.2Z,3,REGULAR,freethrow,2 of 2,[],1642266,,,1610612761,83,77,2024-11-03T01:36:27Z,4500000,False,,,0,,MISS J. Walter Free Throw 2 of 2,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
457,PT04M17.00S,2024-11-03T01:36:03.2Z,3,REGULAR,rebound,offensive,[],1642266,,,1610612761,83,77,2024-11-03T01:36:27Z,4510000,False,,,0,,J. Walter REBOUND (Off:1 Def:1),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,456.0,2.0,1.0,1.0,,,,,
458,PT04M05.00S,2024-11-03T01:36:25.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,5.601182654402102,51.9607843137255,1610612761,85,77,2024-11-03T01:36:31Z,4520000,False,-10.0,0.0,1,left,J. Pöltl cutting finger roll Layup (9 PTS) (J. Shead 4 AST),"[1627751, 1642347]",1610612761.0,TOR,cutting finger roll,,,Pöltl,J. Pöltl,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,,,,0.98,,,,,J. Shead,1642347.0,4.0,,
460,PT03M45.00S,2024-11-03T01:36:45.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,94.69448094612353,49.754901960784316,1610612758,85,79,2024-11-03T01:36:49Z,4540000,False,-1.0,-3.0,1,right,D. Sabonis cutting DUNK (15 PTS) (D. DeRozan 4 AST),"[1627734, 201942]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,,,,0.29,,,,,D. DeRozan,201942.0,4.0,,
463,PT03M35.00S,2024-11-03T01:37:05.0Z,3,REGULAR,foul,personal,[],1627734,,,1610612761,85,79,2024-11-03T01:37:18Z,4570000,False,,,0,,D. Sabonis personal FOUL (3 PF),"[1627734, 1627751]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right Center,101283.0,3.0,0.0,Pöltl,1627751.0,,,,,,,,,,,,,,,
465,PT03M33.00S,2024-11-03T01:37:26.4Z,3,REGULAR,turnover,bad pass,[],1642347,,,1610612761,85,79,2024-11-03T01:37:30Z,4590000,False,,,0,,J. Shead bad pass TURNOVER (1 TO),"[1642347, 1631099]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,Murray,1631099.0,,,,,,,,,,
466,PT03M33.00S,2024-11-03T01:37:26.4Z,3,REGULAR,steal,,[],1631099,,,1610612758,85,79,2024-11-03T01:37:28Z,4600000,False,,,0,,K. Murray STEAL (1 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
467,PT03M30.00S,2024-11-03T01:37:29.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631099,94.82588699080158,49.754901960784316,1610612758,85,81,2024-11-03T01:37:34Z,4610000,False,-1.0,-4.0,1,right,K. Murray running DUNK (14 PTS),[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,,,,0.41,,,,,,,,,
468,PT03M14.00S,2024-11-03T01:37:44.4Z,3,REGULAR,3pt,Jump Shot,[],1642419,30.042706964520367,71.32352941176471,1610612761,88,81,2024-11-03T01:37:48Z,4620000,False,-107.0,230.0,1,left,J. Battle 25' 3PT  (9 PTS) (J. Shead 5 AST),"[1642419, 1642347]",1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,,,,25.34,,,,,J. Shead,1642347.0,5.0,,
470,PT03M01.00S,2024-11-03T01:37:58.0Z,3,REGULAR,3pt,Jump Shot,[],1631099,94.95729303547962,3.9215686274509802,1610612758,88,81,2024-11-03T01:38:02Z,4640000,False,-230.0,-5.0,1,right,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,23.05,,,,,,,,,
471,PT02M59.00S,2024-11-03T01:38:00.0Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,88,81,2024-11-03T01:38:02Z,4650000,False,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,470.0,2.0,2.0,0.0,,,,,
472,PT02M51.00S,2024-11-03T01:38:08.3Z,3,REGULAR,3pt,Jump Shot,[],1642419,4.5499342969776615,95.34313725490196,1610612761,88,81,2024-11-03T01:38:13Z,4660000,False,-227.0,-10.0,1,left,MISS J. Battle 3PT,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,22.69,,,,,,,,,
473,PT02M47.00S,2024-11-03T01:38:12.3Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612758,88,81,2024-11-03T01:38:13Z,4670000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,472.0,1.0,1.0,0.0,,,,,
474,PT02M40.00S,2024-11-03T01:38:19.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,90.22667542706965,48.77450980392157,1610612758,88,83,2024-11-03T01:38:24Z,4680000,False,-6.0,39.0,1,right,D. DeRozan cutting finger roll Layup (15 PTS) (M. Monk 4 AST),"[201942, 1628370]",1610612758.0,SAC,cutting finger roll,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,,,,3.99,,,,,M. Monk,1628370.0,4.0,,
476,PT02M26.00S,2024-11-03T01:38:33.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642347,18.084756898817346,39.46078431372549,1610612761,88,83,2024-11-03T01:38:38Z,4700000,False,53.0,117.0,1,left,MISS J. Shead 12' driving floating Shot,[1642347],1610612761.0,TOR,driving floating,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,12.88,,,,,,,,,
477,PT02M23.00S,2024-11-03T01:38:36.1Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,88,83,2024-11-03T01:38:38Z,4710000,False,,,0,,K. Murray REBOUND (Off:0 Def:5),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,476.0,5.0,5.0,0.0,,,,,
478,PT02M14.00S,2024-11-03T01:38:44.6Z,3,REGULAR,3pt,Jump Shot,[],1631165,96.27135348226018,2.941176470588235,1610612758,88,86,2024-11-03T01:38:49Z,4720000,False,-235.0,-17.0,1,right,K. Ellis 3PT  (6 PTS) (K. Murray 1 AST),"[1631165, 1631099]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,,,,,,Made,6.0,,,,23.59,,,,,K. Murray,1631099.0,1.0,,
480,PT02M14.00S,2024-11-03T01:38:50.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612761,88,86,2024-11-03T01:38:50Z,4740000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M14.00S,2024-11-03T01:38:58.4Z,3,REGULAR,substitution,out,[],1642266,,,1610612761,88,86,2024-11-03T01:40:12Z,4750000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M14.00S,2024-11-03T01:38:58.4Z,3,REGULAR,substitution,out,[],1627751,,,1610612761,88,86,2024-11-03T01:40:12Z,4760000,False,,,0,,SUB out: J. Pöltl,[1627751],1610612761.0,TOR,,,,Pöltl,J. Pöltl,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M14.00S,2024-11-03T01:38:58.4Z,3,REGULAR,substitution,out,[],1642347,,,1610612761,88,86,2024-11-03T01:40:12Z,4770000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M14.00S,2024-11-03T01:38:58.4Z,3,REGULAR,substitution,in,[],1630558,,,1610612761,88,86,2024-11-03T01:40:12Z,4780000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M14.00S,2024-11-03T01:38:58.4Z,3,REGULAR,substitution,in,[],1642367,,,1610612761,88,86,2024-11-03T01:40:12Z,4790000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M14.00S,2024-11-03T01:38:58.4Z,3,REGULAR,substitution,in,[],1629628,,,1610612761,88,86,2024-11-03T01:40:12Z,4800000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
