actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,shotResult,pointsTotal,area,areaDetail,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId
263,PT06M04.00S,2025-02-13T01:25:31.0Z,2,REGULAR,3pt,Jump Shot,[],1642347,17.0335085413929,93.62745098039215,1610612761,32,55,2025-02-13T01:25:39Z,2610000,False,-218.0,108.0,1,left,MISS J. Shead 24' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,Missed,,Above the Break 3,24+ Left Center,24.32,,,,,,,,,,,,,,
264,PT06M02.00S,2025-02-13T01:25:33.0Z,2,REGULAR,rebound,offensive,[],1642367,,,1610612761,32,55,2025-02-13T01:25:39Z,2620000,False,,,0,,J. Mogbo REBOUND (Off:1 Def:1),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,263.0,2.0,1.0,1.0,,,,
265,PT06M00.00S,2025-02-13T01:25:35.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642419,26.49474375821288,17.15686274509804,1610612761,35,55,2025-02-13T01:31:32Z,2630000,False,164.0,197.0,1,left,J. Battle 25' 3PT pullup (8 PTS) (J. Mogbo 3 AST),"[1642419, 1642367]",1610612761.0,TOR,pullup,,,Battle,J. Battle,,,,,,,,Made,8.0,Above the Break 3,24+ Right Center,25.62,J. Mogbo,1642367.0,3.0,,,,,,,,,,,
266,PT05M33.00S,2025-02-13T01:26:02.5Z,2,REGULAR,3pt,Jump Shot,[],1629636,95.3515111695138,1.9607843137254901,1610612739,35,55,2025-02-13T01:26:07Z,2640000,False,-240.0,-9.0,1,right,MISS D. Garland 24' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Missed,,Left Corner 3,24+ Left,24.04,,,,,,,,,,,,,,
267,PT05M30.00S,2025-02-13T01:26:05.3Z,2,REGULAR,rebound,defensive,[],1642419,,,1610612761,35,55,2025-02-13T01:26:05Z,2650000,False,,,0,,J. Battle REBOUND (Off:1 Def:1),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,266.0,2.0,1.0,1.0,,,,
268,PT05M27.00S,2025-02-13T01:26:09.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,5.863994743758213,50.245098039215684,1610612761,37,55,2025-02-13T01:26:15Z,2660000,False,-1.0,3.0,1,left,R. Barrett running reverse Layup (11 PTS),[1629628],1610612761.0,TOR,running reverse,,,Barrett,R. Barrett,,,,,,,,Made,11.0,Restricted Area,0-8 Center,0.29,,,,,,,,,,,,,,
269,PT05M02.00S,2025-02-13T01:26:33.7Z,2,REGULAR,turnover,bad pass,[],1642281,,,1610612739,37,55,2025-02-13T01:26:38Z,2670000,False,,,0,,J. Tyson bad pass TURNOVER (2 TO),"[1642281, 1629628]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,2.0,Barrett,1629628.0,,,,,,,,
270,PT05M02.00S,2025-02-13T01:26:33.7Z,2,REGULAR,steal,,[],1629628,,,1610612761,37,55,2025-02-13T01:26:35Z,2680000,False,,,0,,R. Barrett STEAL (3 STL),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,
281,PT04M57.00S,2025-02-13T01:26:41.2Z,2,REGULAR,turnover,bad pass,[],1642347,,,1610612761,37,55,2025-02-13T01:28:18Z,2705000,False,,,0,,J. Shead bad pass TURNOVER (1 TO),"[1642347, 1641854]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,Restricted Area,0-8 Center,,,,,1.0,Porter Jr.,1641854.0,,,,,,,,
282,PT04M57.00S,2025-02-13T01:26:41.2Z,2,REGULAR,steal,,[],1641854,,,1610612739,37,55,2025-02-13T01:28:18Z,2707500,False,,,0,,C. Porter Jr. STEAL (1 STL),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,
273,PT04M52.00S,2025-02-13T01:26:44.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1629636,93.51182654402102,51.225490196078425,1610612739,37,57,2025-02-13T01:28:18Z,2710000,False,6.0,8.0,1,right,D. Garland running Layup (6 PTS),[1629636],1610612739.0,CLE,running,,,Garland,D. Garland,,,,,,,,Made,6.0,Restricted Area,0-8 Center,1.05,,,,,,,,,,,,,,
274,PT04M30.00S,2025-02-13T01:27:07.5Z,2,REGULAR,turnover,bad pass,[],1642367,,,1610612761,37,57,2025-02-13T01:36:31Z,2720000,False,,,0,,J. Mogbo bad pass TURNOVER (1 TO),"[1642367, 1629636]",1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,1.0,Garland,1629636.0,,,,,,,,
275,PT04M30.00S,2025-02-13T01:27:07.5Z,2,REGULAR,steal,,[],1629636,,,1610612739,37,57,2025-02-13T01:36:31Z,2730000,False,,,0,,D. Garland STEAL (2 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,
276,PT04M25.00S,2025-02-13T01:27:12.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641854,94.56307490144546,49.26470588235294,1610612739,37,59,2025-02-13T01:35:08Z,2740000,False,-4.0,-1.0,1,right,C. Porter Jr. running finger roll Layup (4 PTS) (D. Garland 5 AST),"[1641854, 1629636]",1610612739.0,CLE,running finger roll,,,Porter Jr.,C. Porter Jr.,,,,,,,,Made,4.0,Restricted Area,0-8 Center,0.4,D. Garland,1629636.0,5.0,,,,,,,,,,,
278,PT04M25.00S,2025-02-13T01:27:17.8Z,2,REGULAR,foul,personal,['1freethrow'],1642347,,,1610612739,37,59,2025-02-13T01:30:18Z,2760000,False,,,0,,J. Shead shooting personal FOUL (1 PF) (Porter Jr. 1 FT),"[1642347, 1641854]",1610612761.0,TOR,shooting,,,Shead,J. Shead,,,,,1628171.0,1.0,0.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,Porter Jr.,1641854.0
280,PT04M25.00S,2025-02-13T01:27:25.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,37,59,2025-02-13T01:27:26Z,2780000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M25.00S,2025-02-13T01:27:27.0Z,2,REGULAR,substitution,out,[],1642367,,,1610612739,37,59,2025-02-13T01:30:17Z,2790000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M25.00S,2025-02-13T01:27:27.0Z,2,REGULAR,substitution,out,[],1629628,,,1610612739,37,59,2025-02-13T01:30:17Z,2800000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M25.00S,2025-02-13T01:27:27.0Z,2,REGULAR,substitution,out,[],1642347,,,1610612739,37,59,2025-02-13T01:30:17Z,2810000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M25.00S,2025-02-13T01:27:27.0Z,2,REGULAR,substitution,out,[],1642419,,,1610612739,37,59,2025-02-13T01:30:17Z,2820000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M25.00S,2025-02-13T01:27:27.0Z,2,REGULAR,substitution,out,[],1642281,,,1610612739,37,59,2025-02-13T01:30:17Z,2830000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M25.00S,2025-02-13T01:27:27.0Z,2,REGULAR,substitution,in,[],1641711,,,1610612739,37,59,2025-02-13T01:30:17Z,2840000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M25.00S,2025-02-13T01:27:27.0Z,2,REGULAR,substitution,in,[],1630193,,,1610612739,37,59,2025-02-13T01:30:17Z,2850000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M25.00S,2025-02-13T01:27:27.0Z,2,REGULAR,substitution,in,[],1630567,,,1610612739,37,59,2025-02-13T01:30:17Z,2860000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M25.00S,2025-02-13T01:27:27.0Z,2,REGULAR,substitution,in,[],1631115,,,1610612739,37,59,2025-02-13T01:30:17Z,2870000,False,,,0,,SUB in: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M25.00S,2025-02-13T01:27:27.0Z,2,REGULAR,substitution,in,[],1629631,,,1610612739,37,59,2025-02-13T01:30:17Z,2880000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M25.00S,2025-02-13T01:30:35.1Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1641854,,,1610612739,37,60,2025-02-13T01:30:35Z,2890000,False,,,0,,C. Porter Jr. Free Throw 1 of 1 (5 PTS),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
295,PT04M14.00S,2025-02-13T01:30:47.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,9.543363994743759,39.21568627450981,1610612761,37,60,2025-02-13T01:37:06Z,2900000,False,54.0,37.0,1,left,MISS O. Agbaji 6' cutting Layup,[1630534],1610612761.0,TOR,cutting,,,Agbaji,O. Agbaji,,,,,,,,Missed,,In The Paint (Non-RA),0-8 Center,6.55,,,,,,,,,,,,,,
296,PT04M11.00S,2025-02-13T01:30:50.2Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612739,37,60,2025-02-13T01:30:51Z,2910000,False,,,0,,D. Hunter REBOUND (Off:0 Def:4),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,295.0,4.0,4.0,0.0,,,,
297,PT04M01.00S,2025-02-13T01:30:59.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,86.41590013140605,38.970588235294116,1610612739,37,62,2025-02-13T01:31:05Z,2920000,False,-55.0,75.0,1,right,D. Hunter 9' pullup Jump Shot (6 PTS),[1629631],1610612739.0,CLE,pullup,,,Hunter,D. Hunter,,,,,,,,Made,6.0,In The Paint (Non-RA),8-16 Left,9.32,,,,,,,,,,,,,,
298,PT03M47.00S,2025-02-13T01:31:12.6Z,2,REGULAR,3pt,Jump Shot,[],1630193,22.026938239159,90.19607843137256,1610612761,37,62,2025-02-13T01:31:19Z,2930000,False,-201.0,155.0,1,left,MISS I. Quickley 25' step back 3PT,[1630193],1610612761.0,TOR,step back,,,Quickley,I. Quickley,,,,,,,,Missed,,Above the Break 3,24+ Left Center,25.36,,,,,,,,,,,,,,
299,PT03M45.00S,2025-02-13T01:31:14.6Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,37,62,2025-02-13T01:31:19Z,2940000,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,298.0,5.0,4.0,1.0,,,,
300,PT03M37.00S,2025-02-13T01:31:23.5Z,2,REGULAR,3pt,Jump Shot,[],1641854,67.09921156373193,54.166666666666664,1610612739,37,62,2025-02-13T01:31:28Z,2950000,False,21.0,257.0,1,right,MISS C. Porter Jr. 25' pullup 3PT,[1641854],1610612739.0,CLE,pullup,,,Porter Jr.,C. Porter Jr.,,,,,,,,Missed,,Above the Break 3,24+ Center,25.76,,,,,,,,,,,,,,
301,PT03M33.00S,2025-02-13T01:31:27.5Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,37,62,2025-02-13T01:31:28Z,2960000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,300.0,2.0,2.0,0.0,,,,
302,PT03M30.00S,2025-02-13T01:31:31.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630534,4.681340341655716,50.73529411764706,1610612761,39,62,2025-02-13T01:31:45Z,2970000,False,-4.0,-8.0,1,left,O. Agbaji running reverse Layup (4 PTS) (S. Barnes 1 AST),"[1630534, 1630567]",1610612761.0,TOR,running reverse,,,Agbaji,O. Agbaji,,,,,,,,Made,4.0,Restricted Area,0-8 Center,0.93,S. Barnes,1630567.0,1.0,,,,,,,,,,,
304,PT03M08.00S,2025-02-13T01:31:54.8Z,2,REGULAR,foul,offensive,[],1628386,,,1610612739,39,62,2025-02-13T01:32:06Z,2990000,False,,,0,,J. Allen off-the-ball offensive FOUL (1 PF),"[1628386, 1641711]",1610612739.0,CLE,off-the-ball,,,Allen,J. Allen,,,,,1628171.0,1.0,0.0,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,Dick,1641711.0
306,PT03M08.00S,2025-02-13T01:31:54.8Z,2,REGULAR,turnover,offensive foul,[],1628386,,,1610612739,39,62,2025-02-13T01:31:54Z,3010000,False,,,0,,J. Allen offensive foul TURNOVER (1 TO),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,1628171.0,,,,,Above the Break 3,24+ Center,,,,,1.0,,,,,,,,,,
307,PT03M08.00S,2025-02-13T01:32:03.5Z,2,REGULAR,substitution,out,[],1641854,,,1610612761,39,62,2025-02-13T01:32:09Z,3020000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M08.00S,2025-02-13T01:32:03.5Z,2,REGULAR,substitution,out,[],1628386,,,1610612761,39,62,2025-02-13T01:32:09Z,3030000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M08.00S,2025-02-13T01:32:03.5Z,2,REGULAR,substitution,in,[],1630596,,,1610612761,39,62,2025-02-13T01:32:09Z,3040000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M08.00S,2025-02-13T01:32:03.5Z,2,REGULAR,substitution,in,[],1628378,,,1610612761,39,62,2025-02-13T01:32:09Z,3050000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M46.00S,2025-02-13T01:32:37.8Z,2,REGULAR,turnover,bad pass,[],1630567,,,1610612761,39,62,2025-02-13T01:32:42Z,3060000,False,,,0,,S. Barnes bad pass TURNOVER (1 TO),"[1630567, 1629622]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,1.0,Strus,1629622.0,,,,,,,,
312,PT02M46.00S,2025-02-13T01:32:37.8Z,2,REGULAR,steal,,[],1629622,,,1610612739,39,62,2025-02-13T01:32:40Z,3070000,False,,,0,,M. Strus STEAL (1 STL),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,
313,PT02M36.00S,2025-02-13T01:32:48.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630596,94.30026281208936,50.49019607843137,1610612739,39,64,2025-02-13T01:32:53Z,3080000,False,2.0,1.0,1,right,E. Mobley cutting DUNK (6 PTS) (M. Strus 3 AST),"[1630596, 1629622]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,,,,Made,6.0,Restricted Area,0-8 Center,0.27,M. Strus,1629622.0,3.0,,,,,,,,,,,
315,PT02M16.00S,2025-02-13T01:33:06.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631115,14.536793692509855,38.72549019607843,1610612761,41,64,2025-02-13T01:33:12Z,3100000,False,56.0,84.0,1,left,O. Robinson 10' turnaround Hook (4 PTS) (I. Quickley 3 AST),"[1631115, 1630193]",1610612761.0,TOR,turnaround,,,Robinson,O. Robinson,,,,,,,,Made,4.0,In The Paint (Non-RA),8-16 Right,10.13,I. Quickley,1630193.0,3.0,,,,,,,,,,,
317,PT01M54.00S,2025-02-13T01:33:29.4Z,2,REGULAR,3pt,Jump Shot,[],1629636,68.28186596583443,64.4607843137255,1610612739,41,64,2025-02-13T01:33:34Z,3120000,False,72.0,246.0,1,right,MISS D. Garland 25' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,,,,Missed,,Above the Break 3,24+ Center,25.61,,,,,,,,,,,,,,
318,PT01M51.00S,2025-02-13T01:33:32.4Z,2,REGULAR,rebound,defensive,[],1630534,,,1610612761,41,64,2025-02-13T01:33:34Z,3130000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:1),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,317.0,2.0,1.0,1.0,,,,
319,PT01M42.00S,2025-02-13T01:33:44.5Z,2,REGULAR,turnover,bad pass,[],1631115,,,1610612761,41,64,2025-02-13T01:41:02Z,3140000,False,,,0,,O. Robinson bad pass TURNOVER (1 TO),"[1631115, 1629636]",1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,1.0,Garland,1629636.0,,,,,,,,
320,PT01M42.00S,2025-02-13T01:33:44.5Z,2,REGULAR,steal,,[],1629636,,,1610612739,41,64,2025-02-13T01:33:46Z,3150000,False,,,0,,D. Garland STEAL (3 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,
321,PT01M37.00S,2025-02-13T01:33:48.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629636,94.1688567674113,49.50980392156863,1610612739,41,66,2025-02-13T01:42:00Z,3160000,False,-2.0,2.0,1,right,D. Garland running Layup (8 PTS),[1629636],1610612739.0,CLE,running,,,Garland,D. Garland,,,,,,,,Made,8.0,Restricted Area,0-8 Center,0.34,,,,,,,,,,,,,,
322,PT01M21.00S,2025-02-13T01:34:01.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,9.674770039421814,56.61764705882353,1610612761,41,66,2025-02-13T01:42:24Z,3170000,False,-33.0,38.0,1,left,MISS S. Barnes turnaround fadeaway bank Shot,[1630567],1610612761.0,TOR,turnaround fadeaway bank,,,Barnes,S. Barnes,,,,,,,,Missed,,In The Paint (Non-RA),0-8 Center,5.07,,,,,,,,,,,,,,
323,PT01M19.00S,2025-02-13T01:34:03.9Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,41,66,2025-02-13T01:34:09Z,3180000,False,,,0,,E. Mobley REBOUND (Off:1 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,322.0,7.0,6.0,1.0,,,,
324,PT01M15.00S,2025-02-13T01:34:07.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629631,76.95466491458606,9.803921568627452,1610612739,41,66,2025-02-13T01:43:04Z,3190000,False,-201.0,164.0,1,right,MISS D. Hunter 25' running pullup 3PT,[1629631],1610612739.0,CLE,running pullup,,,Hunter,D. Hunter,,,,,,,,Missed,,Above the Break 3,24+ Left Center,25.95,,,,,,,,,,,,,,
325,PT01M13.00S,2025-02-13T01:34:10.7Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,41,66,2025-02-13T01:34:10Z,3200000,False,,,0,,E. Mobley REBOUND (Off:2 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,324.0,8.0,6.0,2.0,,,,
326,PT01M11.00S,2025-02-13T01:34:12.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,95.87713534822602,2.696078431372549,1610612739,41,66,2025-02-13T01:34:17Z,3210000,False,-237.0,-14.0,1,right,MISS D. Garland 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Missed,,Left Corner 3,24+ Left,23.69,,,,,,,,,,,,,,
327,PT01M08.00S,2025-02-13T01:34:15.7Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,41,66,2025-02-13T01:34:17Z,3220000,False,,,0,,S. Barnes REBOUND (Off:0 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,326.0,3.0,3.0,0.0,,,,
328,PT01M04.00S,2025-02-13T01:34:20.6Z,2,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612761,41,66,2025-02-13T01:34:31Z,3230000,False,,,0,,E. Mobley shooting personal FOUL (3 PF) (Quickley 2 FT),"[1630596, 1630193]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,1830.0,3.0,0.0,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,Quickley,1630193.0
330,PT01M04.00S,2025-02-13T01:34:49.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630193,,,1610612761,42,66,2025-02-13T01:34:49Z,3250000,False,,,0,,I. Quickley Free Throw 1 of 2 (3 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
331,PT01M04.00S,2025-02-13T01:34:50.4Z,2,REGULAR,substitution,out,[],1631115,,,1610612761,42,66,2025-02-13T01:34:54Z,3260000,False,,,0,,SUB out: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M04.00S,2025-02-13T01:34:50.4Z,2,REGULAR,substitution,in,[],1629628,,,1610612761,42,66,2025-02-13T01:34:54Z,3270000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M04.00S,2025-02-13T01:35:16.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630193,,,1610612761,43,66,2025-02-13T01:35:16Z,3280000,False,,,0,,I. Quickley Free Throw 2 of 2 (4 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
334,PT00M55.30S,2025-02-13T01:35:31.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641711,,,1610612739,43,66,2025-02-13T01:35:38Z,3290000,False,,,0,,G. Dick personal FOUL (1 PF) (Strus 2 FT),"[1641711, 1629622]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,1627541.0,1.0,0.0,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,Strus,1629622.0
336,PT00M55.30S,2025-02-13T01:36:01.1Z,2,REGULAR,freethrow,1 of 2,[],1629622,,,1610612739,43,67,2025-02-13T01:36:01Z,3310000,False,,,0,,M. Strus Free Throw 1 of 2 (13 PTS),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
337,PT00M55.30S,2025-02-13T01:36:21.3Z,2,REGULAR,freethrow,2 of 2,[],1629622,,,1610612739,43,68,2025-02-13T01:36:21Z,3320000,False,,,0,,M. Strus Free Throw 2 of 2 (14 PTS),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
338,PT00M36.70S,2025-02-13T01:36:43.1Z,2,REGULAR,2pt,Jump Shot,[],1630193,5.601182654402102,71.07843137254902,1610612761,43,68,2025-02-13T01:36:48Z,3330000,False,-105.0,0.0,1,left,MISS I. Quickley 10' step back Shot,[1630193],1610612761.0,TOR,step back,,,Quickley,I. Quickley,,,,,,,,Missed,,Mid-Range,8-16 Left,10.54,,,,,,,,,,,,,,
339,PT00M34.30S,2025-02-13T01:36:45.5Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,43,68,2025-02-13T01:36:48Z,3340000,False,,,0,,E. Mobley REBOUND (Off:2 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,338.0,9.0,7.0,2.0,,,,
340,PT00M28.70S,2025-02-13T01:36:51.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,66.04796320630749,52.94117647058824,1610612739,43,68,2025-02-13T01:44:57Z,3350000,False,15.0,267.0,1,right,MISS D. Mitchell 26' running 3PT,[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,,,,Missed,,Above the Break 3,24+ Center,26.7,,,,,,,,,,,,,,
341,PT00M25.30S,2025-02-13T01:36:54.5Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,43,68,2025-02-13T01:36:58Z,3360000,False,,,0,,S. Barnes REBOUND (Off:0 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,340.0,4.0,4.0,0.0,,,,
342,PT00M03.00S,2025-02-13T01:37:16.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,6.783837056504599,44.85294117647059,1610612761,43,68,2025-02-13T01:37:22Z,3370000,False,26.0,11.0,1,left,MISS O. Agbaji driving finger roll Layup,[1630534],1610612761.0,TOR,driving finger roll,,,Agbaji,O. Agbaji,,,,,,,,Missed,,Restricted Area,0-8 Center,2.81,,,,,,,,,,,,,,
343,PT00M01.20S,2025-02-13T01:37:18.6Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612739,43,68,2025-02-13T01:37:18Z,3380000,False,,,0,,M. Strus REBOUND (Off:0 Def:3),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,342.0,3.0,3.0,0.0,,,,
