actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
169,PT10M49.00S,2025-02-22T01:14:26.4Z,2,REGULAR,foul,technical,['1freethrow'],1628449,,,1610612748,22,33,2025-02-22T01:14:36Z,1680000,False,,,0,,C. Boucher defensive-3-second technical FOUL (1 Tech),[1628449],1610612761.0,TOR,defensive-3-second,,,Boucher,C. Boucher,,,,,,,202058.0,,,,,,,,,,,,,,0.0,1.0,,,,
170,PT10M49.00S,2025-02-22T01:14:55.2Z,2,REGULAR,freethrow,1 of 1,[],203952,,,1610612748,22,33,2025-02-22T01:14:55Z,1690000,False,,,0,,MISS A. Wiggins technical Free Throw 1 of 1,[203952],1610612748.0,MIA,technical,,,Wiggins,A. Wiggins,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
171,PT10M49.00S,2025-02-22T01:14:55.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,22,33,2025-02-22T01:14:55Z,1700000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,170.0,,,,,,,,,,,
172,PT10M35.00S,2025-02-22T01:15:23.1Z,2,REGULAR,2pt,Jump Shot,[],1628389,22.552562417871222,47.05882352941176,1610612748,22,35,2025-02-22T01:15:27Z,1710000,False,15.0,159.0,1,left,B. Adebayo 16' pullup Jump Shot (7 PTS),[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,,,16.02,Made,7.0,,,,,,,,,,,,,,,
173,PT10M09.00S,2025-02-22T01:15:49.3Z,2,REGULAR,3pt,Jump Shot,[],1630193,64.60249671484888,62.5,1610612761,25,35,2025-02-22T01:15:54Z,1720000,False,62.0,280.0,1,right,I. Quickley 28' 3PT  (8 PTS) (C. Boucher 2 AST),"[1630193, 1628449]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,28.71,Made,8.0,C. Boucher,1628449.0,2.0,,,,,,,,,,,,
175,PT09M53.00S,2025-02-22T01:16:05.2Z,2,REGULAR,3pt,Jump Shot,[],1626179,3.892904073587385,96.56862745098039,1610612748,25,35,2025-02-22T01:16:10Z,1740000,False,-233.0,-16.0,1,left,MISS T. Rozier 3PT,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,,,23.33,Missed,,,,,,,,,,,,,,,,
176,PT09M52.00S,2025-02-22T01:16:06.2Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612761,25,35,2025-02-22T01:16:45Z,1750000,False,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,,,,,,,,,175.0,3.0,3.0,0.0,,,,,,,,
177,PT09M44.00S,2025-02-22T01:16:14.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,67.23061760840999,48.529411764705884,1610612761,28,35,2025-02-22T01:17:15Z,1760000,False,-7.0,256.0,1,right,I. Quickley 25' 3PT running pullup (11 PTS),[1630193],1610612761.0,TOR,running pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,25.56,Made,11.0,,,,,,,,,,,,,,,
178,PT09M44.00S,2025-02-22T01:16:18.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,28,35,2025-02-22T01:16:18Z,1770000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M30.00S,2025-02-22T01:19:29.1Z,2,REGULAR,3pt,Jump Shot,[],203952,31.35676741130092,66.17647058823529,1610612748,28,35,2025-02-22T01:19:34Z,1780000,False,-81.0,242.0,1,left,MISS A. Wiggins 25' pullup 3PT,[203952],1610612748.0,MIA,pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,25.54,Missed,,,,,,,,,,,,,,,,
180,PT09M27.00S,2025-02-22T01:19:32.1Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612761,28,35,2025-02-22T01:19:34Z,1790000,False,,,0,,I. Quickley REBOUND (Off:0 Def:4),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,179.0,4.0,4.0,0.0,,,,,,,,
181,PT09M18.00S,2025-02-22T01:19:40.3Z,2,REGULAR,3pt,Jump Shot,[],1630534,68.28186596583443,28.186274509803923,1610612761,28,35,2025-02-22T01:19:44Z,1800000,False,-109.0,246.0,1,right,MISS O. Agbaji 26' 3PT,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,26.88,Missed,,,,,,,,,,,,,,,,
182,PT09M15.00S,2025-02-22T01:19:43.3Z,2,REGULAR,rebound,defensive,[],1631107,,,1610612748,28,35,2025-02-22T01:19:44Z,1810000,False,,,0,,N. Jović REBOUND (Off:1 Def:1),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Left Center,,,,,,,,,181.0,2.0,1.0,1.0,,,,,,,,
183,PT09M10.00S,2025-02-22T01:19:48.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631107,28.86005256241787,27.696078431372552,1610612748,28,35,2025-02-22T01:22:17Z,1820000,False,112.0,219.0,1,left,MISS N. Jović 24' running 3PT,[1631107],1610612748.0,MIA,running,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,,,24.56,Missed,,,,,,,,,,,,,,,,
184,PT09M07.00S,2025-02-22T01:19:51.7Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612761,28,35,2025-02-22T01:19:55Z,1830000,False,,,0,,I. Quickley REBOUND (Off:0 Def:5),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,183.0,5.0,5.0,0.0,,,,,,,,
185,PT09M04.00S,2025-02-22T01:19:55.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630534,90.09526938239159,47.794117647058826,1610612761,30,35,2025-02-22T01:20:04Z,1840000,False,-11.0,41.0,1,right,O. Agbaji running finger roll Layup (2 PTS) (I. Quickley 1 AST),"[1630534, 1630193]",1610612761.0,TOR,running finger roll,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,4.21,Made,2.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,
187,PT08M49.00S,2025-02-22T01:20:10.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,6.389618922470433,50.73529411764706,1610612748,30,37,2025-02-22T01:21:12Z,1860000,False,-4.0,8.0,1,left,B. Adebayo cutting DUNK (9 PTS) (N. Jović 3 AST),"[1628389, 1631107]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,0.85,Made,9.0,N. Jović,1631107.0,3.0,,,,,,,,,,,,
189,PT08M21.00S,2025-02-22T01:20:38.7Z,2,REGULAR,2pt,Jump Shot,[],1642266,89.56964520367937,72.54901960784314,1610612761,30,37,2025-02-22T01:20:44Z,1880000,False,113.0,46.0,1,right,MISS J. Walter 12' pullup Shot,[1642266],1610612761.0,TOR,pullup,,,Walter,J. Walter,,,,,Mid-Range,8-16 Right,,,12.15,Missed,,,,,,,,,,,,,,,,
190,PT08M17.00S,2025-02-22T01:20:42.7Z,2,REGULAR,rebound,defensive,[],203952,,,1610612748,30,37,2025-02-22T01:20:44Z,1890000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,,,,,,,,,189.0,3.0,2.0,1.0,,,,,,,,
191,PT07M57.00S,2025-02-22T01:21:01.9Z,2,REGULAR,2pt,Jump Shot,[],1628389,4.944152431011826,77.69607843137256,1610612748,30,39,2025-02-22T01:21:06Z,1900000,False,-138.0,-6.0,1,left,B. Adebayo 13' pullup Jump Shot (11 PTS),[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,13.86,Made,11.0,,,,,,,,,,,,,,,
192,PT07M30.00S,2025-02-22T01:21:28.3Z,2,REGULAR,3pt,Jump Shot,[],1630193,72.7496714848883,83.82352941176471,1610612761,30,39,2025-02-22T01:21:36Z,1910000,False,169.0,204.0,1,right,MISS I. Quickley 26' step back 3PT,[1630193],1610612761.0,TOR,step back,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,26.47,Missed,,,,,,,,,,,,,,,,
193,PT07M29.00S,2025-02-22T01:21:29.3Z,2,REGULAR,rebound,offensive,[],1628449,,,1610612761,30,39,2025-02-22T01:21:36Z,1920000,False,,,0,,C. Boucher REBOUND (Off:2 Def:0),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,,,,,,,,,192.0,2.0,0.0,2.0,,,,,,,,
194,PT07M29.00S,2025-02-22T01:21:36.2Z,2,REGULAR,foul,personal,['2freethrow'],203952,,,1610612761,30,39,2025-02-22T01:21:42Z,1930000,False,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Boucher 2 FT),"[203952, 1628449]",1610612748.0,MIA,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1626300.0,,,,,,,,,,,,,,2.0,0.0,Boucher,1628449.0,,
196,PT07M29.00S,2025-02-22T01:21:59.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628449,,,1610612761,31,39,2025-02-22T01:21:59Z,1950000,False,,,0,,C. Boucher Free Throw 1 of 2 (1 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
197,PT07M29.00S,2025-02-22T01:22:02.3Z,2,REGULAR,substitution,out,[],1642367,,,1610612761,31,39,2025-02-22T01:22:17Z,1960000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M29.00S,2025-02-22T01:22:02.3Z,2,REGULAR,substitution,out,[],1642266,,,1610612761,31,39,2025-02-22T01:22:17Z,1970000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M29.00S,2025-02-22T01:22:02.3Z,2,REGULAR,substitution,out,[],1630534,,,1610612761,31,39,2025-02-22T01:22:17Z,1980000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M29.00S,2025-02-22T01:22:02.3Z,2,REGULAR,substitution,out,[],1628389,,,1610612761,31,39,2025-02-22T01:22:17Z,1990000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M29.00S,2025-02-22T01:22:02.3Z,2,REGULAR,substitution,out,[],1629130,,,1610612761,31,39,2025-02-22T01:22:17Z,2000000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M29.00S,2025-02-22T01:22:02.3Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,31,39,2025-02-22T01:22:17Z,2010000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M29.00S,2025-02-22T01:22:02.3Z,2,REGULAR,substitution,in,[],1629628,,,1610612761,31,39,2025-02-22T01:22:17Z,2020000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M29.00S,2025-02-22T01:22:02.3Z,2,REGULAR,substitution,in,[],1631115,,,1610612761,31,39,2025-02-22T01:22:17Z,2030000,False,,,0,,SUB in: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M29.00S,2025-02-22T01:22:02.3Z,2,REGULAR,substitution,in,[],1642276,,,1610612761,31,39,2025-02-22T01:22:17Z,2040000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M29.00S,2025-02-22T01:22:02.3Z,2,REGULAR,substitution,in,[],1629639,,,1610612761,31,39,2025-02-22T01:22:17Z,2050000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M29.00S,2025-02-22T01:22:23.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628449,,,1610612761,32,39,2025-02-22T01:22:23Z,2060000,False,,,0,,C. Boucher Free Throw 2 of 2 (2 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
208,PT07M11.00S,2025-02-22T01:22:46.0Z,2,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612748,32,39,2025-02-22T01:23:02Z,2070000,False,,,0,,R. Barrett shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1629628, 203952]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,,,,,,,,,,,,,,1.0,0.0,Wiggins,203952.0,,
210,PT07M11.00S,2025-02-22T01:23:13.9Z,2,REGULAR,freethrow,1 of 2,[],203952,,,1610612748,32,40,2025-02-22T01:23:13Z,2090000,False,,,0,,A. Wiggins Free Throw 1 of 2 (7 PTS),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
211,PT07M11.00S,2025-02-22T01:23:38.0Z,2,REGULAR,freethrow,2 of 2,[],203952,,,1610612748,32,41,2025-02-22T01:23:38Z,2100000,False,,,0,,A. Wiggins Free Throw 2 of 2 (8 PTS),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
212,PT06M59.00S,2025-02-22T01:23:51.6Z,2,REGULAR,3pt,Jump Shot,[],1630193,67.36202365308804,58.08823529411765,1610612761,32,41,2025-02-22T01:23:56Z,2110000,False,40.0,254.0,1,right,MISS I. Quickley 25' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,25.75,Missed,,,,,,,,,,,,,,,,
213,PT06M54.00S,2025-02-22T01:23:56.6Z,2,REGULAR,rebound,offensive,[],1628449,,,1610612761,32,41,2025-02-22T01:23:56Z,2120000,False,,,0,,C. Boucher REBOUND (Off:3 Def:0),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Center,,,,,,,,,212.0,3.0,0.0,3.0,,,,,,,,
214,PT06M53.00S,2025-02-22T01:23:56.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,90.88370565045992,52.94117647058824,1610612761,32,41,2025-02-22T01:24:29Z,2130000,False,15.0,33.0,1,right,MISS C. Boucher putback Layup,[1628449],1610612761.0,TOR,putback,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,3.63,Missed,,,,,,,,,,,,,,,,
215,PT06M52.00S,2025-02-22T01:23:58.5Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,32,41,2025-02-22T01:23:58Z,2140000,False,,,0,,K. Ware REBOUND (Off:0 Def:4),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,214.0,4.0,4.0,0.0,,,,,,,,
216,PT06M30.00S,2025-02-22T01:24:20.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,8.623521681997373,48.28431372549019,1610612748,32,41,2025-02-22T01:27:06Z,2150000,False,9.0,29.0,1,left,MISS K. Ware alley-oop DUNK,[1642276],1610612748.0,MIA,alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,2.99,Missed,,,,,,,,,,,,,,,,
217,PT06M24.00S,2025-02-22T01:24:26.4Z,2,REGULAR,rebound,defensive,[],1631115,,,1610612761,32,41,2025-02-22T01:26:20Z,2160000,False,,,0,,O. Robinson REBOUND (Off:0 Def:1),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,216.0,1.0,1.0,0.0,,,,,,,,
218,PT06M21.00S,2025-02-22T01:24:29.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630193,92.9862023653088,56.127450980392155,1610612761,32,41,2025-02-22T01:24:34Z,2170000,False,31.0,13.0,1,right,MISS I. Quickley running Layup - blocked,"[1630193, 1631107]",1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,3.34,Missed,,,,,,,,,,,,,,,Jović,1631107.0
219,PT06M21.00S,2025-02-22T01:24:29.1Z,2,REGULAR,block,,[],1631107,,,1610612761,32,41,2025-02-22T01:24:31Z,2180000,False,,,0,,N. Jović BLOCK (1 BLK),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
220,PT06M21.00S,2025-02-22T01:24:29.1Z,2,REGULAR,rebound,defensive,[],203952,,,1610612748,32,41,2025-02-22T01:24:34Z,2190000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,218.0,4.0,3.0,1.0,,,,,,,,
221,PT06M18.00S,2025-02-22T01:24:35.6Z,2,REGULAR,foul,offensive,[],1642276,,,1610612748,32,41,2025-02-22T01:27:12Z,2200000,False,,,0,,K. Ware offensive FOUL (1 PF),"[1642276, 1628449]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,202901.0,,,,,,,,,,,,,,1.0,0.0,Boucher,1628449.0,,
225,PT06M18.00S,2025-02-22T01:24:35.6Z,2,REGULAR,turnover,offensive foul,[],1642276,,,1610612748,32,41,2025-02-22T01:24:35Z,2215000,False,,,0,,K. Ware offensive foul TURNOVER (1 TO),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,202901.0,1.0,,,,,,,,,,,,,,,,,,
223,PT06M18.00S,2025-02-22T01:25:04.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,32,41,2025-02-22T01:24:35Z,2220000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M18.00S,2025-02-22T01:27:13.5Z,2,REGULAR,substitution,out,[],1630193,,,1610612761,32,41,2025-02-22T01:27:37Z,2240000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M18.00S,2025-02-22T01:27:13.5Z,2,REGULAR,substitution,out,[],1628449,,,1610612761,32,41,2025-02-22T01:27:37Z,2250000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M18.00S,2025-02-22T01:27:13.5Z,2,REGULAR,substitution,out,[],1626179,,,1610612761,32,41,2025-02-22T01:27:37Z,2260000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M18.00S,2025-02-22T01:27:13.5Z,2,REGULAR,substitution,out,[],203952,,,1610612761,32,41,2025-02-22T01:27:37Z,2270000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M18.00S,2025-02-22T01:27:13.5Z,2,REGULAR,substitution,in,[],1642347,,,1610612761,32,41,2025-02-22T01:27:37Z,2280000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M18.00S,2025-02-22T01:27:13.5Z,2,REGULAR,substitution,in,[],1641711,,,1610612761,32,41,2025-02-22T01:27:37Z,2290000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M18.00S,2025-02-22T01:27:13.5Z,2,REGULAR,substitution,in,[],202692,,,1610612761,32,41,2025-02-22T01:27:37Z,2300000,False,,,0,,SUB in: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M18.00S,2025-02-22T01:27:13.5Z,2,REGULAR,substitution,in,[],1630558,,,1610612761,32,41,2025-02-22T01:27:37Z,2310000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M06.00S,2025-02-22T01:28:01.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629628,92.9862023653088,30.88235294117647,1610612761,32,41,2025-02-22T01:28:05Z,2320000,False,-96.0,13.0,1,right,MISS R. Barrett 9' driving floating Shot - blocked,"[1629628, 1642276]",1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Left,,,9.65,Missed,,,,,,,,,,,,,,,Ware,1642276.0
235,PT06M06.00S,2025-02-22T01:28:01.1Z,2,REGULAR,block,,[],1642276,,,1610612761,32,41,2025-02-22T01:28:04Z,2330000,False,,,0,,K. Ware BLOCK (1 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
236,PT06M02.00S,2025-02-22T01:28:05.1Z,2,REGULAR,rebound,offensive,[],1631115,,,1610612761,32,41,2025-02-22T01:28:05Z,2340000,False,,,0,,O. Robinson REBOUND (Off:1 Def:1),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Mid-Range,8-16 Left,,,,,,,,,234.0,2.0,1.0,1.0,,,,,,,,
237,PT06M02.00S,2025-02-22T01:28:05.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631115,94.03745072273325,51.470588235294116,1610612761,34,41,2025-02-22T01:28:26Z,2350000,False,7.0,4.0,1,right,O. Robinson putback Layup (4 PTS),[1631115],1610612761.0,TOR,putback,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,0.82,Made,4.0,,,,,,,,,,,,,,,
238,PT05M39.00S,2025-02-22T01:28:27.6Z,2,REGULAR,3pt,Jump Shot,[],1631107,25.57490144546649,20.34313725490196,1610612748,34,41,2025-02-22T01:28:59Z,2360000,False,148.0,188.0,1,left,MISS N. Jović pullup 3PT,[1631107],1610612748.0,MIA,pullup,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,,,23.94,Missed,,,,,,,,,,,,,,,,
239,PT05M37.00S,2025-02-22T01:28:29.6Z,2,REGULAR,rebound,offensive,[],1642276,,,1610612748,34,41,2025-02-22T01:28:34Z,2370000,False,,,0,,K. Ware REBOUND (Off:1 Def:4),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,,,,,,,238.0,5.0,4.0,1.0,,,,,,,,
240,PT05M35.00S,2025-02-22T01:28:32.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642276,4.812746386333772,50.98039215686274,1610612748,34,43,2025-02-22T01:28:38Z,2380000,False,-5.0,-7.0,1,left,K. Ware putback DUNK (2 PTS),[1642276],1610612748.0,MIA,putback,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,0.88,Made,2.0,,,,,,,,,,,,,,,
241,PT05M22.00S,2025-02-22T01:28:45.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642347,85.10183968462549,45.83333333333333,1610612761,36,43,2025-02-22T01:28:48Z,2390000,False,-21.0,88.0,1,right,J. Shead 8' driving floating Jump Shot (7 PTS) (O. Robinson 1 AST),"[1642347, 1631115]",1610612761.0,TOR,driving floating,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,,,8.99,Made,7.0,O. Robinson,1631115.0,1.0,,,,,,,,,,,,
243,PT05M08.00S,2025-02-22T01:28:59.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631107,7.178055190538765,40.931372549019606,1610612748,36,45,2025-02-22T01:29:03Z,2410000,False,45.0,15.0,1,left,N. Jović driving Layup (5 PTS),[1631107],1610612748.0,MIA,driving,,,Jović,N. Jović,,,,,In The Paint (Non-RA),0-8 Center,,,4.77,Made,5.0,,,,,,,,,,,,,,,
244,PT04M54.00S,2025-02-22T01:29:12.8Z,2,REGULAR,2pt,Jump Shot,[],1629628,73.40670170827858,47.794117647058826,1610612761,36,45,2025-02-22T01:29:23Z,2420000,False,-11.0,197.0,1,right,MISS R. Barrett 19' pullup Shot,[1629628],1610612761.0,TOR,pullup,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Center,,,19.78,Missed,,,,,,,,,,,,,,,,
245,PT04M52.00S,2025-02-22T01:29:14.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,36,45,2025-02-22T01:29:23Z,2430000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,244.0,,,,,,,,,,,
247,PT04M52.00S,2025-02-22T01:29:22.8Z,2,REGULAR,substitution,out,[],1631107,,,1610612748,36,45,2025-02-22T01:29:26Z,2450000,False,,,0,,SUB out: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M52.00S,2025-02-22T01:29:22.8Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,36,45,2025-02-22T01:29:26Z,2460000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M36.00S,2025-02-22T01:29:49.5Z,2,REGULAR,3pt,Jump Shot,[],1629639,21.23850197109067,8.57843137254902,1610612748,36,48,2025-02-22T01:29:54Z,2470000,False,207.0,147.0,1,left,T. Herro 25' 3PT  (7 PTS) (K. Ware 1 AST),"[1629639, 1642276]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,25.4,Made,7.0,K. Ware,1642276.0,1.0,,,,,,,,,,,,
