actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
184,PT08M51.00S,2021-11-21T01:12:39.4Z,2,REGULAR,substitution,out,[],1630197,,,1610612760,37,24,2021-11-21T01:13:10Z,1805000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M51.00S,2021-11-21T01:12:54.9Z,2,REGULAR,freethrow,2 of 2,[],1630581,,,1610612760,37,25,2021-11-21T01:12:54Z,1810000,,,0,,J. Giddey Free Throw 2 of 2 (1 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
185,PT08M36.00S,2021-11-21T01:13:13.2Z,2,REGULAR,2pt,Jump Shot,[],1628369,89.96386333771353,28.186274509803923,1610612738,37,25,2021-11-21T01:15:55Z,1820000,-109.0,42.0,1,right,MISS J. Tatum 11' turnaround fadeaway Shot,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,11.68,Missed,,,,,,,,,,,,,,,,,,,
186,PT08M35.00S,2021-11-21T01:13:14.2Z,2,REGULAR,rebound,offensive,[],202683,,,1610612738,37,25,2021-11-21T01:14:13Z,1830000,,,0,,E. Kanter REBOUND (Off:1 Def:1),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,185.0,2.0,1.0,1.0,,,,,,,,,,,
187,PT08M35.00S,2021-11-21T01:13:18.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202683,94.40999984741211,50.0,1610612738,37,25,2021-11-21T01:14:25Z,1840000,0.0,0.0,1,right,MISS E. Kanter tip Layup,[202683],1610612738.0,BOS,tip,,,Kanter,E. Kanter,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
188,PT08M33.00S,2021-11-21T01:13:20.7Z,2,REGULAR,rebound,defensive,[],1629676,,,1610612760,37,25,2021-11-21T01:14:25Z,1850000,,,0,,I. Roby REBOUND (Off:0 Def:1),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,187.0,1.0,1.0,0.0,,,,,,,,,,,
189,PT08M29.00S,2021-11-21T01:13:21.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629652,8.360709592641262,42.64705882352941,1610612760,37,27,2021-11-21T01:13:41Z,1860000,37.0,26.0,1,left,L. Dort running Layup (5 PTS) (I. Roby 1 AST),"[1629652, 1629676]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,4.51,Made,5.0,I. Roby,1629676.0,1.0,,,,,,,,,,,,,,,
190,PT08M19.00S,2021-11-21T01:13:31.7Z,2,REGULAR,foul,personal,['2freethrow'],1629676,,,1610612738,37,27,2021-11-21T01:13:43Z,1870000,,,0,,I. Roby shooting personal FOUL (1 PF) (Kanter 2 FT),"[1629676, 202683]",1610612760.0,OKC,shooting,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Kanter,202683.0,
192,PT08M19.00S,2021-11-21T01:14:06.7Z,2,REGULAR,freethrow,1 of 2,[],202683,,,1610612738,38,27,2021-11-21T01:14:06Z,1890000,,,0,,E. Kanter Free Throw 1 of 2 (3 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
193,PT08M19.00S,2021-11-21T01:14:09.0Z,2,REGULAR,substitution,out,[],1629026,,,1610612738,38,27,2021-11-21T01:14:12Z,1900000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M19.00S,2021-11-21T01:14:09.0Z,2,REGULAR,substitution,in,[],1629647,,,1610612738,38,27,2021-11-21T01:14:12Z,1910000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M19.00S,2021-11-21T01:14:28.2Z,2,REGULAR,freethrow,2 of 2,[],202683,,,1610612738,39,27,2021-11-21T01:14:28Z,1920000,,,0,,E. Kanter Free Throw 2 of 2 (4 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
196,PT08M00.00S,2021-11-21T01:14:48.3Z,2,REGULAR,3pt,Jump Shot,[],1629676,24.78646517739816,83.82352941176471,1610612760,39,27,2021-11-21T01:14:56Z,1930000,-169.0,180.0,1,left,MISS I. Roby 24' 3PT,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,,
197,PT07M58.00S,2021-11-21T01:14:50.3Z,2,REGULAR,rebound,defensive,[],202683,,,1610612738,39,27,2021-11-21T01:14:56Z,1940000,,,0,,E. Kanter REBOUND (Off:1 Def:2),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,196.0,3.0,2.0,1.0,,,,,,,,,,,
198,PT07M48.00S,2021-11-21T01:15:00.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,91.27792378449409,40.931372549019606,1610612738,39,27,2021-11-21T01:15:14Z,1950000,-45.0,29.0,1,right,MISS M. Smart driving finger roll Layup,[203935],1610612738.0,BOS,driving finger roll,,,Smart,M. Smart,,,,,5.41,Missed,,,,,,,,,,,,,,,,,,,
199,PT07M46.00S,2021-11-21T01:15:02.1Z,2,REGULAR,rebound,offensive,[],202683,,,1610612738,39,27,2021-11-21T01:15:14Z,1960000,,,0,,E. Kanter REBOUND (Off:2 Def:2),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,198.0,4.0,2.0,2.0,,,,,,,,,,,
200,PT07M46.00S,2021-11-21T01:15:04.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202683,94.40999984741211,50.0,1610612738,41,27,2021-11-21T01:15:24Z,1970000,0.0,0.0,1,right,E. Kanter tip Layup (6 PTS),[202683],1610612738.0,BOS,tip,,,Kanter,E. Kanter,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,,
201,PT07M31.00S,2021-11-21T01:15:18.3Z,2,REGULAR,2pt,Jump Shot,[],1630581,13.485545335085414,88.23529411764706,1610612760,41,27,2021-11-21T01:15:28Z,1980000,-191.0,74.0,1,left,MISS J. Giddey 20' Jump Shot,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,20.51,Missed,,,,,,,,,,,,,,,,,,,
202,PT07M30.00S,2021-11-21T01:15:19.3Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,41,27,2021-11-21T01:15:28Z,1990000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,201.0,4.0,4.0,0.0,,,,,,,,,,,
203,PT07M19.00S,2021-11-21T01:15:29.1Z,2,REGULAR,3pt,Jump Shot,[],1630174,92.85479632063075,96.07843137254902,1610612738,41,27,2021-11-21T01:15:36Z,2000000,230.0,15.0,1,right,MISS A. Nesmith 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,,
204,PT07M17.00S,2021-11-21T01:15:31.1Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,41,27,2021-11-21T01:15:36Z,2010000,,,0,,D. Bazley REBOUND (Off:0 Def:5),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,203.0,5.0,5.0,0.0,,,,,,,,,,,
205,PT07M06.00S,2021-11-21T01:15:42.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629676,6.258212877792378,54.166666666666664,1610612760,41,29,2021-11-21T01:15:49Z,2020000,-21.0,6.0,1,left,I. Roby cutting Layup (2 PTS) (D. Bazley 1 AST),"[1629676, 1629647]",1610612760.0,OKC,cutting,,,Roby,I. Roby,,,,,2.17,Made,2.0,D. Bazley,1629647.0,1.0,,,,,,,,,,,,,,,
207,PT06M46.00S,2021-11-21T01:16:02.4Z,2,REGULAR,3pt,Jump Shot,[],1628369,72.61826544021025,87.99019607843137,1610612738,44,29,2021-11-21T01:16:48Z,2040000,190.0,205.0,1,right,J. Tatum 27' 3PT pullup (15 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,27.94,Made,15.0,,,,,,,,,,,,,,,,,,
208,PT06M31.00S,2021-11-21T01:16:17.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,8.492115637319317,48.28431372549019,1610612760,44,29,2021-11-21T01:16:33Z,2050000,9.0,27.0,1,left,MISS L. Dort Layup,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,2.86,Missed,,,,,,,,,,,,,,,,,,,
209,PT06M30.00S,2021-11-21T01:16:18.8Z,2,REGULAR,rebound,offensive,[],1629676,,,1610612760,44,29,2021-11-21T01:16:33Z,2060000,,,0,,I. Roby REBOUND (Off:1 Def:1),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,208.0,2.0,1.0,1.0,,,,,,,,,,,
210,PT06M29.00S,2021-11-21T01:16:20.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629676,8.09789750328515,45.588235294117645,1610612760,44,31,2021-11-21T01:16:41Z,2070000,22.0,24.0,1,left,I. Roby putback Layup (4 PTS),[1629676],1610612760.0,OKC,putback,,,Roby,I. Roby,,,,,3.23,Made,4.0,,,,,,,,,,,,,,,,,,
211,PT06M18.00S,2021-11-21T01:16:31.9Z,2,REGULAR,foul,personal,['2freethrow'],1629676,,,1610612738,44,31,2021-11-21T01:16:44Z,2080000,,,0,,I. Roby shooting personal FOUL (2 PF) (Tatum 2 FT),"[1629676, 1628369]",1610612760.0,OKC,shooting,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Tatum,1628369.0,
213,PT06M18.00S,2021-11-21T01:16:59.9Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,44,31,2021-11-21T01:16:59Z,2100000,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
214,PT06M18.00S,2021-11-21T01:16:59.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,44,31,2021-11-21T01:16:59Z,2110000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,213.0,,,,,,,,,,,,,,
215,PT06M18.00S,2021-11-21T01:17:03.4Z,2,REGULAR,substitution,out,[],1626196,,,1610612738,44,31,2021-11-21T01:17:14Z,2120000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M18.00S,2021-11-21T01:17:03.4Z,2,REGULAR,substitution,out,[],202683,,,1610612738,44,31,2021-11-21T01:17:14Z,2130000,,,0,,SUB out: E. Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M18.00S,2021-11-21T01:17:03.4Z,2,REGULAR,substitution,out,[],203935,,,1610612738,44,31,2021-11-21T01:17:14Z,2140000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M18.00S,2021-11-21T01:17:03.4Z,2,REGULAR,substitution,in,[],201143,,,1610612738,44,31,2021-11-21T01:17:14Z,2150000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M18.00S,2021-11-21T01:17:03.4Z,2,REGULAR,substitution,in,[],203471,,,1610612738,44,31,2021-11-21T01:17:14Z,2160000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M18.00S,2021-11-21T01:17:03.4Z,2,REGULAR,substitution,in,[],1629684,,,1610612738,44,31,2021-11-21T01:17:14Z,2170000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M18.00S,2021-11-21T01:17:21.0Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,45,31,2021-11-21T01:17:21Z,2180000,,,0,,J. Tatum Free Throw 2 of 2 (16 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
222,PT06M00.00S,2021-11-21T01:17:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,6.915243101182654,54.90196078431373,1610612760,45,33,2021-11-21T01:17:57Z,2190000,-25.0,13.0,1,left,D. Bazley cutting Layup (2 PTS) (A. Wiggins 1 AST),"[1629647, 1630598]",1610612760.0,OKC,cutting,,,Bazley,D. Bazley,,,,,2.75,Made,2.0,A. Wiggins,1630598.0,1.0,,,,,,,,,,,,,,,
224,PT06M00.00S,2021-11-21T01:17:48.7Z,2,REGULAR,foul,personal,['1freethrow'],1629684,,,1610612760,45,33,2021-11-21T01:18:58Z,2210000,,,0,,G. Williams shooting personal FOUL (1 PF) (Bazley 1 FT),"[1629684, 1629647]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,200834.0,1.0,1.0,Bazley,1629647.0,
226,PT06M00.00S,2021-11-21T01:18:12.2Z,2,REGULAR,substitution,out,[],1629676,,,1610612760,45,33,2021-11-21T01:18:19Z,2230000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M00.00S,2021-11-21T01:18:12.2Z,2,REGULAR,substitution,in,[],202324,,,1610612760,45,33,2021-11-21T01:18:19Z,2240000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M00.00S,2021-11-21T01:18:20.8Z,2,REGULAR,freethrow,1 of 1,[],1629647,,,1610612760,45,33,2021-11-21T01:18:28Z,2250000,,,0,,MISS D. Bazley Free Throw 1 of 1,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
229,PT06M00.00S,2021-11-21T01:18:20.8Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,45,33,2021-11-21T01:18:48Z,2260000,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,228.0,4.0,4.0,0.0,,,,,,,,,,,
230,PT05M38.00S,2021-11-21T01:18:33.2Z,2,REGULAR,3pt,Jump Shot,[],1629684,71.96123521681997,15.686274509803921,1610612738,45,33,2021-11-21T01:18:41Z,2270000,-172.0,211.0,1,right,MISS G. Williams 27' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,27.2,Missed,,,,,,,,,,,,,,,,,,,
231,PT05M36.00S,2021-11-21T01:18:35.2Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,45,33,2021-11-21T01:18:41Z,2280000,,,0,,J. Giddey REBOUND (Off:1 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,230.0,5.0,4.0,1.0,,,,,,,,,,,
232,PT05M23.00S,2021-11-21T01:18:47.5Z,2,REGULAR,3pt,Jump Shot,[],1630598,25.969119579500656,83.08823529411765,1610612760,45,33,2021-11-21T01:18:52Z,2290000,-165.0,192.0,1,left,MISS A. Wiggins 25' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
233,PT05M21.00S,2021-11-21T01:18:49.5Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,45,33,2021-11-21T01:18:52Z,2300000,,,0,,G. Williams REBOUND (Off:0 Def:4),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,232.0,4.0,4.0,0.0,,,,,,,,,,,
234,PT05M13.00S,2021-11-21T01:18:58.6Z,2,REGULAR,3pt,Jump Shot,[],201143,66.17936925098554,33.82352941176471,1610612738,45,33,2021-11-21T01:19:04Z,2310000,-81.0,265.0,1,right,MISS A. Horford 27' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,27.75,Missed,,,,,,,,,,,,,,,,,,,
235,PT05M11.00S,2021-11-21T01:19:00.6Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,45,33,2021-11-21T01:19:04Z,2320000,,,0,,D. Bazley REBOUND (Off:0 Def:6),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,234.0,6.0,6.0,0.0,,,,,,,,,,,
236,PT05M02.00S,2021-11-21T01:19:09.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,7.835085413929041,45.83333333333333,1610612760,45,33,2021-11-21T01:19:13Z,2330000,21.0,21.0,1,left,MISS D. Bazley driving finger roll Layup,[1629647],1610612760.0,OKC,driving finger roll,,,Bazley,D. Bazley,,,,,2.96,Missed,,,,,,,,,,,,,,,,,,,
237,PT05M00.00S,2021-11-21T01:19:11.1Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,45,33,2021-11-21T01:19:13Z,2340000,,,0,,A. Horford REBOUND (Off:0 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,236.0,5.0,5.0,0.0,,,,,,,,,,,
238,PT04M42.00S,2021-11-21T01:19:28.6Z,2,REGULAR,3pt,Jump Shot,[],203471,69.99014454664915,23.03921568627451,1610612738,48,33,2021-11-21T01:19:34Z,2350000,-135.0,230.0,1,right,D. Schroder 26' 3PT  (13 PTS) (J. Tatum 3 AST),"[203471, 1628369]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,26.62,Made,13.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,,,,,
240,PT04M26.00S,2021-11-21T01:19:45.1Z,2,REGULAR,3pt,Jump Shot,[],1629652,30.042706964520367,17.401960784313726,1610612760,48,33,2021-11-21T01:19:50Z,2370000,163.0,230.0,1,left,MISS L. Dort 28' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,28.18,Missed,,,,,,,,,,,,,,,,,,,
241,PT04M24.00S,2021-11-21T01:19:47.1Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,48,33,2021-11-21T01:19:50Z,2380000,,,0,,A. Horford REBOUND (Off:0 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,240.0,6.0,6.0,0.0,,,,,,,,,,,
242,PT04M12.00S,2021-11-21T01:19:58.5Z,2,REGULAR,3pt,Jump Shot,[],1628369,74.85216819973719,91.42156862745098,1610612738,48,33,2021-11-21T01:23:26Z,2390000,207.0,184.0,1,right,MISS J. Tatum 27' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,27.7,Missed,,,,,,,,,,,,,,,,,,,
243,PT04M10.00S,2021-11-21T01:20:00.5Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,48,33,2021-11-21T01:20:05Z,2400000,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,242.0,1.0,1.0,0.0,,,,,,,,,,,
244,PT04M02.00S,2021-11-21T01:20:09.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,10.463206307490145,48.77450980392157,1610612760,48,35,2021-11-21T01:20:13Z,2410000,6.0,46.0,1,left,J. Giddey driving floating Jump Shot (3 PTS),[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,4.63,Made,3.0,,,,,,,,,,,,,,,,,,
245,PT04M02.00S,2021-11-21T01:20:13.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,48,35,2021-11-21T01:20:13Z,2420000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M02.00S,2021-11-21T01:22:31.4Z,2,REGULAR,substitution,out,[],1628369,,,1610612738,48,35,2021-11-21T01:22:46Z,2430000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M02.00S,2021-11-21T01:22:31.4Z,2,REGULAR,substitution,out,[],1630174,,,1610612738,48,35,2021-11-21T01:22:46Z,2440000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M02.00S,2021-11-21T01:22:31.4Z,2,REGULAR,substitution,out,[],1630581,,,1610612738,48,35,2021-11-21T01:22:46Z,2450000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M02.00S,2021-11-21T01:22:31.4Z,2,REGULAR,substitution,out,[],1630598,,,1610612738,48,35,2021-11-21T01:22:46Z,2460000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M02.00S,2021-11-21T01:22:31.4Z,2,REGULAR,substitution,in,[],203935,,,1610612738,48,35,2021-11-21T01:22:46Z,2470000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M02.00S,2021-11-21T01:22:31.4Z,2,REGULAR,substitution,in,[],1626196,,,1610612738,48,35,2021-11-21T01:22:46Z,2480000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M02.00S,2021-11-21T01:22:31.4Z,2,REGULAR,substitution,in,[],1628983,,,1610612738,48,35,2021-11-21T01:22:46Z,2490000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M02.00S,2021-11-21T01:22:31.4Z,2,REGULAR,substitution,in,[],1630526,,,1610612738,48,35,2021-11-21T01:22:46Z,2500000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M53.00S,2021-11-21T01:23:11.1Z,2,REGULAR,turnover,bad pass,[],203471,,,1610612738,48,35,2021-11-21T01:23:20Z,2510000,,,0,,D. Schroder bad pass TURNOVER (2 TO),"[203471, 202324]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,2.0,Favors,202324.0,,,,,,,,
256,PT03M53.00S,2021-11-21T01:23:11.1Z,2,REGULAR,steal,,[],202324,,,1610612760,48,35,2021-11-21T01:23:15Z,2520000,,,0,,D. Favors STEAL (1 STL),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M35.00S,2021-11-21T01:23:29.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628983,20.844283837056505,31.862745098039213,1610612760,48,37,2021-11-21T01:23:34Z,2530000,91.0,143.0,1,left,S. Gilgeous-Alexander 16' pullup Jump Shot (10 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,16.97,Made,10.0,,,,,,,,,,,,,,,,,,
258,PT03M23.00S,2021-11-21T01:23:41.2Z,2,REGULAR,2pt,Jump Shot,[],203471,77.61169513797634,36.27450980392157,1610612738,48,37,2021-11-21T01:23:48Z,2540000,-69.0,158.0,1,right,MISS D. Schroder 17' pullup Shot,[203471],1610612738.0,BOS,pullup,,,Schroder,D. Schroder,,,,,17.22,Missed,,,,,,,,,,,,,,,,,,,
259,PT03M21.00S,2021-11-21T01:23:43.2Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,48,37,2021-11-21T01:23:48Z,2550000,,,0,,D. Bazley REBOUND (Off:0 Def:7),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,258.0,7.0,7.0,0.0,,,,,,,,,,,
260,PT02M58.00S,2021-11-21T01:24:05.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,7.440867279894875,55.392156862745104,1610612760,48,37,2021-11-21T01:24:09Z,2560000,-27.0,17.0,1,left,MISS D. Bazley driving finger roll Layup,[1629647],1610612760.0,OKC,driving finger roll,,,Bazley,D. Bazley,,,,,3.21,Missed,,,,,,,,,,,,,,,,,,,
261,PT02M57.00S,2021-11-21T01:24:06.1Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,48,37,2021-11-21T01:24:09Z,2570000,,,0,,G. Williams REBOUND (Off:0 Def:5),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,260.0,5.0,5.0,0.0,,,,,,,,,,,
262,PT02M48.00S,2021-11-21T01:24:15.0Z,2,REGULAR,3pt,Jump Shot,[],1626196,70.51576872536137,14.705882352941178,1610612738,51,37,2021-11-21T01:24:20Z,2580000,-176.0,225.0,1,right,J. Richardson 28' 3PT  (3 PTS) (A. Horford 4 AST),"[1626196, 201143]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,28.57,Made,3.0,A. Horford,201143.0,4.0,,,,,,,,,,,,,,,
264,PT02M27.00S,2021-11-21T01:24:36.1Z,2,REGULAR,3pt,Jump Shot,[],1629652,22.026938239159,88.97058823529412,1610612760,51,37,2021-11-21T01:24:42Z,2600000,-195.0,155.0,1,left,MISS L. Dort 24' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,24.88,Missed,,,,,,,,,,,,,,,,,,,
265,PT02M25.00S,2021-11-21T01:24:38.1Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,51,37,2021-11-21T01:24:42Z,2610000,,,0,,A. Horford REBOUND (Off:0 Def:7),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,264.0,7.0,7.0,0.0,,,,,,,,,,,
266,PT02M22.00S,2021-11-21T01:24:42.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629684,91.01511169513797,47.30392156862745,1610612738,53,37,2021-11-21T01:24:51Z,2620000,-13.0,32.0,1,right,G. Williams running alley-oop Layup (8 PTS) (M. Smart 5 AST),"[1629684, 203935]",1610612738.0,BOS,running alley-oop,,,Williams,G. Williams,,,,,3.47,Made,8.0,M. Smart,203935.0,5.0,,,,,,,,,,,,,,,
