actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
180,PT09M42.00S,2022-01-20T01:19:35.5Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,29,30,2022-01-20T01:19:40Z,1780000,,,0,,A. Horford REBOUND (Off:1 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,179.0,5.0,4.0,1.0,,,,,,,,,,,,,,
181,PT09M41.00S,2022-01-20T01:19:39.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1626196,90.75229960578186,46.568627450980394,1610612738,29,30,2022-01-20T01:20:03Z,1790000,-17.0,34.0,1,right,MISS J. Richardson running DUNK - blocked,"[1626196, 1629667]",1610612738.0,BOS,running,,,Richardson,J. Richardson,,,,,3.85,Missed,,,,,,,,,,,,,,,,,McDaniels,1629667.0
182,PT09M41.00S,2022-01-20T01:19:39.4Z,2,REGULAR,block,,[],1629667,,,1610612738,29,30,2022-01-20T01:19:41Z,1800000,,,0,,J. McDaniels BLOCK (1 BLK),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M39.00S,2022-01-20T01:19:41.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,29,30,2022-01-20T01:20:03Z,1810000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,181.0,,,,,,,,,,,,,,,,,
184,PT09M39.00S,2022-01-20T01:19:43.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,29,30,2022-01-20T01:19:43Z,1820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M29.00S,2022-01-20T01:20:03.3Z,2,REGULAR,3pt,Jump Shot,[],1626162,23.340998685939553,9.068627450980392,1610612766,29,30,2022-01-20T01:20:08Z,1830000,205.0,167.0,1,left,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,26.41,Missed,,,,,,,,,,,,,,,,,,
186,PT09M26.00S,2022-01-20T01:20:06.3Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,29,30,2022-01-20T01:20:08Z,1840000,,,0,,A. Horford REBOUND (Off:1 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,185.0,6.0,5.0,1.0,,,,,,,,,,,,,,
187,PT09M19.00S,2022-01-20T01:20:15.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,29,30,2022-01-20T01:20:15Z,1850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M07.00S,2022-01-20T01:20:47.5Z,2,REGULAR,foul,offensive,[],1628369,,,1610612738,29,30,2022-01-20T01:20:59Z,1860000,,,0,,J. Tatum offensive FOUL (3 PF),"[1628369, 1626162]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,1627541.0,3.0,0.0,Oubre Jr.,1626162.0,,,,,,
190,PT09M07.00S,2022-01-20T01:20:47.5Z,2,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,29,30,2022-01-20T01:20:47Z,1880000,,,0,,J. Tatum offensive foul TURNOVER (2 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,2.0,,,1627541.0,,,,,,,,,,
191,PT09M07.00S,2022-01-20T01:20:57.7Z,2,REGULAR,substitution,out,[],1628369,,,1610612766,29,30,2022-01-20T01:21:00Z,1890000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M07.00S,2022-01-20T01:20:57.7Z,2,REGULAR,substitution,in,[],1627759,,,1610612766,29,30,2022-01-20T01:21:00Z,1900000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M07.00S,2022-01-20T01:21:15.3Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612766,29,30,2022-01-20T01:21:28Z,1910000,,,0,,TEAM delay-of-game VIOLATION,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,200832.0,,,,,,,,,,
194,PT08M58.00S,2022-01-20T01:21:33.1Z,2,REGULAR,foul,personal,[],1626196,,,1610612766,29,30,2022-01-20T01:21:57Z,1920000,,,0,,J. Richardson personal FOUL (1 PF),"[1626196, 1630163]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,200832.0,1.0,0.0,Ball,1630163.0,,,,,,
196,PT08M58.00S,2022-01-20T01:21:57.8Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612766,29,30,2022-01-20T01:22:01Z,1940000,,,0,,TEAM delay-of-game VIOLATION,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,204059.0,,,,,,,,,,
197,PT08M50.00S,2022-01-20T01:22:15.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628998,4.681340341655716,58.08823529411765,1610612766,29,30,2022-01-20T01:22:22Z,1950000,-40.0,-8.0,1,left,MISS C. Martin Layup - blocked,"[1628998, 1626196]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,4.13,Missed,,,,,,,,,,,,,,,,,Richardson,1626196.0
198,PT08M50.00S,2022-01-20T01:22:15.5Z,2,REGULAR,block,,[],1626196,,,1610612766,29,30,2022-01-20T01:22:17Z,1960000,,,0,,J. Richardson BLOCK (1 BLK),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M47.00S,2022-01-20T01:22:18.5Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612738,29,30,2022-01-20T01:22:22Z,1970000,,,0,,J. Richardson REBOUND (Off:0 Def:2),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,197.0,2.0,2.0,0.0,,,,,,,,,,,,,,
200,PT08M42.00S,2022-01-20T01:22:25.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.32917214191852,42.8921568627451,1610612738,29,30,2022-01-20T01:23:04Z,1980000,-36.0,20.0,1,right,MISS J. Brown driving Layup - blocked,"[1627759, 1626162]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,4.06,Missed,,,,,,,,,,,,,,,,,Oubre Jr.,1626162.0
201,PT08M42.00S,2022-01-20T01:22:25.5Z,2,REGULAR,block,,[],1626162,,,1610612738,29,30,2022-01-20T01:22:30Z,1990000,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M42.00S,2022-01-20T01:22:25.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,29,30,2022-01-20T01:24:14Z,1995000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,
202,PT08M42.00S,2022-01-20T01:22:49.8Z,2,REGULAR,substitution,out,[],1628998,,,1610612766,29,30,2022-01-20T01:23:01Z,2000000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M42.00S,2022-01-20T01:22:49.8Z,2,REGULAR,substitution,in,[],202330,,,1610612766,29,30,2022-01-20T01:23:01Z,2010000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M42.00S,2022-01-20T01:23:01.7Z,2,REGULAR,jumpball,recovered,[],202330,,,1610612766,29,30,2022-01-20T01:25:09Z,2020000,,,0,,Jump Ball K. Oubre Jr. vs. J. Brown: Tip to G. Hayward,"[202330, 1626162, 1627759]",1610612766.0,CHA,heldball,G. Hayward,202330.0,Hayward,G. Hayward,Oubre Jr.,1626162.0,Brown,1627759.0,,,,,,,,,,,,,,,,,,,,
208,PT08M35.00S,2022-01-20T01:23:06.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626162,6.1268068331143235,53.431372549019606,1610612766,29,32,2022-01-20T01:23:25Z,2050000,-17.0,5.0,1,left,K. Oubre Jr. driving Layup (10 PTS) (G. Hayward 1 AST),"[1626162, 202330]",1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,1.79,Made,,,,,,,,,,,,,10.0,G. Hayward,202330.0,1.0,,
210,PT08M16.00S,2022-01-20T01:23:25.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,92.59198423127464,52.20588235294118,1610612738,31,32,2022-01-20T01:23:42Z,2070000,11.0,17.0,1,right,R. Langford Layup (2 PTS) (P. Pritchard 1 AST),"[1629641, 1630202]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,2.03,Made,,,,,,,,,,,,,2.0,P. Pritchard,1630202.0,1.0,,
212,PT07M55.00S,2022-01-20T01:23:46.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,10.726018396846255,58.08823529411765,1610612766,31,32,2022-01-20T01:23:54Z,2090000,-40.0,48.0,1,left,MISS J. McDaniels 6' turnaround fadeaway Shot,[1629667],1610612766.0,CHA,turnaround fadeaway,,,McDaniels,J. McDaniels,,,,,6.3,Missed,,,,,,,,,,,,,,,,,,
213,PT07M52.00S,2022-01-20T01:23:49.2Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,31,32,2022-01-20T01:23:54Z,2100000,,,0,,A. Horford REBOUND (Off:1 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,212.0,7.0,6.0,1.0,,,,,,,,,,,,,,
214,PT07M49.00S,2022-01-20T01:23:54.2Z,2,REGULAR,foul,personal,[],1629667,,,1610612738,31,32,2022-01-20T01:24:00Z,2110000,,,0,,J. McDaniels personal FOUL (1 PF),"[1629667, 201143]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,204059.0,1.0,0.0,Horford,201143.0,,,,,,
216,PT07M31.00S,2022-01-20T01:24:34.5Z,2,REGULAR,3pt,Jump Shot,[],1627759,74.06373193166885,86.76470588235294,1610612738,31,32,2022-01-20T01:24:42Z,2130000,184.0,191.0,1,right,MISS J. Brown 26' fadeaway 3PT,[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,
217,PT07M29.00S,2022-01-20T01:24:36.5Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,31,32,2022-01-20T01:24:42Z,2140000,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,216.0,1.0,1.0,0.0,,,,,,,,,,,,,,
218,PT07M26.00S,2022-01-20T01:24:39.2Z,2,REGULAR,turnover,bad pass,[],1629023,,,1610612766,31,32,2022-01-20T01:24:46Z,2150000,,,0,,P. Washington bad pass TURNOVER (1 TO),"[1629023, 1626196]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,1.0,Richardson,1626196.0,,,,,,,,,,,
219,PT07M26.00S,2022-01-20T01:24:39.2Z,2,REGULAR,steal,,[],1626196,,,1610612738,31,32,2022-01-20T01:24:42Z,2160000,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M21.00S,2022-01-20T01:24:44.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626196,92.06636005256242,47.05882352941176,1610612738,33,32,2022-01-20T01:25:03Z,2170000,-15.0,22.0,1,right,J. Richardson driving finger roll Layup (5 PTS),[1626196],1610612738.0,BOS,driving finger roll,,,Richardson,J. Richardson,,,,,2.65,Made,,,,,,,,,,,,,5.0,,,,,
221,PT07M21.00S,2022-01-20T01:24:49.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,33,32,2022-01-20T01:24:49Z,2180000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M21.00S,2022-01-20T01:27:43.2Z,2,REGULAR,substitution,out,[],1626162,,,1610612766,33,32,2022-01-20T01:27:59Z,2190000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M21.00S,2022-01-20T01:27:43.2Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,33,32,2022-01-20T01:27:59Z,2200000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M08.00S,2022-01-20T01:28:28.0Z,2,REGULAR,turnover,bad pass,[],1630163,,,1610612766,33,32,2022-01-20T01:28:34Z,2210000,,,0,,L. Ball bad pass TURNOVER (6 TO),"[1630163, 1627759]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,6.0,Brown,1627759.0,,,,,,,,,,,
225,PT07M08.00S,2022-01-20T01:28:28.0Z,2,REGULAR,steal,,[],1627759,,,1610612738,33,32,2022-01-20T01:28:29Z,2220000,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M04.00S,2022-01-20T01:28:32.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,93.24901445466492,54.166666666666664,1610612738,35,32,2022-01-20T01:28:39Z,2230000,21.0,11.0,1,right,J. Brown running finger roll Layup (6 PTS),[1627759],1610612738.0,BOS,running finger roll,,,Brown,J. Brown,,,,,2.35,Made,,,,,,,,,,,,,6.0,,,,,
227,PT07M00.00S,2022-01-20T01:28:38.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,6.258212877792378,43.872549019607845,1610612766,35,32,2022-01-20T01:28:51Z,2240000,31.0,6.0,1,left,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,3.12,Missed,,,,,,,,,,,,,,,,,,
229,PT06M58.00S,2022-01-20T01:28:40.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,35,32,2022-01-20T01:28:51Z,2260000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,227.0,,,,,,,,,,,,,,,,,
230,PT06M56.00S,2022-01-20T01:29:01.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629667,30.305519053876477,72.54901960784314,1610612766,35,35,2022-01-20T01:29:05Z,2270000,-113.0,232.0,1,left,J. McDaniels 25' 3PT  (6 PTS) (L. Ball 3 AST),"[1629667, 1630163]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,25.83,Made,,,,,,,,,,,,,6.0,L. Ball,1630163.0,3.0,,
232,PT06M34.00S,2022-01-20T01:29:22.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,93.11760840998686,53.67647058823529,1610612738,37,35,2022-01-20T01:29:26Z,2290000,18.0,12.0,1,right,R. Langford driving finger roll Layup (4 PTS) (J. Richardson 1 AST),"[1629641, 1626196]",1610612738.0,BOS,driving finger roll,,,Langford,R. Langford,,,,,2.21,Made,,,,,,,,,,,,,4.0,J. Richardson,1626196.0,1.0,,
234,PT06M19.00S,2022-01-20T01:29:38.0Z,2,REGULAR,3pt,Jump Shot,[],1626179,4.02431011826544,96.56862745098039,1610612766,37,38,2022-01-20T01:29:42Z,2310000,-233.0,-15.0,1,left,T. Rozier 3PT  (7 PTS) (G. Hayward 2 AST),"[1626179, 202330]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.33,Made,,,,,,,,,,,,,7.0,G. Hayward,202330.0,2.0,,
236,PT06M02.00S,2022-01-20T01:29:54.9Z,2,REGULAR,3pt,Jump Shot,[],1627759,79.97700394218134,5.392156862745098,1610612738,40,38,2022-01-20T01:29:59Z,2330000,-223.0,136.0,1,right,J. Brown 26' 3PT  (9 PTS) (A. Horford 3 AST),"[1627759, 201143]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.1,Made,,,,,,,,,,,,,9.0,A. Horford,201143.0,3.0,,
238,PT05M48.00S,2022-01-20T01:30:08.6Z,2,REGULAR,3pt,Jump Shot,[],1630163,29.25427069645204,74.01960784313727,1610612766,40,41,2022-01-20T01:30:15Z,2350000,-120.0,222.0,1,left,L. Ball 25' 3PT  (9 PTS) (G. Hayward 3 AST),"[1630163, 202330]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,25.28,Made,,,,,,,,,,,,,9.0,G. Hayward,202330.0,3.0,,
240,PT05M32.00S,2022-01-20T01:30:24.5Z,2,REGULAR,3pt,Jump Shot,[],1629641,93.64323258869908,95.83333333333334,1610612738,43,41,2022-01-20T01:30:30Z,2370000,229.0,7.0,1,right,R. Langford 3PT  (7 PTS) (P. Pritchard 2 AST),"[1629641, 1630202]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,22.93,Made,,,,,,,,,,,,,7.0,P. Pritchard,1630202.0,2.0,,
242,PT05M23.00S,2022-01-20T01:30:34.4Z,2,REGULAR,3pt,Jump Shot,[],1630163,28.597240473061763,75.98039215686273,1610612766,43,41,2022-01-20T01:30:38Z,2390000,-130.0,216.0,1,left,MISS L. Ball 25' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,
243,PT05M21.00S,2022-01-20T01:30:36.4Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,43,41,2022-01-20T01:30:38Z,2400000,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,242.0,2.0,2.0,0.0,,,,,,,,,,,,,,
244,PT05M10.00S,2022-01-20T01:30:47.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626196,92.06636005256242,44.6078431372549,1610612738,43,41,2022-01-20T01:30:54Z,2410000,-27.0,22.0,1,right,MISS J. Richardson driving finger roll Layup - blocked,"[1626196, 1629023]",1610612738.0,BOS,driving finger roll,,,Richardson,J. Richardson,,,,,3.49,Missed,,,,,,,,,,,,,,,,,Washington,1629023.0
249,PT05M10.00S,2022-01-20T01:30:47.0Z,2,REGULAR,block,,[],1629023,,,1610612738,43,41,2022-01-20T01:33:19Z,2415000,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M07.00S,2022-01-20T01:30:50.0Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,43,41,2022-01-20T01:30:54Z,2420000,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,244.0,2.0,2.0,0.0,,,,,,,,,,,,,,
246,PT05M06.00S,2022-01-20T01:30:54.2Z,2,REGULAR,foul,personal,['2freethrow'],1630202,,,1610612766,43,41,2022-01-20T01:31:01Z,2430000,,,0,,P. Pritchard shooting personal FOUL (1 PF) (McDaniels 2 FT),"[1630202, 1629667]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,200832.0,1.0,0.0,McDaniels,1629667.0,,,,,,
248,PT05M06.00S,2022-01-20T01:31:30.6Z,2,REGULAR,freethrow,1 of 2,[],1629667,,,1610612766,43,42,2022-01-20T01:31:30Z,2450000,,,0,,J. McDaniels Free Throw 1 of 2 (7 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
250,PT05M06.00S,2022-01-20T01:31:31.8Z,2,REGULAR,substitution,out,[],1630202,,,1610612766,43,42,2022-01-20T01:31:56Z,2460000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M06.00S,2022-01-20T01:31:31.8Z,2,REGULAR,substitution,out,[],201143,,,1610612766,43,42,2022-01-20T01:31:56Z,2470000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M06.00S,2022-01-20T01:31:31.8Z,2,REGULAR,substitution,out,[],1630163,,,1610612766,43,42,2022-01-20T01:31:56Z,2480000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M06.00S,2022-01-20T01:31:31.8Z,2,REGULAR,substitution,out,[],1629023,,,1610612766,43,42,2022-01-20T01:31:56Z,2490000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M06.00S,2022-01-20T01:31:31.8Z,2,REGULAR,substitution,in,[],1629684,,,1610612766,43,42,2022-01-20T01:31:56Z,2500000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M06.00S,2022-01-20T01:31:31.8Z,2,REGULAR,substitution,in,[],203471,,,1610612766,43,42,2022-01-20T01:31:56Z,2510000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M06.00S,2022-01-20T01:31:31.8Z,2,REGULAR,substitution,in,[],203486,,,1610612766,43,42,2022-01-20T01:31:56Z,2520000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M06.00S,2022-01-20T01:31:31.8Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,43,42,2022-01-20T01:31:56Z,2530000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M06.00S,2022-01-20T01:32:01.4Z,2,REGULAR,freethrow,2 of 2,[],1629667,,,1610612766,43,43,2022-01-20T01:32:01Z,2540000,,,0,,J. McDaniels Free Throw 2 of 2 (8 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
259,PT04M48.00S,2022-01-20T01:32:17.5Z,2,REGULAR,3pt,Jump Shot,[],203471,76.03482260183968,11.27450980392157,1610612738,43,43,2022-01-20T01:32:23Z,2550000,-194.0,173.0,1,right,MISS D. Schroder 25' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,
260,PT04M46.00S,2022-01-20T01:32:19.5Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,43,43,2022-01-20T01:32:23Z,2560000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,259.0,2.0,2.0,0.0,,,,,,,,,,,,,,
261,PT04M39.00S,2022-01-20T01:32:27.5Z,2,REGULAR,2pt,Jump Shot,[],1629667,6.521024967148489,66.91176470588235,1610612766,43,45,2022-01-20T01:34:02Z,2570000,-85.0,9.0,1,left,J. McDaniels 8' fadeaway bank Jump Shot (10 PTS) (M. Bridges 1 AST),"[1629667, 1628970]",1610612766.0,CHA,fadeaway bank,,,McDaniels,J. McDaniels,,,,,8.51,Made,,,,,,,,,,,,,10.0,M. Bridges,1628970.0,1.0,,
263,PT04M28.00S,2022-01-20T01:32:38.0Z,2,REGULAR,2pt,Jump Shot,[],1626196,75.64060446780552,50.73529411764706,1610612738,43,45,2022-01-20T01:32:46Z,2590000,4.0,176.0,1,right,MISS J. Richardson 17' pullup Shot,[1626196],1610612738.0,BOS,pullup,,,Richardson,J. Richardson,,,,,17.65,Missed,,,,,,,,,,,,,,,,,,
264,PT04M26.00S,2022-01-20T01:32:40.0Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,43,45,2022-01-20T01:32:46Z,2600000,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,263.0,2.0,2.0,0.0,,,,,,,,,,,,,,
265,PT04M20.00S,2022-01-20T01:32:47.0Z,2,REGULAR,foul,personal,['2freethrow'],1626196,,,1610612766,43,45,2022-01-20T01:32:57Z,2610000,,,0,,J. Richardson shooting personal FOUL (2 PF) (Rozier 2 FT),"[1626196, 1626179]",1610612738.0,BOS,shooting,,,Richardson,J. Richardson,,,,,,,,,,,,,,204059.0,2.0,0.0,Rozier,1626179.0,,,,,,
267,PT04M20.00S,2022-01-20T01:33:17.6Z,2,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,43,46,2022-01-20T01:33:17Z,2630000,,,0,,T. Rozier Free Throw 1 of 2 (8 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
268,PT04M20.00S,2022-01-20T01:33:19.4Z,2,REGULAR,substitution,out,[],1626196,,,1610612766,43,46,2022-01-20T01:33:23Z,2640000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M20.00S,2022-01-20T01:33:19.4Z,2,REGULAR,substitution,in,[],202683,,,1610612766,43,46,2022-01-20T01:33:23Z,2650000,,,0,,SUB in: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M20.00S,2022-01-20T01:33:40.4Z,2,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,43,47,2022-01-20T01:33:40Z,2660000,,,0,,T. Rozier Free Throw 2 of 2 (9 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,,,,,,,,,,,,,9.0,,,,,
271,PT04M10.00S,2022-01-20T01:33:52.8Z,2,REGULAR,3pt,Jump Shot,[],1627759,69.33311432325887,20.098039215686274,1610612738,43,47,2022-01-20T01:34:01Z,2670000,-150.0,236.0,1,right,MISS J. Brown 27' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,27.92,Missed,,,,,,,,,,,,,,,,,,
272,PT04M06.00S,2022-01-20T01:33:56.8Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,43,47,2022-01-20T01:34:01Z,2680000,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,271.0,1.0,1.0,0.0,,,,,,,,,,,,,,
