actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
543,PT08M08.00S,2022-01-03T01:04:19.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630532,7.6215505913272015,44.30912990196079,1610612753,75,87,2022-01-03T01:09:54Z,5400000,28.0,19.0,1,left,MISS F. Wagner running Layup,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,,,3.43,Missed,,,,,,,,,,,,,,,,,
544,PT08M07.00S,2022-01-03T01:04:20.6Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,75,87,2022-01-03T01:09:54Z,5410000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,543.0,11.0,8.0,3.0,,,,,,,,,,,
574,PT08M06.00S,2022-01-03T01:04:22.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628976,5.601182654402102,49.26470588235294,1610612753,75,87,2022-01-03T01:09:40Z,5415000,4.0,0.0,1,left,MISS W. Carter Jr. putback Layup - blocked,"[1628976, 203935]",1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,,,0.37,Missed,Smart,203935.0,,,,,,,,,,,,,,,
575,PT08M06.00S,2022-01-03T01:04:22.6Z,4,REGULAR,block,,[],203935,,,1610612753,75,87,2022-01-03T01:09:40Z,5417500,,,0,,M. Smart BLOCK (2 BLK),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M05.00S,2022-01-03T01:04:23.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,75,87,2022-01-03T01:09:40Z,5418750,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,574.0,,,,,,,,,,,,,,
546,PT07M51.00S,2022-01-03T01:04:45.4Z,4,REGULAR,3pt,Jump Shot,[],1627759,79.84559789750328,6.862745098039216,1610612738,75,87,2022-01-03T01:09:45Z,5430000,-216.0,137.0,1,right,MISS J. Brown 25' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,,,25.55,Missed,,,,,,,,,,,,,,,,,
547,PT07M48.00S,2022-01-03T01:04:48.4Z,4,REGULAR,rebound,defensive,[],204025,,,1610612753,75,87,2022-01-03T01:04:50Z,5440000,,,0,,T. Frazier REBOUND (Off:2 Def:3),[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,,,,546.0,5.0,3.0,2.0,,,,,,,,,,,
548,PT07M24.00S,2022-01-03T01:05:12.5Z,4,REGULAR,2pt,Jump Shot,[],203914,5.206964520367937,13.480392156862745,1610612753,75,87,2022-01-03T01:05:17Z,5450000,183.0,-4.0,1,left,MISS G. Harris 18' turnaround fadeaway Shot,[203914],1610612753.0,ORL,turnaround fadeaway,,,Harris,G. Harris,,,,,,,18.26,Missed,,,,,,,,,,,,,,,,,
549,PT07M22.00S,2022-01-03T01:05:14.5Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,75,87,2022-01-03T01:05:25Z,5460000,,,0,,A. Horford REBOUND (Off:2 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,548.0,7.0,5.0,2.0,,,,,,,,,,,
550,PT07M12.00S,2022-01-03T01:05:24.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.46057818659659,49.754901960784316,1610612738,77,87,2022-01-03T01:05:31Z,5470000,-1.0,18.0,1,right,J. Brown driving Layup (28 PTS) (D. Schroder 6 AST),"[1627759, 203471]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,,,1.84,Made,,,,,,,28.0,D. Schroder,203471.0,6.0,,,,,,,
552,PT06M59.00S,2022-01-03T01:05:37.5Z,4,REGULAR,3pt,Jump Shot,[],1629649,5.338370565045992,96.07843137254902,1610612753,77,87,2022-01-03T01:05:45Z,5490000,-230.0,-2.0,1,left,MISS I. Brazdeikis 3PT,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,23.04,Missed,,,,,,,,,,,,,,,,,
553,PT06M57.00S,2022-01-03T01:05:39.5Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,77,87,2022-01-03T01:05:45Z,5500000,,,0,,M. Smart REBOUND (Off:1 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,552.0,5.0,4.0,1.0,,,,,,,,,,,
554,PT06M51.00S,2022-01-03T01:05:45.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201143,71.82982917214193,83.82352941176471,1610612738,77,87,2022-01-03T01:05:53Z,5510000,169.0,212.0,1,right,MISS A. Horford 27' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,27.14,Missed,,,,,,,,,,,,,,,,,
555,PT06M48.00S,2022-01-03T01:05:48.6Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,77,87,2022-01-03T01:05:53Z,5520000,,,0,,F. Wagner REBOUND (Off:1 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,554.0,2.0,1.0,1.0,,,,,,,,,,,
556,PT06M33.00S,2022-01-03T01:06:03.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,11.383048620236531,37.99019607843137,1610612753,77,89,2022-01-03T01:07:45Z,5530000,60.0,55.0,1,left,G. Harris 8' turnaround Jump Shot (21 PTS),[203914],1610612753.0,ORL,turnaround,,,Harris,G. Harris,,,,,,,8.11,Made,,,,,,,21.0,,,,,,,,,,
557,PT06M20.00S,2022-01-03T01:06:17.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.85479632063075,49.01960784313725,1610612738,79,89,2022-01-03T01:06:21Z,5540000,-5.0,15.0,1,right,J. Brown cutting Layup (30 PTS) (M. Smart 3 AST),"[1627759, 203935]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,,,1.55,Made,,,,,,,30.0,M. Smart,203935.0,3.0,,,,,,,
559,PT06M20.00S,2022-01-03T01:06:21.1Z,4,REGULAR,foul,personal,['1freethrow'],1630532,,,1610612738,79,89,2022-01-03T01:06:30Z,5560000,,,0,,F. Wagner shooting personal FOUL (1 PF) (Brown 1 FT),"[1630532, 1627759]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,1628159.0,,,,,,,,,,,,,,1.0,0.0,Brown,1627759.0,,,
561,PT06M20.00S,2022-01-03T01:06:32.7Z,4,REGULAR,substitution,out,[],201143,,,1610612738,79,89,2022-01-03T01:06:36Z,5580000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M20.00S,2022-01-03T01:06:32.7Z,4,REGULAR,substitution,in,[],1626196,,,1610612738,79,89,2022-01-03T01:06:36Z,5590000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M20.00S,2022-01-03T01:06:48.4Z,4,REGULAR,stoppage,blood rule,[],0,,,1610612738,79,89,2022-01-03T01:06:48Z,5600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M20.00S,2022-01-03T01:07:38.3Z,4,REGULAR,substitution,out,[],1629649,,,1610612738,79,89,2022-01-03T01:07:44Z,5610000,,,0,,SUB out: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M20.00S,2022-01-03T01:07:38.3Z,4,REGULAR,substitution,in,[],203082,,,1610612738,79,89,2022-01-03T01:07:44Z,5620000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M20.00S,2022-01-03T01:08:02.7Z,4,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,80,89,2022-01-03T01:08:02Z,5630000,,,0,,J. Brown Free Throw 1 of 1 (31 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,31.0,,,,,,,,,,
567,PT06M13.00S,2022-01-03T01:08:15.7Z,4,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612753,80,89,2022-01-03T01:08:32Z,5640000,,,0,,G. Williams shooting personal FOUL (5 PF) (Carter Jr. 2 FT),"[1629684, 1628976]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,1628159.0,,,,,,,,,,,,,,5.0,1.0,Carter Jr.,1628976.0,,,
569,PT06M13.00S,2022-01-03T01:08:43.9Z,4,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,80,90,2022-01-03T01:08:43Z,5660000,,,0,,W. Carter Jr. Free Throw 1 of 2 (13 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,
570,PT06M13.00S,2022-01-03T01:09:01.7Z,4,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,80,91,2022-01-03T01:09:01Z,5670000,,,0,,W. Carter Jr. Free Throw 2 of 2 (14 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,
571,PT05M58.00S,2022-01-03T01:09:23.5Z,4,REGULAR,3pt,Jump Shot,[],203935,65.1281208935611,31.127450980392158,1610612738,80,91,2022-01-03T01:10:02Z,5680000,-94.0,275.0,1,right,MISS M. Smart 29' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,29.1,Missed,,,,,,,,,,,,,,,,,
572,PT05M55.00S,2022-01-03T01:09:26.6Z,4,REGULAR,rebound,offensive,[],1629684,,,1610612738,80,91,2022-01-03T01:09:26Z,5690000,,,0,,G. Williams REBOUND (Off:3 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,571.0,5.0,2.0,3.0,,,,,,,,,,,
573,PT05M44.00S,2022-01-03T01:09:37.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,93.24901445466492,51.9607843137255,1610612738,82,91,2022-01-03T01:10:06Z,5700000,10.0,11.0,1,right,J. Brown driving finger roll Layup (33 PTS),[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,,,1.47,Made,,,,,,,33.0,,,,,,,,,,
577,PT05M30.00S,2022-01-03T01:09:51.1Z,4,REGULAR,3pt,Jump Shot,[],203082,27.808804204993432,78.67647058823529,1610612753,82,94,2022-01-03T01:10:08Z,5710000,-143.0,209.0,1,left,T. Ross 25' 3PT  (27 PTS) (W. Carter Jr. 6 AST),"[203082, 1628976]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,25.34,Made,,,,,,,27.0,W. Carter Jr.,1628976.0,6.0,,,,,,,
579,PT05M16.00S,2022-01-03T01:10:04.7Z,4,REGULAR,3pt,Jump Shot,[],203935,93.77463863337714,96.32352941176471,1610612738,82,94,2022-01-03T01:10:10Z,5730000,232.0,6.0,1,right,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,23.17,Missed,,,,,,,,,,,,,,,,,
580,PT05M16.00S,2022-01-03T01:10:04.7Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,82,94,2022-01-03T01:10:10Z,5740000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:9),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,579.0,12.0,9.0,3.0,,,,,,,,,,,
581,PT05M09.00S,2022-01-03T01:10:14.5Z,4,REGULAR,turnover,traveling,[],1630532,,,1610612753,82,94,2022-01-03T01:10:20Z,5750000,,,0,,F. Wagner traveling TURNOVER (2 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,1629178.0,2.0,,,,,,,,,,,,,,,,,,,
582,PT05M01.00S,2022-01-03T01:10:35.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,75.64060446780552,87.5,1610612738,82,94,2022-01-03T01:10:40Z,5760000,188.0,176.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,25.75,Missed,,,,,,,,,,,,,,,,,
583,PT04M59.00S,2022-01-03T01:10:37.7Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,82,94,2022-01-03T01:10:40Z,5770000,,,0,,T. Ross REBOUND (Off:0 Def:1),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,582.0,1.0,1.0,0.0,,,,,,,,,,,
584,PT04M46.00S,2022-01-03T01:10:50.9Z,4,REGULAR,3pt,Jump Shot,[],1628976,30.305519053876477,30.637254901960787,1610612753,82,94,2022-01-03T01:10:55Z,5780000,97.0,232.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,25.18,Missed,,,,,,,,,,,,,,,,,
585,PT04M43.00S,2022-01-03T01:10:53.9Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,82,94,2022-01-03T01:10:55Z,5790000,,,0,,J. Brown REBOUND (Off:0 Def:10),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,584.0,10.0,10.0,0.0,,,,,,,,,,,
586,PT04M34.00S,2022-01-03T01:11:02.1Z,4,REGULAR,3pt,Jump Shot,[],1629684,74.72076215505913,15.931372549019606,1610612738,82,94,2022-01-03T01:11:06Z,5800000,-170.0,185.0,1,right,MISS G. Williams 25' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,25.15,Missed,,,,,,,,,,,,,,,,,
587,PT04M32.00S,2022-01-03T01:11:04.1Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,82,94,2022-01-03T01:11:06Z,5810000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:10),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,586.0,13.0,10.0,3.0,,,,,,,,,,,
588,PT04M20.00S,2022-01-03T01:11:16.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,5.995400788436268,51.225490196078425,1610612753,82,96,2022-01-03T01:11:22Z,5820000,-6.0,4.0,1,left,F. Wagner driving Layup (10 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,,,0.72,Made,,,,,,,10.0,,,,,,,,,,
589,PT04M20.00S,2022-01-03T01:11:22.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,82,96,2022-01-03T01:11:22Z,5830000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M07.00S,2022-01-03T01:14:23.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,86.15308804204993,49.50980392156863,1610612738,84,96,2022-01-03T01:14:34Z,5840000,-2.0,78.0,1,right,J. Brown 7' fadeaway Jump Shot (35 PTS) (M. Smart 4 AST),"[1627759, 203935]",1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,,,7.77,Made,,,,,,,35.0,M. Smart,203935.0,4.0,,,,,,,
592,PT04M07.00S,2022-01-03T01:14:32.0Z,4,REGULAR,foul,personal,['1freethrow'],1630532,,,1610612738,84,96,2022-01-03T01:14:40Z,5860000,,,0,,F. Wagner shooting personal FOUL (2 PF) (Brown 1 FT),"[1630532, 1627759]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,204059.0,,,,,,,,,,,,,,2.0,0.0,Brown,1627759.0,,,
594,PT04M07.00S,2022-01-03T01:14:52.4Z,4,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,85,96,2022-01-03T01:14:52Z,5880000,,,0,,J. Brown Free Throw 1 of 1 (36 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,36.0,,,,,,,,,,
595,PT03M50.00S,2022-01-03T01:15:20.6Z,4,REGULAR,foul,offensive,[],1628976,,,1610612753,85,96,2022-01-03T01:17:48Z,5890000,,,0,,W. Carter Jr. offensive FOUL (4 PF),"[1628976, 1629684]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,1628159.0,,,,,,,,,,,,,,4.0,0.0,Williams,1629684.0,,,
597,PT03M50.00S,2022-01-03T01:15:20.6Z,4,REGULAR,turnover,offensive foul,[],1628976,,,1610612753,85,96,2022-01-03T01:15:20Z,5910000,,,0,,W. Carter Jr. offensive foul TURNOVER (2 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,1628159.0,2.0,,,,,,,,,,,,,,,,,,,
598,PT03M42.00S,2022-01-03T01:15:43.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203471,94.30026281208936,53.431372549019606,1610612738,87,96,2022-01-03T01:15:49Z,5920000,17.0,1.0,1,right,D. Schroder driving finger roll Layup (13 PTS),[203471],1610612738.0,BOS,driving finger roll,,,Schroder,D. Schroder,,,,,,,1.72,Made,,,,,,,13.0,,,,,,,,,,
599,PT03M22.00S,2022-01-03T01:16:03.9Z,4,REGULAR,turnover,bad pass,[],203082,,,1610612753,87,96,2022-01-03T01:16:07Z,5930000,,,0,,T. Ross bad pass TURNOVER (1 TO),"[203082, 1629684]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,,1.0,,,,,,,,,,,,,,,,,Williams,1629684.0,
600,PT03M22.00S,2022-01-03T01:16:03.9Z,4,REGULAR,steal,,[],1629684,,,1610612738,87,96,2022-01-03T01:16:05Z,5940000,,,0,,G. Williams STEAL (2 STL),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M18.00S,2022-01-03T01:16:08.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627759,93.24901445466492,52.94117647058824,1610612738,89,96,2022-01-03T01:17:14Z,5950000,15.0,11.0,1,right,J. Brown cutting finger roll Layup (38 PTS) (D. Schroder 7 AST),"[1627759, 203471]",1610612738.0,BOS,cutting finger roll,,,Brown,J. Brown,,,,,,,1.84,Made,,,,,,,38.0,D. Schroder,203471.0,7.0,,,,,,,
603,PT03M18.00S,2022-01-03T01:16:18.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,89,96,2022-01-03T01:16:18Z,5970000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT02M58.00S,2022-01-03T01:18:15.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,5.995400788436268,56.86274509803921,1610612753,89,98,2022-01-03T01:18:20Z,5980000,-34.0,4.0,1,left,F. Wagner driving finger roll Layup (12 PTS),[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,,,3.45,Made,,,,,,,12.0,,,,,,,,,,
605,PT02M41.00S,2022-01-03T01:18:32.4Z,4,REGULAR,3pt,Jump Shot,[],1627759,65.65374507227332,47.05882352941176,1610612738,92,98,2022-01-03T01:18:37Z,5990000,-15.0,270.0,1,right,J. Brown 27' 3PT  (41 PTS) (M. Smart 5 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,27.08,Made,,,,,,,41.0,M. Smart,203935.0,5.0,,,,,,,
614,PT02M26.00S,2022-01-03T01:18:41.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,7.30946123521682,54.90196078431373,1610612753,92,98,2022-01-03T01:26:23Z,6005000,-25.0,16.0,1,left,MISS W. Carter Jr. cutting DUNK - blocked,"[1628976, 1627759]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,,,2.94,Missed,Brown,1627759.0,,,,,,,,,,,,,,,
615,PT02M26.00S,2022-01-03T01:18:41.0Z,4,REGULAR,block,,[],1627759,,,1610612753,92,98,2022-01-03T01:22:46Z,6007500,,,0,,J. Brown BLOCK (2 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M25.00S,2022-01-03T01:18:42.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,92,98,2022-01-03T01:26:23Z,6008750,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,614.0,,,,,,,,,,,,,,
609,PT02M25.00S,2022-01-03T01:19:08.0Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612738,92,98,2022-01-03T01:22:52Z,6030000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT02M25.00S,2022-01-03T01:19:15.9Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612738,92,98,2022-01-03T01:26:42Z,6040000,,,0,,,[],1610612738.0,BOS,overturned,,,,,,,,,204059.0,,,,,,,,,,,,,,,,,,,,No Foul on J. Brown
611,PT02M25.00S,2022-01-03T01:22:45.3Z,4,REGULAR,jumpball,recovered,[],203935,,,1610612738,92,98,2022-01-03T01:22:45Z,6050000,,,0,,Jump Ball J. Brown vs. W. Carter Jr.: Tip to M. Smart,"[203935, 1627759, 1628976]",1610612738.0,BOS,challenge,M. Smart,203935.0,Smart,M. Smart,Brown,1627759.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,
617,PT02M15.00S,2022-01-03T01:22:52.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,93.38042049934296,52.450980392156865,1610612738,94,98,2022-01-03T01:23:01Z,6080000,12.0,10.0,1,right,M. Smart driving reverse Layup (17 PTS),[203935],1610612738.0,BOS,driving reverse,,,Smart,M. Smart,,,,,,,1.57,Made,,,,,,,17.0,,,,,,,,,,
618,PT01M52.00S,2022-01-03T01:23:18.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612753,94,98,2022-01-03T01:23:30Z,6090000,,,0,,J. Richardson personal FOUL (2 PF) (Wagner 2 FT),"[1626196, 1630532]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,204059.0,,,,,,,,,,,,,,2.0,0.0,Wagner,1630532.0,,,
620,PT01M52.00S,2022-01-03T01:23:43.9Z,4,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,94,98,2022-01-03T01:24:04Z,6110000,,,0,,MISS F. Wagner Free Throw 1 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,
621,PT01M52.00S,2022-01-03T01:23:43.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,94,98,2022-01-03T01:24:04Z,6120000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,620.0,,,,,,,,,,,,,,
622,PT01M52.00S,2022-01-03T01:23:43.9Z,4,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,94,98,2022-01-03T01:24:04Z,6130000,,,0,,MISS F. Wagner Free Throw 2 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,
623,PT01M52.00S,2022-01-03T01:23:43.9Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612738,94,98,2022-01-03T01:24:04Z,6140000,,,0,,J. Richardson REBOUND (Off:1 Def:2),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,622.0,3.0,2.0,1.0,,,,,,,,,,,
624,PT01M40.00S,2022-01-03T01:24:13.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.38042049934296,56.61764705882353,1610612738,96,98,2022-01-03T01:24:19Z,6150000,33.0,10.0,1,right,J. Brown driving Layup (43 PTS) (M. Smart 6 AST),"[1627759, 203935]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,,,3.45,Made,,,,,,,43.0,M. Smart,203935.0,6.0,,,,,,,
626,PT01M40.00S,2022-01-03T01:24:21.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628976,,,1610612738,96,98,2022-01-03T01:24:26Z,6170000,,,0,,W. Carter Jr. shooting personal FOUL (5 PF) (Brown 1 FT),"[1628976, 1627759]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,204059.0,,,,,,,,,,,,,,5.0,0.0,Brown,1627759.0,,,
628,PT01M40.00S,2022-01-03T01:24:46.6Z,4,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,96,98,2022-01-03T01:24:52Z,6190000,,,0,,MISS J. Brown Free Throw 1 of 1,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,
629,PT01M40.00S,2022-01-03T01:24:46.6Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,96,98,2022-01-03T01:24:52Z,6200000,,,0,,T. Ross REBOUND (Off:0 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,628.0,2.0,2.0,0.0,,,,,,,,,,,
630,PT01M18.00S,2022-01-03T01:25:07.8Z,4,REGULAR,3pt,Jump Shot,[],203082,29.77989487516426,79.90196078431373,1610612753,96,98,2022-01-03T01:25:13Z,6210000,-150.0,227.0,1,left,MISS T. Ross 27' pullup 3PT,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,,,27.21,Missed,,,,,,,,,,,,,,,,,
631,PT01M15.00S,2022-01-03T01:25:10.8Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,96,98,2022-01-03T01:25:13Z,6220000,,,0,,M. Smart REBOUND (Off:1 Def:5),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,630.0,6.0,5.0,1.0,,,,,,,,,,,
632,PT01M01.00S,2022-01-03T01:25:24.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,90.62089356110381,47.30392156862745,1610612738,96,98,2022-01-03T01:25:28Z,6230000,-13.0,36.0,1,right,MISS M. Smart driving Layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,,,3.82,Missed,,,,,,,,,,,,,,,,,
633,PT00M58.90S,2022-01-03T01:25:26.2Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,96,98,2022-01-03T01:25:28Z,6240000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:11),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,632.0,14.0,11.0,3.0,,,,,,,,,,,
