actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
277,PT06M20.00S,2021-12-23T01:26:31.4Z,2,REGULAR,freethrow,2 of 2,[],1626224,,,1610612739,45,37,2021-12-23T01:26:31Z,2690000,,,0,,C. Osman Free Throw 2 of 2 (5 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
280,PT06M06.00S,2021-12-23T01:27:01.3Z,2,REGULAR,foul,technical,['1freethrow'],1629605,,,1610612738,45,37,2021-12-23T01:27:07Z,2720000,,,0,,T. Fall defensive-3-second technical FOUL (1 Tech),[1629605],1610612739.0,CLE,defensive-3-second,,,Fall,T. Fall,,,,,,,,,,,,,,,1627529.0,,1.0,1.0,,,,,,,
281,PT06M06.00S,2021-12-23T01:27:10.9Z,2,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,46,37,2021-12-23T01:27:10Z,2730000,,,0,,J. Tatum technical Free Throw 1 of 1 (3 PTS),[1628369],1610612738.0,BOS,technical,,,Tatum,J. Tatum,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
282,PT06M06.00S,2021-12-23T01:27:42.6Z,2,REGULAR,stoppage,blood rule,[],0,,,1610612738,46,37,2021-12-23T01:27:42Z,2740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT06M01.00S,2021-12-23T01:28:57.3Z,2,REGULAR,3pt,Jump Shot,[],1628369,70.38436268068331,79.41176470588235,1610612738,49,37,2021-12-23T01:29:02Z,2750000,147.0,226.0,1,right,J. Tatum 26' 3PT pullup (6 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.96,Made,,,,,6.0,,,,,,,,,,,,,,
284,PT05M42.00S,2021-12-23T01:29:16.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,17.69053876478318,53.92156862745098,1610612739,49,39,2021-12-23T01:29:21Z,2760000,-20.0,114.0,1,left,D. Garland 11' pullup Jump Shot (9 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,11.55,Made,,,,,9.0,,,,,,,,,,,,,,
285,PT05M29.00S,2021-12-23T01:29:29.7Z,2,REGULAR,3pt,Jump Shot,[],1628369,66.17936925098554,66.91176470588235,1610612738,52,39,2021-12-23T01:29:36Z,2770000,85.0,265.0,1,right,J. Tatum 27' 3PT pullup (9 PTS) (R. Williams III 3 AST),"[1628369, 1629057]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,27.86,Made,,,,,9.0,R. Williams III,1629057.0,3.0,,,,,,,,,,,
286,PT05M05.00S,2021-12-23T01:29:53.8Z,2,REGULAR,3pt,Jump Shot,[],1626224,27.808804204993432,10.294117647058822,1610612739,52,39,2021-12-23T01:30:02Z,2780000,199.0,209.0,1,left,MISS C. Osman 28' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,28.82,Missed,,,,,,,,,,,,,,,,,,,
287,PT05M05.00S,2021-12-23T01:29:53.8Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,52,39,2021-12-23T01:30:26Z,2790000,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,286.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
288,PT04M53.00S,2021-12-23T01:30:05.5Z,2,REGULAR,3pt,Jump Shot,[],1628369,76.42904073587385,10.294117647058822,1610612738,52,39,2021-12-23T01:30:16Z,2800000,-199.0,169.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
289,PT04M50.00S,2021-12-23T01:30:09.3Z,2,REGULAR,rebound,offensive,[],1629641,,,1610612738,52,39,2021-12-23T01:30:09Z,2810000,,,0,,R. Langford REBOUND (Off:1 Def:4),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,288.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
291,PT04M38.00S,2021-12-23T01:30:20.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627759,77.87450722733246,64.70588235294117,1610612738,54,39,2021-12-23T01:30:29Z,2820000,74.0,155.0,1,right,J. Brown 17' pullup Jump Shot (18 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,17.2,Made,,,,,18.0,,,,,,,,,,,,,,
292,PT04M25.00S,2021-12-23T01:30:33.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,10.5946123521682,47.549019607843135,1610612739,54,41,2021-12-23T01:30:38Z,2830000,12.0,47.0,1,left,D. Garland driving floating Jump Shot (11 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,4.87,Made,,,,,11.0,,,,,,,,,,,,,,
293,PT04M17.00S,2021-12-23T01:30:41.5Z,2,REGULAR,3pt,Jump Shot,[],1627759,78.13731931668858,91.17647058823529,1610612738,54,41,2021-12-23T01:30:46Z,2840000,206.0,153.0,1,right,MISS J. Brown 25' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
294,PT04M15.00S,2021-12-23T01:30:43.5Z,2,REGULAR,rebound,defensive,[],1629605,,,1610612739,54,41,2021-12-23T01:30:46Z,2850000,,,0,,T. Fall REBOUND (Off:2 Def:6),[1629605],1610612739.0,CLE,,,,Fall,T. Fall,,,,,,,293.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
295,PT04M05.00S,2021-12-23T01:30:54.3Z,2,REGULAR,3pt,Jump Shot,[],1627756,19.004599211563733,3.6764705882352944,1610612739,54,41,2021-12-23T01:31:01Z,2860000,232.0,126.0,1,left,MISS D. Valentine 26' 3PT,[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,,
296,PT04M02.00S,2021-12-23T01:30:57.3Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,54,41,2021-12-23T01:31:01Z,2870000,,,0,,P. Pritchard REBOUND (Off:1 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,295.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
297,PT03M46.00S,2021-12-23T01:31:12.5Z,2,REGULAR,2pt,Jump Shot,[],1629057,76.69185282522996,38.23529411764706,1610612738,54,41,2021-12-23T01:31:17Z,2880000,-59.0,167.0,1,right,MISS R. Williams III 17' Jump Shot,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,17.67,Missed,,,,,,,,,,,,,,,,,,,
298,PT03M43.00S,2021-12-23T01:31:15.5Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,54,41,2021-12-23T01:31:17Z,2890000,,,0,,C. Osman REBOUND (Off:0 Def:2),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,297.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
299,PT03M34.00S,2021-12-23T01:31:26.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629605,10.068988173455978,40.44117647058824,1610612739,54,41,2021-12-23T01:31:50Z,2900000,48.0,42.0,1,left,MISS T. Fall 6' Hook,[1629605],1610612739.0,CLE,,,,Fall,T. Fall,,,,,6.37,Missed,,,,,,,,,,,,,,,,,,,
300,PT03M33.00S,2021-12-23T01:31:27.7Z,2,REGULAR,rebound,offensive,[],1629605,,,1610612739,54,41,2021-12-23T01:31:50Z,2910000,,,0,,T. Fall REBOUND (Off:3 Def:6),[1629605],1610612739.0,CLE,,,,Fall,T. Fall,,,,,,,299.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
301,PT03M32.00S,2021-12-23T01:31:35.0Z,2,REGULAR,foul,personal,[],1627759,,,1610612739,54,41,2021-12-23T01:31:39Z,2920000,,,0,,J. Brown shooting personal FOUL (2 PF),"[1627759, 1629605]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,,,,,1199.0,,2.0,0.0,Fall,1629605.0,,,,,
303,PT03M32.00S,2021-12-23T01:31:49.2Z,2,REGULAR,substitution,out,[],1630202,,,1610612739,54,41,2021-12-23T01:32:09Z,2940000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M32.00S,2021-12-23T01:31:49.2Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,54,41,2021-12-23T01:32:09Z,2950000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M32.00S,2021-12-23T01:31:49.2Z,2,REGULAR,substitution,out,[],1627756,,,1610612739,54,41,2021-12-23T01:32:09Z,2960000,,,0,,SUB out: D. Valentine,[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M32.00S,2021-12-23T01:31:49.2Z,2,REGULAR,substitution,out,[],1629605,,,1610612739,54,41,2021-12-23T01:32:09Z,2970000,,,0,,SUB out: T. Fall,[1629605],1610612739.0,CLE,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M32.00S,2021-12-23T01:31:49.2Z,2,REGULAR,substitution,in,[],203935,,,1610612739,54,41,2021-12-23T01:32:09Z,2980000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M32.00S,2021-12-23T01:31:49.2Z,2,REGULAR,substitution,in,[],201567,,,1610612739,54,41,2021-12-23T01:32:09Z,2990000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M32.00S,2021-12-23T01:31:49.2Z,2,REGULAR,substitution,in,[],201937,,,1610612739,54,41,2021-12-23T01:32:09Z,3000000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M32.00S,2021-12-23T01:31:49.2Z,2,REGULAR,substitution,in,[],1628374,,,1610612739,54,41,2021-12-23T01:32:09Z,3010000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M18.00S,2021-12-23T01:32:21.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612739,54,41,2021-12-23T01:32:36Z,3020000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,1199.0,,,,,,,,,,
312,PT03M12.00S,2021-12-23T01:32:45.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203935,86.28449408672799,42.8921568627451,1610612738,54,41,2021-12-23T01:33:18Z,3030000,-36.0,76.0,1,right,MISS M. Smart 8' driving floating bank Shot,[203935],1610612738.0,BOS,driving floating bank,,,Smart,M. Smart,,,,,8.42,Missed,,,,,,,,,,,,,,,,,,,
313,PT03M10.00S,2021-12-23T01:32:48.2Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,54,41,2021-12-23T01:32:48Z,3040000,,,0,,K. Love REBOUND (Off:2 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,312.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
314,PT03M10.00S,2021-12-23T01:32:50.6Z,2,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612739,54,41,2021-12-23T01:34:26Z,3050000,,,0,,J. Tatum clear-path personal FOUL (2 PF) (Wade 2 FT),"[1628369, 1629731]",1610612738.0,BOS,clear-path,,,Tatum,J. Tatum,,,,,,,,,,,,,,,2005.0,,2.0,0.0,Wade,1629731.0,,,,,
317,PT03M10.00S,2021-12-23T01:33:05.0Z,2,REGULAR,instantreplay,request,[],0,,,1610612739,54,41,2021-12-23T01:34:11Z,3070000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,1199.0,,,,,,,,Clear Path - Overturn Call,,
318,PT03M10.00S,2021-12-23T01:34:33.1Z,2,REGULAR,freethrow,1 of 2,[],1629731,,,1610612739,54,42,2021-12-23T01:34:33Z,3080000,,,0,,D. Wade clear-path Free Throw 1 of 2 (5 PTS),[1629731],1610612739.0,CLE,clear-path,,,Wade,D. Wade,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
319,PT03M10.00S,2021-12-23T01:34:44.5Z,2,REGULAR,freethrow,2 of 2,[],1629731,,,1610612739,54,43,2021-12-23T01:34:44Z,3090000,,,0,,D. Wade clear-path Free Throw 2 of 2 (6 PTS),[1629731],1610612739.0,CLE,clear-path,,,Wade,D. Wade,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
320,PT03M10.00S,2021-12-23T01:34:46.6Z,2,REGULAR,substitution,out,[],1629057,,,1610612738,54,43,2021-12-23T01:34:49Z,3100000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M10.00S,2021-12-23T01:34:46.6Z,2,REGULAR,substitution,in,[],202683,,,1610612738,54,43,2021-12-23T01:34:49Z,3110000,,,0,,SUB in: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M59.00S,2021-12-23T01:35:20.1Z,2,REGULAR,turnover,bad pass,[],1629731,,,1610612739,54,43,2021-12-23T01:35:24Z,3120000,,,0,,D. Wade bad pass TURNOVER (2 TO),"[1629731, 1628369]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,2.0,,,,,Tatum,1628369.0,,,
323,PT02M59.00S,2021-12-23T01:35:20.1Z,2,REGULAR,steal,,[],1628369,,,1610612738,54,43,2021-12-23T01:35:21Z,3130000,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M56.00S,2021-12-23T01:35:23.9Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202683,94.30026281208936,47.549019607843135,1610612738,56,43,2021-12-23T01:37:01Z,3140000,-12.0,1.0,1,right,E. Freedom running DUNK (4 PTS) (J. Tatum 2 AST),"[202683, 1628369]",1610612738.0,BOS,running,,,Freedom,E. Freedom,,,,,1.23,Made,,,,,4.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,
326,PT02M49.00S,2021-12-23T01:35:30.7Z,2,REGULAR,3pt,Jump Shot,[],1628374,24.917871222076215,11.27450980392157,1610612739,56,43,2021-12-23T01:35:37Z,3160000,194.0,182.0,1,left,MISS L. Markkanen 26' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,,
327,PT02M46.00S,2021-12-23T01:35:33.7Z,2,REGULAR,rebound,defensive,[],1629641,,,1610612738,56,43,2021-12-23T01:35:37Z,3170000,,,0,,R. Langford REBOUND (Off:1 Def:5),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,326.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
328,PT02M33.00S,2021-12-23T01:35:47.7Z,2,REGULAR,foul,personal,['2freethrow'],1626224,,,1610612738,56,43,2021-12-23T01:35:58Z,3180000,,,0,,C. Osman shooting personal FOUL (1 PF) (Brown 2 FT),"[1626224, 1627759]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,,,,,,,,,,,1199.0,,1.0,0.0,Brown,1627759.0,,,,,
330,PT02M33.00S,2021-12-23T01:36:13.6Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,57,43,2021-12-23T01:36:13Z,3200000,,,0,,J. Brown Free Throw 1 of 2 (19 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,19.0,,,,,,,,,,,,,,
331,PT02M33.00S,2021-12-23T01:36:15.8Z,2,REGULAR,substitution,out,[],1626224,,,1610612738,57,43,2021-12-23T01:36:17Z,3210000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M33.00S,2021-12-23T01:36:15.8Z,2,REGULAR,substitution,in,[],1629636,,,1610612738,57,43,2021-12-23T01:36:17Z,3220000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M33.00S,2021-12-23T01:36:19.8Z,2,REGULAR,substitution,out,[],1629641,,,1610612738,57,43,2021-12-23T01:36:25Z,3230000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M33.00S,2021-12-23T01:36:19.8Z,2,REGULAR,substitution,in,[],203471,,,1610612738,57,43,2021-12-23T01:36:25Z,3240000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M33.00S,2021-12-23T01:36:44.4Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,58,43,2021-12-23T01:36:44Z,3250000,,,0,,J. Brown Free Throw 2 of 2 (20 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
336,PT02M14.00S,2021-12-23T01:37:04.4Z,2,REGULAR,turnover,bad pass,[],201937,,,1610612739,58,43,2021-12-23T01:37:10Z,3260000,,,0,,R. Rubio bad pass TURNOVER (3 TO),"[201937, 203935]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,3.0,,,,,Smart,203935.0,,,
337,PT02M14.00S,2021-12-23T01:37:04.4Z,2,REGULAR,steal,,[],203935,,,1610612738,58,43,2021-12-23T01:41:51Z,3270000,,,0,,M. Smart STEAL (3 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT01M56.00S,2021-12-23T01:37:23.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,74.85216819973719,32.59803921568628,1610612738,60,43,2021-12-23T01:37:46Z,3280000,-87.0,184.0,1,right,J. Tatum 20' fadeaway Jump Shot (11 PTS),[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,20.34,Made,,,,,11.0,,,,,,,,,,,,,,
339,PT01M35.00S,2021-12-23T01:37:43.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201937,9.017739816031538,53.92156862745098,1610612739,60,43,2021-12-23T01:38:19Z,3290000,-20.0,32.0,1,left,MISS R. Rubio cutting Layup,[201937],1610612739.0,CLE,cutting,,,Rubio,R. Rubio,,,,,3.78,Missed,,,,,,,,,,,,,,,,,,,
340,PT01M34.00S,2021-12-23T01:37:44.4Z,2,REGULAR,rebound,offensive,[],201567,,,1610612739,60,43,2021-12-23T01:38:01Z,3300000,,,0,,K. Love REBOUND (Off:3 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,339.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
341,PT01M34.00S,2021-12-23T01:37:48.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201567,5.590000152587891,50.0,1610612739,60,45,2021-12-23T01:40:26Z,3310000,0.0,0.0,1,left,K. Love putback Layup (6 PTS),[201567],1610612739.0,CLE,putback,,,Love,K. Love,,,,,0.0,Made,,,,,6.0,,,,,,,,,,,,,,
343,PT01M34.00S,2021-12-23T01:37:54.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627759,,,1610612739,60,45,2021-12-23T01:38:01Z,3330000,,,0,,J. Brown shooting personal FOUL (3 PF) (Love 1 FT),"[1627759, 201567]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,,,,,2005.0,,3.0,0.0,Love,201567.0,,,,,
345,PT01M34.00S,2021-12-23T01:38:06.9Z,2,REGULAR,substitution,out,[],1627759,,,1610612739,60,45,2021-12-23T01:38:09Z,3350000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT01M34.00S,2021-12-23T01:38:06.9Z,2,REGULAR,substitution,in,[],1629641,,,1610612739,60,45,2021-12-23T01:38:09Z,3360000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT01M34.00S,2021-12-23T01:38:23.5Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],201567,,,1610612739,60,46,2021-12-23T01:38:23Z,3370000,,,0,,K. Love Free Throw 1 of 1 (7 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
348,PT01M18.00S,2021-12-23T01:38:40.4Z,2,REGULAR,3pt,Jump Shot,[],1628369,73.80091984231275,87.74509803921569,1610612738,60,46,2021-12-23T01:41:04Z,3380000,189.0,194.0,1,right,MISS J. Tatum 27' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,27.05,Missed,,,,,,,,,,,,,,,,,,,
349,PT01M15.00S,2021-12-23T01:38:43.4Z,2,REGULAR,rebound,offensive,[],202683,,,1610612738,60,46,2021-12-23T01:38:45Z,3390000,,,0,,E. Freedom REBOUND (Off:2 Def:2),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,348.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
350,PT01M11.00S,2021-12-23T01:38:49.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,60,46,2021-12-23T01:38:49Z,3400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT01M05.00S,2021-12-23T01:39:14.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629641,74.85216819973719,90.19607843137256,1610612738,63,46,2021-12-23T01:39:19Z,3410000,201.0,184.0,1,right,R. Langford 27' 3PT  (3 PTS) (J. Tatum 3 AST),"[1629641, 1628369]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,27.24,Made,,,,,3.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,
353,PT00M36.80S,2021-12-23T01:39:42.9Z,2,REGULAR,3pt,Jump Shot,[],1628374,6.783837056504599,2.941176470588235,1610612739,63,46,2021-12-23T01:39:51Z,3430000,235.0,11.0,1,left,MISS L. Markkanen 3PT - blocked,"[1628374, 1628369]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,Tatum,1628369.0
354,PT00M36.80S,2021-12-23T01:39:42.9Z,2,REGULAR,block,,[],1628369,,,1610612739,63,46,2021-12-23T01:39:46Z,3440000,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT00M34.80S,2021-12-23T01:39:44.9Z,2,REGULAR,rebound,defensive,[],203471,,,1610612738,63,46,2021-12-23T01:39:51Z,3450000,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,353.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
356,PT00M31.00S,2021-12-23T01:39:49.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203935,69.72733245729303,75.73529411764706,1610612738,63,46,2021-12-23T01:42:19Z,3460000,129.0,232.0,1,right,MISS M. Smart 26' running 3PT,[203935],1610612738.0,BOS,running,,,Smart,M. Smart,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,,
357,PT00M28.60S,2021-12-23T01:39:52.0Z,2,REGULAR,rebound,offensive,[],1629641,,,1610612738,63,46,2021-12-23T01:39:59Z,3470000,,,0,,R. Langford REBOUND (Off:2 Def:5),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,356.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
358,PT00M13.70S,2021-12-23T01:40:06.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629641,92.19776609724047,1.715686274509804,1610612738,63,46,2021-12-23T01:40:12Z,3480000,-241.0,21.0,1,right,MISS R. Langford 24' 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,24.23,Missed,,,,,,,,,,,,,,,,,,,
359,PT00M10.50S,2021-12-23T01:40:10.1Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,63,46,2021-12-23T01:40:12Z,3490000,,,0,,K. Love REBOUND (Off:3 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,358.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
360,PT00M07.80S,2021-12-23T01:40:13.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629636,4.812746386333772,44.6078431372549,1610612739,63,48,2021-12-23T01:40:20Z,3500000,27.0,-7.0,1,left,D. Garland running Layup (13 PTS) (K. Love 2 AST),"[1629636, 201567]",1610612739.0,CLE,running,,,Garland,D. Garland,,,,,2.8,Made,,,,,13.0,K. Love,201567.0,2.0,,,,,,,,,,,
361,PT00M00.00S,2021-12-23T01:40:26.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,89.56964520367937,40.44117647058824,1610612738,63,48,2021-12-23T01:41:45Z,3510000,-48.0,46.0,1,right,MISS D. Schroder 6' driving Layup,[203471],1610612738.0,BOS,driving,,,Schroder,D. Schroder,,,,,6.6,Missed,,,,,,,,,,,,,,,,,,,
362,PT00M00.00S,2021-12-23T01:40:29.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,63,48,2021-12-23T01:40:29Z,3520000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,361.0,,,,,,,,,,,,,,,,,,
363,PT00M00.00S,2021-12-23T01:40:30.8Z,2,REGULAR,period,end,[],0,,,1610612738,63,48,2021-12-23T01:40:30Z,3530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2021-12-23T01:55:05.6Z,3,REGULAR,substitution,out,['startperiod'],202683,,,1610612738,63,48,2021-12-23T01:55:49Z,3540000,,,0,,SUB out: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2021-12-23T01:55:05.6Z,3,REGULAR,substitution,out,['startperiod'],203471,,,1610612738,63,48,2021-12-23T01:55:49Z,3550000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
