actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
466,PT02M22.00S,2022-03-06T19:47:00.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629684,5.863994743758213,50.49019607843137,1610612738,81,87,2022-03-06T19:47:09Z,4470000,-2.0,3.0,1,left,G. Williams running DUNK (2 PTS) (M. Smart 8 AST),"[1629684, 203935]",1610612738.0,BOS,running,,,Williams,G. Williams,,,,,0.36,Made,2.0,M. Smart,203935.0,8.0,,,,,,,,,,,,,,,
468,PT02M07.00S,2022-03-06T19:47:18.7Z,3,REGULAR,foul,offensive,[],200746,,,1610612751,81,87,2022-03-06T19:47:28Z,4490000,,,0,,L. Aldridge offensive FOUL (1 PF),"[200746, 203935]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,201246.0,,1.0,0.0,Smart,203935.0,,,,,,,,,
470,PT02M07.00S,2022-03-06T19:47:18.7Z,3,REGULAR,turnover,offensive foul,[],200746,,,1610612751,81,87,2022-03-06T19:47:18Z,4510000,,,0,,L. Aldridge offensive foul TURNOVER (1 TO),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,201246.0,1.0,,,,,,,,,,,,,
471,PT02M00.00S,2022-03-06T19:47:43.1Z,3,REGULAR,foul,offensive,[],1628369,,,1610612738,81,87,2022-03-06T19:47:53Z,4520000,,,0,,J. Tatum charge offensive FOUL (3 PF),"[1628369, 201609]",1610612738.0,BOS,charge,,,Tatum,J. Tatum,,,,,,,,,,,201246.0,,3.0,0.0,Dragic,201609.0,,,,,,,,,
473,PT02M00.00S,2022-03-06T19:47:43.1Z,3,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,81,87,2022-03-06T19:47:43Z,4540000,,,0,,J. Tatum offensive foul TURNOVER (1 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,201246.0,1.0,,,,,,,,,,,,,
474,PT01M47.00S,2022-03-06T19:48:16.6Z,3,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612751,81,87,2022-03-06T19:48:26Z,4550000,,,0,,G. Williams shooting personal FOUL (3 PF) (Claxton 2 FT),"[1629684, 1629651]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,2534.0,,3.0,0.0,Claxton,1629651.0,,,,,,,,,
476,PT01M47.00S,2022-03-06T19:48:47.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629651,,,1610612751,81,87,2022-03-06T19:48:47Z,4570000,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
477,PT01M47.00S,2022-03-06T19:48:47.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,81,87,2022-03-06T19:48:47Z,4580000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,476.0,,,,,,
478,PT01M47.00S,2022-03-06T19:49:02.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629651,,,1610612751,81,88,2022-03-06T19:49:02Z,4590000,,,0,,N. Claxton Free Throw 2 of 2 (1 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
479,PT01M36.00S,2022-03-06T19:49:19.4Z,3,REGULAR,2pt,Jump Shot,[],1628369,14.668199737187912,68.62745098039215,1610612738,81,88,2022-03-06T19:49:27Z,4600000,-93.0,85.0,1,left,MISS J. Tatum 12' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,12.63,Missed,,,,,,,,,,,,,,,,,,,
480,PT01M34.00S,2022-03-06T19:49:21.4Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,81,88,2022-03-06T19:49:36Z,4610000,,,0,,R. Williams III REBOUND (Off:2 Def:5),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,479.0,7.0,5.0,2.0,,,
481,PT01M34.00S,2022-03-06T19:49:21.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629057,5.590000152587891,50.0,1610612738,81,88,2022-03-06T19:49:40Z,4620000,0.0,0.0,1,left,MISS R. Williams III tip Layup,[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
482,PT01M32.00S,2022-03-06T19:49:23.8Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,81,88,2022-03-06T19:49:40Z,4630000,,,0,,N. Claxton REBOUND (Off:0 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,481.0,4.0,4.0,0.0,,,
483,PT01M19.00S,2022-03-06T19:49:35.6Z,3,REGULAR,2pt,Jump Shot,[],201142,78.9257555847569,35.78431372549019,1610612751,81,90,2022-03-06T19:50:19Z,4640000,-71.0,146.0,1,right,K. Durant 16' pullup Jump Shot (28 PTS) (L. Aldridge 1 AST),"[201142, 200746]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,16.2,Made,28.0,L. Aldridge,200746.0,1.0,,,,,,,,,,,,,,,
484,PT01M10.00S,2022-03-06T19:49:49.4Z,3,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612738,81,90,2022-03-06T19:49:58Z,4650000,,,0,,N. Claxton shooting personal FOUL (1 PF) (Smart 2 FT),"[1629651, 203935]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,,,,,,,2534.0,,1.0,0.0,Smart,203935.0,,,,,,,,,
487,PT01M10.00S,2022-03-06T19:50:15.0Z,3,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,82,90,2022-03-06T19:50:15Z,4670000,,,0,,M. Smart Free Throw 1 of 2 (11 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
488,PT01M10.00S,2022-03-06T19:50:30.4Z,3,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,83,90,2022-03-06T19:50:30Z,4680000,,,0,,M. Smart Free Throw 2 of 2 (12 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
489,PT00M52.30S,2022-03-06T19:50:50.0Z,3,REGULAR,2pt,Jump Shot,[],201142,79.31997371879106,37.99019607843137,1610612751,83,90,2022-03-06T19:50:54Z,4690000,-60.0,142.0,1,right,MISS K. Durant 15' fadeaway Shot,[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,15.41,Missed,,,,,,,,,,,,,,,,,,,
490,PT00M50.20S,2022-03-06T19:50:52.1Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,83,90,2022-03-06T19:50:54Z,4700000,,,0,,R. Williams III REBOUND (Off:2 Def:6),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,489.0,8.0,6.0,2.0,,,
491,PT00M39.70S,2022-03-06T19:51:02.8Z,3,REGULAR,3pt,Jump Shot,[],1628369,20.706718134034166,7.130821078431373,1610612738,86,90,2022-03-06T19:51:09Z,4710000,214.0,142.0,1,left,J. Tatum 25' 3PT step back (33 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,25.71,Made,33.0,,,,,,,,,,,,,,,,,,
492,PT00M24.70S,2022-03-06T19:51:21.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201609,86.94152431011827,44.6078431372549,1610612751,86,90,2022-03-06T19:51:46Z,4720000,-27.0,70.0,1,right,MISS G. Dragic 7' driving finger roll Layup,[201609],1610612751.0,BKN,driving finger roll,,,Dragic,G. Dragic,,,,,7.52,Missed,,,,,,,,,,,,,,,,,,,
493,PT00M21.50S,2022-03-06T19:51:24.9Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,86,90,2022-03-06T19:51:30Z,4730000,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,492.0,4.0,3.0,1.0,,,
494,PT00M03.60S,2022-03-06T19:51:43.0Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629651,,,1610612738,86,90,2022-03-06T19:56:39Z,4740000,,,0,,N. Claxton shooting personal FOUL (2 PF) (Tatum 3 FT),"[1629651, 1628369]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,,,,,,,2534.0,,2.0,0.0,Tatum,1628369.0,,,,,,,,,
496,PT00M03.60S,2022-03-06T19:52:23.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612738,86,90,2022-03-06T19:52:23Z,4760000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M03.60S,2022-03-06T19:52:24.2Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612738,86,90,2022-03-06T19:58:32Z,4770000,,,0,,,[],1610612751.0,BKN,stands,,,,,,,,,,,,,,,2534.0,,,,,,,,,,,,,,
500,PT00M03.60S,2022-03-06T19:55:25.2Z,3,REGULAR,substitution,out,[],1629651,,,1610612738,86,90,2022-03-06T19:55:46Z,4800000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M03.60S,2022-03-06T19:55:25.2Z,3,REGULAR,substitution,in,[],202681,,,1610612738,86,90,2022-03-06T19:55:46Z,4810000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M03.60S,2022-03-06T19:55:25.2Z,3,REGULAR,freethrow,1 of 3,[],1628369,,,1610612738,87,90,2022-03-06T19:57:04Z,4812500,,,0,,J. Tatum Free Throw 1 of 3 (34 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,34.0,,,,,,,,,,,,,,,,,,
499,PT00M03.60S,2022-03-06T19:55:25.2Z,3,REGULAR,freethrow,2 of 3,[],1628369,,,1610612738,88,90,2022-03-06T19:57:04Z,4813750,,,0,,J. Tatum Free Throw 2 of 3 (35 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,35.0,,,,,,,,,,,,,,,,,,
502,PT00M03.60S,2022-03-06T19:55:25.2Z,3,REGULAR,freethrow,3 of 3,[],1628369,,,1610612738,89,90,2022-03-06T19:57:04Z,4814375,,,0,,J. Tatum Free Throw 3 of 3 (36 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,36.0,,,,,,,,,,,,,,,,,,
503,PT00M00.10S,2022-03-06T19:56:04.1Z,3,REGULAR,3pt,Jump Shot,[],202681,55.1412614980289,86.27450980392157,1610612751,89,90,2022-03-06T19:56:19Z,4815000,181.0,369.0,1,right,MISS K. Irving 41' running pullup 3PT,[202681],1610612751.0,BKN,running pullup,,,Irving,K. Irving,,,,,41.14,Missed,,,,,,,,,,,,,,,,,,,
504,PT00M00.10S,2022-03-06T19:56:04.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,89,90,2022-03-06T19:56:19Z,4817500,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,503.0,,,,,,
505,PT00M00.00S,2022-03-06T19:56:08.0Z,3,REGULAR,period,end,[],0,,,1610612751,89,90,2022-03-06T19:56:08Z,4850000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-03-06T19:59:11.5Z,4,REGULAR,substitution,out,['startperiod'],1629684,,,1610612751,89,90,2022-03-06T19:59:39Z,4860000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-03-06T19:59:11.5Z,4,REGULAR,substitution,out,['startperiod'],203935,,,1610612751,89,90,2022-03-06T19:59:39Z,4870000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-03-06T19:59:11.5Z,4,REGULAR,substitution,out,['startperiod'],1629057,,,1610612751,89,90,2022-03-06T19:59:39Z,4880000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-03-06T19:59:11.5Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612751,89,90,2022-03-06T19:59:39Z,4890000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-03-06T19:59:11.5Z,4,REGULAR,substitution,in,['startperiod'],1628464,,,1610612751,89,90,2022-03-06T19:59:39Z,4900000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2022-03-06T19:59:11.5Z,4,REGULAR,substitution,in,['startperiod'],201143,,,1610612751,89,90,2022-03-06T19:59:39Z,4910000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2022-03-06T19:59:11.5Z,4,REGULAR,substitution,in,['startperiod'],1630202,,,1610612751,89,90,2022-03-06T19:59:39Z,4920000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2022-03-06T19:59:11.5Z,4,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,89,90,2022-03-06T19:59:39Z,4930000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2022-03-06T19:59:43.1Z,4,REGULAR,period,start,[],0,,,1610612738,89,90,2022-03-06T19:59:43Z,4940000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT11M47.00S,2022-03-06T19:59:54.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,7.046649145860711,47.794117647058826,1610612738,91,90,2022-03-06T19:59:57Z,4950000,11.0,14.0,1,left,D. White driving Layup (6 PTS),[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,1.76,Made,6.0,,,,,,,,,,,,,,,,,,
516,PT11M32.00S,2022-03-06T20:00:10.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,92.59198423127464,48.529411764705884,1610612751,91,92,2022-03-06T20:00:13Z,4960000,-7.0,17.0,1,right,K. Irving driving Layup (12 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,1.86,Made,12.0,,,,,,,,,,,,,,,,,,
517,PT11M17.00S,2022-03-06T20:00:25.0Z,4,REGULAR,2pt,Jump Shot,[],1628401,24.392247043363994,34.80392156862745,1610612738,91,92,2022-03-06T20:00:30Z,4970000,76.0,177.0,1,left,MISS D. White 19' pullup Shot,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,19.24,Missed,,,,,,,,,,,,,,,,,,,
518,PT11M14.00S,2022-03-06T20:00:28.0Z,4,REGULAR,rebound,defensive,[],200746,,,1610612751,91,92,2022-03-06T20:00:30Z,4980000,,,0,,L. Aldridge REBOUND (Off:2 Def:2),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,517.0,4.0,2.0,2.0,,,
519,PT11M02.00S,2022-03-06T20:00:40.5Z,4,REGULAR,turnover,lost ball,[],202681,,,1610612751,91,92,2022-03-06T20:00:44Z,4990000,,,0,,K. Irving lost ball TURNOVER (2 TO),"[202681, 1630202]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,2.0,,,,,Pritchard,1630202.0,,,,,,,
520,PT11M02.00S,2022-03-06T20:00:40.5Z,4,REGULAR,steal,,[],1630202,,,1610612738,91,92,2022-03-06T20:00:41Z,5000000,,,0,,P. Pritchard STEAL (2 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT10M57.00S,2022-03-06T20:00:45.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630202,5.995400788436268,53.431372549019606,1610612738,91,92,2022-03-06T20:00:59Z,5010000,-17.0,4.0,1,left,MISS P. Pritchard running reverse Layup,[1630202],1610612738.0,BOS,running reverse,,,Pritchard,P. Pritchard,,,,,1.76,Missed,,,,,,,,,,,,,,,,,,,
522,PT10M56.00S,2022-03-06T20:00:46.4Z,4,REGULAR,rebound,offensive,[],1628369,,,1610612738,91,92,2022-03-06T20:00:59Z,5020000,,,0,,J. Tatum REBOUND (Off:2 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,521.0,5.0,3.0,2.0,,,
523,PT10M55.00S,2022-03-06T20:00:49.9Z,4,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,91,92,2022-03-06T20:01:12Z,5030000,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (2 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,,,,,,,202007.0,2.0,,,,,,,,,,,,,
524,PT10M40.00S,2022-03-06T20:01:10.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201609,87.86136662286465,3.9215686274509802,1610612751,91,95,2022-03-06T20:01:15Z,5040000,-230.0,62.0,1,right,G. Dragic 3PT  (7 PTS) (K. Irving 6 AST),"[201609, 202681]",1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,23.85,Made,7.0,K. Irving,202681.0,6.0,,,,,,,,,,,,,,,
526,PT10M25.00S,2022-03-06T20:01:24.9Z,4,REGULAR,3pt,Jump Shot,[],1628369,28.465834428383708,75.24509803921569,1610612738,94,95,2022-03-06T20:01:52Z,5060000,-126.0,215.0,1,left,J. Tatum 24' 3PT step back (39 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,24.94,Made,39.0,,,,,,,,,,,,,,,,,,
527,PT10M02.00S,2022-03-06T20:01:48.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,86.28449408672799,43.627450980392155,1610612751,94,95,2022-03-06T20:01:52Z,5070000,-32.0,76.0,1,right,MISS N. Claxton 8' turnaround Hook,[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,8.28,Missed,,,,,,,,,,,,,,,,,,,
528,PT09M59.00S,2022-03-06T20:01:51.6Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,94,95,2022-03-06T20:01:52Z,5080000,,,0,,A. Horford REBOUND (Off:1 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,527.0,6.0,5.0,1.0,,,
529,PT09M59.00S,2022-03-06T20:01:56.5Z,4,REGULAR,foul,personal,[],1629651,,,1610612738,94,95,2022-03-06T20:02:24Z,5090000,,,0,,N. Claxton personal FOUL (3 PF),"[1629651, 1628464]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,2534.0,,3.0,0.0,Theis,1628464.0,,,,,,,,,
531,PT09M54.00S,2022-03-06T20:02:24.3Z,4,REGULAR,foul,personal,[],201609,,,1610612738,94,95,2022-03-06T20:02:29Z,5110000,,,0,,G. Dragic personal FOUL (3 PF),"[201609, 1628401]",1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,2534.0,,3.0,0.0,White,1628401.0,,,,,,,,,
533,PT09M48.00S,2022-03-06T20:02:53.6Z,4,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612738,94,95,2022-03-06T20:03:01Z,5130000,,,0,,N. Claxton shooting personal FOUL (4 PF) (Theis 2 FT),"[1629651, 1628464]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,,,,,,,202007.0,,4.0,0.0,Theis,1628464.0,,,,,,,,,
535,PT09M48.00S,2022-03-06T20:03:21.9Z,4,REGULAR,freethrow,1 of 2,[],1628464,,,1610612738,94,95,2022-03-06T20:03:21Z,5150000,,,0,,MISS D. Theis Free Throw 1 of 2,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
536,PT09M48.00S,2022-03-06T20:03:21.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,94,95,2022-03-06T20:03:21Z,5160000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,535.0,,,,,,
537,PT09M48.00S,2022-03-06T20:03:34.3Z,4,REGULAR,freethrow,2 of 2,[],1628464,,,1610612738,95,95,2022-03-06T20:03:34Z,5170000,,,0,,D. Theis Free Throw 2 of 2 (2 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
538,PT09M33.00S,2022-03-06T20:03:51.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,85.3646517739816,37.254901960784316,1610612751,95,95,2022-03-06T20:03:56Z,5180000,-64.0,85.0,1,right,MISS K. Irving 10' pullup Shot - blocked,"[202681, 1628464]",1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,10.63,Missed,,,,,,,,,,,,,,,,,Theis,1628464.0,
539,PT09M33.00S,2022-03-06T20:03:51.2Z,4,REGULAR,block,,[],1628464,,,1610612751,95,95,2022-03-06T20:03:53Z,5190000,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT09M31.00S,2022-03-06T20:03:53.2Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612738,95,95,2022-03-06T20:03:56Z,5200000,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,538.0,1.0,1.0,0.0,,,
541,PT09M25.00S,2022-03-06T20:03:59.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.5722733245729295,47.30392156862745,1610612738,97,95,2022-03-06T20:04:02Z,5210000,13.0,19.0,1,left,J. Tatum driving Layup (41 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.31,Made,41.0,,,,,,,,,,,,,,,,,,
542,PT09M02.00S,2022-03-06T20:04:22.4Z,4,REGULAR,3pt,Jump Shot,[],202681,69.20170827858082,71.81372549019608,1610612751,97,95,2022-03-06T20:04:37Z,5220000,109.0,237.0,1,right,MISS K. Irving 26' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
543,PT08M59.00S,2022-03-06T20:04:25.4Z,4,REGULAR,rebound,offensive,[],201609,,,1610612751,97,95,2022-03-06T20:04:37Z,5230000,,,0,,G. Dragic REBOUND (Off:3 Def:2),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,542.0,5.0,2.0,3.0,,,
544,PT08M56.00S,2022-03-06T20:04:28.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,89.56964520367937,43.627450980392155,1610612751,97,95,2022-03-06T20:05:04Z,5240000,-32.0,46.0,1,right,MISS N. Claxton Layup,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,5.56,Missed,,,,,,,,,,,,,,,,,,,
545,PT08M55.00S,2022-03-06T20:04:29.2Z,4,REGULAR,rebound,offensive,[],202681,,,1610612751,97,95,2022-03-06T20:10:42Z,5250000,,,0,,K. Irving REBOUND (Off:1 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,544.0,3.0,2.0,1.0,,,
546,PT08M55.00S,2022-03-06T20:04:36.7Z,4,REGULAR,foul,personal,[],201143,,,1610612751,97,95,2022-03-06T20:10:35Z,5260000,,,0,,A. Horford personal FOUL (4 PF),"[201143, 202681]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,201246.0,,4.0,0.0,Irving,202681.0,,,,,,,,,
548,PT08M55.00S,2022-03-06T20:04:42.7Z,4,REGULAR,substitution,out,[],201988,,,1610612751,97,95,2022-03-06T20:04:54Z,5280000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M55.00S,2022-03-06T20:04:42.7Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,97,95,2022-03-06T20:04:54Z,5290000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M55.00S,2022-03-06T20:04:42.7Z,4,REGULAR,substitution,in,[],201142,,,1610612751,97,95,2022-03-06T20:04:54Z,5300000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M55.00S,2022-03-06T20:04:42.7Z,4,REGULAR,substitution,in,[],1628971,,,1610612751,97,95,2022-03-06T20:04:54Z,5310000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M51.00S,2022-03-06T20:05:02.9Z,4,REGULAR,foul,personal,['3freethrow'],1628369,,,1610612751,97,95,2022-03-06T20:07:24Z,5320000,,,0,,J. Tatum shooting personal FOUL (4 PF) (Durant 3 FT),"[1628369, 201142]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,202007.0,,4.0,0.0,Durant,201142.0,,,,,,,,,
554,PT08M51.00S,2022-03-06T20:05:28.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,97,95,2022-03-06T20:05:28Z,5340000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M51.00S,2022-03-06T20:05:31.3Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612751,97,95,2022-03-06T20:08:46Z,5350000,,,0,,,[],1610612738.0,BOS,stands,,,,,,,,,,,,,,,2534.0,,,,,,,,,,,,,,
556,PT08M51.00S,2022-03-06T20:08:56.2Z,4,REGULAR,freethrow,1 of 3,['2ndchance'],201142,,,1610612751,97,96,2022-03-06T20:09:33Z,5360000,,,0,,K. Durant Free Throw 1 of 3 (29 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,29.0,,,,,,,,,,,,,,,,,,
