actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
267,PT03M18.00S,2021-12-19T00:58:44.4Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,53,40,2021-12-19T00:58:44Z,2660000,,,0,,J. Randle Free Throw 2 of 2 (7 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
268,PT02M59.00S,2021-12-19T00:59:05.6Z,2,REGULAR,3pt,Jump Shot,[],1630202,66.44218134034165,22.058823529411764,1610612738,56,40,2021-12-19T00:59:11Z,2670000,-140.0,263.0,1,right,P. Pritchard 29' 3PT  (13 PTS) (J. Brown 2 AST),"[1630202, 1627759]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,29.77,Made,13.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,
270,PT02M32.00S,2021-12-19T00:59:33.2Z,2,REGULAR,3pt,Jump Shot,[],203095,26.544021024967147,83.84650735294117,1610612752,56,43,2021-12-19T00:59:41Z,2690000,-169.0,197.0,1,left,E. Fournier 25' 3PT step back (15 PTS) (K. Walker 2 AST),"[203095, 202689]",1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,25.97,Made,15.0,K. Walker,202689.0,2.0,,,,,,,,,,,,,,
271,PT02M15.00S,2021-12-19T00:59:49.4Z,2,REGULAR,3pt,Jump Shot,[],1628369,73.40670170827858,86.51960784313727,1610612738,56,43,2021-12-19T00:59:58Z,2700000,183.0,197.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.9,Missed,,,,,,,,,,,,,,,,,,
272,PT02M13.00S,2021-12-19T00:59:51.4Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,56,43,2021-12-19T00:59:58Z,2710000,,,0,,A. Burks REBOUND (Off:0 Def:4),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,271.0,4.0,4.0,0.0,,,,,,,
273,PT02M08.00S,2021-12-19T00:59:57.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203944,7.966491458607096,55.14705882352941,1610612752,56,45,2021-12-19T01:00:11Z,2720000,-26.0,22.0,1,left,J. Randle running Layup (9 PTS) (A. Burks 2 AST),"[203944, 202692]",1610612752.0,NYK,running,,,Randle,J. Randle,,,,,3.41,Made,9.0,A. Burks,202692.0,2.0,,,,,,,,,,,,,,
275,PT01M47.00S,2021-12-19T01:00:17.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,86.5473061760841,55.392156862745104,1610612738,58,45,2021-12-19T01:00:42Z,2740000,27.0,74.0,1,right,J. Brown 7' turnaround fadeaway Jump Shot (16 PTS),[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,7.88,Made,16.0,,,,,,,,,,,,,,,,,
277,PT01M35.00S,2021-12-19T01:00:32.1Z,2,REGULAR,3pt,Jump Shot,[],202689,29.77989487516426,23.284313725490197,1610612752,58,45,2021-12-19T01:04:11Z,2750000,134.0,227.0,1,left,MISS K. Walker 26' pullup 3PT,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,
278,PT01M33.00S,2021-12-19T01:00:34.1Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,58,45,2021-12-19T01:00:49Z,2760000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,277.0,4.0,4.0,0.0,,,,,,,
279,PT01M18.00S,2021-12-19T01:00:46.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,91.5407358738502,50.245098039215684,1610612738,60,45,2021-12-19T01:01:09Z,2770000,1.0,27.0,1,right,J. Tatum driving reverse Layup (15 PTS),[1628369],1610612738.0,BOS,driving reverse,,,Tatum,J. Tatum,,,,,2.7,Made,15.0,,,,,,,,,,,,,,,,,
280,PT01M01.00S,2021-12-19T01:01:03.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,8.754927726675426,54.166666666666664,1610612752,60,47,2021-12-19T01:01:15Z,2780000,-21.0,30.0,1,left,E. Fournier driving floating Jump Shot (17 PTS),[203095],1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,3.63,Made,17.0,,,,,,,,,,,,,,,,,
281,PT00M44.40S,2021-12-19T01:01:23.9Z,2,REGULAR,turnover,bad pass,[],1627759,,,1610612738,60,47,2021-12-19T01:01:31Z,2790000,,,0,,J. Brown bad pass TURNOVER (3 TO),"[1627759, 203095]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,3.0,Fournier,203095.0,,
282,PT00M44.40S,2021-12-19T01:01:23.9Z,2,REGULAR,steal,,[],203095,,,1610612752,60,47,2021-12-19T01:07:14Z,2800000,,,0,,E. Fournier STEAL (1 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
283,PT00M40.00S,2021-12-19T01:01:28.6Z,2,REGULAR,foul,offensive,[],203944,,,1610612752,60,47,2021-12-19T01:01:58Z,2810000,,,0,,J. Randle offensive FOUL (1 PF),"[203944, 203935]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,1627962.0,1.0,0.0,,,,,Smart,203935.0,,,,,
285,PT00M40.00S,2021-12-19T01:01:28.6Z,2,REGULAR,turnover,offensive foul,[],203944,,,1610612752,60,47,2021-12-19T01:01:58Z,2830000,,,0,,J. Randle offensive foul TURNOVER (1 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,1627962.0,,,,,,,,,1.0,,,,
286,PT00M33.80S,2021-12-19T01:01:55.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,66.70499342969777,30.637254901960787,1610612738,60,47,2021-12-19T01:08:50Z,2840000,-97.0,260.0,1,right,MISS J. Brown 27' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,27.79,Missed,,,,,,,,,,,,,,,,,,
287,PT00M29.90S,2021-12-19T01:01:59.1Z,2,REGULAR,rebound,defensive,[],203095,,,1610612752,60,47,2021-12-19T01:02:02Z,2850000,,,0,,E. Fournier REBOUND (Off:0 Def:3),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,286.0,3.0,3.0,0.0,,,,,,,
288,PT00M23.20S,2021-12-19T01:02:09.4Z,2,REGULAR,foul,offensive,[],203944,,,1610612752,60,47,2021-12-19T01:02:34Z,2860000,,,0,,J. Randle offensive FOUL (2 PF),"[203944, 1627759]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,1627962.0,2.0,0.0,,,,,Brown,1627759.0,,,,,
290,PT00M23.20S,2021-12-19T01:02:09.4Z,2,REGULAR,turnover,offensive foul,[],203944,,,1610612752,60,47,2021-12-19T01:02:34Z,2880000,,,0,,J. Randle offensive foul TURNOVER (2 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,1627962.0,,,,,,,,,2.0,,,,
291,PT00M06.10S,2021-12-19T01:02:39.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,90.48948751642575,95.34313725490196,1610612738,60,47,2021-12-19T01:02:51Z,2890000,227.0,37.0,1,right,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,22.97,Missed,,,,,,,,,,,,,,,,,,
292,PT00M04.30S,2021-12-19T01:02:40.8Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,60,47,2021-12-19T01:02:51Z,2900000,,,0,,R. Williams III REBOUND (Off:3 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,291.0,6.0,3.0,3.0,,,,,,,
293,PT00M03.30S,2021-12-19T01:02:44.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629057,94.40999984741211,50.0,1610612738,62,47,2021-12-19T01:02:59Z,2910000,0.0,0.0,1,right,R. Williams III tip Layup (9 PTS),[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,0.0,Made,9.0,,,,,,,,,,,,,,,,,
296,PT00M00.00S,2021-12-19T01:03:00.1Z,2,REGULAR,period,end,[],0,,,1610612752,62,47,2021-12-19T01:03:00Z,2940000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2021-12-19T01:17:40.0Z,3,REGULAR,substitution,out,['startperiod'],1630202,,,1610612752,62,47,2021-12-19T01:18:07Z,2950000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2021-12-19T01:17:40.0Z,3,REGULAR,substitution,in,['startperiod'],1630174,,,1610612752,62,47,2021-12-19T01:18:07Z,2960000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2021-12-19T01:18:14.1Z,3,REGULAR,period,start,[],0,,,1610612752,62,47,2021-12-19T01:18:14Z,2970000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT11M48.00S,2021-12-19T01:18:26.0Z,3,REGULAR,3pt,Jump Shot,[],203944,67.88764783180025,26.96078431372549,1610612752,62,47,2021-12-19T01:18:33Z,2980000,-115.0,249.0,1,right,MISS J. Randle 27' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,27.47,Missed,,,,,,,,,,,,,,,,,,
301,PT11M45.00S,2021-12-19T01:18:29.0Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612738,62,47,2021-12-19T01:18:33Z,2990000,,,0,,A. Nesmith REBOUND (Off:0 Def:5),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,300.0,5.0,5.0,0.0,,,,,,,
302,PT11M29.00S,2021-12-19T01:18:43.6Z,3,REGULAR,3pt,Jump Shot,[],1627759,26.757555847568987,15.441176470588236,1610612738,62,47,2021-12-19T01:18:48Z,3000000,173.0,199.0,1,left,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,
303,PT11M26.00S,2021-12-19T01:18:46.6Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,62,47,2021-12-19T01:18:48Z,3010000,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,302.0,4.0,4.0,0.0,,,,,,,
304,PT11M19.00S,2021-12-19T01:19:00.7Z,3,REGULAR,foul,personal,[],1628369,,,1610612752,62,47,2021-12-19T01:19:12Z,3020000,,,0,,J. Tatum personal FOUL (2 PF),"[1628369, 203944]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,1627962.0,2.0,0.0,,,,,Randle,203944.0,,,,,
306,PT11M10.00S,2021-12-19T01:19:18.9Z,3,REGULAR,3pt,Jump Shot,[],203095,75.77201051248358,9.803921568627452,1610612752,62,50,2021-12-19T01:19:24Z,3040000,-201.0,175.0,1,right,E. Fournier 26' 3PT  (20 PTS) (A. Burks 3 AST),"[203095, 202692]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,26.66,Made,20.0,A. Burks,202692.0,3.0,,,,,,,,,,,,,,
308,PT10M40.00S,2021-12-19T01:19:48.7Z,3,REGULAR,2pt,Jump Shot,[],1628369,22.28975032851511,24.264705882352942,1610612738,62,50,2021-12-19T01:21:30Z,3060000,129.0,157.0,1,left,MISS J. Tatum 20' pullup Shot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,20.3,Missed,,,,,,,,,,,,,,,,,,
309,PT10M38.00S,2021-12-19T01:19:50.7Z,3,REGULAR,rebound,defensive,[],203457,,,1610612752,62,50,2021-12-19T01:21:05Z,3070000,,,0,,N. Noel REBOUND (Off:1 Def:4),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,308.0,5.0,4.0,1.0,,,,,,,
310,PT10M31.00S,2021-12-19T01:19:56.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202689,62.89421813403416,41.66666666666667,1610612752,62,53,2021-12-19T01:20:54Z,3080000,-42.0,296.0,1,right,K. Walker 29' 3PT  (15 PTS) (J. Randle 1 AST),"[202689, 203944]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,29.92,Made,15.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,,
311,PT10M30.00S,2021-12-19T01:20:08.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,62,53,2021-12-19T01:20:08Z,3090000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT10M20.00S,2021-12-19T01:23:05.2Z,3,REGULAR,turnover,traveling,[],1627759,,,1610612738,62,53,2021-12-19T01:23:14Z,3100000,,,0,,J. Brown traveling TURNOVER (4 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,4.0,,,,
314,PT10M08.00S,2021-12-19T01:23:28.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202689,90.88370565045992,43.38235294117647,1610612752,62,55,2021-12-19T01:23:35Z,3110000,-33.0,33.0,1,right,K. Walker driving Layup (17 PTS) (J. Randle 2 AST),"[202689, 203944]",1610612752.0,NYK,driving,,,Walker,K. Walker,,,,,4.69,Made,17.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,
316,PT09M57.00S,2021-12-19T01:23:39.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,10.200394218134035,43.38235294117647,1610612738,62,55,2021-12-19T01:23:45Z,3130000,33.0,43.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 203457]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,5.46,Missed,,,,,,,,,,,,,,,,,Noel,203457.0
317,PT09M57.00S,2021-12-19T01:23:39.3Z,3,REGULAR,block,,[],203457,,,1610612738,62,55,2021-12-19T01:23:41Z,3140000,,,0,,N. Noel BLOCK (1 BLK),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
318,PT09M54.00S,2021-12-19T01:23:42.3Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,62,55,2021-12-19T01:23:45Z,3150000,,,0,,J. Randle REBOUND (Off:0 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,316.0,5.0,5.0,0.0,,,,,,,
319,PT09M51.00S,2021-12-19T01:23:50.0Z,3,REGULAR,foul,offensive,[],203944,,,1610612752,62,55,2021-12-19T01:24:15Z,3160000,,,0,,J. Randle offensive FOUL (3 PF),"[203944, 1630174]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,2530.0,3.0,0.0,,,,,Nesmith,1630174.0,,,,,
321,PT09M51.00S,2021-12-19T01:23:50.0Z,3,REGULAR,turnover,offensive foul,[],203944,,,1610612752,62,55,2021-12-19T01:24:15Z,3180000,,,0,,J. Randle offensive foul TURNOVER (3 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,2530.0,,,,,,,,,3.0,,,,
322,PT09M40.00S,2021-12-19T01:24:11.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,9.674770039421814,53.18627450980392,1610612738,62,55,2021-12-19T01:24:22Z,3190000,-16.0,38.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 203457]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,4.16,Missed,,,,,,,,,,,,,,,,,Noel,203457.0
323,PT09M40.00S,2021-12-19T01:24:11.5Z,3,REGULAR,block,,[],203457,,,1610612738,62,55,2021-12-19T01:24:13Z,3200000,,,0,,N. Noel BLOCK (2 BLK),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
324,PT09M37.00S,2021-12-19T01:24:14.5Z,3,REGULAR,rebound,offensive,[],1627759,,,1610612738,62,55,2021-12-19T01:24:22Z,3210000,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,322.0,3.0,2.0,1.0,,,,,,,
325,PT09M36.00S,2021-12-19T01:24:14.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627759,7.835085413929041,45.34313725490196,1610612738,64,55,2021-12-19T01:24:26Z,3220000,23.0,21.0,1,left,J. Brown putback Layup (18 PTS),[1627759],1610612738.0,BOS,putback,,,Brown,J. Brown,,,,,3.14,Made,18.0,,,,,,,,,,,,,,,,,
326,PT09M17.00S,2021-12-19T01:24:34.3Z,3,REGULAR,3pt,Jump Shot,[],202689,68.28186596583443,26.715686274509803,1610612752,64,55,2021-12-19T01:24:42Z,3230000,-116.0,246.0,1,right,MISS K. Walker 27' pullup 3PT,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,27.19,Missed,,,,,,,,,,,,,,,,,,
327,PT09M15.00S,2021-12-19T01:24:36.3Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,64,55,2021-12-19T01:24:42Z,3240000,,,0,,R. Williams III REBOUND (Off:3 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,326.0,7.0,4.0,3.0,,,,,,,
328,PT09M07.00S,2021-12-19T01:24:44.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,9.806176084099869,44.11764705882353,1610612738,64,55,2021-12-19T01:24:52Z,3250000,29.0,40.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,4.94,Missed,,,,,,,,,,,,,,,,,,
329,PT09M03.00S,2021-12-19T01:24:47.8Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,64,55,2021-12-19T01:24:47Z,3260000,,,0,,J. Randle REBOUND (Off:0 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,328.0,6.0,6.0,0.0,,,,,,,
330,PT08M52.00S,2021-12-19T01:24:58.8Z,3,REGULAR,2pt,Jump Shot,[],203944,86.33377135348226,73.06219362745098,1610612752,64,55,2021-12-19T01:25:06Z,3270000,115.0,76.0,1,right,MISS J. Randle 13' fadeaway Shot,[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,13.81,Missed,,,,,,,,,,,,,,,,,,
331,PT08M49.00S,2021-12-19T01:25:01.8Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612738,64,55,2021-12-19T01:25:06Z,3280000,,,0,,A. Nesmith REBOUND (Off:0 Def:6),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,330.0,6.0,6.0,0.0,,,,,,,
332,PT08M44.00S,2021-12-19T01:25:06.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,27.020367936925098,16.176470588235293,1610612738,64,55,2021-12-19T01:25:16Z,3290000,169.0,201.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.31,Missed,,,,,,,,,,,,,,,,,,
333,PT08M42.00S,2021-12-19T01:25:08.7Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,64,55,2021-12-19T01:25:16Z,3300000,,,0,,J. Randle REBOUND (Off:0 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,332.0,7.0,7.0,0.0,,,,,,,
334,PT08M38.00S,2021-12-19T01:25:14.1Z,3,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612752,64,55,2021-12-19T01:25:22Z,3310000,,,0,,R. Williams III shooting personal FOUL (2 PF) (Walker 2 FT),"[1629057, 202689]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,201245.0,2.0,0.0,,,,,Walker,202689.0,,,,,
336,PT08M38.00S,2021-12-19T01:25:44.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202689,,,1610612752,64,55,2021-12-19T01:25:44Z,3330000,,,0,,MISS K. Walker Free Throw 1 of 2,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,Missed,,,,,,,,,,,,,,,,,,
337,PT08M38.00S,2021-12-19T01:25:44.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,64,55,2021-12-19T01:25:44Z,3340000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,336.0,,,,,,,,,,
338,PT08M38.00S,2021-12-19T01:26:01.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],202689,,,1610612752,64,56,2021-12-19T01:26:01Z,3350000,,,0,,K. Walker Free Throw 2 of 2 (18 PTS),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
339,PT08M26.00S,2021-12-19T01:26:15.7Z,3,REGULAR,3pt,Jump Shot,[],1628369,31.882391590013142,55.392156862745104,1610612738,64,56,2021-12-19T01:26:41Z,3360000,-27.0,247.0,1,left,MISS J. Tatum 24' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,
340,PT08M23.00S,2021-12-19T01:26:18.7Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,64,56,2021-12-19T01:26:22Z,3370000,,,0,,E. Fournier REBOUND (Off:0 Def:4),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,339.0,4.0,4.0,0.0,,,,,,,
341,PT08M15.00S,2021-12-19T01:26:29.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203095,92.06636005256242,44.11764705882353,1610612752,64,58,2021-12-19T01:27:08Z,3380000,-29.0,22.0,1,right,E. Fournier driving finger roll Layup (22 PTS),[203095],1610612752.0,NYK,driving finger roll,,,Fournier,E. Fournier,,,,,3.68,Made,22.0,,,,,,,,,,,,,,,,,
342,PT08M15.00S,2021-12-19T01:26:33.0Z,3,REGULAR,foul,personal,['1freethrow'],1629057,,,1610612752,64,58,2021-12-19T01:26:39Z,3390000,,,0,,R. Williams III shooting personal FOUL (3 PF) (Fournier 1 FT),"[1629057, 203095]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,2530.0,3.0,0.0,,,,,Fournier,203095.0,,,,,
344,PT08M15.00S,2021-12-19T01:26:54.1Z,3,REGULAR,freethrow,1 of 1,[],203095,,,1610612752,64,59,2021-12-19T01:26:54Z,3410000,,,0,,E. Fournier Free Throw 1 of 1 (23 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
345,PT07M54.00S,2021-12-19T01:27:17.8Z,3,REGULAR,3pt,Jump Shot,[],1630174,30.69357752956636,26.98376225490196,1610612738,64,59,2021-12-19T01:27:25Z,3420000,115.0,236.0,1,left,MISS A. Nesmith 26' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,
346,PT07M51.00S,2021-12-19T01:27:20.8Z,3,REGULAR,rebound,defensive,[],203457,,,1610612752,64,59,2021-12-19T01:27:25Z,3430000,,,0,,N. Noel REBOUND (Off:1 Def:5),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,345.0,6.0,5.0,1.0,,,,,,,
347,PT07M43.00S,2021-12-19T01:27:35.0Z,3,REGULAR,foul,personal,[],203935,,,1610612752,64,59,2021-12-19T01:27:53Z,3440000,,,0,,M. Smart personal FOUL (3 PF),"[203935, 203457]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,201245.0,3.0,0.0,,,,,Noel,203457.0,,,,,
349,PT07M29.00S,2021-12-19T01:28:07.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,90.3580814717477,42.40196078431372,1610612752,64,59,2021-12-19T01:28:14Z,3460000,-38.0,38.0,1,right,MISS J. Randle driving Layup - blocked,"[203944, 1629057]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,5.38,Missed,,,,,,,,,,,,,,,,,Williams III,1629057.0
350,PT07M29.00S,2021-12-19T01:28:07.1Z,3,REGULAR,block,,[],1629057,,,1610612752,64,59,2021-12-19T01:28:09Z,3470000,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
351,PT07M26.00S,2021-12-19T01:28:10.1Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,64,59,2021-12-19T01:28:14Z,3480000,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,349.0,5.0,5.0,0.0,,,,,,,
352,PT07M24.00S,2021-12-19T01:28:12.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203935,5.469776609724048,56.86274509803921,1610612738,64,59,2021-12-19T01:51:44Z,3490000,-34.0,-1.0,1,left,MISS M. Smart running Layup - blocked,"[203935, 203095]",1610612738.0,BOS,running,,,Smart,M. Smart,,,,,3.43,Missed,,,,,,,,,,,,,,,,,Fournier,203095.0
472,PT07M24.00S,2021-12-19T01:28:12.9Z,3,REGULAR,block,,[],203095,,,1610612738,64,59,2021-12-19T01:51:44Z,3495000,,,0,,E. Fournier BLOCK (1 BLK),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
353,PT07M23.00S,2021-12-19T01:28:13.9Z,3,REGULAR,rebound,defensive,[],203457,,,1610612752,64,59,2021-12-19T01:51:44Z,3500000,,,0,,N. Noel REBOUND (Off:1 Def:6),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,352.0,7.0,6.0,1.0,,,,,,,
354,PT07M17.00S,2021-12-19T01:28:20.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612752,64,59,2021-12-19T01:29:21Z,3510000,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Burks 2 FT),"[1630174, 202692]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,2530.0,1.0,1.0,,,,,Burks,202692.0,,,,,
356,PT07M17.00S,2021-12-19T01:28:47.5Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203152,,,1610612752,64,59,2021-12-19T01:29:36Z,3530000,,,0,,TEAM foul technical,[203152],1610612738.0,BOS,,,,,,,,,,,,,,,,2530.0,,,,,,,,,,,,,
