actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
186,PT10M24.00S,2021-11-25T01:19:38.1Z,2,REGULAR,block,,[],202683,,,1610612751,25,34,2021-11-25T01:19:40Z,1850000,,,0,,E. Kanter BLOCK (2 BLK),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M23.00S,2021-11-25T01:19:39.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,25,34,2021-11-25T01:19:57Z,1860000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,185.0,,,,,,,,,,,,,,,,,,
188,PT10M23.00S,2021-11-25T01:19:42.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,25,34,2021-11-25T01:19:42Z,1870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M21.00S,2021-11-25T01:19:58.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201988,9.280551905387648,96.07843137254902,1610612751,25,37,2021-11-25T01:20:04Z,1880000,-230.0,35.0,1,left,P. Mills 3PT fadeaway (12 PTS) (J. Carter 1 AST),"[201988, 1628975]",1610612751.0,BKN,fadeaway,,,Mills,P. Mills,,,,,23.3,Made,,,,,,,,12.0,J. Carter,1628975.0,1.0,,,,,,,,
191,PT10M05.00S,2021-11-25T01:20:13.7Z,2,REGULAR,2pt,Jump Shot,[],1628369,73.80091984231275,38.72549019607843,1610612738,25,37,2021-11-25T01:24:21Z,1900000,-56.0,194.0,1,right,MISS J. Tatum 20' pullup Shot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,20.18,Missed,,,,,,,,,,,,,,,,,,,
192,PT10M03.00S,2021-11-25T01:20:16.5Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,25,37,2021-11-25T01:20:16Z,1910000,,,0,,J. Tatum REBOUND (Off:1 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,191.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
193,PT10M01.00S,2021-11-25T01:20:18.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,81.68528252299606,3.9215686274509802,1610612738,25,37,2021-11-25T01:20:25Z,1920000,-230.0,120.0,1,right,MISS J. Tatum 25' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,,
194,PT10M01.00S,2021-11-25T01:20:18.5Z,2,REGULAR,rebound,defensive,[],201949,,,1610612751,25,37,2021-11-25T01:20:25Z,1930000,,,0,,J. Johnson REBOUND (Off:0 Def:3),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,193.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
195,PT09M48.00S,2021-11-25T01:20:30.7Z,2,REGULAR,3pt,Jump Shot,[],201935,15.062417871222076,94.6078431372549,1610612751,25,40,2021-11-25T01:20:38Z,1940000,-223.0,89.0,1,left,J. Harden 24' 3PT  (3 PTS) (J. Carter 2 AST),"[201935, 1628975]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,24.01,Made,,,,,,,,3.0,J. Carter,1628975.0,2.0,,,,,,,,
196,PT09M47.00S,2021-11-25T01:20:38.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,25,40,2021-11-25T01:20:38Z,1950000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M47.00S,2021-11-25T01:23:29.9Z,2,REGULAR,substitution,out,[],1629641,,,1610612738,25,40,2021-11-25T01:23:53Z,1960000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M47.00S,2021-11-25T01:23:29.9Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,25,40,2021-11-25T01:23:53Z,1970000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M36.00S,2021-11-25T01:24:09.9Z,2,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612738,25,40,2021-11-25T01:24:18Z,1980000,,,0,,J. Carter shooting personal FOUL (1 PF) (Schroder 2 FT),"[1628975, 203471]",1610612751.0,BKN,shooting,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Schroder,203471.0,,,
201,PT09M36.00S,2021-11-25T01:24:36.2Z,2,REGULAR,freethrow,1 of 2,[],203471,,,1610612738,26,40,2021-11-25T01:24:36Z,2000000,,,0,,D. Schroder Free Throw 1 of 2 (3 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,Made,,,,,,,,3.0,,,,,,,,,,,
202,PT09M36.00S,2021-11-25T01:24:51.1Z,2,REGULAR,freethrow,2 of 2,[],203471,,,1610612738,27,40,2021-11-25T01:24:51Z,2010000,,,0,,D. Schroder Free Throw 2 of 2 (4 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,Made,,,,,,,,4.0,,,,,,,,,,,
203,PT09M26.00S,2021-11-25T01:25:06.8Z,2,REGULAR,foul,personal,['3freethrow'],1630174,,,1610612751,27,40,2021-11-25T01:26:40Z,2020000,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Harden 3 FT),"[1630174, 201935]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Harden,201935.0,,,
205,PT09M26.00S,2021-11-25T01:25:59.8Z,2,REGULAR,freethrow,1 of 3,[],201935,,,1610612751,27,40,2021-11-25T01:26:31Z,2040000,,,0,,MISS J. Harden Free Throw 1 of 3,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Missed,,,,,,,,,,,,,,,,,,,
206,PT09M26.00S,2021-11-25T01:25:59.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,27,40,2021-11-25T01:26:31Z,2050000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,205.0,,,,,,,,,,,,,,,,,,
207,PT09M26.00S,2021-11-25T01:25:59.8Z,2,REGULAR,freethrow,2 of 3,[],201935,,,1610612751,27,41,2021-11-25T01:26:04Z,2060000,,,0,,J. Harden Free Throw 2 of 3 (4 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,,4.0,,,,,,,,,,,
210,PT09M26.00S,2021-11-25T01:25:59.8Z,2,REGULAR,freethrow,3 of 3,[],201935,,,1610612751,27,42,2021-11-25T01:26:31Z,2070000,,,0,,J. Harden Free Throw 3 of 3 (5 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,,5.0,,,,,,,,,,,
209,PT09M21.00S,2021-11-25T01:26:28.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,27,42,2021-11-25T01:26:28Z,2080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M19.00S,2021-11-25T01:26:41.1Z,2,REGULAR,2pt,Jump Shot,[],1628369,87.59855453350855,82.84313725490196,1610612738,27,42,2021-11-25T01:26:48Z,2090000,164.0,64.0,1,right,MISS J. Tatum 17' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,17.63,Missed,,,,,,,,,,,,,,,,,,,
212,PT09M17.00S,2021-11-25T01:26:43.1Z,2,REGULAR,rebound,offensive,[],202683,,,1610612738,27,42,2021-11-25T01:27:09Z,2100000,,,0,,E. Kanter REBOUND (Off:4 Def:0),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,211.0,4.0,0.0,4.0,,,,,,,,,,,,,,,
213,PT09M16.00S,2021-11-25T01:26:44.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202683,94.40999984741211,50.0,1610612738,27,42,2021-11-25T01:27:18Z,2110000,0.0,0.0,1,right,MISS E. Kanter tip Layup,[202683],1610612738.0,BOS,tip,,,Kanter,E. Kanter,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
214,PT09M16.00S,2021-11-25T01:26:44.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,27,42,2021-11-25T01:30:56Z,2120000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,213.0,,,,,,,,,,,,,,,,,,
217,PT09M16.00S,2021-11-25T01:27:15.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,27,42,2021-11-25T01:30:56Z,2150000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M16.00S,2021-11-25T01:27:37.9Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612738,27,42,2021-11-25T01:30:56Z,2160000,,,0,,,[],1610612738.0,BOS,overturned,,,,,,,,,,,,,,,,,,,,,,1146.0,,,,,,,No Foul on J. Tatum
220,PT09M11.00S,2021-11-25T01:30:49.5Z,2,REGULAR,jumpball,recovered,[],203471,,,1610612738,27,42,2021-11-25T01:30:49Z,2170000,,,0,,Jump Ball J. Tatum vs. P. Millsap: Tip to D. Schroder,"[203471, 1628369, 200794]",1610612738.0,BOS,challenge,D. Schroder,203471.0,Schroder,D. Schroder,Tatum,1628369.0,Millsap,200794.0,,,,,,,,,,,,,,,,,,,,,
223,PT08M57.00S,2021-11-25T01:31:03.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,68.41327201051249,70.34313725490196,1610612738,27,42,2021-11-25T01:31:10Z,2200000,102.0,244.0,1,right,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,,
224,PT08M53.00S,2021-11-25T01:31:07.9Z,2,REGULAR,rebound,defensive,[],201988,,,1610612751,27,42,2021-11-25T01:31:10Z,2210000,,,0,,P. Mills REBOUND (Off:0 Def:1),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,223.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
225,PT08M41.00S,2021-11-25T01:31:20.1Z,2,REGULAR,2pt,Jump Shot,[],200794,21.895532194480946,72.30392156862744,1610612751,27,42,2021-11-25T01:31:25Z,2220000,-112.0,153.0,1,left,MISS P. Millsap 18' Jump Shot,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,18.96,Missed,,,,,,,,,,,,,,,,,,,
226,PT08M38.00S,2021-11-25T01:31:23.1Z,2,REGULAR,rebound,defensive,[],202683,,,1610612738,27,42,2021-11-25T01:31:25Z,2230000,,,0,,E. Kanter REBOUND (Off:4 Def:1),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,225.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
227,PT08M21.00S,2021-11-25T01:31:40.4Z,2,REGULAR,3pt,Jump Shot,[],1630174,88.38699080157687,96.56862745098039,1610612738,30,42,2021-11-25T01:31:53Z,2240000,233.0,57.0,1,right,A. Nesmith 3PT  (3 PTS) (J. Tatum 1 AST),"[1630174, 1628369]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,23.96,Made,,,,,,,,3.0,J. Tatum,1628369.0,1.0,,,,,,,,
229,PT08M02.00S,2021-11-25T01:31:58.9Z,2,REGULAR,3pt,Jump Shot,[],201988,22.815374507227332,9.803921568627452,1610612751,30,42,2021-11-25T01:32:03Z,2260000,201.0,162.0,1,left,MISS P. Mills 25' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,,
230,PT07M59.00S,2021-11-25T01:32:01.9Z,2,REGULAR,rebound,defensive,[],203471,,,1610612738,30,42,2021-11-25T01:32:03Z,2270000,,,0,,D. Schroder REBOUND (Off:0 Def:3),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,229.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
231,PT07M54.00S,2021-11-25T01:32:07.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,65.65374507227332,47.794117647058826,1610612738,33,42,2021-11-25T01:32:16Z,2280000,-11.0,270.0,1,right,J. Tatum 27' 3PT  (7 PTS) (D. Schroder 1 AST),"[1628369, 203471]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,27.06,Made,,,,,,,,7.0,D. Schroder,203471.0,1.0,,,,,,,,
233,PT07M26.00S,2021-11-25T01:32:35.3Z,2,REGULAR,3pt,Jump Shot,[],1628975,3.7614980289093296,96.56862745098039,1610612751,33,45,2021-11-25T01:32:40Z,2300000,-233.0,-17.0,1,left,J. Carter 3PT  (3 PTS) (P. Mills 1 AST),"[1628975, 201988]",1610612751.0,BKN,,,,Carter,J. Carter,,,,,23.34,Made,,,,,,,,3.0,P. Mills,201988.0,1.0,,,,,,,,
235,PT07M12.00S,2021-11-25T01:32:49.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,92.06636005256242,56.86274509803921,1610612738,33,45,2021-11-25T01:32:57Z,2320000,34.0,22.0,1,right,MISS D. Schroder driving finger roll Layup,[203471],1610612738.0,BOS,driving finger roll,,,Schroder,D. Schroder,,,,,4.08,Missed,,,,,,,,,,,,,,,,,,,
236,PT07M09.00S,2021-11-25T01:32:52.3Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612751,33,45,2021-11-25T01:33:02Z,2330000,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,235.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
237,PT07M06.00S,2021-11-25T01:32:57.3Z,2,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612751,33,45,2021-11-25T01:33:08Z,2340000,,,0,,A. Nesmith shooting personal FOUL (2 PF) (Harden 2 FT),"[1630174, 201935]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Harden,201935.0,,,
239,PT07M06.00S,2021-11-25T01:33:29.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201935,,,1610612751,33,46,2021-11-25T01:33:29Z,2360000,,,0,,J. Harden Free Throw 1 of 2 (6 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,,6.0,,,,,,,,,,,
240,PT07M06.00S,2021-11-25T01:33:30.5Z,2,REGULAR,substitution,out,[],1628369,,,1610612751,33,46,2021-11-25T01:33:40Z,2370000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M06.00S,2021-11-25T01:33:30.5Z,2,REGULAR,substitution,out,[],202683,,,1610612751,33,46,2021-11-25T01:33:40Z,2380000,,,0,,SUB out: E. Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M06.00S,2021-11-25T01:33:30.5Z,2,REGULAR,substitution,out,[],201988,,,1610612751,33,46,2021-11-25T01:33:40Z,2390000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M06.00S,2021-11-25T01:33:30.5Z,2,REGULAR,substitution,out,[],200794,,,1610612751,33,46,2021-11-25T01:33:40Z,2400000,,,0,,SUB out: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M06.00S,2021-11-25T01:33:30.5Z,2,REGULAR,substitution,in,[],1629684,,,1610612751,33,46,2021-11-25T01:33:40Z,2410000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M06.00S,2021-11-25T01:33:30.5Z,2,REGULAR,substitution,in,[],201143,,,1610612751,33,46,2021-11-25T01:33:40Z,2420000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M06.00S,2021-11-25T01:33:30.5Z,2,REGULAR,substitution,in,[],1630560,,,1610612751,33,46,2021-11-25T01:33:40Z,2430000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M06.00S,2021-11-25T01:33:30.5Z,2,REGULAR,substitution,in,[],200746,,,1610612751,33,46,2021-11-25T01:33:40Z,2440000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M06.00S,2021-11-25T01:33:56.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201935,,,1610612751,33,47,2021-11-25T01:33:56Z,2450000,,,0,,J. Harden Free Throw 2 of 2 (7 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,,7.0,,,,,,,,,,,
249,PT06M55.00S,2021-11-25T01:34:09.7Z,2,REGULAR,2pt,Jump Shot,[],203471,70.87508212877792,42.81939338235294,1610612738,35,47,2021-11-25T01:35:55Z,2460000,-36.0,221.0,1,right,D. Schroder 22' Jump Shot (6 PTS) (A. Horford 1 AST),"[203471, 201143]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,22.42,Made,,,,,,,,6.0,A. Horford,201143.0,1.0,,,,,,,,
250,PT06M29.00S,2021-11-25T01:34:34.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,11.957950065703022,45.87928921568628,1610612751,35,47,2021-11-25T01:36:42Z,2470000,21.0,60.0,1,left,MISS J. Harden 6' driving floating Shot,[201935],1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,6.33,Missed,,,,,,,,,,,,,,,,,,,
251,PT06M27.00S,2021-11-25T01:34:36.6Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,35,47,2021-11-25T01:34:45Z,2480000,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,250.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
252,PT06M18.00S,2021-11-25T01:34:46.3Z,2,REGULAR,3pt,Jump Shot,[],201143,87.99277266754271,3.1862745098039214,1610612738,35,47,2021-11-25T01:34:53Z,2490000,-234.0,60.0,1,right,MISS A. Horford 24' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,24.18,Missed,,,,,,,,,,,,,,,,,,,
253,PT06M14.00S,2021-11-25T01:34:50.3Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612751,35,47,2021-11-25T01:34:53Z,2500000,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,252.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
254,PT06M07.00S,2021-11-25T01:34:56.5Z,2,REGULAR,3pt,Jump Shot,[],1628975,32.013797634691194,39.46078431372549,1610612751,35,50,2021-11-25T01:35:03Z,2510000,53.0,248.0,1,left,J. Carter 25' 3PT  (6 PTS) (L. Aldridge 1 AST),"[1628975, 200746]",1610612751.0,BKN,,,,Carter,J. Carter,,,,,25.39,Made,,,,,,,,6.0,L. Aldridge,200746.0,1.0,,,,,,,,
256,PT05M54.00S,2021-11-25T01:35:12.9Z,2,REGULAR,foul,personal,[],1628975,,,1610612738,35,50,2021-11-25T01:35:22Z,2530000,,,0,,J. Carter personal FOUL (2 PF),"[1628975, 1627759]",1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Brown,1627759.0,,,
258,PT05M54.00S,2021-11-25T01:35:21.9Z,2,REGULAR,substitution,out,[],201935,,,1610612738,35,50,2021-11-25T01:35:35Z,2550000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M54.00S,2021-11-25T01:35:21.9Z,2,REGULAR,substitution,out,[],201949,,,1610612738,35,50,2021-11-25T01:35:35Z,2560000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M54.00S,2021-11-25T01:35:21.9Z,2,REGULAR,substitution,in,[],1627761,,,1610612738,35,50,2021-11-25T01:35:35Z,2570000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M54.00S,2021-11-25T01:35:21.9Z,2,REGULAR,substitution,in,[],201142,,,1610612738,35,50,2021-11-25T01:35:35Z,2580000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M48.00S,2021-11-25T01:35:49.8Z,2,REGULAR,3pt,Jump Shot,[],1627759,77.34888304862024,11.029411764705882,1610612738,35,50,2021-11-25T01:35:58Z,2590000,-195.0,160.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,,
263,PT05M48.00S,2021-11-25T01:35:49.8Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,35,50,2021-11-25T01:36:46Z,2600000,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,262.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
264,PT05M28.00S,2021-11-25T01:36:08.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627761,11.908672798948752,34.80392156862745,1610612751,35,52,2021-11-25T01:36:14Z,2610000,76.0,59.0,1,left,D. Bembry 9' driving bank Jump Shot (7 PTS) (C. Thomas 1 AST),"[1627761, 1630560]",1610612751.0,BKN,driving bank,,,Bembry,D. Bembry,,,,,9.65,Made,,,,,,,,7.0,C. Thomas,1630560.0,1.0,,,,,,,,
266,PT05M16.00S,2021-11-25T01:36:21.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.19776609724047,53.431372549019606,1610612738,37,52,2021-11-25T01:39:16Z,2630000,17.0,21.0,1,right,J. Brown driving Layup (2 PTS) (A. Horford 2 AST),"[1627759, 201143]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,2.7,Made,,,,,,,,2.0,A. Horford,201143.0,2.0,,,,,,,,
268,PT05M07.00S,2021-11-25T01:36:31.0Z,2,REGULAR,2pt,Jump Shot,[],201142,11.12023653088042,66.66666666666666,1610612751,37,52,2021-11-25T01:36:38Z,2650000,-83.0,52.0,1,left,MISS K. Durant 9' fadeaway Shot,[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,9.82,Missed,,,,,,,,,,,,,,,,,,,
269,PT05M04.00S,2021-11-25T01:36:34.0Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,37,52,2021-11-25T01:36:38Z,2660000,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,268.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
270,PT04M46.00S,2021-11-25T01:36:52.0Z,2,REGULAR,3pt,Jump Shot,[],201143,68.80749014454665,71.07843137254902,1610612738,37,52,2021-11-25T01:36:57Z,2670000,105.0,241.0,1,right,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,,
271,PT04M41.00S,2021-11-25T01:36:57.0Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,37,52,2021-11-25T01:36:57Z,2680000,,,0,,C. Thomas REBOUND (Off:0 Def:2),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,270.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
272,PT04M37.00S,2021-11-25T01:37:04.0Z,2,REGULAR,turnover,out-of-bounds,[],1627761,,,1610612751,37,52,2021-11-25T01:37:20Z,2690000,,,0,,D. Bembry bad pass out-of-bounds TURNOVER (1 TO),[1627761],1610612751.0,BKN,bad pass,,,Bembry,D. Bembry,,,,,,,,,,,1.0,,,,,,,2005.0,,,,,,,
273,PT04M37.00S,2021-11-25T01:37:08.2Z,2,REGULAR,substitution,out,[],1630174,,,1610612738,37,52,2021-11-25T01:37:11Z,2700000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M37.00S,2021-11-25T01:37:08.2Z,2,REGULAR,substitution,in,[],203935,,,1610612738,37,52,2021-11-25T01:37:11Z,2710000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M21.00S,2021-11-25T01:37:32.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,90.88370565045992,96.32352941176471,1610612738,37,52,2021-11-25T01:37:38Z,2720000,232.0,33.0,1,right,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.4,Missed,,,,,,,,,,,,,,,,,,,
277,PT04M17.00S,2021-11-25T01:37:36.9Z,2,REGULAR,rebound,defensive,[],200746,,,1610612751,37,52,2021-11-25T01:37:38Z,2730000,,,0,,L. Aldridge REBOUND (Off:0 Def:3),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,276.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
278,PT04M11.00S,2021-11-25T01:37:42.5Z,2,REGULAR,3pt,Jump Shot,[],1630560,21.50131406044678,11.029411764705882,1610612751,37,52,2021-11-25T01:37:47Z,2740000,195.0,150.0,1,left,MISS C. Thomas 24' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,24.57,Missed,,,,,,,,,,,,,,,,,,,
279,PT04M09.00S,2021-11-25T01:37:44.5Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,37,52,2021-11-25T01:37:47Z,2750000,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,278.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
280,PT04M04.00S,2021-11-25T01:37:53.4Z,2,REGULAR,foul,personal,[],1627761,,,1610612738,37,52,2021-11-25T01:38:04Z,2760000,,,0,,D. Bembry personal FOUL (1 PF),"[1627761, 203935]",1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Smart,203935.0,,,
