actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
458,PT09M04.00S,2022-01-09T02:21:06.6Z,4,REGULAR,2pt,Layup,[],1630167,94.1688567674113,66.91176470588235,1610612752,82,60,2022-01-09T02:21:22Z,4510000,85.0,2.0,1,right,MISS O. Toppin 8' driving Layup - blocked,"[1630167, 1629684]",1610612752.0,NYK,driving,,,Toppin,O. Toppin,,,,,8.46,Missed,,,,,,,,,Williams,1629684.0,,,,,,,,,
459,PT09M04.00S,2022-01-09T02:21:06.6Z,4,REGULAR,block,,[],1629684,,,1610612752,82,60,2022-01-09T02:21:08Z,4520000,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT09M02.00S,2022-01-09T02:21:08.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,82,60,2022-01-09T02:21:22Z,4530000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,458.0,,,,,,,,,,,,,,
461,PT09M02.00S,2022-01-09T02:21:10.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,82,60,2022-01-09T02:21:10Z,4540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT09M00.00S,2022-01-09T02:21:25.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,93.38042049934296,44.6078431372549,1610612752,82,62,2022-01-09T02:21:29Z,4550000,-27.0,10.0,1,right,R. Barrett cutting Layup (19 PTS) (A. Burks 1 AST),"[1629628, 202692]",1610612752.0,NYK,cutting,,,Barrett,R. Barrett,,,,,2.87,Made,19.0,A. Burks,202692.0,1.0,,,,,,,,,,,,,,,
464,PT08M42.00S,2022-01-09T02:21:42.7Z,4,REGULAR,2pt,Jump Shot,[],203471,15.456636005256241,31.61764705882353,1610612738,82,62,2022-01-09T02:21:49Z,4570000,92.0,93.0,1,left,MISS D. Schroder 13' turnaround Shot,[203471],1610612738.0,BOS,turnaround,,,Schroder,D. Schroder,,,,,13.06,Missed,,,,,,,,,,,,,,,,,,,
465,PT08M39.00S,2022-01-09T02:21:45.7Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,82,62,2022-01-09T02:21:49Z,4580000,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,464.0,2.0,2.0,0.0,,,,,,,,,,,
466,PT08M32.00S,2022-01-09T02:21:52.9Z,4,REGULAR,2pt,Jump Shot,[],202692,82.47371879106439,77.20588235294117,1610612752,82,62,2022-01-09T02:21:58Z,4590000,136.0,112.0,1,right,MISS A. Burks 17' pullup Shot,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,17.63,Missed,,,,,,,,,,,,,,,,,,,
467,PT08M30.00S,2022-01-09T02:21:54.9Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,82,62,2022-01-09T02:21:58Z,4600000,,,0,,E. Freedom REBOUND (Off:1 Def:6),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,466.0,7.0,6.0,1.0,,,,,,,,,,,
484,PT08M29.00S,2022-01-09T02:21:59.2Z,4,REGULAR,turnover,bad pass,[],202683,,,1610612738,82,62,2022-01-09T02:24:02Z,4605000,,,0,,E. Freedom bad pass TURNOVER (1 TO),"[202683, 202692]",1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,1.0,,,,,,Burks,202692.0,
485,PT08M29.00S,2022-01-09T02:21:59.2Z,4,REGULAR,steal,,[],202692,,,1610612752,82,62,2022-01-09T02:24:02Z,4607500,,,0,,A. Burks STEAL (2 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT08M28.00S,2022-01-09T02:22:02.3Z,4,REGULAR,turnover,bad pass,[],202692,,,1610612752,82,62,2022-01-09T02:24:26Z,4608750,,,0,,A. Burks bad pass TURNOVER (1 TO),"[202692, 1628369]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,1.0,,,,,,Tatum,1628369.0,
488,PT08M28.00S,2022-01-09T02:22:02.3Z,4,REGULAR,steal,,[],1628369,,,1610612738,82,62,2022-01-09T02:24:26Z,4609375,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT08M19.00S,2022-01-09T02:22:05.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,12.352168199737187,4.67984068627451,1610612738,82,62,2022-01-09T02:24:26Z,4610000,227.0,64.0,1,left,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,,
469,PT08M18.00S,2022-01-09T02:22:06.5Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,82,62,2022-01-09T02:22:11Z,4620000,,,0,,R. Barrett REBOUND (Off:1 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,468.0,5.0,4.0,1.0,,,,,,,,,,,
470,PT08M14.00S,2022-01-09T02:22:11.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630167,93.9060446780552,44.11764705882353,1610612752,82,62,2022-01-09T02:22:18Z,4630000,-29.0,5.0,1,right,MISS O. Toppin running Layup - blocked,"[1630167, 1629684]",1610612752.0,NYK,running,,,Toppin,O. Toppin,,,,,2.98,Missed,,,,,,,,,Williams,1629684.0,,,,,,,,,
471,PT08M14.00S,2022-01-09T02:22:11.3Z,4,REGULAR,block,,[],1629684,,,1610612752,82,62,2022-01-09T02:22:13Z,4640000,,,0,,G. Williams BLOCK (2 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT08M11.00S,2022-01-09T02:22:14.3Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,82,62,2022-01-09T02:22:18Z,4650000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,470.0,3.0,3.0,0.0,,,,,,,,,,,
473,PT07M54.00S,2022-01-09T02:22:30.9Z,4,REGULAR,2pt,Jump Shot,[],203471,22.815374507227332,36.27450980392157,1610612738,82,62,2022-01-09T02:22:36Z,4660000,69.0,162.0,1,left,MISS D. Schroder 17' pullup Shot,[203471],1610612738.0,BOS,pullup,,,Schroder,D. Schroder,,,,,17.59,Missed,,,,,,,,,,,,,,,,,,,
474,PT07M51.00S,2022-01-09T02:22:33.9Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,82,62,2022-01-09T02:22:36Z,4670000,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,473.0,3.0,3.0,0.0,,,,,,,,,,,
475,PT07M49.00S,2022-01-09T02:22:38.2Z,4,REGULAR,foul,personal,[],203471,,,1610612752,82,62,2022-01-09T02:22:51Z,4680000,,,0,,D. Schroder personal FOUL (3 PF),"[203471, 202692]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,1626302.0,3.0,0.0,Burks,202692.0,,,
477,PT07M49.00S,2022-01-09T02:22:50.8Z,4,REGULAR,substitution,out,[],1628369,,,1610612752,82,62,2022-01-09T02:22:55Z,4700000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT07M49.00S,2022-01-09T02:22:50.8Z,4,REGULAR,substitution,in,[],1627759,,,1610612752,82,62,2022-01-09T02:22:55Z,4710000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT07M36.00S,2022-01-09T02:23:16.0Z,4,REGULAR,2pt,Jump Shot,[],1629628,77.34888304862024,50.245098039215684,1610612752,82,62,2022-01-09T02:23:51Z,4720000,1.0,160.0,1,right,MISS R. Barrett 16' pullup Shot,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,16.04,Missed,,,,,,,,,,,,,,,,,,,
480,PT07M31.00S,2022-01-09T02:23:21.7Z,4,REGULAR,rebound,offensive,[],202692,,,1610612752,82,62,2022-01-09T02:23:21Z,4730000,,,0,,A. Burks REBOUND (Off:1 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,479.0,4.0,3.0,1.0,,,,,,,,,,,
481,PT07M27.00S,2022-01-09T02:23:25.5Z,4,REGULAR,foul,personal,['3freethrow'],1626196,,,1610612752,82,62,2022-01-09T02:23:39Z,4740000,,,0,,J. Richardson shooting personal FOUL (2 PF) (Burks 3 FT),"[1626196, 202692]",1610612738.0,BOS,shooting,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Burks,202692.0,,,
483,PT07M27.00S,2022-01-09T02:23:51.0Z,4,REGULAR,freethrow,1 of 3,['2ndchance'],202692,,,1610612752,82,63,2022-01-09T02:23:51Z,4760000,,,0,,A. Burks Free Throw 1 of 3 (6 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
486,PT07M27.00S,2022-01-09T02:24:15.3Z,4,REGULAR,freethrow,2 of 3,['2ndchance'],202692,,,1610612752,82,64,2022-01-09T02:24:15Z,4770000,,,0,,A. Burks Free Throw 2 of 3 (7 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
489,PT07M27.00S,2022-01-09T02:24:16.3Z,4,REGULAR,substitution,out,[],202683,,,1610612752,82,64,2022-01-09T02:24:27Z,4780000,,,0,,SUB out: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT07M27.00S,2022-01-09T02:24:16.3Z,4,REGULAR,substitution,out,[],1630167,,,1610612752,82,64,2022-01-09T02:24:27Z,4790000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT07M27.00S,2022-01-09T02:24:16.3Z,4,REGULAR,substitution,out,[],201959,,,1610612752,82,64,2022-01-09T02:24:27Z,4800000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT07M27.00S,2022-01-09T02:24:16.3Z,4,REGULAR,substitution,in,[],1629057,,,1610612752,82,64,2022-01-09T02:24:27Z,4810000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT07M27.00S,2022-01-09T02:24:16.3Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,82,64,2022-01-09T02:24:27Z,4820000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT07M27.00S,2022-01-09T02:24:16.3Z,4,REGULAR,substitution,in,[],203944,,,1610612752,82,64,2022-01-09T02:24:27Z,4830000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT07M27.00S,2022-01-09T02:24:36.0Z,4,REGULAR,freethrow,3 of 3,['2ndchance'],202692,,,1610612752,82,65,2022-01-09T02:24:36Z,4840000,,,0,,A. Burks Free Throw 3 of 3 (8 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
496,PT07M14.00S,2022-01-09T02:24:51.4Z,4,REGULAR,3pt,Jump Shot,[],1627759,19.793035479632064,93.13725490196079,1610612738,85,65,2022-01-09T02:24:56Z,4850000,-216.0,134.0,1,left,J. Brown 25' 3PT  (19 PTS) (G. Williams 1 AST),"[1627759, 1629684]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.37,Made,19.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,,,,
498,PT06M51.00S,2022-01-09T02:25:22.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,85,65,2022-01-09T02:25:22Z,4870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT06M51.00S,2022-01-09T02:25:31.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,85,65,2022-01-09T02:25:31Z,4880000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT06M46.00S,2022-01-09T02:28:25.3Z,4,REGULAR,3pt,Jump Shot,[],203944,77.08607095926413,91.66666666666666,1610612752,85,65,2022-01-09T02:28:35Z,4890000,208.0,163.0,1,right,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,,
501,PT06M45.00S,2022-01-09T02:28:26.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,85,65,2022-01-09T02:28:35Z,4900000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,
502,PT06M45.00S,2022-01-09T02:28:29.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,85,65,2022-01-09T02:28:45Z,4910000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,1626302.0,,,,,,,
503,PT06M33.00S,2022-01-09T02:28:53.4Z,4,REGULAR,turnover,bad pass,[],1627759,,,1610612738,85,65,2022-01-09T02:28:58Z,4920000,,,0,,J. Brown bad pass TURNOVER (2 TO),"[1627759, 1629628]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,2.0,,,,,,Barrett,1629628.0,
504,PT06M33.00S,2022-01-09T02:28:53.4Z,4,REGULAR,steal,,[],1629628,,,1610612752,85,65,2022-01-09T02:28:54Z,4930000,,,0,,R. Barrett STEAL (1 STL),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT06M23.00S,2022-01-09T02:29:03.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,70.38436268068331,23.03921568627451,1610612752,85,65,2022-01-09T02:29:09Z,4940000,-135.0,226.0,1,right,MISS R. Barrett 26' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,26.31,Missed,,,,,,,,,,,,,,,,,,,
506,PT06M20.00S,2022-01-09T02:29:06.9Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,85,65,2022-01-09T02:29:09Z,4950000,,,0,,J. Brown REBOUND (Off:1 Def:9),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,505.0,10.0,9.0,1.0,,,,,,,,,,,
507,PT06M04.00S,2022-01-09T02:29:23.0Z,4,REGULAR,3pt,Jump Shot,[],1629684,21.369908015768726,91.91176470588235,1610612738,88,65,2022-01-09T02:29:27Z,4960000,-210.0,148.0,1,left,G. Williams 25' 3PT  (6 PTS) (R. Williams III 1 AST),"[1629684, 1629057]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,25.68,Made,6.0,R. Williams III,1629057.0,1.0,,,,,,,,,,,,,,,
509,PT05M38.00S,2022-01-09T02:29:49.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,91.14651773981603,39.705882352941174,1610612752,88,65,2022-01-09T02:29:58Z,4980000,-51.0,31.0,1,right,MISS R. Barrett 6' turnaround fadeaway Shot,[1629628],1610612752.0,NYK,turnaround fadeaway,,,Barrett,R. Barrett,,,,,6.0,Missed,,,,,,,,,,,,,,,,,,,
510,PT05M35.00S,2022-01-09T02:29:52.2Z,4,REGULAR,rebound,offensive,[],203944,,,1610612752,88,65,2022-01-09T02:30:10Z,4990000,,,0,,J. Randle REBOUND (Off:2 Def:10),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,509.0,12.0,10.0,2.0,,,,,,,,,,,
511,PT05M33.00S,2022-01-09T02:29:53.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,94.40999984741211,50.0,1610612752,88,67,2022-01-09T02:29:53Z,5000000,0.0,0.0,1,right,J. Randle tip Layup (11 PTS),[203944],1610612752.0,NYK,tip,,,Randle,J. Randle,,,,,0.0,Made,11.0,,,,,,,,,,,,,,,,,,
512,PT05M13.00S,2022-01-09T02:30:13.5Z,4,REGULAR,2pt,Jump Shot,[],1627759,22.815374507227332,37.99019607843137,1610612738,88,67,2022-01-09T02:30:56Z,5010000,60.0,162.0,1,left,MISS J. Brown 17' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,17.28,Missed,,,,,,,,,,,,,,,,,,,
513,PT05M10.00S,2022-01-09T02:30:16.5Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,88,67,2022-01-09T02:30:20Z,5020000,,,0,,R. Barrett REBOUND (Off:1 Def:5),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,512.0,6.0,5.0,1.0,,,,,,,,,,,
514,PT05M04.00S,2022-01-09T02:30:24.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,89.30683311432325,44.11764705882353,1610612752,88,67,2022-01-09T02:32:03Z,5030000,-29.0,48.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,5.63,Missed,,,,,,,,,,,,,,,,,,,
515,PT05M02.00S,2022-01-09T02:30:26.1Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,88,67,2022-01-09T02:32:03Z,5040000,,,0,,M. Robinson REBOUND (Off:4 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,514.0,6.0,2.0,4.0,,,,,,,,,,,
516,PT05M02.00S,2022-01-09T02:30:31.4Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,88,69,2022-01-09T02:32:16Z,5042500,0.0,0.0,1,right,M. Robinson tip DUNK (7 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,0.0,Made,7.0,,,,,,,,,,,,,,,,,,
517,PT04M52.00S,2022-01-09T02:30:36.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203471,7.046649145860711,45.34313725490196,1610612738,90,69,2022-01-09T02:32:31Z,5045000,23.0,14.0,1,left,D. Schroder driving finger roll Layup (4 PTS),[203471],1610612738.0,BOS,driving finger roll,,,Schroder,D. Schroder,,,,,2.7,Made,4.0,,,,,,,,,,,,,,,,,,
518,PT04M38.00S,2022-01-09T02:30:50.5Z,4,REGULAR,3pt,Jump Shot,[],1629656,81.02825229960578,5.88235294117647,1610612752,90,69,2022-01-09T02:31:01Z,5070000,-221.0,126.0,1,right,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
519,PT04M36.00S,2022-01-09T02:30:52.5Z,4,REGULAR,rebound,defensive,[],203471,,,1610612738,90,69,2022-01-09T02:31:38Z,5080000,,,0,,D. Schroder REBOUND (Off:0 Def:2),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,518.0,2.0,2.0,0.0,,,,,,,,,,,
520,PT04M21.00S,2022-01-09T02:31:07.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,14.011169513797633,43.627450980392155,1610612738,92,69,2022-01-09T02:34:03Z,5090000,32.0,79.0,1,left,D. Schroder 8' floating Jump Shot (6 PTS),[203471],1610612738.0,BOS,floating,,,Schroder,D. Schroder,,,,,8.54,Made,6.0,,,,,,,,,,,,,,,,,,
521,PT04M21.00S,2022-01-09T02:31:10.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,92,69,2022-01-09T02:31:10Z,5100000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT03M58.00S,2022-01-09T02:34:27.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202692,92.19776609724047,57.59803921568627,1610612752,92,69,2022-01-09T02:34:33Z,5110000,38.0,21.0,1,right,MISS A. Burks driving reverse Layup,[202692],1610612752.0,NYK,driving reverse,,,Burks,A. Burks,,,,,4.33,Missed,,,,,,,,,,,,,,,,,,,
523,PT03M54.00S,2022-01-09T02:34:31.2Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,92,69,2022-01-09T02:34:33Z,5120000,,,0,,M. Robinson REBOUND (Off:5 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,522.0,7.0,2.0,5.0,,,,,,,,,,,
524,PT03M54.00S,2022-01-09T02:34:30.8Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,92,71,2022-01-09T02:34:38Z,5130000,0.0,0.0,1,right,M. Robinson tip DUNK (9 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,0.0,Made,9.0,,,,,,,,,,,,,,,,,,
525,PT03M45.00S,2022-01-09T02:34:41.1Z,4,REGULAR,turnover,bad pass,[],203471,,,1610612738,92,71,2022-01-09T02:34:46Z,5140000,,,0,,D. Schroder bad pass TURNOVER (2 TO),"[203471, 1629628]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,2.0,,,,,,Barrett,1629628.0,
526,PT03M45.00S,2022-01-09T02:34:41.1Z,4,REGULAR,steal,,[],1629628,,,1610612752,92,71,2022-01-09T02:34:44Z,5150000,,,0,,R. Barrett STEAL (2 STL),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT03M45.00S,2022-01-09T02:34:52.5Z,4,REGULAR,foul,personal,[],1629684,,,1610612752,92,71,2022-01-09T02:35:02Z,5170000,,,0,,G. Williams take personal FOUL (1 PF),"[1629684, 1629628]",1610612738.0,BOS,take,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Barrett,1629628.0,,,
530,PT03M21.00S,2022-01-09T02:35:22.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629628,94.1688567674113,71.32352941176471,1610612752,92,71,2022-01-09T02:35:29Z,5190000,107.0,2.0,1,right,MISS R. Barrett 10' fadeaway Shot,[1629628],1610612752.0,NYK,fadeaway,,,Barrett,R. Barrett,,,,,10.66,Missed,,,,,,,,,,,,,,,,,,,
531,PT03M16.00S,2022-01-09T02:35:27.1Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,92,71,2022-01-09T02:35:29Z,5200000,,,0,,M. Robinson REBOUND (Off:6 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,530.0,8.0,2.0,6.0,,,,,,,,,,,
532,PT03M16.00S,2022-01-09T02:35:26.5Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629011,94.40999984741211,50.0,1610612752,92,73,2022-01-09T02:35:36Z,5210000,0.0,0.0,1,right,M. Robinson tip DUNK (11 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,0.0,Made,11.0,,,,,,,,,,,,,,,,,,
533,PT03M00.00S,2022-01-09T02:35:42.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.623521681997373,42.64705882352941,1610612738,92,73,2022-01-09T02:35:49Z,5220000,37.0,29.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 1629011]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,4.66,Missed,,,,,,,,,Robinson,1629011.0,,,,,,,,,
534,PT03M00.00S,2022-01-09T02:35:42.2Z,4,REGULAR,block,,[],1629011,,,1610612738,92,73,2022-01-09T02:35:46Z,5230000,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT02M55.00S,2022-01-09T02:35:47.2Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,92,73,2022-01-09T02:35:49Z,5240000,,,0,,R. Williams III REBOUND (Off:2 Def:5),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,533.0,7.0,5.0,2.0,,,,,,,,,,,
536,PT02M55.00S,2022-01-09T02:35:48.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203471,21.895532194480946,88.97058823529412,1610612738,92,73,2022-01-09T02:37:35Z,5250000,-195.0,153.0,1,left,MISS D. Schroder 24' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,,
537,PT02M54.00S,2022-01-09T02:35:49.7Z,4,REGULAR,rebound,offensive,[],1627759,,,1610612738,92,73,2022-01-09T02:37:35Z,5260000,,,0,,J. Brown REBOUND (Off:2 Def:9),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,536.0,11.0,9.0,2.0,,,,,,,,,,,
544,PT02M53.00S,2022-01-09T02:35:55.7Z,4,REGULAR,turnover,bad pass,[],1627759,,,1610612738,92,73,2022-01-09T02:37:41Z,5265000,,,0,,J. Brown bad pass TURNOVER (3 TO),"[1627759, 202692]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,3.0,,,,,,Burks,202692.0,
545,PT02M53.00S,2022-01-09T02:35:55.7Z,4,REGULAR,steal,,[],202692,,,1610612752,92,73,2022-01-09T02:38:26Z,5267500,,,0,,A. Burks STEAL (3 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT02M52.00S,2022-01-09T02:36:02.7Z,4,REGULAR,foul,personal,[],1629684,,,1610612752,92,73,2022-01-09T02:37:26Z,5270000,,,0,,G. Williams personal FOUL (2 PF),"[1629684, 202692]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,1628168.0,2.0,0.0,Burks,202692.0,,,
541,PT02M52.00S,2022-01-09T02:36:13.2Z,4,REGULAR,substitution,out,[],202692,,,1610612752,92,73,2022-01-09T02:37:26Z,5300000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
