actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,value,stealPlayerName,stealPersonId
266,PT02M17.00S,2021-12-21T01:36:10.4Z,2,REGULAR,turnover,bad pass,[],203954,,,1610612755,41,45,2021-12-21T01:36:16Z,2640000,,,0,,J. Embiid bad pass TURNOVER (1 TO),"[203954, 1628369]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,1.0,,,,Tatum,1628369.0
267,PT02M17.00S,2021-12-21T01:36:10.4Z,2,REGULAR,steal,,[],1628369,,,1610612738,41,45,2021-12-21T01:36:13Z,2650000,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M13.00S,2021-12-21T01:36:14.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203935,91.80354796320631,47.794117647058826,1610612738,43,45,2021-12-21T01:36:21Z,2660000,-11.0,25.0,1,right,M. Smart running alley-oop DUNK (9 PTS) (J. Brown 3 AST),"[203935, 1627759]",1610612738.0,BOS,running alley-oop,,,Smart,M. Smart,,,,,2.69,Made,9.0,J. Brown,1627759.0,3.0,,,,,,,,,,,,,,,
270,PT02M02.00S,2021-12-21T01:36:26.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203552,8.360709592641262,59.55882352941176,1610612755,43,47,2021-12-21T01:36:31Z,2680000,-48.0,26.0,1,left,S. Curry driving finger roll Layup (16 PTS),[203552],1610612755.0,PHI,driving finger roll,,,Curry,S. Curry,,,,,5.45,Made,16.0,,,,,,,,,,,,,,,,,,
271,PT01M47.00S,2021-12-21T01:36:42.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629680,,,1610612738,43,47,2021-12-21T01:36:51Z,2690000,,,0,,M. Thybulle personal FOUL (3 PF) (Brown 2 FT),"[1629680, 1627759]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,2882.0,3.0,0.0,Brown,1627759.0,,,,,,,,,,
273,PT01M47.00S,2021-12-21T01:37:03.9Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,44,47,2021-12-21T01:37:03Z,2710000,,,0,,J. Brown Free Throw 1 of 2 (7 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
274,PT01M47.00S,2021-12-21T01:37:07.8Z,2,REGULAR,substitution,out,[],1629680,,,1610612738,44,47,2021-12-21T01:37:12Z,2720000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT01M47.00S,2021-12-21T01:37:07.8Z,2,REGULAR,substitution,in,[],1630198,,,1610612738,44,47,2021-12-21T01:37:12Z,2730000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT01M47.00S,2021-12-21T01:37:24.3Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,45,47,2021-12-21T01:37:24Z,2740000,,,0,,J. Brown Free Throw 2 of 2 (8 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
277,PT01M27.00S,2021-12-21T01:37:46.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203954,10.463206307490145,50.49019607843137,1610612755,45,49,2021-12-21T01:38:12Z,2750000,-2.0,46.0,1,left,J. Embiid Hook (17 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,4.6,Made,17.0,,,,,,,,,,,,,,,,,,
278,PT01M09.00S,2021-12-21T01:38:04.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,88.25558475689881,50.0,1610612738,47,49,2021-12-21T01:38:23Z,2760000,0.0,58.0,1,right,J. Tatum driving Layup (9 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,5.79,Made,9.0,,,,,,,,,,,,,,,,,,
279,PT00M59.80S,2021-12-21T01:38:13.6Z,2,REGULAR,2pt,Jump Shot,[],203552,27.808804204993432,48.03921568627451,1610612755,47,51,2021-12-21T01:38:26Z,2770000,10.0,209.0,1,left,S. Curry 20' step back Jump Shot (18 PTS),[203552],1610612755.0,PHI,step back,,,Curry,S. Curry,,,,,20.91,Made,18.0,,,,,,,,,,,,,,,,,,
280,PT00M53.10S,2021-12-21T01:38:23.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,91.93495400788436,53.92156862745098,1610612738,49,51,2021-12-21T01:38:37Z,2780000,20.0,23.0,1,right,J. Brown driving Layup (10 PTS) (M. Smart 1 AST),"[1627759, 203935]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,3.04,Made,10.0,M. Smart,203935.0,1.0,,,,,,,,,,,,,,,
281,PT00M37.70S,2021-12-21T01:38:41.2Z,2,REGULAR,3pt,Jump Shot,[],203954,27.020367936925098,19.852941176470587,1610612755,49,51,2021-12-21T01:40:39Z,2790000,151.0,201.0,1,left,MISS J. Embiid 25' pullup 3PT,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
282,PT00M34.50S,2021-12-21T01:38:44.4Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,49,51,2021-12-21T01:38:46Z,2800000,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,281.0,3.0,3.0,0.0,,,,,,
284,PT00M27.90S,2021-12-21T01:38:50.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,81.553876478318,50.98039215686274,1610612738,49,51,2021-12-21T01:39:02Z,2810000,5.0,121.0,1,right,MISS D. Schroder 12' driving finger roll Layup - blocked,"[203471, 203954]",1610612738.0,BOS,driving finger roll,,,Schroder,D. Schroder,,,,,12.1,Missed,,,,,,,,,,,,,,,Embiid,203954.0,,,
285,PT00M27.90S,2021-12-21T01:38:50.9Z,2,REGULAR,block,,[],203954,,,1610612738,49,51,2021-12-21T01:38:52Z,2820000,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT00M25.50S,2021-12-21T01:38:53.3Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,49,51,2021-12-21T01:39:02Z,2830000,,,0,,J. Embiid REBOUND (Off:0 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,284.0,3.0,3.0,0.0,,,,,,
287,PT00M05.30S,2021-12-21T01:39:13.6Z,2,REGULAR,3pt,Jump Shot,[],201980,8.492115637319317,2.696078431372549,1610612755,49,51,2021-12-21T01:39:19Z,2840000,237.0,27.0,1,left,MISS D. Green 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,23.81,Missed,,,,,,,,,,,,,,,,,,,
288,PT00M02.40S,2021-12-21T01:39:16.5Z,2,REGULAR,rebound,defensive,[],202683,,,1610612738,49,51,2021-12-21T01:39:19Z,2850000,,,0,,E. Freedom REBOUND (Off:2 Def:3),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,287.0,5.0,3.0,2.0,,,,,,
289,PT00M01.00S,2021-12-21T01:39:19.3Z,2,REGULAR,3pt,Jump Shot,[],203935,41.343626806833115,48.529411764705884,1610612738,49,51,2021-12-21T01:39:28Z,2860000,-7.0,499.0,1,right,MISS M. Smart 49' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,49.9,Missed,,,,,,,,,,,,,,,,,,,
290,PT00M01.00S,2021-12-21T01:39:19.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,49,51,2021-12-21T01:39:28Z,2870000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,289.0,,,,,,,,,
291,PT00M00.00S,2021-12-21T01:39:24.6Z,2,REGULAR,period,end,[],0,,,1610612738,49,51,2021-12-21T01:39:24Z,2880000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT12M00.00S,2021-12-21T01:53:56.7Z,3,REGULAR,substitution,out,['startperiod'],1630198,,,1610612738,49,51,2021-12-21T01:54:36Z,2890000,,,0,,SUB out: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT12M00.00S,2021-12-21T01:53:56.7Z,3,REGULAR,substitution,in,['startperiod'],1629680,,,1610612738,49,51,2021-12-21T01:54:36Z,2900000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2021-12-21T01:54:44.2Z,3,REGULAR,period,start,[],0,,,1610612738,49,51,2021-12-21T01:54:44Z,2910000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT11M46.00S,2021-12-21T01:55:01.0Z,3,REGULAR,foul,personal,[],201980,,,1610612738,49,51,2021-12-21T01:55:16Z,2920000,,,0,,D. Green personal FOUL (1 PF),"[201980, 203935]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,2882.0,1.0,0.0,Smart,203935.0,,,,,,,,,,
297,PT11M33.00S,2021-12-21T01:55:27.7Z,3,REGULAR,3pt,Jump Shot,[],1627759,31.35676741130092,61.76470588235294,1610612738,49,51,2021-12-21T01:55:33Z,2940000,-59.0,242.0,1,left,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,,
298,PT11M30.00S,2021-12-21T01:55:30.7Z,3,REGULAR,rebound,defensive,[],203552,,,1610612755,49,51,2021-12-21T01:55:33Z,2950000,,,0,,S. Curry REBOUND (Off:0 Def:3),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,297.0,3.0,3.0,0.0,,,,,,
299,PT11M27.00S,2021-12-21T01:55:33.4Z,3,REGULAR,turnover,lost ball,[],1629680,,,1610612755,49,51,2021-12-21T01:56:04Z,2960000,,,0,,M. Thybulle lost ball TURNOVER (1 TO),"[1629680, 203935]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,1.0,,,,Smart,203935.0
300,PT11M27.00S,2021-12-21T01:55:33.4Z,3,REGULAR,steal,,[],203935,,,1610612738,49,51,2021-12-21T01:55:35Z,2970000,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT11M22.00S,2021-12-21T01:55:41.2Z,3,REGULAR,foul,personal,['2freethrow'],201980,,,1610612738,49,51,2021-12-21T01:55:50Z,2980000,,,0,,D. Green shooting personal FOUL (2 PF) (Brown 2 FT),"[201980, 1627759]",1610612755.0,PHI,shooting,,,Green,D. Green,,,,,,,,,,,2882.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,
303,PT11M22.00S,2021-12-21T01:56:05.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627759,,,1610612738,50,51,2021-12-21T01:56:05Z,3000000,,,0,,J. Brown Free Throw 1 of 2 (11 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
304,PT11M22.00S,2021-12-21T01:56:17.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627759,,,1610612738,51,51,2021-12-21T01:56:17Z,3010000,,,0,,J. Brown Free Throw 2 of 2 (12 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
305,PT11M02.00S,2021-12-21T01:56:40.9Z,3,REGULAR,2pt,Jump Shot,[],203954,89.56964520367937,22.794117647058822,1610612755,51,53,2021-12-21T01:56:46Z,3020000,-136.0,46.0,1,right,J. Embiid 14' fadeaway Jump Shot (19 PTS) (D. Green 3 AST),"[203954, 201980]",1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,14.34,Made,19.0,D. Green,201980.0,3.0,,,,,,,,,,,,,,,
307,PT10M50.00S,2021-12-21T01:56:52.7Z,3,REGULAR,2pt,Jump Shot,[],203471,22.158344283837057,58.82352941176471,1610612738,53,53,2021-12-21T01:57:08Z,3040000,-44.0,156.0,1,left,D. Schroder 16' pullup Jump Shot (6 PTS),[203471],1610612738.0,BOS,pullup,,,Schroder,D. Schroder,,,,,16.19,Made,6.0,,,,,,,,,,,,,,,,,,
308,PT10M34.00S,2021-12-21T01:57:09.8Z,3,REGULAR,turnover,bad pass,[],203552,,,1610612755,53,53,2021-12-21T01:57:18Z,3050000,,,0,,S. Curry bad pass TURNOVER (2 TO),"[203552, 1627759]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,2.0,,,,Brown,1627759.0
309,PT10M34.00S,2021-12-21T01:57:09.8Z,3,REGULAR,steal,,[],1627759,,,1610612738,53,53,2021-12-21T01:57:11Z,3060000,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT10M33.00S,2021-12-21T01:57:13.1Z,3,REGULAR,foul,personal,['2freethrow'],202699,,,1610612738,53,53,2021-12-21T01:57:20Z,3070000,,,0,,T. Harris shooting personal FOUL (2 PF) (Brown 2 FT),"[202699, 1627759]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,201245.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,
312,PT10M33.00S,2021-12-21T01:57:38.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627759,,,1610612738,54,53,2021-12-21T01:57:38Z,3090000,,,0,,J. Brown Free Throw 1 of 2 (13 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
313,PT10M33.00S,2021-12-21T01:57:51.5Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627759,,,1610612738,55,53,2021-12-21T01:57:51Z,3100000,,,0,,J. Brown Free Throw 2 of 2 (14 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
314,PT10M08.00S,2021-12-21T01:58:22.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612755,55,53,2021-12-21T01:58:42Z,3110000,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,,,,,
315,PT09M59.00S,2021-12-21T01:58:42.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203471,7.30946123521682,21.323529411764707,1610612738,55,53,2021-12-21T01:59:36Z,3120000,143.0,16.0,1,left,MISS D. Schroder 14' pullup Shot,[203471],1610612738.0,BOS,pullup,,,Schroder,D. Schroder,,,,,14.43,Missed,,,,,,,,,,,,,,,,,,,
316,PT09M57.00S,2021-12-21T01:58:44.2Z,3,REGULAR,rebound,defensive,[],201980,,,1610612755,55,53,2021-12-21T01:58:49Z,3130000,,,0,,D. Green REBOUND (Off:0 Def:2),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,315.0,2.0,2.0,0.0,,,,,,
317,PT09M46.00S,2021-12-21T01:58:56.4Z,3,REGULAR,foul,personal,['2freethrow'],203471,,,1610612755,55,53,2021-12-21T01:59:09Z,3140000,,,0,,D. Schroder shooting personal FOUL (2 PF) (Harris 2 FT),"[203471, 202699]",1610612738.0,BOS,shooting,,,Schroder,D. Schroder,,,,,,,,,,,201245.0,2.0,0.0,Harris,202699.0,,,,,,,,,,
319,PT09M46.00S,2021-12-21T01:59:20.4Z,3,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,55,54,2021-12-21T01:59:20Z,3160000,,,0,,T. Harris Free Throw 1 of 2 (12 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
320,PT09M46.00S,2021-12-21T01:59:35.5Z,3,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,55,55,2021-12-21T01:59:35Z,3170000,,,0,,T. Harris Free Throw 2 of 2 (13 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
321,PT09M28.00S,2021-12-21T02:00:00.2Z,3,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,55,55,2021-12-21T02:00:09Z,3180000,,,0,,J. Tatum lost ball out-of-bounds TURNOVER (5 TO),[1628369],1610612738.0,BOS,lost ball,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,5.0,,,,,
322,PT09M18.00S,2021-12-21T02:00:15.4Z,3,REGULAR,foul,personal,[],203935,,,1610612755,55,55,2021-12-21T02:00:25Z,3190000,,,0,,M. Smart personal FOUL (1 PF),"[203935, 203954]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,2882.0,1.0,0.0,Embiid,203954.0,,,,,,,,,,
324,PT09M13.00S,2021-12-21T02:00:35.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202699,75.3777923784494,68.38235294117648,1610612755,55,57,2021-12-21T02:00:41Z,3210000,92.0,179.0,1,right,T. Harris 20' pullup Jump Shot (15 PTS) (S. Curry 3 AST),"[202699, 203552]",1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,20.11,Made,15.0,S. Curry,203552.0,3.0,,,,,,,,,,,,,,,
326,PT08M57.00S,2021-12-21T02:00:51.4Z,3,REGULAR,turnover,bad pass,[],1627759,,,1610612738,55,57,2021-12-21T02:00:58Z,3230000,,,0,,J. Brown bad pass TURNOVER (1 TO),"[1627759, 1629680]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,1.0,,,,Thybulle,1629680.0
327,PT08M57.00S,2021-12-21T02:00:51.4Z,3,REGULAR,steal,,[],1629680,,,1610612755,55,57,2021-12-21T02:00:53Z,3240000,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT08M53.00S,2021-12-21T02:00:56.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629680,72.88107752956637,85.5392156862745,1610612755,55,57,2021-12-21T02:01:08Z,3250000,178.0,202.0,1,right,MISS M. Thybulle 26' 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,26.93,Missed,,,,,,,,,,,,,,,,,,,
329,PT08M50.00S,2021-12-21T02:00:59.2Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,55,57,2021-12-21T02:01:08Z,3260000,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,328.0,4.0,4.0,0.0,,,,,,
330,PT08M50.00S,2021-12-21T02:01:05.0Z,3,REGULAR,foul,personal,[],202699,,,1610612738,55,57,2021-12-21T02:01:13Z,3270000,,,0,,T. Harris personal FOUL (3 PF),"[202699, 203935]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,201245.0,3.0,0.0,Smart,203935.0,,,,,,,,,,
332,PT08M32.00S,2021-12-21T02:01:43.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202683,7.490144546649145,46.33118872549019,1610612738,57,57,2021-12-21T02:01:50Z,3290000,18.0,18.0,1,left,E. Freedom Layup (8 PTS) (J. Tatum 4 AST),"[202683, 1628369]",1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,2.56,Made,8.0,J. Tatum,1628369.0,4.0,,,,,,,,,,,,,,,
333,PT08M24.00S,2021-12-21T02:01:53.0Z,3,REGULAR,2pt,Jump Shot,[],203954,78.9257555847569,43.38235294117647,1610612755,57,57,2021-12-21T02:02:02Z,3300000,-33.0,146.0,1,right,MISS J. Embiid 14' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,14.93,Missed,,,,,,,,,,,,,,,,,,,
335,PT08M22.00S,2021-12-21T02:01:55.0Z,3,REGULAR,rebound,defensive,[],202683,,,1610612738,57,57,2021-12-21T02:02:02Z,3310000,,,0,,E. Freedom REBOUND (Off:2 Def:4),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,333.0,6.0,4.0,2.0,,,,,,
336,PT08M05.00S,2021-12-21T02:02:10.3Z,3,REGULAR,3pt,Jump Shot,[],1628369,33.459264126149804,48.77450980392157,1610612738,57,57,2021-12-21T02:02:15Z,3320000,6.0,262.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,,
337,PT08M03.00S,2021-12-21T02:02:12.3Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,57,57,2021-12-21T02:02:15Z,3330000,,,0,,J. Embiid REBOUND (Off:0 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,336.0,4.0,4.0,0.0,,,,,,
338,PT07M54.00S,2021-12-21T02:02:20.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,90.88370565045992,43.627450980392155,1610612755,57,59,2021-12-21T02:02:29Z,3340000,-32.0,33.0,1,right,T. Harris driving Layup (17 PTS),[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,4.6,Made,17.0,,,,,,,,,,,,,,,,,,
339,PT07M37.00S,2021-12-21T02:02:37.7Z,3,REGULAR,2pt,Hook,[],203935,7.835085413929041,66.17647058823529,1610612738,57,59,2021-12-21T02:02:46Z,3350000,-81.0,21.0,1,left,MISS M. Smart 8' driving Hook,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,8.36,Missed,,,,,,,,,,,,,,,,,,,
340,PT07M36.00S,2021-12-21T02:02:38.7Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,57,59,2021-12-21T02:02:46Z,3360000,,,0,,T. Harris REBOUND (Off:0 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,339.0,6.0,6.0,0.0,,,,,,
341,PT07M36.00S,2021-12-21T02:02:44.6Z,3,REGULAR,foul,personal,[],203471,,,1610612755,57,59,2021-12-21T02:03:08Z,3370000,,,0,,D. Schroder take personal FOUL (3 PF),"[203471, 202699]",1610612738.0,BOS,take,,,Schroder,D. Schroder,,,,,,,,,,,2882.0,3.0,0.0,Harris,202699.0,,,,,,,,,,
343,PT07M36.00S,2021-12-21T02:02:58.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,57,59,2021-12-21T02:02:58Z,3390000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT07M22.00S,2021-12-21T02:06:16.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,90.09526938239159,49.754901960784316,1610612755,57,61,2021-12-21T02:06:22Z,3400000,-1.0,41.0,1,right,T. Harris driving finger roll Layup (19 PTS),[202699],1610612755.0,PHI,driving finger roll,,,Harris,T. Harris,,,,,4.06,Made,19.0,,,,,,,,,,,,,,,,,,
345,PT07M01.00S,2021-12-21T02:06:37.6Z,3,REGULAR,3pt,Jump Shot,[],203471,29.517082785808146,70.34313725490196,1610612738,57,61,2021-12-21T02:06:43Z,3410000,-102.0,225.0,1,left,MISS D. Schroder 24' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,,
346,PT06M58.00S,2021-12-21T02:06:40.6Z,3,REGULAR,rebound,offensive,[],1627759,,,1610612738,57,61,2021-12-21T02:06:43Z,3420000,,,0,,J. Brown REBOUND (Off:2 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,345.0,4.0,2.0,2.0,,,,,,
347,PT06M56.00S,2021-12-21T02:06:42.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627759,21.50131406044678,36.27450980392157,1610612738,59,61,2021-12-21T02:06:48Z,3430000,69.0,150.0,1,left,J. Brown 16' Jump Shot (16 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,16.46,Made,16.0,,,,,,,,,,,,,,,,,,
348,PT06M33.00S,2021-12-21T02:07:05.1Z,3,REGULAR,2pt,Jump Shot,[],203552,79.31997371879106,68.62745098039215,1610612755,59,63,2021-12-21T02:07:11Z,3440000,93.0,142.0,1,right,S. Curry 16' pullup Jump Shot (20 PTS) (J. Embiid 4 AST),"[203552, 203954]",1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,16.97,Made,20.0,J. Embiid,203954.0,4.0,,,,,,,,,,,,,,,
350,PT06M19.00S,2021-12-21T02:07:19.4Z,3,REGULAR,3pt,Jump Shot,[],1627759,33.459264126149804,39.950980392156865,1610612738,62,63,2021-12-21T02:07:26Z,3460000,50.0,262.0,1,left,J. Brown 26' 3PT  (19 PTS) (J. Tatum 5 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.68,Made,19.0,J. Tatum,1628369.0,5.0,,,,,,,,,,,,,,,
352,PT06M03.00S,2021-12-21T02:07:37.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,62,63,2021-12-21T02:07:37Z,3480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT06M03.00S,2021-12-21T02:07:39.3Z,3,REGULAR,substitution,out,[],1628369,,,1610612755,62,63,2021-12-21T02:07:46Z,3490000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT06M03.00S,2021-12-21T02:07:39.3Z,3,REGULAR,substitution,in,[],1629641,,,1610612755,62,63,2021-12-21T02:07:46Z,3500000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT06M03.00S,2021-12-21T02:07:39.3Z,3,REGULAR,substitution,out,[],1629680,,,1610612755,62,63,2021-12-21T02:08:03Z,3510000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT06M03.00S,2021-12-21T02:07:39.3Z,3,REGULAR,substitution,in,[],1630198,,,1610612755,62,63,2021-12-21T02:08:03Z,3520000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
