actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
184,PT09M15.00S,2022-02-03T01:12:38.3Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,38,27,2022-02-03T01:12:38Z,1840000,,,0,,A. Horford REBOUND (Off:1 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,183.0,6.0,5.0,1.0,,,,,,,,,,,,,,
185,PT09M00.00S,2022-02-03T01:12:53.5Z,2,REGULAR,2pt,Jump Shot,[],1627759,88.78120893561103,13.970588235294118,1610612738,38,27,2022-02-03T01:13:11Z,1850000,-180.0,53.0,1,right,MISS J. Brown 18' turnaround fadeaway Shot - blocked,"[1627759, 1626162]",1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,18.77,Missed,,,,,,,,,,,,,,,,,Oubre Jr.,1626162.0
186,PT09M00.00S,2022-02-03T01:12:53.5Z,2,REGULAR,block,,[],1626162,,,1610612738,38,27,2022-02-03T01:12:56Z,1860000,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M59.00S,2022-02-03T01:12:54.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,38,27,2022-02-03T01:13:11Z,1870000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,185.0,,,,,,,,,,,,,,,,,
188,PT08M59.00S,2022-02-03T01:12:58.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,38,27,2022-02-03T01:12:58Z,1880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M55.00S,2022-02-03T01:13:13.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201143,66.3107752956636,62.254901960784316,1610612738,38,27,2022-02-03T01:13:20Z,1890000,61.0,264.0,1,right,MISS A. Horford 27' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,27.12,Missed,,,,,,,,,,,,,,,,,,
190,PT08M53.00S,2022-02-03T01:13:15.7Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,38,27,2022-02-03T01:13:20Z,1900000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,189.0,1.0,1.0,0.0,,,,,,,,,,,,,,
191,PT08M37.00S,2022-02-03T01:13:34.6Z,2,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612766,38,27,2022-02-03T01:13:41Z,1910000,,,0,,G. Williams shooting personal FOUL (2 PF) (Plumlee 2 FT),"[1629684, 203486]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Plumlee,203486.0,,
193,PT08M37.00S,2022-02-03T01:14:03.2Z,2,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,38,28,2022-02-03T01:14:24Z,1930000,,,0,,M. Plumlee Free Throw 1 of 2 (3 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
194,PT08M37.00S,2022-02-03T01:14:03.2Z,2,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,38,28,2022-02-03T01:14:24Z,1940000,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Missed,,,,,,,,,,,,,,,,,,
195,PT08M37.00S,2022-02-03T01:14:03.2Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612738,38,28,2022-02-03T01:14:24Z,1950000,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,194.0,1.0,1.0,0.0,,,,,,,,,,,,,,
196,PT08M14.00S,2022-02-03T01:14:40.9Z,2,REGULAR,2pt,Jump Shot,[],203471,76.82325886990802,34.80392156862745,1610612738,38,28,2022-02-03T01:14:51Z,1960000,-76.0,165.0,1,right,MISS D. Schroder 18' fadeaway Shot,[203471],1610612738.0,BOS,fadeaway,,,Schroder,D. Schroder,,,,,18.2,Missed,,,,,,,,,,,,,,,,,,
197,PT08M09.00S,2022-02-03T01:14:45.9Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,38,28,2022-02-03T01:14:51Z,1970000,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,196.0,2.0,2.0,0.0,,,,,,,,,,,,,,
198,PT08M03.00S,2022-02-03T01:14:52.1Z,2,REGULAR,3pt,Jump Shot,[],1629023,34.11629434954008,58.57843137254902,1610612766,38,28,2022-02-03T01:15:00Z,1980000,-43.0,268.0,1,left,MISS P. Washington 27' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,27.16,Missed,,,,,,,,,,,,,,,,,,
199,PT08M01.00S,2022-02-03T01:14:54.1Z,2,REGULAR,rebound,offensive,[],1626179,,,1610612766,38,28,2022-02-03T01:15:00Z,1990000,,,0,,T. Rozier REBOUND (Off:1 Def:0),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,198.0,1.0,0.0,1.0,,,,,,,,,,,,,,
200,PT08M01.00S,2022-02-03T01:14:56.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626179,5.590000152587891,50.0,1610612766,38,30,2022-02-03T01:15:05Z,2000000,0.0,0.0,1,left,T. Rozier tip Layup (9 PTS),[1626179],1610612766.0,CHA,tip,,,Rozier,T. Rozier,,,,,0.0,Made,,,,,,,,9.0,,,,,,,,,,
201,PT07M38.00S,2022-02-03T01:15:16.9Z,2,REGULAR,turnover,bad pass,[],1626196,,,1610612738,38,30,2022-02-03T01:15:20Z,2010000,,,0,,J. Richardson bad pass TURNOVER (1 TO),"[1626196, 1626162]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,1.0,Oubre Jr.,1626162.0,,,,,,,,,,,
202,PT07M38.00S,2022-02-03T01:15:16.9Z,2,REGULAR,steal,,[],1626162,,,1610612766,38,30,2022-02-03T01:15:18Z,2020000,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M32.00S,2022-02-03T01:15:23.4Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626162,19.530223390275953,46.32352941176471,1610612766,38,32,2022-02-03T01:16:31Z,2030000,18.0,131.0,1,left,K. Oubre Jr. 13' running pullup Jump Shot (4 PTS),[1626162],1610612766.0,CHA,running pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,13.24,Made,,,,,,,,4.0,,,,,,,,,,
204,PT07M31.00S,2022-02-03T01:15:28.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,38,32,2022-02-03T01:15:28Z,2040000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M31.00S,2022-02-03T01:17:43.8Z,2,REGULAR,substitution,out,[],201143,,,1610612738,38,32,2022-02-03T01:18:20Z,2050000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M31.00S,2022-02-03T01:17:43.8Z,2,REGULAR,substitution,out,[],203471,,,1610612738,38,32,2022-02-03T01:18:20Z,2060000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M31.00S,2022-02-03T01:17:43.8Z,2,REGULAR,substitution,in,[],1629057,,,1610612738,38,32,2022-02-03T01:18:20Z,2070000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M31.00S,2022-02-03T01:17:43.8Z,2,REGULAR,substitution,in,[],203935,,,1610612738,38,32,2022-02-03T01:18:20Z,2080000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M14.00S,2022-02-03T01:18:35.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,91.80354796320631,42.15686274509804,1610612738,38,32,2022-02-03T01:18:39Z,2090000,-39.0,25.0,1,right,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,4.62,Missed,,,,,,,,,,,,,,,,,,
210,PT07M12.00S,2022-02-03T01:18:37.7Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,38,32,2022-02-03T01:18:39Z,2100000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,209.0,1.0,1.0,0.0,,,,,,,,,,,,,,
211,PT07M08.00S,2022-02-03T01:18:41.2Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629023,7.178055190538765,47.549019607843135,1610612766,38,34,2022-02-03T01:19:33Z,2110000,12.0,15.0,1,left,P. Washington running alley-oop DUNK (2 PTS) (T. Rozier 3 AST),"[1629023, 1626179]",1610612766.0,CHA,running alley-oop,,,Washington,P. Washington,,,,,1.94,Made,,,,,,,,2.0,T. Rozier,1626179.0,3.0,,,,,,,
213,PT06M44.00S,2022-02-03T01:19:09.7Z,2,REGULAR,foul,personal,[],203486,,,1610612738,38,34,2022-02-03T01:19:26Z,2130000,,,0,,M. Plumlee personal FOUL (1 PF),"[203486, 203935]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Smart,203935.0,,
215,PT06M39.00S,2022-02-03T01:19:29.5Z,2,REGULAR,3pt,Jump Shot,[],1626196,87.46714848883047,3.6764705882352944,1610612738,38,34,2022-02-03T01:19:37Z,2150000,-232.0,65.0,1,right,MISS J. Richardson 24' 3PT,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,24.06,Missed,,,,,,,,,,,,,,,,,,
216,PT06M36.00S,2022-02-03T01:19:32.5Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,38,34,2022-02-03T01:19:37Z,2160000,,,0,,M. Plumlee REBOUND (Off:2 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,215.0,6.0,4.0,2.0,,,,,,,,,,,,,,
218,PT06M32.00S,2022-02-03T01:19:36.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629023,26.10052562417871,14.950980392156863,1610612766,38,37,2022-02-03T01:20:31Z,2170000,175.0,193.0,1,left,P. Washington 26' 3PT running (5 PTS) (T. Rozier 4 AST),"[1629023, 1626179]",1610612766.0,CHA,running,,,Washington,P. Washington,,,,,26.05,Made,,,,,,,,5.0,T. Rozier,1626179.0,4.0,,,,,,,
220,PT06M18.00S,2022-02-03T01:19:50.9Z,2,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612738,38,37,2022-02-03T01:20:01Z,2190000,,,0,,P. Washington shooting personal FOUL (1 PF) (Smart 2 FT),"[1629023, 203935]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Smart,203935.0,,
222,PT06M18.00S,2022-02-03T01:20:22.9Z,2,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,39,37,2022-02-03T01:20:22Z,2210000,,,0,,M. Smart Free Throw 1 of 2 (1 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
223,PT06M18.00S,2022-02-03T01:20:23.7Z,2,REGULAR,substitution,out,[],1626196,,,1610612738,39,37,2022-02-03T01:20:39Z,2220000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M18.00S,2022-02-03T01:20:23.7Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,39,37,2022-02-03T01:20:39Z,2230000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M18.00S,2022-02-03T01:20:23.7Z,2,REGULAR,substitution,in,[],201143,,,1610612738,39,37,2022-02-03T01:20:39Z,2240000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M18.00S,2022-02-03T01:20:23.7Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,39,37,2022-02-03T01:20:39Z,2250000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M18.00S,2022-02-03T01:20:46.4Z,2,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,40,37,2022-02-03T01:20:46Z,2260000,,,0,,M. Smart Free Throw 2 of 2 (2 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
228,PT06M06.00S,2022-02-03T01:20:59.6Z,2,REGULAR,2pt,Jump Shot,[],1626179,21.895532194480946,32.35294117647059,1610612766,40,39,2022-02-03T01:21:03Z,2270000,88.0,153.0,1,left,T. Rozier 17' pullup Jump Shot (11 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,17.69,Made,,,,,,,,11.0,,,,,,,,,,
229,PT06M02.00S,2022-02-03T01:21:05.2Z,2,REGULAR,turnover,bad pass,[],1627759,,,1610612738,40,39,2022-02-03T01:21:10Z,2280000,,,0,,J. Brown bad pass TURNOVER (3 TO),"[1627759, 1626162]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,3.0,Oubre Jr.,1626162.0,,,,,,,,,,,
230,PT06M02.00S,2022-02-03T01:21:05.2Z,2,REGULAR,steal,,[],1626162,,,1610612766,40,39,2022-02-03T01:21:07Z,2290000,,,0,,K. Oubre Jr. STEAL (3 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M02.00S,2022-02-03T01:21:12.3Z,2,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612766,40,39,2022-02-03T01:21:27Z,2300000,,,0,,J. Brown shooting personal FOUL (2 PF) (Oubre Jr. 2 FT),"[1627759, 1626162]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,2715.0,2.0,0.0,Oubre Jr.,1626162.0,,
233,PT06M02.00S,2022-02-03T01:21:45.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626162,,,1610612766,40,40,2022-02-03T01:21:46Z,2320000,,,0,,K. Oubre Jr. Free Throw 1 of 2 (5 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
234,PT06M02.00S,2022-02-03T01:21:56.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626162,,,1610612766,40,41,2022-02-03T01:21:56Z,2330000,,,0,,K. Oubre Jr. Free Throw 2 of 2 (6 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
235,PT05M46.00S,2022-02-03T01:22:15.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,81.15965834428384,48.77450980392157,1610612738,42,41,2022-02-03T01:22:20Z,2340000,-6.0,125.0,1,right,M. Smart 12' driving floating Jump Shot (4 PTS) (J. Tatum 3 AST),"[203935, 1628369]",1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,12.47,Made,,,,,,,,4.0,J. Tatum,1628369.0,3.0,,,,,,,
237,PT05M29.00S,2022-02-03T01:22:32.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,10.200394218134035,42.8921568627451,1610612766,42,41,2022-02-03T01:22:41Z,2360000,36.0,43.0,1,left,MISS C. Martin driving Layup,[1628998],1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,5.61,Missed,,,,,,,,,,,,,,,,,,
238,PT05M27.00S,2022-02-03T01:22:34.9Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,42,41,2022-02-03T01:22:41Z,2370000,,,0,,A. Horford REBOUND (Off:1 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,237.0,7.0,6.0,1.0,,,,,,,,,,,,,,
239,PT05M17.00S,2022-02-03T01:22:45.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,90.22667542706965,45.588235294117645,1610612738,42,41,2022-02-03T01:22:51Z,2380000,-22.0,39.0,1,right,MISS R. Williams III alley-oop DUNK,[1629057],1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,4.52,Missed,,,,,,,,,,,,,,,,,,
240,PT05M15.00S,2022-02-03T01:22:47.6Z,2,REGULAR,rebound,offensive,[],203935,,,1610612738,42,41,2022-02-03T01:22:47Z,2390000,,,0,,M. Smart REBOUND (Off:1 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,239.0,2.0,1.0,1.0,,,,,,,,,,,,,,
241,PT05M13.00S,2022-02-03T01:22:49.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203935,90.62089356110381,44.11764705882353,1610612738,44,41,2022-02-03T01:23:00Z,2400000,-29.0,36.0,1,right,M. Smart putback Layup (6 PTS),[203935],1610612738.0,BOS,putback,,,Smart,M. Smart,,,,,4.62,Made,,,,,,,,6.0,,,,,,,,,,
242,PT04M55.00S,2022-02-03T01:23:06.4Z,2,REGULAR,3pt,Jump Shot,[],1626179,28.991458607095925,74.26470588235294,1610612766,44,41,2022-02-03T01:24:26Z,2410000,-121.0,220.0,1,left,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,
243,PT04M54.00S,2022-02-03T01:23:07.4Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,44,41,2022-02-03T01:23:10Z,2420000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,242.0,3.0,3.0,0.0,,,,,,,,,,,,,,
298,PT04M46.00S,2022-02-03T01:23:11.7Z,2,REGULAR,turnover,lost ball,[],1629057,,,1610612738,44,41,2022-02-03T01:30:07Z,2425000,,,0,,R. Williams III lost ball TURNOVER (1 TO),"[1629057, 1629023]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,1.0,Washington,1629023.0,,,,,,,,,,,
299,PT04M46.00S,2022-02-03T01:23:11.7Z,2,REGULAR,steal,,[],1629023,,,1610612766,44,41,2022-02-03T01:30:07Z,2427500,,,0,,P. Washington STEAL (1 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M37.00S,2022-02-03T01:23:24.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628998,9.411957950065702,96.07843137254902,1610612766,44,41,2022-02-03T01:30:12Z,2450000,-230.0,36.0,1,left,MISS C. Martin 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,23.32,Missed,,,,,,,,,,,,,,,,,,
247,PT04M37.00S,2022-02-03T01:23:24.7Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,44,41,2022-02-03T01:23:35Z,2460000,,,0,,M. Plumlee REBOUND (Off:3 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,246.0,7.0,4.0,3.0,,,,,,,,,,,,,,
248,PT04M25.00S,2022-02-03T01:23:37.0Z,2,REGULAR,3pt,Jump Shot,"['2ndchance', 'fromturnover']",1626162,26.757555847568987,13.23529411764706,1610612766,44,41,2022-02-03T01:30:12Z,2470000,184.0,199.0,1,left,MISS K. Oubre Jr. 27' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,27.09,Missed,,,,,,,,,,,,,,,,,,
249,PT04M22.00S,2022-02-03T01:23:40.0Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,44,41,2022-02-03T01:23:43Z,2480000,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,248.0,2.0,2.0,0.0,,,,,,,,,,,,,,
250,PT04M18.00S,2022-02-03T01:23:44.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628369,92.19776609724047,49.50980392156863,1610612738,46,41,2022-02-03T01:23:50Z,2490000,-2.0,21.0,1,right,J. Tatum running DUNK (11 PTS) (J. Brown 2 AST),"[1628369, 1627759]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,2.09,Made,,,,,,,,11.0,J. Brown,1627759.0,2.0,,,,,,,
252,PT03M54.00S,2022-02-03T01:24:07.3Z,2,REGULAR,3pt,Jump Shot,[],1629023,24.78646517739816,86.27450980392157,1610612766,46,44,2022-02-03T01:24:11Z,2510000,-181.0,180.0,1,left,P. Washington 25' 3PT  (8 PTS) (C. Martin 1 AST),"[1629023, 1628998]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.59,Made,,,,,,,,8.0,C. Martin,1628998.0,1.0,,,,,,,
254,PT03M39.00S,2022-02-03T01:24:23.2Z,2,REGULAR,turnover,bad pass,[],1629057,,,1610612738,46,44,2022-02-03T01:24:26Z,2530000,,,0,,R. Williams III bad pass TURNOVER (2 TO),"[1629057, 1626179]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,2.0,Rozier,1626179.0,,,,,,,,,,,
255,PT03M39.00S,2022-02-03T01:24:23.2Z,2,REGULAR,steal,,[],1626179,,,1610612766,46,44,2022-02-03T01:24:24Z,2540000,,,0,,T. Rozier STEAL (2 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M36.00S,2022-02-03T01:24:27.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612766,46,44,2022-02-03T01:24:36Z,2550000,,,0,,R. Williams III shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1629057, 1626162]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Oubre Jr.,1626162.0,,
258,PT03M36.00S,2022-02-03T01:25:01.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626162,,,1610612766,46,45,2022-02-03T01:25:01Z,2570000,,,0,,K. Oubre Jr. Free Throw 1 of 2 (7 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
259,PT03M36.00S,2022-02-03T01:25:02.1Z,2,REGULAR,substitution,out,[],1628998,,,1610612766,46,45,2022-02-03T01:25:12Z,2580000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M36.00S,2022-02-03T01:25:02.1Z,2,REGULAR,substitution,out,[],203486,,,1610612766,46,45,2022-02-03T01:25:12Z,2590000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M36.00S,2022-02-03T01:25:02.1Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,46,45,2022-02-03T01:25:12Z,2600000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M36.00S,2022-02-03T01:25:02.1Z,2,REGULAR,substitution,in,[],1630163,,,1610612766,46,45,2022-02-03T01:25:12Z,2610000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M36.00S,2022-02-03T01:25:19.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626162,,,1610612766,46,46,2022-02-03T01:25:19Z,2620000,,,0,,K. Oubre Jr. Free Throw 2 of 2 (8 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
264,PT03M21.00S,2022-02-03T01:25:39.3Z,2,REGULAR,turnover,lost ball,[],1628369,,,1610612738,46,46,2022-02-03T01:26:28Z,2630000,,,0,,J. Tatum lost ball TURNOVER (1 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,1.0,,,,,,,,,,,,,
265,PT03M21.00S,2022-02-03T01:25:46.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612766,46,46,2022-02-03T01:30:57Z,2640000,,,0,,J. Tatum loose ball personal FOUL (3 PF) (Oubre Jr. 2 FT),"[1628369, 1626162]",1610612738.0,BOS,loose ball,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,203591.0,3.0,0.0,Oubre Jr.,1626162.0,,
267,PT03M21.00S,2022-02-03T01:26:10.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626162,,,1610612766,46,47,2022-02-03T01:26:10Z,2660000,,,0,,K. Oubre Jr. Free Throw 1 of 2 (9 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
268,PT03M21.00S,2022-02-03T01:26:12.2Z,2,REGULAR,substitution,out,[],1628369,,,1610612766,46,47,2022-02-03T01:26:30Z,2670000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M21.00S,2022-02-03T01:26:12.2Z,2,REGULAR,substitution,in,[],1626196,,,1610612766,46,47,2022-02-03T01:26:30Z,2680000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M21.00S,2022-02-03T01:26:32.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626162,,,1610612766,46,48,2022-02-03T01:26:32Z,2690000,,,0,,K. Oubre Jr. Free Throw 2 of 2 (10 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,,,,,,,,10.0,,,,,,,,,,
