actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
460,PT11M48.00S,2022-03-24T01:17:31.1Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,93,69,2022-03-24T01:17:31Z,4510000,,,0,,R. Gobert Free Throw 1 of 2 (9 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
461,PT11M48.00S,2022-03-24T01:17:46.7Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,93,70,2022-03-24T01:17:46Z,4520000,,,0,,R. Gobert Free Throw 2 of 2 (10 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
462,PT11M27.00S,2022-03-24T01:18:12.3Z,4,REGULAR,3pt,Jump Shot,[],1627759,66.17936925098554,20.833333333333336,1610612738,96,70,2022-03-24T01:18:16Z,4530000,-146.0,265.0,1,right,J. Brown 30' 3PT step back (19 PTS),[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,30.28,Made,19.0,,,,,,,,,,,,,,,,,,
463,PT11M13.00S,2022-03-24T01:18:26.7Z,4,REGULAR,2pt,Jump Shot,[],200752,21.632720105124836,30.392156862745097,1610612762,96,70,2022-03-24T01:19:27Z,4540000,98.0,151.0,1,left,MISS R. Gay 17' step back Shot,[200752],1610612762.0,UTA,step back,,,Gay,R. Gay,,,,,17.98,Missed,,,,,,,,,,,,,,,,,,,
464,PT11M11.00S,2022-03-24T01:18:28.7Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,96,70,2022-03-24T01:18:37Z,4550000,,,0,,R. Gobert REBOUND (Off:4 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,463.0,10.0,6.0,4.0,,,,,,,,
465,PT11M11.00S,2022-03-24T01:18:31.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203497,5.590000152587891,50.0,1610612762,96,72,2022-03-24T01:18:44Z,4560000,0.0,0.0,1,left,R. Gobert tip Layup (12 PTS),[203497],1610612762.0,UTA,tip,,,Gobert,R. Gobert,,,,,0.0,Made,12.0,,,,,,,,,,,,,,,,,,
466,PT10M49.00S,2022-03-24T01:18:49.7Z,4,REGULAR,3pt,Jump Shot,[],1630202,61.3173455978975,24.264705882352942,1610612738,96,72,2022-03-24T01:18:57Z,4570000,-129.0,311.0,1,right,MISS P. Pritchard 33' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,33.67,Missed,,,,,,,,,,,,,,,,,,,
467,PT10M47.00S,2022-03-24T01:18:51.7Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612762,96,72,2022-03-24T01:18:57Z,4580000,,,0,,D. Mitchell REBOUND (Off:1 Def:4),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,466.0,5.0,4.0,1.0,,,,,,,,
468,PT10M37.00S,2022-03-24T01:19:02.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628378,15.193823915900131,37.99019607843137,1610612762,96,74,2022-03-24T01:19:07Z,4590000,60.0,90.0,1,left,D. Mitchell 10' turnaround Hook (32 PTS),[1628378],1610612762.0,UTA,turnaround,,,Mitchell,D. Mitchell,,,,,10.84,Made,32.0,,,,,,,,,,,,,,,,,,
469,PT10M18.00S,2022-03-24T01:19:20.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,92.32917214191852,57.84313725490197,1610612738,98,74,2022-03-24T01:20:35Z,4600000,39.0,20.0,1,right,J. Brown driving floating Jump Shot (21 PTS),[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,4.38,Made,21.0,,,,,,,,,,,,,,,,,,
470,PT10M02.00S,2022-03-24T01:19:38.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200752,12.565703022339028,37.99019607843137,1610612762,98,74,2022-03-24T01:19:48Z,4610000,60.0,66.0,1,left,MISS R. Gay 8' driving floating Shot,[200752],1610612762.0,UTA,driving floating,,,Gay,R. Gay,,,,,8.89,Missed,,,,,,,,,,,,,,,,,,,
471,PT10M00.00S,2022-03-24T01:19:40.6Z,4,REGULAR,rebound,offensive,[],200752,,,1610612762,98,74,2022-03-24T01:19:48Z,4620000,,,0,,R. Gay REBOUND (Off:1 Def:2),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,470.0,3.0,2.0,1.0,,,,,,,,
472,PT09M55.00S,2022-03-24T01:19:43.8Z,4,REGULAR,turnover,bad pass,[],200752,,,1610612762,98,74,2022-03-24T01:19:50Z,4630000,,,0,,R. Gay bad pass TURNOVER (1 TO),"[200752, 1628464]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,1.0,Theis,1628464.0,,,,,,,,,,,,
473,PT09M55.00S,2022-03-24T01:19:43.8Z,4,REGULAR,steal,,[],1628464,,,1610612738,98,74,2022-03-24T01:19:45Z,4640000,,,0,,D. Theis STEAL (1 STL),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT09M49.00S,2022-03-24T01:19:49.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630202,90.09526938239159,95.09803921568627,1610612738,101,74,2022-03-24T01:19:57Z,4650000,225.0,41.0,1,right,P. Pritchard 3PT  (11 PTS) (D. White 3 AST),"[1630202, 1628401]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,22.91,Made,11.0,D. White,1628401.0,3.0,,,,,,,,,,,,,,,
476,PT09M47.00S,2022-03-24T01:19:58.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,101,74,2022-03-24T01:19:58Z,4670000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT09M47.00S,2022-03-24T01:22:03.6Z,4,REGULAR,substitution,out,[],1630235,,,1610612762,101,74,2022-03-24T01:22:31Z,4680000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT09M47.00S,2022-03-24T01:22:03.6Z,4,REGULAR,substitution,in,[],203903,,,1610612762,101,74,2022-03-24T01:22:31Z,4690000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT09M41.00S,2022-03-24T01:23:06.1Z,4,REGULAR,foul,personal,[],1628401,,,1610612762,101,74,2022-03-24T01:23:38Z,4700000,,,0,,D. White personal FOUL (3 PF),"[1628401, 203903]",1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,201246.0,3.0,0.0,Clarkson,203903.0,,,
481,PT09M32.00S,2022-03-24T01:23:32.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201144,9.149145860709593,57.35294117647059,1610612762,101,74,2022-03-24T01:23:45Z,4720000,-37.0,34.0,1,left,MISS M. Conley driving Layup - blocked,"[201144, 201143]",1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,4.98,Missed,,,,,,,,,,,,,,,,,,Horford,201143.0
482,PT09M32.00S,2022-03-24T01:23:32.7Z,4,REGULAR,block,,[],201143,,,1610612762,101,74,2022-03-24T01:23:35Z,4730000,,,0,,A. Horford BLOCK (3 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT09M30.00S,2022-03-24T01:23:34.7Z,4,REGULAR,rebound,offensive,[],201144,,,1610612762,101,74,2022-03-24T01:23:45Z,4740000,,,0,,M. Conley REBOUND (Off:3 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,481.0,4.0,1.0,3.0,,,,,,,,
484,PT09M28.00S,2022-03-24T01:23:36.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203903,6.964520367936925,4.67984068627451,1610612762,101,74,2022-03-24T01:23:53Z,4750000,227.0,13.0,1,left,MISS J. Clarkson 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,22.7,Missed,,,,,,,,,,,,,,,,,,,
485,PT09M26.00S,2022-03-24T01:23:38.8Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,101,74,2022-03-24T01:23:53Z,4760000,,,0,,A. Horford REBOUND (Off:1 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,484.0,5.0,4.0,1.0,,,,,,,,
486,PT09M07.00S,2022-03-24T01:23:57.5Z,4,REGULAR,2pt,Jump Shot,[],1628401,78.40013140604468,70.58823529411765,1610612738,101,74,2022-03-24T01:24:13Z,4770000,103.0,151.0,1,right,MISS D. White 18' Jump Shot,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,18.23,Missed,,,,,,,,,,,,,,,,,,,
487,PT09M05.00S,2022-03-24T01:23:59.5Z,4,REGULAR,rebound,offensive,[],1628464,,,1610612738,101,74,2022-03-24T01:24:13Z,4780000,,,0,,D. Theis REBOUND (Off:1 Def:1),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,486.0,2.0,1.0,1.0,,,,,,,,
488,PT09M05.00S,2022-03-24T01:24:00.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628464,94.40999984741211,50.0,1610612738,101,74,2022-03-24T01:24:24Z,4790000,0.0,0.0,1,right,MISS D. Theis putback Layup,[1628464],1610612738.0,BOS,putback,,,Theis,D. Theis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
489,PT09M03.00S,2022-03-24T01:24:02.2Z,4,REGULAR,rebound,offensive,[],1627759,,,1610612738,101,74,2022-03-24T01:25:17Z,4800000,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,488.0,3.0,2.0,1.0,,,,,,,,
490,PT08M52.00S,2022-03-24T01:24:11.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628401,85.49605781865965,37.5,1610612738,101,74,2022-03-24T01:24:18Z,4810000,-62.0,84.0,1,right,MISS D. White 10' fadeaway Shot,[1628401],1610612738.0,BOS,fadeaway,,,White,D. White,,,,,10.45,Missed,,,,,,,,,,,,,,,,,,,
491,PT08M50.00S,2022-03-24T01:24:13.3Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,101,74,2022-03-24T01:24:18Z,4820000,,,0,,R. Gobert REBOUND (Off:4 Def:7),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,490.0,11.0,7.0,4.0,,,,,,,,
492,PT08M40.00S,2022-03-24T01:24:25.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,10.85742444152431,39.705882352941174,1610612762,101,76,2022-03-24T01:24:33Z,4830000,51.0,50.0,1,left,D. Mitchell 7' driving Layup (34 PTS),[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,7.15,Made,34.0,,,,,,,,,,,,,,,,,,
493,PT08M40.00S,2022-03-24T01:24:31.7Z,4,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612762,101,76,2022-03-24T01:24:38Z,4840000,,,0,,D. White shooting personal FOUL (4 PF) (Mitchell 1 FT),"[1628401, 1628378]",1610612738.0,BOS,shooting,,,White,D. White,,,,,,,,,,,,,,,,,,1363.0,4.0,0.0,Mitchell,1628378.0,,,
495,PT08M40.00S,2022-03-24T01:24:57.0Z,4,REGULAR,freethrow,1 of 1,[],1628378,,,1610612762,101,77,2022-03-24T01:24:57Z,4860000,,,0,,D. Mitchell Free Throw 1 of 1 (35 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,35.0,,,,,,,,,,,,,,,,,,
496,PT08M26.00S,2022-03-24T01:25:13.1Z,4,REGULAR,2pt,Jump Shot,[],1627759,90.62089356110381,67.8921568627451,1610612738,103,77,2022-03-24T01:25:27Z,4870000,89.0,36.0,1,right,J. Brown 9' turnaround fadeaway Jump Shot (23 PTS),[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,9.64,Made,23.0,,,,,,,,,,,,,,,,,,
497,PT08M15.00S,2022-03-24T01:25:29.0Z,4,REGULAR,foul,personal,[],1627759,,,1610612762,103,77,2022-03-24T01:25:38Z,4880000,,,0,,J. Brown personal FOUL (3 PF),"[1627759, 1628378]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,1363.0,3.0,0.0,Mitchell,1628378.0,,,
499,PT08M15.00S,2022-03-24T01:25:42.2Z,4,REGULAR,substitution,out,[],201144,,,1610612762,103,77,2022-03-24T01:25:50Z,4900000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT08M15.00S,2022-03-24T01:25:42.2Z,4,REGULAR,substitution,in,[],1626220,,,1610612762,103,77,2022-03-24T01:25:50Z,4910000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT08M09.00S,2022-03-24T01:26:03.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201143,,,1610612762,103,77,2022-03-24T01:26:14Z,4920000,,,0,,A. Horford shooting personal FOUL (1 PF) (Gobert 2 FT),"[201143, 203497]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Gobert,203497.0,,,
503,PT08M09.00S,2022-03-24T01:26:30.3Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,103,78,2022-03-24T01:26:30Z,4940000,,,0,,R. Gobert Free Throw 1 of 2 (13 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
504,PT08M09.00S,2022-03-24T01:26:47.2Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,103,79,2022-03-24T01:26:47Z,4950000,,,0,,R. Gobert Free Throw 2 of 2 (14 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
505,PT07M53.00S,2022-03-24T01:27:04.8Z,4,REGULAR,3pt,Jump Shot,[],1627759,69.20170827858082,20.588235294117645,1610612738,106,79,2022-03-24T01:27:48Z,4960000,-147.0,237.0,1,right,J. Brown 27' 3PT step back (26 PTS),[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,27.89,Made,26.0,,,,,,,,,,,,,,,,,,
506,PT07M37.00S,2022-03-24T01:27:20.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,6.652431011826544,53.67647058823529,1610612762,106,81,2022-03-24T01:27:29Z,4970000,-18.0,10.0,1,left,J. Clarkson driving reverse Layup (10 PTS),[203903],1610612762.0,UTA,driving reverse,,,Clarkson,J. Clarkson,,,,,2.09,Made,10.0,,,,,,,,,,,,,,,,,,
507,PT07M17.00S,2022-03-24T01:27:40.6Z,4,REGULAR,3pt,Jump Shot,[],1628464,91.85282522996057,96.1014093137255,1610612738,106,81,2022-03-24T01:27:53Z,4980000,231.0,24.0,1,right,MISS D. Theis 3PT,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,,
508,PT07M15.00S,2022-03-24T01:27:42.6Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612762,106,81,2022-03-24T01:27:53Z,4990000,,,0,,D. Mitchell REBOUND (Off:1 Def:5),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,507.0,6.0,5.0,1.0,,,,,,,,
509,PT06M57.00S,2022-03-24T01:28:01.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,13.61695137976347,44.11764705882353,1610612762,106,81,2022-03-24T01:28:21Z,5000000,29.0,75.0,1,left,MISS J. Clarkson 8' floating Shot,[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,8.1,Missed,,,,,,,,,,,,,,,,,,,
510,PT06M54.00S,2022-03-24T01:28:04.9Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,106,81,2022-03-24T01:28:21Z,5010000,,,0,,A. Horford REBOUND (Off:1 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,509.0,6.0,5.0,1.0,,,,,,,,
511,PT06M52.00S,2022-03-24T01:28:10.3Z,4,REGULAR,turnover,out-of-bounds,[],201143,,,1610612738,106,81,2022-03-24T01:28:29Z,5020000,,,0,,A. Horford bad pass out-of-bounds TURNOVER (1 TO),[201143],1610612738.0,BOS,bad pass,,,Horford,A. Horford,,,,,,,,,,,1.0,,,,,,,201246.0,,,,,,,
512,PT06M39.00S,2022-03-24T01:28:30.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,32.24375821287779,64.70588235294117,1610612762,106,81,2022-03-24T01:30:21Z,5030000,-74.0,251.0,1,left,MISS D. Mitchell 26' step back 3PT,[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,,
513,PT06M37.00S,2022-03-24T01:28:32.5Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612738,106,81,2022-03-24T01:28:39Z,5040000,,,0,,D. Theis REBOUND (Off:1 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,512.0,3.0,2.0,1.0,,,,,,,,
514,PT06M31.00S,2022-03-24T01:28:39.3Z,4,REGULAR,turnover,lost ball,[],1627759,,,1610612738,106,81,2022-03-24T01:28:47Z,5050000,,,0,,J. Brown lost ball TURNOVER (2 TO),"[1627759, 1628378]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,2.0,Mitchell,1628378.0,,,,,,,,,,,,
515,PT06M31.00S,2022-03-24T01:28:39.3Z,4,REGULAR,steal,,[],1628378,,,1610612762,106,81,2022-03-24T01:28:41Z,5060000,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT06M30.00S,2022-03-24T01:28:43.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628464,,,1610612762,106,81,2022-03-24T01:31:06Z,5070000,,,0,,D. Theis take personal FOUL (2 PF) (Mitchell 2 FT),"[1628464, 1628378]",1610612738.0,BOS,take,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Mitchell,1628378.0,,,
518,PT06M30.00S,2022-03-24T01:29:21.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628378,,,1610612762,106,82,2022-03-24T01:29:21Z,5090000,,,0,,D. Mitchell Free Throw 1 of 2 (36 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,36.0,,,,,,,,,,,,,,,,,,
519,PT06M30.00S,2022-03-24T01:29:24.0Z,4,REGULAR,substitution,out,[],200752,,,1610612762,106,82,2022-03-24T01:29:33Z,5100000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT06M30.00S,2022-03-24T01:29:24.0Z,4,REGULAR,substitution,in,[],1629672,,,1610612762,106,82,2022-03-24T01:29:33Z,5110000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT06M30.00S,2022-03-24T01:29:48.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628378,,,1610612762,106,83,2022-03-24T01:29:48Z,5120000,,,0,,D. Mitchell Free Throw 2 of 2 (37 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,37.0,,,,,,,,,,,,,,,,,,
522,PT06M16.00S,2022-03-24T01:30:04.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,87.51642575558476,59.82689950980392,1610612738,108,83,2022-03-24T01:32:38Z,5130000,49.0,65.0,1,right,D. Theis 8' fadeaway Jump Shot (9 PTS) (D. White 4 AST),"[1628464, 1628401]",1610612738.0,BOS,fadeaway,,,Theis,D. Theis,,,,,8.13,Made,9.0,D. White,1628401.0,4.0,,,,,,,,,,,,,,,
524,PT05M58.00S,2022-03-24T01:30:25.3Z,4,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,108,83,2022-03-24T01:30:30Z,5150000,,,0,,J. Clarkson bad pass out-of-bounds TURNOVER (4 TO),[203903],1610612762.0,UTA,bad pass,,,Clarkson,J. Clarkson,,,,,,,,,,,4.0,,,,,,,201246.0,,,,,,,
525,PT05M58.00S,2022-03-24T01:30:28.6Z,4,REGULAR,substitution,out,[],203497,,,1610612738,108,83,2022-03-24T01:30:33Z,5160000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT05M58.00S,2022-03-24T01:30:28.6Z,4,REGULAR,substitution,in,[],202355,,,1610612738,108,83,2022-03-24T01:30:33Z,5170000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT05M46.00S,2022-03-24T01:31:03.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628464,91.40932982917214,48.03921568627451,1610612738,110,83,2022-03-24T01:31:08Z,5180000,-10.0,28.0,1,right,D. Theis DUNK (11 PTS) (D. White 5 AST),"[1628464, 1628401]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,2.99,Made,11.0,D. White,1628401.0,5.0,,,,,,,,,,,,,,,
529,PT05M29.00S,2022-03-24T01:31:19.1Z,4,REGULAR,3pt,Jump Shot,[],1629672,10.068988173455978,2.696078431372549,1610612762,110,83,2022-03-24T01:31:27Z,5200000,237.0,42.0,1,left,MISS E. Paschall 24' 3PT,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,24.02,Missed,,,,,,,,,,,,,,,,,,,
530,PT05M27.00S,2022-03-24T01:31:21.1Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,110,83,2022-03-24T01:31:27Z,5210000,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,529.0,3.0,3.0,0.0,,,,,,,,
531,PT05M12.00S,2022-03-24T01:31:38.2Z,4,REGULAR,3pt,Jump Shot,[],1628464,66.3107752956636,58.82352941176471,1610612738,110,83,2022-03-24T01:31:58Z,5220000,44.0,264.0,1,right,MISS D. Theis 26' 3PT,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
532,PT05M09.00S,2022-03-24T01:31:41.2Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,110,83,2022-03-24T01:31:58Z,5230000,,,0,,J. Clarkson REBOUND (Off:2 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,531.0,4.0,2.0,2.0,,,,,,,,
533,PT04M51.00S,2022-03-24T01:31:58.1Z,4,REGULAR,turnover,bad pass,[],203903,,,1610612762,110,83,2022-03-24T01:32:02Z,5240000,,,0,,J. Clarkson bad pass TURNOVER (5 TO),"[203903, 1628464]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,5.0,Theis,1628464.0,,,,,,,,,,,,
534,PT04M51.00S,2022-03-24T01:31:58.1Z,4,REGULAR,steal,,[],1628464,,,1610612738,110,83,2022-03-24T01:33:24Z,5250000,,,0,,D. Theis STEAL (2 STL),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT04M47.00S,2022-03-24T01:32:01.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628401,91.67214191852825,49.754901960784316,1610612738,112,83,2022-03-24T01:32:07Z,5260000,-1.0,26.0,1,right,D. White running DUNK (10 PTS) (P. Pritchard 1 AST),"[1628401, 1630202]",1610612738.0,BOS,running,,,White,D. White,,,,,2.58,Made,10.0,P. Pritchard,1630202.0,1.0,,,,,,,,,,,,,,,
537,PT04M47.00S,2022-03-24T01:32:11.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,112,83,2022-03-24T01:32:11Z,5280000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT04M47.00S,2022-03-24T01:34:29.2Z,4,REGULAR,substitution,out,[],1627759,,,1610612762,112,83,2022-03-24T01:34:45Z,5290000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT04M47.00S,2022-03-24T01:34:29.2Z,4,REGULAR,substitution,out,[],1628401,,,1610612762,112,83,2022-03-24T01:34:45Z,5300000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT04M47.00S,2022-03-24T01:34:29.2Z,4,REGULAR,substitution,out,[],201143,,,1610612762,112,83,2022-03-24T01:34:45Z,5310000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT04M47.00S,2022-03-24T01:34:29.2Z,4,REGULAR,substitution,out,[],203903,,,1610612762,112,83,2022-03-24T01:34:45Z,5320000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT04M47.00S,2022-03-24T01:34:29.2Z,4,REGULAR,substitution,out,[],1626220,,,1610612762,112,83,2022-03-24T01:34:45Z,5330000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT04M47.00S,2022-03-24T01:34:29.2Z,4,REGULAR,substitution,out,[],1628378,,,1610612762,112,83,2022-03-24T01:34:45Z,5340000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT04M47.00S,2022-03-24T01:34:29.2Z,4,REGULAR,substitution,in,[],1629684,,,1610612762,112,83,2022-03-24T01:34:45Z,5350000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
