actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
358,PT11M43.00S,2022-03-27T23:23:26.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629020,92.9862023653088,51.470588235294116,1610612750,72,51,2022-03-27T23:23:34Z,3560000,7.0,13.0,1,right,J. Vanderbilt running reverse Layup (9 PTS) (A. Edwards 5 AST),"[1629020, 1630162]",1610612750.0,MIN,running reverse,,,Vanderbilt,J. Vanderbilt,,,,,1.53,Made,,,,,9.0,A. Edwards,1630162.0,5.0,,,,,,,,,,,
360,PT11M26.00S,2022-03-27T23:23:47.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,7.5722733245729295,49.50980392156863,1610612738,74,51,2022-03-27T23:24:03Z,3580000,2.0,19.0,1,left,R. Williams III Layup (9 PTS) (J. Brown 2 AST),"[1629057, 1627759]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,1.89,Made,,,,,9.0,J. Brown,1627759.0,2.0,,,,,,,,,,,
362,PT11M16.00S,2022-03-27T23:23:55.2Z,3,REGULAR,3pt,Jump Shot,[],1626156,68.80749014454665,24.264705882352942,1610612750,74,51,2022-03-27T23:24:25Z,3600000,-129.0,241.0,1,right,MISS D. Russell 27' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,27.29,Missed,,,,,,,,,,,,,,,,,,,
363,PT11M14.00S,2022-03-27T23:23:57.2Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,74,51,2022-03-27T23:24:07Z,3610000,,,0,,J. Brown REBOUND (Off:1 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,362.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
364,PT10M56.00S,2022-03-27T23:24:12.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.492115637319317,47.549019607843135,1610612738,76,51,2022-03-27T23:24:18Z,3620000,12.0,27.0,1,left,J. Tatum driving finger roll Layup (17 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,2.99,Made,,,,,17.0,,,,,,,,,,,,,,
365,PT10M37.00S,2022-03-27T23:24:35.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,76,51,2022-03-27T23:24:35Z,3630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT10M30.00S,2022-03-27T23:24:54.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,85.62746386333771,52.450980392156865,1610612750,76,51,2022-03-27T23:25:05Z,3640000,12.0,83.0,1,right,MISS A. Edwards 8' driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,8.35,Missed,,,,,,,,,,,,,,,,,,,
367,PT10M26.00S,2022-03-27T23:24:58.6Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,76,51,2022-03-27T23:25:05Z,3650000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,366.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
368,PT10M22.00S,2022-03-27T23:25:02.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628369,5.601182654402102,50.49019607843137,1610612738,78,51,2022-03-27T23:25:14Z,3660000,-2.0,0.0,1,left,J. Tatum running Layup (19 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,0.25,Made,,,,,19.0,,,,,,,,,,,,,,
369,PT10M22.00S,2022-03-27T23:25:06.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,78,51,2022-03-27T23:25:06Z,3670000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT10M11.00S,2022-03-27T23:28:11.2Z,3,REGULAR,3pt,Jump Shot,[],1630162,70.12155059132719,79.90196078431373,1610612750,78,54,2022-03-27T23:28:19Z,3680000,150.0,228.0,1,right,A. Edwards 27' 3PT  (6 PTS) (K. Towns 4 AST),"[1630162, 1626157]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,27.3,Made,,,,,6.0,K. Towns,1626157.0,4.0,,,,,,,,,,,
372,PT09M56.00S,2022-03-27T23:28:28.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,78,54,2022-03-27T23:28:28Z,3700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT09M49.00S,2022-03-27T23:28:44.4Z,3,REGULAR,turnover,traveling,[],1628369,,,1610612738,78,54,2022-03-27T23:28:52Z,3710000,,,0,,J. Tatum traveling TURNOVER (3 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,3.0,,,,,,,
374,PT09M33.00S,2022-03-27T23:29:09.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201976,91.5407358738502,94.11764705882352,1610612750,78,57,2022-03-27T23:29:16Z,3720000,221.0,27.0,1,right,P. Beverley 3PT  (7 PTS) (D. Russell 4 AST),"[201976, 1626156]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,22.22,Made,,,,,7.0,D. Russell,1626156.0,4.0,,,,,,,,,,,
376,PT09M20.00S,2022-03-27T23:29:22.2Z,3,REGULAR,3pt,Jump Shot,[],1628369,20.581471747700395,90.68627450980392,1610612738,78,57,2022-03-27T23:29:27Z,3740000,-203.0,141.0,1,left,MISS J. Tatum 24' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,24.75,Missed,,,,,,,,,,,,,,,,,,,
377,PT09M18.00S,2022-03-27T23:29:24.2Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,78,57,2022-03-27T23:29:27Z,3750000,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,376.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
378,PT09M08.00S,2022-03-27T23:29:34.2Z,3,REGULAR,3pt,Jump Shot,[],1630162,68.67608409986859,73.0392156862745,1610612750,78,60,2022-03-27T23:30:03Z,3760000,115.0,242.0,1,right,A. Edwards 26' 3PT pullup (9 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,26.79,Made,,,,,9.0,,,,,,,,,,,,,,
379,PT08M53.00S,2022-03-27T23:29:51.5Z,3,REGULAR,foul,personal,[],1629020,,,1610612738,78,60,2022-03-27T23:29:59Z,3770000,,,0,,J. Vanderbilt personal FOUL (2 PF),"[1629020, 203935]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,202049.0,,2.0,0.0,Smart,203935.0,,,
381,PT08M43.00S,2022-03-27T23:30:17.5Z,3,REGULAR,3pt,Jump Shot,[],1627759,20.97568988173456,89.2156862745098,1610612738,78,60,2022-03-27T23:30:51Z,3790000,-196.0,145.0,1,left,MISS J. Brown 24' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,24.37,Missed,,,,,,,,,,,,,,,,,,,
382,PT08M40.00S,2022-03-27T23:30:20.5Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,78,60,2022-03-27T23:30:22Z,3800000,,,0,,A. Edwards REBOUND (Off:0 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,381.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
383,PT08M36.00S,2022-03-27T23:30:23.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,66.44218134034165,59.068627450980394,1610612750,78,60,2022-03-27T23:30:32Z,3810000,45.0,263.0,1,right,MISS A. Edwards 26' running pullup 3PT,[1630162],1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,26.68,Missed,,,,,,,,,,,,,,,,,,,
384,PT08M33.00S,2022-03-27T23:30:26.7Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,78,60,2022-03-27T23:30:32Z,3820000,,,0,,J. Brown REBOUND (Off:1 Def:8),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,383.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
385,PT08M22.00S,2022-03-27T23:30:37.9Z,3,REGULAR,3pt,Jump Shot,[],203935,2.7102496714848883,95.34313725490196,1610612738,78,60,2022-03-27T23:30:44Z,3830000,-227.0,-27.0,1,left,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,22.83,Missed,,,,,,,,,,,,,,,,,,,
386,PT08M19.00S,2022-03-27T23:30:40.9Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,78,60,2022-03-27T23:30:44Z,3840000,,,0,,R. Williams III REBOUND (Off:5 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,385.0,8.0,3.0,5.0,,,,,,,,,,,,,,,
387,PT08M18.00S,2022-03-27T23:30:42.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,5.206964520367937,50.49019607843137,1610612738,80,60,2022-03-27T23:30:46Z,3850000,-2.0,-4.0,1,left,R. Williams III putback Layup (11 PTS),[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,0.44,Made,,,,,11.0,,,,,,,,,,,,,,
388,PT08M11.00S,2022-03-27T23:30:53.0Z,3,REGULAR,foul,personal,[],1629684,,,1610612750,80,60,2022-03-27T23:31:01Z,3860000,,,0,,G. Williams personal FOUL (3 PF),"[1629684, 1626157]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,1627964.0,,3.0,0.0,Towns,1626157.0,,,
390,PT08M09.00S,2022-03-27T23:31:20.3Z,3,REGULAR,foul,personal,[],1629684,,,1610612750,80,60,2022-03-27T23:31:55Z,3880000,,,0,,G. Williams away-from-play personal FOUL (4 PF),"[1629684, 1626157]",1610612738.0,BOS,away-from-play,,,Williams,G. Williams,,,,,,,,,,,,,,,,,204058.0,,4.0,0.0,Towns,1626157.0,,,
392,PT08M09.00S,2022-03-27T23:31:33.0Z,3,REGULAR,substitution,out,[],1629684,,,1610612750,80,60,2022-03-27T23:31:43Z,3900000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT08M09.00S,2022-03-27T23:31:33.0Z,3,REGULAR,substitution,in,[],1628401,,,1610612750,80,60,2022-03-27T23:31:43Z,3910000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M56.00S,2022-03-27T23:32:00.1Z,3,REGULAR,3pt,Jump Shot,[],1630162,73.9323258869908,85.7843137254902,1610612750,80,63,2022-03-27T23:32:44Z,3920000,179.0,193.0,1,right,A. Edwards 26' 3PT pullup (12 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,26.28,Made,,,,,12.0,,,,,,,,,,,,,,
395,PT07M35.00S,2022-03-27T23:32:22.7Z,3,REGULAR,foul,personal,[],1630162,,,1610612738,80,63,2022-03-27T23:32:38Z,3930000,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 1627759]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,202049.0,,1.0,0.0,Brown,1627759.0,,,
397,PT07M28.00S,2022-03-27T23:32:44.7Z,3,REGULAR,3pt,Jump Shot,[],1628369,23.078186596583443,85.04901960784314,1610612738,83,63,2022-03-27T23:32:50Z,3950000,-175.0,164.0,1,left,J. Tatum 24' 3PT  (22 PTS) (D. White 3 AST),"[1628369, 1628401]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,24.03,Made,,,,,22.0,D. White,1628401.0,3.0,,,,,,,,,,,
399,PT07M08.00S,2022-03-27T23:33:04.2Z,3,REGULAR,turnover,lost ball,[],1630162,,,1610612750,83,63,2022-03-27T23:34:03Z,3970000,,,0,,A. Edwards lost ball TURNOVER (3 TO),"[1630162, 1629057]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,3.0,,,,,Williams III,1629057.0,
400,PT07M08.00S,2022-03-27T23:33:04.2Z,3,REGULAR,steal,,[],1629057,,,1610612738,83,63,2022-03-27T23:33:05Z,3980000,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M04.00S,2022-03-27T23:33:08.4Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627759,6.389618922470433,48.77450980392157,1610612738,85,63,2022-03-27T23:38:05Z,3990000,6.0,8.0,1,left,J. Brown running DUNK (19 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,0.97,Made,,,,,19.0,,,,,,,,,,,,,,
403,PT06M39.00S,2022-03-27T23:33:36.8Z,3,REGULAR,foul,offensive,[],1630162,,,1610612750,85,63,2022-03-27T23:33:48Z,4010000,,,0,,A. Edwards charge offensive FOUL (2 PF),"[1630162, 1628401]",1610612750.0,MIN,charge,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,202049.0,,2.0,0.0,White,1628401.0,,,
405,PT06M39.00S,2022-03-27T23:33:36.8Z,3,REGULAR,turnover,offensive foul,[],1630162,,,1610612750,85,63,2022-03-27T23:33:36Z,4030000,,,0,,A. Edwards offensive foul TURNOVER (4 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,202049.0,4.0,,,,,,,
406,PT06M26.00S,2022-03-27T23:34:08.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628369,9.280551905387648,49.754901960784316,1610612738,85,63,2022-03-27T23:34:34Z,4040000,1.0,35.0,1,left,MISS J. Tatum driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,3.47,Missed,,,,,,,,,,,,,,,,,,,
407,PT06M24.00S,2022-03-27T23:34:10.6Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,85,63,2022-03-27T23:34:34Z,4050000,,,0,,R. Williams III REBOUND (Off:6 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,406.0,9.0,3.0,6.0,,,,,,,,,,,,,,,
408,PT06M23.00S,2022-03-27T23:34:12.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629057,5.590000152587891,50.0,1610612738,87,63,2022-03-27T23:34:12Z,4060000,0.0,0.0,1,left,R. Williams III putback Layup (13 PTS),[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,0.0,Made,,,,,13.0,,,,,,,,,,,,,,
409,PT06M23.00S,2022-03-27T23:34:21.2Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612750,87,63,2022-03-27T23:34:21Z,4070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M11.00S,2022-03-27T23:34:32.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,92.19776609724047,50.0,1610612750,87,65,2022-03-27T23:34:37Z,4080000,0.0,21.0,1,right,J. Vanderbilt DUNK (11 PTS) (K. Towns 5 AST),"[1629020, 1626157]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,2.08,Made,,,,,11.0,K. Towns,1626157.0,5.0,,,,,,,,,,,
412,PT06M02.00S,2022-03-27T23:34:41.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,12.302890932982917,57.84313725490197,1610612738,89,65,2022-03-27T23:34:46Z,4100000,-39.0,63.0,1,left,J. Brown 7' turnaround Jump Shot (21 PTS),[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,7.43,Made,,,,,21.0,,,,,,,,,,,,,,
413,PT05M54.00S,2022-03-27T23:34:52.2Z,3,REGULAR,foul,personal,[],1628401,,,1610612750,89,65,2022-03-27T23:35:02Z,4110000,,,0,,D. White personal FOUL (2 PF),"[1628401, 201976]",1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,1627964.0,,2.0,0.0,Beverley,201976.0,,,
415,PT05M54.00S,2022-03-27T23:35:00.7Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,89,65,2022-03-27T23:35:09Z,4130000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M54.00S,2022-03-27T23:35:00.7Z,3,REGULAR,substitution,out,[],1629020,,,1610612750,89,65,2022-03-27T23:35:09Z,4140000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M54.00S,2022-03-27T23:35:00.7Z,3,REGULAR,substitution,in,[],1629162,,,1610612750,89,65,2022-03-27T23:35:09Z,4150000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M54.00S,2022-03-27T23:35:00.7Z,3,REGULAR,substitution,in,[],1627752,,,1610612750,89,65,2022-03-27T23:35:09Z,4160000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M39.00S,2022-03-27T23:35:31.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629162,82.9993429697766,55.63725490196079,1610612750,89,67,2022-03-27T23:35:45Z,4170000,28.0,107.0,1,right,J. McLaughlin 11' driving floating Jump Shot (4 PTS) (P. Beverley 1 AST),"[1629162, 201976]",1610612750.0,MIN,driving floating,,,McLaughlin,J. McLaughlin,,,,,11.09,Made,,,,,4.0,P. Beverley,201976.0,1.0,,,,,,,,,,,
421,PT05M17.00S,2022-03-27T23:35:53.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,6.258212877792378,49.01960784313725,1610612738,91,67,2022-03-27T23:35:57Z,4190000,5.0,6.0,1,left,J. Brown driving finger roll Layup (23 PTS),[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,0.8,Made,,,,,23.0,,,,,,,,,,,,,,
422,PT05M01.00S,2022-03-27T23:36:09.2Z,3,REGULAR,3pt,Jump Shot,[],201976,67.49342969776609,34.55882352941176,1610612750,91,67,2022-03-27T23:36:14Z,4200000,-77.0,253.0,1,right,MISS P. Beverley 26' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
423,PT04M59.00S,2022-03-27T23:36:11.2Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,91,67,2022-03-27T23:36:14Z,4210000,,,0,,R. Williams III REBOUND (Off:6 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,422.0,10.0,4.0,6.0,,,,,,,,,,,,,,,
424,PT04M46.00S,2022-03-27T23:36:26.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,9.674770039421814,45.588235294117645,1610612738,91,67,2022-03-27T23:36:32Z,4220000,22.0,38.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 1627752]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,4.43,Missed,,,,,,,,,Prince,1627752.0,,,,,,,,,
425,PT04M46.00S,2022-03-27T23:36:26.0Z,3,REGULAR,block,,[],1627752,,,1610612738,91,67,2022-03-27T23:37:19Z,4230000,,,0,,T. Prince BLOCK (1 BLK),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M43.00S,2022-03-27T23:36:29.0Z,3,REGULAR,rebound,defensive,[],201976,,,1610612750,91,67,2022-03-27T23:36:32Z,4240000,,,0,,P. Beverley REBOUND (Off:0 Def:4),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,424.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
427,PT04M35.00S,2022-03-27T23:36:45.6Z,3,REGULAR,substitution,out,[],201976,,,1610612750,91,67,2022-03-27T23:36:50Z,4250000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M35.00S,2022-03-27T23:36:45.6Z,3,REGULAR,substitution,in,[],1629669,,,1610612750,91,67,2022-03-27T23:36:50Z,4260000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M31.00S,2022-03-27T23:37:14.5Z,3,REGULAR,jumpball,recovered,[],1627752,,,1610612750,91,67,2022-03-27T23:37:14Z,4270000,,,0,,Jump Ball K. Towns vs. M. Smart: Tip to T. Prince,"[1627752, 1626157, 203935]",1610612750.0,MIN,heldball,T. Prince,1627752.0,Prince,T. Prince,Towns,1626157.0,Smart,203935.0,,,,,,,,,,,,,,,,,,,,,
432,PT04M26.00S,2022-03-27T23:37:19.7Z,3,REGULAR,2pt,Jump Shot,[],1627752,81.02825229960578,21.07843137254902,1610612750,91,69,2022-03-27T23:39:03Z,4300000,-145.0,126.0,1,right,T. Prince 19' pullup Jump Shot (5 PTS),[1627752],1610612750.0,MIN,pullup,,,Prince,T. Prince,,,,,19.17,Made,,,,,5.0,,,,,,,,,,,,,,
433,PT04M04.00S,2022-03-27T23:37:42.6Z,3,REGULAR,3pt,Jump Shot,[],1628369,23.521681997371886,93.359375,1610612738,91,69,2022-03-27T23:39:39Z,4310000,-217.0,169.0,1,left,MISS J. Tatum 27' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,27.46,Missed,,,,,,,,,,,,,,,,,,,
434,PT04M02.00S,2022-03-27T23:37:44.6Z,3,REGULAR,rebound,defensive,[],1629669,,,1610612750,91,69,2022-03-27T23:37:51Z,4320000,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,433.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
435,PT03M53.00S,2022-03-27T23:37:52.5Z,3,REGULAR,3pt,Jump Shot,[],1630162,75.77201051248358,85.29411764705883,1610612750,91,72,2022-03-27T23:37:57Z,4330000,176.0,175.0,1,right,A. Edwards 24' 3PT  (15 PTS) (J. Nowell 1 AST),"[1630162, 1629669]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,24.87,Made,,,,,15.0,J. Nowell,1629669.0,1.0,,,,,,,,,,,
437,PT03M27.00S,2022-03-27T23:38:18.0Z,3,REGULAR,3pt,Jump Shot,[],1628401,31.03646517739816,73.06219362745098,1610612738,94,72,2022-03-27T23:38:26Z,4350000,-115.0,239.0,1,left,D. White 26' 3PT  (13 PTS) (M. Smart 7 AST),"[1628401, 203935]",1610612738.0,BOS,,,,White,D. White,,,,,26.55,Made,,,,,13.0,M. Smart,203935.0,7.0,,,,,,,,,,,
439,PT03M04.00S,2022-03-27T23:38:42.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,83.26215505913272,49.01960784313725,1610612750,94,74,2022-03-27T23:38:48Z,4370000,-5.0,105.0,1,right,K. Towns 10' turnaround Hook (15 PTS) (J. McLaughlin 2 AST),"[1626157, 1629162]",1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,10.49,Made,,,,,15.0,J. McLaughlin,1629162.0,2.0,,,,,,,,,,,
441,PT02M46.00S,2022-03-27T23:39:01.2Z,3,REGULAR,foul,personal,[],1629162,,,1610612738,94,74,2022-03-27T23:39:09Z,4390000,,,0,,J. McLaughlin personal FOUL (1 PF),"[1629162, 1628401]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,202049.0,,1.0,0.0,White,1628401.0,,,
443,PT02M46.00S,2022-03-27T23:39:11.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,94,74,2022-03-27T23:39:11Z,4410000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M46.00S,2022-03-27T23:41:52.1Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,94,74,2022-03-27T23:42:07Z,4420000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M46.00S,2022-03-27T23:41:52.1Z,3,REGULAR,substitution,out,[],1629057,,,1610612738,94,74,2022-03-27T23:42:07Z,4430000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M46.00S,2022-03-27T23:41:52.1Z,3,REGULAR,substitution,in,[],1628464,,,1610612738,94,74,2022-03-27T23:42:07Z,4440000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M46.00S,2022-03-27T23:41:52.1Z,3,REGULAR,substitution,in,[],1630174,,,1610612738,94,74,2022-03-27T23:42:07Z,4450000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M34.00S,2022-03-27T23:42:25.3Z,3,REGULAR,3pt,Jump Shot,[],1628369,22.026938239159,8.088235294117647,1610612738,97,74,2022-03-27T23:42:54Z,4460000,210.0,155.0,1,left,J. Tatum 26' 3PT step back (25 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,26.04,Made,,,,,25.0,,,,,,,,,,,,,,
449,PT02M18.00S,2022-03-27T23:42:48.1Z,3,REGULAR,foul,personal,[],203935,,,1610612750,97,74,2022-03-27T23:43:05Z,4470000,,,0,,M. Smart personal FOUL (3 PF),"[203935, 1626157]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,1627964.0,,3.0,0.0,Towns,1626157.0,,,
451,PT02M18.00S,2022-03-27T23:43:01.4Z,3,REGULAR,substitution,out,[],1630162,,,1610612750,97,74,2022-03-27T23:43:06Z,4490000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M18.00S,2022-03-27T23:43:01.4Z,3,REGULAR,substitution,in,[],1626156,,,1610612750,97,74,2022-03-27T23:43:06Z,4500000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
