actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
346,PT07M45.00S,2022-03-13T21:01:14.3Z,3,REGULAR,3pt,Jump Shot,[],1627759,21.944809461235216,10.56219362745098,1610612738,56,47,2022-03-13T21:01:25Z,3440000,197.0,154.0,1,left,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,,
347,PT07M43.00S,2022-03-13T21:01:16.3Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,56,47,2022-03-13T21:01:25Z,3450000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,346.0,2.0,2.0,0.0,,,,,,,
348,PT07M22.00S,2022-03-13T21:01:37.4Z,3,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612742,56,47,2022-03-13T21:01:45Z,3460000,,,0,,R. Williams III shooting personal FOUL (3 PF) (Doncic 2 FT),"[1629057, 1629029]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,101284.0,,,,,,,,,,3.0,0.0,Doncic,1629029.0,
350,PT07M22.00S,2022-03-13T21:02:12.6Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,56,48,2022-03-13T21:12:17Z,3480000,,,0,,L. Doncic Free Throw 1 of 2 (12 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
351,PT07M22.00S,2022-03-13T21:02:12.6Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,56,49,2022-03-13T21:12:17Z,3490000,,,0,,L. Doncic Free Throw 2 of 2 (13 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
352,PT07M07.00S,2022-03-13T21:02:50.3Z,3,REGULAR,3pt,Jump Shot,[],1627759,32.276609724047304,20.34313725490196,1610612738,59,49,2022-03-13T21:02:56Z,3500000,148.0,251.0,1,left,J. Brown 29' 3PT  (12 PTS) (J. Tatum 3 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,29.15,Made,12.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,,,,,
354,PT06M55.00S,2022-03-13T21:03:02.0Z,3,REGULAR,3pt,Jump Shot,[],1629029,65.1281208935611,28.431372549019606,1610612742,59,52,2022-03-13T21:07:42Z,3520000,-108.0,275.0,1,right,L. Doncic 29' 3PT pullup (16 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,29.57,Made,16.0,,,,,,,,,,,,,,,,,,
355,PT06M37.00S,2022-03-13T21:03:27.2Z,3,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,59,52,2022-03-13T21:03:42Z,3530000,,,0,,M. Smart bad pass out-of-bounds TURNOVER (3 TO),[203935],1610612738.0,BOS,bad pass,,,Smart,M. Smart,,,,,,,,,,,,3.0,,,,,,,,,,,,,
356,PT06M37.00S,2022-03-13T21:03:34.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,59,52,2022-03-13T21:03:34Z,3540000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT06M19.00S,2022-03-13T21:07:07.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627827,94.1688567674113,3.9215686274509802,1610612742,59,55,2022-03-13T21:07:14Z,3550000,-230.0,2.0,1,right,D. Finney-Smith 3PT  (7 PTS) (D. Powell 2 AST),"[1627827, 203939]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,23.04,Made,7.0,D. Powell,203939.0,2.0,,,,,,,,,,,,,,,
359,PT05M53.00S,2022-03-13T21:07:32.8Z,3,REGULAR,3pt,Jump Shot,[],203935,27.808804204993432,77.94117647058823,1610612738,62,55,2022-03-13T21:07:37Z,3570000,-140.0,209.0,1,left,M. Smart 25' 3PT  (9 PTS) (J. Brown 3 AST),"[203935, 1627759]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.13,Made,9.0,J. Brown,1627759.0,3.0,,,,,,,,,,,,,,,
361,PT05M28.00S,2022-03-13T21:07:59.4Z,3,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612742,62,55,2022-03-13T21:08:54Z,3590000,,,0,,R. Williams III shooting personal FOUL (4 PF) (Dinwiddie 2 FT),"[1629057, 203915]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,101284.0,,,,,,,,,,4.0,0.0,Dinwiddie,203915.0,
372,PT05M28.00S,2022-03-13T21:08:08.8Z,3,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,62,56,2022-03-13T21:12:27Z,3605000,,,0,,S. Dinwiddie Free Throw 1 of 2 (8 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
373,PT05M28.00S,2022-03-13T21:08:08.8Z,3,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,62,57,2022-03-13T21:12:27Z,3607500,,,0,,S. Dinwiddie Free Throw 2 of 2 (9 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
363,PT05M28.00S,2022-03-13T21:08:18.2Z,3,REGULAR,foul,technical,['1freethrow'],1629057,,,1610612738,62,57,2022-03-13T21:10:05Z,3610000,,,0,,R. Williams III technical FOUL (1 Tech),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,1626300.0,,,,,,,,,,4.0,1.0,,,
364,PT05M28.00S,2022-03-13T21:08:33.2Z,3,REGULAR,freethrow,1 of 1,[],1629029,,,1610612738,62,58,2022-03-13T21:10:05Z,3620000,,,0,,L. Doncic technical Free Throw 1 of 1 (17 PTS),[1629029],1610612742.0,DAL,technical,,,Doncic,L. Doncic,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
365,PT05M28.00S,2022-03-13T21:09:13.5Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,62,58,2022-03-13T21:10:05Z,3630000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT05M28.00S,2022-03-13T21:09:13.5Z,3,REGULAR,substitution,out,[],201143,,,1610612738,62,58,2022-03-13T21:10:05Z,3640000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT05M28.00S,2022-03-13T21:09:13.5Z,3,REGULAR,substitution,in,[],1628401,,,1610612738,62,58,2022-03-13T21:10:05Z,3650000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT05M28.00S,2022-03-13T21:09:13.5Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,62,58,2022-03-13T21:10:05Z,3660000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT05M28.00S,2022-03-13T21:09:13.5Z,3,REGULAR,substitution,out,[],203939,,,1610612738,62,58,2022-03-13T21:11:23Z,3665000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT05M28.00S,2022-03-13T21:09:13.5Z,3,REGULAR,substitution,in,[],1628467,,,1610612738,62,58,2022-03-13T21:11:23Z,3667500,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT05M15.00S,2022-03-13T21:09:37.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,9.411957950065702,45.09803921568628,1610612738,62,58,2022-03-13T21:10:23Z,3670000,25.0,36.0,1,left,MISS M. Smart driving Layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,4.35,Missed,,,,,,,,,,,,,,,,,,,
370,PT05M12.00S,2022-03-13T21:09:40.5Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,62,58,2022-03-13T21:17:52Z,3680000,,,0,,M. Kleber REBOUND (Off:1 Def:4),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,369.0,5.0,4.0,1.0,,,,,,,
371,PT05M04.00S,2022-03-13T21:09:47.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627827,90.75229960578186,49.01960784313725,1610612742,62,60,2022-03-13T21:14:13Z,3690000,-5.0,34.0,1,right,D. Finney-Smith driving DUNK (9 PTS) (S. Dinwiddie 1 AST),"[1627827, 203915]",1610612742.0,DAL,driving,,,Finney-Smith,D. Finney-Smith,,,,,3.47,Made,9.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,,,,,,
374,PT04M43.00S,2022-03-13T21:10:11.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,7.703679369250986,59.55882352941176,1610612738,62,60,2022-03-13T21:11:09Z,3700000,-48.0,20.0,1,left,MISS M. Smart driving Layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,5.18,Missed,,,,,,,,,,,,,,,,,,,
375,PT04M41.00S,2022-03-13T21:10:13.6Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,62,60,2022-03-13T21:11:09Z,3710000,,,0,,M. Kleber REBOUND (Off:1 Def:5),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,374.0,6.0,5.0,1.0,,,,,,,
376,PT04M34.00S,2022-03-13T21:10:20.0Z,3,REGULAR,3pt,Jump Shot,[],1627827,89.43823915900131,95.09803921568627,1610612742,62,63,2022-03-13T21:15:05Z,3720000,225.0,47.0,1,right,D. Finney-Smith 3PT running (12 PTS) (S. Dinwiddie 2 AST),"[1627827, 203915]",1610612742.0,DAL,running,,,Finney-Smith,D. Finney-Smith,,,,,23.03,Made,12.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,,,,,
377,PT04M34.00S,2022-03-13T21:10:44.8Z,3,REGULAR,foul,technical,['1freethrow'],203152,,,1610612738,62,63,2022-03-13T21:14:43Z,3730000,,,0,,TEAM foul technical,[203152],1610612738.0,BOS,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,,
378,PT04M34.00S,2022-03-13T21:11:14.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,62,63,2022-03-13T21:37:23Z,3740000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT04M34.00S,2022-03-13T21:12:59.7Z,3,REGULAR,substitution,out,[],1629057,,,1610612738,62,63,2022-03-13T21:13:43Z,3750000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT04M34.00S,2022-03-13T21:12:59.7Z,3,REGULAR,substitution,in,[],201143,,,1610612738,62,63,2022-03-13T21:13:43Z,3760000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT04M34.00S,2022-03-13T21:13:54.5Z,3,REGULAR,freethrow,1 of 1,[],1629029,,,1610612738,62,64,2022-03-13T21:13:54Z,3770000,,,0,,L. Doncic technical Free Throw 1 of 1 (18 PTS),[1629029],1610612742.0,DAL,technical,,,Doncic,L. Doncic,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
387,PT04M22.00S,2022-03-13T21:14:16.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,19.92444152431012,50.245098039215684,1610612738,64,64,2022-03-13T21:14:22Z,3780000,-1.0,135.0,1,left,D. White 13' pullup Jump Shot (5 PTS) (A. Horford 2 AST),"[1628401, 201143]",1610612738.0,BOS,pullup,,,White,D. White,,,,,13.48,Made,5.0,A. Horford,201143.0,2.0,,,,,,,,,,,,,,,
389,PT03M58.00S,2022-03-13T21:14:40.9Z,3,REGULAR,3pt,Jump Shot,[],1628973,91.67214191852825,95.58823529411765,1610612742,64,67,2022-03-13T21:14:46Z,3800000,228.0,26.0,1,right,J. Brunson 3PT  (12 PTS) (S. Dinwiddie 3 AST),"[1628973, 203915]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,22.94,Made,12.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,,,,,
391,PT03M40.00S,2022-03-13T21:14:58.8Z,3,REGULAR,2pt,Jump Shot,[],1628401,18.347568988173457,28.431372549019606,1610612738,64,67,2022-03-13T21:15:05Z,3820000,108.0,120.0,1,left,MISS D. White 16' pullup Shot,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,16.13,Missed,,,,,,,,,,,,,,,,,,,
392,PT03M37.00S,2022-03-13T21:15:01.8Z,3,REGULAR,rebound,defensive,[],203915,,,1610612742,64,67,2022-03-13T21:15:05Z,3830000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:4),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,391.0,4.0,4.0,0.0,,,,,,,
393,PT03M20.00S,2022-03-13T21:15:21.2Z,3,REGULAR,3pt,Jump Shot,[],1629029,82.26018396846256,96.1014093137255,1610612742,64,67,2022-03-13T21:15:43Z,3840000,231.0,114.0,1,right,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,,
394,PT03M18.00S,2022-03-13T21:15:23.2Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,64,67,2022-03-13T21:15:43Z,3850000,,,0,,A. Horford REBOUND (Off:1 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,393.0,6.0,5.0,1.0,,,,,,,
395,PT03M18.00S,2022-03-13T21:15:25.3Z,3,REGULAR,foul,personal,[],1628467,,,1610612738,64,67,2022-03-13T21:15:31Z,3860000,,,0,,M. Kleber personal FOUL (2 PF),"[1628467, 201143]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,101284.0,,,,,,,,,,2.0,0.0,Horford,201143.0,
397,PT03M18.00S,2022-03-13T21:15:33.3Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,64,67,2022-03-13T21:15:50Z,3880000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT03M18.00S,2022-03-13T21:15:33.3Z,3,REGULAR,substitution,out,[],1628973,,,1610612738,64,67,2022-03-13T21:15:50Z,3890000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT03M18.00S,2022-03-13T21:15:33.3Z,3,REGULAR,substitution,out,[],203915,,,1610612738,64,67,2022-03-13T21:15:50Z,3900000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT03M18.00S,2022-03-13T21:15:33.3Z,3,REGULAR,substitution,in,[],1628369,,,1610612738,64,67,2022-03-13T21:15:50Z,3910000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT03M18.00S,2022-03-13T21:15:33.3Z,3,REGULAR,substitution,in,[],203504,,,1610612738,64,67,2022-03-13T21:15:50Z,3920000,,,0,,SUB in: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT03M18.00S,2022-03-13T21:15:33.3Z,3,REGULAR,substitution,in,[],1630182,,,1610612738,64,67,2022-03-13T21:15:50Z,3930000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT03M08.00S,2022-03-13T21:16:07.4Z,3,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612738,64,67,2022-03-13T21:16:15Z,3940000,,,0,,M. Kleber shooting personal FOUL (3 PF) (Smart 2 FT),"[1628467, 203935]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,101284.0,,,,,,,,,,3.0,0.0,Smart,203935.0,
405,PT03M08.00S,2022-03-13T21:16:28.7Z,3,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,65,67,2022-03-13T21:16:28Z,3960000,,,0,,M. Smart Free Throw 1 of 2 (10 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
406,PT03M08.00S,2022-03-13T21:16:41.2Z,3,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,66,67,2022-03-13T21:16:41Z,3970000,,,0,,M. Smart Free Throw 2 of 2 (11 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
407,PT02M50.00S,2022-03-13T21:17:20.6Z,3,REGULAR,jumpball,recovered,[],1628401,,,1610612742,66,67,2022-03-13T21:17:20Z,3980000,,,0,,Jump Ball A. Horford vs. L. Doncic: Tip to D. White,"[1628401, 201143, 1629029]",1610612738.0,BOS,heldball,D. White,1628401.0,White,D. White,Horford,201143.0,Doncic,1629029.0,,,,,,,,,,,,,,,,,,,,,
410,PT02M50.00S,2022-03-13T21:17:20.6Z,3,REGULAR,turnover,lost ball,[],1629029,,,1610612742,66,67,2022-03-13T21:17:20Z,4010000,,,0,,L. Doncic lost ball TURNOVER (4 TO),"[1629029, 201143]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,4.0,,,,,,,Horford,201143.0,,,,,
411,PT02M50.00S,2022-03-13T21:17:20.6Z,3,REGULAR,steal,,[],201143,,,1610612738,66,67,2022-03-13T21:17:20Z,4020000,,,0,,A. Horford STEAL (5 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT02M46.00S,2022-03-13T21:17:24.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,25.18068331143233,83.33333333333334,1610612738,66,67,2022-03-13T21:19:09Z,4030000,-167.0,184.0,1,left,MISS G. Williams 24' running pullup 3PT,[1629684],1610612738.0,BOS,running pullup,,,Williams,G. Williams,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
413,PT02M43.00S,2022-03-13T21:17:27.8Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,66,67,2022-03-13T21:17:40Z,4040000,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,412.0,5.0,5.0,0.0,,,,,,,
414,PT02M24.00S,2022-03-13T21:17:46.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,91.40932982917214,53.67647058823529,1610612742,66,69,2022-03-13T21:17:53Z,4050000,18.0,28.0,1,right,J. Green cutting Layup (9 PTS) (D. Finney-Smith 3 AST),"[1630182, 1627827]",1610612742.0,DAL,cutting,,,Green,J. Green,,,,,3.38,Made,9.0,D. Finney-Smith,1627827.0,3.0,,,,,,,,,,,,,,,
416,PT02M18.00S,2022-03-13T21:17:55.4Z,3,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612738,66,69,2022-03-13T21:18:04Z,4070000,,,0,,J. Green shooting personal FOUL (2 PF) (Smart 2 FT),"[1630182, 203935]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,,,,,,,200834.0,,,,,,,,,,2.0,0.0,Smart,203935.0,
418,PT02M18.00S,2022-03-13T21:18:21.4Z,3,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,67,69,2022-03-13T21:18:21Z,4090000,,,0,,M. Smart Free Throw 1 of 2 (12 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
419,PT02M18.00S,2022-03-13T21:18:35.3Z,3,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,68,69,2022-03-13T21:18:35Z,4100000,,,0,,M. Smart Free Throw 2 of 2 (13 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
420,PT02M04.00S,2022-03-13T21:18:51.9Z,3,REGULAR,2pt,Jump Shot,[],1629029,70.77858081471747,59.80392156862745,1610612742,68,71,2022-03-13T21:18:58Z,4110000,49.0,222.0,1,right,L. Doncic 22' step back Jump Shot (20 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,22.75,Made,20.0,,,,,,,,,,,,,,,,,,
421,PT01M51.00S,2022-03-13T21:19:06.3Z,3,REGULAR,3pt,Jump Shot,[],1628369,31.09395532194481,18.627450980392158,1610612738,68,71,2022-03-13T21:19:28Z,4120000,157.0,240.0,1,left,MISS J. Tatum 28' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,28.66,Missed,,,,,,,,,,,,,,,,,,,
422,PT01M46.00S,2022-03-13T21:19:11.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,68,71,2022-03-13T21:19:28Z,4130000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,421.0,,,,,,,,,,
423,PT01M46.00S,2022-03-13T21:19:14.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,68,71,2022-03-13T21:19:14Z,4140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT01M40.00S,2022-03-13T21:19:45.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,23.866622864651774,84.31372549019608,1610612738,68,71,2022-03-13T21:19:53Z,4150000,-172.0,172.0,1,left,MISS D. White 24' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,24.28,Missed,,,,,,,,,,,,,,,,,,,
425,PT01M37.00S,2022-03-13T21:19:48.5Z,3,REGULAR,rebound,offensive,[],1629684,,,1610612738,68,71,2022-03-13T21:19:48Z,4160000,,,0,,G. Williams REBOUND (Off:1 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,424.0,4.0,3.0,1.0,,,,,,,
426,PT01M36.00S,2022-03-13T21:19:49.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629684,8.09789750328515,48.77450980392157,1610612738,70,71,2022-03-13T21:21:38Z,4170000,6.0,24.0,1,left,G. Williams Layup (2 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,2.44,Made,2.0,,,,,,,,,,,,,,,,,,
427,PT01M15.00S,2022-03-13T21:20:10.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,91.5407358738502,48.28431372549019,1610612742,70,73,2022-03-13T21:20:15Z,4180000,-9.0,27.0,1,right,D. Finney-Smith cutting Layup (14 PTS) (L. Doncic 6 AST),"[1627827, 1629029]",1610612742.0,DAL,cutting,,,Finney-Smith,D. Finney-Smith,,,,,2.83,Made,14.0,L. Doncic,1629029.0,6.0,,,,,,,,,,,,,,,
429,PT01M11.00S,2022-03-13T21:20:19.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,70,73,2022-03-13T21:20:19Z,4200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT01M01.00S,2022-03-13T21:20:38.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201143,8.672798948751643,47.65242034313725,1610612738,72,73,2022-03-13T21:22:49Z,4210000,12.0,29.0,1,left,A. Horford Layup (13 PTS) (M. Smart 3 AST),"[201143, 203935]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,3.13,Made,13.0,M. Smart,203935.0,3.0,,,,,,,,,,,,,,,
432,PT01M01.00S,2022-03-13T21:20:46.6Z,3,REGULAR,foul,personal,['1freethrow'],1630182,,,1610612738,72,73,2022-03-13T21:24:02Z,4230000,,,0,,J. Green shooting personal FOUL (3 PF) (Horford 1 FT),"[1630182, 201143]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,,,,,,,101284.0,,,,,,,,,,3.0,0.0,Horford,201143.0,
434,PT01M01.00S,2022-03-13T21:21:10.8Z,3,REGULAR,freethrow,1 of 1,[],201143,,,1610612738,73,73,2022-03-13T21:21:10Z,4250000,,,0,,A. Horford Free Throw 1 of 1 (14 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
435,PT00M50.40S,2022-03-13T21:21:25.1Z,3,REGULAR,foul,offensive,[],1630182,,,1610612742,73,73,2022-03-13T21:21:40Z,4260000,,,0,,J. Green offensive FOUL (4 PF),"[1630182, 203935]",1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,200834.0,,,,,,,,,,4.0,0.0,Smart,203935.0,
437,PT00M50.40S,2022-03-13T21:21:25.1Z,3,REGULAR,turnover,offensive foul,[],1630182,,,1610612742,73,73,2022-03-13T21:21:25Z,4280000,,,0,,J. Green offensive foul TURNOVER (2 TO),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,200834.0,2.0,,,,,,,,,,,,,
438,PT00M50.40S,2022-03-13T21:21:33.8Z,3,REGULAR,substitution,out,[],1630182,,,1610612738,73,73,2022-03-13T21:21:38Z,4290000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT00M50.40S,2022-03-13T21:21:33.8Z,3,REGULAR,substitution,in,[],203915,,,1610612738,73,73,2022-03-13T21:21:38Z,4300000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT00M38.40S,2022-03-13T21:21:58.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,7.440867279894875,59.55882352941176,1610612738,73,73,2022-03-13T21:22:03Z,4310000,-48.0,17.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,5.09,Missed,,,,,,,,,,,,,,,,,,,
441,PT00M36.10S,2022-03-13T21:22:00.4Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,73,73,2022-03-13T21:26:16Z,4320000,,,0,,M. Kleber REBOUND (Off:1 Def:6),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,440.0,7.0,6.0,1.0,,,,,,,
