actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
457,PT01M04.00S,2022-01-22T02:15:50.0Z,3,REGULAR,substitution,out,[],1629057,,,1610612757,79,82,2022-01-22T02:15:53Z,4540000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M04.00S,2022-01-22T02:15:50.0Z,3,REGULAR,substitution,in,[],201143,,,1610612757,79,82,2022-01-22T02:15:53Z,4550000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M04.00S,2022-01-22T02:16:04.6Z,3,REGULAR,freethrow,2 of 2,[],1630570,,,1610612757,79,83,2022-01-22T02:16:04Z,4560000,,,0,,T. Watford Free Throw 2 of 2 (4 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
460,PT00M41.20S,2022-01-22T02:16:29.9Z,3,REGULAR,3pt,Jump Shot,[],1630202,31.488173455978973,55.392156862745104,1610612738,79,83,2022-01-22T02:16:44Z,4570000,-27.0,243.0,1,left,MISS P. Pritchard 24' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,24.5,Missed,,,,,,,,,,,,,,,,,,,
461,PT00M38.80S,2022-01-22T02:16:32.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,79,83,2022-01-22T02:16:44Z,4580000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,460.0,,,,,,,,,,,,,,,,,,
462,PT00M38.80S,2022-01-22T02:16:40.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,79,83,2022-01-22T02:16:40Z,4590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT00M33.70S,2022-01-22T02:16:54.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,85.62746386333771,61.029411764705884,1610612757,79,83,2022-01-22T02:17:00Z,4600000,55.0,83.0,1,right,MISS C. McCollum 9' driving floating Shot,[203468],1610612757.0,POR,driving floating,,,McCollum,C. McCollum,,,,,9.93,Missed,,,,,,,,,,,,,,,,,,,
464,PT00M30.50S,2022-01-22T02:16:57.6Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,79,83,2022-01-22T02:17:00Z,4610000,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,463.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
465,PT00M12.00S,2022-01-22T02:17:17.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,12.434296977660972,42.40196078431372,1610612738,81,83,2022-01-22T02:17:43Z,4620000,38.0,64.0,1,left,J. Tatum 7' driving Layup (19 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,7.48,Made,,,,,,,,,,19.0,,,,,,,,,
466,PT00M12.00S,2022-01-22T02:17:20.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628372,,,1610612738,81,83,2022-01-22T02:17:45Z,4630000,,,0,,D. Smith Jr. shooting personal FOUL (3 PF) (Tatum 1 FT),"[1628372, 1628369]",1610612757.0,POR,shooting,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,202035.0,3.0,0.0,Tatum,1628369.0,,,,,,,,,,
468,PT00M12.00S,2022-01-22T02:17:31.3Z,3,REGULAR,substitution,out,[],1630202,,,1610612738,81,83,2022-01-22T02:18:12Z,4650000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M12.00S,2022-01-22T02:17:31.3Z,3,REGULAR,substitution,out,[],201143,,,1610612738,81,83,2022-01-22T02:18:12Z,4660000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT00M12.00S,2022-01-22T02:17:31.3Z,3,REGULAR,substitution,in,[],1626196,,,1610612738,81,83,2022-01-22T02:18:12Z,4670000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M12.00S,2022-01-22T02:17:31.3Z,3,REGULAR,substitution,in,[],1627759,,,1610612738,81,83,2022-01-22T02:18:12Z,4680000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M12.00S,2022-01-22T02:17:55.8Z,3,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,82,83,2022-01-22T02:17:55Z,4690000,,,0,,J. Tatum Free Throw 1 of 1 (20 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,20.0,,,,,,,,,
473,PT00M01.30S,2022-01-22T02:18:10.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,90.48948751642575,48.529411764705884,1610612757,82,83,2022-01-22T02:18:18Z,4700000,-7.0,37.0,1,right,MISS D. Smith Jr. driving finger roll Layup,[1628372],1610612757.0,POR,driving finger roll,,,Smith Jr.,D. Smith Jr.,,,,,3.76,Missed,,,,,,,,,,,,,,,,,,,
474,PT00M01.30S,2022-01-22T02:18:10.6Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,82,83,2022-01-22T02:18:18Z,4710000,,,0,,G. Williams REBOUND (Off:1 Def:5),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,473.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
475,PT00M00.00S,2022-01-22T02:18:14.5Z,3,REGULAR,period,end,[],0,,,1610612738,82,83,2022-01-22T02:18:14Z,4720000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2022-01-22T02:20:32.9Z,4,REGULAR,substitution,out,['startperiod'],1626196,,,1610612738,82,83,2022-01-22T02:21:04Z,4730000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2022-01-22T02:20:32.9Z,4,REGULAR,substitution,out,['startperiod'],1627759,,,1610612738,82,83,2022-01-22T02:21:04Z,4740000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2022-01-22T02:20:32.9Z,4,REGULAR,substitution,out,['startperiod'],203496,,,1610612738,82,83,2022-01-22T02:21:04Z,4750000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2022-01-22T02:20:32.9Z,4,REGULAR,substitution,in,['startperiod'],1630202,,,1610612738,82,83,2022-01-22T02:21:04Z,4760000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2022-01-22T02:20:32.9Z,4,REGULAR,substitution,in,['startperiod'],201143,,,1610612738,82,83,2022-01-22T02:21:04Z,4770000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2022-01-22T02:20:32.9Z,4,REGULAR,substitution,in,['startperiod'],1629642,,,1610612738,82,83,2022-01-22T02:21:04Z,4780000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2022-01-22T02:20:58.3Z,4,REGULAR,period,start,[],0,,,1610612757,82,83,2022-01-22T02:21:04Z,4790000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT11M46.00S,2022-01-22T02:21:12.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,92.06636005256242,54.166666666666664,1610612757,82,83,2022-01-22T02:21:20Z,4800000,21.0,22.0,1,right,MISS D. Smith Jr. driving Layup,[1628372],1610612757.0,POR,driving,,,Smith Jr.,D. Smith Jr.,,,,,3.03,Missed,,,,,,,,,,,,,,,,,,,
484,PT11M43.00S,2022-01-22T02:21:13.9Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,82,83,2022-01-22T02:21:13Z,4810000,,,0,,J. Tatum REBOUND (Off:1 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,483.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
485,PT11M25.00S,2022-01-22T02:21:31.7Z,4,REGULAR,3pt,Jump Shot,[],1629641,10.85742444152431,4.166666666666666,1610612738,85,83,2022-01-22T02:21:46Z,4820000,229.0,50.0,1,left,R. Langford 3PT  (9 PTS) (G. Williams 3 AST),"[1629641, 1629684]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,23.45,Made,,,,,,,,,,9.0,,G. Williams,1629684.0,3.0,,,,,
487,PT11M05.00S,2022-01-22T02:21:52.3Z,4,REGULAR,2pt,Jump Shot,[],203468,73.01248357424441,62.745098039215684,1610612757,85,83,2022-01-22T02:21:58Z,4840000,64.0,201.0,1,right,MISS C. McCollum 21' pullup Shot,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,21.1,Missed,,,,,,,,,,,,,,,,,,,
488,PT11M02.00S,2022-01-22T02:21:55.3Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,85,83,2022-01-22T02:21:58Z,4850000,,,0,,J. Tatum REBOUND (Off:1 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,487.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
490,PT10M53.00S,2022-01-22T02:22:08.6Z,4,REGULAR,foul,personal,['3freethrow'],1628372,,,1610612738,85,83,2022-01-22T02:22:17Z,4870000,,,0,,D. Smith Jr. shooting personal FOUL (4 PF) (Tatum 3 FT),"[1628372, 1628369]",1610612757.0,POR,shooting,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,1627962.0,4.0,0.0,Tatum,1628369.0,,,,,,,,,,
495,PT10M53.00S,2022-01-22T02:23:24.3Z,4,REGULAR,instantreplay,request,[],0,,,1610612738,85,83,2022-01-22T02:23:51Z,4920000,,,0,,,[],,,support,,,,,,,,,,,,,,,1662.0,,,,,,,,,,,,,,Common Foul Upheld
496,PT10M53.00S,2022-01-22T02:24:23.6Z,4,REGULAR,freethrow,1 of 3,[],1628369,,,1610612738,86,83,2022-01-22T02:24:55Z,4930000,,,0,,J. Tatum Free Throw 1 of 3 (21 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,21.0,,,,,,,,,
497,PT10M53.00S,2022-01-22T02:24:23.6Z,4,REGULAR,freethrow,2 of 3,[],1628369,,,1610612738,87,83,2022-01-22T02:24:55Z,4940000,,,0,,J. Tatum Free Throw 2 of 3 (22 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,22.0,,,,,,,,,
498,PT10M53.00S,2022-01-22T02:24:23.6Z,4,REGULAR,freethrow,3 of 3,[],1628369,,,1610612738,87,83,2022-01-22T02:24:55Z,4950000,,,0,,MISS J. Tatum Free Throw 3 of 3,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
499,PT10M53.00S,2022-01-22T02:24:23.6Z,4,REGULAR,rebound,defensive,[],203463,,,1610612757,87,83,2022-01-22T02:24:55Z,4960000,,,0,,B. McLemore REBOUND (Off:0 Def:3),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,498.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
500,PT10M39.00S,2022-01-22T02:25:05.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,80.1084099868594,39.21568627450981,1610612757,87,83,2022-01-22T02:25:33Z,4970000,-54.0,134.0,1,right,MISS C. McCollum 14' pullup Shot - blocked,"[203468, 201143]",1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,14.49,Missed,,,,,,,,,,,,,,,,,Horford,201143.0,
501,PT10M39.00S,2022-01-22T02:25:05.8Z,4,REGULAR,block,,[],201143,,,1610612757,87,83,2022-01-22T02:25:08Z,4980000,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT10M36.00S,2022-01-22T02:25:08.8Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,87,83,2022-01-22T02:25:33Z,4990000,,,0,,J. Tatum REBOUND (Off:1 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,500.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
503,PT10M30.00S,2022-01-22T02:25:12.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,4.418528252299605,97.05882352941177,1610612738,90,83,2022-01-22T02:25:37Z,5000000,-235.0,-11.0,1,left,P. Pritchard 3PT  (3 PTS) (J. Tatum 5 AST),"[1630202, 1628369]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,23.56,Made,,,,,,,,,,3.0,,J. Tatum,1628369.0,5.0,,,,,
505,PT10M27.00S,2022-01-22T02:25:26.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,90,83,2022-01-22T02:28:30Z,5020000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT10M27.00S,2022-01-22T02:27:55.6Z,4,REGULAR,substitution,out,[],1630570,,,1610612757,90,83,2022-01-22T02:28:10Z,5030000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M27.00S,2022-01-22T02:27:55.6Z,4,REGULAR,substitution,out,[],1628372,,,1610612757,90,83,2022-01-22T02:28:10Z,5040000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT10M27.00S,2022-01-22T02:27:55.6Z,4,REGULAR,substitution,out,[],1629642,,,1610612757,90,83,2022-01-22T02:28:10Z,5050000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT10M27.00S,2022-01-22T02:27:55.6Z,4,REGULAR,substitution,in,[],1629014,,,1610612757,90,83,2022-01-22T02:28:10Z,5060000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT10M27.00S,2022-01-22T02:27:55.6Z,4,REGULAR,substitution,in,[],203994,,,1610612757,90,83,2022-01-22T02:28:10Z,5070000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT10M27.00S,2022-01-22T02:27:55.6Z,4,REGULAR,substitution,in,[],203496,,,1610612757,90,83,2022-01-22T02:28:10Z,5080000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M10.00S,2022-01-22T02:28:37.4Z,4,REGULAR,3pt,Jump Shot,[],1629014,68.9388961892247,23.03921568627451,1610612757,90,86,2022-01-22T02:28:49Z,5090000,-135.0,239.0,1,right,A. Simons 27' 3PT  (19 PTS) (J. Nurkic 5 AST),"[1629014, 203994]",1610612757.0,POR,,,,Simons,A. Simons,,,,,27.48,Made,,,,,,,,,,19.0,,J. Nurkic,203994.0,5.0,,,,,
514,PT09M51.00S,2022-01-22T02:28:56.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.703679369250986,50.0,1610612738,92,86,2022-01-22T02:29:00Z,5110000,0.0,20.0,1,left,J. Tatum driving finger roll Layup (24 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,1.99,Made,,,,,,,,,,24.0,,,,,,,,,
517,PT09M30.00S,2022-01-22T02:29:28.9Z,4,REGULAR,foul,personal,[],201143,,,1610612757,92,86,2022-01-22T02:30:20Z,5140000,,,0,,A. Horford personal FOUL (4 PF),"[201143, 203994]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,202035.0,4.0,0.0,Nurkic,203994.0,,,,,,,,,,
519,PT09M21.00S,2022-01-22T02:29:52.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,94.82588699080158,65.19607843137256,1610612757,92,86,2022-01-22T02:36:10Z,5160000,76.0,-4.0,1,right,MISS A. Simons 7' driving floating Shot - blocked,"[1629014, 201143]",1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,7.61,Missed,,,,,,,,,,,,,,,,,Horford,201143.0,
520,PT09M21.00S,2022-01-22T02:29:52.0Z,4,REGULAR,block,,[],201143,,,1610612757,92,86,2022-01-22T02:29:53Z,5170000,,,0,,A. Horford BLOCK (2 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M19.00S,2022-01-22T02:29:54.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,92,86,2022-01-22T02:30:16Z,5180000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,519.0,,,,,,,,,,,,,,,,,,
522,PT09M19.00S,2022-01-22T02:29:56.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,92,86,2022-01-22T02:29:56Z,5190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M17.00S,2022-01-22T02:30:10.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203994,70.90998685939553,78.92156862745098,1610612757,92,89,2022-01-22T02:30:25Z,5200000,145.0,221.0,1,right,J. Nurkic 26' 3PT  (23 PTS) (A. Simons 3 AST),"[203994, 1629014]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,26.4,Made,,,,,,,,,,23.0,,A. Simons,1629014.0,3.0,,,,,
525,PT09M01.00S,2022-01-22T02:30:32.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,14.799605781865965,49.01960784313725,1610612738,92,89,2022-01-22T02:30:46Z,5220000,5.0,87.0,1,left,MISS J. Tatum 8' driving Layup - blocked,"[1628369, 203468]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,8.67,Missed,,,,,,,,,,,,,,,,,McCollum,203468.0,
526,PT09M01.00S,2022-01-22T02:30:32.6Z,4,REGULAR,block,,[],203468,,,1610612738,92,89,2022-01-22T02:30:35Z,5230000,,,0,,C. McCollum BLOCK (2 BLK),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M59.00S,2022-01-22T02:30:34.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,92,89,2022-01-22T02:30:46Z,5240000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,525.0,,,,,,,,,,,,,,,,,,
528,PT08M59.00S,2022-01-22T02:30:36.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,92,89,2022-01-22T02:30:36Z,5250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M53.00S,2022-01-22T02:30:51.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629641,15.982260183968464,3.9215686274509802,1610612738,95,89,2022-01-22T02:31:32Z,5260000,230.0,98.0,1,left,R. Langford 25' 3PT pullup (12 PTS) (J. Tatum 6 AST),"[1629641, 1628369]",1610612738.0,BOS,pullup,,,Langford,R. Langford,,,,,25.03,Made,,,,,,,,,,12.0,,J. Tatum,1628369.0,6.0,,,,,
531,PT08M37.00S,2022-01-22T02:31:09.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,95,89,2022-01-22T02:31:09Z,5280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M26.00S,2022-01-22T02:31:33.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203994,86.41590013140605,34.80392156862745,1610612757,95,89,2022-01-22T02:31:40Z,5290000,-76.0,75.0,1,right,MISS J. Nurkic 10' turnaround Hook,[203994],1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,10.69,Missed,,,,,,,,,,,,,,,,,,,
533,PT08M23.00S,2022-01-22T02:31:36.5Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,95,89,2022-01-22T02:31:40Z,5300000,,,0,,J. Tatum REBOUND (Off:1 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,532.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
534,PT08M08.00S,2022-01-22T02:32:01.8Z,4,REGULAR,turnover,lost ball,[],1628369,,,1610612738,95,89,2022-01-22T02:32:27Z,5310000,,,0,,J. Tatum lost ball TURNOVER (3 TO),"[1628369, 1629014]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,3.0,,,,Simons,1629014.0,,,
535,PT08M08.00S,2022-01-22T02:32:01.8Z,4,REGULAR,steal,,[],1629014,,,1610612757,95,89,2022-01-22T02:32:10Z,5320000,,,0,,A. Simons STEAL (1 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M06.00S,2022-01-22T02:32:11.1Z,4,REGULAR,turnover,lost ball,[],203463,,,1610612757,95,89,2022-01-22T02:32:38Z,5330000,,,0,,B. McLemore lost ball TURNOVER (3 TO),"[203463, 1630202]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,3.0,,,,Pritchard,1630202.0,,,
537,PT08M06.00S,2022-01-22T02:32:11.1Z,4,REGULAR,steal,,[],1630202,,,1610612738,95,89,2022-01-22T02:32:16Z,5340000,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M05.00S,2022-01-22T02:32:25.8Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612738,95,89,2022-01-22T02:32:25Z,5350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M58.00S,2022-01-22T02:32:31.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,16.63929040735874,95.58823529411765,1610612738,98,89,2022-01-22T02:32:42Z,5360000,-228.0,104.0,1,left,P. Pritchard 25' 3PT  (6 PTS) (A. Horford 3 AST),"[1630202, 201143]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,25.05,Made,,,,,,,,,,6.0,,A. Horford,201143.0,3.0,,,,,
541,PT07M38.00S,2022-01-22T02:32:52.1Z,4,REGULAR,3pt,Jump Shot,[],203468,69.33311432325887,76.7156862745098,1610612757,98,89,2022-01-22T02:32:59Z,5380000,134.0,236.0,1,right,MISS C. McCollum 27' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,27.1,Missed,,,,,,,,,,,,,,,,,,,
542,PT07M34.00S,2022-01-22T02:32:56.1Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,98,89,2022-01-22T02:32:59Z,5390000,,,0,,J. Nurkic REBOUND (Off:4 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,541.0,11.0,7.0,4.0,,,,,,,,,,,,,,,
543,PT07M31.00S,2022-01-22T02:32:59.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203496,69.33311432325887,24.754901960784316,1610612757,98,89,2022-01-22T02:33:28Z,5400000,-126.0,236.0,1,right,MISS R. Covington 26' pullup 3PT,[203496],1610612757.0,POR,pullup,,,Covington,R. Covington,,,,,26.74,Missed,,,,,,,,,,,,,,,,,,,
544,PT07M28.00S,2022-01-22T02:33:02.3Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,98,89,2022-01-22T02:33:06Z,5410000,,,0,,G. Williams REBOUND (Off:1 Def:6),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,543.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
545,PT07M19.00S,2022-01-22T02:33:11.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,6.521024967148489,44.6078431372549,1610612738,100,89,2022-01-22T02:35:07Z,5420000,27.0,9.0,1,left,G. Williams Layup (13 PTS) (J. Tatum 7 AST),"[1629684, 1628369]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,2.84,Made,,,,,,,,,,13.0,,J. Tatum,1628369.0,7.0,,,,,
547,PT07M19.00S,2022-01-22T02:33:15.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,100,89,2022-01-22T02:33:15Z,5440000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M19.00S,2022-01-22T02:35:38.8Z,4,REGULAR,substitution,out,[],203463,,,1610612757,100,89,2022-01-22T02:35:58Z,5450000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M19.00S,2022-01-22T02:35:38.8Z,4,REGULAR,substitution,in,[],1629642,,,1610612757,100,89,2022-01-22T02:35:58Z,5460000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M07.00S,2022-01-22T02:36:26.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,87.86136662286465,49.50980392156863,1610612757,100,89,2022-01-22T02:36:32Z,5470000,-2.0,62.0,1,right,MISS A. Simons 6' driving finger roll Layup,[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,6.17,Missed,,,,,,,,,,,,,,,,,,,
551,PT07M05.00S,2022-01-22T02:36:28.2Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,100,89,2022-01-22T02:36:32Z,5480000,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,550.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
