actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
269,PT03M57.00S,2021-10-28T00:24:26.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630166,5.338370565045992,46.07843137254902,1610612764,40,49,2021-10-28T00:24:31Z,2620000,20.0,-2.0,1,left,D. Avdija driving DUNK (5 PTS) (A. Holiday 3 AST),"[1630166, 1628988]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,1.97,Made,5.0,A. Holiday,1628988.0,3.0,,,,,,,,,,,,,,
270,PT03M48.00S,2021-10-28T00:24:35.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,92.72339027595268,45.09803921568628,1610612738,42,49,2021-10-28T00:24:40Z,2630000,-25.0,16.0,1,right,R. Williams III alley-oop DUNK (6 PTS) (D. Schroder 4 AST),"[1629057, 203471]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,2.92,Made,6.0,D. Schroder,203471.0,4.0,,,,,,,,,,,,,,
272,PT03M39.00S,2021-10-28T00:24:45.0Z,2,REGULAR,turnover,bad pass,[],203078,,,1610612764,42,49,2021-10-28T00:24:50Z,2650000,,,0,,B. Beal bad pass TURNOVER (1 TO),"[203078, 203953]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,1.0,Parker,203953.0
273,PT03M39.00S,2021-10-28T00:24:45.0Z,2,REGULAR,steal,,[],203953,,,1610612738,42,49,2021-10-28T00:24:47Z,2660000,,,0,,J. Parker STEAL (1 STL),[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,
336,PT03M35.00S,2021-10-28T00:24:52.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627759,91.67214191852825,53.431372549019606,1610612738,42,49,2021-10-28T00:35:28Z,2665000,17.0,26.0,1,right,MISS J. Brown Layup - blocked,"[1627759, 1628988]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,3.1,Missed,,,,,,,,,,,,,,Holiday,1628988.0,,,
337,PT03M35.00S,2021-10-28T00:24:52.7Z,2,REGULAR,block,,[],1628988,,,1610612738,42,49,2021-10-28T00:35:14Z,2667500,,,0,,A. Holiday BLOCK (1 BLK),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
338,PT03M33.00S,2021-10-28T00:24:54.7Z,2,REGULAR,rebound,defensive,[],1628988,,,1610612764,42,49,2021-10-28T00:35:28Z,2668750,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,336.0,1.0,1.0,0.0,,,,,,,,,,
276,PT03M28.00S,2021-10-28T00:24:55.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628398,7.835085413929041,41.911764705882355,1610612764,42,51,2021-10-28T00:35:35Z,2690000,40.0,21.0,1,left,K. Kuzma running Layup (8 PTS) (D. Avdija 2 AST),"[1628398, 1630166]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,4.56,Made,8.0,D. Avdija,1630166.0,2.0,,,,,,,,,,,,,,
278,PT03M22.00S,2021-10-28T00:25:01.9Z,2,REGULAR,turnover,bad pass,[],203471,,,1610612738,42,51,2021-10-28T00:26:12Z,2710000,,,0,,D. Schroder bad pass TURNOVER (2 TO),"[203471, 1629655]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,2.0,Gafford,1629655.0
279,PT03M22.00S,2021-10-28T00:25:01.9Z,2,REGULAR,steal,,[],1629655,,,1610612764,42,51,2021-10-28T00:25:07Z,2720000,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M20.00S,2021-10-28T00:25:20.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612764,42,51,2021-10-28T00:25:20Z,2740000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M20.00S,2021-10-28T00:26:27.0Z,2,REGULAR,substitution,out,[],1629655,,,1610612764,42,51,2021-10-28T00:26:50Z,2750000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M20.00S,2021-10-28T00:26:27.0Z,2,REGULAR,substitution,in,[],1626149,,,1610612764,42,51,2021-10-28T00:26:50Z,2760000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M12.00S,2021-10-28T00:27:11.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203078,26.49474375821288,68.62745098039215,1610612764,42,53,2021-10-28T00:27:15Z,2770000,-93.0,197.0,1,left,B. Beal 21' pullup Jump Shot (10 PTS),[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,21.75,Made,10.0,,,,,,,,,,,,,,,,,
285,PT02M59.00S,2021-10-28T00:27:26.8Z,2,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612738,42,53,2021-10-28T00:27:34Z,2780000,,,0,,A. Holiday shooting personal FOUL (2 PF) (Schroder 2 FT),"[1628988, 203471]",1610612764.0,WAS,shooting,,,Holiday,A. Holiday,,,,,,,,,,,,,,,1193.0,2.0,0.0,Schroder,203471.0,,,,,
287,PT02M59.00S,2021-10-28T00:27:52.2Z,2,REGULAR,freethrow,1 of 2,[],203471,,,1610612738,43,53,2021-10-28T00:27:52Z,2800000,,,0,,D. Schroder Free Throw 1 of 2 (8 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
288,PT02M59.00S,2021-10-28T00:27:52.8Z,2,REGULAR,substitution,out,[],203953,,,1610612738,43,53,2021-10-28T00:27:57Z,2810000,,,0,,SUB out: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M59.00S,2021-10-28T00:27:52.8Z,2,REGULAR,substitution,in,[],203935,,,1610612738,43,53,2021-10-28T00:27:57Z,2820000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M59.00S,2021-10-28T00:28:12.4Z,2,REGULAR,freethrow,2 of 2,[],203471,,,1610612738,44,53,2021-10-28T00:28:12Z,2830000,,,0,,D. Schroder Free Throw 2 of 2 (9 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
291,PT02M42.00S,2021-10-28T00:28:30.6Z,2,REGULAR,turnover,lost ball,[],1628988,,,1610612764,44,53,2021-10-28T00:28:35Z,2840000,,,0,,A. Holiday lost ball TURNOVER (1 TO),"[1628988, 203935]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,1.0,Smart,203935.0
292,PT02M42.00S,2021-10-28T00:28:30.6Z,2,REGULAR,steal,,[],203935,,,1610612738,44,53,2021-10-28T00:28:32Z,2850000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M38.00S,2021-10-28T00:28:34.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,93.9060446780552,38.970588235294116,1610612738,44,53,2021-10-28T00:28:42Z,2860000,-55.0,5.0,1,right,MISS J. Tatum running Layup - blocked,"[1628369, 1630166]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,5.53,Missed,,,,,,,,,,,,,,Avdija,1630166.0,,,
294,PT02M38.00S,2021-10-28T00:28:34.7Z,2,REGULAR,block,,[],1630166,,,1610612738,44,53,2021-10-28T00:28:37Z,2870000,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M35.00S,2021-10-28T00:28:37.7Z,2,REGULAR,rebound,defensive,[],203078,,,1610612764,44,53,2021-10-28T00:28:42Z,2880000,,,0,,B. Beal REBOUND (Off:1 Def:3),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,293.0,4.0,3.0,1.0,,,,,,,,,,
296,PT02M29.00S,2021-10-28T00:28:44.2Z,2,REGULAR,3pt,Jump Shot,[],1628398,16.16294349540079,95.61121323529412,1610612764,44,53,2021-10-28T00:28:51Z,2890000,-228.0,99.0,1,left,MISS K. Kuzma 24' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,24.88,Missed,,,,,,,,,,,,,,,,,,
297,PT02M25.00S,2021-10-28T00:28:48.2Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,44,53,2021-10-28T00:28:51Z,2900000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,296.0,3.0,3.0,0.0,,,,,,,,,,
298,PT02M15.00S,2021-10-28T00:28:56.9Z,2,REGULAR,3pt,Jump Shot,[],1628369,78.53153745072274,7.352941176470589,1610612738,44,53,2021-10-28T00:29:02Z,2910000,-213.0,149.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,
299,PT02M12.00S,2021-10-28T00:28:59.9Z,2,REGULAR,rebound,defensive,[],203078,,,1610612764,44,53,2021-10-28T00:29:02Z,2920000,,,0,,B. Beal REBOUND (Off:1 Def:4),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,298.0,5.0,4.0,1.0,,,,,,,,,,
300,PT02M05.00S,2021-10-28T00:29:07.7Z,2,REGULAR,2pt,Layup,[],203078,8.09789750328515,26.225490196078432,1610612764,44,53,2021-10-28T00:29:14Z,2930000,119.0,24.0,1,left,MISS B. Beal 12' driving Layup - blocked,"[203078, 1629057]",1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,12.12,Missed,,,,,,,,,,,,,,Williams III,1629057.0,,,
301,PT02M05.00S,2021-10-28T00:29:07.7Z,2,REGULAR,block,,[],1629057,,,1610612764,44,53,2021-10-28T00:29:10Z,2940000,,,0,,R. Williams III BLOCK (3 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M02.00S,2021-10-28T00:29:10.7Z,2,REGULAR,rebound,offensive,[],1626149,,,1610612764,44,53,2021-10-28T00:29:37Z,2950000,,,0,,M. Harrell REBOUND (Off:2 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,300.0,3.0,1.0,2.0,,,,,,,,,,
303,PT02M01.00S,2021-10-28T00:29:13.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626149,6.915243101182654,37.5,1610612764,44,55,2021-10-28T00:29:29Z,2960000,62.0,13.0,1,left,M. Harrell 6' driving Layup (17 PTS),[1626149],1610612764.0,WAS,driving,,,Harrell,M. Harrell,,,,,6.37,Made,17.0,,,,,,,,,,,,,,,,,
305,PT01M47.00S,2021-10-28T00:29:36.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.38042049934296,54.41176470588235,1610612738,44,55,2021-10-28T00:29:41Z,2980000,22.0,10.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.41,Missed,,,,,,,,,,,,,,,,,,
306,PT01M46.00S,2021-10-28T00:29:37.8Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,44,55,2021-10-28T00:29:41Z,2990000,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,305.0,2.0,2.0,0.0,,,,,,,,,,
307,PT01M43.00S,2021-10-28T00:29:44.3Z,2,REGULAR,foul,personal,[],1627759,,,1610612764,44,55,2021-10-28T00:29:58Z,3000000,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 203078]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,1193.0,1.0,0.0,Beal,203078.0,,,,,
309,PT01M43.00S,2021-10-28T00:29:58.3Z,2,REGULAR,substitution,out,[],1630166,,,1610612764,44,55,2021-10-28T00:30:02Z,3020000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M43.00S,2021-10-28T00:29:58.3Z,2,REGULAR,substitution,in,[],203484,,,1610612764,44,55,2021-10-28T00:30:02Z,3030000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M43.00S,2021-10-28T00:30:07.9Z,2,REGULAR,substitution,out,[],1628988,,,1610612764,44,55,2021-10-28T00:30:12Z,3040000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M43.00S,2021-10-28T00:30:07.9Z,2,REGULAR,substitution,in,[],203915,,,1610612764,44,55,2021-10-28T00:30:12Z,3050000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M28.00S,2021-10-28T00:30:31.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,9.806176084099869,48.28431372549019,1610612764,44,57,2021-10-28T00:30:36Z,3060000,9.0,40.0,1,left,B. Beal Layup (12 PTS) (S. Dinwiddie 3 AST),"[203078, 203915]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,4.06,Made,12.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,,,,
315,PT01M15.00S,2021-10-28T00:30:44.1Z,2,REGULAR,3pt,Jump Shot,[],203471,65.52233902759527,52.94117647058824,1610612738,47,57,2021-10-28T00:30:50Z,3080000,15.0,272.0,1,right,D. Schroder 27' 3PT  (12 PTS) (R. Williams III 1 AST),"[203471, 1629057]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,27.2,Made,12.0,R. Williams III,1629057.0,1.0,,,,,,,,,,,,,,
317,PT01M03.00S,2021-10-28T00:30:56.3Z,2,REGULAR,3pt,Jump Shot,[],203078,33.85348226018397,44.36274509803921,1610612764,47,57,2021-10-28T00:31:01Z,3100000,28.0,266.0,1,left,MISS B. Beal 26' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,
318,PT01M00.00S,2021-10-28T00:30:59.3Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,47,57,2021-10-28T00:31:01Z,3110000,,,0,,R. Williams III REBOUND (Off:2 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,317.0,5.0,3.0,2.0,,,,,,,,,,
319,PT00M46.00S,2021-10-28T00:31:15.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.32917214191852,47.794117647058826,1610612738,47,57,2021-10-28T01:34:20Z,3120000,-11.0,20.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,
320,PT00M45.00S,2021-10-28T00:31:16.7Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,47,57,2021-10-28T00:31:32Z,3130000,,,0,,R. Williams III REBOUND (Off:3 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,319.0,6.0,3.0,3.0,,,,,,,,,,
321,PT00M45.00S,2021-10-28T00:31:20.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629057,94.40999984741211,50.0,1610612738,49,57,2021-10-28T00:31:50Z,3140000,0.0,0.0,1,right,R. Williams III putback Layup (8 PTS),[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,
322,PT00M45.00S,2021-10-28T00:31:27.3Z,2,REGULAR,foul,technical,['1freethrow'],1628369,,,1610612764,49,57,2021-10-28T00:31:36Z,3150000,,,0,,J. Tatum technical FOUL (1 Tech),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,1148.0,1.0,1.0,,,,,,,
323,PT00M45.00S,2021-10-28T00:31:40.7Z,2,REGULAR,freethrow,1 of 1,[],203078,,,1610612764,49,58,2021-10-28T00:31:40Z,3160000,,,0,,B. Beal technical Free Throw 1 of 1 (13 PTS),[203078],1610612764.0,WAS,technical,,,Beal,B. Beal,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
324,PT00M37.60S,2021-10-28T00:32:28.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,8.492115637319317,56.86274509803921,1610612764,49,60,2021-10-28T00:32:36Z,3170000,-34.0,27.0,1,left,S. Dinwiddie turnaround Jump Shot (4 PTS),[203915],1610612764.0,WAS,turnaround,,,Dinwiddie,S. Dinwiddie,,,,,4.38,Made,4.0,,,,,,,,,,,,,,,,,
325,PT00M33.60S,2021-10-28T00:32:41.1Z,2,REGULAR,3pt,Jump Shot,[],203471,65.91655716162943,31.61764705882353,1610612738,52,60,2021-10-28T00:32:45Z,3180000,-92.0,268.0,1,right,D. Schroder 28' 3PT  (15 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,28.32,Made,15.0,,,,,,,,,,,,,,,,,
326,PT00M25.70S,2021-10-28T00:32:57.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,11.383048620236531,35.049019607843135,1610612764,52,60,2021-10-28T00:33:02Z,3190000,75.0,55.0,1,left,MISS B. Beal 9' fadeaway Shot,[203078],1610612764.0,WAS,fadeaway,,,Beal,B. Beal,,,,,9.25,Missed,,,,,,,,,,,,,,,,,,
327,PT00M23.40S,2021-10-28T00:32:59.6Z,2,REGULAR,rebound,offensive,[],1628398,,,1610612764,52,60,2021-10-28T00:32:59Z,3200000,,,0,,K. Kuzma REBOUND (Off:1 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,326.0,4.0,3.0,1.0,,,,,,,,,,
328,PT00M23.40S,2021-10-28T00:33:00.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,6.389618922470433,42.64705882352941,1610612764,52,62,2021-10-28T00:33:07Z,3210000,37.0,8.0,1,left,K. Kuzma putback Layup (10 PTS),[1628398],1610612764.0,WAS,putback,,,Kuzma,K. Kuzma,,,,,3.76,Made,10.0,,,,,,,,,,,,,,,,,
329,PT00M05.40S,2021-10-28T00:33:25.9Z,2,REGULAR,turnover,bad pass,[],1628369,,,1610612738,52,62,2021-10-28T00:33:31Z,3220000,,,0,,J. Tatum bad pass TURNOVER (1 TO),"[1628369, 203915]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,1.0,Dinwiddie,203915.0
330,PT00M05.40S,2021-10-28T00:33:25.9Z,2,REGULAR,steal,,[],203915,,,1610612764,52,62,2021-10-28T00:33:27Z,3230000,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M01.30S,2021-10-28T00:33:30.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203078,4.812746386333772,43.627450980392155,1610612764,52,62,2021-10-28T00:33:45Z,3240000,32.0,-7.0,1,left,MISS B. Beal Layup,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,3.27,Missed,,,,,,,,,,,,,,,,,,
332,PT00M01.30S,2021-10-28T00:33:30.0Z,2,REGULAR,rebound,offensive,[],203078,,,1610612764,52,62,2021-10-28T00:33:45Z,3250000,,,0,,B. Beal REBOUND (Off:2 Def:4),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,331.0,6.0,4.0,2.0,,,,,,,,,,
333,PT00M00.00S,2021-10-28T00:33:34.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203078,6.652431011826544,42.8921568627451,1610612764,52,62,2021-10-28T00:33:51Z,3260000,36.0,10.0,1,left,MISS B. Beal putback Layup,[203078],1610612764.0,WAS,putback,,,Beal,B. Beal,,,,,3.69,Missed,,,,,,,,,,,,,,,,,,
334,PT00M00.00S,2021-10-28T00:33:34.8Z,2,REGULAR,rebound,offensive,[],203078,,,1610612764,52,62,2021-10-28T00:33:51Z,3270000,,,0,,B. Beal REBOUND (Off:3 Def:4),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,333.0,7.0,4.0,3.0,,,,,,,,,,
335,PT00M00.00S,2021-10-28T00:33:56.9Z,2,REGULAR,period,end,[],0,,,1610612764,52,62,2021-10-28T00:33:56Z,3280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2021-10-28T00:48:22.3Z,3,REGULAR,substitution,out,['startperiod'],203471,,,1610612764,52,62,2021-10-28T00:48:52Z,3290000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-10-28T00:48:22.3Z,3,REGULAR,substitution,in,['startperiod'],201143,,,1610612764,52,62,2021-10-28T00:48:52Z,3300000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-10-28T00:48:53.7Z,3,REGULAR,period,start,[],0,,,1610612764,52,62,2021-10-28T00:48:53Z,3310000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT11M45.00S,2021-10-28T00:49:11.0Z,3,REGULAR,foul,offensive,[],203915,,,1610612764,52,62,2021-10-28T00:49:30Z,3320000,,,0,,S. Dinwiddie offensive FOUL (1 PF),"[203915, 1628369]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,1148.0,1.0,0.0,Tatum,1628369.0,,,,,
345,PT11M45.00S,2021-10-28T00:49:11.0Z,3,REGULAR,turnover,offensive foul,[],203915,,,1610612764,52,62,2021-10-28T00:49:11Z,3340000,,,0,,S. Dinwiddie offensive foul TURNOVER (1 TO),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,1148.0,,,,,,,1.0,,
346,PT11M30.00S,2021-10-28T00:49:37.1Z,3,REGULAR,turnover,lost ball,[],203935,,,1610612738,52,62,2021-10-28T00:49:43Z,3350000,,,0,,M. Smart lost ball TURNOVER (3 TO),"[203935, 1628398]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,3.0,Kuzma,1628398.0
347,PT11M30.00S,2021-10-28T00:49:37.1Z,3,REGULAR,steal,,[],1628398,,,1610612764,52,62,2021-10-28T00:49:39Z,3360000,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M29.00S,2021-10-28T00:49:41.1Z,3,REGULAR,foul,personal,['2freethrow'],201143,,,1610612764,52,62,2021-10-28T00:50:05Z,3370000,,,0,,A. Horford shooting personal FOUL (1 PF) (Kuzma 2 FT),"[201143, 1628398]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,,,,,,,,,,,1193.0,1.0,0.0,Kuzma,1628398.0,,,,,
350,PT11M29.00S,2021-10-28T00:50:16.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628398,,,1610612764,52,62,2021-10-28T00:50:16Z,3390000,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Missed,,,,,,,,,,,,,,,,,,
351,PT11M29.00S,2021-10-28T00:50:16.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,52,62,2021-10-28T00:50:16Z,3400000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,
352,PT11M29.00S,2021-10-28T00:50:34.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628398,,,1610612764,52,63,2021-10-28T00:50:34Z,3410000,,,0,,K. Kuzma Free Throw 2 of 2 (11 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
353,PT11M12.00S,2021-10-28T00:50:53.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.095926412614981,62.52297794117647,1610612738,54,63,2021-10-28T00:51:02Z,3420000,-63.0,14.0,1,left,J. Tatum 6' driving Layup (9 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,6.42,Made,9.0,,,,,,,,,,,,,,,,,
354,PT10M59.00S,2021-10-28T00:51:06.9Z,3,REGULAR,2pt,Jump Shot,[],203078,89.83245729303549,86.27450980392157,1610612764,54,63,2021-10-28T00:51:13Z,3430000,181.0,43.0,1,right,MISS B. Beal 18' Jump Shot,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,18.64,Missed,,,,,,,,,,,,,,,,,,
355,PT10M57.00S,2021-10-28T00:51:08.9Z,3,REGULAR,rebound,offensive,[],1628398,,,1610612764,54,63,2021-10-28T00:51:13Z,3440000,,,0,,K. Kuzma REBOUND (Off:2 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,354.0,5.0,3.0,2.0,,,,,,,,,,
356,PT10M55.00S,2021-10-28T00:51:13.5Z,3,REGULAR,violation,kicked ball,[],1628369,,,1610612764,54,63,2021-10-28T00:51:38Z,3450000,,,0,,J. Tatum kicked ball VIOLATION,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,1148.0,,,,,,,,,
357,PT10M41.00S,2021-10-28T00:51:43.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203915,70.25295663600527,81.86274509803921,1610612764,54,63,2021-10-28T00:51:48Z,3460000,159.0,227.0,1,right,MISS S. Dinwiddie 27' 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,27.74,Missed,,,,,,,,,,,,,,,,,,
