actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
370,PT10M51.00S,2021-12-18T02:07:24.2Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629057,,,1610612738,57,68,2021-12-18T02:07:50Z,3650000,,,0,,MISS R. Williams III Free Throw 2 of 2,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Missed,,,,,,,,,,,,,,,,,,,
371,PT10M51.00S,2021-12-18T02:07:24.2Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,57,68,2021-12-18T02:07:50Z,3660000,,,0,,K. Looney REBOUND (Off:3 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,370.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
372,PT10M40.00S,2021-12-18T02:07:54.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,89.83245729303549,43.38235294117647,1610612744,57,68,2021-12-18T02:08:10Z,3670000,-33.0,43.0,1,right,MISS S. Curry driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,5.43,Missed,,,,,,,,,,,,,,,,,,,
373,PT10M38.00S,2021-12-18T02:07:56.5Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,57,68,2021-12-18T02:16:29Z,3680000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,372.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
376,PT10M31.00S,2021-12-18T02:08:04.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628369,6.652431011826544,48.28431372549019,1610612738,59,68,2021-12-18T02:09:42Z,3710000,9.0,10.0,1,left,J. Tatum driving Layup (11 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,1.32,Made,,,,,11.0,,,,,,,,,,,,,,
377,PT10M07.00S,2021-12-18T02:08:28.0Z,3,REGULAR,2pt,Jump Shot,[],203952,79.58278580814718,58.333333333333336,1610612744,59,68,2021-12-18T02:10:13Z,3720000,42.0,139.0,1,right,MISS A. Wiggins 14' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,14.55,Missed,,,,,,,,,,,,,,,,,,,
381,PT10M01.00S,2021-12-18T02:08:34.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,59,68,2021-12-18T02:09:21Z,3730000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,377.0,,,,,,,,,,,,,,,,,,
378,PT10M01.00S,2021-12-18T02:09:16.2Z,3,REGULAR,jumpball,recovered,[],1628369,,,1610612738,59,68,2021-12-18T02:09:16Z,3740000,,,0,,Jump Ball M. Smart vs. K. Looney: Tip to J. Tatum,"[1628369, 203935, 1626172]",1610612738.0,BOS,heldball,J. Tatum,1628369.0,Tatum,J. Tatum,Smart,203935.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,,
382,PT10M00.00S,2021-12-18T02:09:18.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628369,7.178055190538765,48.77450980392157,1610612738,61,68,2021-12-18T02:09:27Z,3770000,6.0,15.0,1,left,J. Tatum running DUNK (13 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,1.62,Made,,,,,13.0,,,,,,,,,,,,,,
383,PT09M47.00S,2021-12-18T02:09:33.2Z,3,REGULAR,foul,offensive,[],1626172,,,1610612744,61,68,2021-12-18T02:09:43Z,3780000,,,0,,K. Looney offensive FOUL (2 PF),"[1626172, 203935]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,204058.0,,,,,,,2.0,0.0,Smart,203935.0,,,
385,PT09M47.00S,2021-12-18T02:09:33.2Z,3,REGULAR,turnover,offensive foul,[],1626172,,,1610612744,61,68,2021-12-18T02:09:33Z,3800000,,,0,,K. Looney offensive foul TURNOVER (1 TO),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,204058.0,1.0,,,,,,,,,,,,
386,PT09M26.00S,2021-12-18T02:10:09.6Z,3,REGULAR,foul,personal,[],203952,,,1610612738,61,68,2021-12-18T02:10:20Z,3810000,,,0,,A. Wiggins personal FOUL (3 PF),"[203952, 1628369]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,204058.0,,,,,,,3.0,0.0,Tatum,1628369.0,,,
388,PT09M26.00S,2021-12-18T02:10:20.9Z,3,REGULAR,substitution,out,[],1630541,,,1610612738,61,68,2021-12-18T02:10:25Z,3830000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT09M26.00S,2021-12-18T02:10:20.9Z,3,REGULAR,substitution,in,[],1630228,,,1610612738,61,68,2021-12-18T02:10:25Z,3840000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT09M20.00S,2021-12-18T02:10:37.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630174,25.837713534822605,19.852941176470587,1610612738,61,68,2021-12-18T02:10:42Z,3850000,151.0,190.0,1,left,MISS A. Nesmith 24' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,24.28,Missed,,,,,,,,,,,,,,,,,,,
391,PT09M18.00S,2021-12-18T02:10:39.8Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,61,68,2021-12-18T02:10:42Z,3860000,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,390.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
392,PT09M09.00S,2021-12-18T02:10:49.2Z,3,REGULAR,turnover,bad pass,[],203110,,,1610612744,61,68,2021-12-18T02:10:54Z,3870000,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 1630174]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,1.0,,,,Nesmith,1630174.0,,,,,,,
393,PT09M09.00S,2021-12-18T02:10:49.2Z,3,REGULAR,steal,,[],1630174,,,1610612738,61,68,2021-12-18T02:10:51Z,3880000,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT08M57.00S,2021-12-18T02:11:01.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630174,11.777266754270697,96.81372549019608,1610612738,61,68,2021-12-18T02:11:13Z,3890000,-234.0,58.0,1,left,MISS A. Nesmith 24' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,24.12,Missed,,,,,,,,,,,,,,,,,,,
395,PT08M55.00S,2021-12-18T02:11:03.4Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,61,68,2021-12-18T02:11:13Z,3900000,,,0,,R. Williams III REBOUND (Off:4 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,394.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
396,PT08M40.00S,2021-12-18T02:11:19.5Z,3,REGULAR,foul,personal,['2freethrow'],203110,,,1610612738,61,68,2021-12-18T02:11:28Z,3910000,,,0,,D. Green shooting personal FOUL (2 PF) (Brown 2 FT),"[203110, 1627759]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,,,,,,,,204059.0,,,,,,,2.0,0.0,Brown,1627759.0,,,
398,PT08M40.00S,2021-12-18T02:11:47.6Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1627759,,,1610612738,61,68,2021-12-18T02:12:10Z,3930000,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,,
399,PT08M40.00S,2021-12-18T02:11:47.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,61,68,2021-12-18T02:12:10Z,3940000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,398.0,,,,,,,,,,,,,,,,,,
400,PT08M40.00S,2021-12-18T02:11:47.6Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1627759,,,1610612738,61,68,2021-12-18T02:12:10Z,3950000,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,,
401,PT08M40.00S,2021-12-18T02:11:47.6Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,61,68,2021-12-18T02:12:10Z,3960000,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,400.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
402,PT08M19.00S,2021-12-18T02:12:24.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203110,83.78777923784494,43.13725490196079,1610612744,61,68,2021-12-18T02:12:35Z,3970000,-34.0,100.0,1,right,MISS D. Green 10' turnaround Hook,[203110],1610612744.0,GSW,turnaround,,,Green,D. Green,,,,,10.56,Missed,,,,,,,,,,,,,,,,,,,
403,PT08M17.00S,2021-12-18T02:12:26.2Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,61,68,2021-12-18T02:12:35Z,3980000,,,0,,K. Looney REBOUND (Off:4 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,402.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
404,PT08M15.00S,2021-12-18T02:12:27.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,91.67214191852825,48.529411764705884,1610612744,61,70,2021-12-18T02:12:38Z,3990000,-7.0,26.0,1,right,K. Looney putback Layup (6 PTS),[1626172],1610612744.0,GSW,putback,,,Looney,K. Looney,,,,,2.68,Made,,,,,6.0,,,,,,,,,,,,,,
405,PT08M09.00S,2021-12-18T02:12:35.0Z,3,REGULAR,3pt,Jump Shot,[],1628369,9.280551905387648,3.1862745098039214,1610612738,64,70,2021-12-18T02:12:40Z,4000000,234.0,35.0,1,left,J. Tatum 3PT  (16 PTS) (M. Smart 6 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,23.67,Made,,,,,16.0,,,M. Smart,203935.0,6.0,,,,,,,,,
407,PT07M50.00S,2021-12-18T02:12:53.7Z,3,REGULAR,turnover,bad pass,[],203110,,,1610612744,64,70,2021-12-18T02:12:56Z,4020000,,,0,,D. Green bad pass TURNOVER (2 TO),"[203110, 203935]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,2.0,,,,Smart,203935.0,,,,,,,
408,PT07M50.00S,2021-12-18T02:12:53.7Z,3,REGULAR,steal,,[],203935,,,1610612738,64,70,2021-12-18T02:12:55Z,4030000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT07M42.00S,2021-12-18T02:13:13.9Z,3,REGULAR,turnover,offensive goaltending,[],1629057,,,1610612738,64,70,2021-12-18T02:13:34Z,4060000,,,0,,R. Williams III offensive goaltending TURNOVER (2 TO),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,204059.0,2.0,,,,,,,,,,,,
412,PT07M42.00S,2021-12-18T02:13:32.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,64,70,2021-12-18T02:13:32Z,4070000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M42.00S,2021-12-18T02:16:07.7Z,3,REGULAR,substitution,out,[],1630228,,,1610612744,64,70,2021-12-18T02:16:26Z,4080000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M42.00S,2021-12-18T02:16:07.7Z,3,REGULAR,substitution,in,[],1629308,,,1610612744,64,70,2021-12-18T02:16:26Z,4090000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT07M29.00S,2021-12-18T02:16:45.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201939,68.28186596583443,72.30392156862744,1610612744,64,73,2021-12-18T02:16:50Z,4100000,112.0,246.0,1,right,S. Curry 26' 3PT turnaround (23 PTS) (D. Green 7 AST),"[201939, 203110]",1610612744.0,GSW,turnaround,,,Curry,S. Curry,,,,,26.98,Made,,,,,23.0,,,D. Green,203110.0,7.0,,,,,,,,,
417,PT07M09.00S,2021-12-18T02:17:04.0Z,3,REGULAR,3pt,Jump Shot,[],1627759,25.969119579500656,81.86274509803921,1610612738,67,73,2021-12-18T02:17:08Z,4120000,-159.0,192.0,1,left,J. Brown 24' 3PT  (14 PTS) (J. Tatum 6 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,24.92,Made,,,,,14.0,,,J. Tatum,1628369.0,6.0,,,,,,,,,
419,PT06M53.00S,2021-12-18T02:17:19.7Z,3,REGULAR,2pt,Jump Shot,[],203952,79.05716162943496,28.186274509803923,1610612744,67,73,2021-12-18T02:17:23Z,4140000,-109.0,144.0,1,right,MISS A. Wiggins 18' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,18.1,Missed,,,,,,,,,,,,,,,,,,,
420,PT06M51.00S,2021-12-18T02:17:21.7Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,67,73,2021-12-18T02:17:23Z,4150000,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,419.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
421,PT06M45.00S,2021-12-18T02:17:29.1Z,3,REGULAR,2pt,Jump Shot,[],1628369,18.873193166885677,31.862745098039213,1610612738,69,73,2021-12-18T02:17:33Z,4160000,91.0,125.0,1,left,J. Tatum 15' turnaround fadeaway Jump Shot (18 PTS),[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,15.44,Made,,,,,18.0,,,,,,,,,,,,,,
422,PT06M31.00S,2021-12-18T02:17:42.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,88.25558475689881,41.911764705882355,1610612744,69,73,2021-12-18T02:17:53Z,4170000,-40.0,58.0,1,right,MISS S. Curry 7' driving reverse Layup,[201939],1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,7.06,Missed,,,,,,,,,,,,,,,,,,,
423,PT06M29.00S,2021-12-18T02:17:44.4Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,69,73,2021-12-18T02:17:53Z,4180000,,,0,,K. Looney REBOUND (Off:5 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,422.0,9.0,4.0,5.0,,,,,,,,,,,,,,,
424,PT06M29.00S,2021-12-18T02:17:45.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626172,94.40999984741211,50.0,1610612744,69,73,2021-12-18T02:17:59Z,4190000,0.0,0.0,1,right,MISS K. Looney tip Layup,[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
425,PT06M28.00S,2021-12-18T02:17:46.2Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,69,73,2021-12-18T02:17:59Z,4200000,,,0,,J. Brown REBOUND (Off:1 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,424.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
426,PT06M22.00S,2021-12-18T02:17:50.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,7.966491458607096,44.36274509803921,1610612738,71,73,2021-12-18T02:18:09Z,4210000,28.0,22.0,1,left,J. Brown running Layup (16 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,3.6,Made,,,,,16.0,,,,,,,,,,,,,,
427,PT06M03.00S,2021-12-18T02:18:12.5Z,3,REGULAR,turnover,traveling,[],1629308,,,1610612744,71,73,2021-12-18T02:18:19Z,4220000,,,0,,J. Toscano-Anderson traveling TURNOVER (1 TO),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,1148.0,1.0,,,,,,,,,,,,
428,PT05M53.00S,2021-12-18T02:18:35.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,33.196452036793694,41.911764705882355,1610612738,71,73,2021-12-18T02:19:07Z,4230000,40.0,260.0,1,left,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
429,PT05M51.00S,2021-12-18T02:18:37.6Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,71,73,2021-12-18T02:18:42Z,4240000,,,0,,K. Looney REBOUND (Off:5 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,428.0,10.0,5.0,5.0,,,,,,,,,,,,,,,
430,PT05M44.00S,2021-12-18T02:18:45.3Z,3,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612744,71,73,2021-12-18T02:18:57Z,4250000,,,0,,J. Brown shooting personal FOUL (3 PF) (Green 2 FT),"[1627759, 203110]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,,204059.0,,,,,,,3.0,0.0,Green,203110.0,,,
432,PT05M44.00S,2021-12-18T02:19:19.2Z,3,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,71,74,2021-12-18T02:19:19Z,4270000,,,0,,D. Green Free Throw 1 of 2 (1 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
433,PT05M44.00S,2021-12-18T02:19:19.7Z,3,REGULAR,substitution,out,[],1626172,,,1610612744,71,74,2021-12-18T02:19:23Z,4280000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M44.00S,2021-12-18T02:19:19.7Z,3,REGULAR,substitution,in,[],203490,,,1610612744,71,74,2021-12-18T02:19:23Z,4290000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M44.00S,2021-12-18T02:19:40.2Z,3,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,71,75,2021-12-18T02:19:40Z,4300000,,,0,,D. Green Free Throw 2 of 2 (2 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
436,PT05M30.00S,2021-12-18T02:19:57.9Z,3,REGULAR,turnover,bad pass,[],1629057,,,1610612738,71,75,2021-12-18T02:20:01Z,4310000,,,0,,R. Williams III bad pass TURNOVER (3 TO),"[1629057, 203952]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,3.0,,,,Wiggins,203952.0,,,,,,,
437,PT05M30.00S,2021-12-18T02:19:57.9Z,3,REGULAR,steal,,[],203952,,,1610612744,71,75,2021-12-18T02:19:59Z,4320000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M24.00S,2021-12-18T02:20:03.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201939,76.42904073587385,11.76470588235294,1610612744,71,75,2021-12-18T02:20:09Z,4330000,-191.0,169.0,1,right,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
439,PT05M21.00S,2021-12-18T02:20:06.4Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,71,75,2021-12-18T02:20:09Z,4340000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,438.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
440,PT05M08.00S,2021-12-18T02:20:21.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201939,,,1610612738,71,75,2021-12-18T02:20:32Z,4350000,,,0,,S. Curry personal FOUL (2 PF) (Smart 2 FT),"[201939, 203935]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,1148.0,,,,,,,2.0,0.0,Smart,203935.0,,,
442,PT05M08.00S,2021-12-18T02:20:47.7Z,3,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,72,75,2021-12-18T02:21:15Z,4370000,,,0,,M. Smart Free Throw 1 of 2 (12 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
443,PT05M08.00S,2021-12-18T02:20:50.4Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,72,75,2021-12-18T02:20:54Z,4380000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M08.00S,2021-12-18T02:20:50.4Z,3,REGULAR,substitution,in,[],1626196,,,1610612738,72,75,2021-12-18T02:20:54Z,4390000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M08.00S,2021-12-18T02:20:47.7Z,3,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,72,75,2021-12-18T02:21:15Z,4400000,,,0,,MISS M. Smart Free Throw 2 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Missed,,,,,,,,,,,,,,,,,,,
446,PT05M08.00S,2021-12-18T02:20:47.7Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,72,75,2021-12-18T02:21:15Z,4410000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:3),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,445.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
447,PT04M56.00S,2021-12-18T02:21:23.4Z,3,REGULAR,foul,personal,['2freethrow'],203935,,,1610612744,72,75,2021-12-18T02:21:32Z,4420000,,,0,,M. Smart shooting personal FOUL (4 PF) (Curry 2 FT),"[203935, 201939]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,1148.0,,,,,,,4.0,0.0,Curry,201939.0,,,
449,PT04M56.00S,2021-12-18T02:21:50.6Z,3,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,72,76,2021-12-18T02:21:50Z,4440000,,,0,,S. Curry Free Throw 1 of 2 (24 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,24.0,,,,,,,,,,,,,,
450,PT04M56.00S,2021-12-18T02:22:08.7Z,3,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,72,77,2021-12-18T02:22:08Z,4450000,,,0,,S. Curry Free Throw 2 of 2 (25 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,25.0,,,,,,,,,,,,,,
451,PT04M37.00S,2021-12-18T02:22:31.4Z,3,REGULAR,3pt,Jump Shot,[],1626196,31.225361366622867,29.901960784313726,1610612738,72,77,2021-12-18T02:22:37Z,4460000,100.0,241.0,1,left,MISS J. Richardson 26' 3PT - blocked,"[1626196, 203110]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,26.11,Missed,,,,,,,,,,,,,,,,,Green,203110.0,
452,PT04M37.00S,2021-12-18T02:22:31.4Z,3,REGULAR,block,,[],203110,,,1610612738,72,77,2021-12-18T02:22:34Z,4470000,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M35.00S,2021-12-18T02:22:33.4Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,72,77,2021-12-18T02:22:54Z,4480000,,,0,,S. Curry REBOUND (Off:0 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,451.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
454,PT04M33.00S,2021-12-18T02:22:36.3Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203110,92.32917214191852,48.77450980392157,1610612744,72,79,2021-12-18T02:22:48Z,4490000,-6.0,20.0,1,right,D. Green running DUNK (4 PTS) (S. Curry 3 AST),"[203110, 201939]",1610612744.0,GSW,running,,,Green,D. Green,,,,,2.05,Made,,,,,4.0,,,S. Curry,201939.0,3.0,,,,,,,,,
456,PT04M33.00S,2021-12-18T02:22:42.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,72,79,2021-12-18T02:22:42Z,4510000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M23.00S,2021-12-18T02:26:09.6Z,3,REGULAR,3pt,Jump Shot,[],1630174,10.85742444152431,4.411764705882353,1610612738,75,79,2021-12-18T02:26:13Z,4520000,228.0,50.0,1,left,A. Nesmith 3PT  (6 PTS) (M. Smart 7 AST),"[1630174, 203935]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,23.32,Made,,,,,6.0,,,M. Smart,203935.0,7.0,,,,,,,,,
459,PT03M59.00S,2021-12-18T02:26:35.1Z,3,REGULAR,turnover,traveling,[],201939,,,1610612744,75,79,2021-12-18T02:26:41Z,4540000,,,0,,S. Curry traveling TURNOVER (4 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,204058.0,4.0,,,,,,,,,,,,
460,PT03M44.00S,2021-12-18T02:26:58.2Z,3,REGULAR,turnover,bad pass,[],203935,,,1610612738,75,79,2021-12-18T02:27:04Z,4550000,,,0,,M. Smart bad pass TURNOVER (2 TO),"[203935, 1629308]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,2.0,,,,Toscano-Anderson,1629308.0,,,,,,,
461,PT03M44.00S,2021-12-18T02:26:58.2Z,3,REGULAR,steal,,[],1629308,,,1610612744,75,79,2021-12-18T02:27:00Z,4560000,,,0,,J. Toscano-Anderson STEAL (1 STL),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
