actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
341,PT00M01.10S,2024-11-03T03:38:42.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,57,53,2024-11-03T03:39:02Z,3350000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,340.0,,,,,,,,,,,,,,,,,
342,PT00M00.00S,2024-11-03T03:38:59.2Z,2,REGULAR,period,end,[],0,,,1610612760,57,53,2024-11-03T03:38:59Z,3360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2024-11-03T03:53:46.9Z,3,REGULAR,substitution,out,['startperiod'],1629599,,,1610612760,57,53,2024-11-03T03:54:06Z,3370000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2024-11-03T03:53:46.9Z,3,REGULAR,substitution,out,['startperiod'],201587,,,1610612760,57,53,2024-11-03T03:54:06Z,3380000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-11-03T03:53:46.9Z,3,REGULAR,substitution,out,['startperiod'],1629645,,,1610612760,57,53,2024-11-03T03:54:06Z,3390000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2024-11-03T03:53:46.9Z,3,REGULAR,substitution,in,['startperiod'],1629611,,,1610612760,57,53,2024-11-03T03:54:06Z,3400000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2024-11-03T03:53:46.9Z,3,REGULAR,substitution,in,['startperiod'],1627884,,,1610612760,57,53,2024-11-03T03:54:06Z,3410000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2024-11-03T03:53:46.9Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612760,57,53,2024-11-03T03:54:06Z,3420000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2024-11-03T03:54:03.4Z,3,REGULAR,period,start,[],0,,,1610612746,57,53,2024-11-03T03:54:06Z,3430000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT11M43.00S,2024-11-03T03:54:19.8Z,3,REGULAR,3pt,Jump Shot,[],1627884,28.465834428383708,84.06862745098039,1610612746,57,53,2024-11-03T03:54:24Z,3440000,False,-170.0,215.0,1,left,MISS D. Jones Jr. 27' bank 3PT,[1627884],1610612746.0,LAC,bank,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,27.44,Missed,,,,,,,,,,,,,,,,,,
351,PT11M40.00S,2024-11-03T03:54:22.8Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,57,53,2024-11-03T03:54:24Z,3450000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:5),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,350.0,,,,,5.0,5.0,0.0,,,,,,,,,,
352,PT11M34.00S,2024-11-03T03:54:28.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631096,67.88764783180025,26.225490196078432,1610612760,57,53,2024-11-03T03:54:36Z,3460000,False,-119.0,249.0,1,right,MISS C. Holmgren 27' running 3PT,[1631096],1610612760.0,OKC,running,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,27.63,Missed,,,,,,,,,,,,,,,,,,
353,PT11M32.00S,2024-11-03T03:54:30.4Z,3,REGULAR,rebound,offensive,[],1630198,,,1610612760,57,53,2024-11-03T03:54:36Z,3470000,False,,,0,,I. Joe REBOUND (Off:1 Def:0),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,352.0,,,,,1.0,0.0,1.0,,,,,,,,,,
354,PT11M25.00S,2024-11-03T03:54:37.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,70.25295663600527,22.30392156862745,1610612760,57,56,2024-11-03T03:54:41Z,3480000,False,-138.0,227.0,1,right,L. Dort 26' 3PT  (10 PTS) (S. Gilgeous-Alexander 4 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,26.6,Made,,10.0,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,,,,,,,,
356,PT11M25.00S,2024-11-03T03:54:43.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,57,56,2024-11-03T03:54:43Z,3500000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT11M05.00S,2024-11-03T03:57:53.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,9.674770039421814,38.23529411764706,1610612746,59,56,2024-11-03T04:07:35Z,3510000,False,59.0,38.0,1,left,I. Zubac 7' turnaround bank Hook (5 PTS) (N. Powell 2 AST),"[1627826, 1626181]",1610612746.0,LAC,turnaround bank,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,7.02,Made,,5.0,N. Powell,1626181.0,2.0,,,,,,,,,,,,,
358,PT10M55.00S,2024-11-03T03:58:02.2Z,3,REGULAR,3pt,Jump Shot,[],1631096,91.27792378449409,2.941176470588235,1610612760,59,56,2024-11-03T03:58:07Z,3520000,False,-235.0,29.0,1,right,MISS C. Holmgren 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,23.71,Missed,,,,,,,,,,,,,,,,,,
359,PT10M50.00S,2024-11-03T03:58:07.2Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,59,56,2024-11-03T03:58:07Z,3530000,False,,,0,,J. Harden REBOUND (Off:0 Def:10),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Left Corner 3,24+ Left,,,358.0,,,,,10.0,10.0,0.0,,,,,,,,,,
360,PT10M31.00S,2024-11-03T03:58:25.5Z,3,REGULAR,3pt,Jump Shot,[],1626181,32.40801576872536,66.66666666666666,1610612746,59,56,2024-11-03T03:58:33Z,3540000,False,-83.0,252.0,1,left,MISS N. Powell 26' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,26.55,Missed,,,,,,,,,,,,,,,,,,
361,PT10M30.00S,2024-11-03T03:58:26.5Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612746,59,56,2024-11-03T03:58:33Z,3550000,False,,,0,,T. Mann REBOUND (Off:1 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,360.0,,,,,4.0,3.0,1.0,,,,,,,,,,
362,PT10M30.00S,2024-11-03T03:58:34.4Z,3,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612746,59,56,2024-11-03T03:58:38Z,3560000,False,,,0,,L. Dort shooting personal FOUL (2 PF) (Mann 2 FT),"[1629652, 1629611]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2530.0,2.0,0.0,Mann,1629611.0,,
364,PT10M30.00S,2024-11-03T03:58:55.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629611,,,1610612746,60,56,2024-11-03T03:58:55Z,3580000,False,,,0,,T. Mann Free Throw 1 of 2 (8 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
365,PT10M30.00S,2024-11-03T03:59:11.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629611,,,1610612746,61,56,2024-11-03T03:59:11Z,3590000,False,,,0,,T. Mann Free Throw 2 of 2 (9 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
366,PT10M05.00S,2024-11-03T03:59:38.5Z,3,REGULAR,2pt,Jump Shot,[],1628983,76.5604467805519,50.73529411764706,1610612760,61,58,2024-11-03T03:59:44Z,3600000,False,4.0,168.0,1,right,S. Gilgeous-Alexander 16' fadeaway Jump Shot (17 PTS) (L. Dort 3 AST),"[1628983, 1629652]",1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,16.78,Made,,17.0,L. Dort,1629652.0,3.0,,,,,,,,,,,,,
367,PT09M49.00S,2024-11-03T03:59:53.4Z,3,REGULAR,3pt,Jump Shot,[],201935,36.48160315374508,31.862745098039213,1610612746,61,58,2024-11-03T03:59:57Z,3610000,False,91.0,290.0,1,left,MISS J. Harden 30' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,30.42,Missed,,,,,,,,,,,,,,,,,,
368,PT09M47.00S,2024-11-03T03:59:55.4Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,61,58,2024-11-03T03:59:57Z,3620000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,367.0,,,,,6.0,6.0,0.0,,,,,,,,,,
378,PT09M39.00S,2024-11-03T04:00:00.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,85.10183968462549,59.55882352941176,1610612760,61,58,2024-11-03T04:04:27Z,3625000,False,48.0,88.0,1,right,MISS S. Gilgeous-Alexander 9' driving Layup - blocked,"[1628983, 201935]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,9.97,Missed,,,,,,,,,,,,,,,,,Harden,201935.0
379,PT09M39.00S,2024-11-03T04:00:00.2Z,3,REGULAR,block,,[],201935,,,1610612760,61,58,2024-11-03T04:04:27Z,3627500,False,,,0,,J. Harden BLOCK (2 BLK),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
380,PT09M39.00S,2024-11-03T04:00:00.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,61,58,2024-11-03T04:04:27Z,3628750,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,378.0,,,,,,,,,,,,,,,,,
372,PT09M39.00S,2024-11-03T04:00:35.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,61,58,2024-11-03T04:07:06Z,3660000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT09M39.00S,2024-11-03T04:04:21.5Z,3,REGULAR,jumpball,recovered,[],1630198,,,1610612760,61,58,2024-11-03T04:04:21Z,3680000,False,,,0,,Jump Ball C. Holmgren vs. I. Zubac: Tip to I. Joe,"[1630198, 1631096, 1627826]",1610612760.0,OKC,challenge,I. Joe,1630198.0,Joe,I. Joe,Holmgren,1631096.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
381,PT09M22.00S,2024-11-03T04:04:30.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1631096,76.42904073587385,50.98039215686274,1610612760,61,60,2024-11-03T04:04:38Z,3710000,False,5.0,169.0,1,right,C. Holmgren 16' Jump Shot (8 PTS) (S. Gilgeous-Alexander 5 AST),"[1631096, 1628983]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Center,16.92,Made,,8.0,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,,,,,,,
383,PT08M57.00S,2024-11-03T04:04:56.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,6.258212877792378,41.42156862745098,1610612746,63,60,2024-11-03T04:05:09Z,3730000,False,43.0,6.0,1,left,I. Zubac Hook (7 PTS) (T. Mann 1 AST),"[1627826, 1629611]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,4.34,Made,,7.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,
385,PT08M38.00S,2024-11-03T04:05:15.4Z,3,REGULAR,2pt,Jump Shot,[],1629652,81.94809461235218,68.13725490196079,1610612760,63,62,2024-11-03T04:05:23Z,3750000,False,91.0,117.0,1,right,L. Dort 14' pullup Jump Shot (12 PTS) (S. Gilgeous-Alexander 6 AST),"[1629652, 1628983]",1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Mid-Range,8-16 Right,14.82,Made,,12.0,S. Gilgeous-Alexander,1628983.0,6.0,,,,,,,,,,,,,
387,PT08M30.00S,2024-11-03T04:05:25.3Z,3,REGULAR,foul,personal,[],1629652,,,1610612746,63,62,2024-11-03T04:05:53Z,3770000,False,,,0,,L. Dort personal FOUL (3 PF),"[1629652, 201935]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1629171.0,3.0,0.0,Harden,201935.0,,
389,PT08M19.00S,2024-11-03T04:06:01.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,15.193823915900131,51.71568627450981,1610612746,63,62,2024-11-03T04:06:05Z,3790000,False,-9.0,90.0,1,left,MISS I. Zubac 9' Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,9.07,Missed,,,,,,,,,,,,,,,,,,
390,PT08M17.00S,2024-11-03T04:06:03.8Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,63,62,2024-11-03T04:06:05Z,3800000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:7),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,389.0,,,,,7.0,7.0,0.0,,,,,,,,,,
391,PT08M02.00S,2024-11-03T04:06:18.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,85.3646517739816,41.66666666666667,1610612760,63,62,2024-11-03T04:08:38Z,3810000,False,-42.0,85.0,1,right,MISS J. Williams 9' fadeaway bank Shot,[1631114],1610612760.0,OKC,fadeaway bank,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,9.48,Missed,,,,,,,,,,,,,,,,,,
392,PT08M01.00S,2024-11-03T04:06:19.1Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,63,62,2024-11-03T04:06:22Z,3820000,False,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,391.0,,,,,4.0,3.0,1.0,,,,,,,,,,
393,PT07M58.00S,2024-11-03T04:06:23.7Z,3,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612746,63,62,2024-11-03T04:06:30Z,3830000,False,,,0,,J. Williams shooting personal FOUL (3 PF) (Mann 2 FT),"[1631114, 1629611]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2530.0,3.0,0.0,Mann,1629611.0,,
396,PT07M58.00S,2024-11-03T04:06:54.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629611,,,1610612746,64,62,2024-11-03T04:06:53Z,3850000,False,,,0,,T. Mann Free Throw 1 of 2 (10 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
397,PT07M58.00S,2024-11-03T04:06:55.3Z,3,REGULAR,substitution,out,[],1631114,,,1610612746,64,62,2024-11-03T04:07:00Z,3860000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M58.00S,2024-11-03T04:06:55.3Z,3,REGULAR,substitution,in,[],1641717,,,1610612746,64,62,2024-11-03T04:07:00Z,3870000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M58.00S,2024-11-03T04:07:15.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629611,,,1610612746,65,62,2024-11-03T04:07:15Z,3880000,False,,,0,,T. Mann Free Throw 2 of 2 (11 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
400,PT07M44.00S,2024-11-03T04:07:30.1Z,3,REGULAR,3pt,Jump Shot,[],1630198,66.44218134034165,70.83333333333334,1610612760,65,62,2024-11-03T04:07:40Z,3890000,False,104.0,263.0,1,right,MISS I. Joe 28' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,28.28,Missed,,,,,,,,,,,,,,,,,,
401,PT07M44.00S,2024-11-03T04:07:32.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,65,62,2024-11-03T04:07:32Z,3900000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,400.0,,,,,,,,,,,,,,,,,
403,PT07M31.00S,2024-11-03T04:07:53.7Z,3,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612746,65,62,2024-11-03T04:07:58Z,3920000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Powell 2 FT),"[1628983, 1626181]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2530.0,1.0,0.0,Powell,1626181.0,,
405,PT07M31.00S,2024-11-03T04:08:26.5Z,3,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,66,62,2024-11-03T04:08:26Z,3940000,False,,,0,,N. Powell Free Throw 1 of 2 (14 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
406,PT07M31.00S,2024-11-03T04:08:44.0Z,3,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,67,62,2024-11-03T04:08:44Z,3950000,False,,,0,,N. Powell Free Throw 2 of 2 (15 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
407,PT07M12.00S,2024-11-03T04:09:03.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,80.89684625492772,51.9607843137255,1610612760,67,64,2024-11-03T04:09:07Z,3960000,False,10.0,127.0,1,right,S. Gilgeous-Alexander 12' pullup Jump Shot (19 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,12.75,Made,,19.0,,,,,,,,,,,,,,,,
408,PT07M03.00S,2024-11-03T04:09:12.7Z,3,REGULAR,3pt,Jump Shot,[],1626181,32.40801576872536,53.431372549019606,1610612746,70,64,2024-11-03T04:09:17Z,3970000,False,-17.0,252.0,1,left,N. Powell 25' 3PT pullup (18 PTS) (J. Harden 5 AST),"[1626181, 201935]",1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,25.27,Made,,18.0,J. Harden,201935.0,5.0,,,,,,,,,,,,,
410,PT06M51.00S,2024-11-03T04:09:25.0Z,3,REGULAR,2pt,Jump Shot,[],1628983,85.10183968462549,33.33333333333333,1610612760,70,64,2024-11-03T04:09:28Z,3990000,False,-83.0,88.0,1,right,MISS S. Gilgeous-Alexander 12' driving floating Shot,[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,12.08,Missed,,,,,,,,,,,,,,,,,,
411,PT06M50.00S,2024-11-03T04:09:26.0Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,70,64,2024-11-03T04:09:28Z,4000000,False,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,410.0,,,,,5.0,4.0,1.0,,,,,,,,,,
412,PT06M47.00S,2024-11-03T04:09:32.3Z,3,REGULAR,foul,offensive,[],1627884,,,1610612746,70,64,2024-11-03T04:09:40Z,4010000,False,,,0,,D. Jones Jr. charge offensive FOUL (3 PF),"[1627884, 1630198]",1610612746.0,LAC,charge,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2530.0,3.0,0.0,Joe,1630198.0,,
414,PT06M47.00S,2024-11-03T04:09:32.3Z,3,REGULAR,turnover,offensive foul,[],1627884,,,1610612746,70,64,2024-11-03T04:09:32Z,4030000,False,,,0,,D. Jones Jr. offensive foul TURNOVER (2 TO),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,2530.0,,,,,,
415,PT06M28.00S,2024-11-03T04:10:07.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629652,88.91261498028909,42.15686274509804,1610612760,70,64,2024-11-03T04:10:11Z,4040000,False,-39.0,52.0,1,right,MISS L. Dort 6' driving Layup - blocked,"[1629652, 201935]",1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,6.49,Missed,,,,,,,,,,,,,,,,,Harden,201935.0
416,PT06M28.00S,2024-11-03T04:10:07.8Z,3,REGULAR,block,,[],201935,,,1610612760,70,64,2024-11-03T04:10:10Z,4050000,False,,,0,,J. Harden BLOCK (3 BLK),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
417,PT06M25.00S,2024-11-03T04:10:10.8Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,70,64,2024-11-03T04:10:11Z,4060000,False,,,0,,J. Harden REBOUND (Off:0 Def:11),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,415.0,,,,,11.0,11.0,0.0,,,,,,,,,,
418,PT06M22.00S,2024-11-03T04:10:13.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627884,11.12023653088042,56.127450980392155,1610612746,70,64,2024-11-03T04:10:42Z,4070000,False,-31.0,52.0,1,left,MISS D. Jones Jr. 6' running Layup - blocked,"[1627884, 1628983]",1610612746.0,LAC,running,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.03,Missed,,,,,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0
419,PT06M22.00S,2024-11-03T04:10:13.8Z,3,REGULAR,block,,[],1628983,,,1610612746,70,64,2024-11-03T04:10:15Z,4080000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
420,PT06M16.00S,2024-11-03T04:10:19.8Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,70,64,2024-11-03T04:10:21Z,4090000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,418.0,,,,,1.0,1.0,0.0,,,,,,,,,,
421,PT06M15.00S,2024-11-03T04:10:20.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629652,91.14651773981603,51.71568627450981,1610612760,70,66,2024-11-03T04:10:26Z,4100000,False,9.0,31.0,1,right,L. Dort running DUNK (14 PTS) (S. Gilgeous-Alexander 7 AST),"[1629652, 1628983]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,3.19,Made,,14.0,S. Gilgeous-Alexander,1628983.0,7.0,,,,,,,,,,,,,
424,PT05M50.00S,2024-11-03T04:10:56.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612746,70,66,2024-11-03T04:11:03Z,4130000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,2530.0,,,,,,
425,PT05M50.00S,2024-11-03T04:11:02.1Z,3,REGULAR,substitution,out,[],1629652,,,1610612760,70,66,2024-11-03T04:11:04Z,4140000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M50.00S,2024-11-03T04:11:02.1Z,3,REGULAR,substitution,in,[],1627936,,,1610612760,70,66,2024-11-03T04:11:04Z,4150000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M35.00S,2024-11-03T04:11:23.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627936,68.28186596583443,75.73529411764706,1610612760,70,66,2024-11-03T04:11:29Z,4160000,False,129.0,246.0,1,right,MISS A. Caruso 27' 3PT,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,27.74,Missed,,,,,,,,,,,,,,,,,,
428,PT05M32.00S,2024-11-03T04:11:26.6Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,70,66,2024-11-03T04:11:29Z,4170000,False,,,0,,I. Zubac REBOUND (Off:1 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,427.0,,,,,6.0,5.0,1.0,,,,,,,,,,
429,PT05M23.00S,2024-11-03T04:11:36.3Z,3,REGULAR,3pt,Jump Shot,[],201935,33.98488830486202,42.15686274509804,1610612746,70,66,2024-11-03T04:11:42Z,4180000,False,39.0,267.0,1,left,MISS J. Harden 26' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.99,Missed,,,,,,,,,,,,,,,,,,
