actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
247,PT05M13.00S,2025-03-16T23:48:42.4Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,45,34,2025-03-16T23:48:45Z,2460000,False,,,0,,N. Batum REBOUND (Off:1 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,246.0,3.0,2.0,1.0,,,,,,,,,,,,,,
248,PT05M08.00S,2025-03-16T23:48:47.7Z,2,REGULAR,3pt,Jump Shot,[],201587,30.042706964520367,31.127450980392158,1610612746,48,34,2025-03-16T23:48:58Z,2470000,False,94.0,230.0,1,left,N. Batum 24' 3PT  (3 PTS) (I. Zubac 4 AST),"[201587, 1627826]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,24.85,Made,,,,,3.0,,,,I. Zubac,1627826.0,4.0,,,,,,,
250,PT04M43.00S,2025-03-16T23:49:13.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,92.46057818659659,54.65686274509803,1610612766,48,36,2025-03-16T23:49:20Z,2490000,False,23.0,18.0,1,right,M. Williams Layup (10 PTS) (L. Ball 2 AST),"[1631109, 1630163]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,10.0,,,,L. Ball,1630163.0,2.0,,,,,,,
252,PT04M19.00S,2025-03-16T23:49:36.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,6.521024967148489,53.92156862745098,1610612746,50,36,2025-03-16T23:49:40Z,2510000,False,-20.0,9.0,1,left,D. Jones Jr. driving Layup (6 PTS) (J. Harden 3 AST),"[1627884, 201935]",1610612746.0,LAC,driving,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,2.15,Made,,,,,6.0,,,,J. Harden,201935.0,3.0,,,,,,,
254,PT04M09.00S,2025-03-16T23:49:47.1Z,2,REGULAR,2pt,Jump Shot,[],1630163,86.15308804204993,69.85294117647058,1610612766,50,36,2025-03-16T23:49:51Z,2530000,False,99.0,78.0,1,right,MISS L. Ball 12' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,12.61,Missed,,,,,,,,,,,,,,,,,,
255,PT04M05.00S,2025-03-16T23:49:50.6Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612746,50,36,2025-03-16T23:49:50Z,2540000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:1),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Right,,,254.0,2.0,1.0,1.0,,,,,,,,,,,,,,
256,PT04M02.00S,2025-03-16T23:50:03.2Z,2,REGULAR,foul,personal,['3freethrow'],1630182,,,1610612746,50,36,2025-03-16T23:50:12Z,2550000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Harden 3 FT),"[1630182, 201935]",1610612766.0,CHA,shooting,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1626301.0,2.0,0.0,Harden,201935.0
258,PT04M02.00S,2025-03-16T23:50:38.4Z,2,REGULAR,freethrow,1 of 3,[],201935,,,1610612746,51,36,2025-03-16T23:50:38Z,2570000,False,,,0,,J. Harden Free Throw 1 of 3 (18 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
259,PT04M02.00S,2025-03-16T23:50:53.8Z,2,REGULAR,freethrow,2 of 3,[],201935,,,1610612746,52,36,2025-03-16T23:50:53Z,2580000,False,,,0,,J. Harden Free Throw 2 of 3 (19 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
260,PT04M02.00S,2025-03-16T23:50:54.4Z,2,REGULAR,substitution,out,[],1631109,,,1610612746,52,36,2025-03-16T23:50:57Z,2590000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M02.00S,2025-03-16T23:50:54.4Z,2,REGULAR,substitution,in,[],1628970,,,1610612746,52,36,2025-03-16T23:50:57Z,2600000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M02.00S,2025-03-16T23:51:16.8Z,2,REGULAR,freethrow,3 of 3,[],201935,,,1610612746,53,36,2025-03-16T23:51:16Z,2610000,False,,,0,,J. Harden Free Throw 3 of 3 (20 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
263,PT03M44.00S,2025-03-16T23:51:36.4Z,2,REGULAR,turnover,lost ball,[],1628970,,,1610612766,53,36,2025-03-16T23:51:41Z,2620000,False,,,0,,M. Bridges lost ball TURNOVER (2 TO),"[1628970, 1627826]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,Zubac,1627826.0,,,,,,,,,,
264,PT03M44.00S,2025-03-16T23:51:36.4Z,2,REGULAR,steal,,[],1627826,,,1610612746,53,36,2025-03-16T23:51:38Z,2630000,False,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
265,PT03M41.00S,2025-03-16T23:51:39.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202695,6.521024967148489,46.07843137254902,1610612746,55,36,2025-03-16T23:51:46Z,2640000,False,20.0,9.0,1,left,K. Leonard running Layup (11 PTS) (I. Zubac 5 AST),"[202695, 1627826]",1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.15,Made,,,,,11.0,,,,I. Zubac,1627826.0,5.0,,,,,,,
267,PT03M33.00S,2025-03-16T23:51:47.5Z,2,REGULAR,turnover,lost ball,[],1630163,,,1610612766,55,36,2025-03-16T23:51:50Z,2660000,False,,,0,,L. Ball lost ball TURNOVER (3 TO),"[1630163, 201587]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,3.0,Batum,201587.0,,,,,,,,,,
268,PT03M33.00S,2025-03-16T23:51:47.5Z,2,REGULAR,steal,,[],201587,,,1610612746,55,36,2025-03-16T23:55:57Z,2670000,False,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
269,PT03M33.00S,2025-03-16T23:51:52.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612746,55,36,2025-03-16T23:51:59Z,2680000,False,,,0,,L. Ball personal FOUL (2 PF) (Zubac 2 FT),"[1630163, 1627826]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1193.0,2.0,0.0,Zubac,1627826.0
271,PT03M33.00S,2025-03-16T23:52:26.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627826,,,1610612746,55,36,2025-03-16T23:52:26Z,2700000,False,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
272,PT03M33.00S,2025-03-16T23:52:26.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,55,36,2025-03-16T23:52:26Z,2710000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,271.0,,,,,,,,,,,,,,,,,
273,PT03M33.00S,2025-03-16T23:52:27.5Z,2,REGULAR,substitution,out,[],202695,,,1610612746,55,36,2025-03-16T23:52:37Z,2720000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M33.00S,2025-03-16T23:52:27.5Z,2,REGULAR,substitution,in,[],203992,,,1610612746,55,36,2025-03-16T23:52:37Z,2730000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M33.00S,2025-03-16T23:52:44.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627826,,,1610612746,56,36,2025-03-16T23:52:44Z,2740000,False,,,0,,I. Zubac Free Throw 2 of 2 (7 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
276,PT03M20.00S,2025-03-16T23:52:59.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,94.95729303547962,60.78431372549019,1610612766,56,38,2025-03-16T23:53:49Z,2750000,False,54.0,-5.0,1,right,M. Bridges driving Hook (4 PTS) (L. Ball 3 AST),"[1628970, 1630163]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.41,Made,,,,,4.0,,,,L. Ball,1630163.0,3.0,,,,,,,
278,PT03M01.00S,2025-03-16T23:53:18.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,6.1268068331143235,55.392156862745104,1610612746,58,38,2025-03-16T23:53:23Z,2770000,False,-27.0,5.0,1,left,I. Zubac turnaround Hook (9 PTS),[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,9.0,,,,,,,,,,,,,
279,PT02M49.00S,2025-03-16T23:53:29.8Z,2,REGULAR,3pt,Jump Shot,[],1628970,67.88764783180025,68.87254901960785,1610612766,58,41,2025-03-16T23:55:59Z,2780000,False,94.0,249.0,1,right,M. Bridges 26' 3PT pullup (7 PTS),[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.67,Made,,,,,7.0,,,,,,,,,,,,,
281,PT02M32.00S,2025-03-16T23:53:50.8Z,2,REGULAR,foul,offensive,[],1627826,,,1610612746,58,41,2025-03-16T23:53:56Z,2800000,False,,,0,,I. Zubac offensive FOUL (1 PF),"[1627826, 1631217]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Diabaté,1631217.0
283,PT02M32.00S,2025-03-16T23:53:50.8Z,2,REGULAR,turnover,offensive foul,[],1627826,,,1610612746,58,41,2025-03-16T23:53:50Z,2820000,False,,,0,,I. Zubac offensive foul TURNOVER (2 TO),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,,,,1193.0,,,,
284,PT02M32.00S,2025-03-16T23:54:03.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,58,41,2025-03-16T23:54:03Z,2830000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M11.00S,2025-03-16T23:57:10.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630163,85.75886990801577,70.09803921568627,1610612766,58,41,2025-03-16T23:57:13Z,2840000,False,100.0,81.0,1,right,MISS L. Ball 12' pullup Shot,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,12.93,Missed,,,,,,,,,,,,,,,,,,
287,PT02M09.00S,2025-03-16T23:57:11.7Z,2,REGULAR,rebound,offensive,[],1631217,,,1610612766,58,41,2025-03-16T23:57:11Z,2850000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:0),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Right,,,286.0,2.0,0.0,2.0,,,,,,,,,,,,,,
288,PT02M05.00S,2025-03-16T23:57:15.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631217,89.83245729303549,55.63725490196079,1610612766,58,41,2025-03-16T23:58:10Z,2860000,False,28.0,43.0,1,right,MISS M. Diabaté driving Hook,[1631217],1610612766.0,CHA,driving,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,5.15,Missed,,,,,,,,,,,,,,,,,,
289,PT02M03.00S,2025-03-16T23:57:17.2Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,58,41,2025-03-16T23:57:19Z,2870000,False,,,0,,I. Zubac REBOUND (Off:1 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,288.0,7.0,6.0,1.0,,,,,,,,,,,,,,
290,PT01M57.00S,2025-03-16T23:57:23.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201935,6.521024967148489,55.14705882352941,1610612746,58,41,2025-03-16T23:57:35Z,2880000,False,-26.0,9.0,1,left,MISS J. Harden running Layup - blocked,"[201935, 1630182]",1610612746.0,LAC,running,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,Green,1630182.0,,,,,
291,PT01M57.00S,2025-03-16T23:57:23.0Z,2,REGULAR,block,,[],1630182,,,1610612746,58,41,2025-03-16T23:57:25Z,2890000,False,,,0,,J. Green BLOCK (1 BLK),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
292,PT01M52.00S,2025-03-16T23:57:28.0Z,2,REGULAR,rebound,offensive,[],201935,,,1610612746,58,41,2025-03-17T00:00:00Z,2900000,False,,,0,,J. Harden REBOUND (Off:1 Def:3),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,290.0,4.0,3.0,1.0,,,,,,,,,,,,,,
293,PT01M51.00S,2025-03-16T23:57:29.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627826,7.440867279894875,49.26470588235294,1610612746,60,41,2025-03-16T23:57:37Z,2910000,False,4.0,17.0,1,left,I. Zubac DUNK (11 PTS) (J. Harden 4 AST),"[1627826, 201935]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,11.0,,,,J. Harden,201935.0,4.0,,,,,,,
295,PT01M45.00S,2025-03-16T23:57:35.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,93.11760840998686,46.32352941176471,1610612766,60,41,2025-03-16T23:57:42Z,2930000,False,-18.0,12.0,1,right,MISS J. Green driving Layup - blocked,"[1630182, 1627826]",1610612766.0,CHA,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,Zubac,1627826.0,,,,,
296,PT01M45.00S,2025-03-16T23:57:35.6Z,2,REGULAR,block,,[],1627826,,,1610612766,60,41,2025-03-16T23:57:37Z,2940000,False,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
297,PT01M45.00S,2025-03-16T23:57:35.6Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,60,41,2025-03-16T23:57:42Z,2950000,False,,,0,,N. Batum REBOUND (Off:1 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,295.0,4.0,3.0,1.0,,,,,,,,,,,,,,
298,PT01M37.00S,2025-03-16T23:57:44.4Z,2,REGULAR,3pt,Jump Shot,[],201935,26.62614980289093,12.254901960784313,1610612746,63,41,2025-03-16T23:57:53Z,2960000,False,189.0,198.0,1,left,J. Harden 27' 3PT step back (23 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,27.34,Made,,,,,23.0,,,,,,,,,,,,,
299,PT01M18.00S,2025-03-16T23:58:02.3Z,2,REGULAR,2pt,Jump Shot,[],1630163,83.13074901445466,71.32352941176471,1610612766,63,41,2025-03-16T23:58:06Z,2970000,False,107.0,106.0,1,right,MISS L. Ball 15' pullup Shot,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,15.04,Missed,,,,,,,,,,,,,,,,,,
300,PT01M16.00S,2025-03-16T23:58:04.3Z,2,REGULAR,rebound,defensive,[],203992,,,1610612746,63,41,2025-03-16T23:58:06Z,2980000,False,,,0,,B. Bogdanović REBOUND (Off:0 Def:4),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,8-16 Right,,,299.0,4.0,4.0,0.0,,,,,,,,,,,,,,
301,PT01M04.00S,2025-03-16T23:58:16.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,6.389618922470433,46.568627450980394,1610612746,63,41,2025-03-17T00:00:37Z,2990000,False,17.0,8.0,1,left,MISS I. Zubac reverse Layup,[1627826],1610612746.0,LAC,reverse,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,,,,,,
302,PT01M01.00S,2025-03-16T23:58:19.6Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,63,41,2025-03-16T23:58:21Z,3000000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,301.0,2.0,2.0,0.0,,,,,,,,,,,,,,
303,PT00M56.90S,2025-03-16T23:58:23.8Z,2,REGULAR,3pt,Jump Shot,[],1630182,90.62089356110381,1.9607843137254901,1610612766,63,41,2025-03-16T23:58:29Z,3010000,False,-240.0,36.0,1,right,MISS J. Green 24' 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,24.28,Missed,,,,,,,,,,,,,,,,,,
304,PT00M54.20S,2025-03-16T23:58:26.5Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,63,41,2025-03-16T23:58:29Z,3020000,False,,,0,,I. Zubac REBOUND (Off:1 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Left Corner 3,24+ Left,,,303.0,8.0,7.0,1.0,,,,,,,,,,,,,,
305,PT00M38.70S,2025-03-16T23:58:44.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627884,5.601182654402102,51.225490196078425,1610612746,65,41,2025-03-16T23:58:48Z,3030000,False,-6.0,0.0,1,left,D. Jones Jr. alley-oop DUNK (8 PTS) (J. Harden 5 AST),"[1627884, 201935]",1610612746.0,LAC,alley-oop,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,8.0,,,,J. Harden,201935.0,5.0,,,,,,,
307,PT00M14.60S,2025-03-16T23:59:12.7Z,2,REGULAR,3pt,Jump Shot,[],1630163,64.47109067017082,54.166666666666664,1610612766,65,41,2025-03-16T23:59:16Z,3050000,False,21.0,281.0,1,right,MISS L. Ball 28' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,28.23,Missed,,,,,,,,,,,,,,,,,,
308,PT00M11.20S,2025-03-16T23:59:16.2Z,2,REGULAR,rebound,offensive,[],1630182,,,1610612766,65,41,2025-03-16T23:59:16Z,3060000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,307.0,1.0,0.0,1.0,,,,,,,,,,,,,,
309,PT00M08.40S,2025-03-16T23:59:18.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,90.09526938239159,2.2058823529411766,1610612766,65,41,2025-03-16T23:59:24Z,3070000,False,-239.0,41.0,1,right,MISS M. Bridges 24' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,24.24,Missed,,,,,,,,,,,,,,,,,,
310,PT00M05.00S,2025-03-16T23:59:22.3Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,65,41,2025-03-16T23:59:22Z,3080000,False,,,0,,N. Batum REBOUND (Off:1 Def:4),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,,,309.0,5.0,4.0,1.0,,,,,,,,,,,,,,
314,PT00M00.00S,2025-03-16T23:59:40.6Z,2,REGULAR,period,end,[],0,,,1610612746,65,41,2025-03-16T23:59:40Z,3120000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2025-03-17T00:14:20.7Z,3,REGULAR,substitution,out,['startperiod'],203992,,,1610612746,65,41,2025-03-17T00:14:54Z,3130000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2025-03-17T00:14:20.7Z,3,REGULAR,substitution,out,['startperiod'],1631217,,,1610612746,65,41,2025-03-17T00:14:54Z,3140000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2025-03-17T00:14:20.7Z,3,REGULAR,substitution,in,['startperiod'],202695,,,1610612746,65,41,2025-03-17T00:14:54Z,3150000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2025-03-17T00:14:20.7Z,3,REGULAR,substitution,in,['startperiod'],1631109,,,1610612746,65,41,2025-03-17T00:14:54Z,3160000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2025-03-17T00:14:53.1Z,3,REGULAR,period,start,[],0,,,1610612766,65,41,2025-03-17T00:14:54Z,3170000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT11M42.00S,2025-03-17T00:15:12.2Z,3,REGULAR,foul,personal,['2freethrow'],201587,,,1610612766,65,41,2025-03-17T00:15:34Z,3180000,False,,,0,,N. Batum shooting personal FOUL (1 PF) (Green 2 FT),"[201587, 1630182]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Green,1630182.0
322,PT11M42.00S,2025-03-17T00:15:35.7Z,3,REGULAR,freethrow,1 of 2,[],1630182,,,1610612766,65,42,2025-03-17T00:15:35Z,3200000,False,,,0,,J. Green Free Throw 1 of 2 (3 PTS),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
323,PT11M42.00S,2025-03-17T00:15:46.5Z,3,REGULAR,freethrow,2 of 2,[],1630182,,,1610612766,65,43,2025-03-17T00:15:46Z,3210000,False,,,0,,J. Green Free Throw 2 of 2 (4 PTS),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
324,PT11M31.00S,2025-03-17T00:16:00.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202695,92.32917214191852,50.49019607843137,1610612746,67,43,2025-03-17T00:16:04Z,3220000,False,2.0,20.0,1,right,K. Leonard Layup (13 PTS) (J. Harden 6 AST),"[202695, 201935]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,13.0,,,,J. Harden,201935.0,6.0,,,,,,,
326,PT11M17.00S,2025-03-17T00:16:14.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631109,11.777266754270697,50.98039215686274,1610612766,67,43,2025-03-17T00:16:18Z,3240000,False,-5.0,58.0,1,left,MISS M. Williams floating Shot,[1631109],1610612766.0,CHA,floating,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.84,Missed,,,,,,,,,,,,,,,,,,
327,PT11M13.00S,2025-03-17T00:16:17.9Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,67,43,2025-03-17T00:16:17Z,3250000,False,,,0,,J. Harden REBOUND (Off:1 Def:4),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,326.0,5.0,4.0,1.0,,,,,,,,,,,,,,
328,PT11M08.00S,2025-03-17T00:16:26.3Z,3,REGULAR,foul,personal,[],1630163,,,1610612746,67,43,2025-03-17T00:16:37Z,3260000,False,,,0,,L. Ball personal FOUL (3 PF),"[1630163, 1627826]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1193.0,3.0,0.0,Zubac,1627826.0
330,PT11M03.00S,2025-03-17T00:16:58.1Z,3,REGULAR,3pt,Jump Shot,[],201935,74.19513797634691,84.80392156862744,1610612746,70,43,2025-03-17T00:17:03Z,3280000,False,174.0,190.0,1,right,J. Harden 25' 3PT  (26 PTS) (I. Zubac 6 AST),"[201935, 1627826]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.77,Made,,,,,26.0,,,,I. Zubac,1627826.0,6.0,,,,,,,
332,PT10M49.00S,2025-03-17T00:17:12.0Z,3,REGULAR,3pt,Jump Shot,[],1629610,26.757555847568987,16.176470588235293,1610612766,70,43,2025-03-17T00:17:19Z,3300000,False,169.0,199.0,1,left,MISS D. Jeffries 26' 3PT,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Right Center,26.11,Missed,,,,,,,,,,,,,,,,,,
333,PT10M46.00S,2025-03-17T00:17:15.0Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,70,43,2025-03-17T00:17:19Z,3310000,False,,,0,,K. Leonard REBOUND (Off:0 Def:4),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,332.0,4.0,4.0,0.0,,,,,,,,,,,,,,
334,PT10M41.00S,2025-03-17T00:17:21.2Z,3,REGULAR,3pt,Jump Shot,[],202695,67.88764783180025,32.84313725490196,1610612746,73,43,2025-03-17T00:17:43Z,3320000,False,-86.0,249.0,1,right,K. Leonard 26' 3PT pullup (16 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,26.37,Made,,,,,16.0,,,,,,,,,,,,,
