actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
261,PT02M54.00S,2025-01-23T04:27:06.8Z,2,REGULAR,2pt,Jump Shot,[],1629645,78.66294349540078,58.82352941176471,1610612746,51,54,2025-01-23T04:27:10Z,2600000,False,44.0,148.0,1,right,MISS K. Porter Jr. 15' step back Shot,[1629645],1610612746.0,LAC,step back,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,15.45,,,,,,,,,,,
262,PT02M52.00S,2025-01-23T04:27:08.8Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,51,54,2025-01-23T04:27:10Z,2610000,False,,,0,,D. White REBOUND (Off:2 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Center,,,,,,,261.0,,,,,,4.0,2.0,2.0,,,,,
263,PT02M49.00S,2025-01-23T04:27:14.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628964,,,1610612738,51,54,2025-01-23T04:27:22Z,2620000,False,,,0,,M. Bamba shooting personal FOUL (2 PF) (Brown 2 FT),"[1628964, 1627759]",1610612746.0,LAC,shooting,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,202053.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
265,PT02M49.00S,2025-01-23T04:27:44.6Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,51,54,2025-01-23T04:27:44Z,2640000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
266,PT02M49.00S,2025-01-23T04:27:44.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,51,54,2025-01-23T04:27:44Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,265.0,,,,,,,,,,,,,
267,PT02M49.00S,2025-01-23T04:28:11.3Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,51,55,2025-01-23T04:28:11Z,2660000,False,,,0,,J. Brown Free Throw 2 of 2 (12 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
268,PT02M32.00S,2025-01-23T04:28:35.2Z,2,REGULAR,2pt,Jump Shot,[],1629599,76.5604467805519,71.81372549019608,1610612746,53,55,2025-01-23T04:28:38Z,2670000,False,109.0,168.0,1,right,A. Coffey 20' step back Jump Shot (13 PTS),[1629599],1610612746.0,LAC,step back,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Right Center,,,,,,Made,,13.0,20.01,,,,,,,,,,,
269,PT02M32.00S,2025-01-23T04:28:37.7Z,2,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612746,53,55,2025-01-23T04:29:34Z,2680000,False,,,0,,D. White shooting personal FOUL (1 PF) (Coffey 1 FT),"[1628401, 1629599]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Mid-Range,16-24 Right Center,202053.0,1.0,0.0,Coffey,1629599.0,,,,,,,,,,,,,,,
271,PT02M32.00S,2025-01-23T04:29:07.7Z,2,REGULAR,freethrow,1 of 1,[],1629599,,,1610612746,54,55,2025-01-23T04:29:07Z,2700000,False,,,0,,A. Coffey Free Throw 1 of 1 (14 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,Made,,14.0,,,,,,,,,,,,
272,PT02M32.00S,2025-01-23T04:29:14.2Z,2,REGULAR,turnover,bad pass,[],1628369,,,1610612738,54,55,2025-01-23T04:34:27Z,2710000,False,,,0,,J. Tatum bad pass TURNOVER (2 TO),"[1628369, 1627884]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,2.0,Jones Jr.,1627884.0
273,PT02M32.00S,2025-01-23T04:29:14.2Z,2,REGULAR,steal,,[],1627884,,,1610612746,54,55,2025-01-23T04:29:16Z,2720000,False,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
274,PT02M31.00S,2025-01-23T04:29:17.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627884,92.85479632063075,50.0,1610612746,56,55,2025-01-23T04:34:39Z,2730000,False,0.0,15.0,1,right,D. Jones Jr. driving DUNK (19 PTS),[1627884],1610612746.0,LAC,driving,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,19.0,1.47,,,,,,,,,,,
275,PT02M03.00S,2025-01-23T04:29:40.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629674,11.645860709592641,47.549019607843135,1610612738,56,57,2025-01-23T04:29:46Z,2740000,False,12.0,57.0,1,left,N. Queta turnaround Hook (6 PTS) (J. Tatum 3 AST),"[1629674, 1628369]",1610612738.0,BOS,turnaround,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,6.0,5.83,J. Tatum,1628369.0,3.0,,,,,,,,
277,PT01M46.00S,2025-01-23T04:29:56.3Z,2,REGULAR,turnover,lost ball,[],1629599,,,1610612746,56,57,2025-01-23T04:36:20Z,2760000,False,,,0,,A. Coffey lost ball TURNOVER (1 TO),"[1629599, 1628369]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Tatum,1628369.0
278,PT01M46.00S,2025-01-23T04:29:56.3Z,2,REGULAR,steal,,[],1628369,,,1610612738,56,57,2025-01-23T04:29:59Z,2770000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
279,PT01M46.00S,2025-01-23T04:31:01.0Z,2,REGULAR,substitution,out,[],1629599,,,1610612738,56,57,2025-01-23T04:31:04Z,2780000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT01M46.00S,2025-01-23T04:31:01.0Z,2,REGULAR,substitution,in,[],1641738,,,1610612738,56,57,2025-01-23T04:31:04Z,2790000,False,,,0,,SUB in: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT01M46.00S,2025-01-23T04:31:14.7Z,2,REGULAR,jumpball,recovered,[],1629674,,,1610612738,56,57,2025-01-23T04:36:14Z,2800000,False,,,0,,Jump Ball J. Tatum vs. K. Porter Jr.: Tip to N. Queta,"[1629674, 1628369, 1629645]",1610612738.0,BOS,heldball,N. Queta,1629674.0,Queta,N. Queta,Tatum,1628369.0,Porter Jr.,1629645.0,,,,,,,,,,,,,,,,,,,,,,
284,PT01M35.00S,2025-01-23T04:31:23.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,8.492115637319317,56.86274509803921,1610612738,56,57,2025-01-23T04:37:16Z,2830000,False,-34.0,27.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 1641738]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.38,,,,,,,Brown,1641738.0,,,
285,PT01M35.00S,2025-01-23T04:31:23.9Z,2,REGULAR,block,,[],1641738,,,1610612738,56,57,2025-01-23T04:31:53Z,2840000,False,,,0,,K. Brown BLOCK (1 BLK),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
286,PT01M35.00S,2025-01-23T04:31:23.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,56,57,2025-01-23T04:31:29Z,2850000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,284.0,,,,,,,,,,,,,
289,PT01M26.00S,2025-01-23T04:32:04.6Z,2,REGULAR,foul,offensive,[],1629674,,,1610612738,56,57,2025-01-23T04:38:47Z,2880000,False,,,0,,N. Queta offensive FOUL (1 PF),"[1629674, 1627884]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,1627541.0,1.0,0.0,Jones Jr.,1627884.0,,,,,,,,,,,,,,,
291,PT01M26.00S,2025-01-23T04:32:04.6Z,2,REGULAR,turnover,offensive foul,[],1629674,,,1610612738,56,57,2025-01-23T04:32:18Z,2900000,False,,,0,,N. Queta offensive foul TURNOVER (1 TO),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,1627541.0,,,,,,,,,,,,,,,,,1.0,,
292,PT01M07.00S,2025-01-23T04:32:36.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629645,74.72076215505913,14.950980392156863,1610612746,59,57,2025-01-23T04:32:41Z,2910000,False,-175.0,185.0,1,right,K. Porter Jr. 25' 3PT step back (11 PTS),[1629645],1610612746.0,LAC,step back,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,11.0,25.49,,,,,,,,,,,
293,PT00M52.30S,2025-01-23T04:32:51.4Z,2,REGULAR,2pt,Jump Shot,[],1628369,21.55059132720105,64.31908700980392,1610612738,59,57,2025-01-23T04:33:38Z,2920000,False,-72.0,150.0,1,left,MISS J. Tatum 16' Jump Shot,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,16.63,,,,,,,,,,,
294,PT00M50.50S,2025-01-23T04:32:53.2Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,59,57,2025-01-23T04:33:38Z,2930000,False,,,0,,T. Mann REBOUND (Off:1 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Left Center,,,,,,,293.0,,,,,,3.0,2.0,1.0,,,,,
295,PT00M47.60S,2025-01-23T04:32:54.8Z,2,REGULAR,turnover,lost ball,[],1629611,,,1610612746,59,57,2025-01-23T04:40:23Z,2940000,False,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1629611, 1630573]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Hauser,1630573.0
296,PT00M47.60S,2025-01-23T04:32:54.8Z,2,REGULAR,steal,,[],1630573,,,1610612738,59,57,2025-01-23T04:32:56Z,2950000,False,,,0,,S. Hauser STEAL (1 STL),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
298,PT00M47.60S,2025-01-23T04:33:58.2Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612738,59,57,2025-01-23T04:34:06Z,2970000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612746.0,LAC,,,,,,,,,,,,202053.0,,,,,,,,,,,,,,,,,,,
299,PT00M47.60S,2025-01-23T04:34:03.4Z,2,REGULAR,jumpball,recovered,[],1627759,,,1610612738,59,57,2025-01-23T04:40:32Z,2980000,False,,,0,,Jump Ball J. Tatum vs. K. Porter Jr.: Tip to J. Brown,"[1627759, 1628369, 1629645]",1610612738.0,BOS,heldball,J. Brown,1627759.0,Brown,J. Brown,Tatum,1628369.0,Porter Jr.,1629645.0,,,,,,,,,,,,,,,,,,,,,,
302,PT00M31.40S,2025-01-23T04:34:15.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,9.806176084099869,97.30392156862744,1610612738,59,60,2025-01-23T04:34:19Z,3010000,False,-237.0,40.0,1,left,S. Hauser 3PT  (12 PTS) (J. Tatum 4 AST),"[1630573, 1628369]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,,,,,Made,,12.0,23.98,J. Tatum,1628369.0,4.0,,,,,,,,
304,PT00M11.00S,2025-01-23T04:34:39.6Z,2,REGULAR,3pt,Jump Shot,[],1629645,66.17936925098554,50.49019607843137,1610612746,59,60,2025-01-23T04:34:47Z,3030000,False,2.0,265.0,1,right,MISS K. Porter Jr. 26' step back 3PT,[1629645],1610612746.0,LAC,step back,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.54,,,,,,,,,,,
305,PT00M08.00S,2025-01-23T04:34:42.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,59,60,2025-01-23T04:34:47Z,3040000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,304.0,,,,,,1.0,1.0,0.0,,,,,
306,PT00M02.90S,2025-01-23T04:34:49.0Z,2,REGULAR,3pt,Jump Shot,[],1628369,24.917871222076215,8.57843137254902,1610612738,59,60,2025-01-23T04:42:12Z,3050000,False,207.0,182.0,1,left,MISS J. Tatum 27' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,27.55,,,,,,,,,,,
307,PT00M00.60S,2025-01-23T04:34:51.3Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612746,59,60,2025-01-23T04:35:38Z,3060000,False,,,0,,M. Bamba REBOUND (Off:1 Def:2),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,,,,,,,306.0,,,,,,3.0,2.0,1.0,,,,,
308,PT00M00.00S,2025-01-23T04:34:53.5Z,2,REGULAR,period,end,[],0,,,1610612746,59,60,2025-01-23T04:34:53Z,3070000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2025-01-23T04:49:57.3Z,3,REGULAR,substitution,out,['startperiod'],1641738,,,1610612746,59,60,2025-01-23T04:50:16Z,3080000,False,,,0,,SUB out: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2025-01-23T04:49:57.3Z,3,REGULAR,substitution,out,['startperiod'],1629674,,,1610612746,59,60,2025-01-23T04:50:16Z,3090000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2025-01-23T04:49:57.3Z,3,REGULAR,substitution,in,['startperiod'],1629599,,,1610612746,59,60,2025-01-23T04:50:16Z,3100000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2025-01-23T04:49:57.3Z,3,REGULAR,substitution,in,['startperiod'],1628436,,,1610612746,59,60,2025-01-23T04:50:16Z,3110000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2025-01-23T04:50:13.1Z,3,REGULAR,period,start,[],0,,,1610612738,59,60,2025-01-23T04:50:17Z,3120000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT11M43.00S,2025-01-23T04:50:29.4Z,3,REGULAR,3pt,Jump Shot,[],1630573,69.85873850197109,75.73529411764706,1610612738,59,60,2025-01-23T04:50:34Z,3130000,False,129.0,231.0,1,right,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.43,,,,,,,,,,,
315,PT11M40.00S,2025-01-23T04:50:32.4Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612746,59,60,2025-01-23T04:50:34Z,3140000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,314.0,,,,,,3.0,3.0,0.0,,,,,
316,PT11M31.00S,2025-01-23T04:50:41.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628964,9.017739816031538,48.03921568627451,1610612746,61,60,2025-01-23T04:50:45Z,3150000,False,10.0,32.0,1,left,M. Bamba alley-oop Layup (3 PTS) (K. Porter Jr. 5 AST),"[1628964, 1629645]",1610612746.0,LAC,alley-oop,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,Made,,3.0,3.38,K. Porter Jr.,1629645.0,5.0,,,,,,,,
318,PT11M16.00S,2025-01-23T04:50:58.2Z,3,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612738,61,60,2025-01-23T04:51:07Z,3170000,False,,,0,,M. Bamba shooting personal FOUL (3 PF) (Tatum 2 FT),"[1628964, 1628369]",1610612746.0,LAC,shooting,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,1627541.0,3.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
320,PT11M16.00S,2025-01-23T04:51:22.6Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,61,60,2025-01-23T04:51:22Z,3190000,False,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
321,PT11M16.00S,2025-01-23T04:51:22.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,61,60,2025-01-23T04:51:22Z,3200000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,320.0,,,,,,,,,,,,,
322,PT11M16.00S,2025-01-23T04:51:37.5Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,61,61,2025-01-23T04:51:37Z,3210000,False,,,0,,J. Tatum Free Throw 2 of 2 (14 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Made,,14.0,,,,,,,,,,,,
323,PT11M00.00S,2025-01-23T04:51:57.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628964,10.068988173455978,37.745098039215684,1610612746,63,61,2025-01-23T04:52:03Z,3220000,False,61.0,42.0,1,left,M. Bamba 7' turnaround bank Jump Shot (5 PTS) (T. Mann 2 AST),"[1628964, 1629611]",1610612746.0,LAC,turnaround bank,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,5.0,7.44,T. Mann,1629611.0,2.0,,,,,,,,
326,PT10M41.00S,2025-01-23T04:52:31.0Z,3,REGULAR,3pt,Jump Shot,[],1630573,74.98357424441524,83.82352941176471,1610612738,63,64,2025-01-23T04:52:38Z,3250000,False,169.0,183.0,1,right,S. Hauser 24' 3PT  (15 PTS) (J. Tatum 5 AST),"[1630573, 1628369]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,15.0,24.89,J. Tatum,1628369.0,5.0,,,,,,,,
328,PT10M25.00S,2025-01-23T04:52:46.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,6.1268068331143235,46.07843137254902,1610612746,65,64,2025-01-23T04:52:51Z,3270000,False,20.0,5.0,1,left,K. Porter Jr. driving Layup (13 PTS) (T. Mann 3 AST),"[1629645, 1629611]",1610612746.0,LAC,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,13.0,2.03,T. Mann,1629611.0,3.0,,,,,,,,
330,PT10M11.00S,2025-01-23T04:53:04.0Z,3,REGULAR,turnover,out-of-bounds,[],1628436,,,1610612738,65,64,2025-01-23T04:57:44Z,3290000,False,,,0,,L. Kornet lost ball out-of-bounds TURNOVER (1 TO),[1628436],1610612738.0,BOS,lost ball,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,,,,,,1.0,,
331,PT09M48.00S,2025-01-23T04:53:32.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628964,14.011169513797633,55.14705882352941,1610612746,65,64,2025-01-23T04:58:03Z,3300000,False,-26.0,79.0,1,left,MISS M. Bamba 8' driving Hook,[1628964],1610612746.0,LAC,driving,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,8.33,,,,,,,,,,,
336,PT09M48.00S,2025-01-23T04:53:32.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,65,64,2025-01-23T04:54:05Z,3310000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,331.0,,,,,,,,,,,,,
333,PT09M47.00S,2025-01-23T04:53:51.7Z,3,REGULAR,turnover,traveling,[],1628964,,,1610612746,65,64,2025-01-23T04:54:08Z,3320000,False,,,0,,M. Bamba traveling TURNOVER (1 TO),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,,,,,,1.0,,
334,PT09M47.00S,2025-01-23T04:54:00.2Z,3,REGULAR,substitution,out,[],1628436,,,1610612738,65,64,2025-01-23T04:54:03Z,3330000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT09M47.00S,2025-01-23T04:54:00.2Z,3,REGULAR,substitution,in,[],1629674,,,1610612738,65,64,2025-01-23T04:54:03Z,3340000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT09M25.00S,2025-01-23T04:54:17.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627759,79.71419185282524,49.01960784313725,1610612738,65,66,2025-01-23T04:58:33Z,3350000,False,-5.0,138.0,1,right,J. Brown 13' pullup Jump Shot (14 PTS) (J. Tatum 6 AST),"[1627759, 1628369]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,14.0,13.83,J. Tatum,1628369.0,6.0,,,,,,,,
339,PT09M17.00S,2025-01-23T04:54:25.3Z,3,REGULAR,turnover,lost ball,[],1629611,,,1610612746,65,66,2025-01-23T04:54:31Z,3370000,False,,,0,,T. Mann lost ball TURNOVER (2 TO),"[1629611, 1627759]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,2.0,Brown,1627759.0
340,PT09M17.00S,2025-01-23T04:54:25.3Z,3,REGULAR,steal,,[],1627759,,,1610612738,65,66,2025-01-23T04:54:27Z,3380000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
341,PT09M13.00S,2025-01-23T04:54:28.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,92.19776609724047,50.0,1610612738,65,68,2025-01-23T04:54:33Z,3390000,False,0.0,21.0,1,right,J. Brown running Layup (16 PTS) (N. Queta 1 AST),"[1627759, 1629674]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,,16.0,2.08,N. Queta,1629674.0,1.0,,,,,,,,
343,PT08M59.00S,2025-01-23T04:54:42.9Z,3,REGULAR,3pt,Jump Shot,[],1627884,7.046649145860711,95.83333333333334,1610612746,65,68,2025-01-23T04:54:52Z,3410000,False,-229.0,14.0,1,left,MISS D. Jones Jr. 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,22.96,,,,,,,,,,,
344,PT08M58.00S,2025-01-23T04:54:43.9Z,3,REGULAR,rebound,defensive,[],1630573,,,1610612738,65,68,2025-01-23T04:59:42Z,3420000,False,,,0,,S. Hauser REBOUND (Off:0 Def:3),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,,,,,,343.0,,,,,,3.0,3.0,0.0,,,,,
345,PT08M52.00S,2025-01-23T04:55:00.6Z,3,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612738,65,68,2025-01-23T04:55:13Z,3430000,False,,,0,,M. Bamba shooting personal FOUL (4 PF) (Queta 2 FT),"[1628964, 1629674]",1610612746.0,LAC,shooting,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,1179.0,4.0,0.0,Queta,1629674.0,,,,,,,,,,,,,,,
347,PT08M52.00S,2025-01-23T04:55:29.0Z,3,REGULAR,freethrow,1 of 2,[],1629674,,,1610612738,65,68,2025-01-23T04:55:29Z,3450000,False,,,0,,MISS N. Queta Free Throw 1 of 2,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
348,PT08M52.00S,2025-01-23T04:55:29.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,65,68,2025-01-23T04:55:29Z,3460000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,347.0,,,,,,,,,,,,,
349,PT08M52.00S,2025-01-23T04:55:39.3Z,3,REGULAR,substitution,out,[],1628964,,,1610612738,65,68,2025-01-23T04:55:42Z,3470000,False,,,0,,SUB out: M. Bamba,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT08M52.00S,2025-01-23T04:55:39.3Z,3,REGULAR,substitution,in,[],1641738,,,1610612738,65,68,2025-01-23T04:55:42Z,3480000,False,,,0,,SUB in: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT08M52.00S,2025-01-23T04:55:54.6Z,3,REGULAR,freethrow,2 of 2,[],1629674,,,1610612738,65,69,2025-01-23T04:55:54Z,3490000,False,,,0,,N. Queta Free Throw 2 of 2 (7 PTS),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
352,PT08M31.00S,2025-01-23T04:56:17.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,16.507884362680684,35.78431372549019,1610612746,67,69,2025-01-23T04:56:23Z,3500000,False,71.0,103.0,1,left,K. Porter Jr. 12' fadeaway Jump Shot (15 PTS),[1629645],1610612746.0,LAC,fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,,15.0,12.49,,,,,,,,,,,
