actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
264,PT03M00.00S,2024-12-04T04:28:14.8Z,2,REGULAR,steal,,[],1629014,,,1610612757,53,50,2024-12-04T04:28:16Z,2630000,False,,,0,,A. Simons STEAL (1 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
265,PT02M53.00S,2024-12-04T04:28:21.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641739,6.652431011826544,46.07843137254902,1610612757,53,52,2024-12-04T04:33:04Z,2640000,False,20.0,10.0,1,left,T. Camara running alley-oop Layup (4 PTS) (J. Grant 3 AST),"[1641739, 203924]",1610612757.0,POR,running alley-oop,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.2,Made,4.0,J. Grant,203924.0,3.0,,,,,,,,,,,,,,
267,PT02M31.00S,2024-12-04T04:28:43.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627884,89.83245729303549,48.03921568627451,1610612746,55,52,2024-12-04T04:28:47Z,2660000,False,-10.0,43.0,1,right,D. Jones Jr. alley-oop DUNK (9 PTS) (J. Harden 6 AST),"[1627884, 201935]",1610612746.0,LAC,alley-oop,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,4.42,Made,9.0,J. Harden,201935.0,6.0,,,,,,,,,,,,,,
269,PT02M17.00S,2024-12-04T04:28:57.8Z,2,REGULAR,3pt,Jump Shot,[],1631101,30.699737187910642,63.970588235294116,1610612757,55,52,2024-12-04T04:29:02Z,2680000,False,-70.0,236.0,1,left,MISS S. Sharpe 24' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,24.62,Missed,,,,,,,,,,,,,,,,,,
270,PT02M14.00S,2024-12-04T04:29:00.8Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612746,55,52,2024-12-04T04:29:02Z,2690000,False,,,0,,K. Dunn REBOUND (Off:1 Def:1),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,269.0,2.0,1.0,1.0,,,,,,,,,
271,PT02M13.00S,2024-12-04T04:29:01.7Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627884,89.43823915900131,50.245098039215684,1610612746,57,52,2024-12-04T04:29:07Z,2700000,False,1.0,47.0,1,right,D. Jones Jr. running DUNK (11 PTS) (K. Dunn 1 AST),"[1627884, 1627739]",1610612746.0,LAC,running,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.68,Made,11.0,K. Dunn,1627739.0,1.0,,,,,,,,,,,,,,
273,PT01M58.00S,2024-12-04T04:29:17.3Z,2,REGULAR,turnover,bad pass,[],1629014,,,1610612757,57,52,2024-12-04T04:29:21Z,2720000,False,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 1627739]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Dunn,1627739.0
274,PT01M58.00S,2024-12-04T04:29:17.3Z,2,REGULAR,steal,,[],1627739,,,1610612746,57,52,2024-12-04T04:29:19Z,2730000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
275,PT01M54.00S,2024-12-04T04:29:20.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626181,92.19776609724047,50.98039215686274,1610612746,59,52,2024-12-04T04:40:39Z,2740000,False,5.0,21.0,1,right,N. Powell running DUNK (20 PTS) (K. Dunn 2 AST),"[1626181, 1627739]",1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.14,Made,20.0,K. Dunn,1627739.0,2.0,,,,,,,,,,,,,,
277,PT01M32.00S,2024-12-04T04:29:42.6Z,2,REGULAR,3pt,Jump Shot,[],203924,20.844283837056505,8.57843137254902,1610612757,59,55,2024-12-04T04:29:46Z,2760000,False,207.0,143.0,1,left,J. Grant 25' 3PT  (5 PTS) (D. Ayton 2 AST),"[203924, 1629028]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.19,Made,5.0,D. Ayton,1629028.0,2.0,,,,,,,,,,,,,,
279,PT01M32.00S,2024-12-04T04:29:48.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612746,59,55,2024-12-04T04:29:48Z,2780000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT01M32.00S,2024-12-04T04:31:00.4Z,2,REGULAR,substitution,out,[],1626181,,,1610612746,59,55,2024-12-04T04:31:23Z,2790000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT01M32.00S,2024-12-04T04:31:00.4Z,2,REGULAR,substitution,out,[],1631101,,,1610612746,59,55,2024-12-04T04:31:23Z,2800000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT01M32.00S,2024-12-04T04:31:00.4Z,2,REGULAR,substitution,in,[],1629599,,,1610612746,59,55,2024-12-04T04:31:23Z,2810000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT01M32.00S,2024-12-04T04:31:00.4Z,2,REGULAR,substitution,in,[],1630625,,,1610612746,59,55,2024-12-04T04:31:23Z,2820000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT01M22.00S,2024-12-04T04:31:31.8Z,2,REGULAR,foul,personal,[],1629014,,,1610612746,59,55,2024-12-04T04:31:39Z,2830000,False,,,0,,A. Simons personal FOUL (1 PF),"[1629014, 1627826]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left,,,,,,,1146.0,,,,,,,1.0,0.0,Zubac,1627826.0,,,
286,PT01M08.00S,2024-12-04T04:32:03.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,91.14651773981603,50.0,1610612746,61,55,2024-12-04T04:32:07Z,2850000,False,0.0,31.0,1,right,D. Jones Jr. cutting Layup (13 PTS) (I. Zubac 2 AST),"[1627884, 1627826]",1610612746.0,LAC,cutting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,3.07,Made,13.0,I. Zubac,1627826.0,2.0,,,,,,,,,,,,,,
288,PT00M54.00S,2024-12-04T04:32:19.1Z,2,REGULAR,3pt,Jump Shot,[],1629014,25.443495400788436,86.51960784313727,1610612757,61,55,2024-12-04T04:32:25Z,2870000,False,-183.0,187.0,1,left,MISS A. Simons 26' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.12,Missed,,,,,,,,,,,,,,,,,,
289,PT00M50.00S,2024-12-04T04:32:23.1Z,2,REGULAR,rebound,offensive,[],203924,,,1610612757,61,55,2024-12-04T04:32:25Z,2880000,False,,,0,,J. Grant REBOUND (Off:1 Def:0),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,,,,,288.0,1.0,0.0,1.0,,,,,,,,,
290,PT00M49.20S,2024-12-04T04:32:23.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203924,6.915243101182654,48.03921568627451,1610612757,61,55,2024-12-04T04:32:27Z,2890000,False,10.0,13.0,1,left,MISS J. Grant putback Layup - blocked,"[203924, 1627826]",1610612757.0,POR,putback,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,Zubac,1627826.0,,,,,,,
291,PT00M49.20S,2024-12-04T04:32:23.9Z,2,REGULAR,block,,[],1627826,,,1610612757,61,55,2024-12-04T04:32:26Z,2900000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
292,PT00M46.10S,2024-12-04T04:32:27.0Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,61,55,2024-12-04T04:32:27Z,2910000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,290.0,3.0,2.0,1.0,,,,,,,,,
293,PT00M44.90S,2024-12-04T04:32:31.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630625,,,1610612746,61,55,2024-12-04T04:49:51Z,2920000,False,,,0,,D. Banton shooting personal FOUL (1 PF) (Harden 2 FT),"[1630625, 201935]",1610612757.0,POR,shooting,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1629178.0,,,,,,,1.0,0.0,Harden,201935.0,,,
295,PT00M44.90S,2024-12-04T04:33:05.4Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612746,61,55,2024-12-04T04:33:09Z,2940000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,1146.0,,,,,,,,,,,,,
296,PT00M44.90S,2024-12-04T04:33:17.6Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,62,55,2024-12-04T04:33:17Z,2950000,False,,,0,,J. Harden Free Throw 1 of 2 (10 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
297,PT00M44.90S,2024-12-04T04:33:36.5Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,63,55,2024-12-04T04:33:36Z,2960000,False,,,0,,J. Harden Free Throw 2 of 2 (11 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
298,PT00M30.70S,2024-12-04T04:33:52.4Z,2,REGULAR,3pt,Jump Shot,[],203924,25.837713534822605,87.00980392156863,1610612757,63,58,2024-12-04T04:33:56Z,2970000,False,-185.0,190.0,1,left,J. Grant 26' 3PT  (8 PTS) (A. Simons 3 AST),"[203924, 1629014]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,26.55,Made,8.0,A. Simons,1629014.0,3.0,,,,,,,,,,,,,,
300,PT00M10.50S,2024-12-04T04:34:16.4Z,2,REGULAR,3pt,Jump Shot,[],201935,69.33311432325887,22.54901960784314,1610612746,63,58,2024-12-04T04:38:13Z,2990000,False,-137.0,236.0,1,right,MISS J. Harden 27' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,27.29,Missed,,,,,,,,,,,,,,,,,,
301,PT00M08.60S,2024-12-04T04:34:18.3Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,63,58,2024-12-04T04:38:13Z,3000000,False,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,,300.0,2.0,2.0,0.0,,,,,,,,,
302,PT00M00.50S,2024-12-04T04:34:24.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630625,8.229303547963205,55.14705882352941,1610612757,63,58,2024-12-04T04:34:42Z,3010000,False,-26.0,25.0,1,left,MISS D. Banton driving Hook - blocked,"[1630625, 1627826]",1610612757.0,POR,driving,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,3.58,Missed,,,,,,,,,,Zubac,1627826.0,,,,,,,
303,PT00M00.50S,2024-12-04T04:34:24.5Z,2,REGULAR,block,,[],1627826,,,1610612757,63,58,2024-12-04T04:34:28Z,3020000,False,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
304,PT00M00.50S,2024-12-04T04:34:24.5Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,63,58,2024-12-04T04:34:42Z,3030000,False,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,302.0,4.0,3.0,1.0,,,,,,,,,
305,PT00M00.00S,2024-12-04T04:34:29.7Z,2,REGULAR,period,end,[],0,,,1610612746,63,58,2024-12-04T04:34:29Z,3040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2024-12-04T04:49:34.6Z,3,REGULAR,substitution,out,['startperiod'],1629599,,,1610612746,63,58,2024-12-04T04:49:49Z,3050000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2024-12-04T04:49:34.6Z,3,REGULAR,substitution,out,['startperiod'],1630625,,,1610612746,63,58,2024-12-04T04:49:49Z,3060000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2024-12-04T04:49:34.6Z,3,REGULAR,substitution,in,['startperiod'],1626181,,,1610612746,63,58,2024-12-04T04:49:49Z,3070000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2024-12-04T04:49:34.6Z,3,REGULAR,substitution,in,['startperiod'],1631101,,,1610612746,63,58,2024-12-04T04:49:49Z,3080000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2024-12-04T04:49:50.4Z,3,REGULAR,period,start,[],0,,,1610612757,63,58,2024-12-04T04:49:50Z,3090000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT11M39.00S,2024-12-04T04:50:10.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629014,90.09526938239159,48.529411764705884,1610612757,63,58,2024-12-04T04:50:15Z,3100000,False,-7.0,41.0,1,right,MISS A. Simons driving Hook,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,,,,,,,,
312,PT11M37.00S,2024-12-04T04:50:12.3Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,63,58,2024-12-04T04:50:15Z,3110000,False,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,311.0,5.0,4.0,1.0,,,,,,,,,
313,PT11M22.00S,2024-12-04T04:50:27.7Z,3,REGULAR,3pt,Jump Shot,[],1627739,24.52365308804205,9.313725490196079,1610612746,63,58,2024-12-04T04:50:34Z,3120000,False,203.0,178.0,1,left,MISS K. Dunn 27' 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,27.03,Missed,,,,,,,,,,,,,,,,,,
314,PT11M17.00S,2024-12-04T04:50:32.7Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,63,58,2024-12-04T04:50:34Z,3130000,False,,,0,,T. Camara REBOUND (Off:0 Def:3),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,,,,313.0,3.0,3.0,0.0,,,,,,,,,
315,PT11M08.00S,2024-12-04T04:50:42.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,81.42247043363994,41.66666666666667,1610612757,63,58,2024-12-04T04:50:59Z,3140000,False,-42.0,122.0,1,right,MISS D. Ayton 12' floating Shot,[1629028],1610612757.0,POR,floating,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,12.9,Missed,,,,,,,,,,,,,,,,,,
316,PT11M08.00S,2024-12-04T04:50:42.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,63,58,2024-12-04T04:50:59Z,3150000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,315.0,,,,,,,,,,,,
319,PT10M56.00S,2024-12-04T04:51:09.9Z,3,REGULAR,foul,offensive,[],201935,,,1610612746,63,58,2024-12-04T04:51:15Z,3180000,False,,,0,,J. Harden offensive FOUL (2 PF),"[201935, 1629014]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,1146.0,,,,,,,2.0,0.0,Simons,1629014.0,,,
321,PT10M56.00S,2024-12-04T04:51:09.9Z,3,REGULAR,turnover,offensive foul,[],201935,,,1610612746,63,58,2024-12-04T04:51:09Z,3200000,False,,,0,,J. Harden offensive foul TURNOVER (4 TO),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,1146.0,,,,,,,,,,,4.0,,
323,PT10M39.00S,2024-12-04T04:51:31.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641739,91.80354796320631,53.92156862745098,1610612757,63,60,2024-12-04T04:51:35Z,3220000,False,20.0,25.0,1,right,T. Camara driving Layup (6 PTS) (S. Sharpe 1 AST),"[1641739, 1631101]",1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,3.14,Made,6.0,S. Sharpe,1631101.0,1.0,,,,,,,,,,,,,,
325,PT10M18.00S,2024-12-04T04:51:53.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,19.004599211563733,41.17647058823529,1610612746,63,60,2024-12-04T04:55:10Z,3240000,False,44.0,126.0,1,left,MISS J. Harden 13' step back Shot,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,13.36,Missed,,,,,,,,,,,,,,,,,,
326,PT10M15.00S,2024-12-04T04:51:56.3Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,63,60,2024-12-04T04:51:57Z,3250000,False,,,0,,T. Camara REBOUND (Off:0 Def:4),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,325.0,4.0,4.0,0.0,,,,,,,,,
327,PT10M08.00S,2024-12-04T04:52:03.2Z,3,REGULAR,turnover,bad pass,[],1631101,,,1610612757,63,60,2024-12-04T04:52:08Z,3260000,False,,,0,,S. Sharpe bad pass TURNOVER (4 TO),"[1631101, 1627739]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,4.0,Dunn,1627739.0
328,PT10M08.00S,2024-12-04T04:52:03.2Z,3,REGULAR,steal,,[],1627739,,,1610612746,63,60,2024-12-04T04:52:05Z,3270000,False,,,0,,K. Dunn STEAL (2 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
329,PT10M02.00S,2024-12-04T04:52:09.5Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627739,13.87976346911958,50.245098039215684,1610612746,63,60,2024-12-04T04:56:18Z,3280000,False,-1.0,78.0,1,left,MISS K. Dunn 7' driving floating Shot,[1627739],1610612746.0,LAC,driving floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,,,,,,,,,,,,,,,,,,
330,PT09M58.00S,2024-12-04T04:52:13.5Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,63,60,2024-12-04T04:52:21Z,3290000,False,,,0,,I. Zubac REBOUND (Off:2 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,329.0,6.0,4.0,2.0,,,,,,,,,
331,PT09M55.00S,2024-12-04T04:52:15.1Z,3,REGULAR,2pt,Hook,"['fromturnover', '2ndchance']",1627826,12.828515111695138,33.088235294117645,1610612746,65,60,2024-12-04T04:52:23Z,3300000,False,85.0,68.0,1,left,I. Zubac 10' Hook (6 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Right,10.86,Made,6.0,,,,,,,,,,,,,,,,,
332,PT09M38.00S,2024-12-04T04:52:33.1Z,3,REGULAR,turnover,bad pass,[],203924,,,1610612757,65,60,2024-12-04T04:52:37Z,3310000,False,,,0,,J. Grant bad pass TURNOVER (1 TO),"[203924, 1627884]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Jones Jr.,1627884.0
333,PT09M38.00S,2024-12-04T04:52:33.1Z,3,REGULAR,steal,,[],1627884,,,1610612746,65,60,2024-12-04T04:52:34Z,3320000,False,,,0,,D. Jones Jr. STEAL (2 STL),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
334,PT09M31.00S,2024-12-04T04:52:40.0Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626181,23.47240473061761,86.51960784313727,1610612746,65,60,2024-12-04T04:52:46Z,3330000,False,-183.0,168.0,1,left,MISS N. Powell 24' running 3PT,[1626181],1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
335,PT09M29.00S,2024-12-04T04:52:42.0Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,65,60,2024-12-04T04:52:46Z,3340000,False,,,0,,J. Grant REBOUND (Off:1 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,,,,,334.0,2.0,1.0,1.0,,,,,,,,,
336,PT09M21.00S,2024-12-04T04:52:49.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,84.05059132720105,59.80392156862745,1610612757,65,62,2024-12-04T04:52:55Z,3350000,False,49.0,97.0,1,right,D. Ayton 10' turnaround Hook (12 PTS) (A. Simons 4 AST),"[1629028, 1629014]",1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,10.9,Made,12.0,A. Simons,1629014.0,4.0,,,,,,,,,,,,,,
338,PT09M00.00S,2024-12-04T04:53:10.7Z,3,REGULAR,3pt,Jump Shot,[],1627739,7.966491458607096,2.450980392156863,1610612746,68,62,2024-12-04T04:53:14Z,3370000,False,238.0,22.0,1,left,K. Dunn 3PT  (7 PTS) (N. Powell 5 AST),"[1627739, 1626181]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Right Corner 3,24+ Right,23.88,Made,7.0,N. Powell,1626181.0,5.0,,,,,,,,,,,,,,
340,PT08M50.00S,2024-12-04T04:53:33.2Z,3,REGULAR,turnover,out-of-bounds,[],1629014,,,1610612757,68,62,2024-12-04T04:53:38Z,3390000,False,,,0,,A. Simons lost ball out-of-bounds TURNOVER (2 TO),[1629014],1610612757.0,POR,lost ball,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,1629178.0,,,,,,,,,,,2.0,,
341,PT08M38.00S,2024-12-04T04:54:00.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626181,19.793035479632064,32.1078431372549,1610612746,68,62,2024-12-04T04:55:06Z,3400000,False,89.0,134.0,1,left,MISS N. Powell 16' fadeaway bank Shot,[1626181],1610612746.0,LAC,fadeaway bank,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right Center,16.08,Missed,,,,,,,,,,,,,,,,,,
342,PT08M38.00S,2024-12-04T04:54:00.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,68,62,2024-12-04T04:55:06Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,341.0,,,,,,,,,,,,
343,PT08M38.00S,2024-12-04T04:54:05.9Z,3,REGULAR,foul,personal,[],203924,,,1610612746,68,62,2024-12-04T04:54:14Z,3420000,False,,,0,,J. Grant loose ball personal FOUL (2 PF),"[203924, 1627826]",1610612757.0,POR,loose ball,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1626301.0,,,,,,,2.0,0.0,Zubac,1627826.0,,,
345,PT08M26.00S,2024-12-04T04:54:35.2Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",201935,21.895532194480946,30.14705882352941,1610612746,70,62,2024-12-04T04:58:34Z,3440000,False,99.0,153.0,1,left,J. Harden 18' pullup Jump Shot (13 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right Center,18.27,Made,13.0,,,,,,,,,,,,,,,,,
346,PT08M09.00S,2024-12-04T04:54:56.1Z,3,REGULAR,foul,personal,[],1627739,,,1610612757,70,62,2024-12-04T04:55:08Z,3450000,False,,,0,,K. Dunn personal FOUL (2 PF),"[1627739, 1629028]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1146.0,,,,,,,2.0,0.0,Ayton,1629028.0,,,
348,PT08M00.00S,2024-12-04T04:55:30.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,88.91261498028909,42.64705882352941,1610612757,70,64,2024-12-04T04:55:34Z,3470000,False,-37.0,52.0,1,right,S. Sharpe 6' driving floating Jump Shot (10 PTS),[1631101],1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,6.35,Made,10.0,,,,,,,,,,,,,,,,,
349,PT07M36.00S,2024-12-04T04:55:54.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,8.09789750328515,50.0,1610612746,70,64,2024-12-04T04:55:58Z,3480000,False,0.0,24.0,1,left,MISS I. Zubac Layup - blocked,"[1627826, 203924]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,Grant,203924.0,,,,,,,
350,PT07M36.00S,2024-12-04T04:55:54.6Z,3,REGULAR,block,,[],203924,,,1610612746,70,64,2024-12-04T04:55:57Z,3490000,False,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
