actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
173,PT11M28.00S,2025-04-03T03:10:57.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627884,93.34756898817345,46.568627450980394,1610612746,24,16,2025-04-03T03:11:35Z,1690000,False,-17.0,10.0,1,right,MISS D. Jones Jr. running DUNK,[1627884],1610612746.0,LAC,running,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
175,PT11M24.00S,2025-04-03T03:11:01.5Z,2,REGULAR,rebound,defensive,[],1631232,,,1610612740,24,16,2025-04-03T03:11:03Z,1710000,False,,,0,,K. Brooks Jr. REBOUND (Off:0 Def:1),[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,Restricted Area,0-8 Center,,,173.0,1.0,1.0,0.0,,,,,,,,,,,,,,
176,PT11M22.00S,2025-04-03T03:11:04.4Z,2,REGULAR,foul,personal,['2freethrow'],202695,,,1610612740,24,16,2025-04-03T03:11:10Z,1720000,False,,,0,,K. Leonard shooting personal FOUL (2 PF) (Robinson-Earl 2 FT),"[202695, 1630526]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628171.0,,,2.0,0.0,Robinson-Earl,1630526.0
178,PT11M22.00S,2025-04-03T03:11:32.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630526,,,1610612740,24,17,2025-04-03T03:12:37Z,1740000,False,,,0,,J. Robinson-Earl Free Throw 1 of 2 (1 PTS),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
179,PT11M22.00S,2025-04-03T03:11:32.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630526,,,1610612740,24,18,2025-04-03T03:12:37Z,1750000,False,,,0,,J. Robinson-Earl Free Throw 2 of 2 (2 PTS),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
180,PT11M06.00S,2025-04-03T03:12:03.5Z,2,REGULAR,2pt,Jump Shot,[],203992,76.52759526938239,51.96078431372549,1610612746,26,18,2025-04-03T03:13:05Z,1760000,False,10.0,168.0,1,right,B. Bogdanović 16' pullup Jump Shot (4 PTS),[203992],1610612746.0,LAC,pullup,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,16-24 Center,16.84,Made,,,,,,,,4.0,,,,,,,,,,
182,PT10M57.00S,2025-04-03T03:12:19.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,26,18,2025-04-03T03:12:19Z,1780000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M39.00S,2025-04-03T03:15:45.6Z,2,REGULAR,3pt,Jump Shot,[],1630526,17.394875164257556,2.941176470588232,1610612740,26,18,2025-04-03T03:15:49Z,1800000,False,235.0,111.0,1,left,MISS J. Robinson-Earl 26' 3PT,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
185,PT10M37.00S,2025-04-03T03:15:47.6Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612746,26,18,2025-04-03T03:15:49Z,1810000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:2),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,,,184.0,2.0,2.0,0.0,,,,,,,,,,,,,,
186,PT10M28.00S,2025-04-03T03:15:56.4Z,2,REGULAR,2pt,Hook,[],1627732,85.98883048620237,71.81372549019608,1610612746,26,18,2025-04-03T03:16:31Z,1820000,False,109.0,79.0,1,right,MISS B. Simmons 13' driving Hook,[1627732],1610612746.0,LAC,driving,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Right,13.48,Missed,,,,,,,,,,,,,,,,,,
187,PT10M25.00S,2025-04-03T03:15:59.4Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,26,18,2025-04-03T03:16:00Z,1830000,False,,,0,,K. Matković REBOUND (Off:0 Def:2),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Mid-Range,8-16 Right,,,186.0,2.0,2.0,0.0,,,,,,,,,,,,,,
188,PT10M20.00S,2025-04-03T03:16:05.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,7.933639947437584,49.754901960784316,1610612740,26,18,2025-04-03T03:17:04Z,1840000,False,1.0,22.0,1,left,MISS J. Robinson-Earl driving Layup,[1630526],1610612740.0,NOP,driving,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
189,PT10M15.00S,2025-04-03T03:16:10.1Z,2,REGULAR,rebound,offensive,[],1631255,,,1610612740,26,18,2025-04-03T03:16:37Z,1850000,False,,,0,,K. Matković REBOUND (Off:1 Def:2),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,188.0,3.0,2.0,1.0,,,,,,,,,,,,,,
190,PT10M15.00S,2025-04-03T03:16:08.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631255,5.590000152587891,50.0,1610612740,26,20,2025-04-03T03:17:13Z,1860000,False,0.0,0.0,1,left,K. Matković tip Layup (4 PTS),[1631255],1610612740.0,NOP,tip,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,4.0,,,,,,,,,,
191,PT10M06.00S,2025-04-03T03:16:17.3Z,2,REGULAR,3pt,Jump Shot,[],201587,95.71287779237845,3.4313725490196134,1610612746,29,20,2025-04-03T03:16:24Z,1870000,False,-233.0,-12.0,1,right,N. Batum 3PT  (3 PTS) (B. Simmons 1 AST),"[201587, 1627732]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,23.31,Made,,,,,,,,3.0,B. Simmons,1627732.0,1.0,,,,,,,
193,PT09M52.00S,2025-04-03T03:16:32.2Z,2,REGULAR,3pt,Jump Shot,[],1631288,24.359395532194483,90.44117647058823,1610612740,29,20,2025-04-03T03:17:51Z,1890000,False,-202.0,176.0,1,left,MISS J. Cain 26' pullup 3PT,[1631288],1610612740.0,NOP,pullup,,,Cain,J. Cain,,,,,Above the Break 3,24+ Left Center,26.84,Missed,,,,,,,,,,,,,,,,,,
194,PT09M49.00S,2025-04-03T03:16:35.2Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612740,29,20,2025-04-03T03:16:40Z,1900000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,,,193.0,3.0,2.0,1.0,,,,,,,,,,,,,,
195,PT09M47.00S,2025-04-03T03:16:37.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631255,8.196452036793687,51.22549019607843,1610612740,29,22,2025-04-03T03:22:38Z,1910000,False,-6.0,25.0,1,left,K. Matković cutting DUNK (6 PTS) (J. Robinson-Earl 1 AST),"[1631255, 1630526]",1610612740.0,NOP,cutting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,,,6.0,J. Robinson-Earl,1630526.0,1.0,,,,,,,
197,PT09M40.00S,2025-04-03T03:16:44.3Z,2,REGULAR,3pt,Jump Shot,[],201587,88.87976346911958,5.392156862745097,1610612746,29,22,2025-04-03T03:16:51Z,1930000,False,-223.0,52.0,1,right,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,22.9,Missed,,,,,,,,,,,,,,,,,,
198,PT09M35.00S,2025-04-03T03:16:49.3Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612740,29,22,2025-04-03T03:16:51Z,1940000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:3),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,,,197.0,4.0,3.0,1.0,,,,,,,,,,,,,,
199,PT09M17.00S,2025-04-03T03:17:07.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631232,18.7089356110381,54.411764705882355,1610612740,29,22,2025-04-03T03:19:07Z,1950000,False,-22.0,123.0,1,left,MISS K. Brooks Jr. 12' fadeaway Shot,[1631232],1610612740.0,NOP,fadeaway,,,Brooks Jr.,K. Brooks Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.54,Missed,,,,,,,,,,,,,,,,,,
200,PT09M17.00S,2025-04-03T03:17:07.1Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612746,29,22,2025-04-03T03:17:15Z,1960000,False,,,0,,B. Simmons REBOUND (Off:0 Def:1),[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Center,,,199.0,1.0,1.0,0.0,,,,,,,,,,,,,,
201,PT09M07.00S,2025-04-03T03:17:18.8Z,2,REGULAR,2pt,Jump Shot,[],202695,83.88633377135349,72.05882352941177,1610612746,31,22,2025-04-03T03:19:26Z,1970000,False,110.0,99.0,1,right,K. Leonard 14' pullup Jump Shot (7 PTS) (B. Bogdanović 1 AST),"[202695, 203992]",1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,14.82,Made,,,,,,,,7.0,B. Bogdanović,203992.0,1.0,,,,,,,
203,PT09M07.00S,2025-04-03T03:17:23.8Z,2,REGULAR,foul,personal,['1freethrow'],1631255,,,1610612746,31,22,2025-04-03T03:17:36Z,1990000,False,,,0,,K. Matković shooting personal FOUL (1 PF) (Leonard 1 FT),"[1631255, 202695]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,201639.0,,,1.0,0.0,Leonard,202695.0
205,PT09M07.00S,2025-04-03T03:17:31.4Z,2,REGULAR,substitution,out,[],1630526,,,1610612746,31,22,2025-04-03T03:18:43Z,2010000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M07.00S,2025-04-03T03:17:31.4Z,2,REGULAR,substitution,in,[],203482,,,1610612746,31,22,2025-04-03T03:18:43Z,2020000,False,,,0,,SUB in: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M07.00S,2025-04-03T03:17:49.7Z,2,REGULAR,freethrow,1 of 1,[],202695,,,1610612746,32,22,2025-04-03T03:17:49Z,2030000,False,,,0,,K. Leonard Free Throw 1 of 1 (8 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
208,PT08M41.00S,2025-04-03T03:18:18.2Z,2,REGULAR,2pt,Jump Shot,[],203901,21.468462549277262,53.92156862745098,1610612740,32,24,2025-04-03T03:18:23Z,2040000,False,-20.0,149.0,1,left,E. Payton 15' pullup Jump Shot (4 PTS),[203901],1610612740.0,NOP,pullup,,,Payton,E. Payton,,,,,Mid-Range,8-16 Center,15.06,Made,,,,,,,,4.0,,,,,,,,,,
209,PT08M20.00S,2025-04-03T03:18:38.8Z,2,REGULAR,2pt,Jump Shot,[],202695,76.87253613666229,60.93367034313725,1610612746,34,24,2025-04-03T03:18:43Z,2050000,False,55.0,165.0,1,right,K. Leonard 17' pullup Jump Shot (10 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,17.37,Made,,,,,,,,10.0,,,,,,,,,,
210,PT07M55.00S,2025-04-03T03:19:07.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612740,34,24,2025-04-03T03:19:12Z,2060000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1628951.0,,,,,,
211,PT07M55.00S,2025-04-03T03:19:12.8Z,2,REGULAR,substitution,out,[],1627732,,,1610612746,34,24,2025-04-03T03:19:28Z,2070000,False,,,0,,SUB out: B. Simmons,[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M55.00S,2025-04-03T03:19:12.8Z,2,REGULAR,substitution,out,[],201587,,,1610612746,34,24,2025-04-03T03:19:28Z,2080000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M55.00S,2025-04-03T03:19:12.8Z,2,REGULAR,substitution,out,[],203901,,,1610612746,34,24,2025-04-03T03:19:28Z,2090000,False,,,0,,SUB out: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M55.00S,2025-04-03T03:19:12.8Z,2,REGULAR,substitution,out,[],1631288,,,1610612746,34,24,2025-04-03T03:19:28Z,2100000,False,,,0,,SUB out: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M55.00S,2025-04-03T03:19:12.8Z,2,REGULAR,substitution,out,[],1631255,,,1610612746,34,24,2025-04-03T03:19:28Z,2110000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M55.00S,2025-04-03T03:19:12.8Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,34,24,2025-04-03T03:19:28Z,2120000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M55.00S,2025-04-03T03:19:12.8Z,2,REGULAR,substitution,in,[],1626181,,,1610612746,34,24,2025-04-03T03:19:28Z,2130000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M55.00S,2025-04-03T03:19:12.8Z,2,REGULAR,substitution,in,[],1642274,,,1610612746,34,24,2025-04-03T03:19:28Z,2140000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M55.00S,2025-04-03T03:19:12.8Z,2,REGULAR,substitution,in,[],1641810,,,1610612746,34,24,2025-04-03T03:19:28Z,2150000,False,,,0,,SUB in: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M55.00S,2025-04-03T03:19:12.8Z,2,REGULAR,substitution,in,[],1630631,,,1610612746,34,24,2025-04-03T03:19:28Z,2160000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M41.00S,2025-04-03T03:19:58.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202695,69.1688567674113,23.774509803921575,1610612746,37,24,2025-04-03T03:20:30Z,2170000,False,-131.0,237.0,1,right,K. Leonard 27' 3PT step back (13 PTS),[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,27.11,Made,,,,,,,,13.0,,,,,,,,,,
222,PT07M23.00S,2025-04-03T03:20:09.7Z,2,REGULAR,2pt,Jump Shot,[],1641810,27.90735873850197,35.294117647058826,1610612740,37,24,2025-04-03T03:20:15Z,2180000,False,74.0,210.0,1,left,MISS A. Reeves 22' step back Shot,[1641810],1610612740.0,NOP,step back,,,Reeves,A. Reeves,,,,,Mid-Range,16-24 Right Center,22.23,Missed,,,,,,,,,,,,,,,,,,
223,PT07M20.00S,2025-04-03T03:20:12.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,37,24,2025-04-03T03:20:15Z,2190000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,16-24 Right Center,,,222.0,,,,,,,,,,,,,,,,,
225,PT07M05.00S,2025-04-03T03:20:53.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203482,32.11235216819975,22.058823529411768,1610612740,37,27,2025-04-03T03:20:58Z,2210000,False,140.0,249.0,1,left,K. Olynyk 28' 3PT  (5 PTS) (J. Alvarado 3 AST),"[203482, 1630631]",1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,28.59,Made,,,,,,,,5.0,J. Alvarado,1630631.0,3.0,,,,,,,
227,PT06M53.00S,2025-04-03T03:21:06.3Z,2,REGULAR,3pt,Jump Shot,[],1626181,69.03745072273324,70.09803921568627,1610612746,37,27,2025-04-03T03:21:10Z,2230000,False,100.0,239.0,1,right,MISS N. Powell 25' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
228,PT06M51.00S,2025-04-03T03:21:08.3Z,2,REGULAR,rebound,defensive,[],203482,,,1610612740,37,27,2025-04-03T03:21:10Z,2240000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:2),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,227.0,3.0,2.0,1.0,,,,,,,,,,,,,,
229,PT06M49.00S,2025-04-03T03:21:10.8Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630631,11.218791064388967,49.01960784313726,1610612740,37,29,2025-04-03T03:21:20Z,2250000,False,5.0,53.0,1,left,J. Alvarado driving floating Jump Shot (4 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,5.32,Made,,,,,,,,4.0,,,,,,,,,,
230,PT06M29.00S,2025-04-03T03:21:31.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,88.61695137976346,50.49019607843137,1610612746,39,29,2025-04-03T03:23:04Z,2260000,False,2.0,55.0,1,right,I. Zubac driving Hook (4 PTS) (K. Leonard 2 AST),"[1627826, 202695]",1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,5.46,Made,,,,,,,,4.0,K. Leonard,202695.0,2.0,,,,,,,
232,PT06M06.00S,2025-04-03T03:21:53.3Z,2,REGULAR,3pt,Jump Shot,[],1641810,15.949408672798953,5.14705882352942,1610612740,39,29,2025-04-03T03:21:57Z,2280000,False,224.0,97.0,1,left,MISS A. Reeves 24' pullup 3PT,[1641810],1610612740.0,NOP,pullup,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Right Center,24.45,Missed,,,,,,,,,,,,,,,,,,
233,PT06M03.00S,2025-04-03T03:21:56.3Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,39,29,2025-04-03T03:21:57Z,2290000,False,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,232.0,5.0,4.0,1.0,,,,,,,,,,,,,,
234,PT05M56.00S,2025-04-03T03:22:03.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,91.11366622864652,48.0392156862745,1610612746,41,29,2025-04-03T03:23:39Z,2300000,False,-10.0,31.0,1,right,N. Powell driving floating bank Jump Shot (2 PTS),[1626181],1610612746.0,LAC,driving floating bank,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,,,,2.0,,,,,,,,,,
235,PT05M37.00S,2025-04-03T03:22:21.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,9.904730617608408,54.411764705882355,1610612740,41,31,2025-04-03T03:22:24Z,2310000,False,-22.0,41.0,1,left,J. Alvarado driving floating Jump Shot (6 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,,,,,,,,6.0,,,,,,,,,,
236,PT05M21.00S,2025-04-03T03:22:38.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,80.07555847568989,62.00980392156863,1610612746,43,31,2025-04-03T03:22:42Z,2320000,False,60.0,135.0,1,right,K. Leonard 14' fadeaway Jump Shot (15 PTS),[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,14.76,Made,,,,,,,,15.0,,,,,,,,,,
237,PT04M58.00S,2025-04-03T03:23:01.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641810,8.327858081471746,51.71568627450981,1610612740,43,33,2025-04-03T03:23:05Z,2330000,False,-9.0,26.0,1,left,A. Reeves cutting DUNK (2 PTS) (J. Alvarado 4 AST),"[1641810, 1630631]",1610612740.0,NOP,cutting,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,2.72,Made,,,,,,,,2.0,J. Alvarado,1630631.0,4.0,,,,,,,
239,PT04M39.00S,2025-04-03T03:23:20.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627884,91.50788436268068,53.92156862745098,1610612746,45,33,2025-04-03T03:23:23Z,2350000,False,20.0,27.0,1,right,D. Jones Jr. cutting DUNK (2 PTS) (I. Zubac 2 AST),"[1627884, 1627826]",1610612746.0,LAC,cutting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,3.36,Made,,,,,,,,2.0,I. Zubac,1627826.0,2.0,,,,,,,
241,PT04M24.00S,2025-04-03T03:23:34.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,7.670827858081481,42.892156862745104,1610612740,45,33,2025-04-03T03:23:37Z,2370000,False,36.0,20.0,1,left,MISS J. Alvarado driving floating bank Shot,[1630631],1610612740.0,NOP,driving floating bank,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,4.06,Missed,,,,,,,,,,,,,,,,,,
242,PT04M22.00S,2025-04-03T03:23:36.2Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,45,33,2025-04-03T03:23:36Z,2380000,False,,,0,,I. Zubac REBOUND (Off:1 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,241.0,6.0,5.0,1.0,,,,,,,,,,,,,,
243,PT04M21.00S,2025-04-03T03:23:39.6Z,2,REGULAR,foul,personal,['2freethrow'],1631232,,,1610612746,45,33,2025-04-03T03:23:57Z,2390000,False,,,0,,K. Brooks Jr. shooting personal FOUL (1 PF) (Jones Jr. 2 FT),"[1631232, 1627884]",1610612740.0,NOP,shooting,,,Brooks Jr.,K. Brooks Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628171.0,,,1.0,0.0,Jones Jr.,1627884.0
245,PT04M21.00S,2025-04-03T03:24:16.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1627884,,,1610612746,46,33,2025-04-03T03:25:11Z,2410000,False,,,0,,D. Jones Jr. Free Throw 1 of 2 (3 PTS),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
246,PT04M21.00S,2025-04-03T03:24:20.7Z,2,REGULAR,substitution,out,[],1631232,,,1610612746,46,33,2025-04-03T03:24:26Z,2420000,False,,,0,,SUB out: K. Brooks Jr.,[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M21.00S,2025-04-03T03:24:20.7Z,2,REGULAR,substitution,in,[],1628971,,,1610612746,46,33,2025-04-03T03:24:26Z,2430000,False,,,0,,SUB in: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M21.00S,2025-04-03T03:24:36.8Z,2,REGULAR,substitution,out,[],203992,,,1610612746,46,33,2025-04-03T03:24:40Z,2440000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M21.00S,2025-04-03T03:24:36.8Z,2,REGULAR,substitution,in,[],201935,,,1610612746,46,33,2025-04-03T03:24:40Z,2450000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M21.00S,2025-04-03T03:24:16.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1627884,,,1610612746,46,33,2025-04-03T03:25:11Z,2460000,False,,,0,,MISS D. Jones Jr. Free Throw 2 of 2,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
251,PT04M18.00S,2025-04-03T03:24:19.9Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612740,46,33,2025-04-03T03:25:11Z,2470000,False,,,0,,B. Brown REBOUND (Off:0 Def:3),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,250.0,3.0,3.0,0.0,,,,,,,,,,,,,,
252,PT04M04.00S,2025-04-03T03:25:22.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,7.802233902759525,48.0392156862745,1610612740,46,33,2025-04-03T03:25:25Z,2480000,False,10.0,21.0,1,left,MISS Y. Missi cutting Layup,[1642274],1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,2.3,Missed,,,,,,,,,,,,,,,,,,
253,PT04M02.00S,2025-04-03T03:25:24.3Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612746,46,33,2025-04-03T03:25:25Z,2490000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:3),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,252.0,3.0,3.0,0.0,,,,,,,,,,,,,,
254,PT03M57.00S,2025-04-03T03:25:29.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626181,91.11366622864652,48.0392156862745,1610612746,48,33,2025-04-03T03:25:39Z,2500000,False,-10.0,31.0,1,right,N. Powell running Layup (4 PTS) (J. Harden 1 AST),"[1626181, 201935]",1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,,,,4.0,J. Harden,201935.0,1.0,,,,,,,
