actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
528,PT11M07.00S,2025-04-06T04:27:11.7Z,4,REGULAR,foul,personal,[],201587,,,1610612742,107,82,2025-04-06T04:27:25Z,5150000,False,,,0,,N. Batum personal FOUL (1 PF),"[201587, 203076]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,,,,,201245.0,,,,,,,,,,1.0,0.0,Davis,203076.0
530,PT10M56.00S,2025-04-06T04:27:38.5Z,4,REGULAR,foul,personal,['2freethrow'],203992,,,1610612742,107,82,2025-04-06T04:27:44Z,5170000,False,,,0,,B. Bogdanović shooting personal FOUL (3 PF) (Davis 2 FT),"[203992, 203076]",1610612746.0,LAC,shooting,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,16-24 Left Center,,,,,,,2882.0,,,,,,,,,,3.0,0.0,Davis,203076.0
532,PT10M56.00S,2025-04-06T04:28:09.2Z,4,REGULAR,freethrow,1 of 2,[],203076,,,1610612742,107,83,2025-04-06T04:28:09Z,5190000,False,,,0,,A. Davis Free Throw 1 of 2 (24 PTS),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,,
533,PT10M56.00S,2025-04-06T04:28:27.1Z,4,REGULAR,freethrow,2 of 2,[],203076,,,1610612742,107,84,2025-04-06T04:28:27Z,5200000,False,,,0,,A. Davis Free Throw 2 of 2 (25 PTS),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,,
534,PT10M41.00S,2025-04-06T04:28:43.0Z,4,REGULAR,3pt,Jump Shot,[],201587,5.995400788436268,98.77450980392157,1610612746,110,84,2025-04-06T04:28:50Z,5210000,False,-244.0,4.0,1,left,N. Batum 24' 3PT  (3 PTS) (B. Simmons 2 AST),"[201587, 1627732]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,,,,24.39,Made,3.0,,B. Simmons,1627732.0,2.0,,,,,,,,,,
536,PT10M19.00S,2025-04-06T04:29:04.8Z,4,REGULAR,3pt,Jump Shot,[],1629023,90.48948751642575,2.941176470588235,1610612742,110,84,2025-04-06T04:29:10Z,5230000,False,-235.0,37.0,1,right,MISS P. Washington 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,,23.82,Missed,,,,,,,,,,,,,,,
537,PT10M15.00S,2025-04-06T04:29:07.7Z,4,REGULAR,rebound,defensive,[],202695,,,1610612746,110,84,2025-04-06T04:29:07Z,5240000,False,,,0,,K. Leonard REBOUND (Off:1 Def:5),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,,,,,,,,,,,536.0,6.0,5.0,1.0,,,,,,
538,PT10M02.00S,2025-04-06T04:29:21.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627732,7.703679369250986,47.30392156862745,1610612746,112,84,2025-04-06T04:29:27Z,5250000,False,13.0,20.0,1,left,B. Simmons turnaround Hook (2 PTS) (B. Bogdanović 3 AST),"[1627732, 203992]",1610612746.0,LAC,turnaround,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,2.4,Made,2.0,,B. Bogdanović,203992.0,3.0,,,,,,,,,,
540,PT09M40.00S,2025-04-06T04:29:44.1Z,4,REGULAR,3pt,Jump Shot,[],202691,69.59592641261499,81.61764705882352,1610612742,112,84,2025-04-06T04:29:48Z,5270000,False,158.0,233.0,1,right,MISS K. Thompson 28' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,28.18,Missed,,,,,,,,,,,,,,,
541,PT09M37.00S,2025-04-06T04:29:47.1Z,4,REGULAR,rebound,defensive,[],203992,,,1610612746,112,84,2025-04-06T04:29:48Z,5280000,False,,,0,,B. Bogdanović REBOUND (Off:1 Def:2),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,540.0,3.0,2.0,1.0,,,,,,
542,PT09M33.00S,2025-04-06T04:29:51.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627884,6.389618922470433,50.245098039215684,1610612746,114,84,2025-04-06T04:30:01Z,5290000,False,-1.0,8.0,1,left,D. Jones Jr. running reverse Layup (7 PTS) (B. Simmons 3 AST),"[1627884, 1627732]",1610612746.0,LAC,running reverse,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,0.77,Made,7.0,,B. Simmons,1627732.0,3.0,,,,,,,,,,
544,PT09M33.00S,2025-04-06T04:29:58.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,114,84,2025-04-06T04:29:58Z,5310000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M33.00S,2025-04-06T04:31:54.6Z,4,REGULAR,substitution,out,[],202695,,,1610612742,114,84,2025-04-06T04:32:44Z,5320000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M33.00S,2025-04-06T04:31:54.6Z,4,REGULAR,substitution,in,[],1626181,,,1610612742,114,84,2025-04-06T04:32:44Z,5330000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M24.00S,2025-04-06T04:32:54.3Z,4,REGULAR,turnover,out-of-bounds,[],203076,,,1610612742,114,84,2025-04-06T04:33:11Z,5340000,False,,,0,,A. Davis bad pass out-of-bounds TURNOVER (6 TO),[203076],1610612742.0,DAL,bad pass,,,Davis,A. Davis,,,,,Mid-Range,8-16 Center,6.0,,,,,,201245.0,,,,,,,,,,,,,
548,PT09M06.00S,2025-04-06T04:33:16.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203992,30.831143232588698,69.11764705882352,1610612746,114,84,2025-04-06T04:33:46Z,5350000,False,-96.0,237.0,1,left,MISS B. Bogdanović 25' pullup 3PT,[203992],1610612746.0,LAC,pullup,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Left Center,,,,25.58,Missed,,,,,,,,,,,,,,,
549,PT09M03.00S,2025-04-06T04:33:19.9Z,4,REGULAR,rebound,defensive,[],203915,,,1610612742,114,84,2025-04-06T04:33:20Z,5360000,False,,,0,,S. Dinwiddie REBOUND (Off:2 Def:3),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,548.0,5.0,3.0,2.0,,,,,,
550,PT08M47.00S,2025-04-06T04:33:39.1Z,4,REGULAR,foul,personal,['2freethrow'],1627884,,,1610612742,114,84,2025-04-06T04:33:45Z,5370000,False,,,0,,D. Jones Jr. shooting personal FOUL (3 PF) (Davis 2 FT),"[1627884, 203076]",1610612746.0,LAC,shooting,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202035.0,,,,,,,,,,3.0,0.0,Davis,203076.0
552,PT08M47.00S,2025-04-06T04:34:09.1Z,4,REGULAR,freethrow,1 of 2,[],203076,,,1610612742,114,85,2025-04-06T04:34:09Z,5390000,False,,,0,,A. Davis Free Throw 1 of 2 (26 PTS),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,,
553,PT08M47.00S,2025-04-06T04:34:10.1Z,4,REGULAR,substitution,out,[],1641726,,,1610612742,114,85,2025-04-06T04:34:18Z,5400000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M47.00S,2025-04-06T04:34:10.1Z,4,REGULAR,substitution,in,[],1628997,,,1610612742,114,85,2025-04-06T04:34:18Z,5410000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M47.00S,2025-04-06T04:34:34.6Z,4,REGULAR,freethrow,2 of 2,[],203076,,,1610612742,114,86,2025-04-06T04:34:34Z,5420000,False,,,0,,A. Davis Free Throw 2 of 2 (27 PTS),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,,
556,PT08M36.00S,2025-04-06T04:34:48.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,9.280551905387648,44.85294117647059,1610612746,114,86,2025-04-06T04:34:53Z,5430000,False,26.0,35.0,1,left,MISS N. Powell driving floating Shot,[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,4.32,Missed,,,,,,,,,,,,,,,
557,PT08M34.00S,2025-04-06T04:34:50.1Z,4,REGULAR,rebound,defensive,[],202691,,,1610612742,114,86,2025-04-06T04:34:53Z,5440000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,556.0,1.0,1.0,0.0,,,,,,
558,PT08M12.00S,2025-04-06T04:35:12.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,82.9993429697766,58.57843137254902,1610612742,114,86,2025-04-06T04:35:16Z,5450000,False,43.0,107.0,1,right,MISS K. Thompson 11' pullup Shot,[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,11.56,Missed,,,,,,,,,,,,,,,
559,PT08M10.00S,2025-04-06T04:35:15.6Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,114,86,2025-04-06T04:35:15Z,5460000,False,,,0,,N. Batum REBOUND (Off:0 Def:4),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,558.0,4.0,4.0,0.0,,,,,,
560,PT08M02.00S,2025-04-06T04:35:22.9Z,4,REGULAR,3pt,Jump Shot,[],1626181,24.917871222076215,86.51960784313727,1610612746,114,86,2025-04-06T04:35:26Z,5470000,False,-183.0,182.0,1,left,MISS N. Powell 25' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,25.76,Missed,,,,,,,,,,,,,,,
561,PT08M00.00S,2025-04-06T04:35:24.9Z,4,REGULAR,rebound,defensive,[],203076,,,1610612742,114,86,2025-04-06T04:35:26Z,5480000,False,,,0,,A. Davis REBOUND (Off:2 Def:7),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,560.0,9.0,7.0,2.0,,,,,,
562,PT07M55.00S,2025-04-06T04:35:30.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203915,70.51576872536137,18.627450980392158,1610612742,114,86,2025-04-06T04:36:15Z,5490000,False,-157.0,225.0,1,right,MISS S. Dinwiddie 27' running pullup 3PT,[203915],1610612742.0,DAL,running pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,27.41,Missed,,,,,,,,,,,,,,,
563,PT07M51.00S,2025-04-06T04:35:34.2Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,114,86,2025-04-06T04:35:37Z,5500000,False,,,0,,N. Batum REBOUND (Off:0 Def:5),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,562.0,5.0,5.0,0.0,,,,,,
564,PT07M41.00S,2025-04-06T04:35:43.5Z,4,REGULAR,3pt,Jump Shot,[],1627884,4.681340341655716,94.36274509803921,1610612746,114,86,2025-04-06T04:35:48Z,5510000,False,-222.0,-8.0,1,left,MISS D. Jones Jr. 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,,,,22.2,Missed,,,,,,,,,,,,,,,
565,PT07M37.00S,2025-04-06T04:35:47.5Z,4,REGULAR,rebound,defensive,[],203915,,,1610612742,114,86,2025-04-06T04:35:48Z,5520000,False,,,0,,S. Dinwiddie REBOUND (Off:2 Def:4),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,,,,,,,,,,,564.0,6.0,4.0,2.0,,,,,,
566,PT07M21.00S,2025-04-06T04:36:03.5Z,4,REGULAR,3pt,Jump Shot,[],203076,77.4802890932983,5.392156862745098,1610612742,114,86,2025-04-06T04:36:07Z,5530000,False,-223.0,159.0,1,right,MISS A. Davis 27' 3PT,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,27.4,Missed,,,,,,,,,,,,,,,
567,PT07M18.00S,2025-04-06T04:36:06.5Z,4,REGULAR,rebound,defensive,[],203992,,,1610612746,114,86,2025-04-06T04:36:07Z,5540000,False,,,0,,B. Bogdanović REBOUND (Off:1 Def:3),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,566.0,4.0,3.0,1.0,,,,,,
568,PT07M09.00S,2025-04-06T04:36:15.5Z,4,REGULAR,3pt,Jump Shot,[],201587,26.62614980289093,19.11764705882353,1610612746,117,86,2025-04-06T04:36:20Z,5550000,False,154.0,198.0,1,left,N. Batum 25' 3PT  (6 PTS) (D. Jones Jr. 1 AST),"[201587, 1627884]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,25.09,Made,6.0,,D. Jones Jr.,1627884.0,1.0,,,,,,,,,,
570,PT07M08.00S,2025-04-06T04:36:23.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,117,86,2025-04-06T04:36:23Z,5570000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M08.00S,2025-04-06T04:38:55.4Z,4,REGULAR,substitution,out,[],203992,,,1610612742,117,86,2025-04-06T04:39:12Z,5580000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M08.00S,2025-04-06T04:38:55.4Z,4,REGULAR,substitution,out,[],1626181,,,1610612742,117,86,2025-04-06T04:39:12Z,5590000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M08.00S,2025-04-06T04:38:55.4Z,4,REGULAR,substitution,out,[],1627732,,,1610612742,117,86,2025-04-06T04:39:12Z,5600000,False,,,0,,SUB out: B. Simmons,[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M08.00S,2025-04-06T04:38:55.4Z,4,REGULAR,substitution,out,[],201587,,,1610612742,117,86,2025-04-06T04:39:12Z,5610000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M08.00S,2025-04-06T04:38:55.4Z,4,REGULAR,substitution,out,[],1627884,,,1610612742,117,86,2025-04-06T04:39:12Z,5620000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M08.00S,2025-04-06T04:38:55.4Z,4,REGULAR,substitution,out,[],203076,,,1610612742,117,86,2025-04-06T04:39:12Z,5630000,False,,,0,,SUB out: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M08.00S,2025-04-06T04:38:55.4Z,4,REGULAR,substitution,out,[],1629023,,,1610612742,117,86,2025-04-06T04:39:12Z,5640000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M08.00S,2025-04-06T04:38:55.4Z,4,REGULAR,substitution,out,[],203915,,,1610612742,117,86,2025-04-06T04:39:12Z,5650000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M08.00S,2025-04-06T04:38:55.4Z,4,REGULAR,substitution,out,[],202691,,,1610612742,117,86,2025-04-06T04:39:12Z,5660000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M08.00S,2025-04-06T04:38:55.4Z,4,REGULAR,substitution,in,[],1642353,,,1610612742,117,86,2025-04-06T04:39:12Z,5670000,False,,,0,,SUB in: C. Christie,[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M08.00S,2025-04-06T04:38:55.4Z,4,REGULAR,substitution,in,[],1641757,,,1610612742,117,86,2025-04-06T04:39:12Z,5680000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M08.00S,2025-04-06T04:38:55.4Z,4,REGULAR,substitution,in,[],1641738,,,1610612742,117,86,2025-04-06T04:39:12Z,5690000,False,,,0,,SUB in: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M08.00S,2025-04-06T04:38:55.4Z,4,REGULAR,substitution,in,[],1629234,,,1610612742,117,86,2025-04-06T04:39:12Z,5700000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612746.0,LAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M08.00S,2025-04-06T04:38:55.4Z,4,REGULAR,substitution,in,[],201988,,,1610612742,117,86,2025-04-06T04:39:12Z,5710000,False,,,0,,SUB in: P. Mills,[201988],1610612746.0,LAC,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M08.00S,2025-04-06T04:38:55.4Z,4,REGULAR,substitution,in,[],1630539,,,1610612742,117,86,2025-04-06T04:39:12Z,5720000,False,,,0,,SUB in: K. Jones,[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M08.00S,2025-04-06T04:38:55.4Z,4,REGULAR,substitution,in,[],203939,,,1610612742,117,86,2025-04-06T04:39:12Z,5730000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M08.00S,2025-04-06T04:38:55.4Z,4,REGULAR,substitution,in,[],1630230,,,1610612742,117,86,2025-04-06T04:39:12Z,5740000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M08.00S,2025-04-06T04:38:55.4Z,4,REGULAR,substitution,in,[],1631108,,,1610612742,117,86,2025-04-06T04:39:12Z,5750000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M46.00S,2025-04-06T04:39:38.0Z,4,REGULAR,2pt,Jump Shot,[],1631108,78.66294349540078,46.32352941176471,1610612742,117,88,2025-04-06T04:39:42Z,5760000,False,-18.0,148.0,1,right,M. Christie 14' pullup Jump Shot (5 PTS),[1631108],1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,Mid-Range,8-16 Center,,,,14.92,Made,5.0,,,,,,,,,,,,,,
590,PT06M29.00S,2025-04-06T04:39:54.1Z,4,REGULAR,3pt,Jump Shot,[],201988,30.436925098554536,73.0392156862745,1610612746,117,88,2025-04-06T04:39:58Z,5770000,False,-115.0,234.0,1,left,MISS P. Mills 26' 3PT,[201988],1610612746.0,LAC,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Left Center,,,,26.05,Missed,,,,,,,,,,,,,,,
591,PT06M26.00S,2025-04-06T04:39:57.1Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612742,117,88,2025-04-06T04:39:58Z,5780000,False,,,0,,C. Martin REBOUND (Off:2 Def:2),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,590.0,4.0,2.0,2.0,,,,,,
592,PT06M20.00S,2025-04-06T04:40:03.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631108,90.62089356110381,47.549019607843135,1610612742,117,88,2025-04-06T04:40:10Z,5790000,False,-12.0,36.0,1,right,MISS M. Christie running Layup,[1631108],1610612742.0,DAL,running,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,3.78,Missed,,,,,,,,,,,,,,,
593,PT06M17.00S,2025-04-06T04:40:06.3Z,4,REGULAR,rebound,offensive,[],1630539,,,1610612742,117,88,2025-04-06T04:40:10Z,5800000,False,,,0,,K. Jones REBOUND (Off:3 Def:3),[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,592.0,6.0,3.0,3.0,,,,,,
594,PT06M17.00S,2025-04-06T04:40:06.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630539,94.40999984741211,50.0,1610612742,117,90,2025-04-06T04:40:19Z,5810000,False,0.0,0.0,1,right,K. Jones tip Layup (14 PTS),[1630539],1610612742.0,DAL,tip,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,0.0,Made,14.0,,,,,,,,,,,,,,
595,PT05M56.00S,2025-04-06T04:40:27.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,11.514454664914586,47.794117647058826,1610612746,119,90,2025-04-06T04:40:43Z,5820000,False,11.0,56.0,1,left,D. Eubanks driving Hook (2 PTS),[1629234],1610612746.0,LAC,driving,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,5.68,Made,2.0,,,,,,,,,,,,,,
596,PT05M36.00S,2025-04-06T04:40:47.7Z,4,REGULAR,3pt,Jump Shot,[],203939,84.70762155059133,95.58823529411765,1610612742,119,90,2025-04-06T04:40:52Z,5830000,False,228.0,91.0,1,right,MISS D. Powell 24' 3PT,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right,,,,24.55,Missed,,,,,,,,,,,,,,,
597,PT05M33.00S,2025-04-06T04:40:50.7Z,4,REGULAR,rebound,defensive,[],1642353,,,1610612746,119,90,2025-04-06T04:40:52Z,5840000,False,,,0,,C. Christie REBOUND (Off:0 Def:1),[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,Above the Break 3,24+ Right,,,,,,,,,,,596.0,1.0,1.0,0.0,,,,,,
598,PT05M27.00S,2025-04-06T04:40:57.1Z,4,REGULAR,3pt,Jump Shot,[],1641757,4.28712220762155,96.56862745098039,1610612746,119,90,2025-04-06T04:41:01Z,5850000,False,-233.0,-12.0,1,left,MISS J. Miller 3PT,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Left Corner 3,24+ Left,,,,23.31,Missed,,,,,,,,,,,,,,,
599,PT05M24.00S,2025-04-06T04:41:00.1Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612742,119,90,2025-04-06T04:41:01Z,5860000,False,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,,,,,,,,,,,598.0,2.0,2.0,0.0,,,,,,
600,PT05M13.00S,2025-04-06T04:41:10.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630539,91.14651773981603,48.03921568627451,1610612742,119,92,2025-04-06T04:41:13Z,5870000,False,-10.0,31.0,1,right,K. Jones cutting DUNK (16 PTS) (C. Martin 4 AST),"[1630539, 1628997]",1610612742.0,DAL,cutting,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,3.22,Made,16.0,,C. Martin,1628997.0,4.0,,,,,,,,,,
602,PT04M57.00S,2025-04-06T04:41:30.9Z,4,REGULAR,foul,personal,[],1630539,,,1610612746,119,92,2025-04-06T04:41:37Z,5890000,False,,,0,,K. Jones personal FOUL (5 PF),"[1630539, 1629234]",1610612742.0,DAL,,,,Jones,K. Jones,,,,,Mid-Range,8-16 Right,,,,,,,201245.0,,,,,,,,,,5.0,0.0,Eubanks,1629234.0
604,PT04M51.00S,2025-04-06T04:41:48.8Z,4,REGULAR,2pt,Jump Shot,[],201988,21.632720105124836,33.33333333333333,1610612746,121,92,2025-04-06T04:41:52Z,5910000,False,83.0,151.0,1,left,P. Mills 17' pullup Jump Shot (2 PTS) (D. Eubanks 1 AST),"[201988, 1629234]",1610612746.0,LAC,pullup,,,Mills,P. Mills,,,,,Mid-Range,16-24 Right Center,,,,17.23,Made,2.0,,D. Eubanks,1629234.0,1.0,,,,,,,,,,
606,PT04M39.00S,2025-04-06T04:42:00.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,91.67214191852825,42.40196078431372,1610612742,121,92,2025-04-06T04:42:05Z,5930000,False,-38.0,26.0,1,right,MISS C. Martin driving Layup,[1628997],1610612742.0,DAL,driving,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,4.59,Missed,,,,,,,,,,,,,,,
607,PT04M36.00S,2025-04-06T04:42:03.9Z,4,REGULAR,rebound,defensive,[],1641738,,,1610612746,121,92,2025-04-06T04:45:04Z,5940000,False,,,0,,K. Brown REBOUND (Off:0 Def:1),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,606.0,1.0,1.0,0.0,,,,,,
610,PT04M33.00S,2025-04-06T04:42:07.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642353,7.30946123521682,47.549019607843135,1610612746,121,92,2025-04-06T04:42:20Z,5970000,False,12.0,16.0,1,left,MISS C. Christie running DUNK,[1642353],1610612746.0,LAC,running,,,Christie,C. Christie,,,,,Restricted Area,0-8 Center,,,,2.03,Missed,,,,,,,,,,,,,,,
611,PT04M30.00S,2025-04-06T04:42:09.7Z,4,REGULAR,rebound,offensive,[],1642353,,,1610612746,121,92,2025-04-06T04:42:09Z,5980000,False,,,0,,C. Christie REBOUND (Off:1 Def:1),[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,610.0,2.0,1.0,1.0,,,,,,
