actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
248,PT04M23.00S,2024-12-02T03:53:50.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,9.543363994743759,50.73529411764706,1610612743,45,48,2024-12-02T03:53:54Z,2450000,False,-4.0,37.0,1,left,M. Porter Jr. Layup (6 PTS) (N. Jokić 2 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,3.74,Made,,,,,,,6.0,N. Jokić,203999.0,2.0,,,,,
250,PT04M05.00S,2024-12-02T03:54:07.5Z,2,REGULAR,3pt,Jump Shot,[],1641757,92.32917214191852,3.431372549019608,1610612746,45,48,2024-12-02T04:11:07Z,2470000,False,-233.0,20.0,1,right,MISS J. Miller step back 3PT,[1641757],1610612746.0,LAC,step back,,,Miller,J. Miller,,,,,Left Corner 3,24+ Left,,,,23.36,Missed,,,,,,,,,,,,,,,
251,PT04M03.00S,2024-12-02T03:54:09.5Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,45,48,2024-12-02T03:54:11Z,2480000,False,,,0,,C. Braun REBOUND (Off:0 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,,,,,,250.0,2.0,2.0,0.0,,,,,,,,,,,
252,PT03M59.00S,2024-12-02T03:54:14.1Z,2,REGULAR,turnover,bad pass,[],203999,,,1610612743,45,48,2024-12-02T03:54:17Z,2490000,False,,,0,,N. Jokić bad pass TURNOVER (2 TO),"[203999, 1627884]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Center,2.0,Jones Jr.,1627884.0,,,,,,,,,,,,,,,,,
253,PT03M59.00S,2024-12-02T03:54:14.1Z,2,REGULAR,steal,,[],1627884,,,1610612746,45,48,2024-12-02T03:54:16Z,2500000,False,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
254,PT03M53.00S,2024-12-02T03:54:20.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,74.58935611038108,11.76470588235294,1610612746,48,48,2024-12-02T03:54:25Z,2510000,False,-191.0,186.0,1,right,N. Powell 26' 3PT  (10 PTS) (K. Dunn 2 AST),"[1626181, 1627739]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,26.7,Made,,,,,,,10.0,K. Dunn,1627739.0,2.0,,,,,
256,PT03M37.00S,2024-12-02T03:54:37.1Z,2,REGULAR,3pt,Jump Shot,[],1629008,24.392247043363994,10.294117647058822,1610612743,48,51,2024-12-02T05:15:47Z,2530000,False,199.0,177.0,1,left,M. Porter Jr. 26' 3PT pullup (9 PTS),[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,26.58,Made,,,,,,,9.0,,,,,,,,
259,PT03M27.00S,2024-12-02T03:55:12.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,90.48948751642575,51.225490196078425,1610612746,50,51,2024-12-02T04:12:39Z,2560000,False,6.0,37.0,1,right,I. Zubac cutting DUNK (2 PTS) (N. Powell 1 AST),"[1627826, 1626181]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,3.74,Made,,,,,,,2.0,N. Powell,1626181.0,1.0,,,,,
261,PT03M27.00S,2024-12-02T03:55:19.1Z,2,REGULAR,foul,personal,['1freethrow'],1631212,,,1610612746,50,51,2024-12-02T03:55:49Z,2580000,False,,,0,,P. Watson shooting personal FOUL (2 PF) (Zubac 1 FT),"[1631212, 1627826]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Zubac,1627826.0
263,PT03M27.00S,2024-12-02T03:55:29.1Z,2,REGULAR,substitution,out,[],1641757,,,1610612746,50,51,2024-12-02T03:55:49Z,2600000,False,,,0,,SUB out: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M27.00S,2024-12-02T03:55:29.1Z,2,REGULAR,substitution,in,[],201935,,,1610612746,50,51,2024-12-02T03:55:49Z,2610000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M27.00S,2024-12-02T03:55:51.8Z,2,REGULAR,freethrow,1 of 1,[],1627826,,,1610612746,51,51,2024-12-02T03:55:51Z,2620000,False,,,0,,I. Zubac Free Throw 1 of 1 (3 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,Made,,,,,,,3.0,,,,,,,,
266,PT03M04.00S,2024-12-02T03:56:10.7Z,2,REGULAR,3pt,Jump Shot,[],1627750,3.892904073587385,95.09803921568627,1610612743,51,51,2024-12-02T04:13:26Z,2630000,False,-225.0,-16.0,1,left,MISS J. Murray fadeaway 3PT,[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,,,,22.61,Missed,,,,,,,,,,,,,,,
267,PT03M02.00S,2024-12-02T03:56:12.9Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612746,51,51,2024-12-02T03:56:12Z,2640000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:2),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,,,,,,266.0,2.0,2.0,0.0,,,,,,,,,,,
268,PT02M54.00S,2024-12-02T03:56:20.5Z,2,REGULAR,turnover,lost ball,[],1626181,,,1610612746,51,51,2024-12-02T03:56:23Z,2650000,False,,,0,,N. Powell lost ball TURNOVER (1 TO),"[1626181, 1631212]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Left Center,1.0,Watson,1631212.0,,,,,,,,,,,,,,,,,
269,PT02M54.00S,2024-12-02T03:56:20.5Z,2,REGULAR,steal,,[],1631212,,,1610612743,51,51,2024-12-02T03:56:22Z,2660000,False,,,0,,P. Watson STEAL (1 STL),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
270,PT02M43.00S,2024-12-02T03:56:32.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631128,7.046649145860711,46.81372549019608,1610612743,51,53,2024-12-02T03:56:36Z,2670000,False,16.0,14.0,1,left,C. Braun Layup (2 PTS) (N. Jokić 3 AST),"[1631128, 203999]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,2.1,Made,,,,,,,2.0,N. Jokić,203999.0,3.0,,,,,
272,PT02M43.00S,2024-12-02T03:56:37.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612746,51,53,2024-12-02T03:56:42Z,2690000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M43.00S,2024-12-02T03:56:49.1Z,2,REGULAR,substitution,out,[],1626181,,,1610612746,51,53,2024-12-02T03:58:21Z,2700000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M43.00S,2024-12-02T03:56:49.1Z,2,REGULAR,substitution,in,[],1629599,,,1610612746,51,53,2024-12-02T03:58:21Z,2710000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M29.00S,2024-12-02T03:58:37.2Z,2,REGULAR,3pt,Jump Shot,[],201935,71.56085742444152,24.287683823529413,1610612746,54,53,2024-12-02T03:58:45Z,2720000,False,-129.0,215.0,1,right,J. Harden 25' 3PT step back (11 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,25.04,Made,,,,,,,11.0,,,,,,,,
277,PT02M11.00S,2024-12-02T03:58:55.1Z,2,REGULAR,2pt,Jump Shot,[],203999,12.697109067017081,22.54901960784314,1610612743,54,55,2024-12-02T03:59:00Z,2730000,False,137.0,67.0,1,left,N. Jokić 15' Jump Shot (19 PTS) (J. Murray 6 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Right,,,,15.27,Made,,,,,,,19.0,J. Murray,1627750.0,6.0,,,,,
280,PT01M50.00S,2024-12-02T03:59:15.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,88.64980289093299,51.9607843137255,1610612746,56,55,2024-12-02T03:59:21Z,2760000,False,10.0,54.0,1,right,J. Harden driving Layup (13 PTS),[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,5.51,Made,,,,,,,13.0,,,,,,,,
281,PT01M32.00S,2024-12-02T03:59:34.6Z,2,REGULAR,3pt,Jump Shot,[],203999,28.465834428383708,16.42156862745098,1610612743,56,55,2024-12-02T03:59:38Z,2770000,False,168.0,215.0,1,left,MISS N. Jokić 27' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,27.29,Missed,,,,,,,,,,,,,,,
282,PT01M29.00S,2024-12-02T03:59:37.6Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,56,55,2024-12-02T03:59:38Z,2780000,False,,,0,,A. Coffey REBOUND (Off:2 Def:2),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,,,,281.0,4.0,2.0,2.0,,,,,,,,,,,
283,PT01M15.00S,2024-12-02T03:59:51.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,92.19776609724047,46.81372549019608,1610612746,56,55,2024-12-02T04:17:52Z,2790000,False,-16.0,21.0,1,right,MISS D. Jones Jr. driving Layup,[1627884],1610612746.0,LAC,driving,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,2.62,Missed,,,,,,,,,,,,,,,
284,PT01M14.00S,2024-12-02T03:59:52.6Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,56,55,2024-12-02T03:59:52Z,2800000,False,,,0,,I. Zubac REBOUND (Off:2 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,283.0,4.0,2.0,2.0,,,,,,,,,,,
285,PT01M14.00S,2024-12-02T03:59:54.3Z,2,REGULAR,foul,personal,['2freethrow'],203999,,,1610612746,56,55,2024-12-02T04:00:01Z,2810000,False,,,0,,N. Jokić shooting personal FOUL (2 PF) (Zubac 2 FT),"[203999, 1627826]",1610612743.0,DEN,shooting,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628951.0,2.0,0.0,Zubac,1627826.0
287,PT01M14.00S,2024-12-02T04:00:24.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627826,,,1610612746,56,55,2024-12-02T04:00:24Z,2830000,False,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
288,PT01M14.00S,2024-12-02T04:00:24.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,56,55,2024-12-02T04:00:24Z,2840000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,287.0,,,,,,,,,,,,,,
289,PT01M14.00S,2024-12-02T04:00:24.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1627826,,,1610612746,56,55,2024-12-02T04:00:54Z,2850000,False,,,0,,MISS I. Zubac Free Throw 2 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
290,PT01M12.00S,2024-12-02T04:00:26.4Z,2,REGULAR,rebound,defensive,[],1631212,,,1610612743,56,55,2024-12-02T04:00:54Z,2860000,False,,,0,,P. Watson REBOUND (Off:0 Def:3),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,289.0,3.0,3.0,0.0,,,,,,,,,,,
291,PT01M02.00S,2024-12-02T04:00:54.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631212,7.30946123521682,50.98039215686274,1610612743,56,57,2024-12-02T04:18:38Z,2870000,False,-5.0,16.0,1,left,P. Watson cutting DUNK (4 PTS) (N. Jokić 4 AST),"[1631212, 203999]",1610612743.0,DEN,cutting,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,1.69,Made,,,,,,,4.0,N. Jokić,203999.0,4.0,,,,,
293,PT00M40.50S,2024-12-02T04:01:17.2Z,2,REGULAR,3pt,Jump Shot,[],201935,69.59592641261499,21.323529411764707,1610612746,56,57,2024-12-02T04:20:08Z,2890000,False,-143.0,233.0,1,right,MISS J. Harden 27' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,27.38,Missed,,,,,,,,,,,,,,,
294,PT00M39.00S,2024-12-02T04:01:18.7Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,56,57,2024-12-02T04:01:21Z,2900000,False,,,0,,I. Zubac REBOUND (Off:3 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,293.0,5.0,2.0,3.0,,,,,,,,,,,
295,PT00M38.40S,2024-12-02T04:01:19.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,90.75229960578186,51.470588235294116,1610612746,56,57,2024-12-02T04:01:23Z,2910000,False,7.0,34.0,1,right,MISS I. Zubac putback Layup,[1627826],1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,3.52,Missed,,,,,,,,,,,,,,,
296,PT00M38.40S,2024-12-02T04:01:19.9Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,56,57,2024-12-02T04:01:23Z,2920000,False,,,0,,N. Jokić REBOUND (Off:2 Def:6),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,295.0,8.0,6.0,2.0,,,,,,,,,,,
297,PT00M35.70S,2024-12-02T04:01:23.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631212,8.09789750328515,50.0,1610612743,56,59,2024-12-02T04:01:28Z,2930000,False,0.0,24.0,1,left,P. Watson running Layup (6 PTS) (N. Jokić 5 AST),"[1631212, 203999]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,2.36,Made,,,,,,,6.0,N. Jokić,203999.0,5.0,,,,,
299,PT00M22.80S,2024-12-02T04:01:40.5Z,2,REGULAR,3pt,Jump Shot,[],201935,66.53868265440211,47.07414215686275,1610612746,59,59,2024-12-02T04:01:48Z,2950000,False,-15.0,262.0,1,right,J. Harden 26' 3PT pullup (16 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,26.24,Made,,,,,,,16.0,,,,,,,,
300,PT00M03.00S,2024-12-02T04:02:08.3Z,2,REGULAR,2pt,Jump Shot,[],203999,25.969119579500656,40.68627450980392,1610612743,59,59,2024-12-02T04:02:52Z,2960000,False,47.0,192.0,1,left,MISS N. Jokić 19' step back Shot,[203999],1610612743.0,DEN,step back,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Center,,,,19.72,Missed,,,,,,,,,,,,,,,
301,PT00M00.10S,2024-12-02T04:02:11.2Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612746,59,59,2024-12-02T04:02:52Z,2970000,False,,,0,,K. Dunn REBOUND (Off:0 Def:3),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Center,,,,,,300.0,3.0,3.0,0.0,,,,,,,,,,,
302,PT00M00.00S,2024-12-02T04:02:11.3Z,2,REGULAR,period,end,[],0,,,1610612746,59,59,2024-12-02T04:02:11Z,2980000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2024-12-02T04:17:32.3Z,3,REGULAR,period,start,[],0,,,1610612743,59,59,2024-12-02T04:17:32Z,2990000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT11M46.00S,2024-12-02T04:17:45.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631212,87.99277266754271,41.66666666666667,1610612743,59,61,2024-12-02T04:21:16Z,3000000,False,-42.0,60.0,1,right,P. Watson 7' Layup (8 PTS) (N. Jokić 6 AST),"[1631212, 203999]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,7.34,Made,,,,,,,8.0,N. Jokić,203999.0,6.0,,,,,
311,PT11M30.00S,2024-12-02T04:18:03.7Z,3,REGULAR,turnover,out-of-bounds,[],1627826,,,1610612746,59,61,2024-12-02T04:18:14Z,3020000,False,,,0,,I. Zubac lost ball out-of-bounds TURNOVER (2 TO),[1627826],1610612746.0,LAC,lost ball,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Right,2.0,,,,,,,,,,,,,,,202058.0,,,,
312,PT11M13.00S,2024-12-02T04:18:26.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203999,75.24638633377135,14.215686274509803,1610612743,59,61,2024-12-02T04:18:32Z,3030000,False,-179.0,180.0,1,right,MISS N. Jokić 25' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,25.39,Missed,,,,,,,,,,,,,,,
313,PT11M11.00S,2024-12-02T04:18:28.4Z,3,REGULAR,rebound,offensive,[],1631212,,,1610612743,59,61,2024-12-02T04:18:28Z,3040000,False,,,0,,P. Watson REBOUND (Off:1 Def:3),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,,,,312.0,4.0,3.0,1.0,,,,,,,,,,,
314,PT11M09.00S,2024-12-02T04:18:31.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",203999,89.56964520367937,45.588235294117645,1610612743,59,63,2024-12-02T04:22:44Z,3050000,False,-22.0,46.0,1,right,N. Jokić driving Hook (21 PTS) (P. Watson 1 AST),"[203999, 1631212]",1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,5.06,Made,,,,,,,21.0,P. Watson,1631212.0,1.0,,,,,
316,PT10M55.00S,2024-12-02T04:18:51.5Z,3,REGULAR,foul,personal,['3freethrow'],1629008,,,1610612746,59,63,2024-12-02T04:19:00Z,3070000,False,,,0,,M. Porter Jr. shooting personal FOUL (3 PF) (Harden 3 FT),"[1629008, 201935]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1628951.0,3.0,0.0,Harden,201935.0
318,PT10M55.00S,2024-12-02T04:19:17.5Z,3,REGULAR,freethrow,1 of 3,[],201935,,,1610612746,60,63,2024-12-02T04:19:17Z,3090000,False,,,0,,J. Harden Free Throw 1 of 3 (17 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,Made,,,,,,,17.0,,,,,,,,
319,PT10M55.00S,2024-12-02T04:19:35.8Z,3,REGULAR,freethrow,2 of 3,[],201935,,,1610612746,61,63,2024-12-02T04:19:35Z,3100000,False,,,0,,J. Harden Free Throw 2 of 3 (18 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,Made,,,,,,,18.0,,,,,,,,
320,PT10M55.00S,2024-12-02T04:19:56.5Z,3,REGULAR,freethrow,3 of 3,[],201935,,,1610612746,62,63,2024-12-02T04:19:56Z,3110000,False,,,0,,J. Harden Free Throw 3 of 3 (19 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,Made,,,,,,,19.0,,,,,,,,
321,PT10M40.00S,2024-12-02T04:20:12.5Z,3,REGULAR,2pt,Jump Shot,[],1629008,74.32654402102497,26.225490196078432,1610612743,62,65,2024-12-02T04:20:36Z,3120000,False,-119.0,189.0,1,right,M. Porter Jr. 22' step back Jump Shot (11 PTS) (P. Watson 2 AST),"[1629008, 1631212]",1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,,22.31,Made,,,,,,,11.0,P. Watson,1631212.0,2.0,,,,,
323,PT10M24.00S,2024-12-02T04:20:32.4Z,3,REGULAR,turnover,traveling,[],1627884,,,1610612746,62,65,2024-12-02T04:20:53Z,3140000,False,,,0,,D. Jones Jr. traveling TURNOVER (1 TO),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,,,,1628951.0,,,,
324,PT10M08.00S,2024-12-02T04:20:54.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627750,73.80091984231275,29.411764705882355,1610612743,62,65,2024-12-02T04:21:01Z,3150000,False,-103.0,194.0,1,right,MISS J. Murray 21' step back Shot,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,,,,21.94,Missed,,,,,,,,,,,,,,,
325,PT10M05.00S,2024-12-02T04:20:57.4Z,3,REGULAR,rebound,offensive,[],1631212,,,1610612743,62,65,2024-12-02T04:21:01Z,3160000,False,,,0,,P. Watson REBOUND (Off:2 Def:3),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,16-24 Left Center,,,,,,324.0,5.0,3.0,2.0,,,,,,,,,,,
326,PT09M59.00S,2024-12-02T04:21:02.9Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629008,87.99277266754271,76.7156862745098,1610612743,62,67,2024-12-02T04:22:31Z,3170000,False,134.0,60.0,1,right,M. Porter Jr. 14' bank Jump Shot (13 PTS),[1629008],1610612743.0,DEN,bank,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Right,,,,14.66,Made,,,,,,,13.0,,,,,,,,
328,PT09M42.00S,2024-12-02T04:21:20.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,5.601182654402102,47.30392156862745,1610612746,64,67,2024-12-02T04:21:24Z,3190000,False,13.0,0.0,1,left,I. Zubac alley-oop Layup (5 PTS) (J. Harden 5 AST),"[1627826, 201935]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,1.35,Made,,,,,,,5.0,J. Harden,201935.0,5.0,,,,,
330,PT09M20.00S,2024-12-02T04:21:41.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,89.83245729303549,51.470588235294116,1610612743,64,69,2024-12-02T04:21:46Z,3210000,False,7.0,43.0,1,right,C. Braun cutting Layup (4 PTS) (N. Jokić 7 AST),"[1631128, 203999]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,4.37,Made,,,,,,,4.0,N. Jokić,203999.0,7.0,,,,,
332,PT09M05.00S,2024-12-02T04:21:57.8Z,3,REGULAR,3pt,Jump Shot,[],1629599,4.944152431011826,94.11764705882352,1610612746,64,69,2024-12-02T04:22:01Z,3230000,False,-221.0,-6.0,1,left,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,,,,22.07,Missed,,,,,,,,,,,,,,,
333,PT09M02.00S,2024-12-02T04:22:00.8Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,64,69,2024-12-02T04:22:01Z,3240000,False,,,0,,C. Braun REBOUND (Off:0 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,,,,,,332.0,3.0,3.0,0.0,,,,,,,,,,,
334,PT08M55.00S,2024-12-02T04:22:09.6Z,3,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612743,64,69,2024-12-02T04:22:17Z,3250000,False,,,0,,K. Dunn shooting personal FOUL (1 PF) (Braun 2 FT),"[1627739, 1631128]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Braun,1631128.0
336,PT08M55.00S,2024-12-02T04:22:34.5Z,3,REGULAR,freethrow,1 of 2,[],1631128,,,1610612743,64,69,2024-12-02T04:22:34Z,3270000,False,,,0,,MISS C. Braun Free Throw 1 of 2,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
337,PT08M55.00S,2024-12-02T04:22:34.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,64,69,2024-12-02T04:22:34Z,3280000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,336.0,,,,,,,,,,,,,,
338,PT08M55.00S,2024-12-02T04:22:50.4Z,3,REGULAR,freethrow,2 of 2,[],1631128,,,1610612743,64,70,2024-12-02T04:22:50Z,3290000,False,,,0,,C. Braun Free Throw 2 of 2 (5 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,
339,PT08M34.00S,2024-12-02T04:23:13.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,14.799605781865965,59.31372549019608,1610612746,64,70,2024-12-02T04:23:26Z,3300000,False,-47.0,87.0,1,left,MISS J. Harden 9' driving floating Shot - blocked,"[201935, 1631212]",1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,9.83,Missed,,,,,Watson,1631212.0,,,,,,,,,
340,PT08M34.00S,2024-12-02T04:23:13.3Z,3,REGULAR,block,,[],1631212,,,1610612746,64,70,2024-12-02T04:23:15Z,3310000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
341,PT08M30.00S,2024-12-02T04:23:17.3Z,3,REGULAR,rebound,offensive,[],1629599,,,1610612746,64,70,2024-12-02T04:23:26Z,3320000,False,,,0,,A. Coffey REBOUND (Off:3 Def:2),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,339.0,5.0,2.0,3.0,,,,,,,,,,,
