actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
257,PT05M01.00S,2025-03-24T01:57:17.3Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,44,42,2025-03-24T01:57:17Z,2500000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (7 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,7.0,,,,,,
258,PT05M01.00S,2025-03-24T01:57:18.0Z,2,REGULAR,substitution,out,[],1629599,,,1610612760,44,42,2025-03-24T01:57:20Z,2510000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M01.00S,2025-03-24T01:57:18.0Z,2,REGULAR,substitution,in,[],201935,,,1610612760,44,42,2025-03-24T01:57:20Z,2520000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M01.00S,2025-03-24T01:57:21.4Z,2,REGULAR,substitution,out,[],1629026,,,1610612760,44,42,2025-03-24T01:57:23Z,2530000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M01.00S,2025-03-24T01:57:21.4Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,44,42,2025-03-24T01:57:23Z,2540000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M01.00S,2025-03-24T01:57:38.0Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,44,43,2025-03-24T01:57:38Z,2550000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (8 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,8.0,,,,,,
263,PT04M44.00S,2025-03-24T01:57:57.3Z,2,REGULAR,2pt,Jump Shot,[],202695,81.02825229960578,68.62745098039215,1610612746,46,43,2025-03-24T01:58:01Z,2560000,False,93.0,126.0,1,right,K. Leonard 15' pullup Jump Shot (11 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,15.65,Made,,,,,,,,,,,,11.0,,,,,,
264,PT04M24.00S,2025-03-24T01:58:16.6Z,2,REGULAR,3pt,Jump Shot,[],1629652,31.750985545335087,32.59803921568628,1610612760,46,43,2025-03-24T01:58:22Z,2570000,False,87.0,246.0,1,left,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
265,PT04M22.00S,2025-03-24T01:58:18.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,46,43,2025-03-24T01:58:22Z,2580000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,264.0,,,,,,,,,,,,,,,,,
267,PT04M07.00S,2025-03-24T01:58:41.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,93.38042049934296,52.69607843137255,1610612746,48,43,2025-03-24T01:58:45Z,2600000,False,13.0,10.0,1,right,N. Powell driving Layup (5 PTS) (I. Zubac 2 AST),"[1626181, 1627826]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,,,,,,5.0,I. Zubac,1627826.0,2.0,,,
269,PT03M53.00S,2025-03-24T01:58:58.3Z,2,REGULAR,foul,personal,['2freethrow'],1626181,,,1610612760,48,43,2025-03-24T01:59:02Z,2620000,False,,,0,,N. Powell shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1626181, 1628983]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1628172.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
271,PT03M53.00S,2025-03-24T01:59:24.3Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,48,44,2025-03-24T01:59:24Z,2640000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (9 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,9.0,,,,,,
272,PT03M53.00S,2025-03-24T01:59:38.5Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,48,45,2025-03-24T01:59:38Z,2650000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (10 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,10.0,,,,,,
273,PT03M44.00S,2025-03-24T01:59:49.7Z,2,REGULAR,3pt,Jump Shot,[],1626181,65.65374507227332,51.470588235294116,1610612746,48,45,2025-03-24T02:04:05Z,2660000,False,7.0,270.0,1,right,MISS N. Powell 27' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,27.05,Missed,,,,,,,,,,,,,,,,,,
274,PT03M42.00S,2025-03-24T01:59:51.7Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,48,45,2025-03-24T01:59:55Z,2670000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,273.0,2.0,2.0,0.0,,,,,,,,,,,,,,
275,PT03M32.00S,2025-03-24T02:00:02.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,7.046649145860711,46.81372549019608,1610612760,48,47,2025-03-24T02:00:06Z,2680000,False,16.0,14.0,1,left,L. Dort Layup (5 PTS) (S. Gilgeous-Alexander 6 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,,,,,,5.0,S. Gilgeous-Alexander,1628983.0,6.0,,,
277,PT03M13.00S,2025-03-24T02:00:21.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,92.19776609724047,54.41176470588235,1610612746,48,47,2025-03-24T02:00:24Z,2700000,False,22.0,21.0,1,right,MISS K. Dunn driving Layup - blocked,"[1627739, 1631119]",1610612746.0,LAC,driving,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,Williams,1631119.0,,,,,,,,,,,,
278,PT03M13.00S,2025-03-24T02:00:21.5Z,2,REGULAR,block,,[],1631119,,,1610612746,48,47,2025-03-24T02:00:23Z,2710000,False,,,0,,J. Williams BLOCK (1 BLK),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
279,PT03M10.00S,2025-03-24T02:00:24.5Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,48,47,2025-03-24T02:00:24Z,2720000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,277.0,3.0,3.0,0.0,,,,,,,,,,,,,,
280,PT03M02.00S,2025-03-24T02:00:32.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,15.062417871222076,50.98039215686274,1610612760,48,49,2025-03-24T02:05:32Z,2730000,False,-5.0,89.0,1,left,S. Gilgeous-Alexander 8' turnaround fadeaway Jump Shot (12 PTS),[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,8.92,Made,,,,,,,,,,,,12.0,,,,,,
281,PT02M42.00S,2025-03-24T02:00:54.0Z,2,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612746,48,49,2025-03-24T02:01:05Z,2740000,False,,,0,,A. Wiggins shooting personal FOUL (3 PF) (Zubac 2 FT),"[1630598, 1627826]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,202007.0,3.0,0.0,Zubac,1627826.0,,,,,,,
283,PT02M42.00S,2025-03-24T02:01:21.4Z,2,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,48,49,2025-03-24T02:01:21Z,2760000,False,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
284,PT02M42.00S,2025-03-24T02:01:21.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,48,49,2025-03-24T02:01:21Z,2770000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,283.0,,,,,,,,,,,,,,,,,
285,PT02M42.00S,2025-03-24T02:01:22.8Z,2,REGULAR,substitution,out,[],1631119,,,1610612746,48,49,2025-03-24T02:01:34Z,2780000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M42.00S,2025-03-24T02:01:22.8Z,2,REGULAR,substitution,out,[],1630598,,,1610612746,48,49,2025-03-24T02:01:34Z,2790000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M42.00S,2025-03-24T02:01:22.8Z,2,REGULAR,substitution,in,[],1627936,,,1610612746,48,49,2025-03-24T02:01:34Z,2800000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M42.00S,2025-03-24T02:01:22.8Z,2,REGULAR,substitution,in,[],1628392,,,1610612746,48,49,2025-03-24T02:01:34Z,2810000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M42.00S,2025-03-24T02:01:43.7Z,2,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,49,49,2025-03-24T02:01:43Z,2820000,False,,,0,,I. Zubac Free Throw 2 of 2 (7 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,,,,,,,,7.0,,,,,,
290,PT02M25.00S,2025-03-24T02:02:05.1Z,2,REGULAR,3pt,Jump Shot,[],1627936,23.99802890932983,83.33333333333334,1610612760,49,49,2025-03-24T02:02:11Z,2830000,False,-167.0,173.0,1,left,MISS A. Caruso 24' 3PT,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,24.03,Missed,,,,,,,,,,,,,,,,,,
291,PT02M21.00S,2025-03-24T02:02:09.1Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612746,49,49,2025-03-24T02:02:11Z,2840000,False,,,0,,K. Dunn REBOUND (Off:0 Def:2),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,290.0,2.0,2.0,0.0,,,,,,,,,,,,,,
292,PT02M16.00S,2025-03-24T02:02:16.4Z,2,REGULAR,foul,personal,[],1629652,,,1610612746,49,49,2025-03-24T02:02:23Z,2850000,False,,,0,,L. Dort personal FOUL (2 PF),"[1629652, 202695]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,,,,202007.0,2.0,0.0,Leonard,202695.0,,,,,,,
294,PT02M16.00S,2025-03-24T02:02:26.5Z,2,REGULAR,substitution,out,[],202695,,,1610612746,49,49,2025-03-24T02:02:35Z,2870000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M16.00S,2025-03-24T02:02:26.5Z,2,REGULAR,substitution,out,[],1627739,,,1610612746,49,49,2025-03-24T02:02:35Z,2880000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M16.00S,2025-03-24T02:02:26.5Z,2,REGULAR,substitution,in,[],1627884,,,1610612746,49,49,2025-03-24T02:02:35Z,2890000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M16.00S,2025-03-24T02:02:26.5Z,2,REGULAR,substitution,in,[],203992,,,1610612746,49,49,2025-03-24T02:02:35Z,2900000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M05.00S,2025-03-24T02:02:56.9Z,2,REGULAR,3pt,Jump Shot,[],1627884,89.17542706964521,3.1862745098039214,1610612746,49,49,2025-03-24T02:03:01Z,2910000,False,-234.0,49.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,23.92,Missed,,,,,,,,,,,,,,,,,,
299,PT02M03.00S,2025-03-24T02:02:58.9Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612760,49,49,2025-03-24T02:03:01Z,2920000,False,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,,,298.0,2.0,2.0,0.0,,,,,,,,,,,,,,
300,PT01M52.00S,2025-03-24T02:03:10.1Z,2,REGULAR,3pt,Jump Shot,[],1628983,30.17411300919842,32.1078431372549,1610612760,49,49,2025-03-24T02:06:40Z,2930000,False,89.0,231.0,1,left,MISS S. Gilgeous-Alexander 24' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,24.78,Missed,,,,,,,,,,,,,,,,,,
301,PT01M47.00S,2025-03-24T02:03:15.1Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612760,49,49,2025-03-24T02:03:16Z,2940000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:4),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,300.0,6.0,4.0,2.0,,,,,,,,,,,,,,
302,PT01M44.00S,2025-03-24T02:03:17.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,31.488173455978973,58.333333333333336,1610612760,49,52,2025-03-24T02:03:21Z,2950000,False,-42.0,243.0,1,left,S. Gilgeous-Alexander 24' 3PT  (15 PTS) (I. Hartenstein 3 AST),"[1628983, 1628392]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,24.7,Made,,,,,,,,,,,,15.0,I. Hartenstein,1628392.0,3.0,,,
304,PT01M24.00S,2025-03-24T02:03:37.2Z,2,REGULAR,3pt,Jump Shot,[],1626181,68.41327201051249,69.36274509803921,1610612746,49,52,2025-03-24T02:03:43Z,2970000,False,97.0,244.0,1,right,MISS N. Powell 26' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,26.29,Missed,,,,,,,,,,,,,,,,,,
305,PT01M21.00S,2025-03-24T02:03:40.2Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,49,52,2025-03-24T02:03:43Z,2980000,False,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,304.0,3.0,3.0,0.0,,,,,,,,,,,,,,
306,PT01M18.00S,2025-03-24T02:03:46.9Z,2,REGULAR,foul,personal,['2freethrow'],1626181,,,1610612760,49,52,2025-03-24T02:03:55Z,2990000,False,,,0,,N. Powell shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1626181, 1628983]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,1830.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
308,PT01M18.00S,2025-03-24T02:04:21.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628983,,,1610612760,49,53,2025-03-24T02:04:21Z,3010000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (16 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,16.0,,,,,,
309,PT01M18.00S,2025-03-24T02:04:22.7Z,2,REGULAR,substitution,out,[],1629652,,,1610612760,49,53,2025-03-24T02:04:31Z,3020000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M18.00S,2025-03-24T02:04:22.7Z,2,REGULAR,substitution,out,[],1641717,,,1610612760,49,53,2025-03-24T02:04:31Z,3030000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M18.00S,2025-03-24T02:04:22.7Z,2,REGULAR,substitution,in,[],1630198,,,1610612760,49,53,2025-03-24T02:04:31Z,3040000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M18.00S,2025-03-24T02:04:22.7Z,2,REGULAR,substitution,in,[],1629026,,,1610612760,49,53,2025-03-24T02:04:31Z,3050000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M18.00S,2025-03-24T02:04:43.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628983,,,1610612760,49,54,2025-03-24T02:04:43Z,3060000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (17 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,17.0,,,,,,
314,PT01M03.00S,2025-03-24T02:05:04.1Z,2,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612746,49,54,2025-03-24T02:05:16Z,3070000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Zubac 2 FT),"[1628983, 1627826]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,1830.0,1.0,0.0,Zubac,1627826.0,,,,,,,
316,PT01M03.00S,2025-03-24T02:05:31.1Z,2,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,50,54,2025-03-24T02:05:31Z,3090000,False,,,0,,I. Zubac Free Throw 1 of 2 (8 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,,,,,,,,8.0,,,,,,
317,PT01M03.00S,2025-03-24T02:05:38.1Z,2,REGULAR,substitution,out,[],1626181,,,1610612746,50,54,2025-03-24T02:05:42Z,3100000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M03.00S,2025-03-24T02:05:38.1Z,2,REGULAR,substitution,in,[],1629599,,,1610612746,50,54,2025-03-24T02:05:42Z,3110000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M03.00S,2025-03-24T02:05:52.8Z,2,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,51,54,2025-03-24T02:05:52Z,3120000,False,,,0,,I. Zubac Free Throw 2 of 2 (9 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,,,,,,,,9.0,,,,,,
320,PT00M55.40S,2025-03-24T02:06:01.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,18.873193166885677,38.970588235294116,1610612760,51,54,2025-03-24T02:06:07Z,3130000,False,55.0,125.0,1,left,MISS S. Gilgeous-Alexander 13' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,13.65,Missed,,,,,,,,,,,,,,,,,,
321,PT00M52.00S,2025-03-24T02:06:05.1Z,2,REGULAR,rebound,offensive,[],1627936,,,1610612760,51,54,2025-03-24T02:06:05Z,3140000,False,,,0,,A. Caruso REBOUND (Off:1 Def:2),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,,,320.0,3.0,2.0,1.0,,,,,,,,,,,,,,
322,PT00M50.50S,2025-03-24T02:06:06.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627936,9.411957950065702,2.941176470588235,1610612760,51,57,2025-03-24T02:07:59Z,3150000,False,235.0,36.0,1,left,A. Caruso 3PT pullup (5 PTS),[1627936],1610612760.0,OKC,pullup,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,23.8,Made,,,,,,,,,,,,5.0,,,,,,
323,PT00M36.60S,2025-03-24T02:06:26.5Z,2,REGULAR,turnover,bad pass,[],201935,,,1610612746,51,57,2025-03-24T02:06:31Z,3160000,False,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 1627936]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Caruso,1627936.0
324,PT00M36.60S,2025-03-24T02:06:26.5Z,2,REGULAR,steal,,[],1627936,,,1610612760,51,57,2025-03-24T02:06:29Z,3170000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
325,PT00M35.50S,2025-03-24T02:06:30.4Z,2,REGULAR,turnover,out-of-bounds,[],1629026,,,1610612760,51,57,2025-03-24T02:06:35Z,3180000,False,,,0,,K. Williams bad pass out-of-bounds TURNOVER (1 TO),[1629026],1610612760.0,OKC,bad pass,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,1830.0,,,,,,,,,1.0,,
326,PT00M26.90S,2025-03-24T02:06:51.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201935,66.83639947437582,74.26470588235294,1610612746,51,57,2025-03-24T02:08:52Z,3190000,False,121.0,259.0,1,right,MISS J. Harden 28' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,28.62,Missed,,,,,,,,,,,,,,,,,,
327,PT00M23.90S,2025-03-24T02:06:54.9Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,51,57,2025-03-24T02:06:54Z,3200000,False,,,0,,I. Zubac REBOUND (Off:3 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,326.0,7.0,4.0,3.0,,,,,,,,,,,,,,
328,PT00M21.30S,2025-03-24T02:06:57.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627826,93.24901445466492,57.59803921568627,1610612746,51,57,2025-03-24T02:09:21Z,3210000,False,38.0,11.0,1,right,MISS I. Zubac turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.96,Missed,,,,,,,,,,,,,,,,,,
329,PT00M19.60S,2025-03-24T02:06:59.1Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,51,57,2025-03-24T02:06:59Z,3220000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:5),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,328.0,7.0,5.0,2.0,,,,,,,,,,,,,,
330,PT00M01.90S,2025-03-24T02:07:17.4Z,2,REGULAR,3pt,Jump Shot,[],1627936,6.521024967148489,95.34313725490196,1610612760,51,57,2025-03-24T02:07:21Z,3230000,False,-227.0,9.0,1,left,MISS A. Caruso 3PT - blocked,"[1627936, 201935]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,Harden,201935.0,,,,,,,,,,,,
331,PT00M01.90S,2025-03-24T02:07:17.4Z,2,REGULAR,block,,[],201935,,,1610612760,51,57,2025-03-24T02:07:19Z,3240000,False,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
332,PT00M01.90S,2025-03-24T02:07:17.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,51,57,2025-03-24T02:07:21Z,3250000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Left Corner 3,24+ Left,,,330.0,,,,,,,,,,,,,,,,,
334,PT00M00.20S,2025-03-24T02:07:43.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628983,9.806176084099869,46.568627450980394,1610612760,51,57,2025-03-24T02:08:31Z,3270000,False,17.0,40.0,1,left,MISS S. Gilgeous-Alexander reverse Layup - blocked,"[1628983, 1627884]",1610612760.0,OKC,reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,4.33,Missed,,,,,Jones Jr.,1627884.0,,,,,,,,,,,,
335,PT00M00.20S,2025-03-24T02:07:43.7Z,2,REGULAR,block,,[],1627884,,,1610612760,51,57,2025-03-24T02:07:46Z,3280000,False,,,0,,D. Jones Jr. BLOCK (2 BLK),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
336,PT00M00.10S,2025-03-24T02:07:43.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,51,57,2025-03-24T02:08:31Z,3290000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,334.0,,,,,,,,,,,,,,,,,
337,PT00M00.00S,2025-03-24T02:07:48.4Z,2,REGULAR,period,end,[],0,,,1610612760,51,57,2025-03-24T02:07:48Z,3300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
