actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
257,PT02M15.00S,2025-04-09T03:26:05.6Z,2,REGULAR,3pt,Jump Shot,[],1627739,27.283180026281208,21.568627450980394,1610612746,48,49,2025-04-09T03:26:10Z,2570000,False,142.0,204.0,1,left,K. Dunn 24' 3PT  (3 PTS) (J. Harden 5 AST),"[1627739, 201935]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,24.87,Made,3.0,Dunn,K. Dunn,,,,J. Harden,201935.0,5.0,,,,,,,,,,,
259,PT02M04.00S,2025-04-09T03:26:18.9Z,2,REGULAR,turnover,out-of-bounds,[],1630572,,,1610612759,48,49,2025-04-09T03:26:25Z,2590000,False,,,0,,S. Mamukelashvili bad pass out-of-bounds TURNOVER (1 TO),[1630572],1610612759.0,SAS,bad pass,,,,,,Left Corner 3,24+ Left,,,,Mamukelashvili,S. Mamukelashvili,1.0,,,,,,,,,,1628481.0,,,,,,
260,PT02M04.00S,2025-04-09T03:26:26.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,48,49,2025-04-09T03:26:26Z,2600000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT01M52.00S,2025-04-09T03:30:06.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627884,27.808804204993432,21.568627450980394,1610612746,48,49,2025-04-09T03:30:13Z,2610000,False,142.0,209.0,1,left,MISS D. Jones Jr. 25' 3PT,[1627884],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,25.27,Missed,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,
262,PT01M45.00S,2025-04-09T03:30:13.0Z,2,REGULAR,rebound,offensive,[],201935,,,1610612746,48,49,2025-04-09T03:30:13Z,2620000,False,,,0,,J. Harden REBOUND (Off:1 Def:1),[201935],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Harden,J. Harden,,,,,,,261.0,2.0,1.0,1.0,,,,,,,
263,PT01M45.00S,2025-04-09T03:30:12.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201935,5.590000152587891,50.0,1610612746,50,49,2025-04-09T03:30:12Z,2630000,False,0.0,0.0,1,left,J. Harden putback Layup (9 PTS),[201935],1610612746.0,LAC,putback,,,,,,Mid-Range,8-16 Left,0.0,Made,9.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
264,PT01M21.00S,2025-04-09T03:30:36.6Z,2,REGULAR,turnover,lost ball,[],1629640,,,1610612759,50,49,2025-04-09T03:30:40Z,2640000,False,,,0,,K. Johnson lost ball TURNOVER (1 TO),"[1629640, 1627884]",1610612759.0,SAS,,,,,,,Mid-Range,16-24 Left Center,,,,Johnson,K. Johnson,1.0,Jones Jr.,1627884.0,,,,,,,,,,,,,,
265,PT01M21.00S,2025-04-09T03:30:36.6Z,2,REGULAR,steal,,[],1627884,,,1610612746,50,49,2025-04-09T03:30:38Z,2650000,False,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612746.0,LAC,,,,,,,Mid-Range,16-24 Left Center,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,
266,PT01M12.00S,2025-04-09T03:30:45.7Z,2,REGULAR,turnover,lost ball,[],1626181,,,1610612746,50,49,2025-04-09T03:30:50Z,2660000,False,,,0,,N. Powell lost ball TURNOVER (2 TO),"[1626181, 1630170]",1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Powell,N. Powell,2.0,Vassell,1630170.0,,,,,,,,,,,,,,
267,PT01M12.00S,2025-04-09T03:30:45.7Z,2,REGULAR,steal,,[],1630170,,,1610612759,50,49,2025-04-09T03:30:47Z,2670000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,
268,PT01M09.00S,2025-04-09T03:30:49.4Z,2,REGULAR,turnover,bad pass,[],1642264,,,1610612759,50,49,2025-04-09T03:30:53Z,2680000,False,,,0,,S. Castle bad pass TURNOVER (3 TO),"[1642264, 1627739]",1610612759.0,SAS,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Castle,S. Castle,3.0,Dunn,1627739.0,,,,,,,,,,,,,,
269,PT01M09.00S,2025-04-09T03:30:49.4Z,2,REGULAR,steal,,[],1627739,,,1610612746,50,49,2025-04-09T03:30:51Z,2690000,False,,,0,,K. Dunn STEAL (3 STL),[1627739],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,
270,PT01M02.00S,2025-04-09T03:30:56.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,19.66162943495401,91.42156862745098,1610612746,50,49,2025-04-09T03:31:04Z,2700000,False,-207.0,132.0,1,left,MISS N. Powell 24' 3PT,[1626181],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,24.58,Missed,,Powell,N. Powell,,,,,,,,,,,,,,,,,
271,PT01M00.00S,2025-04-09T03:30:58.2Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,50,49,2025-04-09T03:31:04Z,2710000,False,,,0,,I. Zubac REBOUND (Off:3 Def:5),[1627826],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Zubac,I. Zubac,,,,,,,270.0,8.0,5.0,3.0,,,,,,,
272,PT01M00.00S,2025-04-09T03:31:01.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627826,5.590000152587891,50.0,1610612746,52,49,2025-04-09T03:31:01Z,2720000,False,0.0,0.0,1,left,I. Zubac tip Layup (12 PTS),[1627826],1610612746.0,LAC,tip,,,,,,Mid-Range,8-16 Left,0.0,Made,12.0,Zubac,I. Zubac,,,,,,,,,,,,,,,,,
273,PT00M47.20S,2025-04-09T03:31:16.9Z,2,REGULAR,3pt,Jump Shot,[],1629640,89.30683311432325,95.34313725490196,1610612759,52,49,2025-04-09T03:31:23Z,2730000,False,227.0,48.0,1,right,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,,,,Right Corner 3,24+ Right,23.17,Missed,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,
274,PT00M44.10S,2025-04-09T03:31:20.2Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,52,49,2025-04-09T03:31:20Z,2740000,False,,,0,,I. Zubac REBOUND (Off:3 Def:6),[1627826],1610612746.0,LAC,,,,,,,Right Corner 3,24+ Right,,,,Zubac,I. Zubac,,,,,,,273.0,9.0,6.0,3.0,,,,,,,
275,PT00M39.00S,2025-04-09T03:31:25.2Z,2,REGULAR,3pt,Jump Shot,[],1627739,5.732588699080158,94.36274509803921,1610612746,52,49,2025-04-09T03:31:33Z,2750000,False,-222.0,1.0,1,left,MISS K. Dunn 3PT,[1627739],1610612746.0,LAC,,,,,,,Left Corner 3,24+ Left,22.18,Missed,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,
276,PT00M33.70S,2025-04-09T03:31:30.5Z,2,REGULAR,rebound,defensive,[],101108,,,1610612759,52,49,2025-04-09T03:31:33Z,2760000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612759.0,SAS,,,,,,,Left Corner 3,24+ Left,,,,Paul,C. Paul,,,,,,,275.0,2.0,2.0,0.0,,,,,,,
277,PT00M30.90S,2025-04-09T03:31:33.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],101108,68.80749014454665,18.627450980392158,1610612759,52,52,2025-04-09T03:43:30Z,2770000,False,-157.0,241.0,1,right,C. Paul 28' 3PT running pullup (9 PTS),[101108],1610612759.0,SAS,running pullup,,,,,,Above the Break 3,24+ Left Center,28.73,Made,9.0,Paul,C. Paul,,,,,,,,,,,,,,,,,
278,PT00M06.80S,2025-04-09T03:32:03.4Z,2,REGULAR,foul,personal,['2freethrow'],1629640,,,1610612746,52,52,2025-04-09T03:32:10Z,2780000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Powell 2 FT),"[1629640, 1626181]",1610612759.0,SAS,shooting,,,,,,Mid-Range,8-16 Left,,,,Johnson,K. Johnson,,,,,,,,,,,202049.0,1.0,0.0,Powell,1626181.0,,
280,PT00M06.80S,2025-04-09T03:32:34.6Z,2,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,53,52,2025-04-09T03:32:34Z,2800000,False,,,0,,N. Powell Free Throw 1 of 2 (10 PTS),[1626181],1610612746.0,LAC,,,,,,,,,,Made,10.0,Powell,N. Powell,,,,,,,,,,,,,,,,,
281,PT00M06.80S,2025-04-09T03:32:36.4Z,2,REGULAR,substitution,out,[],1627739,,,1610612746,53,52,2025-04-09T03:33:01Z,2810000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,,,,,,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,
282,PT00M06.80S,2025-04-09T03:32:36.4Z,2,REGULAR,substitution,out,[],1627826,,,1610612746,53,52,2025-04-09T03:33:01Z,2820000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,
283,PT00M06.80S,2025-04-09T03:32:36.4Z,2,REGULAR,substitution,in,[],201587,,,1610612746,53,52,2025-04-09T03:33:01Z,2830000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,
284,PT00M06.80S,2025-04-09T03:32:36.4Z,2,REGULAR,substitution,in,[],1627732,,,1610612746,53,52,2025-04-09T03:33:01Z,2840000,False,,,0,,SUB in: B. Simmons,[1627732],1610612746.0,LAC,,,,,,,,,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,
285,PT00M06.80S,2025-04-09T03:33:02.2Z,2,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,54,52,2025-04-09T03:33:02Z,2850000,False,,,0,,N. Powell Free Throw 2 of 2 (11 PTS),[1626181],1610612746.0,LAC,,,,,,,,,,Made,11.0,Powell,N. Powell,,,,,,,,,,,,,,,,,
286,PT00M02.60S,2025-04-09T03:33:10.9Z,2,REGULAR,3pt,Jump Shot,[],1642264,67.36202365308804,22.058823529411764,1610612759,54,52,2025-04-09T03:34:36Z,2860000,False,-140.0,254.0,1,right,MISS S. Castle 29' pullup 3PT,[1642264],1610612759.0,SAS,pullup,,,,,,Above the Break 3,24+ Left Center,29.01,Missed,,Castle,S. Castle,,,,,,,,,,,,,,,,,
287,PT00M01.70S,2025-04-09T03:33:11.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,54,52,2025-04-09T03:34:36Z,2870000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,286.0,,,,,,,,,,
288,PT00M00.00S,2025-04-09T03:33:17.7Z,2,REGULAR,period,end,[],0,,,1610612759,54,52,2025-04-09T03:33:17Z,2880000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT12M00.00S,2025-04-09T03:48:11.3Z,3,REGULAR,substitution,out,['startperiod'],201587,,,1610612759,54,52,2025-04-09T03:48:36Z,2890000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,
290,PT12M00.00S,2025-04-09T03:48:11.3Z,3,REGULAR,substitution,out,['startperiod'],1627732,,,1610612759,54,52,2025-04-09T03:48:36Z,2900000,False,,,0,,SUB out: B. Simmons,[1627732],1610612746.0,LAC,,,,,,,,,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,
291,PT12M00.00S,2025-04-09T03:48:11.3Z,3,REGULAR,substitution,out,['startperiod'],1629640,,,1610612759,54,52,2025-04-09T03:48:36Z,2910000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,
292,PT12M00.00S,2025-04-09T03:48:11.3Z,3,REGULAR,substitution,out,['startperiod'],1630572,,,1610612759,54,52,2025-04-09T03:48:36Z,2920000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,,,,,,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,
293,PT12M00.00S,2025-04-09T03:48:11.3Z,3,REGULAR,substitution,in,['startperiod'],1627739,,,1610612759,54,52,2025-04-09T03:48:36Z,2930000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,,,,,,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2025-04-09T03:48:11.3Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612759,54,52,2025-04-09T03:48:36Z,2940000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2025-04-09T03:48:11.3Z,3,REGULAR,substitution,in,['startperiod'],202687,,,1610612759,54,52,2025-04-09T03:48:36Z,2950000,False,,,0,,SUB in: B. Biyombo,[202687],1610612759.0,SAS,,,,,,,,,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2025-04-09T03:48:11.3Z,3,REGULAR,substitution,in,['startperiod'],203084,,,1610612759,54,52,2025-04-09T03:48:36Z,2960000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,,,,,,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2025-04-09T03:48:39.0Z,3,REGULAR,period,start,[],0,,,1610612759,54,52,2025-04-09T03:48:39Z,2970000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT11M39.00S,2025-04-09T03:49:01.9Z,3,REGULAR,turnover,out-of-bounds,[],1630170,,,1610612759,54,52,2025-04-09T03:49:11Z,2980000,False,,,0,,D. Vassell step out-of-bounds TURNOVER (2 TO),[1630170],1610612759.0,SAS,step,,,,,,Left Corner 3,24+ Left,,,,Vassell,D. Vassell,2.0,,,,,,,,,,1628481.0,,,,,,
299,PT11M29.00S,2025-04-09T03:49:20.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626181,73.80091984231275,61.51960784313726,1610612746,56,52,2025-04-09T03:49:28Z,2990000,False,58.0,194.0,1,right,N. Powell 20' pullup Jump Shot (13 PTS) (I. Zubac 2 AST),"[1626181, 1627826]",1610612746.0,LAC,pullup,,,,,,Mid-Range,16-24 Center,20.22,Made,13.0,Powell,N. Powell,,,,I. Zubac,1627826.0,2.0,,,,,,,,,,,
301,PT11M14.00S,2025-04-09T03:49:36.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,20.18725361366623,49.754901960784316,1610612759,56,52,2025-04-09T03:49:42Z,3010000,False,1.0,137.0,1,left,MISS D. Vassell 13' fadeaway Shot,[1630170],1610612759.0,SAS,fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,13.73,Missed,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,
302,PT11M10.00S,2025-04-09T03:49:40.9Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,56,52,2025-04-09T03:49:42Z,3020000,False,,,0,,J. Harden REBOUND (Off:1 Def:2),[201935],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Harden,J. Harden,,,,,,,301.0,3.0,2.0,1.0,,,,,,,
303,PT11M07.00S,2025-04-09T03:49:42.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,77.4802890932983,11.029411764705882,1610612746,59,52,2025-04-09T03:49:55Z,3030000,False,-195.0,159.0,1,right,N. Powell 25' 3PT running (16 PTS) (K. Dunn 2 AST),"[1626181, 1627739]",1610612746.0,LAC,running,,,,,,Above the Break 3,24+ Left Center,25.17,Made,16.0,Powell,N. Powell,,,,K. Dunn,1627739.0,2.0,,,,,,,,,,,
305,PT11M06.00S,2025-04-09T03:49:49.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,59,52,2025-04-09T03:49:49Z,3050000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT11M05.00S,2025-04-09T03:52:49.4Z,3,REGULAR,turnover,out-of-bounds,[],203084,,,1610612759,59,52,2025-04-09T03:53:18Z,3070000,False,,,0,,H. Barnes bad pass out-of-bounds TURNOVER (2 TO),[203084],1610612759.0,SAS,bad pass,,,,,,Mid-Range,8-16 Right,,,,Barnes,H. Barnes,2.0,,,,,,,,,,1628481.0,,,,,,
308,PT10M55.00S,2025-04-09T03:53:13.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627826,86.41590013140605,53.67647058823529,1610612746,61,52,2025-04-09T03:53:22Z,3080000,False,18.0,75.0,1,right,I. Zubac 7' Hook (14 PTS) (J. Harden 6 AST),"[1627826, 201935]",1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,7.74,Made,14.0,Zubac,I. Zubac,,,,J. Harden,201935.0,6.0,,,,,,,,,,,
310,PT10M28.00S,2025-04-09T03:53:40.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202687,13.748357424441524,55.14705882352941,1610612759,61,52,2025-04-09T03:53:46Z,3100000,False,-26.0,77.0,1,left,MISS B. Biyombo 8' turnaround Hook,[202687],1610612759.0,SAS,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,8.09,Missed,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,
311,PT10M24.00S,2025-04-09T03:53:43.6Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,61,52,2025-04-09T03:53:43Z,3110000,False,,,0,,I. Zubac REBOUND (Off:3 Def:7),[1627826],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Zubac,I. Zubac,,,,,,,310.0,10.0,7.0,3.0,,,,,,,
312,PT10M17.00S,2025-04-09T03:53:50.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,85.62746386333771,41.42156862745098,1610612746,63,52,2025-04-09T03:54:26Z,3120000,False,-43.0,83.0,1,right,J. Harden 9' driving floating Jump Shot (11 PTS),[201935],1610612746.0,LAC,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,9.31,Made,11.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
313,PT09M57.00S,2025-04-09T03:54:11.4Z,3,REGULAR,turnover,bad pass,[],101108,,,1610612759,63,52,2025-04-09T03:54:16Z,3130000,False,,,0,,C. Paul bad pass TURNOVER (3 TO),"[101108, 1627826]",1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Paul,C. Paul,3.0,Zubac,1627826.0,,,,,,,,,,,,,,
314,PT09M57.00S,2025-04-09T03:54:11.4Z,3,REGULAR,steal,,[],1627826,,,1610612746,63,52,2025-04-09T03:54:13Z,3140000,False,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,
315,PT09M52.00S,2025-04-09T03:54:17.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627884,92.59198423127464,53.431372549019606,1610612746,65,52,2025-04-09T03:54:26Z,3150000,False,17.0,17.0,1,right,D. Jones Jr. running Layup (10 PTS) (J. Harden 7 AST),"[1627884, 201935]",1610612746.0,LAC,running,,,,,,Restricted Area,0-8 Center,2.43,Made,10.0,Jones Jr.,D. Jones Jr.,,,,J. Harden,201935.0,7.0,,,,,,,,,,,
317,PT09M37.00S,2025-04-09T03:54:30.8Z,3,REGULAR,3pt,Jump Shot,[],203084,22.026938239159,9.068627450980392,1610612759,65,55,2025-04-09T03:54:36Z,3170000,False,205.0,155.0,1,left,H. Barnes 25' 3PT  (16 PTS) (S. Castle 3 AST),"[203084, 1642264]",1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,25.65,Made,16.0,Barnes,H. Barnes,,,,S. Castle,1642264.0,3.0,,,,,,,,,,,
319,PT09M13.00S,2025-04-09T03:54:55.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,92.46057818659659,44.6078431372549,1610612746,67,55,2025-04-09T03:55:25Z,3190000,False,-27.0,18.0,1,right,D. Jones Jr. cutting Layup (12 PTS) (I. Zubac 3 AST),"[1627884, 1627826]",1610612746.0,LAC,cutting,,,,,,Restricted Area,0-8 Center,3.27,Made,12.0,Jones Jr.,D. Jones Jr.,,,,I. Zubac,1627826.0,3.0,,,,,,,,,,,
321,PT09M03.00S,2025-04-09T03:55:05.1Z,3,REGULAR,2pt,Jump Shot,[],101108,6.652431011826544,26.715686274509803,1610612759,67,55,2025-04-09T03:55:10Z,3210000,False,116.0,10.0,1,left,MISS C. Paul 11' pullup Shot,[101108],1610612759.0,SAS,pullup,,,,,,Mid-Range,8-16 Right,11.68,Missed,,Paul,C. Paul,,,,,,,,,,,,,,,,,
322,PT09M00.00S,2025-04-09T03:55:08.1Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,67,55,2025-04-09T03:55:10Z,3220000,False,,,0,,J. Harden REBOUND (Off:1 Def:3),[201935],1610612746.0,LAC,,,,,,,Mid-Range,8-16 Right,,,,Harden,J. Harden,,,,,,,321.0,4.0,3.0,1.0,,,,,,,
323,PT08M57.00S,2025-04-09T03:55:11.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627884,93.11760840998686,50.98039215686274,1610612746,69,55,2025-04-09T03:55:19Z,3230000,False,5.0,12.0,1,right,D. Jones Jr. running alley-oop DUNK (14 PTS) (J. Harden 8 AST),"[1627884, 201935]",1610612746.0,LAC,running alley-oop,,,,,,Restricted Area,0-8 Center,1.31,Made,14.0,Jones Jr.,D. Jones Jr.,,,,J. Harden,201935.0,8.0,,,,,,,,,,,
325,PT08M57.00S,2025-04-09T03:55:17.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,69,55,2025-04-09T03:55:17Z,3250000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT08M48.00S,2025-04-09T03:58:25.2Z,3,REGULAR,turnover,backcourt,[],1630170,,,1610612759,69,55,2025-04-09T03:58:35Z,3260000,False,,,0,,D. Vassell backcourt TURNOVER (3 TO),[1630170],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Center,,,,Vassell,D. Vassell,3.0,,,,,,,,,,1628481.0,,,,,,
327,PT08M24.00S,2025-04-09T03:58:56.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201935,71.96123521681997,80.3921568627451,1610612746,72,55,2025-04-09T03:59:04Z,3270000,False,152.0,211.0,1,right,J. Harden 26' 3PT pullup (14 PTS) (N. Powell 1 AST),"[201935, 1626181]",1610612746.0,LAC,pullup,,,,,,Above the Break 3,24+ Right Center,26.01,Made,14.0,Harden,J. Harden,,,,N. Powell,1626181.0,1.0,,,,,,,,,,,
329,PT08M13.00S,2025-04-09T03:59:09.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202687,14.4053876478318,46.81372549019608,1610612759,72,55,2025-04-09T04:00:54Z,3290000,False,16.0,83.0,1,left,MISS B. Biyombo 8' driving floating Shot,[202687],1610612759.0,SAS,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,8.44,Missed,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,
330,PT08M11.00S,2025-04-09T03:59:11.1Z,3,REGULAR,rebound,offensive,[],202687,,,1610612759,72,55,2025-04-09T04:00:54Z,3300000,False,,,0,,B. Biyombo REBOUND (Off:2 Def:6),[202687],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Biyombo,B. Biyombo,,,,,,,329.0,8.0,6.0,2.0,,,,,,,
331,PT08M11.00S,2025-04-09T03:59:12.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202687,5.590000152587891,50.0,1610612759,72,55,2025-04-09T04:01:16Z,3310000,False,0.0,0.0,1,left,MISS B. Biyombo tip Layup,[202687],1610612759.0,SAS,tip,,,,,,Restricted Area,0-8 Center,0.0,Missed,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,
332,PT08M09.00S,2025-04-09T03:59:14.9Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612746,72,55,2025-04-09T04:01:16Z,3320000,False,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,Powell,N. Powell,,,,,,,331.0,3.0,3.0,0.0,,,,,,,
333,PT08M03.00S,2025-04-09T03:59:21.8Z,3,REGULAR,foul,personal,[],101108,,,1610612746,72,55,2025-04-09T03:59:46Z,3330000,False,,,0,,C. Paul personal FOUL (1 PF),"[101108, 1626181]",1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Paul,C. Paul,,,,,,,,,,,1628481.0,1.0,0.0,Powell,1626181.0,,
335,PT07M53.00S,2025-04-09T04:00:06.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,93.64323258869908,44.11764705882353,1610612746,72,55,2025-04-09T04:00:14Z,3350000,False,-29.0,7.0,1,right,MISS N. Powell driving Layup - blocked,"[1626181, 1642264]",1610612746.0,LAC,driving,,,,,,Restricted Area,0-8 Center,3.03,Missed,,Powell,N. Powell,,,,,,,,,,,,,,,,Castle,1642264.0
336,PT07M53.00S,2025-04-09T04:00:06.9Z,3,REGULAR,block,,[],1642264,,,1610612746,72,55,2025-04-09T04:00:09Z,3360000,False,,,0,,S. Castle BLOCK (1 BLK),[1642264],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,
337,PT07M53.00S,2025-04-09T04:00:06.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,72,55,2025-04-09T04:00:14Z,3370000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,335.0,,,,,,,,,,
338,PT07M42.00S,2025-04-09T04:00:29.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201935,89.30683311432325,42.40196078431372,1610612746,72,55,2025-04-09T04:00:35Z,3380000,False,-38.0,48.0,1,right,MISS J. Harden 6' driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.12,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
